m,delta,halo,mode,h_d,I_lnm_lnm,I_lnm_d,I_d_d,dlnR_dlnm,dlnR_dd,shape_sig_d_mfixed,shape_sig_d_mfree,shape_sig_lnm_dfixed,shape_sig_lnm_dfree,shape_corr,shape_ridge_dd_dlnm,shape_eig_small,shape_eig_large,shape_eigvec_small_dd_dlnm,shape+rate_sig_d_mfixed,shape+rate_sig_d_mfree,shape+rate_sig_lnm_dfixed,shape+rate_sig_lnm_dfree,shape+rate_corr,shape+rate_ridge_dd_dlnm,shape+rate_eig_small,shape+rate_eig_large,shape+rate_eigvec_small_dd_dlnm,banana_slope_Estar,on_banana_ref
300.0,300.0,12-day annual mean,ext,1.0,5.005715634312069,-0.07017993443416133,0.0018473539748967108,13.207117905885712,-0.19220446092238097,23.266172317645797,34.031838110415876,0.4469582035010761,0.6537735995419659,-0.7298016000659721,37.98943536962656,0.0008632643688252662,5.006699723918141,71.31457745430784,5.07739114057339,34.004613638225905,0.07465312963928543,0.4999714932305989,-0.9887897141406157,67.25065859564026,0.0008646344340735742,179.47160428861838,68.7838639883217,-86.8925293121534,
1100.0,366.0,12-day annual mean,ext,1.0,0.5151174317113211,-0.026784268461740077,0.0021255141134125855,2.264645322439407,-0.09659820560110344,21.69042209656459,36.94018405937702,1.3933071847764529,2.37289175967887,-0.8094586519658811,12.601312921294612,0.0007308489703060797,0.5165120968544276,19.204802381509477,9.342642042250485,35.95177678176953,0.4209365719508029,1.6198220595009707,-0.9656447051024349,21.432380602987834,0.0007722143533437806,5.654420381243428,22.981388198901183,-36.62692266519361,
400.0,300.0,12-day annual mean,lz,1.0,0.35920141864535443,-0.014648594406038697,0.0006468026419520945,4.174772346960665,-0.09801095841632312,39.32005416453655,142.2513125585237,1.6685183157966528,6.036332489696323,-0.9610390618601221,22.647703419745223,4.93361965133605e-05,0.35979888509079316,24.517852873364095,9.875874611677087,80.37328503826913,0.23710316336173112,1.9296275906353937,-0.9924221442116701,41.33659171444051,0.00015471416638326998,17.798023804038067,41.96990589389115,-70.25671684029953,
1000.0,300.0,12-day annual mean,lz,1.0,0.00668878201761619,-0.0008653701193889837,0.0001301013197447157,0.02617419719057601,-0.049731434908224514,87.67164370591514,234.77216704167915,12.227184868990767,32.74265848307022,-0.9276572066054208,6.651509155226169,1.784343662388066e-05,0.006801039900737025,7.70876926707672,19.599115758645667,22.550571348278055,11.645341894058257,13.399028634299924,-0.4946041478815439,0.8324190081514652,0.001765915778286105,0.00821127177567693,2.587828400629419,-32.69706338339248,
4000.0,300.0,12-day annual mean,lz,1.0,0.0003302258898778195,-0.00012133245402279767,9.32675462841969e-05,-0.7970546261157896,-0.040591875027282676,103.54633323268652,143.3152246275329,55.0293572740592,76.16440343781296,-0.6913630204045186,1.3009075381171042,4.216228911168144e-05,0.00038133114705033496,2.3741677615126173,23.966500390228173,96.92203717133772,1.2542932056553258,5.072440728636745,0.9689450683608254,-18.51418970801692,0.00010617918552384934,0.6372610915814498,-19.716682488334396,-8.901933560504535,
1000.0,350.0,12-day annual mean,lz,1.0,0.3704353157076362,-0.023616214663309813,0.00151778836843772,2.0122392062539074,-0.12599225943263503,25.668139437716608,286.3781479510403,1.643023624753351,18.331132407878442,-0.9959751110162356,15.559622905542689,1.214391234051522e-05,0.37194096016373346,15.685120459663915,7.582759148889514,281.3381178261489,0.4756761428406949,17.648698592939233,-0.9996367160042513,15.935220985816116,1.2584570243380114e-05,4.436921192128127,15.946759911288147,-38.14657394729123,
4000.0,350.0,12-day annual mean,lz,1.0,0.014416509200090874,-0.003158154898562722,0.0007913587845537482,-0.5085060210999748,-0.08210411202457157,35.54784568247546,100.24234033553346,8.328560469289638,23.48593499940792,-0.9350108630023944,3.990800330021766,9.493117405019422e-05,0.015112936810594427,4.534792778073816,11.522110723279226,21.943359992836157,1.9139154438534471,3.644968928780812,0.8510503076598648,-5.123473927455635,0.0020358054503556424,0.27849152124056037,-7.021069350521906,-10.385589153921957,
1000.0,366.0,12-day annual mean,lz,1.0,1.005953392180841,-0.05382930928396946,0.0028957913951677,4.098738947246661,-0.1938000371431745,18.583022954901164,255.27751019408845,0.9970365293914891,13.696426217268703,-0.9973468969629932,18.588807665426504,1.5301467666348828e-05,1.0088338821083425,18.68755338112329,4.971849176013604,138.46417538129936,0.23698536039512313,6.599955337112779,-0.9993551315907517,20.966033426116624,5.2040423728395e-05,17.846016555225642,20.993038913897724,-39.890417327738824,
4000.0,366.0,12-day annual mean,lz,1.0,0.008923352244523355,-0.0030295818042331596,0.0012990334268735753,-0.3867807055982331,-0.11032512934854033,27.74532630108243,60.80682662568348,10.58609974150801,23.200560867037172,-0.8898329882168519,2.332181560196299,0.00024180629663291466,0.009980579374764017,2.865592186934821,8.615995039926112,16.766376957499354,2.5116222142821156,4.887514979331313,0.857858889741327,-2.9428422383500914,0.0033437016353591925,0.1686496324248769,-3.914504081243446,-10.860358943815532,
2000.0,366.0,12-day annual mean,lz,1.0,0.15126142721201863,-0.015491016255589593,0.0015967196189481411,0.6508841294535217,-0.13003117113834262,25.02566745200999,312.34005399094195,2.5712002585442773,32.09060573969793,-0.9967849726127983,9.701776111321593,1.0144089296383315e-05,0.15284800274167037,9.763806365392362,7.351187631637196,30.615255937845827,1.3188623572297764,5.49262386387868,-0.9707444057284873,5.410818065852931,0.0010354381715006059,0.592380964101544,5.731525804004891,-21.09477040555005,
10000.0,366.0,12-day annual mean,lz,1.0,0.0075366023056399785,-0.0029404819880154316,0.0011801725920144643,-0.735634227635229,-0.10149528220593296,29.108996759565617,174.30583240857197,11.51893163049487,68.97582156111379,-0.9859569706783449,2.4915694601890848,2.8550962548724458e-05,0.008688223935105717,2.553340361781482,9.332571990752488,21.789862786162168,1.350003107241715,3.1520123816711854,0.9036371736287516,-6.246844122930211,0.0020706440589549962,0.5581051400172414,-7.62132472201821,-4.422888089360276,
1000.0,380.0,12-day annual mean,lz,1.0,5.6294364551252265,-0.23941117296278214,0.010235090276198696,7.600132832601713,-0.29952243430340786,9.884487606121041,136.96623354981043,0.42147084642639665,5.840188858178759,-0.9973925386915559,23.391212632439938,5.3209377840106674e-05,5.639618336023585,23.513452509680935,3.1630878476923496,98.44524727375085,0.12559855362272138,3.9090222162608974,-0.9994836845341294,25.17110751142246,0.00010302129081525145,63.49130128595219,25.197079170594193,-41.41628028563048,
300.0,300.0,12-day annual mean,lz,1.0,2.632746374514221,-0.0652178022110828,0.0018430441069729395,13.059075594515,-0.19208939340432618,23.29335983212638,66.30178063879774,0.6163047121929813,1.754238123180457,-0.9362542093770579,35.38591505452254,0.00022734383067161105,2.6343620747905225,40.36503748107279,5.080570256679406,45.175071197059026,0.07599078145812828,0.6756896941200432,-0.9936557972850272,66.43355933699746,0.0004898988152991699,173.21045323812166,67.28439495740774,-86.8925293121534,
1100.0,366.0,12-day annual mean,lz,1.0,0.6372665973219195,-0.04031403126313432,0.0026041611691419338,3.160586697378387,-0.17722862344499712,19.595938626274535,136.25825730191272,1.2526779195409827,8.710361546467555,-0.9896046361049881,15.480620685400098,5.364628391006171e-05,0.6398171122071514,15.806232497039236,5.422133588556157,108.59475640453695,0.30676326170175433,6.143869591976249,-0.9987527208922614,17.653256927085323,8.452746374636898e-05,10.660504487640743,17.69723576012981,-36.62692266519361,
400.0,300.0,12-day annual mean,ext11,1.0,1.1731724128248655,-0.01036403628274042,0.0005875973220094237,4.369510392734499,-0.09660355156306055,41.25343308375861,44.89954299723694,0.923249495500944,1.0048492288207187,-0.39473723963776447,17.63799100938415,0.0004960006573579848,1.1732640094895168,113.14862088242639,10.040320812414219,38.047428416322866,0.2221356145254469,0.841774784917515,-0.9645528896738798,43.596883253304384,0.0006904808579407233,20.27502284767833,46.85851837707448,-70.25671684029953,
1000.0,300.0,12-day annual mean,ext11,1.0,0.028867384076721948,5.001839999161669e-05,0.00014961146939216434,0.0722408729481483,-0.04684121254078821,81.75560859996031,81.77929851836936,5.885675102431719,5.887380565400517,0.024068201336893386,-0.3343219620449521,0.00014952435146758163,0.02886747119464653,-574.1459089068744,20.656084529959855,22.26270822309176,5.416405445009081,5.837691739947437,-0.3729948520589053,1.4224587268421705,0.0019973455793372615,0.03443249288337864,9.625195649983123,-32.69706338339248,
4000.0,300.0,12-day annual mean,ext11,1.0,0.0013166382475548323,7.266691698747967e-05,0.00010852528611475646,-0.7861358232582827,-0.037609556333447536,95.99188726048678,97.8163143043512,27.559210152946505,28.08300200396135,0.19223746537709843,-0.6695851224076981,0.00010417013584444027,0.0013209933978251486,-16.685283509678793,25.624150478141818,97.78311531460318,1.270691965200122,4.8490278367860125,0.9650540613484513,-19.460806524923676,0.00010434666745409676,0.620744828203792,-20.892209472364783,-8.901933560504535,
1000.0,350.0,12-day annual mean,ext11,1.0,0.2966776852688242,-0.01730626691586886,0.0017843549250085677,1.8034179060562705,-0.08995760250413554,23.673331414876642,35.9252630709407,1.8359360898253139,2.7861092236034284,-0.7521774939714105,9.69889267729948,0.0007721842370054032,0.2976898559568274,17.098170418283004,10.062213207090807,35.48331382523182,0.530820122516248,1.871880132565556,-0.9589497901779708,18.17782867372437,0.0007922119577550434,3.558078342368753,19.76302018587983,-38.14657394729123,
4000.0,350.0,12-day annual mean,ext11,1.0,0.012415768315251915,-0.0026980663459830368,0.000934134171059848,-0.5515185778282028,-0.06024489423523516,32.7186495832421,53.619626636504194,8.974560716554633,14.707593405528737,-0.7922480800927851,2.888307086466894,0.00033172314836096644,0.013018179337950797,4.478779843528327,14.80290993600056,24.84669093654488,1.7772659707728997,2.983141725427774,0.8031551885397216,-6.689507432258285,0.0016048073410144521,0.31954728411635536,-10.317824509076713,-10.385589153921957,
1000.0,366.0,12-day annual mean,ext11,1.0,0.7170853638442447,-0.032722472174128825,0.00226595761031293,2.982090253563985,-0.10422214524054207,21.007487287791736,35.97341061404063,1.180903937867332,2.022190549048981,-0.8117733456863201,14.440902170985376,0.000771138510931799,0.7185801829436258,21.890590097274135,8.727647354639375,34.33040209272712,0.3225815238825211,1.2688818615803477,-0.9671450957860607,26.16672286495768,0.0008473982783613036,9.62222845913605,27.97227372651241,-39.890417327738824,
4000.0,366.0,12-day annual mean,ext11,1.0,0.011483053610613348,-0.0023084598960952,0.0013507307551170805,-0.44978450365129596,-0.0649156049553321,27.20918952555251,33.58321319355469,9.331926376347115,11.518023082205627,-0.5861506402037923,1.7090451870958576,0.000849578763999444,0.011984205601730986,4.60630694282392,13.40529964870385,21.40439619963125,2.1627542111850078,3.453294535128191,0.7795924104489163,-4.832111671255031,0.0021483685402491977,0.21720555131704064,-7.870737953512758,-10.860358943815532,
2000.0,366.0,12-day annual mean,ext11,1.0,0.11833899484011622,-0.011867759102568055,0.0016290167328301937,0.2966020489716392,-0.07372457642848396,24.77634429255525,47.73581451020538,2.906939960091067,5.600711109302226,-0.8547557116509684,7.285228483779567,0.0004344595785684583,0.11953355199437796,9.934860847995685,11.8977410863687,25.414071758662946,2.2015978740881743,4.702704988251981,-0.8836460233766306,4.775345998409787,0.0015076803491782572,0.21186841984750218,6.071036009698802,-21.09477040555005,
10000.0,366.0,12-day annual mean,ext11,1.0,0.007228531130936978,-0.0025160323313040455,0.0012650310035610252,-0.8060414673741745,-0.06015389712206565,28.115733317234078,50.68400284073203,11.761832007233119,21.202958505137154,-0.8320331023270845,1.9889096189907507,0.0003453387526081045,0.008148223381889898,2.7357328809687242,14.309794945207202,24.495274733147397,1.233786451384776,2.1119756226015927,0.811619858478685,-9.413390571158107,0.0016584734408213783,0.6601564271593611,-14.254203447532808,-4.422888089360276,
1000.0,380.0,12-day annual mean,ext11,1.0,1.1427888701938653,-0.026047470296095467,0.0011744176951118633,4.66886104678188,-0.13274308274602542,29.18022974474111,41.49697836226495,0.9354422881079405,1.3302852214780334,-0.7110027120598533,22.17905129027747,0.0005804186681219252,1.1433828692208552,43.85103192523696,7.294191728707913,40.31586201846479,0.20878213390764822,1.1539635939940402,-0.9834966934005368,34.3602841485805,0.0006147578246475618,22.959232730238444,35.52215462087413,-41.41628028563048,
300.0,300.0,12-day annual mean,ext11,1.0,4.713047750589185,-0.06236951856217436,0.0016533134439651587,13.207117905885712,-0.19220446092238141,24.59361677122379,34.75336049077512,0.4606266703469133,0.6509138072348328,-0.7065515820083766,37.723952944211774,0.0008278093515870408,4.7138732546815625,75.55325181066009,5.090138417986352,34.58682041238142,0.07471408624812219,0.507672379636633,-0.9891112296642842,67.38639689784648,0.0008357707916616275,179.17877122800695,68.8779074098617,-86.8925293121534,
1100.0,366.0,12-day annual mean,ext11,1.0,0.5161729813099653,-0.026429637366544013,0.002097155803119409,2.264645322439407,-0.09659820560110344,21.83658154280232,36.66479899299091,1.391881831703577,2.337044719265088,-0.8033008418343919,12.602610319763233,0.0007419294758707763,0.5175282076372139,19.50200998544738,9.35422625809051,35.848377159075675,0.4208972135254822,1.6130123047446498,-0.9653553924764581,21.454532057969647,0.0007766802483462526,5.655443106636776,23.018914145586443,-36.62692266519361,
400.0,300.0,Sun-frame,ext,1.0,2.658946863355698,-0.03748493821381825,0.001315388397288604,5.290936098316101,-0.1124646288588762,27.57230009198202,35.647546526921715,0.6132607513849254,0.7928696951360367,-0.6338331753080232,28.497239515785264,0.0007867819364829907,2.6594754698165035,70.91275077623911,8.462526436198468,33.1247154929286,0.18061917316495327,0.7069943909498431,-0.966815743846137,45.298091270513964,0.0009109840929146107,30.666004356868847,48.45957126447581,-70.25671684029953,
1000.0,300.0,Sun-frame,ext,1.0,0.03411606335504512,-0.0002570711806276549,0.00018534280678305113,0.11066108236716943,-0.048448365431318585,73.45343874186085,73.84031752201427,5.414028578131346,5.442544231147733,-0.10223181428518728,1.3870038178960127,0.00018339525607125506,0.03411801090575692,131.9971690958325,19.87091292413273,23.23877206720268,4.644288678912047,5.431434702350871,-0.5185029218975752,2.218450902657644,0.0018238311545915112,0.047070694270876706,7.9271591348876544,-32.69706338339248,
4000.0,300.0,Sun-frame,ext,1.0,0.0014684864319998456,5.3247208078714205e-05,0.00011870897225775173,-0.7813196200079142,-0.03837412651360106,91.78215013646428,92.5377746127592,26.095464449956555,26.310303300750018,0.12753227284379068,-0.448552515163715,0.00011661168833299443,0.001470583715924603,-25.388650268168124,25.068384583307516,92.44201224530038,1.278349308471553,4.7140326108682515,0.9625287756870861,-18.875155140713208,0.0001167390013043978,0.6134033785979465,-20.369493338236893,-8.901933560504535,
1000.0,350.0,Sun-frame,ext,1.0,0.7591772667358345,-0.041865442469907574,0.0030833887762312306,2.304395191455222,-0.10080462034988047,18.008844843512495,35.92835815632493,1.147700055339315,2.289707030216285,-0.8653064571375638,13.577737193776432,0.0007723340905927257,0.761488321421473,18.115297197452886,8.689097495112193,34.07938130632387,0.40590705736135496,1.5920020911869026,-0.9669499107735721,20.69912778117054,0.0008592731603773504,6.081800152237521,22.135156707329838,-38.14657394729123,
4000.0,350.0,Sun-frame,ext,1.0,0.023834053180060773,-0.004823392701233891,0.001333284725372411,-0.5176889507081839,-0.06348375209674861,27.386627082845262,52.91409363525234,6.477404937357585,12.515086663719831,-0.85564224396338,3.6176764118306606,0.0003429066229762135,0.02482443128245697,4.870253784452424,13.65453802318303,19.35619013226933,1.8511032368392284,2.624058473885068,0.7087744115740526,-5.228226584067945,0.002644433490389717,0.29455494088066536,-10.313001933526262,-10.385589153921957,
1000.0,366.0,Sun-frame,ext,1.0,1.7383149097923285,-0.05461586237353409,0.0026008752658299886,4.180502580565825,-0.12528080329351177,19.608313313343007,33.61638988020386,0.7584653976598831,1.3003091143504146,-0.8122595114659886,20.999031784057944,0.0008840343457340539,1.7400317507124243,31.81183634094779,7.392989430407008,33.55334268107447,0.2281291312179703,1.0353720896461445,-0.9754241683651759,31.6106081164931,0.0008874320767273628,19.232325458772827,33.22199959122924,-39.890417327738824,
4000.0,366.0,Sun-frame,ext,1.0,0.019785582241010607,-0.004311729338590236,0.0019171755963665474,-0.400052577787835,-0.06804323776267163,22.83857768297683,31.98380856667827,7.1092793972844825,9.956041678517492,-0.7000775118679653,2.2490007419048488,0.0009311471223115495,0.020771610715065607,4.372824367696445,12.358817308340905,16.60097501889776,2.3581518576485014,3.1675862748751515,0.6676633399619666,-3.4991509199474957,0.003569444058648598,0.18280526097864774,-7.6937928512969975,-10.860358943815532,
2000.0,366.0,Sun-frame,ext,1.0,0.21958088908244255,-0.020630087862341554,0.0023583288529279217,0.4367365081734409,-0.07815940460998716,20.59196625214642,48.78985965846996,2.134040859460548,5.056319186015943,-0.9065705895415436,8.747757055479692,0.0004164059685219332,0.22152281196684853,10.623536098165944,10.867497339969031,29.389594293243217,1.5611291509621537,4.221850804360416,-0.9291218720637392,6.46790143335458,0.0011374261933973459,0.41764946184249085,7.4715802971424425,-21.09477040555005,
10000.0,366.0,Sun-frame,ext,1.0,0.009704662574492472,-0.0035954727759749403,0.001758913119451857,-0.79474617291031,-0.06268883887372922,23.84392822659969,48.403070649032955,10.151022259005451,20.606531058687704,-0.8702491157957368,2.044144611926838,0.00037350845118227133,0.011090067242762057,2.5952509460400477,13.25835148826631,20.59840165875731,1.248706948670388,1.9400124748206742,0.765312215407124,-8.12582837064824,0.002344629498913548,0.6446703160699516,-13.8229171298013,-4.422888089360276,
1000.0,380.0,Sun-frame,ext,1.0,1.824220961078689,-0.014611536139433745,0.0003337263655631993,8.330105115223779,-0.2195497845494579,54.7399933853323,67.93268900019567,0.7403912527099517,0.9188303760790654,-0.5921911275648761,43.782984046751,0.0002166778529487386,1.8243380095913035,124.83316372897312,4.539089546633674,35.02887153166693,0.11849899045009613,0.9144754406061599,-0.9915687902046103,37.98192299605616,0.0008144356613169313,71.26259359035602,38.63014022105192,-41.41628028563048,
300.0,300.0,Sun-frame,ext,1.0,10.542451807818598,-0.15181655935875435,0.0036213471503425358,25.542579554669874,-0.34308308222533346,16.617470649582042,26.39714414337123,0.3079847322975925,0.4892391594277695,-0.776986106063651,41.92267492068368,0.0014348154606355806,10.544638339508305,69.43259046892716,2.8709170649482822,26.308062960195784,0.03883778293268631,0.35589563039012234,-0.9940278276334834,73.4792575140707,0.0014445870903384299,663.0857048758273,74.36468245423825,-86.8925293121534,
1100.0,366.0,Sun-frame,ext,1.0,1.3095859842554145,-0.049659366644535165,0.0026538880661390843,3.05114465921007,-0.11098424086725034,19.41148225399305,36.018559604236955,0.873842153225562,1.621439067290968,-0.8423505548760841,18.71192959421998,0.0007697025391203076,1.3114701697824334,26.35587946751078,8.172763679681523,35.95467793542099,0.30687164683865414,1.3500293978922455,-0.9738230611866244,25.935357100901808,0.0007725184888592577,10.63326858697971,27.346422984583043,-36.62692266519361,
200.0,183.28818892465046,12-day annual mean,ext,1.0,0.32051880110624587,-0.009094420650564984,0.001177683677244437,1.7101059907387306,-0.07335940150972675,29.139739978199728,32.97551165052218,1.7663356939148476,1.9988449895914515,-0.46809494954184105,7.7222948965755,0.0009188960941683491,0.32077758868932194,35.142415035775,12.347292426626083,31.93457592351536,0.5551289811228256,1.4357648610299216,-0.9222293073993401,20.512413024866085,0.0009788845585076828,3.2505617015753434,24.11059256369125,-69.55836749886564,366.0
300.0,244.66653459023533,12-day annual mean,ext,1.0,0.7891407420209918,-0.020410522054636067,0.0011527965462594266,2.233841205592091,-0.05484795463960346,29.452601861136987,40.00339257238482,1.1257002617433725,1.528959298797178,-0.676706809765884,17.705224847232376,0.0006244759161718707,0.7896690626510794,38.632831830272345,15.502302297527718,39.96595821551606,0.4159744115265625,1.0724094802644752,-0.9217066548934828,34.34964939637739,0.0006256824047162419,5.782722686091809,40.428705980452236,-70.86564676195006,366.0
400.0,320.710459760122,12-day annual mean,ext,1.0,5.220270260177067,-0.0670241150266962,0.002409773115237225,10.185523161557386,-0.17891421836867982,20.37098000888375,25.406280814135116,0.43767677954457945,0.5458617681666074,-0.5975806373578237,27.813454554246757,0.0015489814087730615,5.221131051883531,77.8633373479029,5.390066474691524,24.54209833282311,0.09579794320795783,0.43618804208281275,-0.9755842935878217,54.891201397594486,0.0016597629487994684,108.99791264249995,57.6722003774141,-75.10687986363057,366.0
700.0,359.19688494867626,12-day annual mean,ext,1.0,2.875070295089599,-0.07602818804224455,0.003492133972579769,6.6452247307338785,-0.14401356637911444,16.92211147542497,25.979292599397183,0.5897606147027462,0.9054167735045142,-0.75876092631882,21.771268983154076,0.0014806131860915768,2.877081815876087,37.79637205488597,6.423992126405463,25.456558236892427,0.14581213329556728,0.5778143854857283,-0.9676357215161935,42.63077506484617,0.0015423792391391754,47.05677167908142,45.528694932843926,-53.431283319422185,366.0
1000.0,365.9656947325316,12-day annual mean,ext,1.0,0.6699210450353371,-0.032666315363390735,0.0023195743124395296,2.9949051089547263,-0.10439859765971238,20.76327493613653,37.095149685016544,1.2217664341359804,2.1827774709819545,-0.8286749192538073,14.082892360122363,0.0007249920451765344,0.6715156273026002,20.48581376705042,8.69774333459591,34.356258759236155,0.3220887101398856,1.2722567961944378,-0.9674235634032428,26.12448553899061,0.0008461185046635294,9.65175017967955,27.911058143253012,-39.886678389389495,366.0
2000.0,373.20361879577473,12-day annual mean,ext,1.0,0.13635099824153352,-0.012696496386119856,0.0016084914833742036,0.45124715216979805,-0.0759509469238826,24.933923181161447,48.436453867472096,2.7081382989889606,5.26080933323879,-0.8573247265305075,7.893418471502165,0.0004225657901575248,0.1375369239347502,10.70597969058429,11.64284176086313,33.55724695362617,1.7150489296057347,4.9431506199621555,-0.9378819189081828,6.3669383326182425,0.0008713553622096958,0.34648067304268537,7.219710642251814,-21.509958068353257,366.0
4000.0,376.80547887021015,12-day annual mean,ext,1.0,0.04186125368567738,-0.006618171455183228,0.0014270353456703085,-0.3872738819390431,-0.0656854706668808,26.471748918773816,51.25058260123261,4.887580063524365,9.462590723960222,-0.8562775025404126,4.637706750055679,0.00037135211312257167,0.04291693691822511,6.2690883506894775,13.197233872829518,16.022412765196805,2.2831150593658522,2.771869637538934,0.567064605166631,-3.2778392769510236,0.0038574434656093583,0.19372648625460387,-9.988518245586265,-11.180991127122354,366.0
