ref_m,ref_delta,halo,m,ceiling,delta_b,KL_min,at_ceiling,delta_Estar,delta_vminstar,delta_onset,delta_endpoint,E_star_b,E_minus_b,E_plus_b,R_unit_b,R_unit_ref
1000.0,366.0,sunframe,2606.0279004426206,410.69073263379045,377.78354473982165,0.04876807324439582,False,341.41656281662705,392.35354868225016,382.006581206529,403.7560564589725,360.8460969180343,201.62856219072734,645.7909744841078,36.953777187577415,25.29807892505687
1000.0,366.0,sunframe,2944.9089617215736,412.8205465599367,378.56904523381706,0.05339219663340161,False,339.65513462182605,394.3882672321364,383.153468976097,406.46131617815917,363.4715944785935,200.9059181710237,657.5794341725136,35.47778457557915,25.29807892505687
1000.0,366.0,sunframe,3327.8572310584464,414.72378363366056,379.29876406347347,0.05758897565231436,False,338.09640018217317,396.20652549930077,384.16838032480746,408.8552721196775,365.8511643134784,200.36613465906805,668.0124595769364,33.482535148757194,25.29807892505687
1000.0,366.0,sunframe,3760.6030930863935,416.42270458522484,379.9666279925291,0.06128733644294105,False,336.717034812338,397.82959028092387,385.06650224490545,410.9737471072303,367.99670249261067,199.95138809145274,677.272482767144,31.30887558060481,25.29807892505687
1000.0,366.0,sunframe,4000.0,417.2093128956,380.26209741343325,0.06298725115566232,False,336.0821870041958,398.58107683144664,385.47985953579274,411.94876738239685,368.9785376575917,199.73640212512356,681.6241796858216,30.27243715406433,25.29807892505687
1000.0,366.0,sunframe,4249.622096688611,417.93777579182637,380.5231780499495,0.0645232979524801,False,335.49639788079986,399.2770141382975,385.86127410787225,412.84844170584535,369.8765637271637,199.51375087693896,685.7104926015796,29.21829434138747,25.29807892505687
1000.0,366.0,sunframe,4802.231854211057,419.2877267192124,381.009947667228,0.06739173137378893,False,334.4162239463094,400.5666902736952,386.5645887693098,414.50740858472096,371.5459542049261,199.12103178726537,693.2788307039986,27.039747724373303,25.29807892505687
1000.0,366.0,sunframe,5426.701541195695,420.489628087637,381.44178484909025,0.07001757756355714,False,333.4603494363662,401.71492720624843,387.1869705319791,415.97547229346543,373.03332009683743,198.78181809141194,700.0331279718861,24.872008949921398,25.29807892505687
1000.0,366.0,sunframe,6132.375635173039,421.55898385477906,381.8603089728472,0.07246612645390278,False,332.6144707777683,402.7365366478623,387.7377326300016,417.2746007332047,374.39232787150064,198.56663165500706,705.9072010274828,22.661188545540984,25.29807892505687
1000.0,366.0,sunframe,6929.813745124076,422.50983149850913,382.17604845868476,0.07423028350029355,False,331.86593035993263,403.6449293083958,388.22511659079936,418.4242338811984,375.5470515910564,198.25846158797634,711.3723511677288,20.736255863926548,25.29807892505687
1000.0,366.0,sunframe,7830.948624000185,423.35484628522505,382.47610671438065,0.0762041789411015,False,331.2035271281708,404.4522145084555,388.6564155601653,419.441574687956,376.59358468869686,198.03406789339684,716.1531828201746,18.85784286115196,25.29807892505687
1000.0,366.0,sunframe,8849.264728778422,424.1054462270946,382.75466942954506,0.07780977221831654,False,330.6173489726649,405.16930045033826,389.03808343588224,420.34184649979466,377.5360425016541,197.86579821084112,720.3542233000288,17.007815181227127,25.29807892505687
1000.0,366.0,sunframe,10000.0,424.77189527583005,383.01720065617394,0.0791895203477306,False,330.0986244050351,405.80599280424246,389.3758314429512,421.13852085887635,378.38867001463757,197.75282850891162,724.0249693267676,15.379295591788509,25.29807892505687
