ref_m,ref_delta,halo,m,ceiling,delta_b,KL_min,at_ceiling,delta_Estar,delta_vminstar,delta_onset,delta_endpoint,E_star_b,E_minus_b,E_plus_b,R_unit_b,R_unit_ref
1000.0,366.0,annual,679.1381417885374,378.6693240349851,358.46690320963336,0.05147537016832895,False,384.84640640989693,348.0765255147647,355.4960346584534,332.18543349889694,303.75622653730227,189.76370903980296,486.22492481335166,18.268742169072787,44.18638595219007
1000.0,366.0,annual,700.0,380.39961059853516,359.19688494867626,0.03919534492987657,False,383.09589314045945,349.66702175239965,356.4716758662347,335.3262363699086,305.76560162925404,188.96510664692852,494.7612011480286,20.170349475934557,44.18638595219007
1000.0,366.0,annual,767.451491850993,385.4387813901151,361.3754697193402,0.015993676856091165,False,378.08735293045476,354.2990765539831,359.2631646855571,344.3126506666796,311.69517495033296,187.07221908599,519.3389085883497,25.92857491576307,44.18638595219007
1000.0,366.0,annual,867.2488792828036,391.6343576163497,363.71334046061514,0.003195227854357165,False,372.1060875748992,359.9941104780682,362.5967977733141,355.0443461807891,318.75427366146164,184.40612703764612,550.9810796942971,34.617264124111884,44.18638595219007
1000.0,366.0,annual,980.023658307396,397.28549930402903,365.6790179673001,1.1390715497788388e-05,False,366.81310752046096,365.1886948792523,365.5468179435318,364.54110764008914,325.1013377014251,182.05452944491842,580.5451811471321,43.02185133579933,44.18638595219007
1000.0,366.0,annual,1000.0,398.1681108539039,365.9656947325316,-1.3645807056731011e-06,False,366.0,366.0,366.00000000000006,366.00000000000006,326.0790163431421,181.67886077480858,585.2498438500464,44.34303452120753,44.18638595219007
1000.0,366.0,annual,1107.463375030799,402.42412047941417,367.4109360376775,0.0009649229704793412,False,362.1292093498743,369.91216544086404,368.15736888768095,372.9450432620294,330.8659559265498,180.1368591681788,607.7172728374512,50.2027697674491,44.18638595219007
1000.0,366.0,annual,1251.4750196468315,407.0835704252551,368.8921599440832,0.003922556821421869,False,357.9843038624579,374.1951771479556,370.46751452695486,380.3819083702458,336.04620937976784,178.45625749430192,632.7996363036838,56.1523034470054,44.18638595219007
1000.0,366.0,annual,1414.213562373095,411.29776108215265,370.18164523328636,0.007552036281672002,False,354.31636726906663,378.06890218614785,372.51182355935157,386.9629871797278,340.7118411447356,177.01836487977192,655.7769233439617,60.49511499284268,44.18638595219007
1000.0,366.0,annual,1598.1142001255478,415.10045174507474,371.39221708897617,0.011542336600033279,False,351.0705130767373,381.56437242771165,374.32088674086276,392.7867580383339,344.98642412653584,175.94722069439302,676.4280354182756,62.730283977863486,44.18638595219007
1000.0,366.0,annual,1805.928796466411,418.5246816438975,372.3719807206797,0.015379614519669505,False,348.1981707748435,384.7119578540819,375.9217746412907,397.940367043089,348.7498827504968,174.8685531106681,695.530891946662,63.95622965866604,44.18638595219007
1000.0,366.0,annual,2000.0,421.11692200492774,373.20361879577473,0.01865891100490302,False,346.05479133613056,387.0947704055501,377.1163781560594,401.7860575684404,351.6936607274215,174.27888531850843,709.7155273273881,63.43852186739731,44.18638595219007
1000.0,366.0,annual,2040.7670601077232,421.6023364370665,373.3165845848384,0.019147551220355382,False,345.65635903273085,387.5409680726153,377.33844272448914,402.5009320822587,352.20562973084935,174.09437334722418,712.5377071589431,63.621840456798815,44.18638595219007
1000.0,366.0,annual,2306.143078159937,424.3638321963006,374.17372615009873,0.022797447344958942,False,343.40704253306353,390.07936183225655,378.5920898145926,406.536696816701,355.32654421315567,173.4701403334534,727.8310421595666,61.95812110452531,44.18638595219007
1000.0,366.0,annual,2606.0279004426206,426.8378996328873,374.89443358087976,0.025971185071611825,False,341.41656281662705,392.35354868225016,379.7014753122713,410.10805186851564,358.0865154069219,172.86581978249427,741.7657966023011,59.69508215575658,44.18638595219007
1000.0,366.0,annual,2944.9089617215736,429.05145165782614,375.52793282882664,0.028928318464828382,False,339.65513462182605,394.3882672321364,380.683199907794,413.2684384979124,360.55176257805397,172.33683382215074,754.3226286279413,56.99201625106045,44.18638595219007
1000.0,366.0,annual,3327.8572310584464,431.02951848646364,376.05783125181017,0.03159883966134543,False,338.09640018217317,396.20652549930077,381.55195399144753,416.0651482907949,362.72513503274405,171.8255717342491,765.71561646256,54.00418479308477,44.18638595219007
1000.0,366.0,annual,3760.6030930863935,432.7952360763335,376.5689429821879,0.03405578593682899,False,336.717034812338,397.82959028092387,382.3207374784934,418.5400308234732,364.7060532939691,171.45438370115696,775.7778042065066,50.38527120800787,44.18638595219007
1000.0,366.0,annual,4000.0,433.61277154123457,376.80547887021015,0.03514699673028089,False,336.0821870041958,398.58107683144664,382.6745672340886,419.6790863526605,365.6244877430878,171.28794445930583,780.4476051095063,48.65054087593961,44.18638595219007
1000.0,366.0,annual,4249.622096688611,434.3698754831513,377.0153415372021,0.03623195582763518,False,335.49639788079986,399.2770141382975,383.0010543380904,420.73011989390324,366.4668725695824,171.12124685039396,784.8117703837387,46.87769487543504,44.18638595219007
1000.0,366.0,annual,4802.231854211057,435.772902560869,377.4087627121358,0.0381421844309606,False,334.4162239463094,400.5666902736952,383.6030847370939,422.66818769028737,368.0342199087477,170.8279795655144,792.8981386324612,43.28908098528042,44.18638595219007
1000.0,366.0,annual,5426.701541195695,437.0220592008892,377.75717288972754,0.039867077911526265,False,333.4603494363662,401.71492720624843,384.13583737464927,424.3832351895395,369.42993135689284,170.57218603305353,800.1215048971218,39.763877316709795,44.18638595219007
1000.0,366.0,annual,6132.375635173039,438.13345893148454,378.0350636401566,0.04152101906326059,False,332.6144707777683,402.7365366478623,384.6072842871175,425.90092612387065,370.6418922511087,170.29761923290508,806.6784075448704,36.42835625791167,44.18638595219007
1000.0,366.0,annual,6929.813745124076,439.1216911433922,378.3102384009995,0.042888563630027826,False,331.86593035993263,403.6449293083958,385.02448014051714,427.24397100930713,371.74829555956296,170.10561704102952,812.4175888801311,33.13396222526393,44.18638595219007
1000.0,366.0,annual,7830.948624000185,439.9999294576766,378.5540256196219,0.04415144320296646,False,331.2035271281708,404.4522145084555,385.39366779556536,428.43246698269303,372.73182560627146,169.93762239098342,817.5294667836615,30.021563245589153,44.18638595219007
1000.0,366.0,annual,8849.264728778422,440.7800408095874,378.80005037805665,0.045305510959507245,False,330.6173489726649,405.16930045033826,385.7203717249772,429.4841985324509,373.63534227368365,169.83986937407008,821.970539134708,27.153215984931837,44.18638595219007
1000.0,366.0,annual,10000.0,441.4726926996124,378.95515607445117,0.04627825982986116,False,330.0986244050351,405.80599280424246,386.0094806809069,430.41490362319246,374.3757127788135,169.65135609612537,826.1482698625232,24.52075561557699,44.18638595219007
