mu,FC,asym,cowan,flipflop_classical,baxter_FC_UL_below_3sigma,flipflop_FC_vs_1sidedUL
0.88,0.9403042399159204,0.9403042399159204,0.9403042399159204,0.9874794360102397,0.9403042399159204,0.9403042399159204
0.89,0.9386868457122554,0.9386868457122554,0.9386868457122554,0.9870019917614211,0.9386868457122554,0.9386868457122554
0.9,0.9370491764077036,0.9370491764077036,0.9370491764077036,0.9865131036517325,0.9370491764077036,0.9370491764077036
0.91,0.9353913913018884,0.9353913913018884,0.9353913913018884,0.9860126846002985,0.9353913913018884,0.9353913913018884
0.92,0.9337136525546521,0.9337136525546521,0.9337136525546521,0.9855006499921178,0.9337136525546521,0.9337136525546521
0.93,0.9320161250733365,0.9320161250733365,0.9320161250733365,0.9849769176814254,0.9320161250733365,0.9320161250733365
0.9400000000000001,0.9302989764024207,0.9302989764024207,0.9302989764024207,0.9844414079939073,0.9302989764024207,0.9302989764024207
0.9500000000000001,0.9285623766154765,0.9285623766154765,0.9285623766154765,0.9838940437278098,0.9285623766154765,0.9285623766154765
0.96,0.9268064982094066,0.9268064982094066,0.9268064982094066,0.983334750153973,0.9268064982094066,0.9268064982094066
0.97,0.9250315160009195,0.9250315160009195,0.9250315160009195,0.9827634550148225,0.9250315160009195,0.9250315160009195
0.98,0.923237607025211,0.9821800885223537,0.923237607025211,0.9821800885223537,0.923237607025211,0.923237607025211
0.99,0.9214249504368076,0.9815845833551355,0.9214249504368076,0.9815845833551355,0.9214249504368076,0.9214249504368076
1.0,0.9195937274125425,0.9809768746543718,0.9195937274125425,0.9809768746543718,0.9195937274125425,0.9195937274125425
1.01,0.9177441210566203,0.9803569000190441,0.9177441210566203,0.9803569000190441,0.9177441210566203,0.9177441210566203
1.02,0.9158763163077408,0.97972459950017,0.9158763163077408,0.97972459950017,0.9158763163077408,0.9158763163077408
1.03,0.9139904998482438,0.9790799155942042,0.9790799155942042,0.9790799155942042,0.9139904998482438,0.9139904998482438
1.04,0.9120868600152394,0.9784227932356103,0.9784227932356103,0.9784227932356103,0.9120868600152394,0.9120868600152394
1.05,0.9101655867136935,0.9777531797886337,0.9777531797886337,0.9777531797886337,0.9101655867136935,0.9101655867136935
1.06,0.9082268713314294,0.9770710250382992,0.9770710250382992,0.9770710250382992,0.9082268713314294,0.9082268713314294
1.07,0.9062709066560182,0.9763762811806637,0.9763762811806637,0.9763762811806637,0.9062709066560182,0.9062709066560182
1.08,0.9042978867935201,0.9756689028123462,0.9756689028123462,0.9756689028123462,0.9042978867935201,0.9042978867935201
1.09,0.9023080070890492,0.9749488469193648,0.9749488469193648,0.9749488469193648,0.9023080070890492,0.9023080070890492
1.1,0.9003014640491263,0.9742160728653009,0.9742160728653009,0.9742160728653009,0.9003014640491263,0.9003014640491263
1.11,0.9734705423788202,0.9734705423788202,0.9734705423788202,0.9734705423788202,0.9734705423788202,0.9734705423788202
1.12,0.9727122195405684,0.9727122195405684,0.9727122195405684,0.9727122195405684,0.9727122195405684,0.9727122195405684
1.1300000000000001,0.9719410707694699,0.9719410707694699,0.9719410707694699,0.9719410707694699,0.9719410707694699,0.9719410707694699
1.1400000000000001,0.9711570648084495,0.9711570648084495,0.9711570648084495,0.9711570648084495,0.9711570648084495,0.9711570648084495
1.1500000000000001,0.9703601727096005,0.9703601727096005,0.9703601727096005,0.9703601727096005,0.9703601727096005,0.9703601727096005
1.16,0.9695503678188183,0.9695503678188183,0.9695503678188183,0.9695503678188183,0.9695503678188183,0.9695503678188183
1.17,0.9687276257599259,0.9687276257599259,0.9687276257599259,0.9687276257599259,0.9687276257599259,0.9687276257599259
1.18,0.9678919244183062,0.9678919244183062,0.9678919244183062,0.9678919244183062,0.9678919244183062,0.9678919244183062
1.19,0.9670432439240653,0.9670432439240653,0.9670432439240653,0.9670432439240653,0.9670432439240653,0.9670432439240653
1.2,0.9661815666347437,0.9661815666347437,0.9661815666347437,0.9661815666347437,0.9661815666347437,0.9661815666347437
1.21,0.965306877117598,0.965306877117598,0.965306877117598,0.965306877117598,0.965306877117598,0.965306877117598
1.22,0.9644191621314683,0.9644191621314683,0.9644191621314683,0.9644191621314683,0.9644191621314683,0.9644191621314683
1.23,0.9635184106082523,0.9635184106082523,0.9635184106082523,0.9635184106082523,0.9635184106082523,0.9635184106082523
1.24,0.9626046136340025,0.9626046136340025,0.9626046136340025,0.9626046136340025,0.9626046136340025,0.9626046136340025
1.25,0.9616777644296657,0.9616777644296657,0.9616777644296657,0.9616777644296657,0.9616777644296657,0.9616777644296657
1.26,0.9607378583314788,0.9607378583314788,0.9607378583314788,0.9607378583314788,0.9607378583314788,0.9607378583314788
1.27,0.959784892771042,0.959784892771042,0.959784892771042,0.959784892771042,0.959784892771042,0.959784892771042
1.28,0.95881886725508,0.95881886725508,0.6809400029045655,0.95881886725508,0.95881886725508,0.95881886725508
1.29,0.9578397833449146,0.9578397833449146,0.68272585989228,0.9578397833449146,0.9578397833449146,0.9578397833449146
1.3,0.9568476446356547,0.9568476446356547,0.6844711504592924,0.9568476446356547,0.9568476446356547,0.9568476446356547
1.31,0.9558424567351287,0.9558424567351287,0.6861761539586398,0.9558424567351287,0.9558424567351287,0.9558424567351287
1.32,0.9548242272425653,0.9548242272425653,0.6878411490109497,0.9548242272425653,0.9548242272425653,0.9548242272425653
1.33,0.9537929657270444,0.9537929657270444,0.6894664135099924,0.9537929657270444,0.9537929657270444,0.9537929657270444
