year,cum_LUX,cum_PandaX-II,cum_XENON1T,cum_LZ,cum_XENONnT,cum_PandaX-4T,cum_all_xenon,cum_LZ_HE_track
2020.649999999993,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2020.699999999993,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2020.749999999993,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2020.799999999993,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2020.8499999999929,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2020.8999999999928,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2020.9499999999928,0.092,0.36,1.0,0.0,0.0,0.05133333332581666,1.5033333333258165,0.0
2020.9999999999927,0.092,0.36,1.0,0.0,0.0,0.10266666665910332,1.5546666666591034,0.0
2021.0499999999927,0.092,0.36,1.0,0.0,0.0,0.15399999999238997,1.60599999999239,0.0
2021.0999999999926,0.092,0.36,1.0,0.0,0.0,0.2053333333256766,1.6573333333256766,0.0
2021.1499999999926,0.092,0.36,1.0,0.0,0.0,0.25666666665896326,1.7086666666589632,0.0
2021.1999999999925,0.092,0.36,1.0,0.0,0.0,0.30799999999224986,1.7599999999922498,0.0
2021.2499999999925,0.092,0.36,1.0,0.0,0.0,0.3593333333255365,1.8113333333255364,0.0
2021.2999999999925,0.092,0.36,1.0,0.0,0.0,0.41066666665882323,1.8626666666588232,0.0
2021.3499999999924,0.092,0.36,1.0,0.0,0.0,0.4619999999921099,1.9139999999921098,0.0
2021.3999999999924,0.092,0.36,1.0,0.0,0.0,0.5133333333253965,1.9653333333253964,0.0
2021.4499999999923,0.092,0.36,1.0,0.0,0.0,0.5646666666586831,2.016666666658683,0.0
2021.4999999999923,0.092,0.36,1.0,0.0,0.0,0.6159999999919699,2.0679999999919696,0.0
2021.5499999999922,0.092,0.36,1.0,0.0,0.07380952379804788,0.6673333333252565,2.1931428571233043,0.0
2021.5999999999922,0.092,0.36,1.0,0.0,0.14761904760750777,0.7186666666585431,2.318285714266051,0.0
2021.6499999999921,0.092,0.36,1.0,0.0,0.22142857141696762,0.7699999999918298,2.4434285714087975,0.0
2021.699999999992,0.092,0.36,1.0,0.0,0.2952380952264275,0.8213333333251163,2.568571428551544,0.0
2021.749999999992,0.092,0.36,1.0,0.0,0.3690476190358874,0.872666666658403,2.6937142856942904,0.0
2021.799999999992,0.092,0.36,1.0,0.0,0.44285714284534733,0.9239999999916896,2.818857142837037,0.0
2021.849999999992,0.092,0.36,1.0,0.0,0.5166666666548072,0.9753333333249763,2.9439999999797832,0.0
2021.899999999992,0.092,0.36,1.0,0.0,0.590476190464267,1.026666666658263,3.06914285712253,0.0
2021.9499999999919,0.092,0.36,1.0,0.0,0.664285714273727,1.0779999999915495,3.194285714265276,0.0
2021.9999999999918,0.092,0.36,1.0,0.041621621604561454,0.7380952380831868,1.129333333324836,3.3610501930125842,0.0
2022.0499999999918,0.092,0.36,1.0,0.14567567565855155,0.8119047618926467,1.180666666658123,3.590247104209321,0.0
2022.0999999999917,0.092,0.36,1.0,0.2497297297125417,0.8857142857021065,1.2319999999914095,3.8194440154060576,0.0
2022.1499999999917,0.092,0.36,1.0,0.3537837837665318,0.9595238095115665,1.2833333333246961,4.048640926602794,0.0
2022.1999999999916,0.092,0.36,1.0,0.45783783782052195,1.0333333333210264,1.3346666666579827,4.277837837799531,0.0
2022.2499999999916,0.092,0.36,1.0,0.561891891874512,1.1071428571304862,1.3859999999912693,4.507034748996268,0.0
2022.2999999999915,0.092,0.36,1.0,0.6659459459285022,1.180952380939946,1.4373333333245562,4.736231660193004,0.0
2022.3499999999915,0.092,0.36,1.0,0.7699999999824922,1.254761904749406,1.4886666666578428,4.965428571389741,0.0
2022.3999999999915,0.092,0.36,1.0,0.77,1.328571428558866,1.5399999999911294,5.090571428549995,0.0
2022.4499999999914,0.092,0.36,1.0,0.77,1.4023809523683257,1.54,5.164380952368326,0.0
2022.4999999999914,0.092,0.36,1.0,0.77,1.4761904761777855,1.54,5.2381904761777855,0.0
2022.5499999999913,0.092,0.36,1.0,0.77,1.5499999999872456,1.54,5.311999999987245,0.0
2022.5999999999913,0.092,0.36,1.0,0.77,1.6238095237967054,1.54,5.385809523796706,0.0
2022.6499999999912,0.092,0.36,1.0,0.77,1.6976190476061652,1.54,5.459619047606165,0.0
2022.6999999999912,0.092,0.36,1.0,0.77,1.771428571415625,1.54,5.533428571415625,0.0
2022.7499999999911,0.092,0.36,1.0,0.77,1.845238095225085,1.54,5.607238095225085,0.0
2022.799999999991,0.092,0.36,1.0,0.77,1.919047619034545,1.54,5.681047619034545,0.0
2022.849999999991,0.092,0.36,1.0,0.77,1.9928571428440047,1.54,5.7548571428440045,0.0
2022.899999999991,0.092,0.36,1.0,0.77,2.0666666666534645,1.54,5.828666666653464,0.0
2022.949999999991,0.092,0.36,1.0,0.77,2.1404761904629246,1.54,5.902476190462925,0.0
2022.999999999991,0.092,0.36,1.0,0.77,2.214285714272384,1.54,5.976285714272384,0.0
2023.0499999999909,0.092,0.36,1.0,0.77,2.2880952380818442,1.54,6.050095238081844,0.0
2023.0999999999908,0.092,0.36,1.0,0.77,2.3619047618913043,1.54,6.123904761891304,0.0
2023.1499999999908,0.092,0.36,1.0,0.77,2.435714285700764,1.54,6.197714285700764,0.0
2023.1999999999907,0.092,0.36,1.0,0.77,2.509523809510224,1.54,6.2715238095102235,0.0
2023.2499999999907,0.092,0.36,1.0,0.825686274483798,2.583333333319684,1.54,6.401019607803482,0.055686274483798
2023.2999999999906,0.092,0.36,1.0,0.9649019607581837,2.6571428571291436,1.54,6.614044817887327,0.19490196075818367
2023.3499999999906,0.092,0.36,1.0,1.1041176470325693,2.7309523809386036,1.54,6.827070027971173,0.33411764703256935
2023.3999999999905,0.092,0.36,1.0,1.243333333306955,2.804761904748063,1.54,7.040095238055018,0.473333333306955
2023.4499999999905,0.092,0.36,1.0,1.3825490195813406,2.8785714285575232,1.54,7.253120448138864,0.6125490195813407
2023.4999999999905,0.092,0.36,1.0,1.5217647058557264,2.9523809523669833,1.54,7.46614565822271,0.7517647058557263
2023.5499999999904,0.092,0.36,1.0,1.660980392130112,3.026190476176443,1.54,7.679170868306555,0.890980392130112
2023.5999999999904,0.092,0.36,1.0,1.8001960784044977,3.099999999985903,1.54,7.892196078390401,1.0301960784044977
2023.6499999999903,0.092,0.36,1.0,1.9394117646788833,3.148847628378642,1.54,8.080259393057524,1.1694117646788833
2023.6999999999903,0.092,0.36,1.0,2.078627450953269,3.1976952567666137,1.54,8.268322707719882,1.308627450953269
2023.7499999999902,0.092,0.36,1.0,2.2178431372276544,3.246542885154585,1.54,8.45638602238224,1.4478431372276546
2023.7999999999902,0.092,0.36,1.0,2.35705882350204,3.2953905135425563,1.54,8.644449337044597,1.5870588235020402
2023.8499999999901,0.092,0.36,1.0,2.496274509776426,3.344238141930528,1.54,8.832512651706953,1.726274509776426
2023.89999999999,0.092,0.36,1.0,2.635490196050812,3.3930857703184993,1.54,9.02057596636931,1.8654901960508117
2023.94999999999,0.092,0.36,1.0,2.7747058823251973,3.441933398706471,1.5851137570621525,9.253753038093821,2.0047058823251973
2023.99999999999,0.092,0.36,1.0,2.913921568599583,3.4907810270944424,1.630227514133332,9.486930109827359,2.143921568599583
2024.04999999999,0.092,0.36,1.0,3.0531372548739686,3.539628655482414,1.6753412712045113,9.720107181560893,2.2831372548739686
2024.09999999999,0.092,0.36,1.0,3.192352941148354,3.5884762838703854,1.7204550282756905,9.953284253294429,2.422352941148354
2024.1499999999899,0.092,0.36,1.0,3.33156862742274,3.637323912258357,1.7655687853468698,10.186461325027969,2.56156862742274
2024.1999999999898,0.092,0.36,1.0,3.4707843136971257,3.6861715406463285,1.810682542418049,10.419638396761503,2.7007843136971257
2024.2499999999898,0.092,0.36,1.0,3.609999999971511,3.7350191690343,1.8557962994892283,10.652815468495039,2.839999999971511
2024.2999999999897,0.092,0.36,1.0,3.7496247967480034,3.7838667974222715,1.9009100565604078,10.886401650730683,2.979651499971295
2024.3499999999897,0.092,0.36,1.0,3.889249593524579,3.8327144258102432,1.946023813631587,11.119987832966409,3.119302999971168
2024.3999999999896,0.092,0.36,1.0,4.028874390301155,3.8815620541982145,1.9911375707027665,11.353574015202136,3.258954499971041
2024.4499999999896,0.092,0.36,1.0,4.168499187077731,3.930409682586186,2.036251327773946,11.587160197437864,3.398605999970914
