E_keV,"central (g1=1, Eb=100, g2=2.5)|helm","central (g1=1, Eb=100, g2=2.5)|wimpydd","soft high-E (g1=1, Eb=100, g2=3)|helm","soft high-E (g1=1, Eb=100, g2=3)|wimpydd","hard high-E (g1=1, Eb=100, g2=2)|helm","hard high-E (g1=1, Eb=100, g2=2)|wimpydd","Honda-like (g1=1.5, Eb=1000, g2=2.7)|helm","Honda-like (g1=1.5, Eb=1000, g2=2.7)|wimpydd","steep low-E (g1=2, Eb=100, g2=2.5)|helm","steep low-E (g1=2, Eb=100, g2=2.5)|wimpydd","low break (g1=1, Eb=50, g2=2.5)|helm","low break (g1=1, Eb=50, g2=2.5)|wimpydd","high break (g1=1, Eb=150, g2=2.5)|helm","high break (g1=1, Eb=150, g2=2.5)|wimpydd",single power law E^-2 above 10 MeV|helm,single power law E^-2 above 10 MeV|wimpydd
206.0,8.922158503428286e-07,8.40304990039826e-08,6.318611928495308e-07,5.9302057755126066e-08,1.3104275991605285e-06,1.2405747886931817e-07,1.623924391005333e-06,1.5394544824562243e-07,6.419187838941662e-07,5.977631595198995e-08,5.873533613913387e-07,5.469904250999595e-08,1.2376449862351382e-06,1.1718634229448662e-07,9.975490476331153e-07,9.341186535862056e-08
208.0,8.291665893773218e-07,7.361244871120247e-08,5.858193844193109e-07,5.1826786427477097e-08,1.2206497991385565e-06,1.0892898729329871e-07,1.5148764435300233e-06,1.3536946801802103e-07,5.965569973838137e-07,5.236528456116801e-08,5.458474910942569e-07,4.791748840058803e-08,1.1511778906002407e-06,1.0274621079288942e-07,9.292066539229358e-07,8.202052780236731e-08
210.0,7.68875927061775e-07,6.399680725412176e-08,5.419496183353467e-07,4.4951276718224785e-08,1.1344918606901474e-06,9.491751076501494e-08,1.4099806519520981e-06,1.1812701693334738e-07,5.53179928237487e-07,4.5525058350060206e-08,5.06157629994009e-07,4.165825649007886e-08,1.0683629260965418e-06,8.939943148738899e-08,8.636198412670506e-07,7.147027181728288e-08
212.0,7.113488641691713e-07,5.554281321980205e-08,5.00237642425578e-07,3.89226742377496e-08,1.05199427180926e-06,8.256605166352106e-08,1.3093121297681388e-06,1.029016790138172e-07,5.117911743402835e-07,3.9511186905267497e-08,4.68287070142423e-07,3.615519052541536e-08,9.892244259894058e-07,7.765223598785018e-08,8.008194307194728e-07,6.216996324187938e-08
214.0,6.565781029104235e-07,4.776147679976202e-08,4.606609841481055e-07,3.339287834707589e-08,9.731788305262367e-07,7.115852164087916e-08,1.2129224603023488e-06,8.880929645687037e-08,4.7238548518259404e-07,3.397582022428428e-08,4.322310073422305e-07,3.108998614522744e-08,9.137687471769752e-07,6.682539832299019e-08,7.408220157985497e-07,5.358040726942611e-08
216.0,6.04545206581945e-07,4.063377143076974e-08,4.2318984653399735e-07,2.834488261039044e-08,8.980501765969534e-07,6.067389357156916e-08,1.1208414538404998e-06,7.582921767713078e-08,4.349495961868604e-07,2.8905423485007693e-08,3.9797730455302774e-07,2.6450258146483113e-08,8.419858532742924e-07,5.689538622052993e-08,6.836311284690059e-07,4.568577105344042e-08
218.0,5.552217018809913e-07,3.4569271204056716e-08,3.8778795024515673e-07,2.406019667215806e-08,8.265972647285829e-07,5.173216643383346e-08,1.0330788520756977e-06,6.474277369644167e-08,3.994630217857572e-07,2.459135316601874e-08,3.6550721755493783e-07,2.2502615806680598e-08,7.738508301999544e-07,4.843897531838953e-08,6.292383606193612e-07,3.8952896751331186e-08
220.0,5.08570123710681e-07,2.9040601768828877e-08,3.5441332282785405e-07,2.0167212715194895e-08,7.587947770450353e-07,4.3553394809338154e-08,9.496259755651586e-07,5.45809879833835e-08,3.658988071236635e-07,2.0658453863128417e-08,3.3479608275273275e-07,1.8903768625648026e-08,7.093253324481455e-07,4.072059750231293e-08,5.776244392861967e-07,3.279450694082204e-08
222.0,4.6454500271339867e-07,2.4029637448552833e-08,3.2301903647435686e-07,1.665055121246664e-08,6.946044731819055e-07,3.611602234989823e-08,8.704573107881737e-07,4.5321152192719095e-08,3.342242385531656e-07,1.7093831613071647e-08,3.058139672775613e-07,1.5641917826001323e-08,6.48358958936097e-07,3.371699378571787e-08,5.287602543995494e-07,2.7194370285337124e-08
224.0,4.2309379612582263e-07,1.987020403562948e-08,2.935538957916412e-07,1.3738350428342215e-08,6.339764770030585e-07,2.9928277707451083e-08,7.955320341887414e-07,3.760602072802405e-08,3.0440151335340754e-07,1.4134958241864056e-08,2.7852628177681106e-07,1.2934364880728335e-08,5.908905579328636e-07,2.7898870661976225e-08,4.826078382822022e-07,2.2535168964450438e-08
226.0,3.841577628481475e-07,1.615673196972654e-08,2.659630772233297e-07,1.1146700392329027e-08,5.768504994571706e-07,2.438653466367779e-08,7.247954712907625e-07,3.068268893920646e-08,2.7638836931246237e-07,1.1493325952142889e-08,2.52894356479698e-07,1.0517107232610828e-08,5.368494611089733e-07,2.2699188539333903e-08,4.3912129653619734e-07,1.8362389058110984e-08
228.0,3.4767278387046805e-07,1.2872581119825348e-08,2.4018872188392584e-07,8.86193633231647e-09,5.231569975501576e-07,1.9470176677375234e-08,6.581804895971657e-07,2.4528669186255e-08,2.501386749960511e-07,9.157097545021497e-09,2.2887598129100553e-07,8.379313109319112e-09,4.861566472062933e-07,1.809610361763911e-08,3.982476902982488e-07,1.4660506878520331e-08
230.0,3.135701294064731e-07,1.0281858100207108e-08,2.1617048364774273e-07,7.063409530859044e-09,4.7281826980546024e-07,1.5583825681779648e-08,5.95608824534362e-07,1.9657671969034068e-08,2.2560298167399338e-07,7.314149096536696e-09,2.0642591080178682e-07,6.692900791631854e-09,4.387258362209799e-07,1.4462522077708632e-08,3.5992787014721266e-07,1.1734191599138166e-08
232.0,2.817771742535839e-07,8.029925981594236e-09,1.938460343926798e-07,5.50482764018339e-09,4.257494889248114e-07,1.2195588982799006e-08,5.369923381866703e-07,1.5403090285666224e-08,2.0272903799735664e-07,5.712204476188111e-09,1.8549633521709132e-07,5.227021948287216e-09,3.9446451532654885e-07,1.1301278513415714e-08,3.240972622060934e-07,9.182942668296047e-09
234.0,2.5221806303400486e-07,6.103378969225993e-09,1.7315152833475448e-07,4.175433316105026e-09,3.8185967265308557e-07,9.288398897053702e-09,4.822342109880388e-07,1.1745897516551401e-08,1.8146226861663586e-07,4.3417272771626914e-09,1.660373182898656e-07,3.972950174632249e-09,3.532748980450908e-07,8.594504322839078e-09,2.9068660720256644e-07,6.993908590410071e-09
236.0,2.2481432707690674e-07,4.702441682489654e-09,1.540220274062257e-07,3.210431009051228e-09,3.4105259409727246e-07,7.170735482533511e-09,4.312300669061704e-07,9.079093879143316e-09,1.617462180073825e-07,3.345150190587186e-09,1.4799720341979505e-07,3.061020231226851e-09,3.150548184082516e-07,6.625207175105105e-09,2.596226534395976e-07,5.399366354384023e-09
238.0,1.9948545478179012e-07,3.5608211056160345e-09,1.3639188963104141e-07,2.4260991111997706e-09,3.0322763295627593e-07,5.440647734237691e-09,3.838690329723427e-07,6.896933495191428e-09,1.4352296082713352e-07,2.5330418119703196e-09,1.3132298912840776e-07,2.317890615136666e-09,2.796985620409111e-07,5.019298888213391e-09,2.3082880478505733e-07,4.0966579221689156e-09
240.0,1.7614941736013178e-07,2.668960296546232e-09,1.201951224385871e-07,1.8148002005681362e-09,2.6828056928917987e-07,4.0859498603957205e-09,3.400347342832924e-07,5.185829378745306e-09,1.2673348016854203e-07,1.898603671770448e-09,1.1596067515931777e-07,1.7373403043977467e-09,2.4709763625413904e-07,3.763946111906708e-09,2.0422572491935696e-07,3.0766077281275094e-09
242.0,1.5472315188980077e-07,2.1715055318257467e-09,1.0536570283259904e-07,1.4736215932999508e-09,2.3610432158900573e-07,3.330830125984067e-09,2.9960622583433474e-07,4.232437067677238e-09,1.1131801510050543e-07,1.5447319996964166e-09,1.0185558047709885e-07,1.4135257412954116e-09,2.171414813544231e-07,3.0638135763782706e-09,1.7973189918623156e-07,2.508023362207883e-09
244.0,1.3512300363680582e-07,1.8535834534317327e-09,9.183786629836846e-08,1.255410366738935e-09,2.0658963103993555e-07,2.8486184637952823e-09,2.624588627388729e-07,3.6239161079031744e-09,9.721637890353197e-08,1.3185735116301586e-09,8.89526344514912e-08,1.206576675336441e-09,1.897181254669387e-07,2.616408685358896e-09,1.5726415547626066e-07,2.1449312594723045e-09
246.0,1.1726512960421558e-07,1.7109433691917258e-09,7.954636628979227e-08,1.1565599918213416e-09,1.7962569392196055e-07,2.634378161614679e-09,2.284651105527159e-07,3.3552174651843224e-09,8.436824940938452e-08,1.2171044159563961e-09,7.719664251712386e-08,1.1137261493493973e-09,1.6471478523545667e-07,2.4160907091238773e-09,1.3673814563816956e-07,1.9836142115677127e-09
248.0,1.01065865260551e-07,1.8470938658415726e-09,6.842670608982143e-08,1.2462098345833201e-09,1.5510074419064076e-07,2.849320224133616e-09,1.9749529755527962e-07,3.6330825528576294e-09,7.271343284961404e-08,1.3139570492410783e-09,6.653252759396676e-08,1.2023523254673573e-09,1.4201841480340105e-07,2.6094142646501463e-09,1.1806878896146308e-07,2.1454596656823605e-09
250.0,8.644205638143848e-08,2.1028588257082915e-09,5.841534478469398e-08,1.4160971353362374e-09,1.3290258830374045e-07,3.2498354984521923e-09,1.6941831094689604e-07,4.148388433627293e-09,6.219210260427756e-08,1.4958991682533242e-09,5.6905548541542595e-08,1.3688406669403028e-09,1.215162055024298e-07,2.9718927413794155e-09,1.0117067930750409e-07,2.447036638064077e-09
252.0,7.331135791051904e-08,2.481232904913124e-09,4.944987903516036e-08,1.6677946403144156e-09,1.1291909439335453e-07,3.84155067190941e-09,1.4410223900497335e-07,4.909090474930438e-09,5.274501422213902e-08,1.7650610651203103e-09,4.826149690163143e-08,1.615140523402238e-09,1.0309603867933247e-07,3.507939950506779e-09,8.595845748658252e-08,2.8925818693343597e-09
254.0,6.1592501709938e-08,3.028261105832721e-09,4.146920226764535e-08,2.03175916545027e-09,9.503863789378487e-08,4.696870532980848e-09,1.21414961304071e-07,6.008578224315662e-09,4.4313698057987596e-08,2.154197521054824e-09,4.054687316071918e-08,1.9712245544496973e-09,8.66468940812662e-08,4.282845205195287e-09,7.234715048738822e-08,3.536614171370115e-09
256.0,5.1205535028532155e-08,3.6524780658008446e-09,3.441364284581278e-08,2.446146298075367e-09,7.915050573385707e-08,5.675018922052739e-09,1.0122468914850655e-07,7.267603064699675e-09,3.6840630842340974e-08,2.598243321852422e-09,3.3709043735654194e-08,2.3775540471156712e-09,7.205921619552207e-08,5.167424571808589e-09,6.025247916410553e-08,4.2731329726024445e-09
258.0,4.207203146823485e-08,4.368797499381859e-09,2.8225082719032676e-08,2.920685051185309e-09,6.514526118930382e-08,6.7997692233391025e-09,8.340045839300181e-08,8.717077543710552e-09,3.0269387464557144e-08,3.107807554979965e-09,2.7696379854644822e-08,2.8438369754882266e-09,5.922524090500339e-08,6.182856573594206e-09,4.959113597640261e-08,5.120038976685478e-09
260.0,3.411527617720302e-08,5.1395084322478724e-09,2.284705797939147e-08,3.4299204490841074e-09,5.29150714677683e-08,8.012997182881803e-09,6.781257683895478e-08,1.0282932346424842e-08,2.4544774212954333e-08,3.6560639711232066e-09,2.245837947148628e-08,3.345525654949222e-09,4.803928477601603e-08,7.2758398010500805e-09,4.0281034360025147e-08,6.0335662209840504e-09
262.0,2.7260426942724675e-08,5.965957850661299e-09,1.8224842693732384e-08,3.974590480439637e-09,4.235400006744109e-08,9.317188284712086e-09,5.4333028393123796e-08,1.1968658598000441e-08,1.9612944675647388e-08,4.243970768523968e-09,1.7945773314405962e-08,3.883496896414955e-09,3.839799924245518e-08,8.448313611282163e-09,3.2241531281693576e-08,7.015586206529734e-09
264.0,2.143465279878643e-08,6.887548390042274e-09,1.4305517312162995e-08,4.5807105427544745e-09,3.3358265911448084e-08,1.0774437041327925e-08,4.283583616324733e-08,1.3854456651244876e-08,1.5421499463951173e-08,4.899557584184686e-09,1.4110616132616289e-08,4.483399558994895e-09,3.0200591891239013e-08,9.756129771125988e-09,2.5393624502394853e-08,8.112854391307283e-09
266.0,1.656725170305034e-08,7.709156451406828e-09,1.103802288996704e-08,5.118335518580764e-09,2.582647121512305e-08,1.2079928706323005e-08,3.3197386643020436e-08,1.5548708617516164e-08,1.191957087693999e-08,5.484020411931333e-09,1.0906364164079785e-08,5.018219354281426e-09,2.3349016989208732e-08,1.092292354981526e-08,1.9660126038915985e-08,9.095853665101826e-09
268.0,1.2589748776452874e-08,8.596479293790187e-09,8.37320229619348e-09,5.6973934694815206e-09,1.96597999931364e-08,1.3493529542058278e-08,2.529671710809428e-08,1.738608349157344e-08,9.057893581478508e-09,6.115230403617941e-09,8.287939807481278e-09,5.595815708592226e-09,1.774813732267163e-08,1.2183448773359652e-08,1.4965813275280615e-08,1.0160256167409925e-08
270.0,9.43597653628478e-09,9.6482489885104e-09,6.2638295196817826e-09,6.382379905880002e-09,1.4762189059108782e-08,1.517243637143162e-08,1.9015768306667536e-08,1.957084452685098e-08,6.788862337178158e-09,6.863422052192392e-09,6.211784440353856e-09,6.2804575460695885e-09,1.330585934834024e-08,1.3677870340862593e-08,1.1237559134382986e-08,1.1424426777069783e-08
272.0,7.042138490869042e-09,1.0309702056611816e-08,4.664628122121665e-09,6.8051805389221136e-09,1.1040473312571978e-08,1.624696170437447e-08,1.4239604483810353e-08,2.0983286912373947e-08,5.066577750592512e-09,7.333956299339603e-09,4.6359002840018395e-09,6.711025612656128e-09,9.933243579413189e-09,1.4619972040024355e-08,8.404442676138916e-09,1.2233514763059073e-08
274.0,5.346857401244319e-09,1.1118225628793277e-08,3.5322798281372108e-09,7.319359097618304e-09,8.404507047700147e-09,1.756677499468088e-08,1.0856602728914155e-08,2.2722958062128355e-08,3.846880997847612e-09,7.909111285662603e-09,3.519882174581737e-09,7.237328154819911e-09,7.544592053726838e-09,1.577199196405912e-08,6.397841442464957e-09,1.3227297826331618e-08
276.0,4.291209452935678e-09,1.227260880672173e-08,2.8254241844820678e-09,8.05233637581152e-09,6.767262955774077e-09,1.9454189503663715e-08,8.758613581487605e-09,2.5213119600045218e-08,3.087378410062071e-09,8.730298525907874e-09,2.8249400586725606e-09,7.988765493295553e-09,6.05751465294544e-09,1.7416687337988777e-08,5.1515068218494774e-09,1.4648468976961985e-08
278.0,3.818745519239117e-09,1.2595592649382507e-08,2.5046501643444216e-09,8.232391878311178e-09,6.044910429414016e-09,2.0041520643407806e-08,7.841094772692451e-09,2.603206567230611e-08,2.7474567715529417e-09,8.960057773503956e-09,2.513912991078748e-09,8.199009477910071e-09,5.392975963216264e-09,1.788299591170897e-08,4.601623657615553e-09,1.509071315157151e-08
280.0,3.875500636732867e-09,1.3363255263703567e-08,2.5324805385893256e-09,8.701850956729805e-09,6.156874711754812e-09,2.1339669028306863e-08,8.00321991928163e-09,2.7776865896209167e-08,2.7882901371419515e-09,9.506145723975503e-09,2.5512753726406812e-09,8.698713876572419e-09,5.475324289125012e-09,1.8980524178612604e-08,4.686855274600373e-09,1.606818313766916e-08
282.0,4.409992754157273e-09,1.4501214489163827e-08,2.8733497835680594e-09,9.415341354364905e-09,7.025878368367267e-09,2.3222557076004627e-08,9.147963923581249e-09,3.0277846505735175e-08,3.172838932017383e-09,1.0315649547085854e-08,2.903136126611564e-09,9.439460162574396e-09,6.232304354568166e-09,2.060293337838376e-08,5.348375049213464e-09,1.748594598759919e-08
284.0,5.373211757568513e-09,1.494131633016466e-08,3.4935762449523142e-09,9.680687525802603e-09,8.57796649426247e-09,2.3976299843508352e-08,1.1182166768446485e-08,3.129787908826232e-08,3.86584205570759e-09,1.0628722383859932e-08,3.5372314738217952e-09,9.72594125687911e-09,7.595055146712023e-09,2.1232431886353523e-08,6.529885598000189e-09,1.8053493535355337e-08
286.0,6.718599717911002e-09,1.571068108445891e-08,4.36132922892683e-09,1.0162865773234713e-08,1.074251700308593e-08,2.52502223460509e-08,1.401657733021903e-08,3.2990755580742556e-08,4.8338026708850255e-09,1.1176021176323826e-08,4.422911929486152e-09,1.0226753651184175e-08,9.498094282852162e-09,2.2328863850148232e-08,8.177626610181136e-09,1.9012722099158207e-08
288.0,8.402023251998263e-09,1.6576983671987975e-08,5.4465916460132835e-09,1.0708472318749987e-08,1.3452237280926868e-08,2.6678355860315532e-08,1.756587876609343e-08,3.488394162338762e-08,6.0449683180374396e-09,1.1792278104415012e-08,5.531124108199982e-09,1.0790667023393536e-08,1.1879290205013523e-08,2.3562752772708907e-08,1.0240372300400108e-08,2.0088067308205626e-08
290.0,1.0381738834427177e-08,1.707159589889338e-08,6.721118788790371e-09,1.1013533215004188e-08,1.6643148423277908e-08,2.7509482479197627e-08,2.174869696534429e-08,3.599741409870618e-08,7.469305958576772e-09,1.2144127695928368e-08,6.834387888474272e-09,1.1112631257167519e-08,1.4679823433762017e-08,2.4268266665228427e-08,1.2669419409277614e-08,2.0713882765093655e-08
292.0,1.261835184626789e-08,1.7671313536825904e-08,8.158393782816445e-09,1.1385495483381602e-08,2.02545582108314e-08,2.8512275970481487e-08,2.6487593486969142e-08,3.733728556970127e-08,9.078472511772382e-09,1.2570745548160052e-08,8.306769454136298e-09,1.1503013094239686e-08,1.7844138041155645e-08,2.512324176459158e-08,1.5418566631523795e-08,2.1468958649627666e-08
294.0,1.507477009650847e-08,1.8276823077603046e-08,9.73358021011542e-09,1.1759901781605842e-08,2.422902391815385e-08,2.952764701616465e-08,3.1709044339741544e-08,3.869610055833813e-08,1.0845781415020385e-08,1.3001483554603682e-08,9.92385069709724e-09,1.1897165128367288e-08,2.1319884433185075e-08,2.5986558044513e-08,1.8444086304438058e-08,2.2233505086270223e-08
296.0,1.771615250424548e-08,1.867983094093133e-08,1.142347236663215e-08,1.2002804678643086e-08,2.8512305989026767e-08,3.0218909354107346e-08,3.7343405894757224e-08,3.963250250572991e-08,1.2746165702435232e-08,1.3288169051595744e-08,1.1662695434397254e-08,1.2159500167541715e-08,2.505785446459622e-08,2.6562033351237786e-08,2.1704689143755896e-08,2.2754006591120314e-08
298.0,2.0509853583510114e-08,1.910989987431289e-08,1.3206443579051992e-08,1.2262042132000916e-08,3.3053313553497076e-08,3.0956636425682615e-08,4.332486915550759e-08,4.0631901846920015e-08,1.4756138063581133e-08,1.3594104833813735e-08,1.3501812862089431e-08,1.2439450413560744e-08,2.90119098437382e-08,2.717603383789811e-08,2.5161482769084007e-08,2.3309494760874198e-08
300.0,2.3425364328420544e-08,1.9524111239575367e-08,1.5062392972269063e-08,1.2510076500878013e-08,3.7804042704561766e-08,3.167131355506264e-08,4.959140354655003e-08,4.160306799847184e-08,1.6853748312361355e-08,1.3888760104629888e-08,1.5421118639427634e-08,1.2709078290881118e-08,3.313890472212612e-08,2.7767512342770385e-08,2.8777924717684108e-08,2.3847626958892306e-08
302.0,2.6434250054060174e-08,1.9779400359229164e-08,1.697269104653158e-08,1.2655459120619196e-08,4.271950839701875e-08,3.213033733162824e-08,5.6084691319152326e-08,4.224005749019232e-08,1.9018538665656417e-08,1.4070363727795419e-08,1.7401893968982463e-08,1.2875256887626341e-08,3.739860330281493e-08,2.813295907367644e-08,3.251977060319881e-08,2.4193259222289494e-08
304.0,2.95100857080763e-08,2.002948432051334e-08,1.8920124392830045e-08,1.2796887641066031e-08,4.7757670777402786e-08,3.258257068637645e-08,6.275005361100078e-08,4.286940321981451e-08,2.1231497202232163e-08,1.4248264585953353e-08,1.942674301171076e-08,1.3038047224367084e-08,4.1753593243470936e-08,2.8490958305360724e-08,3.635501803510017e-08,2.453377848504929e-08
306.0,3.262838912945959e-08,2.0253603188021055e-08,2.0888839846369983e-08,1.2921176420290592e-08,5.287935670214847e-08,3.299405838084364e-08,6.953636913730991e-08,4.344629165879472e-08,2.3475009844714628e-08,1.4407694797528182e-08,2.147954895063667e-08,1.3183935772053986e-08,4.6169195574227465e-08,2.881196479356704e-08,4.025384687522756e-08,2.4843617387650132e-08
308.0,3.576655269429281e-08,2.0410617243425047e-08,2.286428835093715e-08,1.300222915487876e-08,5.8048177151251535e-08,3.3297417621978776e-08,7.639598643260178e-08,4.3881719547114676e-08,2.5732811181044487e-08,1.4519389026361542e-08,2.3545428992660553e-08,1.3286142930086006e-08,5.061337179705015e-08,2.903743358359109e-08,4.418855636981729e-08,2.5072038542476755e-08
310.0,3.890377375337669e-08,2.05187183551362e-08,2.4833168781535597e-08,1.3051839116097123e-08,6.323044119669512e-08,3.3521822571077266e-08,8.328463050603961e-08,4.4213755171824656e-08,2.7989934416728418e-08,1.459628832227196e-08,2.5610688575050383e-08,1.3356510562968755e-08,5.505662878235566e-08,2.9193221232295652e-08,4.813349965888358e-08,2.5241009289601786e-08
312.0,4.202098423356617e-08,2.0567629030924865e-08,2.6783371948827552e-08,1.3063643938348913e-08,6.83950671388672e-08,3.365004906761235e-08,9.016130471867993e-08,4.441935389561764e-08,3.0232660725408665e-08,1.463108164188833e-08,2.7662775021396395e-08,1.3388348611842296e-08,5.947192203007774e-08,2.926468732723899e-08,5.206501612976335e-08,2.5337560310458503e-08
314.0,4.510077974328257e-08,2.0577750600075767e-08,2.8703924986531865e-08,1.3050772148432473e-08,7.351349138003024e-08,3.371505012046898e-08,9.69881886382844e-08,4.454169469034653e-08,3.24484682427042e-08,1.4638281767112689e-08,2.9690230871160555e-08,1.3394937173707517e-08,6.38345578161489e-08,2.9280845099644267e-08,5.596136204801576e-08,2.5386504313294543e-08
316.0,4.8127348493017807e-08,2.055841932861817e-08,3.058493630201742e-08,1.3019264105516908e-08,7.855957556169599e-08,3.373182390870731e-08,1.0373053257656338e-07,4.460036692127428e-08,3.4625980926944916e-08,1.4624530186387836e-08,3.1682647087433695e-08,1.3382353623070964e-08,6.812209470150525e-08,2.9254971687935424e-08,5.980263986673832e-08,2.5399134513930197e-08
318.0,5.1086400313619084e-08,2.050417436942285e-08,3.2417541250767395e-08,1.2965764482889024e-08,8.350951245241819e-08,3.369115067637481e-08,1.1035654946483038e-07,4.4582984355943664e-08,3.675491749025561e-08,1.4585942246793326e-08,3.3630616329062276e-08,1.33470432611887e-08,7.231424483911551e-08,2.917929155679896e-08,6.357072658465175e-08,2.536850869002203e-08
320.0,5.396509602872141e-08,2.0392030942507584e-08,3.41938486771508e-08,1.2875870047153349e-08,8.834173103407651e-08,3.355493050275718e-08,1.1683730467712411e-07,4.443887912574607e-08,3.882604058443713e-08,1.4506167391250601e-08,3.552568645591388e-08,1.3274044312607375e-08,7.639277547518182e-08,2.902109000139094e-08,6.724920149404488e-08,2.526593865044785e-08
322.0,5.675197741279958e-08,2.023793572812301e-08,3.590688844693957e-08,1.2759805625336202e-08,9.303680119811092e-08,3.334900613243177e-08,1.2314660436483533e-07,4.420197703017464e-08,4.083110640818074e-08,1.439654952237057e-08,3.736031441966088e-08,1.3173737152919925e-08,8.034141100346026e-08,2.880305626058921e-08,7.082327363179863e-08,2.5110883270230445e-08
324.0,5.9436897942922856e-08,2.0039436119337918e-08,3.755056008121625e-08,1.2616150263522369e-08,9.757733842840394e-08,3.3069013633264765e-08,1.2926088282384222e-07,4.386625095548151e-08,4.276281488532444e-08,1.4255343942590285e-08,3.912782067706548e-08,1.3044525275472442e-08,8.414573589659645e-08,2.8521698095368517e-08,7.427970922024558e-08,2.49000566286447e-08
326.0,6.20109545303154e-08,1.9843073735025126e-08,3.911958258664264e-08,1.2474289361646076e-08,1.019479088144849e-07,3.279153622525976e-08,1.3515908937398895e-07,4.353312322655116e-08,4.461476054804595e-08,1.4115658708480094e-08,4.082234424827932e-08,1.2916704608759744e-08,8.779309880533877e-08,2.824325921827801e-08,7.760675935948373e-08,2.4691123781444683e-08
328.0,6.446642039724096e-08,2.0112446054129854e-08,4.060944556347205e-08,1.2625234940558776e-08,1.0613493470747505e-07,3.328377709712541e-08,1.4082257519151998e-07,4.422192640940331e-08,4.6381384244077395e-08,1.4307280620123884e-08,4.2438798529119845e-08,1.3092050561816951e-08,9.12725180854686e-08,2.86276218860813e-08,8.079408820897009e-08,2.5061767602887808e-08
