window,signal,case,exposure_tyr,kappa_DL,sigma_n_DL_cm2,n_crit
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),7.498942093324558,0.0001539708016106078,4.564068626308379e-42,4
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),8.659643233600654,0.00013225036390773794,3.9202220837667436e-42,4
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),10.0,0.00013732053560116161,4.070514290561084e-42,5
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),11.547819846894582,0.00011783182756910282,3.4928216373699116e-42,5
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),13.33521432163324,0.00010095530170495914,2.9925604098391364e-42,5
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),15.39926526059492,8.634083240434729e-05,2.5593520344371726e-42,5
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),17.78279410038923,8.678906101158252e-05,2.5726386193110362e-42,6
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),20.53525026457146,7.407337336775159e-05,2.1957147452383595e-42,6
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),23.71373705661655,6.30620415212036e-05,1.8693121176687596e-42,6
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),27.384196342643612,6.187868146894073e-05,1.8342344507886547e-42,7
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),31.622776601683793,5.250187340246538e-05,1.5562830790776233e-42,7
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),36.51741272548377,5.055262630583496e-05,1.4985026595072112e-42,8
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),42.169650342858226,4.797265288634885e-05,1.422025979400255e-42,9
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),48.69675251658631,4.045974877031549e-05,1.1993252490684816e-42,9
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),56.23413251903491,3.7871845978014357e-05,1.1226135230871594e-42,10
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),64.93816315762113,3.5075892958651275e-05,1.0397346829251163e-42,11
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),74.98942093324558,3.218168173118135e-05,9.539432307599747e-43,12
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),86.59643233600653,2.927118534065314e-05,8.67669046797563e-43,13
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),100.0,2.6404713695292497e-05,7.826998632384659e-43,14
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),115.47819846894582,2.5459721280614813e-05,7.546879922420581e-43,16
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),133.3521432163324,2.2545533845209976e-05,6.6830439674224135e-43,17
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),153.9926526059492,2.1163079059948513e-05,6.273250782825067e-43,19
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),177.82794100389228,1.95847726278149e-05,5.805402411948919e-43,21
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),205.3525026457146,1.8895739371727977e-05,5.601156215027595e-43,24
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),237.13737056616552,1.7875160660069234e-05,5.298631890296211e-43,27
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),273.8419634264361,1.6629620312236418e-05,4.9294234712401315e-43,30
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),316.22776601683796,1.5880585950963647e-05,4.707391489036275e-43,34
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),365.1741272548377,1.4875335986984434e-05,4.409410977523561e-43,38
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),421.6965034285823,1.4173422491582e-05,4.201346764748301e-43,43
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),486.9675251658631,1.3236518690207879e-05,3.923625716277375e-43,48
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),562.341325190349,1.2846595738836084e-05,3.808043080451767e-43,55
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),649.3816315762114,1.2167331871511055e-05,3.606692767703283e-43,62
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),749.8942093324558,1.180868913706881e-05,3.5003823481173062e-43,71
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),865.9643233600654,1.1398315988933924e-05,3.3787377771408833e-43,81
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),1000.0,1.092668326256112e-05,3.238934378895141e-43,92
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),1154.781984689458,1.0559430067272432e-05,3.130071609526203e-43,105
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),1333.521432163324,1.0231102994352024e-05,3.0327474885234806e-43,120
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),1539.926526059492,1.0023223792519312e-05,2.9711270427492123e-43,138
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),1778.2794100389228,9.750561592635446e-06,2.890303342472754e-43,158
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),2053.525026457146,9.498467675364494e-06,2.8155765808618523e-43,181
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),2371.373705661655,9.308783786384778e-06,2.759349667865847e-43,208
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),2738.4196342643613,9.125710888115994e-06,2.7050824131282232e-43,239
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),3162.2776601683795,8.973279200896811e-06,2.6598979577629928e-43,275
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),3651.741272548377,8.857728190955736e-06,2.6256458311458916e-43,317
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),4216.965034285822,8.685394302651598e-06,2.574561879862205e-43,364
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),4869.675251658631,8.559374754123925e-06,2.5372066240786256e-43,419
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),5623.413251903491,8.46192354386927e-06,2.5083197178167562e-43,483
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),6493.816315762113,8.347170364970981e-06,2.4743040877037576e-43,556
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),7498.942093324558,8.261312336748957e-06,2.448853682248582e-43,641
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),8659.643233600653,8.158382377758631e-06,2.4183427417572134e-43,738
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),10000.0,8.065599736399978e-06,2.390839712737335e-43,850
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),11547.819846894581,7.992765712341695e-06,2.369249938529827e-43,980
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),13335.21432163324,7.911117838204697e-06,2.3450475250296446e-43,1129
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),15399.26526059492,7.824894488397453e-06,2.3194888293812524e-43,1300
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),17782.794100389227,7.732432093852994e-06,2.2920807292973827e-43,1496
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),20535.25026457146,7.655988226114202e-06,2.269420909723108e-43,1723
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),23713.737056616552,7.570979739396885e-06,2.2442223290092354e-43,1983
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),27384.196342643612,7.493708161010984e-06,2.221317155890222e-43,2283
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),31622.776601683792,7.41655410753461e-06,2.1984468200096183e-43,2628
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),36517.41272548377,7.3459793261101425e-06,2.1775267402062673e-43,3026
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),42169.65034285822,7.284964075031373e-06,2.159440337442761e-43,3486
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),48696.75251658631,7.222302538661641e-06,2.1408659357230994e-43,4015
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),56234.13251903491,7.167019914452956e-06,2.124478822836011e-43,4626
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),64938.16315762113,7.116211728828884e-06,2.1094180422502908e-43,5331
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),74989.42093324558,7.06824167930092e-06,2.095198554154961e-43,6144
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),86596.43233600653,7.023783495478509e-06,2.0820200683742818e-43,7082
ext 55-420 keV (1000 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),100000.0,6.98204635410276e-06,2.069648165681549e-43,8164
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,1.0,0.012067590200820195,3.5771269133222037e-40,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,1.1547819846894583,0.010450102582839816,3.0976642870681414e-40,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,1.333521432163324,0.009049416012192153,2.6824667583476026e-40,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,1.539926526059492,0.007836471413801718,2.3229205113283492e-40,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,1.7782794100389228,0.0067861046653833,2.011566288811671e-40,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,2.053525026457146,0.005876524534809232,1.7419446401847166e-40,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,2.371373705661655,0.005088860592494899,1.5084619116682506e-40,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,2.7384196342643614,0.004406771719653547,1.3062741986522275e-40,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,3.1622776601683795,0.0038161070904120546,1.1311868525585875e-40,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,3.651741272548377,0.0033046125944182227,9.795674573696991e-41,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,4.216965034285822,0.0028616766092925267,8.482704704066913e-41,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,4.869675251658631,0.002478109848641329,7.345719639320549e-41,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,5.623413251903491,0.002145954718290602,6.361131137056961e-41,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,6.493816315762113,0.001858320225585861,5.508512620906174e-41,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,7.498942093324558,0.0016092390167357841,4.770175404483396e-41,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,8.659643233600654,0.0013935435762522201,4.1308017164522897e-41,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,10.0,0.0012067590200820196,3.577126913322204e-41,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,11.547819846894582,0.0010450102582839815,3.097664287068141e-41,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,13.33521432163324,0.0009049416012192153,2.6824667583476024e-41,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,15.39926526059492,0.0007836471413801718,2.3229205113283496e-41,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,17.78279410038923,0.0006786104665383298,2.0115662888116707e-41,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,20.53525026457146,0.0005876524534809232,1.7419446401847168e-41,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,23.71373705661655,0.0005088860592494899,1.5084619116682507e-41,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,27.384196342643612,0.00044067717196535466,1.3062741986522274e-41,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,31.622776601683793,0.00038161070904120547,1.1311868525585875e-41,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,36.51741272548377,0.00033046125944182224,9.795674573696991e-42,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,42.169650342858226,0.00028616766092925267,8.482704704066914e-42,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,48.69675251658631,0.0002478109848641329,7.345719639320549e-42,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,56.23413251903491,0.00021459547182906024,6.361131137056962e-42,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,64.93816315762113,0.00018583202255858608,5.5085126209061743e-42,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,74.98942093324558,0.00016092390167357843,4.770175404483396e-42,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,86.59643233600653,0.00013935435762522203,4.1308017164522905e-42,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,100.0,0.00012067590200820196,3.577126913322204e-42,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,115.47819846894582,0.00010450102582839816,3.0976642870681415e-42,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,133.3521432163324,9.049416012192153e-05,2.6824667583476026e-42,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,153.9926526059492,7.836471413801719e-05,2.3229205113283497e-42,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,177.82794100389228,6.786104665383298e-05,2.0115662888116708e-42,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,205.3525026457146,5.876524534809232e-05,1.7419446401847166e-42,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,237.13737056616552,5.0888605924948994e-05,1.5084619116682506e-42,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,273.8419634264361,4.4067717196535474e-05,1.3062741986522275e-42,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,316.22776601683796,3.816107090412054e-05,1.1311868525585873e-42,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,365.1741272548377,3.304612594418223e-05,9.795674573696993e-43,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,421.6965034285823,2.8616766092925264e-05,8.482704704066913e-43,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,486.9675251658631,2.4781098486413288e-05,7.345719639320547e-43,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,562.341325190349,2.1459547182906023e-05,6.361131137056962e-43,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,649.3816315762114,1.858320225585861e-05,5.508512620906175e-43,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,749.8942093324558,1.609239016735784e-05,4.770175404483396e-43,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,865.9643233600654,1.3935435762522203e-05,4.13080171645229e-43,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,1000.0,1.2067590200820196e-05,3.577126913322204e-43,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,1154.781984689458,1.0450102582839817e-05,3.097664287068142e-43,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,1333.521432163324,9.049416012192152e-06,2.682466758347602e-43,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,1539.926526059492,7.836471413801718e-06,2.3229205113283493e-43,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,1778.2794100389228,6.7861046653833e-06,2.0115662888116714e-43,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,2053.525026457146,5.876524534809232e-06,1.7419446401847167e-43,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,2371.373705661655,5.088860592494899e-06,1.5084619116682507e-43,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,2738.4196342643613,4.406771719653546e-06,1.3062741986522272e-43,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,3162.2776601683795,3.816107090412055e-06,1.1311868525585876e-43,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,3651.741272548377,3.304612594418223e-06,9.795674573696994e-44,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,4216.965034285822,2.861676609292527e-06,8.482704704066914e-44,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,4869.675251658631,2.4781098486413286e-06,7.345719639320547e-44,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,5623.413251903491,2.1459547182906023e-06,6.361131137056962e-44,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,6493.816315762113,1.8583202255858614e-06,5.508512620906176e-44,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,7498.942093324558,1.6092390167357843e-06,4.770175404483396e-44,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,8659.643233600653,1.3935435762522203e-06,4.13080171645229e-44,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,10000.0,1.2067590200820195e-06,3.577126913322204e-44,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,11547.819846894581,1.0450102582839817e-06,3.097664287068142e-44,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,13335.21432163324,9.049416012192151e-07,2.682466758347602e-44,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,15399.26526059492,7.836471413801718e-07,2.322920511328349e-44,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,17782.794100389227,6.7861046653833e-07,2.0115662888116711e-44,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,20535.25026457146,5.876524534809232e-07,1.7419446401847167e-44,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,23713.737056616552,5.0888605924949e-07,1.5084619116682509e-44,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,27384.196342643612,4.406771719653546e-07,1.306274198652227e-44,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,31622.776601683792,3.816107090412055e-07,1.1311868525585876e-44,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,36517.41272548377,3.3046125944182226e-07,9.795674573696992e-45,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,42169.65034285822,2.861676609292527e-07,8.482704704066914e-45,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,48696.75251658631,2.4781098486413286e-07,7.345719639320547e-45,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,56234.13251903491,2.1459547182906024e-07,6.361131137056962e-45,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,64938.16315762113,1.8583202255858611e-07,5.508512620906175e-45,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,74989.42093324558,1.6092390167357844e-07,4.7701754044833965e-45,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,86596.43233600653,1.3935435762522203e-07,4.13080171645229e-45,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,no background,100000.0,1.2067590200820196e-07,3.577126913322204e-45,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",1.0,0.012062642152459937,3.5756601915771534e-40,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",1.1547819846894583,0.010445154534479556,3.0961975653230907e-40,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",1.333521432163324,0.009044467963831893,2.681000036602552e-40,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",1.539926526059492,0.013233077773833724,3.92260574506824e-40,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",1.7782794100389228,0.011458710025379026,3.3966400367947827e-40,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",2.053525026457146,0.009922170858696532,2.941172498119161e-40,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",2.371373705661655,0.008591582758904088,2.5467538591774526e-40,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",2.7384196342643614,0.007439340935396367,2.2052013893856977e-40,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",3.1622776601683795,0.006441540624355335,1.9094291359905208e-40,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",3.651741272548377,0.005577481153156226,1.653300916710485e-40,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",4.216965034285822,0.004829236477836434,1.4315030166082308e-40,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",4.869675251658631,0.004181283283865358,1.2394339481234986e-40,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",5.623413251903491,0.0036201789346792025,1.0731089871947193e-40,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",6.493816315762113,0.0031342825866018235,9.290775049461398e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",7.498942093324558,0.002713513684315869,8.043513798782014e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",8.659643233600654,0.0023491428265568553,6.963430053784212e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",10.0,0.0020336106632654442,6.028116064374986e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",11.547819846894582,0.0017603710669824595,5.21816751840702e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",13.33521432163324,0.0015237553248720875,4.516780973841404e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",15.39926526059492,0.0013188545338591394,3.9094052493627846e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",17.78279410038923,0.0011414177590136694,3.3834395410893273e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",20.53525026457146,0.00098776384234542,2.927972002413706e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",23.71373705661655,0.0008547050323661755,2.533553363471997e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",27.384196342643612,0.0007394808500154034,2.1920008936802417e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",31.622776601683793,0.0006397008189113002,1.896228640285065e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",36.51741272548377,0.0005532948717913894,1.6401004210050297e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",42.169650342858226,0.00047847040425941017,1.418302520902775e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",48.69675251658631,0.00041367508486230264,1.226233452418043e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",56.23413251903491,0.0004910795892710833,1.4556792086338925e-41,3
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",64.93816315762113,0.0004245941892290579,1.2586003305185602e-41,3
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",74.98942093324558,0.0003670202047683423,1.0879370531828561e-41,3
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",86.59643233600653,0.00031716318827167573,9.401487437024318e-42,3
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",100.0,0.0002739887907163882,8.121693402826882e-42,3
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",115.47819846894582,0.0002366013027509452,7.013437427962851e-42,3
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",133.3521432163324,0.0002042250720328178,6.053727292579971e-42,3
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",153.9926526059492,0.0001761884113060452,5.222652554571338e-42,3
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",177.82794100389228,0.00015190966337050985,4.502971481410048e-42,3
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",205.3525026457146,0.00013088513384248442,3.879753347854887e-42,3
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",237.13737056616552,0.0001427015381262384,4.23002027835804e-42,4
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",273.8419634264361,0.00012291122589591416,3.643387343993639e-42,4
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",316.22776601683796,0.00010577352155629695,3.135384151926039e-42,4
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",365.1741272548377,9.093288101389553e-05,2.6954715114424688e-42,4
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",421.6965034285823,7.808141576836493e-05,2.3145228593885736e-42,4
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",486.9675251658631,8.108131550327211e-05,2.4034471756806142e-42,5
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",562.341325190349,6.955031150692056e-05,2.0616402030658863e-42,5
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",649.3816315762114,5.956487343355777e-05,1.7656475593058213e-42,5
