E_keV,eff_LZ,eff_ext1000,atm_helm_anchored_per_tyr_keV,atm_helm_skin+0.15fm_anchored_per_tyr_keV,atm_shell(WimPyDD)_anchored_per_tyr_keV,atm_helm_shape_min,atm_helm_shape_max,F2_helm_nat,F2_skin_nat,F2_shell_nat,DSNB_central_per_tyr_keV,DSNB_veryhard_per_tyr_keV,B8_per_tyr_keV,hep_per_tyr_keV,signal_O1_inelastic_d=300_LZbestfit_per_tyr_keV,signal_O1_inelastic_d=350_LZbestfit_per_tyr_keV,signal_O1_inelastic_d=366_LZbestfit_per_tyr_keV,signal_L10_(d10=1)_LZbestfit_per_tyr_keV
289.0,0.04619318093441155,0.9549999999999572,1.3573299859601721e-08,4.662286366527253e-08,5.726536375247003e-08,6.078548601730601e-09,1.6615102412380084e-08,1.6804809067297577e-05,5.793236879078169e-05,7.089900864076542e-05,4.183354315532029e-21,5.450547801879686e-14,0.0,0.0,0.00019519589034056191,0.001297286732148064,0.0051420530180149165,0.0008100698946545784
290.0,0.038435955028097324,0.9549999999999349,1.5065780404812458e-08,4.9300971925109036e-08,5.8154586345646446e-08,6.739585554142444e-09,1.8446755788796684e-08,1.8696803512613635e-05,6.139350952325218e-05,7.217049797928542e-05,4.445702456365107e-21,5.923113841704834e-14,0.0,0.0,0.000206315711575204,0.0013683829097366344,0.005435671347855297,0.0007958880886182093
291.0,0.03177185033798522,0.9549999999999014,1.6652750587739698e-08,5.199898283835842e-08,5.983340364026806e-08,7.441397079860586e-09,2.0395073448414615e-08,2.0714948864313736e-05,6.489326962584805e-05,7.442889931339731e-05,4.7050749805886175e-21,6.409703799420056e-14,0.0,0.0,0.0002177735543181308,0.0014403571047509362,0.005732215258448482,0.0007826346392436299
292.0,0.0260899271431415,0.9549999999998506,1.832754215778839e-08,5.471164606757054e-08,6.095674110912898e-08,8.180819453466418e-09,2.2452009751980698e-08,2.2851576047261166e-05,6.842518385740952e-05,7.600351389488014e-05,4.956649649977317e-21,6.905237989464377e-14,0.0,0.0,0.00022923139706105763,0.0015123312997652378,0.006028759169041665,0.0007693811898690505
293.0,0.021281898099140894,0.9549999999997749,2.008367658257465e-08,5.743391819347608e-08,6.2118046343503e-08,8.954792882768359e-09,2.4609739827974507e-08,2.5099185772677828e-05,7.198299385842038e-05,7.763082514304859e-05,5.196603970158507e-21,7.40517911916509e-14,0.0,0.0,0.0002404016094948483,0.0015893651749284774,0.006336654227857624,0.0007562549401019027
294.0,0.017243984875658636,0.9549999999996617,2.191486343945186e-08,6.016095919696678e-08,6.34215849041249e-08,9.760359933908712e-09,2.686065805993904e-08,2.745044906792064e-05,7.556064645533608e-05,7.944156216293674e-05,5.421974199709633e-21,7.905490231339895e-14,0.0,0.0,0.0002512841916195029,0.0016714587302406546,0.006655900434896357,0.0007432558899421866
295.0,0.013878365061441947,0.9549999999994928,2.3814998692642155e-08,6.288812888481675e-08,6.418226402966147e-08,1.0594663925087174e-08,2.919737642630577e-08,2.9898207630212086e-05,7.91522918332188e-05,8.057672733481118e-05,5.630530992371898e-21,8.402595344627953e-14,0.0,0.0,0.00026216677374415743,0.0017535522855528314,0.006975146641935092,0.0007302568397824705
296.0,0.01109422355420386,0.9549999999992422,2.5778156376012306e-08,6.561097229578747e-08,6.560760043813623e-08,1.1454940658775497e-08,3.16127164947847e-08,3.243547401115577e-05,8.275228158391574e-05,8.255104003192676e-05,5.820330045427115e-21,8.893169458956496e-14,0.0,0.0,0.0002734412129443247,0.0018339116618774317,0.0072892247717551316,0.0007181338017422463
297.0,0.00880843670973921,0.954999999998871,2.7798598040613556e-08,6.832523485894853e-08,6.658138742219787e-08,1.2338528420184526e-08,3.4099718374982105e-08,3.505543163872487e-05,8.635516663678496e-05,8.396248155321712e-05,5.990238404743599e-21,9.374414517010546e-14,0.0,0.0,0.0002851075092200046,0.0019125368592144546,0.007598134824356476,0.0007068867758215139
298.0,0.006945927936997814,0.9549999999983231,2.987075227617701e-08,7.102680991344294e-08,6.756517628003953e-08,1.3242847116651532e-08,3.6651621047528274e-08,3.7751434683295514e-05,8.995569507882725e-05,8.539062945647739e-05,6.138372207422811e-21,9.843430241858451e-14,0.0,0.0,0.0002967738054956845,0.0019911620565514774,0.007907044876957819,0.0006956397499007813
299.0,0.005439740228324075,0.9549999999975168,3.198924851532591e-08,7.371184098525102e-08,6.863079830432604e-08,1.416543408365417e-08,3.926189446160104e-08,4.051700777415464e-05,9.354880987086695e-05,8.692653680534537e-05,6.265231443669504e-21,1.029840906190385e-13,0.0,0.0,0.00030802681459121987,0.0020709454153592793,0.00821048712943738,0.0006852323036222501
300.0,0.004230874556646816,0.954999999996334,3.4148893222574e-08,7.637665777437567e-08,6.928636584959298e-08,1.5103919791637057e-08,4.1924216633133466e-08,4.3345845572784635e-05,9.712964646625364e-05,8.794651395702078e-05,6.371669103193812e-21,1.0737867454106314e-13,0.0,0.0,0.0003188665365066106,0.0021518869356378606,0.00850846158179516,0.0006756644369859201
301.0,0.0032679435657986876,0.9549999999946042,3.634465854492862e-08,7.901774145663338e-08,7.040272135049324e-08,1.6056016630581404e-08,4.463246260337405e-08,4.623181220909214e-05,0.00010069353033836943,8.955498614635391e-05,6.458021962592215e-21,1.1160308998634988e-13,0.0,0.0,0.00032970625842200133,0.002232828455916442,0.008806436034152938,0.0006660965703495903
302.0,0.0025066880430695596,0.9549999999920822,3.8571688329068544e-08,8.163174696806668e-08,7.117334620782871e-08,1.7019525901907378e-08,4.738070993739169e-08,4.91689405866259e-05,0.00010423597442305384,9.072763424790941e-05,6.524827856436319e-21,1.1564487828301734e-13,0.0,0.0,0.00034029954785459493,0.002309295122739355,0.009113420297476398,0.0006567649093801863
303.0,0.0019093998620696752,0.9549999999884161,4.082529571273897e-08,8.421549918533882e-08,7.194899245516725e-08,1.7992336064574855e-08,5.016323615806036e-08,5.2151431562675084e-05,0.00010775267648186076,9.19097557169254e-05,6.572783215167987e-21,1.1949385877970207e-13,0.0,0.0,0.0003506464048043914,0.0023812869361066005,0.009429414371765539,0.0006476694540777084
304.0,0.0014442899894774252,0.9549999999831043,4.310094720672265e-08,8.676596896682303e-08,7.277627226144652e-08,1.8972407454004015e-08,5.297450320063344e-08,5.5173653009032835e-05,0.00011123951639191123,9.316112645472587e-05,6.602258073418438e-21,1.2313899519866424e-13,0.0,0.0,0.00036099326175418787,0.0024532787494738464,0.009745408446054678,0.0006385739987752305
305.0,0.0010848342959407667,0.9549999999754307,4.539427727712043e-08,8.928028863942834e-08,7.329595781650142e-08,1.995778754589039e-08,5.580917111255455e-08,5.823013875905727e-05,0.00011469255336790805,9.402140644464133e-05,6.6136349100693865e-21,1.265714208718947e-13,0.0,0.0,0.00037129670962925674,0.002525800657753062,0.01003419732820165,0.0006303799169120396
306.0,0.0008091237696792439,0.95499999996438,4.770106227677685e-08,9.175570182207124e-08,7.413809763073672e-08,2.0946585316660378e-08,5.866207276065125e-08,6.131558744654158e-05,0.00011810802312171883,9.529810849958365e-05,6.6062079785599494e-21,1.2977841532745032e-13,0.0,0.0,0.0003815567484295981,0.0025988526609442473,0.010295781018206452,0.000623087208488136
307.0,0.0005992396894272664,0.9549999999485147,5.001730996340414e-08,9.418977198969487e-08,7.471558053549787e-08,2.193706421972583e-08,6.152829905581596e-08,6.442486124176843e-05,0.0001214823349647622,9.623750081960662e-05,6.583742991618161e-21,1.327695228653756e-13,0.0,0.0,0.0003918167872299395,0.0026719046641354325,0.010557364708211255,0.000615794500064232
308.0,0.0004406686691933148,0.9549999999258074,5.233914162811056e-08,9.6580116364673e-08,7.528804366760052e-08,2.2927521849443267e-08,6.440308590252926e-08,6.7552984489995e-05,0.00012481206885825604,9.717263004229149e-05,6.547313293338419e-21,1.3554320073233285e-13,0.0,0.0,0.00040163231750130315,0.0027417420030108907,0.010847546421272699,0.0006091945082481711
309.0,0.0003217674487213967,0.9549999998934079,5.466283234097061e-08,9.892449920789749e-08,7.588491078214083e-08,2.3916332386984393e-08,6.728185227320882e-08,7.06951422574862e-05,0.00012809397241623813,9.814154029701043e-05,6.497995961862214e-21,1.380991286432851e-13,0.0,0.0,0.0004110033392436891,0.0028083646775706205,0.011166326157390782,0.0006032872330399529
310.0,0.00023328299494422054,0.9549999998473211,5.6984805300718975e-08,1.0122082394867437e-07,7.624604432754532e-08,2.49019419344035e-08,7.016019438157514e-08,7.38466787900819e-05,0.0001313249578660875,9.880734197050148e-05,6.4367876316321364e-21,1.404375244505062e-13,0.0,0.0,0.00042037436098607496,0.0028749873521303516,0.011485105893508865,0.0005973799578317347
311.0,0.00016792995327813586,0.9549999997819673,5.9301614943165344e-08,1.0346710954378489e-07,7.68347595758075e-08,2.5882852747934523e-08,7.303386903799228e-08,7.700309588915903e-05,0.00013450209897113104,9.976986908209451e-05,6.364268537352315e-21,1.4255643542454406e-13,0.0,0.0,0.00042905705325643127,0.0029397264286580627,0.011765154847642364,0.0005917681945319096
312.0,0.0001200247370016913,0.9549999996895766,6.16099333817208e-08,1.0566144715251803e-07,7.721661703467203e-08,2.6857609734471565e-08,7.58987803308618e-08,8.016005120971371e-05,0.0001376226279197488,0.00010046574693386369,6.27943505797625e-21,1.4444688628783886e-13,0.0,0.0,0.000437051416054758,0.003002581907153754,0.01200647301979128,0.0005864519431404777
313.0,8.517351798267596e-05,0.9549999995593668,6.390665295356101e-08,1.0780220627093031e-07,7.759683481184914e-08,2.7824906192030068e-08,7.875107730742794e-08,8.331335648517987e-05,0.00014068393218525082,0.00010116087233513874,6.184740890733908e-21,1.4611997273678575e-13,0.0,0.0,0.0004450457788530848,0.003065437385649445,0.012247791191940199,0.0005811356917490458
314.0,6.0010002790722436e-05,0.9549999993764222,6.61888055774186e-08,1.0988788663171064e-07,7.799569090504334e-08,2.878350288984788e-08,8.158707630211438e-08,8.64589756834527e-05,0.00014368355136063282,0.00010188169259959978,6.082479056498936e-21,1.475871482679585e-13,0.0,0.0,0.0004535123118027832,0.0031261923997665825,0.01250137732362862,0.0005769641064229739
315.0,4.197804788462128e-05,0.9549999991201773,6.84535307461071e-08,1.119170560393468e-07,7.821105234919375e-08,2.9732196754464946e-08,8.440322980198175e-08,8.959302309848461e-05,0.00014661917397217766,0.00010236381590991343,5.9735676996306754e-21,1.4885309084549332e-13,0.0,0.0,0.0004624510149038534,0.003184846949505166,0.012767231414856549,0.0005739371871622617
316.0,2.9153782913179105e-05,0.9549999987623685,7.069809891619054e-08,1.1388839899022361e-07,7.856833218437376e-08,3.066984593463478e-08,8.719614833651703e-08,9.271176138167848e-05,0.00014948863427571735,0.00010303259319984284,5.858817115484732e-21,1.4992242092084304e-13,0.0,0.0,0.0004713897180049236,0.003243501499243749,0.013033085506084478,0.0005709102679015496
317.0,2.010187099996452e-05,0.95499999826428,7.291988826628799e-08,1.1580068597046145e-07,7.876085524347688e-08,3.1595348114814374e-08,8.996257762460171e-08,9.581159951719738e-05,0.00015228990903923167,0.0001034862189127721,5.738578970850389e-21,1.5079637230019166e-13,0.0,0.0,0.00047921856822756163,0.0032970459374567795,0.013267561156544821,0.0005679067123543894
318.0,1.3760745900862902e-05,0.9549999975730508,7.511635425392212e-08,1.1765270317436872e-07,7.895133506744714e-08,3.2507610085511335e-08,9.269936901026001e-08,9.88890907451847e-05,0.00015502111431531435,0.0001039377618294169,5.611181934485721e-21,1.514643995713841e-13,0.0,0.0,0.0004859375655717677,0.0033454802641442573,0.013470658366237584,0.0005649265205207812
319.0,9.352046498822819e-06,0.9549999966167432,7.728522449968742e-08,1.1944359513526558e-07,7.915397166990591e-08,3.340574518487738e-08,9.540366578255697e-08,0.0001019409304367636,0.00015768050220690076,0.00010440584952726726,5.479708620061643e-21,1.5194778732718535e-13,0.0,0.0,0.0004926565629159737,0.0033939145908317343,0.01367375557593035,0.0005619463286871731
320.0,6.309951162952465e-06,0.9549999952977791,7.942430914422571e-08,1.2117254710801655e-07,7.921033049340454e-08,3.428888393985224e-08,9.807272078757233e-08,0.00010496395392458173,0.00016026645762951192,0.00010468116839597423,5.345754393632313e-21,1.5225909050516136e-13,0.0,0.0,0.0004990048181676189,0.0034425434251195595,0.013890302746816597,0.0005598680347665349
321.0,4.2266439565563635e-06,0.9549999934842344,8.153151036172988e-08,1.2283879983250008e-07,7.935865855170036e-08,3.515618492385815e-08,1.007039050123031e-07,0.00010795513429254175,0.00016277749507314967,0.00010507808089430575,5.2099335443707454e-21,1.5240497576361481e-13,0.0,0.0,0.0005049823313267032,0.003491366767007733,0.014120299878896323,0.0005586916387588666
322.0,2.8106807271535693e-06,0.954999990998335,8.360482909152865e-08,1.244416710929128e-07,7.937385717323824e-08,3.6006843400527846e-08,1.0329471341636675e-07,0.00011091158012824748,0.0001652122553668293,0.00010529870123076071,5.072576345748817e-21,1.5238965996658828e-13,0.0,0.0,0.0005109598444857877,0.003540190108895906,0.01435029701097605,0.0005575152427511982
323.0,1.8555368463638033e-06,0.9549999876013102,8.564232883036063e-08,1.259804943916531e-07,7.937827566519778e-08,3.684005623764915e-08,1.0584272966181966e-07,0.00011383053324158485,0.0001675695024486233,0.00010550473778760432,4.9327518106847334e-21,1.5220789486450812e-13,0.0,0.0,0.0005167313701130835,0.0035801797640600762,0.01454820024513764,0.0005566942628037205
324.0,1.216090983167939e-06,0.9549999829735184,8.764223162231847e-08,1.2745476064384994e-07,7.938141169596742e-08,3.7655118085521303e-08,1.0834571782321327e-07,0.00011670936635274687,0.0001698481201439605,0.00010570879001743295,4.7904950338741176e-21,1.5186268113217753e-13,0.0,0.0,0.0005222969082085908,0.0036113357325002417,0.014714009581381086,0.0005562286989164333
325.0,7.912201403673103e-07,0.9549999766884669,8.960299071305886e-08,1.288642460570777e-07,7.92654676144987e-08,3.845149508155331e-08,1.1080169158159936e-07,0.00011954558075289913,0.00017204710895480196,0.00010575357233298626,4.648726991813741e-21,1.5137992574710006e-13,0.0,0.0,0.0005278624463040981,0.0036424917009404076,0.014879818917624535,0.000555763135029146
326.0,5.110458792276229e-07,0.9549999681789716,9.152306594504144e-08,1.3020865827701813e-07,7.924916500800686e-08,3.92286029074929e-08,1.132086979487e-07,0.00012233680394058488,0.0001741655828622017,0.00010593055927411114,4.507819557053188e-21,1.5076658936452869e-13,0.0,0.0,0.0005325850452372202,0.003668606710819136,0.01503525582391445,0.0005560021466354421
327.0,3.276803472959666e-07,0.9549999566932392,9.340100408010386e-08,1.314877691308908e-07,7.912521320933328e-08,3.9985888438481086e-08,1.1556489377769366e-07,0.00012508078723685238,0.00017620276614463624,0.00010596292894259635,4.3679451261330014e-21,1.5002756541924587e-13,0.0,0.0,0.0005364647050079575,0.003689680762136426,0.015180320300250828,0.0005569457337353211
328.0,2.085766262735489e-07,0.9549999412380793,9.52353887731743e-08,1.3270134065867723e-07,7.89877743795364e-08,4.072278170634021e-08,1.1786849710037114e-07,0.0001277754033819925,0.00017815799021438317,0.00010597630632483926,4.228178156211201e-21,1.4915770465302623e-13,0.0,0.0,0.0005403443647786946,0.003710754813453716,0.015325384776587205,0.0005578893208352003
329.0,1.31796094481329e-07,0.9549999205057427,9.702493178817294e-08,1.33849246446733e-07,7.884349437706333e-08,4.143878609270476e-08,1.2011787441047085e-07,0.00013041864411667234,0.000180030690474111,0.00010597958117122327,4.087982185061911e-21,1.4815603407715347e-13,0.0,0.0,0.0005441612985969909,0.0037377426136225435,0.015459978538077145,0.0005590331911364334
330.0,8.267194315181303e-08,0.954999892780017,9.876862227485683e-08,1.3493170527344076e-07,7.860265043869317e-08,4.2133626817339855e-08,1.223116836215484e-07,0.00013300861775014487,0.0001818204031957399,0.00010585173353187337,3.95015434596993e-21,1.470517029806201e-13,0.0,0.0,0.0005479155064628467,0.0037706441626429088,0.015584101584720646,0.0005603773446390205
331.0,5.147894188373136e-08,0.9549998558161394,1.0046540856029317e-07,1.3594881245122512e-07,7.838095136708e-08,4.280693901922006e-08,1.244485674706925e-07,0.0001355435467181253,0.000183526762423526,0.00010574816044329353,3.814870167520275e-21,1.4585122938063637e-13,0.0,0.0,0.0005516697143287023,0.0038035457116632736,0.015708224631364145,0.0005617214981416077
332.0,3.182102832843814e-08,0.9549998066878037,1.0211430449976258e-07,1.3690070400462544e-07,7.806953726670305e-08,4.345837449803709e-08,1.2652725512335516e-07,0.0001380217651328253,0.0001851494969032188,0.00010552189910550968,3.68209677260569e-21,1.4455834500348427e-13,0.0,0.0,0.0005546427948499848,0.0038289921065142,0.015794706778380137,0.0005638024007909591
333.0,1.9525821539079225e-08,0.9549997415929719,1.0371429833111686e-07,1.3778742544468896e-07,7.775117527136296e-08,4.40875136935764e-08,1.285464738954369e-07,0.00014044171632753816,0.00018668842703904503,0.00010528450442514672,3.550199837956478e-21,1.4316024383470196e-13,0.0,0.0,0.0005568347480266943,0.0038469833471956867,0.015843548025768622,0.0005666200525870749
334.0,1.1893574663190965e-08,0.9549996556083284,1.0526464816206179e-07,1.3860933237341742e-07,7.743126184603025e-08,4.469415422381299e-08,1.3050523336363383e-07,0.00014280195039808571,0.00018814346188017304,0.00010504319737405582,3.4200912067238195e-21,1.4167062588833657e-13,0.0,0.0,0.0005590267012034036,0.003864974587877173,0.015892389273157108,0.0005694377043831907
335.0,7.191525875083204e-09,0.9549995423799708,1.0676474550641431e-07,1.3936691773936876e-07,7.703143211049418e-08,4.5278179571723255e-08,1.324026933163319e-07,0.0001451011217433377,0.00018951459613821586,0.00010469136750817196,3.2933617432357668e-21,1.4011057129620982e-13,0.0,0.0,0.0005611871205070826,0.0038844775993972127,0.015929947383165464,0.0005722947482568879
336.0,4.316511507118647e-09,0.9549993937352635,1.0821395794690568e-07,1.400605885435016e-07,7.665914266012176e-08,4.583940680972564e-08,1.3423801169466162e-07,0.00014733798660693137,0.00019080190723724593,0.00010437474008757326,3.1700273582616635e-21,1.3848547574945672e-13,0.0,0.0,0.000563316005937731,0.0039054923817558058,0.01595622235579369,0.0005751911842081667
337.0,2.5718505619609644e-09,0.9549991991976337,1.0961167669689266e-07,1.4069074556696627e-07,7.621307214553104e-08,4.637763569707294e-08,1.3601038962397682e-07,0.00014951140062223112,0.0001920055523976965,0.00010395537688663527,3.049742253371158e-21,1.3679512762783762e-13,0.0,0.0,0.0005654448913683794,0.003926507164114398,0.015982497328421913,0.0005780876201594456
338.0,1.5210985035429835e-09,0.9549989453823796,1.10957225565166e-07,1.4125764039474067e-07,7.575999682135456e-08,4.689255987329714e-08,1.3771898338108725e-07,0.00015162031636248375,0.00019312576575544676,0.00010352417003188571,2.9302928693501653e-21,1.3501884216195378e-13,0.0,0.0,0.0005668106234168725,0.003945730324978158,0.01602584903440259,0.0005817451575084069
339.0,8.930292447195675e-10,0.9549986152472449,1.1225043664048835e-07,1.4176215684900448e-07,7.5304135248048e-08,4.7384325624927896e-08,1.393634587512857e-07,0.00015366378089804128,0.00019416285551729741,0.00010308662029113845,2.8145699658598575e-21,1.331943057118052e-13,0.0,0.0,0.0005674132020832104,0.003963161864347086,0.016086277473735713,0.0005861637962550507
340.0,5.204376157807999e-10,0.9549981871664914,1.1349097923208578e-07,1.4220491820127736e-07,7.478271968166937e-08,4.785288373010061e-08,1.4094334355382264e-07,0.00015564093336244256,0.0001951172011539655,0.00010255662934086584,2.702607367865126e-21,1.313273193343727e-13,0.0,0.0,0.0005680157807495482,0.003980593403716013,0.016146705913068833,0.0005905824350016945
341.0,3.010678781278919e-10,0.9549976337914257,1.1467855039872087e-07,1.425865477341382e-07,7.431655593272886e-08,4.82981760515871e-08,1.424582106255415e-07,0.00015755100252906804,0.0001959892506316473,0.00010209972005226524,2.5941890784446443e-21,1.2941964970818431e-13,0.0,0.0,0.0005686237081708995,0.003984526829667127,0.016163837010397985,0.000594877712200753
342.0,1.7288250692137908e-10,0.9549969206537201,1.158127470866888e-07,1.429074985709908e-07,7.379052241397742e-08,4.872001346815216e-08,1.439075539528485e-07,0.00015939330439999753,0.00019677951768311912,0.0001015580365446473,2.4875936204393493e-21,1.274531889271847e-13,0.0,0.0,0.0005692369843472643,0.003974962142200429,0.016137670765723172,0.0005990496278522264
343.0,9.854322774449641e-11,0.9549960044603585,1.16893556804194e-07,1.4316867569256777e-07,7.327294102460465e-08,4.911854699227175e-08,1.452912618626016e-07,0.0001611672398086366,0.0001974885791192766,0.00010102522312138976,2.384064316690998e-21,1.254485243105422e-13,0.0,0.0,0.000569850260523629,0.0039653974547337306,0.01611150452104835,0.0006032215435036997
344.0,5.5755784711397634e-11,0.954994831020568,1.1792098576269144e-07,1.433709737252442e-07,7.27673152845935e-08,4.949391252282265e-08,1.466092575100513e-07,0.00016287229203759438,0.00019811707218193552,0.00010050610880810459,2.2843671680648657e-21,1.23420698529377e-13,0.0,0.0,0.000569654414511579,0.003955740231456773,0.016089676177908616,0.0006081724496585817
345.0,3.131396614231008e-11,0.9549933327356452,1.1889498687157014e-07,1.4351518469329989e-07,7.22092073421427e-08,4.9846163479961476e-08,1.4786142876856828e-07,0.0001645080244532241,0.00019866569193865023,9.991164774693808e-05,2.1883097481688925e-21,1.2137180674503412e-13,0.0,0.0,0.0005686494463111142,0.003945990472369558,0.01607218573630396,0.0006139023463168724
346.0,1.745707106648453e-11,0.9549914255721013,1.1981540279546092e-07,1.436019317513216e-07,7.159907693847931e-08,5.0175218516545905e-08,1.4904757257073076e-07,0.00016607407815817505,0.00019913518872023928,9.92422545190882e-05,2.094556317605007e-21,1.1928642186378312e-13,0.0,0.0,0.0005676444781106493,0.0039362407132823435,0.016054695294699304,0.0006196322429751629
347.0,9.660215127826888e-12,0.9549890054270715,1.206823708677736e-07,1.4363215682653902e-07,7.093956636516678e-08,5.048124673371413e-08,1.5016778586694297e-07,0.00016757016966322785,0.00019952636560164008,9.850117366911251e-05,2.003490774000103e-21,1.1717441923179413e-13,0.0,0.0,0.0005664770422927661,0.003927735659671009,0.016046881214980133,0.0006250777609417036
348.0,5.306192152332301e-12,0.9549859437824639,1.2149617360947823e-07,1.4360695238044028e-07,7.027848539795992e-08,5.076452697760219e-08,1.5122232059274545e-07,0.00016899608857962183,0.00019984007592665335,9.775442954878996e-05,1.9161364956197594e-21,1.1505545713248473e-13,0.0,0.0,0.0005651471388574647,0.003920475311535556,0.016048743497146443,0.0006302389002164942
349.0,2.8930866036169787e-12,0.9549820825309628,1.2225697504725234e-07,1.4352723407313705e-07,6.961834926580581e-08,5.1025198285831174e-08,1.5221132831335824e-07,0.0001703516953330203,0.00020007722087707542,9.700553951324747e-05,1.8322900466627074e-21,1.1293107228924905e-13,0.0,0.0,0.0005638172354221631,0.003913214963400103,0.016050605779312752,0.0006354000394912847
350.0,1.56569035514309e-12,0.9549772278428718,1.2296480729933277e-07,1.4339373141131925e-07,6.891483367836931e-08,5.126324963921103e-08,1.531348465493391e-07,0.00017163691890019123,0.00020023874708665983,9.619280490783661e-05,1.7507538380974624e-21,1.1078567525451196e-13,0.0,0.0,0.0005623769950648828,0.003908265660075065,0.016004487910282132,0.0006413529128321446
351.0,8.411066287905555e-13,0.9549711429280545,1.236199975090894e-07,1.4320748631054148e-07,6.823172802917488e-08,5.147892306532196e-08,1.5399321148721324e-07,0.00017285175456942532,0.00020032564430029097,9.540506507678534e-05,1.6717897541623767e-21,1.0862754310599381e-13,0.0,0.0,0.0005608264177856238,0.0039056274015604408,0.01591038989005457,0.0006480975202390735
352.0,4.484912441427013e-13,0.954963539532186,1.2422302865023557e-07,1.4296970254260575e-07,6.750914319486692e-08,5.1672583586607696e-08,1.5478692277323552e-07,0.00017399626172564798,0.00020033894307869843,9.455846211318435e-05,1.5962904539784494e-21,1.0647566651570371e-13,0.0,0.0,0.0005592758405063647,0.0039029891430458186,0.015816291869827012,0.0006548421276460024
353.0,2.3739288312896177e-13,0.9549540679914632,1.2477423718035766e-07,1.4268138232035362e-07,6.677105284232182e-08,5.1844434962726944e-08,1.5551635049955065e-07,0.0001750705616611289,0.00020027971254898998,9.36863729883048e-05,1.5240379804802807e-21,1.0433065791234634e-13,0.0,0.0,0.0005564847835050967,0.00388002650008997,0.01575471329232688,0.0006611463064639406
354.0,1.2468692744960207e-13,0.9549423056552773,1.2527377674885259e-07,1.4234328866981301e-07,6.601912856023002e-08,5.199448789804245e-08,1.5618169940252137e-07,0.00017607483541263097,0.00020014905820122425,9.279122492356961e-05,1.4537809185495668e-21,1.0217353484175365e-13,0.0,0.0,0.0005524532467818198,0.0038367394726928983,0.01572565415755418,0.0006670100566928881
355.0,6.504713434551944e-14,0.9549277434726231,1.2572222479484975e-07,1.4195664167846738e-07,6.52325661449457e-08,5.212312900588658e-08,1.5678359597755905e-07,0.00017700932162578977,0.0001999481197312047,9.184352488247817e-05,1.3861475654556815e-21,1.0001941435896887e-13,0.0,0.0,0.0005484217100585428,0.003793452445295825,0.01569659502278148,0.0006728738069218355
356.0,3.3663349885415525e-14,0.9549097705258119,1.2612018385504535e-07,1.4152266944506267e-07,6.447239595817144e-08,5.223074803085742e-08,1.5732270189282462e-07,0.00017787431444746,0.00019967806892962046,9.09290081992389e-05,1.3216591359741438e-21,9.78819849602789e-14,0.0,0.0,0.0005451711934940872,0.003762112713130327,0.015605330776151316,0.0006795381238177484
357.0,1.7282286712827498e-14,0.954887656285081,1.2646811570448446e-07,1.4104241600312518e-07,6.368093502831318e-08,5.2317584113240886e-08,1.5779955278664115e-07,0.00017867016144671057,0.00019934010761761957,8.996641469042425e-05,1.26005534401546e-21,9.575995393149708e-14,0.0,0.0,0.0005427016970884531,0.003742720276196404,0.015451861417663693,0.0006870030073806264
358.0,8.800182804691303e-15,0.9548605303507717,1.2676626188719542e-07,1.4051664470247809e-07,6.29386511213392e-08,5.2383652467342987e-08,1.5821448083082122e-07,0.00017939726156510722,0.0001989354656288559,8.9069611185801e-05,1.2000262010970942e-21,9.363078434767097e-14,0.0,0.0,0.000540232200682819,0.00372332783926248,0.015298392059176068,0.0006944678909435047
359.0,4.453104551771503e-15,0.9548273594467727,1.270154828642653e-07,1.3994679579225297e-07,6.224757617960682e-08,5.24295278015698e-08,1.5856842761926368e-07,0.00018005606309686305,0.00019846539883800748,8.824163205520011e-05,1.1427151352993434e-21,9.152059850389729e-14,0.0,0.0,0.0005370892356971848,0.0037068377728140555,0.015163215381509323,0.0007013440745444843
360.0,2.2265522758857514e-15,0.9547869214309278,1.2721642831763877e-07,1.3933404864646077e-07,6.152995459106417e-08,5.245557106060947e-08,1.5886213964443803e-07,0.00018064706169939798,0.0001979311872357282,8.737240661732982e-05,1.0881884242432393e-21,8.943483459845773e-14,0.0,0.0,0.0005332728021315507,0.00369325007685113,0.015046331384663457,0.0007076315581835656
361.0,1.1132761379428757e-15,0.9547377760961562,1.2736958838400289e-07,1.3867938872251905e-07,6.072539952845872e-08,5.246198040922844e-08,1.5909621717159305e-07,0.0001811707984348002,0.00019733413304994993,8.637594937242392e-05,1.0359322091528546e-21,8.736537546172601e-14,0.0,0.0,0.0005294563685659166,0.003679662380888204,0.014929447387817592,0.0007139190418226467
362.0,5.301314942585122e-16,0.9546782325512786,1.274754402123088e-07,1.3798375167828206e-07,5.989650279923459e-08,5.244892596285777e-08,1.592712563193649e-07,0.00018162785784263396,0.0001966755589134237,8.534093687044088e-05,9.85242666921592e-22,8.530014450408337e-14,0.0,0.0,0.0005255664538277578,0.0036471985509332113,0.01481544090901983,0.0007210131334456542
363.0,2.650657471292561e-16,0.9546063129941884,1.2753497608803905e-07,1.3724862920981032e-07,5.905848250162698e-08,5.2417041219722175e-08,1.5938836080908114e-07,0.00018201886604450493,0.00019595680607734702,8.42887053025727e-05,9.371335283917676e-22,8.326463733881074e-14,0.0,0.0,0.0005216030579170744,0.003595858586986151,0.014704311948270168,0.0007289138330525879
