label,n_emitted,source,E_keV,mode,att_scale,angular,shell_cm,P_wall12,err_wall12,n_wall12,P_wall12_pos,err_wall12_pos,n_wall12_pos,f_pos_wall12,f_near_wall12,P_rfr12,err_rfr12,n_rfr12,P_rfr12_pos,err_rfr12_pos,n_rfr12_pos,f_pos_rfr12,f_near_rfr12,P_mixed12,err_mixed12,n_mixed12,P_mixed12_pos,err_mixed12_pos,n_mixed12_pos,f_pos_mixed12,f_near_mixed12,P_ss_roi,err_ss_roi,n_ss_roi,P_ss_roi_pos,err_ss_roi_pos,n_ss_roi_pos,f_pos_ss_roi,f_near_ss_roi,P_wall_roi,err_wall_roi,n_wall_roi,P_wall_roi_pos,err_wall_roi_pos,n_wall_roi_pos,f_pos_wall_roi,f_near_wall_roi,P_rfr_roi,err_rfr_roi,n_rfr_roi,P_rfr_roi_pos,err_rfr_roi_pos,n_rfr_roi_pos,f_pos_rfr_roi,f_near_rfr_roi,P_wall_any,err_wall_any,n_wall_any,P_wall_any_pos,err_wall_any_pos,n_wall_any_pos,f_pos_wall_any,f_near_wall_any,P_rfr_any,err_rfr_any,n_rfr_any,P_rfr_any_pos,err_rfr_any_pos,n_rfr_any_pos,f_pos_rfr_any,f_near_rfr_any,P_beta_8_16,standoff
top_2615_forced12,500000,top,2615.0,forced12,1.0,lambert,0.3,7.512419367553212e-10,2.8731279786782642e-11,2992,2.630326290971929e-11,2.498316415000958e-12,1090,0.03501303857359901,0.39124040973730995,1.4348261988467368e-12,3.71509695976411e-14,3622,8.453968705904896e-13,2.7988492917525412e-14,2313,0.5891981002786192,0.032797332853312884,2.6914062031158358e-17,2.6914062031158358e-17,1,0.0,0.0,0,0.0,0.0,1.5731500336897043e-06,6.344727721094744e-09,365533,7.058708694645339e-08,6.798049987512255e-10,154482,0.04486990143012407,0.3287742152100266,1.89572325285494e-09,4.644041864493534e-11,7382,7.084714523669252e-11,4.285854500039437e-12,2646,0.03737209275140632,0.38320112248752275,3.078629600173153e-12,5.551359374570125e-14,7283,1.7931136233005214e-12,4.168243592093219e-14,4640,0.5824388952797928,0.02993902964277698,1.9035313474428601e-06,1.9119871960079523e-07,2959158,2.8765552629469594e-08,4.301643238149374e-09,913591,0.015111677918050716,0.4322654835171868,1.3357451949583343e-10,2.758286225888093e-13,2073048,7.93205652880383e-11,2.1124367974759857e-13,1208241,0.5938300627052792,0.03206888375398595,,
top_2615_general,200000,top,2615.0,general,1.0,lambert,0.3,6.854773023418078e-10,3.9815899605809394e-10,5,4.5095473610332287e-13,4.474885689799316e-13,2,0.0006578696837411224,0.6128235093060376,1.9670766257241564e-12,1.0253825286065538e-12,5,1.2547682398879013e-12,8.145709169091008e-13,3,0.6378847796160318,0.0,0.0,0.0,0,0.0,0.0,0,,,1.494836112499623e-05,6.527680918058547e-07,3268,5.842581474349118e-07,5.9554498746224504e-08,1372,0.03908509719222208,0.344321598468066,1.3631597724891923e-08,4.1306578563826935e-09,60,3.2206850824931456e-10,1.4163580970775902e-10,23,0.0236266147776062,0.3364870326154703,2.6903578781088335e-11,5.2990492570202795e-12,53,1.472902785194835e-11,3.686719353387308e-12,32,0.5474746676565576,0.11427552066318046,2.287705617307701e-05,3.782397888729968e-07,1166956,6.606022669535578e-07,1.6047448855970338e-08,377457,0.02887619202207455,0.3814264857995533,1.1165578929633744e-08,6.96046681621458e-11,688476,6.234439247066817e-09,5.1176069453599194e-11,382324,0.5583623819558919,0.031022198875558314,,
top_352_forced12,500000,top,352.0,forced12,1.0,lambert,0.3,4.8417250174832644e-11,1.6777173054285023e-12,19630,8.344311512365247e-15,1.1164727373147446e-15,1613,0.00017234170635949564,0.6487853003848628,0.0,0.0,0,0.0,0.0,0,,,0.0,0.0,0,0.0,0.0,0,,,4.336346658413514e-09,5.558790890585519e-11,115597,8.04786806981187e-13,4.576311952884215e-14,13894,0.00018559097562454208,0.6639289434664267,1.8329367566018086e-10,3.520935945632773e-12,52472,2.925955781187715e-14,2.433393902343213e-15,4627,0.0001596321188196542,0.6720154779956313,0.0,0.0,0,0.0,0.0,0,,,4.8257610757089836e-08,1.9610045199442278e-08,633862,6.7845664184190246e-12,2.848583045122093e-12,58539,0.00014059059932680694,0.8261917978708752,0.0,0.0,0,0.0,0.0,0,,,,
top_352_general,200000,top,352.0,general,1.0,lambert,0.3,7.485567817603664e-11,1.7922099347656688e-11,453,1.4868505897817564e-14,8.976627601359485e-15,51,0.00019862896523162332,0.7914799620816892,0.0,0.0,0,0.0,0.0,0,,,0.0,0.0,0,0.0,0.0,0,,,4.4994882798822183e-08,1.931399172301566e-09,18722,6.214408153398005e-12,9.29705420879547e-13,2797,0.00013811366464011943,0.682295078463581,1.6302227526862815e-09,9.643429856165685e-11,7975,1.944169145226085e-13,5.461238573055364e-14,947,0.00011925788313422092,0.6739207354623558,0.0,0.0,0,0.0,0.0,0,,,3.1067792882937923e-08,1.0416028856094265e-08,174597,6.81378890756815e-12,2.9500893356862183e-12,18862,0.00021932001842687074,0.413889712115906,0.0,0.0,0,0.0,0.0,0,,,,
top_609_forced12,500000,top,609.0,forced12,1.0,lambert,0.3,1.7736028996097054e-09,4.509708118663435e-11,21784,6.6284482740175985e-12,5.576726642162742e-13,6070,0.0037372786633785033,0.5199935062404368,5.860000000000001e-18,3.4234485537247363e-19,293,2.939999999999997e-18,2.4248711305964273e-19,147,0.5017064846416376,0.06143344709897611,2e-20,2e-20,1,0.0,0.0,0,0.0,0.0,2.5584527913442427e-07,1.844921345278102e-09,245479,1.024519704964886e-09,2.4791470813450304e-11,76387,0.0040044503007092445,0.5040871558269114,4.895503800025901e-09,7.458297063150571e-11,52893,1.649291319906283e-11,8.602680572573085e-13,14744,0.0033689920124207787,0.5302283462060878,1.6380000000000004e-17,5.723635208501671e-19,819,9.02e-18,4.247352116319059e-19,451,0.5506715506715506,0.04151404151404152,8.49410564871225e-07,1.733784203827511e-07,1728768,9.111778433010585e-10,2.4749981563335847e-10,390071,0.0010727178127802044,0.5284934923905604,2.760430343736417e-16,1.7134556946476847e-18,41890,1.5622607980544567e-16,1.289805645117616e-18,23342,0.5659482774485944,0.03862687991567448,,
top_609_general,200000,top,609.0,general,1.0,lambert,0.3,2.7341414009933896e-09,6.026454813704278e-10,211,9.66592241222906e-12,7.758529130672372e-12,82,0.003535267930443232,0.7135807371592426,6.412607697134689e-18,1.1905634885548173e-18,65,3.814713732651992e-18,1.0293543388491119e-18,31,0.5948771409104755,0.04686938339731754,0.0,0.0,0,0.0,0.0,0,,,2.5982490899259235e-06,7.773644270985974e-08,20241,1.2617689661968149e-08,1.3312446746428587e-09,7282,0.004856227877030789,0.5108115373068045,3.7820508041897645e-08,2.569475935427942e-09,3558,1.2105793564774275e-10,2.3293117581174592e-11,1168,0.0032008542961304083,0.521290616333472,7.439514807433062e-17,4.0026687030555375e-18,780,4.004193802691587e-17,3.1423927840488248e-18,406,0.5382331921284526,0.07029884638831531,2.0147371593375644e-06,4.513664970501171e-07,518798,5.243518234230996e-09,1.4048393385928118e-09,123782,0.002602581785881707,0.513306638467297,1.5637514444635862e-15,1.7566035766170385e-17,22996,8.138432077448989e-16,1.2603799457250263e-17,12182,0.5204428175758274,0.035181506972154025,,
var_wall_1461_forced12_att0.8,150000,wall,1461.0,forced12,0.8,lambert,0.3,2.428246364919716e-09,1.4780763592438254e-10,4753,8.00716585447154e-11,1.5603540421232345e-11,1834,0.0329750966382535,0.3889703711608684,3.657522470346877e-08,2.352351323911205e-09,2833,2.235551780387475e-10,4.420838791304492e-11,666,0.006112202449915384,0.39654361671347327,3.7288365752209835e-11,1.7485889707155847e-11,55,1.3690718624732059e-12,9.959196834050655e-13,15,0.03671579150373653,0.4640201178793698,1.6374448702717833e-06,1.7278854976418807e-08,116849,6.587558099385819e-08,2.060050191353583e-09,43016,0.04023071688692894,0.34388445050282274,5.839623656787234e-09,2.21422446947282e-10,11476,1.5022642093198867e-10,1.9145946930664428e-11,4385,0.025725360016545695,0.38382638548586945,7.653671537546532e-08,3.2939794273049016e-09,5517,6.199825608187017e-10,8.055268783332194e-11,1335,0.008100459469383552,0.29551174502896793,0.000311512415493269,5.32682596445106e-06,1341769,1.1608244875328409e-05,2.2304207844664933e-07,453911,0.03726414838698214,0.34711845266229674,7.604890195237385e-06,7.34718055261121e-07,1057076,1.020862236700525e-07,1.824015273424418e-08,214369,0.013423760376446289,0.11268659874933427,,
var_wall_1461_forced12_iso,150000,wall,1461.0,forced12,1.0,iso,0.3,7.824029153934853e-10,6.529074197310251e-11,3602,9.169762617556531e-12,2.3671396780861585e-12,1155,0.011720000574058293,0.4608200007954907,8.939450357602869e-09,7.62889118887041e-10,2466,2.2926473326300274e-11,5.508153763028915e-12,519,0.0025646401522663696,0.46721686004520613,8.718466564475271e-12,3.707991836605334e-12,54,1.5046583906980592e-15,8.398888435142533e-16,11,0.00017258291691213458,0.09032613616057533,3.893580370146893e-07,5.816682841310068e-09,88726,6.9858052870332735e-09,3.532191270207588e-10,26851,0.017941854598906664,0.41864823841498844,1.8231389877102729e-09,9.765238563690911e-11,8548,2.746950231822029e-11,4.950380128234865e-12,2749,0.015067146555140014,0.455610161320716,1.6183884490893813e-08,9.537415966637706e-10,4600,3.48772010212755e-11,6.721822607960383e-12,966,0.0021550574610749267,0.42991879599024924,0.0003540608735230624,9.78757525626883e-06,900109,4.727306484319535e-06,1.2677549554785074e-07,249750,0.013351677177093147,0.44744559238057324,1.8708150203307515e-06,2.037032752455671e-07,688810,7.133307899538432e-09,2.7201284844642487e-09,98990,0.0038129413234437768,0.1960437889784537,,
var_wall_1461_forced12_shell1.1mm,150000,wall,1461.0,forced12,1.0,lambert,0.11,3.2049525110302453e-10,2.8090132286271505e-11,4711,4.624315779149294e-12,1.2332441826431487e-12,1793,0.014428656160221195,0.45775563148279136,1.0724737953330767e-08,9.41477417546198e-10,2743,2.6919532681003514e-11,7.761401483699106e-12,638,0.002510041065632112,0.38593356665433254,7.426594129807758e-12,4.5345619473712074e-12,60,5.2530665232556464e-14,4.781038530605463e-14,17,0.00707331844374216,0.0351260751530464,4.5328117522192233e-07,6.369472917300633e-09,116484,1.0407408461324239e-08,4.41101046158425e-10,42716,0.022960160338070218,0.39574622876299315,6.860683123852956e-10,3.7859282325506045e-11,11459,1.4066814952611842e-11,2.2812632575414196e-12,4387,0.02050351939984648,0.4505067676230733,2.003511568664078e-08,1.16078285203583e-09,5298,5.578964218424332e-11,1.1305857619721085e-11,1283,0.0027845929645139663,0.4010713603974728,9.733683101501191e-05,2.0627703111096437e-06,870047,2.1912579652650307e-06,4.741199315543499e-08,283116,0.022512115325873727,0.3939787939316259,2.9646708544581907e-06,4.610205406916156e-07,732275,2.362470400587228e-08,6.412494969444729e-09,131013,0.007968744311142027,0.1514994629914394,,
var_wall_1461_forced12_standoff10.7,150000,wall,1461.0,forced12,1.0,lambert,0.3,3.288346353162011e-10,3.213575875238212e-11,4516,1.3138673952458912e-11,3.2348240457962444e-12,1978,0.03995526182886731,0.0,5.084916291048379e-09,4.199429561005955e-10,2692,2.8012067951498175e-11,5.778423866617197e-12,743,0.005508855278662376,0.0,3.685653868192458e-12,1.6944516765447938e-12,62,2.058012959475183e-14,1.6181582754148393e-14,18,0.005583847623988866,0.0,2.336757229802701e-07,3.551395874650161e-09,110022,1.0504111691795766e-08,4.127095895581076e-10,45456,0.04495166018030319,0.0,7.398576803935336e-10,4.449957593717723e-11,11023,3.3652416344451934e-11,5.2407883690631145e-12,4832,0.045484986148352294,0.0,1.045278855229117e-08,5.869368901262692e-10,5196,5.7738956393210816e-11,9.85561310736824e-12,1356,0.005523784978942761,0.0,0.00013557423690844673,2.2783464822145743e-06,956019,5.982640354621512e-06,1.2137594654150631e-07,364569,0.04412815067999674,0.0,2.5134401216374907e-06,4.376937938838472e-07,687381,1.6831047783547324e-08,3.814882219701021e-09,142487,0.006696418839921279,0.0,,10.7
var_wall_1461_general_shell1.1mm,60000,wall,1461.0,general,1.0,lambert,0.11,7.02444960416626e-11,5.69887339964906e-11,13,4.154811744606002e-14,2.671221734970567e-14,5,0.0005914786180744678,0.797343281543437,1.2163701459815294e-08,8.58068030496043e-09,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,,,4.453625967052043e-06,4.3396658442041296e-07,2383,6.848037938631495e-08,1.4803883001613044e-08,895,0.015376320304608712,0.4427620988411472,6.207094038603598e-09,2.2436560015347183e-09,213,1.4075061898021747e-10,1.3064021512754358e-10,92,0.022675767131100522,0.27298408351063363,6.523062386706519e-08,2.6257458104876263e-08,89,1.1216469850360688e-10,6.420131011585484e-11,26,0.0017195098230577957,0.4928536006592289,0.00010245473456861446,2.832751275189596e-06,369860,2.0532383512238483e-06,6.85301779122232e-08,101211,0.02004044381032273,0.41398608476373633,8.166214395600715e-05,2.3028659511430747e-06,253031,2.771647946045055e-07,2.050079614856262e-08,50918,0.0033940425903319304,0.3196665068961796,,
var_wall_2615_forced12_att0.8,150000,wall,2615.0,forced12,0.8,lambert,0.3,8.359492315135998e-10,5.769439310833017e-11,2013,4.2465509196357745e-11,9.626726647244114e-12,762,0.05079914855531139,0.39616071247714935,1.3055982571774027e-08,1.0559490181450934e-09,1063,1.9649479048316454e-10,3.7752805668941293e-11,234,0.015050172547562241,0.21426107448196302,5.018491822017906e-13,2.6834364843605575e-13,8,8.496015535456087e-14,7.388484553367463e-14,3,0.16929419906955012,0.0,1.7379307910857014e-06,1.4117879909564543e-08,116674,1.0261486516284915e-07,2.172442030112945e-09,42742,0.05904427592237127,0.3135417709555294,2.090601744427378e-09,8.89684918449647e-11,4956,8.695262473244655e-11,1.181464189217804e-11,1878,0.04159215162056756,0.3706990436329187,2.8042048385581758e-08,1.5490581348334115e-09,2166,3.8510522110801276e-10,5.482741291344091e-11,493,0.013733134463387503,0.2453633840090108,0.0004138023667819703,5.301956413324383e-06,1522148,2.8693224213533432e-05,4.7400181935095345e-07,524843,0.06934040623467892,0.29372786659647254,9.420957420780998e-06,1.1041058606367484e-06,1231948,2.001204983901963e-07,3.636200859640676e-08,263355,0.02124205528715852,0.09054532559978298,,
var_wall_2615_forced12_iso,150000,wall,2615.0,forced12,1.0,iso,0.3,2.824064966904958e-10,2.6644293656939073e-11,1493,4.091658826450713e-12,1.2471019214047412e-12,482,0.014488543551230616,0.4004081555128803,3.7964180258468115e-09,4.233414586517398e-10,875,2.2455565523316524e-11,7.452298932618929e-12,171,0.005914934912444919,0.2701927454162619,2.1864982168173474e-12,9.71303629234657e-13,12,3.8788318405607164e-14,3.441628321543696e-14,4,0.017739926841590196,0.44376287105039547,4.778994996451921e-07,5.467032614982192e-09,89047,1.329267660350323e-08,5.150564782798301e-10,27059,0.027814794979639314,0.3761069078564559,6.840648288512823e-10,4.046568252964163e-11,3625,1.3543543471827246e-11,2.441473423129096e-12,1156,0.019798625657410685,0.4409269497807136,7.737422740524418e-09,5.545081772926917e-10,1786,3.620445707730222e-11,7.948040292951665e-12,362,0.004679136489167503,0.35973976634429927,0.0004330429505537519,9.254948872247136e-06,1066797,1.2244726938049234e-05,2.764847649853636e-07,305406,0.028276010318125117,0.4027810780156538,3.0239770979794636e-06,5.463255715394372e-07,863007,3.501525329048327e-08,1.2535326964457605e-08,140505,0.011579205845798064,0.20730093560577112,,
var_wall_609_forced12_att0.8,150000,wall,609.0,forced12,0.8,lambert,0.3,1.1571886356776694e-09,9.321702555812064e-11,16072,7.234725707661446e-12,2.2257859868771157e-12,5371,0.006251984753915827,0.5043182773408947,1.561066319495305e-08,1.1239510253831345e-09,14188,1.2710675328345353e-11,2.8957629241803963e-12,2647,0.0008142303225435505,0.4537050336661451,1.0317693287138207e-10,2.6406094332534968e-11,925,4.1231856018748174e-14,1.7047098270157072e-14,110,0.00039962281172039525,0.2107782626778809,3.502707100592209e-07,6.839536426405283e-09,115816,3.3179462719001764e-09,2.0754372108736427e-10,42270,0.009472519901362022,0.4539967250885682,4.033353499475853e-09,1.7252100345104877e-10,40250,2.327555821114768e-11,3.2994163386566812e-12,14156,0.005770770703379314,0.5071069764622561,4.1169505431720724e-08,2.0027293266864955e-09,23907,3.25291272836634e-11,6.083343156566698e-12,4686,0.0007901267441167755,0.5168855280201677,0.000488871607495142,1.0036175150163924e-05,753128,5.0719351428676085e-06,1.3548033753269026e-07,222282,0.01037477952310415,0.4464034631323223,2.42799983513648e-06,5.945639386002462e-07,483579,1.2883672025989232e-08,5.143908296249948e-09,70782,0.005306290321582757,0.3408628469442892,,
var_wall_609_forced12_iso,150000,wall,609.0,forced12,1.0,iso,0.3,3.141313580476343e-10,3.7291801509979744e-11,7505,1.6713904962938607e-13,5.1487078282482406e-14,835,0.0005320673831106076,0.5502165864019823,1.8544470130045353e-09,1.941646493685745e-10,7353,9.836414913785217e-14,4.8421872320469796e-14,501,5.304230773274275e-05,0.595925215787686,2.202219847018961e-11,5.027186519402342e-12,490,1.0923512612035619e-16,8.801202736429364e-17,27,4.960228029377835e-06,0.5099537845970101,5.2599205922716045e-08,1.4135345026572095e-09,72806,1.7998221747965856e-10,1.880072617519485e-11,17288,0.0034217668180030365,0.5161655748195481,9.144438081380198e-10,5.990656997219297e-11,19057,1.322656798719099e-12,3.069698720205771e-13,2505,0.0014464057681272708,0.5697614041101482,5.0921193718173215e-09,3.60668775155314e-10,13528,9.07431922840151e-13,5.841292319851129e-13,1164,0.00017820319135925883,0.5411353101908035,0.00038000032835445465,9.935537924342652e-06,435200,1.046225311504595e-06,3.810656683744664e-08,91369,0.0027532221249259095,0.5319550775299183,2.933472241387255e-07,3.172798867549164e-08,288809,1.8134368620969598e-10,7.827111595785754e-11,22882,0.0006181878377820872,0.3354136428808103,,
wall_1120_forced12,500000,wall,1120.0,forced12,1.0,lambert,0.3,8.639957670567172e-10,4.116854029102608e-11,24100,6.787792675824023e-12,9.685886878131974e-13,9150,0.007856280012745059,0.4673852855448542,1.1605257959264986e-08,5.170407968543648e-10,15054,1.724864719941397e-11,2.351207924853354e-12,3550,0.0014862786557573776,0.44464135245268716,4.1581671156642096e-11,1.0008245574959638e-11,495,1.2645736522010228e-14,7.438832342409028e-15,91,0.0003041180445675822,0.24091039339283124,3.8858803843089195e-07,3.364818501788249e-09,389578,6.3492618427887646e-09,1.7309606134122986e-10,142909,0.016339313655734006,0.4131908589914163,2.3409501790580868e-09,6.78076877761368e-11,57136,2.1665980382540205e-11,2.041666090231073e-12,21716,0.009255207811068327,0.44382087195733894,2.4658158830400673e-08,7.261311432703963e-10,27908,3.7045034716185014e-11,3.846773525001816e-12,6599,0.0015023439086016732,0.4304095912385387,0.00027004857668352304,2.9244640123037596e-06,3212645,3.9538232197655134e-06,4.9088766711810995e-08,1011119,0.014641155559205565,0.4220921124006848,2.2683986901664706e-06,2.0388106570990964e-07,2225527,1.061342076301303e-08,2.444326800792025e-09,379756,0.004678816298485053,0.18025967055621323,,
wall_1120_general,200000,wall,1120.0,general,1.0,lambert,0.3,2.0538492075321096e-10,1.5701897000896054e-10,89,1.7651925275401468e-13,6.673477433586334e-14,35,0.0008594557580306441,0.006227647216839779,1.8447770227904713e-08,9.875350888273635e-09,65,5.4254973149674754e-14,2.821725829864926e-14,16,2.9410043858637652e-06,0.5903280241280162,2.907848998741736e-15,2.7425223886657362e-15,3,1.2386931907521455e-18,1.2386931907521455e-18,1,0.0004259826391563469,0.0,3.748612133447064e-06,1.8859615344994806e-07,11383,7.125055696712292e-08,1.2220714903722906e-08,4175,0.01900718304019465,0.385837052309704,1.3632021226363008e-08,2.2727766154462648e-09,1344,3.2667171109565127e-10,1.686641855250487e-10,515,0.023963556516762154,0.4253967631029922,1.710000053016278e-07,3.173750787032971e-08,636,1.0229024432982582e-10,4.4836014496873096e-11,142,0.0005981885447862738,0.35732050061532245,0.00028584402455493057,4.893388649445549e-06,1313652,4.047649318692983e-06,7.860190727736677e-08,343023,0.014160342602911912,0.4475688931340385,5.447365689046894e-05,8.677349537356328e-07,772124,1.001786481111584e-07,5.2826486221575304e-09,132865,0.0018390292451375026,0.34996611972583347,,
wall_1173_forced12,500000,wall,1173.0,forced12,1.0,lambert,0.3,8.85935294760979e-10,4.078575418656608e-11,22403,1.2855778077249642e-11,1.7733612641601258e-12,8664,0.014510967283133322,0.4804408193507554,1.2762290087697796e-08,5.486353486559947e-10,14052,1.5439933458233587e-11,2.995142038092588e-12,3271,0.001209809003880652,0.4360654194137398,3.0738385556904356e-11,7.871787146932839e-12,419,6.838953889549836e-14,3.753039479493831e-14,82,0.0022248903986480484,0.5649628593310196,4.27576024501815e-07,3.5964597907329994e-09,389973,7.217896297419308e-09,1.8452282199055413e-10,143477,0.016880965919052998,0.4093294921969832,2.3493297266345673e-09,6.634362751901341e-11,53348,2.964527575128523e-11,2.7914592922656524e-12,20581,0.012618610072138452,0.4523363604143728,2.6942852201566046e-08,8.279296480308511e-10,26206,4.3134099415441774e-11,6.812948442505883e-12,6306,0.0016009477798692232,0.412353346297737,0.0002676477832655218,3.0692129563460644e-06,3300881,4.158862682058158e-06,5.044595337991115e-08,1051318,0.015538565764739887,0.4267895826266076,2.923093718047382e-06,4.039583065839984e-07,2338112,2.1060221681646094e-08,5.915834666636381e-09,397596,0.0072047712844849395,0.2701639310076099,,
wall_1173_general,200000,wall,1173.0,general,1.0,lambert,0.3,2.1328214824186726e-10,1.0720677231875465e-10,71,5.803203346464155e-12,5.4029673221347885e-12,23,0.027209043955629977,0.08475194097497304,6.208857171913182e-09,3.0674240096116056e-09,26,6.666215891047451e-15,6.42257992318213e-15,3,1.0736623031373967e-06,0.06739716224476569,6.109246273165038e-19,6.109246273165038e-19,1,6.109246273165038e-19,6.109246273165038e-19,1,1.0,0.0,4.274235169116897e-06,2.2172005926988355e-07,10825,6.817713967243298e-08,1.2938131138646974e-08,4112,0.01595072263806184,0.44604646889304783,1.8865990036043636e-08,3.1853393821917724e-09,1140,1.169325908277081e-10,5.4197322675148573e-11,461,0.006198062789406089,0.4250626556884238,1.551135129206403e-07,2.8374523903011592e-08,587,9.164415290727403e-10,3.8366918259525926e-10,116,0.005908199175023605,0.31111614777514673,0.0002785299699607143,4.592501150776554e-06,1360301,4.31606746967138e-06,8.191405935384021e-08,362915,0.015495881718869056,0.43381126728100033,5.9084219901341486e-05,1.2039105030083718e-06,790013,1.4254670912432508e-07,7.524855394318847e-09,138927,0.002412602034220792,0.33653237526613483,,
wall_1332_forced12,500000,wall,1332.0,forced12,1.0,lambert,0.3,9.272699411737798e-10,4.400328417262805e-11,18421,1.2997338479518037e-11,2.1888650421519883e-12,7076,0.014016779690998528,0.42061101826571334,1.1621605269633286e-08,5.218334669061599e-10,11027,2.5011344885124543e-11,4.359352088693091e-12,2598,0.0021521420066191736,0.3561096110957031,2.946628856399495e-11,7.351555853212833e-12,287,1.2793070794194426e-14,5.1677434925914136e-15,81,0.0004341595571634483,0.6310214640928838,4.621335704347544e-07,3.674684564294092e-09,389497,9.16419336270955e-09,2.185217577130844e-10,143407,0.019830183195928164,0.3977062402907538,2.213671612937116e-09,6.373793347481005e-11,44233,2.932043969302906e-11,2.979662261249006e-12,17069,0.013245162255175908,0.43688826230322303,2.4279506232570817e-08,7.620663551710388e-10,20932,5.3798441214979856e-11,5.949122693052231e-12,4951,0.002215796346912919,0.3686257160505794,0.0002563534578008933,2.835119024509791e-06,3519540,4.831912317127829e-06,5.631143656970779e-08,1138100,0.018848633283818306,0.41833456438763467,2.694155255976073e-06,2.4238480983897513e-07,2519760,1.6226483175172446e-08,3.4437490612099896e-09,436849,0.006022846359421743,0.16144532821846294,,
wall_1332_general,200000,wall,1332.0,general,1.0,lambert,0.3,5.586841297192098e-10,2.5141046577909486e-10,47,3.1869163721188226e-11,3.1721863901129975e-11,18,0.05704325937664529,0.24243306086936917,1.8799619688246927e-08,8.276499496968705e-09,42,3.870320449050662e-12,2.7995535416479486e-12,8,0.00020587227365404063,0.3215987453734873,8.945246880744722e-14,8.564074403441734e-14,3,0.0,0.0,0,0.0,0.0,4.16102253626952e-06,2.1564208652490583e-07,8858,8.712269383779176e-08,1.3850089627907777e-08,3223,0.020937808694470525,0.39589371552200026,1.8222532414593233e-08,3.367822124439854e-09,811,6.51945722409519e-10,3.614043606959244e-10,302,0.035776900135319194,0.4361769262620951,1.369233704988904e-07,2.7094327876769223e-08,379,3.9155015196291376e-10,2.470233283201047e-10,99,0.0028596298099898645,0.23827368722153197,0.0002668071000673608,4.914022875138313e-06,1449781,4.895228213786423e-06,8.880208885080785e-08,393976,0.018347443574592,0.41573271903084835,6.986443770115137e-05,1.0770467539373469e-06,867757,2.2749051028869088e-07,1.2035627040011919e-08,162402,0.003256170346089278,0.3252114680673313,,
wall_1461_forced12,500000,wall,1461.0,forced12,1.0,lambert,0.3,7.447645103090493e-10,3.567972529074079e-11,16029,7.972454085287534e-12,1.0692833192078677e-12,6126,0.010704664326686653,0.42860300713880933,9.768920116568036e-09,4.417402154652436e-10,9402,2.5650875403226145e-11,3.857487900821523e-12,2235,0.0026257636562840143,0.3938264034214314,1.37748080309988e-11,2.7327240067700645e-12,231,3.8249107124384234e-14,3.260873874565486e-14,41,0.0027767433882424004,0.359775144742097,4.644214201777673e-07,3.5693665583094803e-09,389368,9.48708720446016e-09,2.2175036445582663e-10,142808,0.020427755465776694,0.3957655251119408,1.811228193789764e-09,5.329201350219254e-11,38388,2.397364218596102e-11,2.2033441231242954e-12,14809,0.01323612467394251,0.42750305220537804,2.1428065449822682e-08,6.89012090098892e-10,17981,4.715898893583499e-11,5.027658315833636e-12,4255,0.002200804783159986,0.3610120010813886,0.0002653818550868515,2.8707362270135336e-06,3645000,5.950719152962519e-06,6.822868735866758e-08,1182105,0.022423232933596864,0.40774325858233335,2.4709141943068165e-06,1.5429185490527765e-07,2617564,3.572258363579677e-08,1.0106776641930613e-08,461587,0.014457233568897073,0.1504464320170402,,
wall_1461_general,200000,wall,1461.0,general,1.0,lambert,0.3,6.207160747355048e-10,3.62197876162321e-10,44,2.6767681782647663e-13,1.2629988272970687e-13,15,0.0004312387397741185,0.506417714564798,7.898951108577164e-09,4.660204617698984e-09,23,3.2441797676450726e-12,2.030546077561033e-12,7,0.0004107101972212923,0.8173802621658203,1.4450972227788302e-12,1.4450972227788302e-12,1,0.0,0.0,0,0.0,0.0,4.523053676310199e-06,2.506478479018283e-07,7869,7.080006412483363e-08,1.0346769118279428e-08,2907,0.0156531558525723,0.3835613413404959,1.5368761052321334e-08,3.4028225648257087e-09,644,8.021464692311337e-11,3.836899677520926e-11,236,0.005219330735251268,0.4918009152561058,1.32397808146009e-07,3.085948210490676e-08,267,6.581620625528035e-10,5.791252626339798e-10,57,0.004971094852468999,0.618779200945346,0.00027807214339160114,3.973874913305085e-06,1525480,5.9327538831880336e-06,1.071737455962012e-07,419467,0.02133530461134003,0.4047675465761115,8.217166289035908e-05,1.114797815613097e-06,947707,2.9287528989931497e-07,1.6004374613107937e-08,176455,0.003564188426977507,0.3281789152207988,,
