m_GeV,delta_keV,S_tot_unit,S_H_unit,S_L_unit,f_ev_unit,N_arch_unit,N_SR1_unit,N_arch_nonSR1_unit,Z_LZ,Z_joint,q0_LZ,q0_joint,llmax_LZ,llmax_joint,kappa_hat_LZ,kappa_hat_joint,mu_hat_LZ,mu_hat_joint,k68lo_LZ,k68hi_LZ,k90lo_LZ,k90hi_LZ,k68lo_joint,k68hi_joint,k90lo_joint,k90hi_joint,N_arch_at_LZfit,N_SR1_at_LZfit,UL_excl_LZ,UL_excl_joint,UL_n1_LZ,UL_n1_joint,sigma_kappa_hat_LZ,sigma_kappa_hat_joint,sigma_k90hi_joint,sigma_k90lo_joint,sigma_UL_excl_LZ,sigma_UL_excl_joint,sigma_UL_n1_LZ,sigma_UL_n1_joint
1000.0,395.0,2.794592080088953e-06,2.794592080088953e-06,4.82724249115133e-55,8.216042129533765e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.7473760091763,308.7473760091763,0.0,0.0,0.0,0.0,0.0,inf,0.0,inf,0.0,inf,0.0,inf,0.0,0.0,inf,inf,inf,inf,0.0,0.0,,0.0,,,,
2000.0,200.0,641916.2229385074,24701.89274226232,449968.8440886152,85.10883496992417,69354.13933838604,67250.38283178334,2103.7565066027046,2.1959588511944057,2.117317158796344,4.822235276139054,4.483031950933423,311.15849364724585,310.98889198464303,2.6302679918953817e-06,2.1877616239495517e-06,1.6884116946735361,1.4043596783355115,7.470507007212241e-07,6.354542587831919e-06,2.0015352715984286e-07,9.767212737687953e-06,6.115479889192575e-07,5.348345659021911e-06,1.5243364848383734e-07,8.255985984454344e-06,0.18241997280720915,0.17688652940515043,6.363081897540348e-06,5.355650137826077e-06,1.040530784383074e-05,8.798496327691145e-06,7.804480535862468e-44,6.49148416200636e-44,2.4497002631886224e-43,4.522981864465195e-45,1.8880414075855014e-43,1.5891181958015198e-43,3.087442906466548e-43,2.6106728875501666e-43
2000.0,210.0,398134.3518043193,20359.424864102137,244191.80342615387,70.7028994020923,55360.55149965495,53720.10484666459,1640.4466529903564,2.2820318092043044,2.1935641614013575,5.2076691782202715,4.81172373018444,311.35121059828646,311.15323787426854,3.981071705534969e-06,3.162277660168379e-06,1.5850014029696808,1.259011366456417,1.1238346063564676e-06,9.431477754001833e-06,3.1939628353539214e-07,1.4541220827587096e-05,8.954766395817056e-07,7.708446873039198e-06,2.391659580906034e-07,1.1923389185519745e-05,0.2203943251780878,0.21386358942342834,9.38812456747939e-06,7.676948468870425e-06,1.5493149982133862e-05,1.2712640106991156e-05,1.1812559303256077e-43,9.383049378931293e-44,3.537885078882987e-43,7.096486253531748e-45,2.785626243443996e-43,2.2778893665866993e-43,4.597097628353418e-43,3.7720700924829304e-43
2000.0,220.0,249862.76457843574,16633.839500465972,127756.46278521934,58.30789671327035,43683.22663088943,42422.76298731681,1260.4636435726188,2.3549415616545866,2.2579311392184143,5.545749758808142,5.098253029452167,311.5202508885804,311.2965025239024,5.754399373371567e-06,4.570881896148752e-06,1.437810135919038,1.1420931871332496,1.648779930341142e-06,1.3720757408925437e-05,4.872650252752402e-07,2.1197584022110926e-05,1.2822230528961343e-06,1.0911478149317828e-05,3.586079290439334e-07,1.6899077261966273e-05,0.2513707319516383,0.24411752075090637,1.3591862765056259e-05,1.0821416951072776e-05,2.2600571033946447e-05,1.8026435454775347e-05,1.7074343011221142e-43,1.3562632743180174e-43,5.014261663504957e-43,1.0640545415345824e-44,4.0329513465111045e-43,3.2109099994879473e-43,6.705997916459755e-43,5.348769215580794e-43
2000.0,230.0,159850.84014798846,13457.763856202166,64120.50910670484,47.686382559023635,34059.26638999542,33104.83568195644,954.4307080389799,2.415374028373899,2.311439790778496,5.834031696943157,5.342753906394137,311.6643918576479,311.4187529623734,8.31763771102671e-06,6.309573444801943e-06,1.3295813761542112,1.0085906161270284,2.364666443482515e-06,1.9552042747527657e-05,7.176564425437933e-07,3.0271727926597856e-05,1.8014455522922572e-06,1.519927723198405e-05,5.201934161710362e-07,2.356223824698114e-05,0.28329263853533043,0.27535402968558353,1.930864522129204e-05,1.5032322898474395e-05,3.227621428036879e-05,2.5144384050753342e-05,2.4679934447776824e-43,1.8721644825273797e-43,6.991341960079357e-43,1.5435078873712486e-44,5.729224028417612e-43,4.460361903480497e-43,9.576936148660083e-43,7.460793216319551e-43
2000.0,240.0,104991.38450303682,10782.91744707324,30932.45948606234,38.658394904185826,26190.963105039697,25481.40574188337,709.5573631563271,2.4650394229338355,2.3562098921575516,6.076419356617976,5.551725055901102,311.7855856874853,311.5232385371269,1.1481536214968841e-05,8.709635899560797e-06,1.2054623834313356,0.9144367316122407,3.3293036264918494e-06,2.7392467402230612e-05,1.0294996179951375e-06,4.242929922904003e-05,2.4977595039384873e-06,2.092840284530584e-05,7.381106332095408e-07,3.2454841250059784e-05,0.30071249139542605,0.29256568283374884,2.698674574442459e-05,2.0657414432772323e-05,4.52657443744022e-05,3.4638329066791105e-05,3.406779316314186e-43,2.58430639242919e-43,9.629937999134218e-43,2.1901076574504836e-44,8.007455230326516e-43,6.129428231593997e-43,1.3431164504905681e-42,1.0277818299486909e-42
2000.0,250.0,70858.18478879727,8551.713451122838,14377.855688784892,31.033571167352704,19842.319381249097,19325.87966820574,516.4397130433567,2.506139295213129,2.394422272199629,6.28073416701136,5.733258017605635,311.887743092682,311.61400501797914,1.584893192461114e-05,1.2022644346174132e-05,1.1230265470191645,0.8519027547311954,4.631182913531873e-06,3.794300374303237e-05,1.4517362206775926e-06,5.8787204543126094e-05,3.4401176863442396e-06,2.8649285924195835e-05,1.0344951663933878e-06,4.443996342585136e-05,0.31447956909980923,0.3062945512446193,3.73271561017179e-05,2.8246509739688807e-05,6.272913215821974e-05,4.742186900311542e-05,4.702664561214673e-43,3.5673358790219066e-43,1.3186140372014685e-42,3.069534136992277e-44,1.1075641879557361e-42,8.381249977139944e-43,1.861286729979121e-42,1.4070925652801494e-42
2000.0,260.0,48880.287972657905,6690.850337387802,6565.375395226109,24.611151363671098,14758.162332095591,14391.303837332938,366.8584947626535,2.541349579506448,2.4284542784225502,6.458457685257599,5.89739018238879,311.9766048518051,311.6960711003707,2.187761623949552e-05,1.6595869074375632e-05,1.0693841819418382,0.8112108595120084,6.423093722451678e-06,5.2426884844723496e-05,2.034773744640945e-06,8.123144311705642e-05,4.746036300353877e-06,3.9320188148032334e-05,1.447415850515061e-06,6.099853307371451e-05,0.32287341190176555,0.31484742253914927,5.153040385788692e-05,3.8738336628604766e-05,8.668330466642043e-05,6.508213025127346e-05,6.49148416200636e-43,4.924294313955146e-43,1.8099367271960597e-42,4.2947444395213254e-44,1.529000220331947e-42,1.1494364648058995e-42,2.5720503239132404e-42,1.931104436291724e-42
2000.0,270.0,34140.89972941375,5160.735475661969,3036.118632533995,19.280032538790103,10760.325831836995,10507.342653211845,252.98317862515108,2.5734875431211774,2.4607770984401833,6.622838134599874,6.055423928207688,312.05879507647626,311.77508797328016,3.0199517204020192e-05,2.29086765276777e-05,1.031038688739159,0.7821228282650188,8.948753104041234e-06,7.279396672210652e-05,2.859984836422309e-06,0.00011279634314299314,6.601743598811568e-06,5.44465360847387e-05,2.038006124222429e-06,8.444245297061813e-05,0.32495664507942423,0.31731667522420626,7.151507078085523e-05,5.3599770966494896e-05,0.00012037528551633514,9.010097618826023e-05,8.960742591152435e-43,6.797418385257123e-43,2.5055602039044387e-42,6.047132526979059e-44,2.121981408927897e-42,1.5904020826914057e-42,3.571752291804082e-42,2.6734588151862128e-42
2000.0,280.0,23797.09827303273,3912.9627579901726,1481.279819707268,14.877381247239612,7648.933206764434,7481.428510200785,167.5046965636486,2.605421143652128,2.4937483648588143,6.788219335789563,6.21878090723601,312.1414856770711,311.8567664627943,4.3651583224016654e-05,3.1622776601683795e-05,1.0387810157553912,0.7525303224564293,1.2658045458325885e-05,0.00010259824192490637,4.078122576094543e-06,0.00015904512738344612,9.344531785451416e-06,7.674564989503504e-05,2.9174456758443686e-06,0.00011901134003693173,0.33388804445002224,0.3265761992475605,0.00010078335453822418,7.551082225760231e-05,0.00016963524915352795,0.00012698064491696343,1.2952213716668646e-42,9.383049378931295e-43,3.5312815641870423e-42,8.656588629646045e-44,2.9904242885368396e-42,2.2405425773050577e-42,5.0333844471143444e-42,3.76774524398015e-42
2000.0,290.0,16299.49204769213,2910.3173058468947,757.8346767912443,11.279877517955965,5270.489839929687,5165.1927316966885,105.2971082329983,2.6397604776878207,2.529876055250375,6.968335379562632,6.400272854929199,312.23154369895764,311.9475124366409,6.309573444801943e-05,4.5708818961487516e-05,1.0284284218787871,0.745030531172165,1.835771135055207e-05,0.00014830583252356915,5.9609813212749466e-06,0.00022986720890687528,1.3584812154479354e-05,0.00011107802870342615,4.289343701436873e-06,0.00017221986492377942,0.33254542735118797,0.32590162897197433,0.00014561425985804482,0.00010922185865816122,0.00024516870743554193,0.00018374001763882147,1.8721644825273793e-42,1.3562632743180173e-42,5.1100746685433596e-42,1.2727258033264258e-43,4.320638278334537e-42,3.2408099578251856e-42,7.274598676176844e-42,5.4518984215287726e-42
2000.0,300.0,10805.885524240264,2111.07210531678,380.2903201475519,8.374483383861172,3492.2015211045905,3430.6886915174555,61.51282958713512,2.679049738437774,2.5715617186698663,7.177307501023506,6.612929672928317,312.3360297596881,312.0538408456405,9.549925860214369e-05,6.918309709189363e-05,1.031954056104582,0.7475846273874021,2.7586876302684513e-05,0.00022218715662795628,9.031783968635046e-06,0.0003442623550263053,2.0494436231850377e-05,0.00016676735865455466,6.5465385259829654e-06,0.00025843392344925275,0.3335026561547668,0.32762822653467544,0.00021803180475171664,0.00016383238632758617,0.0003672355250256313,0.00027580134797448207,2.833635611452066e-42,2.052787534684956e-42,7.668201611322682e-42,1.942476305104199e-43,6.469397725353228e-42,4.861203018769821e-42,1.0896541781943913e-41,8.183524487481546e-42
2000.0,305.0,8643.08653453219,1777.320646346139,258.80068040445497,7.1432587228586675,2789.542755921627,2744.2084115515154,45.334344370111396,2.701461676994523,2.595294302063731,7.297895192270062,6.735552514324468,312.39632360531135,312.11515226633855,0.0001148153621496883,8.709635899560796e-05,0.9923591105534079,0.7527813676417208,3.444592759216957e-05,0.00027695859756213237,1.1325051336581129e-05,0.0004289356470928514,2.5641246683312273e-05,0.000208095440004904,8.240086485047403e-06,0.0003224342412849115,0.32028236175318114,0.3150772825865081,0.00027161474134028895,0.00020435640862819085,0.00045772814172473673,0.0003440496138107132,3.406779316314183e-42,2.58430639242919e-42,9.567206717937222e-42,2.444982594341426e-43,8.059300301624623e-42,6.063624004975189e-42,1.3581621278951766e-41,1.0208573889164031e-41
2000.0,310.0,6834.409780482492,1486.0589091180468,167.54910777940313,6.067262608577116,2202.0901678075384,2169.6660135109905,32.42415429654766,2.7262672727355644,2.6215139275077455,7.432533242389013,6.872335272117084,312.4636426303708,312.18354364523486,0.0001445439770745928,0.00010964781961431851,0.9878727706284341,0.7493781307806785,4.3499308723953226e-05,0.0003491052090100069,1.4365358589274816e-05,0.0005406411457938779,3.244918774172122e-05,0.0002627007651179607,1.049329954592193e-05,0.0004069447236134243,0.31829887073175905,0.31361215451645574,0.0003422844252328601,0.0002578577228810479,0.0005769006981651793,0.0004342468002232054,4.288881053682684e-42,3.253448989291221e-42,1.2074785475849054e-41,3.113551634870046e-43,1.0156197553595068e-41,7.651104699018825e-42,1.7117686425219187e-41,1.288488743559696e-41
2000.0,315.0,5307.806755365552,1227.713609970805,101.9557115984566,5.090324473517819,1706.9069063237075,1684.6833956831276,22.223510640579885,2.7530147091129935,2.649648071538781,7.5790899885925,7.0206349030091815,312.53692100347257,312.2576934606809,0.00019054607179632481,0.0001445439770745928,1.0113817270889023,0.7672114979639271,5.5955992196305356e-05,0.00044794007150831286,1.855919947576035e-05,0.0006939905173450973,4.180995091306603e-05,0.0003375483209101502,1.3605994741108641e-05,0.0005231587320352285,0.3252444059219998,0.3210098032679135,0.0004392498008275683,0.0003313956370939843,0.0007401460473647988,0.0005579974437094863,5.653846349884103e-42,4.288881053682684e-42,1.5523065155019493e-41,4.0371445592321635e-43,1.3033335506128056e-41,9.833107528735098e-42,2.196147099137064e-41,1.655679269911031e-41
2000.0,320.0,4054.6535033919013,1005.5443269664755,56.972780162557825,4.247151381891053,1301.1125762180172,1286.6057691163453,14.50680710167199,2.783386575783464,2.6816031963919666,7.747240830251599,7.190995702899613,312.6209964243021,312.3428738606261,0.00025118864315095795,0.00018197008586099845,1.0184829119642897,0.7378256461488225,7.31606447498996e-05,0.0005846658427422585,2.43804904131371e-05,0.0009055723995859478,5.4785391992397944e-05,0.0004412543966275704,1.7945528686689793e-05,0.0006835588410525399,0.3268247026068511,0.32318075741452945,0.0005731106679333099,0.0004328930865110866,0.0009659608011941109,0.0007293029173908897,7.453221049497259e-42,5.3993813466436766e-42,2.028242630237446e-41,5.324762715152362e-43,1.7005229378005379e-41,1.284472030300851e-41,2.8661802883032647e-41,2.1639735726789407e-41
2000.0,325.0,3031.1294372089797,811.1498871518127,28.771969541838523,3.501846946076542,970.4272352432336,961.5144361284218,8.91279911481169,2.8171181850022893,2.717006841187888,7.936154868270592,7.382126175061785,312.7154534433116,312.4384390967072,0.0003311311214825914,0.00025118864315095795,1.0037012899019055,0.7613852905474504,9.783084727130866e-05,0.0007799277983876608,3.275400001013582e-05,0.001208026592886593,7.342359142712935e-05,0.0005893470358602894,2.4206173580006405e-05,0.000913240925792401,0.3213386587233425,0.31838735355690584,0.0007643287749975993,0.0005781384282423992,0.0012883953246323595,0.000973948347833497,9.825258872450231e-42,7.453221049497259e-42,2.709750889210267e-41,7.182409212102157e-43,2.2679016228950223e-41,1.7154412113727272e-41,3.822901797296935e-41,2.88988078287966e-41
2000.0,330.0,2213.104301298066,644.6951111273037,12.743073871126208,2.8479772441694107,706.7847180351148,701.7391205899166,5.0455974451981,2.8540273593152463,2.7555943621614443,8.145472167719959,7.593300288775936,312.8201120930363,312.5440261535643,0.0004570881896148752,0.0003467368504525317,1.0115838385092262,0.7673648151550421,0.00013396902587795877,0.00106602972375396,4.5066208315768334e-05,0.0016509286891580102,0.00010074249282973264,0.0008066270159846831,3.3430233387755604e-05,0.00124945271234926,0.32306294721413065,0.3207566642123796,0.0010444230798606158,0.0007908739381746822,0.0017608621499555419,0.0013328096502902699,1.3562632743180173e-41,1.0288309057333019e-41,3.707352028027957e-41,9.919354475969903e-43,3.0989920506556194e-41,2.3466659199077947e-41,5.224796263350329e-41,3.9546871291257406e-41
2000.0,335.0,1574.894532010958,503.44631430382066,4.84508669526194,2.285913877093479,501.71803355176195,499.11254390286814,2.605489648893787,2.8950870560244164,2.7984022352957054,8.381529061960123,7.831055070508,312.9381405401564,312.6629035444303,0.000630957344480193,0.00047863009232263805,0.9936912717540104,0.7537919152548227,0.00018840533696859777,0.0014959241740646668,6.367539193366887e-05,0.0023160340972427362,0.0001419592762861834,0.0011330646940353403,4.740617428814422e-05,0.0017548039100844987,0.3165626781276441,0.3149187252977074,0.0014648923240665156,0.0011104452542452941,0.002470448111063317,0.0018718008487619124,1.8721644825273758e-41,1.420181993211383e-41,5.206820370665314e-41,1.406626874719773e-42,4.3466002953079276e-41,3.294891775135495e-41,7.330266063025086e-41,5.553971434160325e-41
2000.0,340.0,1088.6188402511052,384.88842758900677,1.4812846797645132,1.8036755283874173,345.94251965774487,344.7679343989835,1.1745852587613135,2.9398335090979573,2.844895614613164,8.642621061215209,8.093431058045212,313.0686865397839,312.7940915381989,0.0009120108393559096,0.0006918309709189362,0.9928321822360674,0.7531402292115684,0.00027289353414816116,0.0021623906068418213,9.265052225614469e-05,0.0033475279250539335,0.00020595802119485304,0.0016394773866889832,6.92029229327463e-05,0.0025386600622249677,0.31550332772195816,0.31443209323422017,0.0021169140237953456,0.0016060820822629582,0.0035706663372296697,0.002707935709345275,2.7061010004230385e-41,2.0527875346849565e-41,7.532663250990212e-41,2.053375803216979e-42,6.281266527103831e-41,4.765535827011381e-41,1.0594812397381254e-40,8.034934691473342e-41
2000.0,345.0,726.2899142285607,286.08836829646833,0.3132188068245495,1.3946438697896935,230.24314498426543,229.80584052217435,0.43730446209108237,2.989165250374831,2.896018950307858,8.935108894048426,8.386925760542226,313.21493045620053,312.94083888944743,0.0013803842646028838,0.0010471285480509007,1.0025591691408833,0.760518903350166,0.000409717640600441,0.003239817992785442,0.0001397101524830749,0.0050166714214986904,0.0003096695750424366,0.0024584136053165443,0.00010466638304662005,0.0038074165833037812,0.3178240143689604,0.31722036617064925,0.0031715847619133613,0.0024079639044441805,0.0053496438880477745,0.004060271652855833,4.095849608594763e-41,3.107019663772053e-41,1.1297293168557192e-40,3.1056407627035525e-42,9.410665232007034e-41,7.144864128370339e-41,1.587336032933222e-40,1.2047559861834746e-40
2000.0,350.0,465.5559391495751,205.64604683880293,0.050370739160830943,1.05118590509672,147.2470763647177,147.1213457363582,0.1257306283595072,3.042529181378486,2.9512073590251324,9.256983819539641,8.709624875964096,313.37586791894614,313.10218844715837,0.002187761623949552,0.0016595869074375598,1.0185254174732332,0.7726305412924321,0.0006402003251771871,0.005056263561763531,0.00021921174671282994,0.007824367332287011,0.00048450086535018556,0.0038392859788248185,0.00016467688929694145,0.005942398800966904,0.32214150290949856,0.3218664342658185,0.004946051231683905,0.003757588740193916,0.008347987687090528,0.006339923865802307,6.49148416200636e-41,4.924294313955136e-41,1.763217129257577e-40,4.8862609482550285e-42,1.4675827971141195e-40,1.114944495199021e-40,2.4769988312319835e-40,1.8811700010023954e-40
2000.0,355.0,285.74194925682025,141.8611571663019,0.005670327398521436,0.7675243378317205,90.16220027198426,90.1391982519816,0.02300202000266679,3.0989417807289343,3.0094588037063996,9.603440160347418,9.056842291205953,313.54909608935003,313.2757971547793,0.0034673685045253167,0.0026302679918953813,0.9907726352747698,0.7515779030720086,0.0010452730637900204,0.008238203964402512,0.0003592454976107641,0.012748727489160262,0.0007920117749150126,0.0062599709324957864,0.0002705318818290296,0.009688120292263175,0.31262557352178216,0.31254581704208445,0.008057979707260078,0.006125125867325475,0.013598673465055083,0.010334657304964209,1.0288309057333019e-40,7.804480535862466e-41,2.874640397215827e-40,8.027169902727106e-42,2.3909482219098303e-40,1.817435552519576e-40,4.034972204299749e-40,3.0664796146221032e-40
2000.0,360.0,166.12746050188852,93.05798629211812,0.00023799141515909455,0.5402424069394408,52.27313898512381,52.27313898512381,0.0,3.1598656560811804,3.0723256454489527,9.98475096448135,9.439184871683324,313.739751491417,313.466968445018,0.0060255958607435805,0.004570881896148752,1.0010169383560221,0.7593490016612491,0.0018011834172174284,0.014170596949587952,0.0006210890934060998,0.021935477303011666,0.0013664787246120925,0.01077549140378218,0.0004688293636280577,0.016680593920503802,0.3149768098968359,0.3149768098968359,0.013861634447808158,0.010543416640285283,0.02339173365104064,0.017789350219199626,1.7879032006263034e-40,1.3562632743180173e-40,4.9494337071481105e-40,1.39110145975631e-41,4.112997480732086e-40,3.128422282601683e-40,6.940750164703638e-40,5.278421741023353e-40
2000.0,365.0,91.00716976635303,57.42578134780361,1.1323531589817302e-05,0.3609618970241578,28.527753931318852,28.527753931318852,0.0,3.2219563496555828,3.1363896225219894,10.381002719085927,9.836939864263627,313.9378773687193,313.66584594130813,0.01096478196143185,0.008317637711026709,0.9978737734150738,0.7569646672224277,0.0032928255559446095,0.025873041764581696,0.0011387108791150807,0.04004323393008588,0.0025015425735000086,0.019693944949863817,0.0008615636995361238,0.030479119772141176,0.31280060170629154,0.31280060170629154,0.025302096554788885,0.019262626574528003,0.04270479407516884,0.032508159143152346,3.2534489892912203e-40,2.4679934447776823e-40,9.04370572674931e-40,2.5564152185838506e-41,7.50758936681829e-40,5.715569464165478e-40,1.2671284263604668e-39,9.645758381701176e-40
2000.0,370.0,46.06876651502844,32.65192383564737,1.490757695619587e-07,0.22636768556069442,14.35528618031193,14.35528618031193,0.0,3.2876288102663627,3.2042312038917906,10.808503194093419,10.267097607993833,314.15162760622303,313.88092481317324,0.02187761623949552,0.016595869074375595,1.0078747944427138,0.7645512175013905,0.006513340648121068,0.05111995144994872,0.002257976231849877,0.07911780066347804,0.004957540637607987,0.03896539172731577,0.0017130516989840665,0.06031697716657343,0.3140594420609979,0.3140594420609979,0.04998768167004709,0.03811190357228869,0.08437573066983937,0.06431824479096053,6.49148416200636e-40,4.924294313955135e-40,1.7897137315630115e-39,5.082934013888516e-41,1.4832248646482744e-39,1.1308490637878133e-39,2.503580432644094e-39,1.9084385740107304e-39
2000.0,375.0,21.310830346879897,16.963417322593205,2.9145431924353265e-10,0.1327232088208257,6.57431293634267,6.57431293634267,0.0,3.358793890222463,3.2779253939944333,11.281496396995749,10.74479488859356,314.3881242076742,314.1197734534731,0.0478630092322638,0.03630780547701017,1.02000046963992,0.7737494827880805,0.014093257565427614,0.1105593687545359,0.004896631853099739,0.17102425364814475,0.010758003078695526,0.08445970578741398,0.00372823821762564,0.13069662097670573,0.31466640076796054,0.31466640076796054,0.1080423110745584,0.08257731528824026,0.18246859224431294,0.1394060911122341,1.420181993211383e-39,1.0773182125104055e-39,3.8780049700588275e-39,1.1062356646613222e-40,3.205810649063807e-39,2.4502181977526916e-39,5.414172932054628e-39,4.1364306907832963e-39
2000.0,380.0,8.891716083997919,7.791378074209943,9.346137317349245e-13,0.06995207974774878,2.695170038029688,2.695170038029688,0.0,3.427565417389904,3.3495804008160714,11.748204690487228,11.219688861531154,314.62147835441993,314.3572204399419,0.1148153621496884,0.08709635899560814,1.0209056023164302,0.7744360961389056,0.03380739782429655,0.265016733984789,0.011766254540971618,0.4099244614326686,0.025922938790798555,0.20327942153107081,0.009004086185473301,0.31458566749707856,0.3094469239713681,0.3094469239713681,0.2589438295061579,0.19874292541019487,0.43736598995293796,0.3355055702405633,3.4067793163141856e-39,2.584306392429195e-39,9.334325347863283e-39,2.671675114257695e-40,7.68333144565324e-39,5.897061811889799e-39,1.2977439432611595e-38,9.955056673632146e-39
2000.0,385.0,3.1530286300485226,3.001240138853618,3.4606729457416693e-16,0.03188585452994295,0.9216472566512708,0.9216472566512708,0.0,3.5000617523323596,3.4260155376291834,12.250432270139868,11.737582464076581,314.87259214424625,314.6161672412146,0.31622776601683794,0.239883291901949,0.9970751998673753,0.7563588872371321,0.09543375470426217,0.7471938651320885,0.03326260272326909,1.1561511700866156,0.07377278892107599,0.5783563485854765,0.025674919283331044,0.8945146585615135,0.2914504530263786,0.2914504530263786,0.730295943563077,0.5650555379859579,1.2330059924778567,0.9544530633209443,9.383049378931295e-39,7.117770844248789e-39,2.654186669684672e-38,7.61821260890617e-40,2.1669200608148714e-38,1.6766219113341622e-38,3.658551637531378e-38,2.83203475008447e-38
2000.0,390.0,0.9452242418916056,0.9365849228369344,5.368735604041768e-20,0.011816396439881631,0.2538675159649983,0.2538675159649983,0.0,3.5600675704808142,3.4926673250331497,12.674081106389167,12.198725043354216,315.0844165623709,314.84673853085343,1.0471285480509007,0.8317637711026709,0.9897712879944703,0.786203279973425,0.31850266918456016,2.493079277121587,0.11111443580072189,3.856373229941056,0.2509278420547691,1.964730242139124,0.0874468479589886,3.0401170171584018,0.2658319233897175,0.2658319233897175,2.435882359914545,1.9203316689968082,4.113472712719203,3.2421854376147534,3.107019663772053e-38,2.4679934447776823e-38,9.020576671375442e-38,2.5947060334588008e-39,7.227703231830968e-38,5.697971149428788e-38,1.2205417022196465e-37,9.620150197428066e-38
2000.0,395.0,0.23038972232979252,0.23031756802689746,4.622184672283404e-25,0.0031371072882355735,0.0483950082615055,0.0483950082615055,0.0,3.5839856555403653,3.5304026436349862,12.844953179119102,12.463742826184898,315.1698525987359,314.97924742226877,4.3651583224016655,3.6307805477010175,1.0056876138237025,0.8364945222252494,1.3070183435874712,10.226274378142111,0.45610769983088245,15.82595717709182,1.0796162131438554,8.451359941604608,0.3764587258405559,13.076383618674987,0.2112518730754081,0.2112518730754081,9.996016062278716,8.259739084766913,16.875827157610363,13.947289047363471,1.2952213716668646e-37,1.0773182125104055e-37,3.8799993668279766e-37,1.1170210820461008e-38,2.9659986371961227e-37,2.4508138758862198e-37,5.007362937311976e-37,4.138412748571573e-37
2000.0,400.0,0.06396353067390517,0.06396347865754826,6.611150632002456e-31,0.000403526493892384,0.0082470926077094,0.0082470926077094,0.0,3.362654281736718,3.3264770376275936,11.307443818482284,11.065449481863652,314.40109791841746,314.28010075010815,15.848931924611174,13.803842646028867,1.0137536433085017,0.8829425125070278,4.696475920034791,36.82800325555303,1.6318832179352512,56.98323512349214,4.158096062500713,32.61668777254844,1.443351603980154,50.4734051418288,0.1307076093155503,0.1307076093155503,35.99918256185164,31.887748144186784,60.78274571134952,53.82936768301796,4.702664561214682e-37,4.095849608594771e-37,1.4976371579697628e-36,4.282685085466011e-38,1.0681608128017155e-36,9.461671224780997e-37,1.8035339261330048e-36,1.5972146322518442e-36
2000.0,405.0,0.023831241173903266,0.023831241162831297,4.802950989090863e-38,6.970944140219743e-05,0.0025651376063857523,0.0025651376063857523,0.0,3.126253095397785,3.093471999392671,9.773458416484232,9.569569011026488,313.63410521741844,313.53216051468956,41.68693834703364,38.018939632056124,0.993451481549795,0.9060385195475986,12.543712081600285,98.78060415097748,4.317838220497587,152.87427370785318,11.313871443832028,89.16181431656544,3.8868455734676233,138.04214408004313,0.1069327332490603,0.1069327332490603,96.61834396609899,87.2435022501846,163.05475807903113,147.19800737137305,1.236926807198372e-36,1.1280906556548101e-36,4.0959599170922437e-36,1.1532973338648993e-37,2.866840896874956e-36,2.5886723987443838e-36,4.838129383122484e-36,4.3676309295760705e-36
2000.0,410.0,0.0008969526049103269,0.0008969526049103034,5.904964310894593e-47,8.76156704145681e-08,5.654433746919496e-05,5.654433746919496e-05,0.0,1.7707263826223696,1.7389962251579623,3.1354719221149026,3.0241078711136424,310.3151119702338,310.25942994473314,1000.0,954.9925860214369,0.8969526049103269,0.8565830877019772,243.34106624936666,2535.2373884734466,24.85598379599576,inf,223.48646493838876,2379.096980122412,17.89456239969758,inf,0.05654433746919496,0.05654433746919496,2566.903963700104,2414.9972615301144,inf,inf,2.9671807435251223e-35,2.833635611452066e-35,,5.309640096619136e-37,7.616468011569258e-35,7.165733370078059e-35,,
4000.0,100.0,29100101.34294721,63495.679075107306,28521350.255131535,208.67551277117053,215621.1767339122,208186.81412247874,7434.362611433463,0.7361285947941258,0.7219194046746458,0.5418853080735744,0.521167626845795,309.0183186632131,309.0079598225992,5.011872336272725e-08,4.78630092322638e-08,1.458459929034499,1.3928184192372945,0.0,1.591997834155283e-07,0.0,2.5683632398114443e-07,0.0,1.559816224557228e-07,0.0,2.5240086747028887e-07,0.010806658107872666,0.01043405734477203,1.948320589585977e-07,1.9161548091083444e-07,2.74762413231629e-07,2.699504195637234e-07,1.4878106849905976e-45,1.4208481735694927e-45,7.492702972607341e-45,0.0,5.78373110183599e-45,5.68824464752364e-45,8.156521691129817e-45,8.013674165996297e-45
4000.0,110.0,19641461.142263472,56033.679009257095,19136133.19620525,184.70627261636122,187884.20602773933,181455.74902792758,6428.4569998117495,0.9278536261891477,0.9108552555072359,0.8609123516323507,0.8296572964851521,309.1778321849925,309.1622046574189,8.317637711026709e-08,8.317637711026709e-08,1.633705578965564,1.633705578965564,0.0,2.454531552774937e-07,0.0,3.888401338236447e-07,0.0,2.3966154059009465e-07,0.0,3.8059015914570215e-07,0.015627527573626364,0.015092831809972885,2.8650167880965415e-07,2.803587521422249e-07,4.151657500653731e-07,4.0623343244972824e-07,2.4691511335561023e-45,2.4691511335561023e-45,1.129809515061109e-44,0.0,8.505010311530656e-45,8.322653074161119e-45,1.232449666602573e-44,1.2059334333495738e-44
