t_d,N_Xe125,N_I125,I125_decay_rate_per_s
34.30000000000003,1.3818351349024994e-15,0.001531944920962755,2.0690377983898822e-10
34.400000000000034,1.252294315203896e-15,0.001502730865624074,2.0295814289650612e-10
34.50000000000003,1.1348973638614627e-15,0.0014740739197595244,1.9908774890460573e-10
34.60000000000003,1.028505847916421e-15,0.001445963459340278,1.9529116298681623e-10
34.70000000000003,9.320880573720364e-16,0.0014183890629368028,1.9156697762963502e-10
34.80000000000003,8.447090003966383e-16,0.0013913405078553156,1.8791381216071874e-10
34.900000000000034,7.655213364312918e-16,0.0013648077663479068,1.843303122370246e-10
35.00000000000003,6.937571592777872e-16,0.0013387810018949395,1.8081514934271262e-10
35.10000000000003,6.28720550485118e-16,0.0013132505655583466,1.7736702029662393e-10
35.20000000000003,5.697808308224346e-16,0.00128820699240446,1.7398464676914948e-10
35.30000000000003,5.163664443960124e-16,0.00126364099799507,1.7066677480831428e-10
35.400000000000034,4.67959416102704e-16,0.0012395434749453882,1.674121743748973e-10
35.500000000000036,4.240903286721681e-16,0.0012159054895476554,1.642196388864177e-10
35.60000000000003,3.8433377058876184e-16,0.001192718278459137,1.610879847698167e-10
35.70000000000003,3.4830421075025325e-16,0.0011699732454532753,1.580160510226701e-10
35.80000000000003,3.156522598586974e-16,0.0011476619582327997,1.5500269878276802e-10
35.900000000000034,2.8606128228907775e-16,0.0011257761453036098,1.5204681090590325e-10
36.000000000000036,2.592443255800016e-16,0.0011043076929082702,1.4914729155171025e-10
36.10000000000003,2.3494133777081223e-16,0.0010832486420179921,1.463030657774038e-10
36.20000000000003,2.1291664560081262e-16,0.0010625911853819642,1.4351307913926274e-10
36.30000000000003,1.9295666911595328e-16,0.0010423276646329676,1.407762973017158e-10
36.400000000000034,1.7486785052084893e-16,0.0010224505674481703,1.3809170565387974e-10
36.500000000000036,1.5847477719158957e-16,0.0010029525247640834,1.3545830893341265e-10
36.60000000000004,1.4361848064764584e-16,0.000983826308044607,1.3287513085753747e-10
36.70000000000003,1.3015489498749632e-16,0.0009650648266011951,1.3034121376110466e-10
36.80000000000003,1.179534598389715e-16,0.0009466611249641094,1.2785561824155491e-10
36.900000000000034,1.0689585427670972e-16,0.000928608380303809,1.2541742281065333e-10
37.000000000000036,9.687484942914916e-17,0.0009108998999015156,1.2302572355286504e-10
37.10000000000004,8.779326864844609e-17,0.0008935291186680087,1.2067963379024483e-10
37.20000000000003,7.956304515977944e-17,0.0008764895967097473,1.1837828375371868e-10
37.30000000000003,7.210436805178851e-17,0.0008597750169413919,1.1612082026063196e-10
37.400000000000034,6.53449083265605e-17,0.0008433791827438695,1.13906406398449e-10
37.500000000000036,5.921911750394545e-17,0.000827296015667089,1.1173422121448261e-10
37.60000000000004,5.36675919785576e-17,0.0008115195531764684,1.0960345941154128e-10
37.70000000000003,4.8636496965444415e-17,0.0007960439464424368,1.075133310493802e-10
37.80000000000003,4.4077044448254766e-17,0.0007808634581720934,1.0546306125184626e-10
37.900000000000034,3.994502006741458e-17,0.0007659724604822085,1.0345188991960635e-10
38.000000000000036,3.620035436040521e-17,0.0007513654328127924,1.0147907144835509e-10
38.10000000000004,3.280673419633426e-17,0.0007370369598804495,9.954387445239569e-11
38.20000000000003,2.973125063676533e-17,0.0007229817296707625,9.764558149349233e-11
38.30000000000003,2.694407980800871e-17,0.000709194531468968,9.578348881489404e-11
38.400000000000034,2.441819369019748e-17,0.0006956702539281723,9.395690608042887e-11
38.500000000000036,2.2129098018584933e-17,0.0006824038831744211,9.216515611857547e-11
38.60000000000004,2.0054594755414908e-17,0.0006693905009478955,9.040757467141383e-11
38.70000000000004,1.817456682898426e-17,0.0006566252827795607,8.868351014836429e-11
38.80000000000003,1.6470783052448728e-17,0.0006441034962025832,8.699232338462245e-11
38.900000000000034,1.4926721330611975e-17,0.000631820498997857,8.533338740420063e-11
39.000000000000036,1.352740844028187e-17,0.0006197717374729879,8.370608718748834e-11
39.10000000000004,1.2259274830496674e-17,0.0006079527447740964,8.210981944324513e-11
39.20000000000004,1.1110023034575989e-17,0.0005963591392298144,8.054399238494157e-11
39.30000000000003,1.0068508417949247e-17,0.0005849866227268613,7.900802551136525e-11
39.400000000000034,9.124631105338096e-18,0.0005738309791166031,7.750134939141146e-11
39.500000000000036,8.269238039278682e-18,0.0005628880726519893,7.602340545297653e-11
39.60000000000004,7.494034220216277e-18,0.0005521538464543028,7.457364577587778e-11
39.70000000000004,6.7915022674412475e-18,0.0005416243210091482,7.315153288872244e-11
39.80000000000004,6.154829520824961e-18,0.0005312955926911209,7.175653956965011e-11
39.900000000000034,5.577841976439585e-18,0.00052116383231661,7.038814865087493e-11
40.000000000000036,5.054944415415964e-18,0.0005112252837242004,6.904585282695543e-11
40.10000000000004,4.581066145451389e-18,0.0005014762623821462,6.772915446672044e-11
40.20000000000004,4.151611828806613e-18,0.000491913154022399,6.643756542878164e-11
40.30000000000004,3.7624169199566716e-18,0.00048253241330068456,6.517060688056408e-11
40.400000000000034,3.409707280761203e-18,0.000473330562482134,6.392780912078817e-11
40.500000000000036,3.0900625815306624e-18,0.0004643041901519768,6.270871140533643e-11
40.60000000000004,2.800383133077712e-18,0.00045544994995082354,6.15128617764414e-11
40.70000000000004,2.537859828114399e-18,0.0004467645593340646,6.033981689513056e-11
40.80000000000004,2.2999469005079576e-18,0.0004382447983549285,5.918914187686675e-11
40.900000000000034,2.0843372382336767e-18,0.0004298875084707462,5.806041013032277e-11
41.000000000000036,1.888940010627241e-18,0.0004216895913719808,5.695320319923071e-11
41.10000000000004,1.7118603929813873e-18,0.00041364800783358634,5.586711060724695e-11
41.20000000000004,1.5513811918703022e-18,0.00040575977658827215,5.4801729705775764e-11
41.30000000000004,1.4059461930170889e-18,0.00039802197322125345,5.375666552469484e-11
41.400000000000034,1.2741450702236557e-18,0.000390431729086079,5.273153062592749e-11
41.500000000000036,1.1546997090204521e-18,0.0003829862302411338,5.172594495980717e-11
41.60000000000004,1.0464518124124371e-18,0.00037568271640642286,5.073953572418114e-11
41.70000000000004,9.483516685305396e-19,0.00036851847994024876,4.977193722620109e-11
41.80000000000004,8.594479712651981e-19,0.0003614908648354039,4.8822790746749215e-11
41.90000000000004,7.788785951696544e-19,0.0003545972657345048,4.789174440744982e-11
42.000000000000036,7.058622351745144e-19,0.0003478351269641056,4.697845304021706e-11
42.10000000000004,6.396908300414076e-19,0.00034120194158722867,4.608257805929018e-11
42.20000000000004,5.797226960837405e-19,0.0003346952504739644,4.5203787335709156e-11
42.30000000000004,5.253763045702037e-19,0.00032831264138979575,4.4341755074184224e-11
42.40000000000004,4.761246424686682e-19,0.00032205174810130563,4.349616169231312e-11
42.500000000000036,4.314901018449435e-19,0.0003159102494989413,4.266669370210204e-11
42.60000000000004,3.9103984835737975e-19,0.0003098858687365055,4.185304359374573e-11
42.70000000000004,3.5438162393424206e-19,0.0003039763723870586,4.105490972162397e-11
42.80000000000004,3.211599429311729e-19,0.00029817956961491636,4.027199619247202e-11
42.90000000000004,2.9105264488175957e-19,0.00029249331136343943,3.9504012755683814e-11
43.00000000000004,2.6376777041220863e-19,0.00028691548955831007,3.875067469570688e-11
43.10000000000004,2.390407300249475e-19,0.0002814440363260029,3.801170272648938e-11
43.20000000000004,2.1663173829601072e-19,0.00027607692322715964,3.7286822887940003e-11
43.30000000000004,1.9632348860486458e-19,0.0002708121605045822,3.657576644436232e-11
43.40000000000004,1.779190458478362e-19,0.0002656477963455684,3.5878269784826134e-11
43.50000000000004,1.6123993670016768e-19,0.00026058191615831264,3.51940743254385e-11
43.60000000000004,1.4612441890739977e-19,0.00025561264186210774,3.452292641347873e-11
43.70000000000004,1.3242591282289328e-19,0.0002507381311910805,3.386457723336122e-11
43.80000000000004,1.2001157998164314e-19,0.00024595657701120675,3.32187827143918e-11
43.90000000000004,1.0876103492639422e-19,0.00024126620665034946,3.258530344028301e-11
44.00000000000004,9.856517779425692e-20,0.00023666528124107407,3.1963904560395036e-11
44.10000000000004,8.932513634306924e-20,0.00023215209507599537,3.1354355702669154e-11
44.20000000000004,8.095130715802168e-20,0.00022772497497541857,3.0756430888221624e-11
44.30000000000004,7.336248674084254e-20,0.000223382279667039,3.0169908447566184e-11
44.40000000000004,6.648508405545836e-20,0.0002191223991774709,2.959457093843427e-11
44.50000000000004,6.025240689395146e-20,0.00021494375423537968,2.9030205065162275e-11
44.60000000000004,5.460401514249483e-20,0.00021084479568599687,2.847660159961623e-11
44.70000000000004,4.9485134675692373e-20,0.00020682400391679957,2.7933555303624342e-11
44.80000000000004,4.484612619568489e-20,0.00020287988829414247,2.7400864852888745e-11
44.90000000000004,4.064200386519723e-20,0.000199010986610633,2.6878332762348266e-11
45.00000000000004,3.683199906656911e-20,0.0001952158645430456,2.636576531296457e-11
45.100000000000044,3.3379165056411876e-20,0.00019149311512057292,2.5862972479904395e-11
45.20000000000004,3.0250018682110396e-20,0.00018784135820321742,2.536976786209138e-11
45.30000000000004,2.741421568578903e-20,0.00018425923997013023,2.4885968613101336e-11
45.40000000000004,2.4844256447068412e-20,0.00018074543241770763,2.4411395373375377e-11
45.50000000000004,2.2515219311113232e-20,0.000177298632867258,2.3945872203725667e-11
45.600000000000044,2.0404518915974394e-20,0.00017391756348205832,2.3489226520109275e-11
45.70000000000004,1.8491687175654305e-20,0.00017060097079361967,2.304128902964581e-11
45.80000000000004,1.675817479502329e-20,0.00016734762523698752,2.2601893667855295e-11
45.90000000000004,1.5187171391818488e-20,0.00016415632069490302,2.217087753709281e-11
46.00000000000004,1.3763442481395198e-20,0.0001610258740506579,2.174808084615725e-11
46.100000000000044,1.2473181743423511e-20,0.00015795512474947563,2.1333346851051696e-11
46.200000000000045,1.1303877137916616e-20,0.00015494293436825763,2.0926521796873523e-11
46.30000000000004,1.0244189572278516e-20,0.000151988186193534,2.052745486081262e-11
46.40000000000004,9.283842942769435e-21,0.0001490897848074628,2.0135998096236633e-11
46.50000000000004,8.413524484088543e-21,0.0001462466556817242,1.975200637784251e-11
46.600000000000044,7.624794460734487e-21,0.00014345774477915948,1.9375337347854042e-11
46.700000000000045,6.910004324394086e-21,0.00014072201816300585,1.9005851363245283e-11
46.80000000000004,6.262222543707158e-21,0.0001380384616135841,1.864341144397058e-11
46.90000000000004,5.675167387156853e-21,0.00013540608025229534,1.8287883222181732e-11
47.00000000000004,5.143146007261231e-21,0.00013282389817278833,1.7939134892413623e-11
47.100000000000044,4.660999235347498e-21,0.00013029095807916036,1.7597037162719795e-11
47.200000000000045,4.224051551567491e-21,0.00012780632093105785,1.7261463206739905e-11
47.30000000000004,3.828065744998881e-21,0.00012536906559554417,1.693228861668114e-11
47.40000000000004,3.469201824157638e-21,0.0001229782885056072,1.6609391357196414e-11
47.50000000000004,3.1439797794648885e-21,0.00012063310332517851,1.6292651720142015e-11
47.600000000000044,2.849245836564781e-21,0.00011833264062054071,1.5981952280198015e-11
47.700000000000045,2.5821418732417777e-21,0.0001160760475380013,1.5677177851335068e-11
47.80000000000004,2.340077703364212e-21,0.00011386248748771284,1.537821544411129e-11
47.90000000000004,2.120705959083289e-21,0.00011169113983352299,1.5084954223783564e-11
48.00000000000004,1.9218993277127922e-21,0.00010956119958873878,1.4797285469217585e-11
48.100000000000044,1.741729922548785e-21,0.00010747187711769311,1.4515102532581578e-11
48.200000000000045,1.5784505875820458e-21,0.00010542239784300163,1.4238300799808549e-11
48.30000000000005,1.4304779548095063e-21,0.00010341200195840291,1.3966777651812592e-11
48.40000000000004,1.296377089846422e-21,0.00010143994414707423,1.3700432426444776e-11
48.50000000000004,1.174847576943246e-21,9.950549330531943e-05,1.343916638117453e-11
48.600000000000044,1.064710908469489e-21,9.760793227152569e-05,1.3182882656482674e-11
48.700000000000045,9.648990565766697e-22,9.574655756028928e-05,1.2931486239952579e-11
48.80000000000005,8.744441162163856e-22,9.392067910161145e-05,1.268488393104606e-11
48.90000000000004,7.924689190787878e-22,9.212961998506784e-05,1.2442984306551035e-11
49.00000000000004,7.181785274320477e-22,9.037271620885651e-05,1.2205697686688053e-11
49.100000000000044,6.508525253760586e-22,8.864931643363168e-05,1.1972936101863197e-11
49.200000000000045,5.898380327563804e-22,8.69587817410318e-05,1.1744613260054995e-11
49.30000000000005,5.345433739922837e-22,8.530048539681241e-05,1.1520644514823253e-11
49.40000000000005,4.844323404236494e-22,8.36738126184963e-05,1.130094683392799e-11
49.50000000000004,4.390189905370001e-22,8.2078160347454e-05,1.1085438768546741e-11
49.600000000000044,3.978629376469214e-22,8.051293702533137e-05,1.087404042307895e-11
49.700000000000045,3.60565079336123e-22,7.89775623747402e-05,1.066667342552617e-11
49.80000000000005,3.2676372724125886e-22,7.747146718413117e-05,1.046326089843708e-11
49.90000000000005,2.961310996538946e-22,7.599409309676935e-05,1.0263727430406628e-11
50.00000000000004,2.6837014292433435e-22,7.454489240373371e-05,1.0067999048118628e-11
50.100000000000044,2.4321165084452296e-22,7.31233278408644e-05,9.876003188921567e-12
50.200000000000045,2.2041165407582515e-22,7.172887238958196e-05,9.687668673927321e-12
50.30000000000005,1.9974905430619197e-22,7.036100908150509e-05,9.502925681622934e-12
50.40000000000005,1.8102348019443604e-22,6.90192308067942e-05,9.321705721985579e-12
50.50000000000004,1.64053344310074e-22,6.770304012614976e-05,9.143941611091147e-12
50.600000000000044,1.4867408222630618e-22,6.641194908639617e-05,8.969567446207081e-12
50.700000000000045,1.3473655669009802e-22,6.514547903958216e-05,8.798518581360164e-12
50.80000000000005,1.2210561139412813e-22,6.390316046553082e-05,8.63073160337021e-12
50.90000000000005,1.1065876032610213e-22,6.268453279777394e-05,8.46614430834082e-12
51.00000000000004,1.0028499998566468e-22,6.148914425280543e-05,8.304695678598454e-12
51.100000000000044,9.088373295062576e-23,6.0316551662591025e-05,8.146325860071246e-12
51.200000000000045,8.236379235400478e-23,5.9166320310272096e-05,7.990976140099242e-12
51.30000000000005,7.464255781195778e-23,5.8038023769002367e-05,7.838588925667765e-12
51.40000000000005,6.76451542294793e-23,5.693124374385811e-05,7.689107722055874e-12
51.50000000000005,6.130372571446075e-23,5.584556991676314e-05,7.542477111892005e-12
51.600000000000044,5.555677755903559e-23,5.4780599794371024e-05,7.398642734609014e-12
51.700000000000045,5.034857990720917e-23,5.373593855884816e-05,7.2575512662910065e-12
51.80000000000005,4.562862732596241e-23,5.271119892150238e-05,7.119150399904485e-12
51.90000000000005,4.1351149039130233e-23,5.170600097920299e-05,6.983388825906503e-12
52.00000000000005,3.7474665074647734e-23,5.071997207353862e-05,6.850216213222592e-12
52.100000000000044,3.3961584020992945e-23,4.975274665266121e-05,6.719583190587466e-12
52.200000000000045,3.077783849215108e-23,4.8803966135764314e-05,6.591441328241536e-12
52.30000000000005,2.789255476609661e-23,4.787327878014609e-05,6.465743119976485e-12
52.40000000000005,2.5277753393179365e-23,4.6960339550807126e-05,6.34244196552322e-12
52.50000000000005,2.2908077871126105e-23,4.6064809992535296e-05,6.221492153275703e-12
52.60000000000005,2.0760548755538452e-23,4.518635810442959e-05,6.102848843344207e-12
52.700000000000045,1.8814340821424064e-23,4.432465821681716e-05,5.986468050931777e-12
52.80000000000005,1.7050581114830605e-23,4.3479390870517175e-05,5.872306630027669e-12
52.90000000000005,1.5452165936229343e-23,4.265024269840746e-05,5.760322257411796e-12
53.00000000000005,1.4003594980882188e-23,4.183690630924937e-05,5.650473416964161e-12
53.10000000000005,1.2690821027802235e-23,4.103908017372819e-05,5.5427193842735304e-12
53.200000000000045,1.1501113719697226e-23,4.025646851266685e-05,5.437020211539632e-12
53.30000000000005,1.0422936112929721e-23,3.9488781187371245e-05,5.333336712763239e-12
53.40000000000005,9.445832800362439e-24,3.8735733592066705e-05,5.231630449218691e-12
53.50000000000005,8.56032852218294e-24,3.799704654838575e-05,5.1318637152034585e-12
53.60000000000005,7.757836281506807e-24,3.7272446201867906e-05,5.033999524059456e-12
53.700000000000045,7.030574073729132e-24,3.656166392043323e-05,4.938001594460923e-12
53.80000000000005,6.3714894221242325e-24,3.5864436194792e-05,4.843834336963798e-12
53.90000000000005,5.77419098789301e-24,3.518050454075355e-05,4.751462840811603e-12
54.00000000000005,5.232886591460273e-24,3.4509615403398066e-05,4.6608528609929205e-12
54.10000000000005,4.742327043996295e-24,3.3851520063075834e-05,4.571970805545703e-12
54.200000000000045,4.297755244480226e-24,3.3205974543199026e-05,4.484783723103668e-12
54.30000000000005,3.89486004868451e-24,3.2572739519791994e-05,4.399259290680206e-12
54.40000000000005,3.5297344627342496e-24,3.1951580232766314e-05,4.315365801685226e-12
54.50000000000005,3.1988377558320423e-24,3.134226639888785e-05,4.233072154170529e-12
54.60000000000005,2.8989611247442387e-24,3.0744572126403574e-05,4.152347839299343e-12
54.70000000000005,2.6271965770869306e-24,3.015827583129636e-05,4.073162930035738e-12
54.80000000000005,2.3809087316637363e-24,2.9583160155136882e-05,3.995488070049734e-12
54.90000000000005,2.1577092623948905e-24,2.9019011884501993e-05,3.919294462833992e-12
55.00000000000005,1.9554337380128695e-24,2.846562187192985e-05,3.844553861028044e-12
55.10000000000005,1.7721206329322365e-24,2.792278495838235e-05,3.7712385559461074e-12
55.20000000000005,1.6059923057558924e-24,2.7390299897186274e-05,3.6993213673046095e-12
55.30000000000005,1.4554377609606861e-24,2.6867969279424822e-05,3.6287756331456034e-12
55.40000000000005,1.318997026597357e-24,2.635559946075192e-05,3.559575199952341e-12
55.50000000000005,1.195346996510737e-24,2.585300048960221e-05,3.4916944129533485e-12
55.60000000000005,1.083288599788041e-24,2.5359986036770018e-05,3.4251081066113915e-12
55.70000000000005,9.817351730135823e-25,2.48763733263313e-05,3.359791595293827e-12
55.800000000000054,8.897019225722386e-25,2.4401983067882838e-05,3.29572066412086e-12
55.90000000000005,8.062963748145001e-25,2.3936639390073713e-05,3.232871559988333e-12
56.00000000000005,7.307097214755311e-25,2.3480169775404227e-05,3.1712209827616995e-12
56.10000000000005,6.622089764222095e-25,2.3032404996268295e-05,3.110746076637939e-12
56.20000000000005,6.001298676698048e-25,2.2593179052215436e-05,3.05142442167219e-12
56.300000000000054,5.438703957400755e-25,2.21623291084092e-05,2.993234025465972e-12
56.40000000000005,4.928849958942795e-25,2.1739695435259197e-05,2.936153315013917e-12
56.50000000000005,4.466792476305457e-25,2.1325121349204333e-05,2.8801611287059795e-12
56.60000000000005,4.0480508014203488e-25,2.0918453154625266e-05,2.8252367084821587e-12
56.70000000000005,3.6685642724180454e-25,2.0519540086864667e-05,2.7713596921368428e-12
56.800000000000054,3.3246528961889446e-25,2.012823425633399e-05,2.7185101057698925e-12
56.90000000000005,3.0129816624016806e-25,1.974439059368617e-05,2.666668356381694e-12
57.00000000000005,2.730528202921571e-25,1.9367866796033895e-05,2.6158152246094186e-12
57.10000000000005,2.47455348301291e-25,1.8998523274193405e-05,2.565931857601801e-12
57.20000000000005,2.242575240109031e-25,1.8636223100934468e-05,2.5169997620297976e-12
57.300000000000054,2.0323439125780417e-25,1.8280831960217123e-05,2.46900079723053e-12
57.40000000000005,1.8418208250583404e-25,1.79322180973965e-05,2.421917168481967e-12
57.50000000000005,1.6691584188206743e-25,1.759025227037727e-05,2.375731420405868e-12
57.60000000000005,1.5126823354446991e-25,1.7254807701699514e-05,2.3304264304965253e-12
57.70000000000005,1.3708751800701686e-25,1.692576003153838e-05,2.285985402772914e-12
57.800000000000054,1.2423618067701833e-25,1.660298727159997e-05,2.242391861551896e-12
57.900000000000055,1.1258959833544238e-25,1.6286369759896448e-05,2.199629645340164e-12
58.00000000000005,1.0203483062870082e-25,1.597579011638359e-05,2.1576829008426715e-12
58.10000000000005,9.246952485263751e-26,1.5671133199444356e-05,2.1165360770853227e-12
58.20000000000005,8.380092340808366e-26,1.5372286063202207e-05,2.0761739196497286e-12
58.300000000000054,7.594496430298463e-26,1.5079137915648592e-05,2.0365814650179243e-12
58.400000000000055,6.882546597840053e-26,1.4791580077568846e-05,1.9977440350249216e-12
58.50000000000005,6.237338855339754e-26,1.4509505942251395e-05,1.95964723141705e-12
58.60000000000005,5.652616432490323e-26,1.423281093596531e-05,1.922276930514074e-12
58.70000000000005,5.122709103018449e-26,1.3961392479191554e-05,1.885619277973105e-12
58.800000000000054,4.64247819882355e-26,1.3695149948593517e-05,1.849660683652356e-12
58.900000000000055,4.2072667787933794e-26,1.3433984639712782e-05,1.8143878165728518e-12
59.00000000000006,3.8128544690687086e-26,1.3177799730376326e-05,1.77978759997622e-12
59.10000000000005,3.455416536829784e-26,1.2926500244801464e-05,1.7458472064767227e-12
59.20000000000005,3.131486800730967e-26,1.2679993018385361e-05,1.7125540533057432e-12
59.300000000000054,2.8379240183150536e-26,1.2438186663165992e-05,1.6798957976469597e-12
59.400000000000055,2.5718814244561078e-26,1.2200991533941756e-05,1.6478603320604754e-12
59.50000000000006,2.3307791254360704e-26,1.1968319695037185e-05,1.6164357799942107e-12
59.60000000000005,2.1122790809523367e-26,1.1740084887702434e-05,1.585610491380893e-12
59.70000000000005,1.9142624314494387e-26,1.151620249813446e-05,1.5553730383190116e-12
59.800000000000054,1.7348089509112565e-26,1.1296589526108023e-05,1.5257122108361361e-12
59.900000000000055,1.57217842586141e-26,1.1081164554204894e-05,1.4966170127330257e-12
60.00000000000006,1.4247937799984887e-26,1.0869847717629888e-05,1.4680766575069977e-12
