R_lo,R_mid,R_hi,R_hi_over_lo,N_lo,N_mid,dRdE_248,pct_248_in_1_300,node1,node2,peak_accepted,f248_over_fpeak,onset,halo,delta,r,rho_hi,rho_lo,rho_248,ratio_enh
2215457334573.995,804264533910.5864,75906080495.4009,0.03426203669591168,29.18682298064683,10.59552184306653,903334847.4469452,0.9952037382699936,nan,nan,9.5,0.008813158651554687,0.5,sunframe,0.0,-1.18,1.2126288326550825,1.2630216503910128,1.2212271101234895,0.9601013824898968
2139318968605.5962,776840167568.742,73276301548.75665,0.03425216277894175,29.19523670530962,10.601519879545876,872056502.4564843,0.995204676504826,nan,nan,9.5,0.008811366714336466,0.5,sunframe,0.0,-1.16,1.1706171024564282,1.2196155314183026,1.1789416132558515,0.959824692536595
2064512189024.5273,749893277476.0225,70692960951.85475,0.03424196830983926,29.203928668804206,10.607750296196183,841329584.436928,0.9952056503815979,nan,nan,9.5,0.008809513861356873,0.5,sunframe,0.0,-1.14,1.129347242757093,1.1769685434883426,1.1374015958391892,0.9595390199723538
1991036995830.7927,723423863632.4294,68156058704.69534,0.03423143761136197,29.21291274276146,10.61422678161101,811154093.388278,0.9952066619616045,nan,nan,9.5,0.008807596943968758,0.5,sunframe,0.0,-1.12,1.0888192535570793,1.1350806866011354,1.0966070578735048,0.9592439254846452
1918893389024.3884,697431926037.9615,65665594807.27828,0.03422055398328526,29.222203722606057,10.620964114995866,781530029.3105328,0.9952077134675573,nan,nan,9.5,0.00880561259364429,0.5,sunframe,0.0,-1.1,1.049033134856385,1.0939519607566786,1.0565579993587966,0.9589389410946132
1848081368605.317,671917464692.6194,63221569259.60363,0.034209299619374856,29.231817404225303,10.627978276425845,752457392.203693,0.9952088072996437,nan,nan,9.5,0.008803557202536956,0.5,sunframe,0.0,-1.08,1.009988886655011,1.0535823659549735,1.017254420295065,0.9586235678304572
1778600934573.577,646880479596.4026,60823982061.67137,0.03419765551638712,29.241770668191318,10.635286570690322,723936182.0677584,0.9952099460535261,nan,nan,9.5,0.008801426901956918,0.5,sunframe,0.0,-1.06,0.9716865089529569,1.0139719021960194,0.9786963206823099,0.9582972731774101
1710452086929.1692,622320970749.3115,58472833213.48152,0.03418560137423067,29.252081572384057,10.64290776671018,695966398.9027294,0.9952111325405719,nan,nan,9.5,0.008799217538495574,0.5,sunframe,0.0,-1.04,0.9341260017502231,0.9751205694798168,0.9408837005205319,0.9579594882800365
1643634825672.0935,598238938151.3462,56168122715.03407,0.03417311548632254,29.262769453965653,10.650862254850123,668548042.7086056,0.9952123698106454,nan,nan,9.5,0.008796924647496552,0.5,sunframe,0.0,-1.02,0.8973073650468094,0.9370283678063657,0.9038165598097305,0.9576096048697593
1578149150802.3499,574634381802.5063,53909850566.329025,0.03416017461905969,29.273855041772812,10.659172224851446,641681113.4853873,0.9952136611778392,nan,nan,9.5,0.00879454342352553,0.5,sunframe,0.0,-1.0,0.8612305988427158,0.8996952971756659,0.8674948985499059,0.9572469718873725
1513995062319.9377,551507301702.7921,51698016767.36637,0.03414675387920224,29.285360580323562,10.667861867593404,615365611.2330743,0.9952150102495797,nan,nan,9.5,0.00879206868743864,0.5,sunframe,0.0,-0.98,0.8258957031379422,0.8631213575877171,0.8319187167410581,0.9568708917668143
1451172560224.8582,528857697852.2035,49532621318.14612,0.03413282656782807,29.297309966779927,10.676957604471827,589601535.9516666,0.9952164209596756,nan,nan,9.5,0.008789494849587827,0.5,sunframe,0.0,-0.96,0.7913026779324888,0.82730654904252,0.7970880143831868,0.9564806163426359
1389681644517.1106,506685570250.7405,47413664218.66828,0.03411836401936767,29.30972890236879,10.686488348884922,564388887.6411645,0.9952178976059035,nan,nan,9.5,0.008786815868629352,0.5,sunframe,0.0,-0.94,0.7574515232263557,0.7922508715400743,0.7630027914762927,0.9560753423393887
1329522315196.695,484990918898.4032,45341145468.932846,0.034103335424065365,29.322645059941554,10.696485805165919,539727666.3015677,0.9952194448928882,nan,nan,9.5,0.008784025205316731,0.5,sunframe,0.0,-0.92,0.7243422390195426,0.75795432508038,0.7296630480203751,0.9556542063965757
1270694572263.611,463773743795.19147,43315065068.93981,0.0340877076320382,29.33608826954748,10.706984811336516,515617871.9328762,0.9952210679811595,nan,nan,9.5,0.008781115770559393,0.5,sunframe,0.0,-0.9,0.6919748253120498,0.7244169096634366,0.6970687840154344,0.9552162795779305
1213198415717.86,443034044941.1053,41335423018.68917,0.034071444936919604,29.35009072410681,10.718023733319345,492059504.53508997,0.9952227725434595,nan,nan,9.5,0.008778079866909762,0.5,sunframe,0.0,-0.88,0.6603492821038769,0.6916386252892452,0.66521999946147,0.9547605613086124
1157033845559.44,422771822336.1448,39402219318.18092,0.034054508836886675,29.364687207493482,10.729644919799478,469052564.10820913,0.9952245648295526,nan,nan,9.5,0.00877490912250153,0.5,sunframe,0.0,-0.86,0.629465609395024,0.6596194719578046,0.6341166943584826,0.9542859726786392
1102200861788.352,402987075980.3098,37515453967.415085,0.034036857770683646,29.379915347571007,10.741895228839121,446597050.6522337,0.9952264517410883,nan,nan,9.5,0.008771594416294869,0.5,sunframe,0.0,-0.84,0.5993238071854914,0.6283594496691154,0.603758868706472,0.9537913490456557
1048699464404.5964,383679805873.60046,35675126966.391655,0.03401844682608507,29.395815896956474,10.75482663972163,424692964.1671636,0.9952284409183595,nan,nan,9.5,0.00876812579328618,0.5,sunframe,0.0,-0.82,0.569923875475279,0.5978585584231777,0.574146522505438,0.953275431865398
996529653408.1731,364850012016.01697,33881238315.110638,0.03399922741810581,29.41243304450689,10.76849696645527,403340304.6529991,0.9952305408412172,nan,nan,9.5,0.008764492368102785,0.5,sunframe,0.0,-0.8,0.5412658142643869,0.5681167982199915,0.5452796557553811,0.9527368596743955
945691428799.0817,346497694407.55884,32133788013.57201,0.03397914693419416,29.429814760701724,10.782970693066508,382539072.1097398,0.9952327609469186,nan,nan,9.5,0.00876068221511964,0.5,sunframe,0.0,-0.78,0.5133496235528148,0.5391341690595566,0.5171582684563006,0.9521741581474621
896184790577.322,328622853048.2263,30432776061.775776,0.03395814834368143,29.44801318020243,10.798319955470106,362289266.5373858,0.9952351117682441,nan,nan,9.5,0.008756682242895133,0.5,sunframe,0.0,-0.76,0.48617530334056264,0.5109106709418729,0.48978236060819696,0.9515857291535716
848009738742.8944,311225487938.0195,28778202459.72195,0.03393616976897376,29.46708502484723,10.814625700601402,342590887.93593717,0.9952376050961104,nan,nan,9.5,0.008752478050314752,0.5,sunframe,0.0,-0.74,0.4597428536276308,0.4834463038669406,0.46315193221107,0.9509698387396632
801166273295.7987,294305599076.9382,27170067207.41052,0.03391314401645943,29.487092070102943,10.831979061011214,323443936.30539393,0.995240254171834,nan,nan,9.5,0.008748053761340066,0.5,sunframe,0.0,-0.72,0.43405227441401883,0.4567410678347596,0.4372669832649198,0.9503246039855799
755654394236.035,277863186464.98254,25608370304.841496,0.033888998066016016,29.50810165741674,10.850482992759988,304848411.64575607,0.9952430739155312,nan,nan,9.5,0.008743391834668553,0.5,sunframe,0.0,-0.7,0.4091035656997272,0.4307949628453299,0.4121275137697463,0.9496479786988812
711474101563.6039,261898250102.1526,24093111752.014885,0.033863652519558404,29.53018725379481,10.870254236887863,286804313.9570237,0.9952460811987471,nan,nan,9.5,0.008738472843896374,0.5,sunframe,0.0,-0.68,0.38489672748475584,0.4056079888986519,0.3877335237255498,0.9489377379618844
668625395278.5044,246410789988.44818,22624291548.930664,0.033837021011603824,29.55342905798555,10.891425680911311,269311643.23919654,0.9952492951716373,nan,nan,9.5,0.008733275222916363,0.5,sunframe,0.0,-0.66,0.3614317597691044,0.38118014599472505,0.3640850131323298,0.9481914616143363
627108275380.7367,231400806123.8694,21201909695.588844,0.03380900958884096,29.57791464941526,10.914149217983576,252370399.49227482,0.9952527376577099,nan,nan,9.5,0.008727774970248483,0.5,sunframe,0.0,-0.64,0.3387086625527731,0.35751143413354936,0.3411819819900867,0.947406516867507
586922741870.3014,216868298508.4162,19825966191.989426,0.03377951607193061,29.603739670828467,10.9385992293299,235980582.7162584,0.9952564336329189,nan,nan,9.5,0.008721945304758326,0.5,sunframe,0.0,-0.62,0.31672743583576196,0.3346018533151253,0.3190244302988202,0.9465800404203698
548068794747.1978,202813267142.08862,18496461038.13241,0.03374842942237586,29.631008527377,10.9649768528135,220142192.91114736,0.9952604118107226,nan,nan,9.5,0.00871575626373698,0.5,sunframe,0.0,-0.6,0.2954880796180709,0.3124514035394524,0.2976123580585304,0.9457089207178433
510546434011.42633,189235712024.88663,17213394234.01779,0.03371562915202449,29.659835072066393,10.993515250519941,204855230.07694167,0.9952647053612873,nan,nan,9.5,0.00870917423256273,0.5,sunframe,0.0,-0.58,0.27499059389969993,0.2910600848065309,0.27694576526921744,0.9447897814036836
474355659662.98694,176135633156.8103,15976765779.645578,0.03368098483529534,29.690343227495813,11.02448615609095,190119694.21364143,0.9952693528018093,nan,nan,9.5,0.00870216139312264,0.5,sunframe,0.0,-0.56,0.25523497868064915,0.2704278971163608,0.2570246519308813,0.9438189676519417
439496471701.87933,163513030537.8595,14786575675.015766,0.03364435581873304,29.722667462790415,11.058208075459984,175935585.32124642,0.9952743991070154,nan,nan,9.5,0.008694675075850178,0.5,sunframe,0.0,-0.54,0.2362212339609185,0.25055484046894194,0.2378490180435217,0.9427925380280162
405968870128.104,151367904168.03436,13642823920.128353,0.03360559127556589,29.75695299630347,11.095056643273768,162302903.39975682,0.9952798971054614,nan,nan,9.5,0.008686666997706165,0.5,sunframe,0.0,-0.52,0.21794935974050791,0.23144091486427454,0.21941886360713891,0.9417062660174905
373772854941.66046,139700254047.33484,12545510514.983347,0.03356453083502141,29.793355519112296,11.13547781738241,149221648.4491726,0.9952859092504078,nan,nan,9.5,0.008678082365890724,0.5,sunframe,0.0,-0.5,0.20041935601941754,0.21308612030235838,0.20173418862173287,0.9405556576610089
342908426142.5491,128510080175.7609,11494635459.580736,0.03352100614407868,29.832040115438037,11.180004849013999,136691820.46949378,0.9952925098867255,nan,nan,9.5,0.008668858824959595,0.5,sunframe,0.0,-0.48,0.1836312227976472,0.19549045678319366,0.18479499308730366,0.9393359953181819
313375583730.76953,117797382553.3126,10490198753.92053,0.033474843920619474,29.873178867430976,11.229280332680815,124713419.46072024,0.995299788181979,nan,nan,9.5,0.00865892522422389,0.5,sunframe,0.0,-0.46,0.16758496007519708,0.17865392430678018,0.16860127700385105,0.9380424232239322
285174327706.3222,107562161179.98994,9532200398.002728,0.033425871377241095,29.91694632921004,11.28408517329612,113286445.42285216,0.9953078519575286,nan,nan,9.5,0.008648200184599265,0.5,sunframe,0.0,-0.44,0.15228056785206706,0.1625765228731182,0.1531530403713753,0.9366700994762538
258304658069.20682,97804416055.79285,8620640391.827324,0.03337392541143265,29.963511563953983,11.34537709617431,102410898.35588944,0.9953168327552077,nan,nan,9.5,0.00863659045285189,0.5,sunframe,0.0,-0.42,0.13771804612825714,0.14725825248220747,0.13845028318987632,0.9352144535661725
232766574819.4234,88524147180.72137,7755518735.394323,0.03331886780312393,30.01302462943358,11.414342508995361,92086778.25983202,0.9953268926241343,nan,nan,9.5,0.00862398905304534,0.5,sunframe,0.0,-0.4,0.12389739490376739,0.1326991131340481,0.12449300545935399,0.9336716122481578
208560077956.9721,79721354554.77551,6936835428.703725,0.0332606100681208,30.065594045085394,11.492467332423498,82314085.13468,0.9953382333392553,nan,nan,9.5,0.008610273292658111,0.5,sunframe,0.0,-0.38,0.11081861417859776,0.11889910482864016,0.11128120717980843,0.9320390959907715
185685167481.85272,71396038177.95528,6164590471.755527,0.03319915400543773,30.121249470278936,11.581635228661574,73092818.98043334,0.9953511091153939,nan,nan,9.5,0.008595302779222989,0.5,sunframe,0.0,-0.36,0.09848170395274825,0.1058582275659835,0.09881488835123961,0.9303169552065537
164141843394.06555,63548198050.26071,5438783864.549736,0.03313465812305098,30.179879819080558,11.684266121415677,64422979.797092125,0.9953658444386146,nan,nan,9.5,0.0085789178019329,0.5,sunframe,0.0,-0.34,0.08688666422621895,0.09357648134607831,0.08709404897364764,0.9285096316550087
143930105693.61023,56177834171.69167,4759415607.086341,0.03306754750266007,30.241129915049083,11.803515139137659,56304567.58465624,0.9953828595411038,nan,nan,9.5,0.008560938831941188,0.5,sunframe,0.0,-0.32,0.07603349499900969,0.08205386616892436,0.07611868904703237,0.9266290371069105
125049954380.48698,49284946542.24828,4126485699.365349,0.032998698158735615,30.30422579671598,11.943564120391422,48737582.34312567,0.9954027075482712,nan,nan,9.5,0.008541168704476406,0.5,sunframe,0.0,-0.3,0.06592219627112057,0.07129038203452182,0.06588880857139377,0.924699719510526
107501389454.6956,42869535161.930466,3539994141.386755,0.03292975243709401,30.367674397501425,12.110058223185867,41722024.07250047,0.995426129891249,nan,nan,9.5,0.00851940071597525,0.5,sunframe,0.0,-0.28,0.05655276804255153,0.061286028942870524,0.05640440754673193,0.9227677011879619
91284410916.23631,36931600030.738266,2999940933.150565,0.03286367193521517,30.428736081936318,12.31077572982491,35257892.77278063,0.9954541410870468,nan,nan,9.5,0.0084954394070148,0.5,sunframe,0.0,-0.26,0.04792521031330266,0.05204080689397063,0.04766548597304682,0.9209159729392128
76399018765.10901,31471141148.67169,2506326074.6567755,0.032805736450130955,30.48247374419202,12.556682654702643,29345188.443966143,0.9954881621764853,nan,nan,9.5,0.00846914855941022,0.5,sunframe,0.0,-0.24,0.04003952308337389,0.043554715887822074,0.039672043850338436,0.9192924868686599
62845213001.313736,26488158515.73073,2059149565.9053884,0.032765416291330625,30.519984580955533,12.863639899845808,23983911.086057052,0.9955302375074526,nan,nan,9.5,0.008440558709079593,0.5,sunframe,0.0,-0.22,0.032895706352765265,0.03582775592442488,0.03242408117860684,0.9181626229160296
50622993624.85058,21982652131.915394,1658411406.8964052,0.03276004218925329,30.52499121408468,13.255246581458522,19174060.699053336,0.9955833996005212,nan,nan,9.5,0.008410109472095077,0.5,sunframe,0.0,-0.2,0.02649376012147681,0.028859927003779092,0.025921597957852,0.9180120281665147
39732360635.71926,17954621997.225624,1304111597.6298187,0.03282240412510065,30.466994318531913,13.767703645805756,14915637.282954976,0.9956523077312386,nan,nan,9.5,0.00837921324376822,0.5,sunframe,0.0,-0.18,0.0208336843895084,0.022651229125884558,0.020164594188073887,0.9197595536085426
30173314033.92003,14404068111.66149,996250138.1056356,0.033017590874694046,30.28688567240194,14.458284682450081,11208640.837761937,0.9957444135221184,nan,nan,9.5,0.008351640025560575,0.5,sunframe,0.0,-0.16,0.01591547915686015,0.017201662290741417,0.01515306986927246,0.9252291370367423
21945853819.452896,11330990475.223005,734827028.3238575,0.03348363815640218,29.865332892710068,15.41994243334928,8053071.3634743225,0.9958721791002588,nan,nan,9.5,0.008337204234463083,0.5,sunframe,0.0,-0.14,0.01173914442353208,0.012511226498349673,0.010887025001447856,0.9382888580172825
15049979992.31759,8735389087.910057,519842268.2844749,0.03454106042332505,28.951050944710296,16.803922306544266,5448928.860092047,0.9960574298787351,nan,nan,9.5,0.00836276849080623,0.5,sunframe,0.0,-0.12,0.00830468018952404,0.008579921748709177,0.0073664595845999575,0.9679202716240921
9485692552.514482,6617263949.722792,351295857.9874995,0.037034286747400155,27.002005110040386,18.836726364016112,3396213.3276151987,0.9963397358007616,nan,nan,9.5,0.008510983839405897,0.5,sunframe,0.0,-0.1,0.0056120864548362195,0.0054077480418201354,0.004591373618728889,1.037786230319138
9485692552.514482,6617263949.722792,351295857.9874995,0.037034286747400155,27.002005110040386,18.836726364016112,3396213.3276151987,0.9963397358007616,nan,nan,9.5,0.008510983839405897,0.5,sunframe,0.0,-0.1,0.0056120864548362195,0.0054077480418201354,0.004591373618728889,1.037786230319138
9002501059.837412,6431712629.605962,336995326.1936338,0.037433522523764085,26.714023489645296,19.085465375001583,3221270.2577672945,0.9963756725009149,nan,nan,9.5,0.008540274752786988,0.5,sunframe,0.0,-0.098,0.0053836299588300406,0.005132282878482544,0.004354866391945483,1.0489737386458737
8532625431.033716,6250936071.980415,323159177.8971935,0.03787335803137947,26.403784929011664,19.343210713232548,3051841.457628399,0.9964133379803853,nan,nan,9.5,0.008573770909815143,0.5,sunframe,0.0,-0.096,0.0051625921678170855,0.004864409025572497,0.004125813959671784,1.0612989451908794
8076065666.103222,6074934276.846079,309787413.0981731,0.03835870409008802,26.06970239795985,19.61001002620111,2887926.927198603,0.9964528267838888,nan,nan,9.5,0.008612085945731597,0.5,sunframe,0.0,-0.094,0.004948973081797265,0.004604126483089896,0.003904216321907914,1.0748994624656656
7632821765.046202,5903707244.2030525,296880031.7965821,0.038895187249899724,25.710121758125183,19.88583472076757,2729526.6664779233,0.9964942367121582,nan,nan,9.5,0.008655939698102058,0.5,sunframe,0.0,-0.092,0.004742772700770732,0.004351435251034897,0.0036900734786538968,1.089932959393746
7202893727.862362,5737254974.051237,284437033.99241054,0.039489272608888584,25.323332994867865,20.170562509115182,2576640.6754661812,0.9965376682302115,nan,nan,9.5,0.008706180162015272,0.5,sunframe,0.0,-0.09,0.0045439910247373275,0.004106335329407331,0.00348338542990949,1.1065806029516747
6786281554.551869,5575577466.390684,272458419.6856638,0.0401484108042811,24.907586127751987,20.46395729969823,2429268.9541635565,0.9965832236331792,nan,nan,9.5,0.008763810808917145,0.5,sunframe,0.0,-0.088,0.004352628053697138,0.003868826718207294,0.0032841521756749362,1.1250511771987615
6382985245.114707,5418674721.221393,260944188.8763414,0.040881214487540625,24.46111282493259,20.76564626541365,2287411.502569995,0.9966310059071987,nan,nan,9.5,0.008830024798525809,0.5,sunframe,0.0,-0.086,0.004168683787650154,0.0036389094174347765,0.003092373715950163,1.1455860285164332
5993004799.550879,5266546738.54336,249894341.5644434,0.041697670855056004,23.982154866061208,21.07509400001844,2151068.32068546,0.9966811172095509,nan,nan,9.5,0.008906248116730011,0.5,sunframe,0.0,-0.084,0.003992158226596377,0.0034165834270897806,0.0029080500507351215,1.1684650212088825
5616340217.860388,5119193518.356588,239308877.74996993,0.04260939837457666,23.46900069343998,21.391573795708176,2020239.4085099706,0.9967336568768103,nan,nan,9.5,0.008994194365366632,0.5,sunframe,0.0,-0.082,0.0038230513705358096,0.0032018487471723077,0.0027311811800298357,1.194013731570585
5252991500.043231,4976615060.6610775,229187797.43292078,0.04362995779281855,22.92003134058954,21.714136251593608,1894924.7660435438,0.9967887188523584,nan,nan,9.5,0.009095934893277037,0.5,sunframe,0.0,-0.08,0.0036613632194684486,0.0029947053776823566,0.0025617671038343295,1.2226121630375633
5252991500.043231,4976615060.6610775,229187797.43292078,0.04362995779281855,22.92003134058954,21.714136251593608,1894924.7660435438,0.9967887188523584,nan,nan,9.5,0.009095934893277037,0.5,sunframe,0.0,-0.08,0.0036613632194684486,0.0029947053776823566,0.0025617671038343295,1.2226121630375633
4902958646.099396,4838811365.456827,219531100.61329636,0.04477522990897482,22.333777001992754,22.0415756671324,1775124.3932862342,0.996846388405477,nan,nan,9.5,0.009213989312027094,0.5,sunframe,0.0,-0.078,0.0035070937733943,0.0027951533186199194,0.0023998078221486767,1.2547053322734705
4566241656.028889,4705782432.74384,210338787.29109633,0.04606387553172582,21.708985369918878,22.372394998319155,1660838.2902379702,0.9969067379939917,nan,nan,9.5,0.009351443364195024,0.5,sunframe,0.0,-0.076,0.003360243032313359,0.0026031925699850004,0.00224530333497278,1.2908161582270958
4242840529.831731,4577528262.522113,201610857.46632078,0.04751789657159624,21.044702567868896,22.704770566668472,1552066.456898751,0.9969698221024927,nan,nan,9.5,0.009512103881062028,0.5,sunframe,0.0,-0.074,0.003220810996225627,0.002418823131777612,0.0020982536423066393,1.331561185235825
3932755267.507767,4454048854.791593,193347311.13896468,0.049163321383456214,20.34036700247243,23.03651821457362,1448808.8932685044,0.9970356708705492,nan,nan,9.5,0.009700704602610424,0.5,sunframe,0.0,-0.072,0.003088797665131023,0.002242045003997665,0.0019586587441501563,1.3776697879050424
3635985869.057182,4335344209.552355,185548148.30903462,0.051031042196307434,19.595915681149055,23.36506318743608,1351065.5993473397,0.9971042823134372,nan,nan,9.5,0.00992318259851198,0.5,sunframe,0.0,-0.07,0.0029642030390296527,0.0020728581866452643,0.001826518640503479,1.4300076378244426
3352532334.4798846,4221414326.804361,178213368.97652772,0.053157837478150956,18.811901451239848,23.687416668276768,1258836.5751352557,0.9971756129369189,nan,nan,10.0,0.010185718954827434,0.5,sunframe,0.0,-0.068,0.0028470271179214697,0.0019112626797203592,0.0017018333313666058,1.4896053525923627
3082394663.776055,4112259206.547676,171342973.14145023,0.05558761671730522,17.989618174953808,24.000162546221535,1172121.8206322347,0.9972495665645658,nan,nan,10.0,0.010498148738238032,0.5,sunframe,0.0,-0.066,0.0027372699018065744,0.0017572584832230517,0.0015846028167395125,1.5576933774626305
2825572856.9454174,4007878848.7822003,164936960.8037917,0.05837292795277508,17.13122906579264,24.299458588605592,1090921.3358382953,0.9973259812410994,nan,nan,10.0,0.010873454461122345,0.5,sunframe,0.0,-0.064,0.0026349313906847997,0.0016108455971531846,0.0014748270966222243,1.6357442298265341
2582066913.9880276,3908273253.5079575,158995331.96355534,0.06157676669888678,16.23989133580277,24.58105659607545,1015235.1207532383,0.9974046141611607,nan,nan,10.0,0.011327718030480277,0.5,sunframe,0.0,-0.062,0.0025400115845561964,0.0014720240215107898,0.0013725061710144722,1.7255231894580725
2351876834.9042,3813442420.7250543,153518086.6207511,0.06527471351492113,15.319868079871547,24.84034620719139,945063.1753774966,0.9974851247157286,nan,nan,10.0,0.011882256086210524,0.5,sunframe,0.0,-0.06,0.0024525104834209246,0.0013407937562960465,0.0012776400399168413,1.8291481981509254
2351876834.9042,3813442420.7250543,153518086.6207511,0.06527471351492113,15.319868079871547,24.84034620719139,945063.1753774966,0.9974851247157286,nan,nan,10.0,0.011882256086210524,0.5,sunframe,0.0,-0.06,0.0024525104834209246,0.0013407937562960465,0.0012776400399168413,1.8291481981509254
2135002619.6934843,3723386350.4333305,148505224.77536345,0.06955739698187531,14.376616195982315,25.072426617080403,880405.4997106204,0.9975670559664582,nan,nan,10.0,0.01256574308577643,0.5,sunframe,0.0,-0.058,0.0023724280872787344,0.001217154801508698,0.0011902287033287234,1.9491588780145652
1931444268.3561769,3638105042.632904,143956746.42740306,0.07453321267712398,13.416837461870522,25.272209416511014,821262.0937528608,0.9976498151696198,nan,nan,10.0,0.013417386308253816,0.5,sunframe,0.0,-0.056,0.002299764396129798,0.0011011071571489133,0.001110272161250458,2.0885927234226296
1741201780.8921192,3557598497.323702,139872651.57686448,0.08033109838952701,12.44847910769228,25.4345539118395,767632.9575041465,0.9977326543903245,nan,nan,10.0,0.014491779053341345,0.5,sunframe,0.0,-0.054,0.0022345194099740277,0.000992650823216602,0.0010377704136819486,2.2510628689484733
1564275157.3014872,3481866714.5057936,136252940.2237531,0.08710292405256978,11.48067083714048,25.55443360552741,719518.0909644953,0.997814652776942,nan,nan,10.0,0.01586649993870602,0.5,sunframe,0.0,-0.052,0.002176693128811509,0.0008917857997118642,0.0009727234606232196,2.4408250608103406
1400664397.5841036,3410909694.179115,133097612.36806336,0.09502462731089119,10.523587708776898,25.627129093395812,676917.494133871,0.9978947026861188,nan,nan,10.0,0.0176543314566729,0.5,sunframe,0.0,-0.05,0.002126285552642154,0.0007985120866345992,0.0009151313020742219,2.662809478067609
1250369501.739993,3344727436.343677,130406668.00979617,0.1042945048070386,9.588232878138296,25.64843874465392,639831.1670123099,0.9979715025061066,nan,nan,89.0,0.01893223674323699,0.5,sunframe,0.0,-0.048,0.002083296681465977,0.0007128296839848207,0.0008649939380350044,2.9225728505300848
1113390469.769273,3283319940.999521,128180107.14895551,0.11512592448857423,8.686140888269227,25.614894651196078,608259.1095998302,0.9980435596165623,nan,nan,91.5,0.01838040464724164,0.5,sunframe,0.0,-0.046,0.002047726515283041,0.000634738591762596,0.0008223113685055919,3.226094240775152
989727301.6718824,3226687208.1466246,126417929.78553908,0.12773006218176405,7.829010515762275,25.52396810816724,582201.3218964131,0.998109207283186,nan,nan,91.5,0.017943625721984064,0.5,sunframe,0.0,-0.044,0.00201957505409331,0.0005642388099678901,0.0007870835934859589,3.579291283079662
879379997.4477745,3174829237.7849693,125120135.9195453,0.14228221733798993,7.028285183555372,25.374247034277897,561657.8039019697,0.9981666391964832,nan,nan,94.0,0.017627858805858702,0.5,sunframe,0.0,-0.042,0.0019988422978967587,0.0005013303386006763,0.0007593106129759852,3.98707627285428
782348557.0970569,3127746029.9145937,124286725.55097806,0.1588636221330172,6.294707287755882,25.165567891896078,546628.5556166609,0.9982139645764478,nan,nan,96.0,0.01744324723457201,0.5,sunframe,0.0,-0.04,0.001985528246693449,0.000446013177661016,0.0007389924269758884,4.451725523236699
782348557.0970569,3127746029.9145937,124286725.55097806,0.1588636221330172,6.294707287755882,25.165567891896078,546628.5556166609,0.9982139645764478,nan,nan,96.0,0.01744324723457201,0.5,sunframe,0.0,-0.04,0.001985528246693449,0.000446013177661016,0.0007389924269758884,4.451725523236699
698632980.6195204,3085437584.535431,123917698.67983004,0.17737167027234338,5.637878915300064,24.89908719582802,537113.5770403793,0.9982492850630251,nan,nan,96.0,0.017397700857393707,0.5,sunframe,0.0,-0.038,0.0019796329004832637,0.00039828732714879,0.0007261290354855233,4.970363768927358
628233268.0153221,3047903901.6475263,124013055.30610678,0.1973996946992024,5.065863964601363,24.57728256210004,533112.8681730888,0.9982707919079311,nan,266.8534275308759,96.0,0.01750726426451995,0.5,sunframe,0.0,-0.036,0.0019811562592662916,0.00035815278706408777,0.000720720438504841,5.531595259963129
571149419.2846068,3015144981.2509336,124572795.42981303,0.21810894176491796,4.584864755695433,24.203879914934802,534626.4290149515,0.9982768784331872,nan,266.98918000825546,96.0,0.01777799146788669,0.5,sunframe,0.0,-0.034,0.0019900983230426083,0.0003256095574069919,0.0007227666360340608,6.111916182346907
527381434.427079,2987160823.345554,125596919.05093873,0.2381519538839682,4.198999771747484,23.783710985251492,541654.2595658052,0.9982662588163195,nan,267.1486629099278,98.5,0.018210428778578078,0.5,sunframe,0.0,-0.032,0.0020064590918120536,0.00030065763817733397,0.0007322676280729634,6.673567663125868
496929313.4428913,2963951427.9314327,127085426.16948873,0.25574145604130033,3.910199056028318,23.322512401843227,554196.3598257224,0.9982380808303518,nan,268.053789203604,98.5,0.018806664230499207,0.5,sunframe,0.0,-0.03,0.002030238565574705,0.0002832970293752009,0.0007492234146216466,7.166466129391848
479793056.33202094,2945516795.0085726,129038316.78546312,0.2689457779400782,3.7182215971533212,22.8266833324069,572252.7297946662,0.9981920182328686,nan,268.97126062592935,98.5,0.019575290272094807,0.5,sunframe,0.0,-0.028,0.002061436744330563,0.00027352773100057976,0.0007736339956800607,7.5364817190188065
475972663.09448683,2931856924.576973,131455590.89886253,0.2761830690952242,3.6207867603035924,22.303021914318155,595823.3694727272,0.9981283289869313,nan,269.1724889998348,100.5,0.02051061132741223,0.5,sunframe,0.0,-0.026,0.002100053628079639,0.0002713497430534813,0.0008054993712483282,7.739287328773079
485468133.7303025,2922971816.636636,134337248.50968584,0.27671692367828143,3.6138013776223783,21.758461253774204,624908.2788598242,0.9980478688549109,nan,270.1151653427032,100.5,0.021618263659296713,0.5,sunframe,0.0,-0.024,0.002146089216821914,0.00027676306553391333,0.0008448195413263391,7.754247166910867
508279468.23943603,2918861471.18756,137683289.61793372,0.27088107669357014,3.691656915301005,21.199823735235395,659507.4579560022,0.9979520558083808,nan,nan,100.5,0.02289668452182539,0.5,sunframe,0.0,-0.022,0.0021995435105573993,0.0002897676984418575,0.0008915945059141546,7.590713258878791
