R_lo,R_mid,R_hi,R_hi_over_lo,N_lo,N_mid,dRdE_248,pct_248_in_1_300,node1,node2,peak_accepted,f248_over_fpeak,onset,halo,m,delta,r,rho_lo,rho_hi,rho_248,ratio_enh
4.1833701512656026e+17,6049715229659958.0,120647907974967.95,0.00028839883541853956,3467.4203817388766,50.143556827484765,2921708681657.074,0.9998567714847904,81.54985602986042,202.17864653603036,9.5,0.00012176281360158799,0.5,annual,400.0,0.0,-1.27,0.091394701266617,0.10029455193596751,1.0259116557822598,1.0973781909236489
4.026589757836636e+17,5784569951656450.0,121062093961436.47,0.00030065663810380184,3326.0532889174046,47.7818428739477,2917205219455.5425,0.9998522518214892,81.2695554337701,201.7698439603156,9.5,0.00012608594982819825,0.5,annual,400.0,0.0,-1.26,0.08796949701650586,0.1006388645612609,1.0243303364697176,1.1440200066436421
3.8728181495177395e+17,5527069359912874.0,121514807400329.27,0.00031376326671950976,3187.116230830026,45.48473949931058,2912738734047.88,0.9998474806520755,80.98740036968607,201.1718835123233,9.5,0.00013065211603616783,0.5,annual,400.0,0.0,-1.25,0.08461002613599077,0.10101520504052196,1.0227620009717708,1.19389166572486
3.7220553263089146e+17,5277213454429225.0,122006048291646.19,0.0003277921406198899,3050.7137788871123,43.253703634548074,2908309225434.084,0.9998424384950619,80.68890473273133,200.51571805052941,9.5,0.00013547994823320643,0.5,annual,400.0,0.0,-1.24,0.08131628862507179,0.10142357337375056,1.0212066492884182,1.2472725340600361
3.574301288210157e+17,5035002235205506.0,122535816635387.27,0.0003428245319989448,2916.944111814839,41.090045126866535,2903916693614.155,0.9998371039305175,80.38416213803771,199.91407730307594,9.5,0.0001405899060423967,0.5,annual,400.0,0.0,-1.23,0.0780882844837488,0.10186396956094673,1.01966428141966,1.3044718581587738
3.429556035221472e+17,4800435702241716.0,123104112431552.47,0.00035895057892997137,2785.8988359372242,38.99492557497478,2899561138588.092,0.9998314533635297,80.0676063291855,199.33783998318734,9.5,0.00014600449121134645,0.5,annual,400.0,0.0,-1.22,0.07492601371202194,0.10233639360211046,1.0181348973654958,1.365832619835352
3.287819567342854e+17,4573513855537856.0,123710935680141.92,0.0003762704526395969,2657.662840610634,36.96935788573133,2895242560355.8984,0.999825460753343,79.73515852401832,198.7598837334582,9.5,0.00015174849729120856,0.5,annual,400.0,0.0,-1.21,0.07182947630989109,0.10284084549724182,1.0166184971259271,1.4317359777699006
3.1490918845743085e+17,4354236695093926.0,124356286381155.53,0.0003948957062520451,2532.314188703137,35.01420653354079,2890960958917.571,0.9998190973023715,79.39760782307899,198.0265907194055,9.5,0.00015784929567194954,0.5,annual,400.0,0.0,-1.2,0.06879867227735637,0.10337732524634076,1.0151150807009526,1.5026063995767727
3.013372986915831e+17,4142604220909923.5,125040164534593.27,0.00041495083774070437,2409.924041712341,33.13018849846316,2886716334273.111,0.9998123310981678,79.04475295244777,197.45940521197008,9.5,0.00016433716415143083,0.5,annual,400.0,0.0,-1.19,0.06583360161441765,0.10394583284940724,1.0136246480905724,1.5789176089470238
2.8806628743674227e+17,3938616432985851.5,125762570140455.14,0.00043657510658227195,2290.5566188335833,31.317874854076972,2882508686422.517,0.999805126700085,78.67574916335245,196.65709322589865,9.5,0.00017124566542199338,0.5,annual,400.0,0.0,-1.18,0.06293426432107499,0.10454636830644128,1.0121471992947866,1.6611994981473317
2.750961546929086e+17,3742273331321709.5,126523503198741.3,0.0004599246519457177,2174.2691890279984,29.57769297174297,2878338015365.793,0.999797444660653,78.29384753955095,196.0962732566806,9.5,0.00017861208433172572,0.5,annual,400.0,0.0,-1.17,0.06010066039732843,0.10517893161744299,1.0106827343135962,1.7500461878804643
2.624269004600819e+17,3553574915917497.0,127322963709451.6,0.00048517497057744984,2061.112094900137,27.909929304085967,2874204321102.935,0.9997892409697031,77.90034800967688,195.24348945686867,9.5,0.00018647793458506388,0.5,annual,400.0,0.0,-1.16,0.05733278984317792,0.10584352278241226,1.0092312531469998,1.84612545581552
2.5005852473826208e+17,3372521186773213.0,128160951672586.0,0.0005125238253994057,1951.1288069792815,26.31473270726816,2870107603633.9434,0.999780466406708,77.48950267649298,194.6437093927047,9.5,0.00019488954777398658,0.5,annual,400.0,0.0,-1.15,0.05463065265862346,0.10654014180134906,1.0077927557949977,1.9501898040116437
2.379910275274493e+17,3199112143888858.5,129037467088144.58,0.0005421946719115774,1844.356006809087,24.792118258982622,2866047862958.819,0.9997710657836919,77.0610868708812,193.88683216622667,9.5,0.00020389876038623148,0.5,annual,400.0,0.0,-1.14,0.051994248843665075,0.10726878867425343,1.00636724225759,2.063089496624644
2.262244088276435e+17,3033347787264434.5,129952509956127.38,0.0005744407096898901,1740.823697087636,23.341971527048674,2862025099077.5635,0.9997609770571868,76.61471153640841,193.15136403288645,9.5,0.00021356371786194862,0.5,annual,400.0,0.0,-1.13,0.04942357839830275,0.10802946340112544,1.0049547125347775,2.185787976146124
2.1475866863884506e+17,2875228116899942.5,130906080276534.34,0.000609549691782995,1640.5553369650604,21.964053242035263,2858039311990.1753,0.9997501302828601,76.14980867637829,192.37409132796893,9.5,0.00022394981904851397,0.5,annual,400.0,0.0,-1.12,0.046918641322536564,0.10882216598196502,1.0035551666265596,2.319380163502181
2.035938069610532e+17,2724753132795377.0,131898178049365.47,0.0006478496572078794,1543.5680004984922,20.658004326455405,2854090501696.6543,0.9997384463803708,75.66561126225032,191.57270964523076,9.5,0.0002351308297745384,0.5,annual,400.0,0.0,-1.11,0.04447943761636636,0.10964689641677218,1.0021686045329363,2.465114270609106
1.9272982379426832e+17,2581922834950740.0,132928803274620.73,0.0006897157931121087,1449.8725561841045,19.42335123273987,2850178668196.998,0.9997258356683165,75.16137679293246,190.79766435371832,9.0,0.0002471567987000196,0.5,annual,400.0,0.0,-1.1,0.04210596727979222,0.11050365470554689,1.0007950262539065,2.6244179113913995
1.8216671913849043e+17,2446737223366032.0,133997955952300.14,0.0007355786863045468,1359.4738654322246,18.259511542377616,2846303811491.211,0.9997121961194779,74.63595578705808,189.92551829719508,9.0,0.0002601474404927054,0.5,annual,400.0,0.0,-1.09,0.03979823031281413,0.11139244084828916,0.9994344317894719,2.7989294994461926
1.719044929937196e+17,2319196298041255.0,135105636082403.81,0.0007859342925221843,1272.3709978232987,17.16579977926848,2842465931579.2925,0.9996974112741539,74.08628924011366,189.1274699577623,9.0,0.00027421217634247304,0.5,annual,400.0,0.0,-1.08,0.037556226715432135,0.11231325484499909,0.9980868211396324,2.990536181816389
1.619431453599558e+17,2199300058976407.0,136251843664931.66,0.000841356041109864,1188.5574609779503,16.141433391425444,2838665028461.2407,0.999681347733632,73.51212266851982,188.22528120447646,9.0,0.0002894730350672786,0.5,annual,400.0,0.0,-1.07,0.035379956487646205,0.1132660966956766,0.9967521943043872,3.2014198981625737
1.5228267623719885e+17,2087048506171487.5,137436578699883.58,0.0009025096097326877,1108.0214428921013,15.185538856645413,2834901102137.0547,0.9996638521354336,72.9105438684643,187.3454272157226,9.0,0.00030606988688628827,0.5,annual,400.0,0.0,-1.06,0.03326941962945631,0.11425096640032162,0.9954305512837359,3.4341135996001957
1.4292308562544893e+17,1982441639626498.0,138659841187259.73,0.0009701710579537748,1030.7460646261068,14.297157869589768,2831174152606.7363,0.9996447474857215,72.27861994746937,186.4733128158235,9.0,0.00032416366667914855,0.5,annual,400.0,0.0,-1.05,0.03122461614086249,0.11526786395893426,0.9941218920776794,3.6915702482595942
1.3386437352470606e+17,1885479459341438.0,139921631127060.05,0.0010452492133856365,956.7096412930356,13.475253569830612,2827484179870.286,0.9996238286899266,71.62387444092093,185.5145622929932,9.0,0.00034394029719994666,0.5,annual,400.0,0.0,-1.04,0.029245546021864743,0.11631678937151449,0.9928262166862177,3.9772479981927154
1.2510653993497014e+17,1796161965316308.0,141221948519284.56,0.0011288134784375873,885.885949363503,12.71871677277582,2823831183927.704,0.9996008570778743,70.93400625852134,184.5884245711319,9.0,0.0003656154913535812,0.5,annual,400.0,0.0,-1.03,0.027332209272463055,0.11739774263806232,0.991543525109351,4.295216002035352
1.1664958485624117e+17,1714489157551106.5,142560793363933.2,0.001222128595996505,818.2444983906258,12.02637216793758,2820215164778.9873,0.9995755536606408,70.21346897475185,183.6519796068518,9.0,0.0003894406658469176,0.5,annual,400.0,0.0,-1.02,0.025484605892657417,0.11851072375857769,0.9902738173470779,4.650286696908379
1.0849350828851917e+17,1640461036045834.5,143938165661005.94,0.0013266984166299426,753.7508053564904,11.396984451707857,2816636122424.1367,0.9995475907781203,69.44886821672468,182.6054602502015,9.0,0.0004157102698691669,0.5,annual,400.0,0.0,-1.01,0.023702735882447843,0.11965573273306059,0.9890170933993991,5.048182341755202
1.0063831023180424e+17,1574077600800492.5,145354065410503.0,0.0014443214028107504,692.3666699488979,10.829264364605468,2813094056863.1567,0.9995165816920664,68.66032199779613,181.61680145275807,9.0,0.0004447709289669583,0.5,annual,400.0,0.0,-1.0,0.02198659924183435,0.12083276956151119,0.987773353266316,5.495746214885302
9.308399068609626e+16,1515338851815079.8,146808492612424.16,0.0015771615669927718,634.0504491919204,10.321874605821266,2809588968096.0425,0.999482067539557,67.81088792225113,180.61707134516982,9.0,0.00047703293606885243,0.5,annual,400.0,0.0,-0.99,0.02033619597081691,0.12204183424392931,0.9865425969478269,6.001212538424749
8.583054965139525e+16,1464244789089596.0,148301447266769.5,0.0017278398876519223,578.7573299739985,9.873435600771074,2806120856122.7954,0.9994435008733189,66.93148620795809,179.55349803259855,9.0,0.0005129848033805707,0.5,annual,400.0,0.0,-0.98,0.018751526069395532,0.12328292678031502,0.9853248244439322,6.574554322889259
7.887798712770125e+16,1420795412624042.2,149832929373539.0,0.001899553155824878,526.4395981410437,9.482531100235963,2802689720943.417,0.999400224759639,66.00382680835543,178.46444996586692,9.0,0.0005532118422465966,0.5,annual,400.0,0.0,-0.97,0.01723258953757022,0.12455604717066832,0.9841200357546326,7.227935586762117
7.222630311501419e+16,1384990722418417.5,151402938932732.66,0.002096229938442737,477.04690294753044,9.14771359249347,2799295562557.9043,0.9993514460561593,65.02586419942702,177.38182128821543,9.0,0.0005984200952967419,0.5,annual,400.0,0.0,-0.96,0.015779386375340963,0.12586119541498916,0.982928230879927,7.976304808131016
6.587549761333416e+16,1356830718472722.5,153011475944350.5,0.0023227373073137704,430.52651578429806,8.867509512594957,2795938380966.26,0.9992962010150839,63.99963605394512,176.2802528264099,9.0,0.0006494674549837468,0.5,annual,400.0,0.0,-0.95,0.014391916582707779,0.12719837151327762,0.9817494098198163,8.83818154324973
5.9825570622661096e+16,1336315400786957.0,154658540408392.5,0.0025851577978900212,386.82358222627244,8.640424235598452,2792618176168.4814,0.9992333107033905,62.9081003434078,175.12924037007107,9.0,0.0007074045396641179,0.5,annual,400.0,0.0,-0.94,0.013070180159670652,0.12856757546553363,0.9805835725742997,9.836710274449143
5.407652214299511e+16,1323444769361120.8,156344132324858.7,0.00289116470751274,345.8813665653441,8.464946843103835,2789334948164.5723,0.9991613228346016,61.756046526997956,173.96318336169418,9.0,0.0007735289790141393,0.5,annual,400.0,0.0,-0.93,0.011814177106229609,0.12996880727175725,0.9794307191433783,11.001088446797091
4.8628352174336e+16,1318218824195213.5,158068251693749.0,0.0032505368704878876,307.64148811205627,8.33955465484119,2786088696954.5283,0.9990784353806941,60.54946275538507,172.77652404429068,9.0,0.0008494583690757519,0.5,annual,400.0,0.0,-0.92,0.010623907422384605,0.13140206693194842,0.9782908495270507,12.368525224069995
4.34810607166839e+16,1320637565289236.2,159830898515063.56,0.0036758739524892876,272.044148663695,8.262717519321024,2782879422538.3535,0.9989823956739369,59.26468561374305,171.5847235567496,9.0,0.0009372295908186663,0.5,annual,400.0,0.0,-0.91,0.00949937110813567,0.13286735444610723,0.9771639637253184,13.986963235104469
3.863464777003879e+16,1330700992643188.2,161632072788802.25,0.004183604151146114,239.0283506449926,8.232901859657265,2779707124916.0444,0.9988703665109754,57.910914066805276,170.36018190276238,9.0,0.0010394359337156712,0.5,annual,400.0,0.0,-0.9,0.008440568163482797,0.13436466981423356,0.97605006173818,15.918912946589039
3.408911333440065e+16,1348409106257069.5,163471774514965.12,0.004795424653946613,208.5321055304256,8.2485744726141,2776571804087.603,0.998738747981182,56.479193400051436,169.11537918937017,9.0,0.0011594193490345758,0.5,annual,400.0,0.0,-0.89,0.007447498588425985,0.13589401303632753,0.9749491435656363,18.246933708388717
2.984445740976951e+16,1373761906130880.0,165350003693552.12,0.005540392355715108,180.49263225346579,8.308206080702073,2773473460053.0283,0.9985829405032672,54.9602188471207,167.85339463534038,9.0,0.0013015445892001665,0.5,annual,400.0,0.0,-0.88,0.006520162382965241,0.137455384112389,0.973861209207687,21.08158908304321
2.590067999614537e+16,1406759392264621.0,167266760324563.34,0.006458006521429421,154.84654539782952,8.410274638756404,2770412092812.323,0.9983970315845331,53.35009224301634,166.5715266858835,8.5,0.0014705518349913426,0.5,annual,400.0,0.0,-0.87,0.00565855954710056,0.13904878304241813,0.972786258664333,24.573176598215102
2.225778109352817e+16,1447401564658290.0,169222044407998.7,0.007602826341804705,131.53003304855534,8.55326839787237,2767387702365.4834,0.998173388299583,51.645769409287375,165.26898560198364,8.5,0.0016745846001528413,0.5,annual,400.0,0.0,-0.86,0.004862690080831933,0.1406742098264148,0.9717242919355729,28.929297875867825
1.8915760701917984e+16,1495688423311889.5,171215855943858.25,0.00905149196175323,110.4790242564945,8.735688730851694,2764400288712.5117,0.9979021451666781,49.83800298563067,163.9535859707723,8.5,0.0019242732502705241,0.5,annual,400.0,0.0,-0.85,0.004132553984159376,0.14233166446437906,0.9706753090214075,34.44157414759857
1.5874618821314778e+16,1551619968225417.5,173248194932141.94,0.010913534169369937,91.62934613854169,8.956052724434779,2761449851853.4062,0.99757060703018,47.92321788696748,162.61892885718981,8.5,0.0022342452308239374,0.5,annual,400.0,0.0,-0.84,0.0034681512570828806,0.14402114695631088,0.9696393099218364,41.52677789418258
1.3134355451718578e+16,1615196199398876.0,175319061372849.88,0.013348128274532883,74.91687069773795,9.212895544562887,2758536391788.1694,0.9971626713036063,45.88953683807554,161.2872210806211,8.5,0.0026254409865127753,0.5,annual,400.0,0.0,-0.83,0.002869481899602452,0.14574265730221034,0.9686162946368603,50.79058255164531
1.0694970593129344e+16,1686417116832262.8,177428455265981.88,0.016589896505182104,60.2776515023849,9.504772581738175,2755659908516.799,0.9966585845772654,43.72978457172697,382.0146788824476,8.5,0.003128652634596176,0.5,annual,400.0,0.0,-0.82,0.0023365459117180827,0.14749619550207732,0.9676062631664784,63.12574247412159
8556464245547116.0,1765282720525578.8,179576376611538.1,0.0209872175536749,47.64805041175638,9.830261384236863,2752820402039.297,0.9960358256488692,41.44432250974136,380.7393438306303,8.0,0.0037899529214829,0.5,annual,400.0,0.0,-0.81,0.0018693432934297808,0.14928176155591188,0.9666092155106915,79.85786349708776
6718836408971865.0,1851793010478825.0,181762825409518.47,0.027052723767288796,36.9648545781244,10.187963387489525,2750017872355.661,0.9952728724893295,157.1923441627375,379.44124942271554,8.0,0.004672481739358547,0.5,annual,400.0,0.0,-0.8,0.0014678740447375397,0.15109935546371406,0.9656251516694987,102.93754835806165
5182087083403586.0,1945947986692000.5,183987801659923.03,0.03550457541502374,28.165383990956013,10.576505448381988,2747252319465.8926,0.994359195866832,155.82393659250613,378.12880732332786,8.0,0.005898068267710997,0.5,annual,400.0,0.0,-0.79,0.001132138165641359,0.15294897722548378,0.9646540716429004,135.0974482331296
3946216268842312.0,2047747649165106.0,186251305362751.75,0.047197439946035105,21.187589859606497,10.99454119356005,2744523743369.9917,0.9933161595706789,154.4531019947983,376.81576759827874,8.0,0.007665327957664049,0.5,annual,400.0,0.0,-0.78,0.0008621356561412453,0.15483062684122112,0.9636959754308969,179.5896338799087
3011223965288007.0,2157191997898140.0,188553336518004.7,0.06261684241742231,15.970144156003675,11.440752191049947,2741832144067.9585,0.9922301934415431,153.0726718794785,375.6088258125668,7.5,0.010294306720725128,0.5,annual,400.0,0.0,-0.77,0.000657866516237191,0.15674430431092606,0.962750863033488,238.26156285846372
2377110172740683.5,2274281032891104.0,190893895125681.75,0.08030502637813841,12.45252065905842,11.913848954644415,2739177521559.792,0.9912817775467239,151.69848094559885,374.1850843969602,7.5,0.014455827207793715,0.5,annual,400.0,0.0,-0.76,0.000519330745929199,0.15869000963459853,0.9618187344506735,305.56636763468833
2043874891200356.2,2399014754143997.5,193272981185783.0,0.09456204096341478,10.575067858221157,12.412571790559554,2736559875845.4927,0.990721018369852,150.3286224275885,372.90673329789473,7.0,0.02139594005109719,0.5,annual,400.0,0.0,-0.75,0.00044652834521727216,0.1606677428122386,0.9608995896824534,359.8153275892503
2011518120667014.8,2531393161656820.0,195690594698308.4,0.09728502700906212,10.279074085129768,12.935691495850424,2733979206925.0615,0.9907466998219202,148.9677490807378,371.64019950550016,6.5,0.03381889289157501,0.5,annual,400.0,0.0,-0.74,0.0004394593141014084,0.16267750384384627,0.9599934287288282,370.1764842019192
2280039861140660.0,2671416255429572.5,198146735663258.0,0.08690494365485742,11.5068252500283,13.482009917990935,2731435514798.497,0.9913617384120745,147.62329309138445,370.1244406644915,53.5,0.034200658105782863,0.5,annual,400.0,0.0,-0.73,0.0004981236525816078,0.1647192927294215,0.9591002515897974,330.679524804206
2849440112621278.5,2819084035462254.0,200641404080631.75,0.07041432567468708,14.201655563954159,14.05036038488521,2728928799465.8,0.9923676398746762,146.29127616820193,368.7358759261145,49.0,0.029324858525812257,0.5,annual,400.0,0.0,-0.72,0.0006225213606578677,0.1667931094689643,0.958220058265361,267.9315442167331
3719718875108891.0,2974396501754865.0,203174599950429.62,0.054620955715230464,18.307991628955712,14.639608014390362,2726459060926.969,0.9935069406022696,144.97036114444484,367.47757768184,45.0,0.024788400253434435,0.5,annual,400.0,0.0,-0.71,0.0008126524383301923,0.16889895406247468,0.9573528487555191,207.83664220527274
4890876148603509.0,3137353654307405.5,205746323272651.75,0.04206737546020225,23.771390277153085,15.248649912202,2724026299182.0073,0.9945918275155702,143.6762211341556,366.13103442341526,39.5,0.020653230050194177,0.5,annual,400.0,0.0,-0.7,0.0010685168855985843,0.17103682650995267,0.9564986230602721,160.06937168254262
6362911933105093.0,3307955493119875.5,208356574047298.0,0.032745475065159395,30.538570535627446,15.876415266690614,2721630514230.912,0.9955333373891561,142.39442103937512,364.62734894181375,35.0,0.016943575959614956,0.5,annual,400.0,0.0,-0.69,0.001390114702463035,0.17320672681139823,0.9556573811796195,124.59887411053694
8135826228613625.0,3486202018192272.5,211005352274368.44,0.025935331746917673,38.557440088224304,16.521865348985052,2719271706073.684,0.9963115321475287,141.14564845532294,363.3623903719082,29.0,0.013677359084658563,0.5,annual,400.0,0.0,-0.68,0.0017774458889235406,0.17540865496681138,0.9548291231135614,98.68579182066837
1.0209619035129188e+16,3672093229524600.5,213692657953863.0,0.02093052220837925,47.777116597676844,17.183993426285234,2716949874710.323,0.9969399300932734,139.91722084662254,362.010770030365,23.5,0.010856854027670412,0.5,annual,400.0,0.0,-0.67,0.002230510444980119,0.17764261097619205,0.9540138488620977,79.64213365419835
1.258429035265172e+16,3865629127116859.0,216418491085781.8,0.017197512535156886,58.14794424226756,17.86182459605376,2714665020140.8306,0.997443035156063,138.71124973631473,360.39030937136505,17.5,0.008467943638272994,0.5,annual,400.0,0.0,-0.66,0.002749308370632757,0.1799085948395404,0.953211558425229,65.43776491617571
1.525984018118127e+16,4066809710969047.0,219182851670124.72,0.014363377929765296,69.62150581080897,18.554415548391944,2712417142365.204,0.997845748514207,137.55142363680469,359.0204766276421,14.0,0.006566807090893061,0.5,annual,400.0,0.0,-0.65,0.003333839665881465,0.18220660655685625,0.9524222518029544,54.65368008592607
1.8236268520717764e+16,4275634981081164.0,221985739706891.88,0.012172761080738611,82.15063068824503,19.26085426355169,2710206241383.4453,0.9981695327744591,136.40958886760114,357.6681979160257,13.0,0.005175248430882629,0.5,annual,400.0,0.0,-0.64,0.003984104330726226,0.18453664612813975,0.9516459289952744,46.318226333822494
2.1513575371261276e+16,4492104937453210.0,224827155196083.12,0.010450478421937087,95.68939905189923,19.980259651177004,2708032317195.5537,0.9984316479172198,135.3041573489651,356.1493382796724,12.5,0.004160934377427948,0.5,annual,400.0,0.0,-0.63,0.004700102365167058,0.18689871355339077,0.9508825900021891,39.76481766408245
2.5091760732811756e+16,4716219580085186.0,227707098137698.62,0.00907497487172882,110.19314258547317,20.711781137508513,2705895369801.5303,0.998645543812465,134.2294118812581,354.83458598728083,12.0,0.003408485418040355,0.5,annual,400.0,0.0,-0.62,0.00548183376920395,0.18929280883260943,0.9501322348236986,34.53092829921725
2.8970824605369216e+16,4947978908977091.0,230625568531738.22,0.007960614572530875,125.6184420045443,21.45459820642636,2703795399201.3726,0.9988215636405422,133.18662916958414,353.458714765689,12.0,0.002838601688481473,0.5,annual,400.0,0.0,-0.61,0.006329298542836903,0.19171893196579562,0.949394863459802,30.290707677673208
3.315076698893368e+16,5187382924128926.0,233582566378202.06,0.007046068238969436,141.9231216736358,22.20791989985179,2701732405395.0835,0.9989676334904292,132.18059527635262,351.7298655758879,11.5,0.0023960958993621546,0.5,annual,400.0,0.0,-0.6,0.007242496686065922,0.19417708295294944,0.9486704759105005,26.81079348321044
3.763158788350511e+16,5434431625540690.0,236578091677089.94,0.006286689055201632,159.06624158110634,22.970984282679275,2699706388382.6606,0.9990898384369199,131.20660124672125,350.4982544126637,11.5,0.0020486443303330726,0.5,annual,400.0,0.0,-0.59,0.008221428198891002,0.19666726179407074,0.9479590721757931,23.921301389045695
4.241328728908356e+16,5689125013212384.0,239612144428402.12,0.005649459396892212,177.0080869242292,23.7430578770699,2697717348164.1064,0.9991928729139036,130.256849081778,349.26650217962265,11.0,0.0017700822155664593,0.5,annual,400.0,0.0,-0.58,0.00926609308131215,0.19918946848915975,0.9472606522556808,21.496596973635512
4.749586520566896e+16,5951463087144007.0,242684724632138.4,0.005109596879249445,195.7101555430125,24.52343507060544,2695765284739.418,0.9992803821956047,129.357857283832,347.62310695747874,11.0,0.0015436270336967033,0.5,annual,400.0,0.0,-0.57,0.010376491333329354,0.20174370303821626,0.9465752161501625,19.44238149076598
5.287932163326135e+16,6221445847335557.0,245795832288298.8,0.004648241026860905,215.1351434276483,25.31143750248092,2693850198108.5977,0.9993552178051924,128.4830420412645,346.32816307847713,11.0,0.001357755962846366,0.5,annual,400.0,0.0,-0.56,0.011552622954942623,0.2043299654412403,0.945902763859239,17.686889482861613
5.856365657186072e+16,6499073293787038.0,248945467396883.5,0.004250852524746541,235.2469285110345,26.106413431604413,2691972088271.645,0.9994196276698772,127.64211026456918,344.75638440464957,11.0,0.001203358232770821,0.5,annual,400.0,0.0,-0.55,0.012794487946151952,0.20694825569823205,0.9452432953829102,16.17479781677964
6.454887002146706e+16,6784345426498449.0,252133629957892.25,0.0039060889814808535,256.01055294467096,26.90773709017505,2690130955228.559,0.9994753977695627,126.83100757358156,343.45006898446997,11.0,0.00107373530013886,0.5,annual,400.0,0.0,-0.54,0.014102086306957341,0.20959857380919125,0.9445968107211757,14.862947882100583
7.083496198208043e+16,7077262245469790.0,255360319971325.25,0.0036050039814509304,277.3922040434261,27.714808026025754,2688326798979.3403,0.9995239580258884,126.05185954556745,342.19063884864096,10.5,0.0009636202777304032,0.5,annual,400.0,0.0,-0.53,0.015475418037358805,0.21228091977411814,0.9439633098740358,13.717297927697738
7.742193245370075e+16,7377823750701060.0,258625537437182.44,0.0033404686403538638,299.35919407226277,28.527050436746062,2686559619523.9893,0.999566461879585,125.29900712899122,340.82667413116013,10.5,0.0008692426803603331,0.5,annual,400.0,0.0,-0.52,0.016914483137356322,0.2149952935930126,0.9433427928414905,12.710722039042787
8.430978143632808e+16,7686029942192258.0,261929282355463.75,0.0031067484447611384,321.8799390360312,29.343912498342057,2684829416862.505,0.9996038464725463,124.58207457267098,339.1871829118954,10.5,0.0007880134697453097,0.5,annual,400.0,0.0,-0.51,0.01841928160694991,0.2177416952658746,0.9427352596235395,11.821399982489924
9.14985089299624e+16,8001880819943388.0,265271554726169.25,0.002899189919359468,344.9239366219012,30.16486569094623,2683136190994.8887,0.9996368784748417,123.88820999019761,337.98603126683514,10.5,0.000717606648240545,0.5,annual,400.0,0.0,-0.5,0.019989813446139558,0.22052012479270422,0.9421407102201834,11.031624951722156
9.898811493460368e+16,8325376383954446.0,268652354549298.9,0.002713985964141085,368.4617434329574,30.989404123858897,2681479941921.139,0.9996661892293821,123.2131617085805,336.79007660603105,10.5,0.0006561875568888466,0.5,annual,400.0,0.0,-0.49,0.021626078654925267,0.22333058217350138,0.9415591446314217,10.326910658980639
1.0677859945025197e+17,8656516634225435.0,272071681824852.75,0.0025479982246031487,392.4649516409103,31.81704386198525,2679860669641.257,0.999692301897897,122.58140853860083,335.1725049849371,10.5,0.0006022936264111408,0.5,annual,400.0,0.0,-0.48,0.02332807723330704,0.22617306740826615,0.9409905628572545,9.695315440971873
1.1486996247690728e+17,8995301570756352.0,275529536552830.8,0.0023986212810700753,416.90616517580423,32.647322255527286,2678278374155.242,0.9997156525778816,121.96464476529462,333.9939168023605,10.5,0.0005547475207881211,0.5,annual,400.0,0.0,-0.47,0.025095809181284887,0.22904758049699855,0.9404349648976819,9.126925489527949
1.232622040145695e+17,9341731193547196.0,279025918733232.9,0.002263677831853893,441.75897556103473,33.47979727459837,2676733055463.0947,0.999736606843981,121.3722756534487,332.81965912596723,10.5,0.000512593009469247,0.5,annual,400.0,0.0,-0.46,0.02692927449885878,0.2319541214396984,0.9398923507527038,8.613456016036684
1.3195532406323877e+17,9695805502597974.0,282560828366059.25,0.002141337080348829,466.9979374929134,34.314046850248474,2675224713564.815,0.9997554727930357,120.79514276852007,331.35957967923656,10.5,0.0004750470262272339,0.5,annual,400.0,0.0,-0.45,0.028828473186028748,0.23489269023636591,0.9393627204223205,8.147940708500748
1.4094932262291498e+17,1.0057524497908678e+16,286134265451309.75,0.00203005066024199,492.5985442554405,35.149668223221326,2673753348460.4014,0.9997725113991411,120.25358237063094,330.1216105029042,10.5,0.0004414634144570564,0.5,annual,400.0,0.0,-0.44,0.030793405242794773,0.23786328688700098,0.9388460739065313,7.724487922382592
1.5024419969359824e+17,1.0426888179479314e+16,289746229988984.5,0.0019285019360473208,518.5372030528583,35.986277301608794,2672318960149.8555,0.9997879447853107,119.72824649441634,328.9166448109598,10.5,0.0004113052171175085,0.5,annual,400.0,0.0,-0.43,0.03282407066915687,0.2408659113916037,0.9383424112053368,7.338087765510854
1.598399552752884e+17,1.080389654730988e+16,293396721979083.4,0.0018355655910549619,544.7912103349388,36.82350802842338,2670921548633.178,0.9998019628709234,119.21836991644128,327.7518299747341,10.5,0.00038412328766628114,0.5,annual,400.0,0.0,-0.42,0.03492046946511501,0.243900563750174,0.9378517323187373,6.984458327337974
1.697365893679856e+17,1.1188549601400372e+16,297085741421606.4,0.0017502751912702235,571.3387271828221,37.66101175997622,2669561113910.3667,0.9998147287450081,118.73330127470408,326.385033387228,10.5,0.0003595396280835273,0.5,annual,400.0,0.0,-0.41,0.03708260163066924,0.2469672439627118,0.9373740372467319,6.659922257408636
1.799341019716897e+17,1.158084734175079e+16,300813288316553.5,0.0016717969802293653,598.1587548165109,38.49845665582422,2668237655981.423,0.9998263830337517,118.25607489328694,325.1641460050326,10.5,0.0003372342979235503,0.5,annual,400.0,0.0,-0.4,0.0393104671658195,0.25006595202921716,0.936909325989321,6.361307052759979
1.9043249308640077e+17,1.1980789768361144e+16,304579362663924.9,0.0015994085763805798,625.2311102788844,39.33552708093633,2666951174846.347,0.9998370474694623,117.81369743228929,324.03441409527136,10.0,0.0003168732438613273,0.5,annual,400.0,0.0,-0.39,0.04160406607056582,0.25319668794969014,0.936457598546505,6.08586399993299
