halo,delta,target,r,R_lo,R_mid,R_hi,R_hi_over_lo,N_lo,N_mid,dRdE_248,pct_248_in_1_300,node1,node2,peak_accepted,f248_over_fpeak,onset,R_hi_over_natural,dRdE248_over_natural,R_lo_over_natural,R_mid_over_natural
sunframe,350.0,pure 129Xe,1.0,0.0,10573892385.219751,92576006454.82133,inf,0.0,0.11421849775276265,874391033.460217,0.9265205473366497,nan,275.95735018001346,219.5,0.3643962764293005,181.0,0.7206730804433598,1.4125199183476023,nan,0.15196454390472414
sunframe,350.0,pure 129Xe,0.0,0.0,2871812133.0311475,40224142794.04733,inf,0.0,0.07139523513863767,570975348.3807199,0.8237021780477678,nan,299.43819363381624,224.5,0.6613548026081784,181.0,0.6306174353296053,0.8306674300272189,nan,0.14696791523024272
sunframe,350.0,pure 129Xe,-0.7,0.0,367906643.81364256,18888800684.57039,inf,0.0,0.01947750150776766,394662442.87238306,0.5879466630774668,nan,371.71735255700276,249.0,0.9497319716174798,181.0,0.448309952549113,0.48249416065056616,nan,0.1255555420359827
sunframe,350.0,pure 129Xe,-1.0,0.0,22758246.07702753,13604989138.42435,inf,0.0,0.00167278678766099,328195081.8681323,0.4138604426036101,nan,nan,258.0,0.8250864366747848,181.0,0.35056979109875913,0.366782559588138,nan,0.05002957482087459
sunframe,350.0,pure 131Xe,1.0,0.0,42564672334.13481,133394110446.76472,inf,0.0,0.3190895924233599,805614307.084069,0.9691314229754561,nan,268.398123703352,209.5,0.2012600018095529,172.0,1.0384282944370309,1.301415741603466,nan,0.6117256334812223
sunframe,350.0,pure 131Xe,0.0,0.0,11729384607.634138,62340264266.49786,inf,0.0,0.1881510247934191,738261775.1136379,0.8842892718052108,nan,293.6796198310737,218.0,0.524296945064741,172.0,0.9773448192742229,1.0740393839421418,nan,0.6002632215702082
sunframe,350.0,pure 131Xe,-0.7,0.0,1600868311.2785175,35317457610.06452,inf,0.0,0.04532796015368652,710269141.8837929,0.6333672425852641,nan,365.87765382477534,247.0,0.9882276377554611,172.0,0.8382304419283171,0.8683388035482091,nan,0.5463285100461924
sunframe,350.0,pure 131Xe,-1.0,0.0,148189506.67102858,29462696522.791447,inf,0.0,0.005029733329276012,703101073.6464958,0.46164021282318635,nan,182.02947223006035,255.0,0.8913207290679189,172.0,0.7591870349995257,0.7857680559175688,nan,0.32576578997229333
sunframe,350.0,pure 132Xe,1.0,0.0,60904004980.31428,127286105644.52124,inf,0.0,0.4784811717816568,516793828.4292984,0.9818684363413199,nan,263.3018721363362,202.5,0.12081793794023686,168.0,0.9908795309424225,0.8348456793372527,nan,0.8752925603575792
sunframe,350.0,pure 132Xe,0.0,0.0,16590032004.239925,63019493003.25304,inf,0.0,0.2632523876919092,682801378.9166538,0.9060383655763857,nan,289.6072549693256,214.0,0.4577398700044668,168.0,0.9879934858267417,0.9933543860558202,nan,0.8490118100770984
sunframe,350.0,pure 132Xe,-0.7,0.0,2196611114.8009353,40531790106.92914,inf,0.0,0.05419477178298652,815964120.115431,0.6400156767163705,nan,369.10771217328283,248.0,1.0,168.0,0.9619882809399918,0.9975560896818796,nan,0.7496377241308972
sunframe,350.0,pure 132Xe,-1.0,0.0,219521538.77574942,36566201290.66357,inf,0.0,0.006003400162646913,877308855.2151493,0.4702270198029311,nan,nan,256.5,0.9087774719164554,168.0,0.9422282823834525,0.9804582860703634,nan,0.48257538000965844
sunframe,350.0,pure 136Xe,1.0,0.0,260011925953.9989,182396252384.0983,inf,0.0,1.4255332692168148,-17695220.649902742,0.9755202024992269,nan,251.0884720036691,193.0,-0.001811738055041758,154.0,1.4198934918533292,-0.02858543908968463,nan,3.736806872804879
sunframe,350.0,pure 136Xe,0.0,0.0,76272067711.90773,112986430465.79913,inf,0.0,0.6750551141182852,807786225.8810351,0.9637438514717507,nan,278.63729787607133,201.0,0.23819138338830786,154.0,1.7713544169779876,1.1751850761454758,nan,3.9033008646312486
sunframe,350.0,pure 136Xe,-0.7,0.0,13325081794.786676,109573333630.4851,inf,0.0,0.12160880164258706,1944015391.715686,0.7146153513371954,nan,352.6622756114454,242.0,0.9587196239949366,154.0,2.600631814631706,2.37665400307914,nan,4.547452174486139
sunframe,350.0,pure 136Xe,-1.0,0.0,2903494935.938861,119498925366.81996,inf,0.0,0.024297247251606202,2571741879.57667,0.5629690983502161,nan,173.17487365137845,254.5,0.9552890221966466,154.0,3.0792169604939534,2.8741139685028636,nan,6.382768542353169
annual,0.0,natural,1.0,1.88187939668536e+18,6.337776688741784e+16,690377926370304.8,0.0003668555634257428,2725.8684335106595,91.80155457841694,1743961929468.5396,0.9999938072386569,101.9924060657591,266.8605218698879,10.0,1.8651021090431246e-05,0.5,1.0,1.0,1.0,1.0
annual,0.0,natural,0.0,3.4340202952426995e+17,1.4955579947073296e+16,278635615367571.03,0.0008113976954462887,1232.4412622961363,53.674329921335314,1620498311115.1833,0.9999569022814658,108.0981187055942,291.9464176386816,10.0,9.922815107288091e-05,0.5,1.0,1.0,1.0,1.0
annual,0.0,natural,-0.7,2051634301169619.0,1412277118378746.5,121629724857321.11,0.059284310458243485,16.86786929409162,11.611282686328785,1668967466983.9592,0.9922152385056718,143.6720565629123,366.02634492781596,41.5,0.029902752678964705,0.5,1.0,1.0,1.0,1.0
annual,0.0,natural,-1.0,4.119989226177272e+16,738818266470988.2,87420576955868.72,0.0021218642126640177,471.2836919684375,8.451308515659367,1723746774637.668,0.9992587966491184,68.64698925676873,181.62810443144687,9.0,0.0006732955926168402,0.5,1.0,1.0,1.0,1.0
annual,0.0,136Xe-depleted,1.0,1.882204304443546e+18,6.47559405341797e+16,719020814411912.4,0.00038200997241077044,2617.732709146956,90.06128784622685,1922316786215.4622,0.9999936278598887,102.62036895387756,268.31599121647514,10.0,2.063875755197567e-05,0.5,1.041488707775173,1.1022699255833384,1.000172650680356,1.0217453803509675
annual,0.0,136Xe-depleted,0.0,3.451449218037628e+17,1.5258332362923514e+16,284394366757133.1,0.0008239853719152492,1213.6137777247516,53.65202038602197,1693409509121.8818,0.9999546150776025,108.6578836084392,293.20799963597835,10.0,0.00010346833247860748,0.5,1.0206676787601803,1.0449930725052856,1.005075369769676,1.0202434420411404
annual,0.0,136Xe-depleted,-0.7,2146887971773724.0,1402840651997178.8,117206586914490.34,0.05459371353115187,18.31712729029483,11.968957453053727,1618828560731.9407,0.9925700166412416,144.0785691631144,368.1289763469443,39.5,0.028083885698628352,0.5,0.9636343998309675,0.9699581284573353,1.0464281916859168,0.9933182615091856
annual,0.0,136Xe-depleted,-1.0,3.992341145954127e+16,706663702512694.2,80105286355635.72,0.002006473981734129,498.38672671734986,8.821686241472099,1608458779214.1252,0.999277136157102,69.22852214662039,182.8918205099793,9.0,0.0006526046551507409,0.5,0.9163207238505658,0.933117789039648,0.9690173752367836,0.9564783852571996
annual,0.0,134+136Xe-depleted,1.0,1.883269811669888e+18,6.612746050999732e+16,738029216165187.1,0.00039188713778127174,2551.755093728391,89.6000579131498,2099789668553.6792,0.9999931591647607,103.35725576052103,269.6910265441641,10.0,2.261923135384374e-05,0.5,1.0690220355760958,1.2040341208558238,1.0007388438318507,1.0433857763948033
annual,0.0,134+136Xe-depleted,0.0,3.467366022369567e+17,1.5549558404195356e+16,287335670922593.56,0.0008286857201370133,1206.7300976716022,54.11635232850818,1746643020271.779,0.9999528604826984,109.27897887855835,294.6128993956464,10.0,0.00010652145788658041,0.5,1.0312237742599617,1.0778431599041818,1.0097104047908694,1.039716176786464
annual,0.0,134+136Xe-depleted,-0.7,2247745806794559.2,1380783519985724.8,113701945329750.6,0.0505848770737548,19.768754178090806,12.143886509428409,1575072887467.3867,0.992889635537715,144.114604727961,369.7598027985492,38.0,0.02662405375148858,0.5,0.9348203776924574,0.9437409168398877,1.095587944456348,0.977700128407394
annual,0.0,134+136Xe-depleted,-1.0,3.8916653598798104e+16,662003508228254.1,75048438414407.66,0.0019284401785441656,518.5538089934055,8.821016429052893,1520609852650.2786,0.9992922919323397,69.97644260064561,183.53774424871241,9.0,0.0006371670332459278,0.5,0.8584756704624964,0.8821538494074405,0.944581440930293,0.8960302394665408
annual,0.0,136Xe-enriched (90/10 136/134),1.0,1.878225234918402e+18,5.021300915282426e+16,423816109852966.1,0.00022564711727524972,4431.698539184865,118.47829279128766,40274500756.993835,0.9999957432002864,94.9781074075296,251.84157715516085,9.5,4.150104079412108e-07,0.5,0.6138900067115409,0.02309368116153041,0.998058238071263,0.792281136096527
annual,0.0,136Xe-enriched (90/10 136/134),0.0,3.268592888742289e+17,1.2071057524032432e+16,225695522054003.97,0.0006904975007176516,1448.2311651536388,53.48381489440492,938362848179.0568,0.9999796432294625,101.91527823775515,279.10839791820626,10.0,5.866190161488761e-05,0.5,0.8100024175167648,0.5790582080479311,0.9518268990053483,0.8071273442254344
annual,0.0,136Xe-enriched (90/10 136/134),-0.7,1137242328496223.2,1511813051715952.8,163215462839675.75,0.14351863164950582,6.967736443043514,9.262682747167071,2143354915588.3333,0.9879039910191597,140.99828913866702,353.0183523302631,53.0,0.046343989070888464,0.5,1.3419043990368076,1.2842400813609949,0.5543104479428381,1.070479038456327
annual,0.0,136Xe-enriched (90/10 136/134),-1.0,5.319773893961633e+16,1055360799169683.1,155649475843185.16,0.002925866379769631,341.77910751985036,6.780368475078872,2805073421170.5864,0.999131036238112,64.22462903517794,173.71002196018617,9.0,0.0008107660888942643,0.5,1.780467268269797,1.6273117736566693,1.2912106323388568,1.428444378088647
annual,0.0,129Xe-enriched (80 % + natural rest),1.0,1.8814186533281147e+18,6.962544045595424e+16,849833095714106.6,0.00045169802808683955,2213.86842053636,81.92837017890983,2977674444096.1694,0.9999894052900824,104.72646668020079,274.22375807879,10.0,3.2392439252797707e-05,0.5,1.2309679427066058,1.707419407374102,0.9997551684990776,1.0985783165827625
annual,0.0,129Xe-enriched (80 % + natural rest),0.0,3.5059933283112666e+17,1.6281456982187844e+16,315895774111598.2,0.0009010164724522048,1109.8576225564466,51.540597616339134,2042182048643.873,0.9999430651658475,110.19966685114639,298.13335320036776,10.0,0.00012395578629125213,0.5,1.133723604194942,1.2602185603257423,1.020958825772892,1.088654337699155
annual,0.0,129Xe-enriched (80 % + natural rest),-0.7,2702803290750923.5,1340721027587911.0,110701476904408.17,0.04095802209625542,24.415241479432304,12.111139481414842,1522972517729.5784,0.9938300711028677,142.76813174617928,370.3150150778979,33.0,0.022798446682291647,0.5,0.9101515031318831,0.9125237896229261,1.3173903795671962,0.9493328257891909
annual,0.0,129Xe-enriched (80 % + natural rest),-1.0,3.604386915349315e+16,584620528650933.4,65255642281469.39,0.0018104505374708145,552.348699565685,8.958926894463312,1334647881598.8257,0.9993207097330008,71.44029577473472,184.41250882106473,9.0,0.0006113083398291225,0.5,0.7464563213122176,0.7742714308366837,0.8748534807926287,0.7912913840685206
annual,0.0,pure 129Xe,1.0,1.8813013247415537e+18,7.121641447124007e+16,890438455172479.0,0.0004733098539091308,2112.7808596015134,79.97904185016961,3291840114176.997,0.9999882852884413,105.36981082254522,275.99809995380417,10.0,3.59674889613737e-05,0.5,1.2897840750123661,1.8875642057049735,0.9996928220029272,1.1236813470841682
annual,0.0,pure 129Xe,0.0,3.52432130658306e+17,1.6619092405548424e+16,325384097039625.3,0.0009232532131274245,1083.1264768769163,51.07530625113663,2149564078405.3806,0.999939637175226,110.69224067467765,299.50498268287834,10.0,0.0001301837700846889,0.5,1.1677764043565806,1.3264833808596248,1.0262960039768718,1.111230220717764
annual,0.0,pure 129Xe,-0.7,2868623884707865.5,1322499223930150.5,107918591669615.4,0.03762033504807327,26.581368792227572,12.254600467534654,1485794811807.7395,0.9941720197698071,142.4873547888508,371.79169803195214,30.0,0.021042330399577616,0.5,0.887271526727618,0.8902479174700532,1.3982140399351326,0.9364303979153479
annual,0.0,pure 129Xe,-1.0,3.473088461652929e+16,545353977446492.75,59611327684902.164,0.0017163780405562044,582.6222291191415,9.148495741097463,1235563603041.3113,0.9993395570644388,72.2687943024456,185.35370310630708,9.5,0.000591706510845321,0.5,0.6818912635979845,0.7167895083087404,0.8429848407335353,0.7381436033673209
annual,0.0,pure 131Xe,1.0,1.8803513557126912e+18,6.415269821148851e+16,753268453985667.4,0.0004005998409271566,2496.2566078048835,85.16578368846595,1933109773453.8154,0.9999943821773983,101.93348334104913,268.4061851746419,10.0,2.0751015405493418e-05,0.5,1.0910957972628306,1.108458700152312,0.9991880239640434,1.0122271793742312
annual,0.0,pure 131Xe,0.0,3.447528253126884e+17,1.5128686076693314e+16,300501867157241.75,0.0008716443930073341,1147.2568492637408,50.34473236326688,1771494175674.5742,0.9999532841425633,107.8544866950538,293.3311557371877,10.0,0.00010824097942048354,0.5,1.078476155177884,1.093178662096525,1.0039335696131142,1.0115746851832312
annual,0.0,pure 131Xe,-0.7,2064192598124832.0,1383817061647891.0,124539615807037.97,0.06033333125996726,16.574586204947813,11.111460820563162,1704324523391.2334,0.9919655042181419,142.499784853032,367.4576538035364,40.5,0.029683059579280576,0.5,1.0239241760443867,1.021184988387562,1.0061211186360326,0.9798481074567527
annual,0.0,pure 131Xe,-1.0,3.979351939241398e+16,679362142421167.1,84666976849310.5,0.0021276574211591586,470.0004756664233,8.02393291578474,1687124403377.9019,0.9992398068221806,69.17961577296902,181.82898565342194,9.0,0.0006862478811515753,0.5,0.9685016937379826,0.9787542046206502,0.9658646469164766,0.9195253734943276
annual,0.0,pure 132Xe,1.0,1.8863626732222052e+18,6.16629465539319e+16,582480913032164.1,0.0003087852199901702,3238.49697220558,105.86260454945916,1023001226319.1857,0.9999971768896168,101.67145729971796,263.3018721363362,10.0,1.0879078950449535e-05,0.5,0.8437131182547878,0.5865960770318756,1.0023823399866865,0.9729428722767705
annual,0.0,pure 132Xe,0.0,3.41722304013152e+17,1.4618404890919198e+16,244998012983024.47,0.000716950606108506,1394.7962265180877,59.66744265771692,1351615691865.2698,0.9999654376415908,108.25497228633596,289.6087527242753,10.0,8.296277243479333e-05,0.5,0.8792774486485784,0.834074113249229,0.9951085743044531,0.9774548992852611
annual,0.0,pure 132Xe,-0.7,1708295152626995.2,1443766662411104.0,115255982364030.58,0.06746842440358819,14.821748230225705,12.52660931604431,1615213358966.6875,0.9916093379180828,146.2699358584851,368.97293044080743,44.5,0.03073975787543822,0.5,0.9475971642559636,0.9677919976987853,0.8326509025770874,1.0222970007957832
annual,0.0,pure 132Xe,-1.0,4.285378284748063e+16,778133707907832.5,86499985900950.16,0.002018491254524931,495.41953563497526,8.995766875602289,1736646193073.8057,0.9992769725066534,68.3532824953009,182.94061023110126,9.0,0.0006516882947581297,0.5,0.9894694008324459,1.0074833604482591,1.0401430803556366,1.0532139542578407
annual,0.0,pure 136Xe,1.0,1.8786665380787236e+18,4.974966183028741e+16,407142001573878.8,0.0002167186104194176,4614.27838645094,122.1924086386847,-19704594635.683147,0.999995586988432,94.77062302150824,251.06403949738407,9.5,-2.0268109451925212e-07,0.5,0.5897378609922358,-0.011298752743810175,0.9982927393687951,0.7849702549264801
annual,0.0,pure 136Xe,0.0,3.261673950179445e+17,1.1961805004996074e+16,221690056207266.7,0.0006796818431071877,1471.2766129347629,53.9573366962951,899514080563.989,0.9999809046563024,101.70918761036656,278.63729787607133,10.0,5.62871700898318e-05,0.5,0.7956271344379906,0.5550848614861978,0.9498120773188168,0.7998222099930613
annual,0.0,pure 136Xe,-0.7,1109715963723453.6,1505589855506063.8,165368036577841.94,0.14901834521959928,6.710583173678118,9.104479237118797,2164767313003.0688,0.9876921745687163,140.69749118974985,352.66227561144547,53.0,0.047319212260660895,0.5,1.359602159520039,1.2970698086254997,0.540893649073236,1.0660725405184202
annual,0.0,pure 136Xe,-1.0,5.382240504678623e+16,1056779487627301.6,159758013575450.8,0.00296824367912541,336.89956354750797,6.6148762367291445,2863775041140.6523,0.9991258328506185,64.16855959811167,173.1372275898067,9.0,0.0008171947038429214,0.5,1.827464644349112,1.6613664392454737,1.3063724707048638,1.4303645911126088
annual,300.0,natural,1.0,0.0,14240500392167.316,3290397580256.1743,inf,0.0,4.327896567155456,10342504751.261768,0.9952494422987773,nan,265.6450629646232,168.0,0.04097691357878922,84.5,1.0,1.0,nan,1.0
annual,300.0,natural,0.0,0.0,3062355528953.8955,1400008904770.0276,inf,0.0,2.187382893437334,10098079595.954187,0.9758700556227898,nan,291.1188721324505,178.5,0.1733874182843057,84.5,1.0,1.0,nan,1.0
annual,300.0,natural,-0.7,0.0,226122852508.68372,691364456908.4961,inf,0.0,0.3270675115695334,10872185336.542742,0.7938846936444891,143.45436415918368,365.44589082273126,231.0,0.9048891799559899,84.5,1.0,1.0,nan,1.0
annual,300.0,natural,-1.0,0.0,268191720873.55444,542607834290.219,inf,0.0,0.49426437276633484,11442231498.30016,0.7071028911330101,nan,180.86675098346845,252.0,0.9879453088797002,84.5,1.0,1.0,nan,1.0
annual,300.0,136Xe-depleted,1.0,0.0,13505410698055.244,3366481600308.945,inf,0.0,4.011728653682777,11404715970.153408,0.9950817514768524,nan,267.56498916772676,169.5,0.04708610419794846,87.0,1.0231230476551856,1.102703478938412,nan,0.948380346626275
annual,300.0,136Xe-depleted,0.0,0.0,2893350918948.4624,1395576383018.4934,inf,0.0,2.073230067630144,10375108194.764418,0.9737640480926982,nan,292.67515725122644,181.0,0.1852417847471775,87.0,0.9968339331725449,1.0274337903734907,nan,0.9448122177821837
annual,300.0,136Xe-depleted,-0.7,0.0,202623078719.82294,641255386356.2451,inf,0.0,0.3159787551589579,10180760119.566072,0.7892379890331508,144.12013562261237,367.46171462707645,231.0,0.9128371071288103,87.0,0.9275214829869638,0.9364042098645334,nan,0.8960751930724988
annual,300.0,136Xe-depleted,-1.0,0.0,243835686305.7273,475616805124.79456,inf,0.0,0.5126725626142427,10230168264.03752,0.7014873687554858,nan,182.55008501914705,253.0,0.9824621288989591,87.0,0.8765387726974955,0.8940710791909163,nan,0.9091842414505018
annual,300.0,134+136Xe-depleted,1.0,0.0,12690454089924.402,3383257774695.437,inf,0.0,3.7509568986557063,12342827588.714762,0.9945492038641384,nan,269.1751729836196,171.0,0.05354635041298253,89.5,1.0282215726745194,1.193407968916713,nan,0.8911522587299331
annual,300.0,134+136Xe-depleted,0.0,0.0,2725101953496.458,1376241948932.0815,inf,0.0,1.980103829570845,10482200656.100594,0.9718841184657182,108.6546720407036,294.23420837668704,179.0,0.19571381723104836,89.5,0.9830237109514314,1.0380390208352392,nan,0.889871188283405
annual,300.0,134+136Xe-depleted,-0.7,0.0,186500190845.91525,603296257872.5588,inf,0.0,0.30913533510647406,9617681010.1009,0.7863709643144329,144.1952321726125,369.75270320034224,231.0,0.9175257802227954,89.5,0.8726168258204322,0.8846134160144145,nan,0.8247737403664371
annual,300.0,134+136Xe-depleted,-1.0,0.0,217135922697.1157,431352823966.7534,inf,0.0,0.5033835659178424,9357572390.427979,0.6946220783020527,nan,183.38417142647043,253.0,0.978852610091268,89.5,0.7949623958728915,0.8178100916607154,nan,0.8096294769646888
annual,300.0,136Xe-enriched (90/10 136/134),1.0,0.0,21324191133478.21,2607340489720.271,inf,0.0,8.178521837692928,284174359.1387601,0.9965507398266326,nan,251.7847513264199,160.0,0.0007810674943473674,84.5,0.7924089494125133,0.027476357610963755,nan,1.4974327127723073
annual,300.0,136Xe-enriched (90/10 136/134),0.0,0.0,4676786619808.62,1453419852633.3677,inf,0.0,3.2177808850863157,7576879429.290815,0.9897555761616709,101.82739087160913,278.9439461266795,171.0,0.09124692687677279,84.5,1.0381504343874968,0.7503287488768167,nan,1.5271860421138679
annual,300.0,136Xe-enriched (90/10 136/134),-0.7,0.0,445212251375.779,1161189068268.6816,inf,0.0,0.3834106465018525,17384170686.25309,0.8164294190709037,141.03824206627368,353.1537322488354,221.5,0.8422319609111691,84.5,1.6795614189671426,1.5989582727055591,nan,1.9688954320027503
annual,300.0,136Xe-enriched (90/10 136/134),-1.0,0.0,502674192081.67285,1165908730834.1047,inf,0.0,0.43114368971407724,22772773924.410664,0.7304261187194292,nan,173.62928109304374,248.0,1.0,84.5,2.1487134117022486,1.9902388732297325,nan,1.874309133944783
annual,300.0,129Xe-enriched (80 % + natural rest),1.0,0.0,11763567593967.1,3663000880664.5674,inf,0.0,3.2114563925064825,16594021268.948322,0.9915907976003248,nan,273.73571735595016,172.0,0.07590350670475736,84.5,1.1132395983525443,1.6044489867818412,nan,0.8260642021004683
annual,300.0,129Xe-enriched (80 % + natural rest),0.0,0.0,2558267300869.809,1418279733190.99,inf,0.0,1.8037818922462914,11514665049.722773,0.9667137341703435,nan,297.6136664798544,184.0,0.22281208182234394,84.5,1.0130505087208455,1.1402826587281152,nan,0.8353919970042526
annual,300.0,129Xe-enriched (80 % + natural rest),-0.7,0.0,170937341216.72095,549767009493.4893,inf,0.0,0.3109268804146847,8749028399.219807,0.7877454621897239,142.78552291137572,370.003793999701,231.0,0.9146714021857664,84.5,0.7951913119049051,0.8047166350092704,nan,0.7559489866693438
annual,300.0,129Xe-enriched (80 % + natural rest),-1.0,0.0,170412798554.05658,354721744598.09045,inf,0.0,0.4804126083309017,7762893205.21137,0.686095413600405,nan,183.99338265800387,253.5,0.9754728052430766,84.5,0.6537350222045709,0.6784422432254246,nan,0.6354140910800221
annual,300.0,pure 129Xe,1.0,0.0,11132815094446.074,3757884546153.2505,inf,0.0,2.9625218544412584,18185973893.659397,0.9904933634847856,nan,275.99406514613764,172.0,0.08631650901756328,93.5,1.1420761335050216,1.7583723025547306,nan,0.7817713414459397
annual,300.0,pure 129Xe,0.0,0.0,2429900915607.281,1422932411173.7017,inf,0.0,1.7076713528529328,11875399429.112844,0.9640155161999686,110.66126488586285,299.43819363381624,184.0,0.23667909846613935,93.5,1.016373828998923,1.176005726264105,nan,0.7934744652059841
annual,300.0,pure 129Xe,-0.7,0.0,156884315954.97638,513709130189.00885,inf,0.0,0.30539522608300534,8208365145.83444,0.7856095106607773,142.32210817575833,371.5684621350722,231.0,0.9180187327938949,93.5,0.7430366502873311,0.7549876029288356,nan,0.6938012421763148
annual,300.0,pure 129Xe,-1.0,0.0,145513334306.0523,306876433338.6761,inf,0.0,0.474175656706295,6825947387.934667,0.6765709607657373,nan,185.31685995681048,254.0,0.9693404970395082,93.5,0.5655584271836007,0.5965573576228307,nan,0.5425720593912671
annual,300.0,pure 131Xe,1.0,0.0,14104212608618.54,3584016852777.712,inf,0.0,3.935308674033546,12108041450.331953,0.9956587959410756,nan,268.398123703352,170.5,0.04759276402086596,90.5,1.0892351958569937,1.1707068782206547,nan,0.9904295649874958
annual,300.0,pure 131Xe,0.0,0.0,3063614183730.6436,1486989061005.97,inf,0.0,2.0602802428540152,11095761452.68081,0.9739415941696297,nan,293.3311557371877,180.0,0.18560927452946605,90.5,1.0621282878555907,1.0987991674304436,nan,1.0004110087038711
annual,300.0,pure 131Xe,-0.7,0.0,213885334864.98376,673897500400.5024,inf,0.0,0.3173855589876355,10675044044.275187,0.7912175322557848,142.67344115903438,367.33064103000913,231.0,0.9077462533352021,90.5,0.9747355301050638,0.9818673719988069,nan,0.9458811106089775
annual,300.0,pure 131Xe,-1.0,0.0,222494832045.88574,490512350973.3069,inf,0.0,0.4535967985401323,10567311017.971142,0.6905442932143409,nan,181.87099022228878,252.5,0.9827801853682395,90.5,0.9039905434003588,0.9235358522103845,nan,0.8296111129798313
annual,300.0,pure 132Xe,1.0,0.0,13662796485707.078,2923759967617.165,inf,0.0,4.673022627381454,6727053491.310582,0.9974990197682431,nan,263.3018721363362,166.5,0.02742939935198385,89.5,0.888573461505383,0.6504278850333516,nan,0.9594323309890155
annual,300.0,pure 132Xe,0.0,0.0,2875807190443.434,1284523283476.0442,inf,0.0,2.2388128167371337,8887957145.0636,0.9779179276551029,108.21136253388192,289.6072549693256,179.0,0.16014356669572927,89.5,0.9175107951810109,0.8801631102833232,nan,0.9390833831190768
annual,300.0,pure 132Xe,-0.7,0.0,206093722952.0555,665272500339.862,inf,0.0,0.30978842932297695,10621323206.760433,0.7849055945727393,146.24659420486296,368.8887414814997,228.5,0.91543188089743,89.5,0.9622601996560443,0.9769262460106222,nan,0.9114236825936952
annual,300.0,pure 132Xe,-1.0,0.0,292480145924.617,533042726667.0283,inf,0.0,0.5486992529724889,11419841477.925392,0.7080829337739576,nan,182.7999875262882,252.5,0.9827201879023473,89.5,0.9823719691852538,0.9980432120799082,nan,1.0905636645752907
annual,300.0,pure 136Xe,1.0,0.0,21509453474611.695,2538038818438.154,inf,0.0,8.474832346279117,-161197824.9197061,0.9964110789851509,94.77194595545272,251.0884720036691,160.0,-0.0004393765500380252,84.5,0.7713471568504359,-0.015585956090572764,nan,1.5104422514845413
annual,300.0,pure 136Xe,0.0,0.0,4733561901028.282,1443840008520.89,inf,0.0,3.2784532033278917,7358675271.044836,0.9903429763776822,101.7196137125166,278.63729787607133,171.0,0.08773799423070014,84.5,1.0313077321162198,0.7287202681580269,nan,1.5457257840487493
annual,300.0,pure 136Xe,-0.7,0.0,458500961585.0459,1186869271853.8062,inf,0.0,0.38631125807891187,17709361129.482235,0.8175584525196763,140.8873286289591,352.6622756114454,221.5,0.8376947432236977,84.5,1.7167056535723697,1.628868583573434,nan,2.02766308888412
annual,300.0,pure 136Xe,-1.0,0.0,509036986377.8983,1205050325116.2324,inf,0.0,0.4224196913343013,23427749528.79463,0.7305892883233169,nan,173.2000031205567,247.5,0.9999908600801435,84.5,2.220849477215067,2.04748081982741,nan,1.898033931546665
annual,350.0,natural,1.0,0.0,160477263995.39508,179627225478.92136,inf,0.0,0.8933905401451883,796077367.0532969,0.9783097817493321,nan,262.7492568190309,201.0,0.12669366450021863,138.5,1.0,1.0,nan,1.0
annual,350.0,natural,0.0,0.0,42542373876.472145,85914563058.83456,inf,0.0,0.49517069472074243,859997667.3654,0.9245963409018036,nan,289.8576706279905,208.0,0.4159779088895412,138.5,1.0,1.0,nan,1.0
annual,350.0,natural,-0.7,0.0,5322274578.218075,53455573030.57011,inf,0.0,0.09956444719382915,1003526639.4597473,0.6808606208958976,141.6149414720599,364.4597404775747,244.0,0.997257032674375,144.0,1.0,1.0,nan,1.0
annual,350.0,natural,-1.0,0.0,799624572.6617745,47899167303.95163,inf,0.0,0.01669391385423534,1089942777.5529237,0.5098822636913425,nan,177.2361491465704,255.0,0.9320940500392336,138.5,1.0,1.0,nan,1.0
annual,350.0,136Xe-depleted,1.0,0.0,132657376363.22456,175405104626.96124,inf,0.0,0.7562914240457858,878646654.1311907,0.9776906517436773,nan,266.624388432978,202.5,0.15130065095353967,143.5,0.9764950951020753,1.103720179087023,nan,0.8266428094576138
annual,350.0,136Xe-depleted,0.0,0.0,34536094694.87266,80899537213.93707,inf,0.0,0.42690101679497505,852739823.4892538,0.9145441861096975,nan,291.96735027660895,210.0,0.45231544127645185,143.5,0.9416277559199925,0.9915606237649683,nan,0.8118045973445943
annual,350.0,136Xe-depleted,-0.7,0.0,3955437221.18265,45842658461.93467,inf,0.0,0.08628289357317785,878244002.8044496,0.6670966574520976,nan,366.0768195963786,248.0,1.0,143.5,0.85758426788762,0.8751576373470821,nan,0.7431854864028739
annual,350.0,136Xe-depleted,-1.0,0.0,455552008.2960905,38657866333.87848,inf,0.0,0.01178419947861581,900175784.0482441,0.4871991351365952,nan,181.7576814999107,256.5,0.9184086520663962,143.5,0.8070676070122256,0.8258927005959584,nan,0.569707365019634
annual,350.0,134+136Xe-depleted,1.0,0.0,110067044753.36678,167142694204.5166,inf,0.0,0.658521422531865,932228445.862145,0.9747517405753217,nan,268.49847177535764,202.5,0.17639573262281244,149.5,0.9304975554729048,1.1710274458785521,nan,0.6858731387427266
