halo,iso,delta_keV,m_med_GeV,E_minus_keV,E_plus_keV,S_full_unit,S_acc600_unit,S_acc1000_unit,A_600,A_1000,E_peak_true,E_median_true_full,E_median_true_acc,pct248_true_acc,pct248_true_full,pct248_obs,frac_pm23_obs,frac_200_270_obs,ratio_100_200_over_200_270,ratio_125_200_over_200_270,P0_100_200_given_one_in_200_270,P0_125_200_given_one_in_200_270,N_600_1000phd_per_ROI_event,kappa_hat,ftil,q0,Z
annual,iso,390.0,0.1,256.7713896213162,470.2160889031856,0.0604486225406799,0.0007591906517742341,0.056091116918759135,0.012559271326047573,0.9279138971448306,340.0,340.5358311361435,272.91772686741325,0.13807484726129693,0.0018191981317545204,0.13470400201579075,0.4067629178376869,0.41275708484533885,0.0005836943902518924,0.0005836943902518924,0.9994164759261795,0.9994164759261795,72.88278133782838,1317.1921936380443,0.005876322321675973,11.16586195457013,3.341535867616885
annual,iso,390.0,0.2,256.7713896213162,470.2160889031856,0.5555572874485197,0.006258342478974456,0.5140957534235291,0.011264981344618542,0.9253694714087741,340.0,342.1838999414861,273.2157368630424,0.12858664959355598,0.0015196444084226834,0.12632357347236015,0.39958493001156553,0.403322647584588,0.0005456335085727742,0.0005456335085727743,0.9994545153223198,0.9994545153223198,81.14567278008299,159.78671722738133,0.005689673371337701,11.101396333928173,3.331875798094547
annual,iso,390.0,0.3,256.7713896213162,470.2160889031856,1.4314373145962376,0.014670780324033843,1.3209729367589522,0.010248985529744974,0.9228297483159829,340.0,343.6673815863924,273.44841617676946,0.1214607862223325,0.0013060022605361806,0.12002096202124403,0.3939104095938401,0.3959866797592241,0.0005172632352771962,0.0005172632352771962,0.9994828705222865,0.9994828705222865,89.04108217712994,68.16270013680106,0.005543648979862736,11.049471934185659,3.3240745981679862
annual,iso,390.0,0.5,256.7713896213162,470.2160889031856,3.0147493370671907,0.027703078522600184,2.7719034651573007,0.009189181396271671,0.9194474084714004,340.0,345.4649667874874,273.6905087163757,0.11433390846919139,0.0011022764014918327,0.1137073080840225,0.38795658061204685,0.3884014125702687,0.000489060328021393,0.000489060328021393,0.9995110592424876,0.9995110592424876,99.0575969524824,36.09707127618324,0.005392068331475322,10.99410672229722,3.315736226284778
annual,iso,390.0,1.0,256.7713896213162,470.2160889031856,4.6097060066341236,0.03908408811313674,4.225220119676921,0.008478650928473165,0.9165921023154483,340.0,346.83673474023647,273.8527090637278,0.10973281324737164,0.0009761344276983724,0.10962449796898215,0.3839468992433828,0.38335547702962985,0.000470938498173242,0.000470938498173242,0.9995291723759556,0.9995291723759556,107.10588972796737,25.585859828820855,0.005291007163732468,10.956323555052094,3.310033769473069
annual,iso,390.0,inf,256.7713896213162,470.2160889031856,5.4361862330882955,0.044483918782497,4.975314805408912,0.00818292767671164,0.9152215527727492,344.0,347.45502711712027,273.9202287881326,0.1078601313380831,0.0009260175309046681,0.10796100205617623,0.38227428259907226,0.3812650945601445,0.0004635812490165826,0.0004635812490165826,0.999536526188168,0.999536526188168,110.8452452387477,22.480033849748597,0.005249107133542129,10.94044687355238,3.307634634229177
annual,p,250.0,0.05,53.77013478914319,922.6857097465114,129.7435192923927,122.89808587396926,123.73007656291252,0.9472387256353326,0.9536513055736667,72.0,128.72368918938272,127.84288799412603,0.996767786180759,0.9887089139315537,0.9945664286297813,0.024460090288792015,0.0823399356162677,5.6932010582534565,5.189779527663899,0.0033687919919107284,0.0055732354237114,0.006769761164518447,0.008136823229496755,0.0004331158180257389,5.985329395020497,2.446493285300513
annual,p,250.0,0.1,53.77013478914319,922.6857097465114,1332.9224666440705,1259.1767416510002,1270.4794975394284,0.9446736574418003,0.9531533373716355,72.0,140.28840541671715,139.51127985813733,0.9959354039621108,0.9852183894664092,0.9932160663005488,0.030109872133102882,0.0995315283919746,5.235326977040383,4.814565092661831,0.005325083019241008,0.008110748735105509,0.008976306116970008,0.0007941696879572487,0.0005372395800029397,6.4089197333621675,2.531584431410923
annual,p,250.0,0.2,53.77013478914319,922.6857097465114,7207.280225830552,6752.661638272748,6857.70778589363,0.9369223100374989,0.9514973153556496,76.0,153.36133938101162,152.3315088924888,0.9939040136239635,0.9751652419004158,0.9900048154108456,0.04284927573454653,0.1356807344532906,4.380317329735885,4.088157010653742,0.012521384582904888,0.01677011223348783,0.015556258146491643,0.00014808975387307994,0.000778685795296427,7.141847363171448,2.6724234999661727
annual,p,250.0,0.3,53.77013478914319,922.6857097465114,13237.34085885821,12295.838134557256,12569.583916057003,0.9288752375314929,0.9495550541516535,164.0,159.2333665158267,157.81516746420792,0.9923132644468061,0.9652600994436055,0.9875672566188689,0.05191001978953104,0.1593094491234712,3.8981880963777655,3.665549401724069,0.020278621085595517,0.025590108171368846,0.0222632876672627,8.132833150995344e-05,0.0009562314243651523,7.548748824508084,2.7474986486817574
annual,p,250.0,0.5,53.77013478914319,922.6857097465114,20267.813057984527,18598.099675816527,19183.20580452895,0.9176174865343839,0.9464862217569993,164.0,163.8967691401375,161.90421478413452,0.9906216084195085,0.9519536960250947,0.9850407176615774,0.0608083088626499,0.18100323958921966,3.506476196803736,3.3160680010993127,0.030002451115614708,0.03629526448792849,0.03146053300667305,5.3768934322914695e-05,0.0011352851802577026,7.889341122039704,2.808797095206363
annual,p,250.0,1.0,53.77013478914319,922.6857097465114,25310.630143445764,22974.082765933177,23879.429559045402,0.907685136076407,0.9434545652838685,168.0,166.62939759556343,164.10737096949921,0.9894606202322594,0.9405578677856626,0.983341844017793,0.06653752548315178,0.19425449058218575,3.28965896889893,3.1204248369756074,0.03726655628409332,0.044138412806131226,0.039407309633910904,4.35273090198333e-05,0.0012529752985276572,8.085267878071457,2.8434605462484366
annual,p,250.0,inf,53.77013478914319,922.6857097465114,27485.747086533265,24813.99362467856,25887.524748949927,0.9027949484711754,0.9418526870471572,168.0,167.7200705139931,164.9322425368216,0.9889702999508028,0.9350318587105362,0.9826322748616381,0.0688744714174024,0.19951027521319156,3.208103985527141,3.046445727430323,0.04043320257914381,0.04752755041093316,0.04326313371837482,4.0299841094722375e-05,0.0013015103679046315,8.160792078217774,2.8567100094720455
annual,p,260.0,0.05,59.693840812605856,898.9428347222523,70.99552149401472,66.99279378562656,67.66073780596697,0.9436199970905825,0.9530282527986095,80.0,150.09850169117587,149.48074591960193,0.9953374273366739,0.9835365123069314,0.992192149902329,0.03490005726821004,0.11622123804518199,5.32290357765059,4.902118722606603,0.004878567839749549,0.007430822529033962,0.0099703861056728,0.014926978612057109,0.0006206808784490921,6.6935903617295684,2.5871973951999814
annual,p,260.0,0.1,59.693840812605856,898.9428347222523,773.2827214080329,727.4407756943621,736.5159813540213,0.9407177421083462,0.9524536899168459,156.0,154.81714579036392,154.08482802973842,0.9944675743854497,0.9796650525676563,0.9908015555774755,0.04054008389785458,0.13258353665420347,4.904675320667124,4.551606532352336,0.007411849166533504,0.010550241457529577,0.012475525105114828,0.001374682356849563,0.0007264720104534116,7.00453521238637,2.6466082468673693
annual,p,260.0,0.2,59.693840812605856,898.9428347222523,4545.462875308795,4236.358355016482,4320.726567343109,0.9319971301555698,0.9505581028531844,164.0,162.34880488910034,161.23416884114408,0.9923592288821782,0.9685498543359579,0.9875188833358841,0.05313728390477965,0.16650816977310953,4.11815257988156,3.8714645114309425,0.016274552622770746,0.020827844462295048,0.01991526808083234,0.00023605179642459905,0.000969710668572649,7.576507662406966,2.7525456694498214
annual,p,260.0,0.3,59.693840812605856,898.9428347222523,8659.225796042729,7992.017382712045,8211.927075746766,0.9229482601509712,0.9483442595410344,164.0,166.44161142754544,164.88928698438536,0.9907005748265187,0.95756094003254,0.9850142875350377,0.062142985006788685,0.1887651567395753,3.671782445388863,3.4747716134209483,0.02543109997705874,0.030968905898037677,0.02751616800914607,0.0001251248529768157,0.0011494489240132365,7.913961862506576,2.813176471980842
annual,p,260.0,0.5,59.693840812605856,898.9428347222523,13607.035488905894,12386.641571115166,12856.786745304928,0.910311550316324,0.9448631743326708,168.0,170.05723648361075,167.85623211830088,0.9889271969537958,0.9427779831680817,0.9824019822736694,0.07105314072115208,0.20937342513904778,3.3077162452035354,3.1461272380753176,0.03659966303894003,0.04301840472181145,0.037955822931545015,8.073213342444124e-05,0.0013319033362106404,8.206673718124554,2.8647292573862115
annual,p,260.0,1.0,59.693840812605856,898.9428347222523,17223.34044062469,15487.207151306353,16214.78225021037,0.8991988055218767,0.9414423587636094,168.0,172.32688960551235,169.55086129840782,0.9877059317860138,0.9301308634959868,0.9806380350991032,0.07682103321682271,0.2220481009731462,3.1056755382862775,2.9619032934678895,0.04479424810639222,0.05172038436432798,0.04697910293287746,6.456942108607681e-05,0.0014523742506765552,8.378840750082729,2.894622730181384
annual,p,260.0,inf,59.693840812605856,898.9428347222523,18797.27964637867,16799.911381726753,17662.69961034626,0.8937416316495184,0.9396412641947905,168.0,173.27664084246967,170.19889224055862,0.9871894014202607,0.9240074628134507,0.9798999061636421,0.07917972791466406,0.22709243613060737,3.029583026755605,2.892194793306862,0.04833578865527603,0.055454368072723345,0.05135671308111537,5.952412350744296e-05,0.001502158464754996,8.44587596309244,2.9061789282651613
annual,p,270.0,0.05,66.16146782369806,874.6560387103632,42.27983402486931,39.737262303377314,40.26662662944557,0.9398632520648866,0.952383744121617,160.0,160.26983464468523,159.5829462574554,0.9939000835077441,0.9782241675255875,0.9898307659076963,0.045067673363532304,0.14835524777252998,4.933051646260165,4.595301355883466,0.007204484164030159,0.010099176875982788,0.01332161038238568,0.02516529680292064,0.0008051571728742242,7.208019522563246,2.684775506921062
annual,p,270.0,0.1,66.16146782369806,874.6560387103632,479.6409924292163,449.3081620332535,456.501343369896,0.9367593035734134,0.9517563147759204,164.0,162.98753051427803,162.17344125977505,0.9930490893002385,0.9741686748534216,0.9884942177616401,0.05027899167430634,0.16256094743492802,4.556462476831225,4.27167105075439,0.010499134258060932,0.013958438394622881,0.016009460642983246,0.0022256439666591002,0.0009050523507164092,7.439697562194829,2.72758089929425
annual,p,270.0,0.2,66.16146782369806,874.6560387103632,2984.8171935256914,2767.658851796048,2834.5501463574806,0.9272456811758264,0.9496561975406226,164.0,168.12463987470323,166.87031483864737,0.990923841136577,0.9622351632089524,0.9852382981046014,0.0623197012240769,0.19310561104599994,3.842300413040193,3.641757840638806,0.021444214011687255,0.026206237064765794,0.024168908866070662,0.0003613162075055091,0.001142277646049965,7.901533958312277,2.810966730203735
annual,p,270.0,0.3,66.16146782369806,874.6560387103632,5829.364927804559,5347.12834617734,5521.523543750764,0.9172745937851523,0.9471912656238981,164.0,171.34968467104898,169.62299077362027,0.989213356561524,0.9502627885277919,0.9826915419400409,0.0711783132320868,0.21384009384338845,3.433861166205421,3.273109733950232,0.03226213052331881,0.0378884207777641,0.032614739404581254,0.00018701627027802682,0.0013222443871523694,8.192206212773108,2.8622030348619765
annual,p,270.0,0.5,66.16146782369806,874.6560387103632,9326.179375965217,8424.669273290434,8797.597790653179,0.9033355389884423,0.9433228159138497,172.0,174.42608048155913,171.99399014212418,0.9873653571968547,0.9340927061329856,0.9800035288456063,0.08007162136311484,0.23340208984052768,3.09915386572517,2.9669542274505734,0.045087336198641366,0.051459806751490964,0.04426625013578602,0.00011869902159487725,0.0015072921024707388,8.45266240027896,2.9073462814530644
annual,p,270.0,1.0,66.16146782369806,874.6560387103632,11918.02779415165,10620.199183291748,11197.417838855983,0.8911037435659643,0.9395361407321704,172.0,176.45792541260508,173.40266618044961,0.9860861359877556,0.9202628878074812,0.9781773328201719,0.08587449180099142,0.24556532600680225,2.912808178626452,2.7950273318370114,0.0543229668821774,0.06111320397363122,0.05435101975039651,9.416019254829535e-05,0.0016303013847992027,8.608747501893097,2.934066717355469
annual,p,270.0,inf,66.16146782369806,874.6560387103632,13054.099163544399,11554.31460644833,12238.848960132995,0.8851100686223948,0.9375483368712169,172.0,177.3334728283399,173.9496688125081,0.9855440426410391,0.9135756554376774,0.9774113192087465,0.08825523689941997,0.25042891221166347,2.8425170003775273,2.729912147394784,0.05827879345782826,0.06522501960432643,0.059244912138936755,8.654775588695772e-05,0.0016812710183853425,8.670015001378562,2.9444889202336224
annual,p,280.0,0.05,73.2376368940837,849.7607006391811,26.80669020601853,25.10133209981575,25.514581139246015,0.9363831158156221,0.9517990077535788,160.0,165.88031535155665,165.08420795106306,0.9926470511710628,0.9733890121827903,0.9877839769463542,0.05360180973101736,0.17407274572453485,4.521936829536072,4.263114375740062,0.010867953896758969,0.01407838867157948,0.016463231424809485,0.03983852315181871,0.0009634766371991141,7.563717313158697,2.75022132075924
annual,p,280.0,0.1,73.2376368940837,849.7607006391811,310.8988468536823,290.08552066166635,295.70163286998456,0.9330543474102646,0.9511184613983147,164.0,167.806128485757,166.8718556343581,0.9918022051606579,0.96911284992814,0.9864763517416199,0.05851481434946454,0.1866657806408441,4.187690569290452,3.9680914299497108,0.015181304590709349,0.018909488800816377,0.01936019486773495,0.0034472592693322456,0.0010596822811172369,7.752535065076908,2.7843374553162388
annual,p,280.0,0.2,73.2376368940837,849.7607006391811,1997.9727782382226,1843.453222275996,1895.6962878390348,0.9226618312094926,0.9488098679255412,164.0,171.91697651052243,170.5069742491226,0.9896242102702371,0.956238066997144,0.983180108601835,0.07032082805445579,0.21505668076609777,3.5479331213909213,3.3917715364874588,0.028784071395433923,0.03364901361194999,0.02833978369059861,0.0005424601980219291,0.0012965695795005955,8.15323292117754,2.8553866500314
annual,p,280.0,0.3,73.2376368940837,849.7607006391811,3960.9801111852553,3611.2129098913056,3747.453229547626,0.9116968044585086,0.9460924125736812,168.0,174.77523282152762,172.82612520744837,0.9878383150308448,0.94318741015336,0.9805478329204318,0.07922864930848615,0.23497235887474152,3.1789003450609448,3.05314333354281,0.04163141014497924,0.04721029321660878,0.03772702497910078,0.00027691527056212785,0.001480364876753131,8.416806660678924,2.901173324825479
annual,p,280.0,0.5,73.2376368940837,849.7607006391811,6410.704035444169,5746.442811655527,6037.857645460475,0.896382484651295,0.9418400244462602,172.0,177.64507008831475,174.9270740458815,0.9858954890762114,0.9255393951044263,0.9777471526284517,0.08826516294386552,0.2540383413397928,2.874886381403228,2.7711220689912266,0.05642254979054005,0.06259173308190225,0.05071221333898434,0.00017402069989658594,0.001671041672597014,8.65786854213728,2.942425622192901
annual,p,280.0,1.0,73.2376368940837,849.7607006391811,8246.082049575221,7281.185094982218,7732.315225773589,0.8829872236545708,0.937695644948367,172.0,179.60461096185023,176.19247696965306,0.9845467229703085,0.9104738387022586,0.9758375651551113,0.09419121187721395,0.26598328663742304,2.705020111502351,2.6124187446582856,0.06686897899744207,0.07335689740532755,0.06195833849935559,0.00013734028004440423,0.001798312118764926,8.803981457831828,2.967150393531111
annual,p,280.0,inf,73.2376368940837,849.7607006391811,9055.297656284161,7936.433784817822,8471.475471690599,0.8764409615304171,0.9355270023411761,172.0,180.45889903108042,176.6968469529325,0.9839746213851466,0.9032039146460727,0.9750355665152796,0.09662709877099801,0.27077407209382925,2.6408331292668192,2.5522483294679374,0.07130184115340962,0.07790630989359765,0.06741588242017428,0.00012600117724323136,0.0018511244648112119,8.861612608296268,2.976846084078965
annual,p,290.0,0.05,81.00087820032975,824.1782903321383,17.314554876416228,16.15279109837028,16.47008346700851,0.9329024750368627,0.9512276569952166,164.0,169.58281223544446,168.65420434886846,0.9914833413688735,0.9686477358030707,0.9859265692806765,0.06117147575003637,0.19556863043430708,4.066776278467424,3.880941798065907,0.01713253008532811,0.020631385430094174,0.01964319148968899,0.061908805351967564,0.0011050019712111414,7.835660734827063,2.799225023971289
annual,p,290.0,0.1,81.00087820032975,824.1782903321383,202.9195349263414,188.5570139031639,192.8696635734124,0.9292206093987401,0.9504736133138829,164.0,171.24404180055322,170.16122075108805,0.9905995682599682,0.9639746809621641,0.9845750433681657,0.06611761768016737,0.2076771196812346,3.777234673160877,3.618493185193271,0.022885890969656136,0.026823063446329513,0.022871860245216473,0.0053034357052003595,0.001203230684022269,8.004783661385744,2.8292726382209517
annual,p,290.0,0.2,81.00087820032975,824.1782903321383,1326.9494595263845,1217.6945988672464,1257.8263394901105,0.9176646405974397,0.9479082496021021,168.0,175.0004819943514,173.38441123153726,0.988291396544082,0.9497930121915045,0.9811188444776263,0.0782099351158887,0.23560048262175126,3.217516014945219,3.103413588147972,0.04005442939534817,0.04489568514160016,0.03295714759693966,0.0008212239759708586,0.0014488458665151737,8.374003365131745,2.8937870282955767
annual,p,290.0,0.3,81.00087820032975,824.1782903321383,2655.955511559712,2404.916408991536,2509.60054934879,0.9054806823850928,0.9448955520625514,172.0,177.73775542746705,175.516740942206,0.9863869520433559,0.9353958593382596,0.9783387384347102,0.08741929100066431,0.25545333924775904,2.8915748000875023,2.79921934425077,0.05548876006521171,0.06085755288457757,0.043529222041090214,0.00041581486835101026,0.001640920649888371,8.621667974941497,2.9362676947004505
annual,p,290.0,0.5,81.00087820032975,824.1782903321383,4334.616272392326,3851.4446510830785,4075.4218300042053,0.8885318581977778,0.940203601403206,176.0,180.56623383395095,177.50267540085025,0.9843122209588666,0.9159763796085219,0.9753749647620142,0.09678879577979344,0.27455261904909334,2.621437049461698,2.5449533055275952,0.07269831664960526,0.07847671632403257,0.058154069242080726,0.00025964283290914913,0.001840612941861944,8.8502735780886,2.9749409369075885
annual,p,290.0,1.0,81.00087820032975,824.1782903321383,5604.671374952228,4897.24531130449,5244.03724453394,0.8737792073217197,0.9356547233027803,176.0,182.55081604927247,178.7117063707398,0.9828717863439147,0.899463101578446,0.9733533647868927,0.10293866076491899,0.2865426814540161,2.4698680046944386,2.4014859739932217,0.08459602454275779,0.09058324887851876,0.07081367405241822,0.00020419642808001948,0.0019739567001349173,8.98955862129473,2.998259265189508
annual,p,290.0,inf,81.00087820032975,824.1782903321383,6167.85060783269,5345.02475514164,5756.349635886961,0.8665943932484154,0.933282921699959,176.0,183.41129805689422,179.18943914458723,0.9822609315766675,0.8915181469237292,0.9725043703710823,0.10546688261136779,0.29135454458051985,2.412477505504032,2.3470181395748626,0.08959305210274698,0.09565396415492855,0.07695471949866042,0.0001870898725095803,0.002029284634977199,9.04462033663219,3.0074275280764775
annual,p,300.0,0.05,89.54822228823083,797.8117772434408,10.89437713694673,10.117415099845108,10.355714195884394,0.9286822892823614,0.9505558753574321,168.0,172.91143025033853,171.8095992993727,0.9900948482362942,0.9629315291327606,0.9837457127193955,0.06969007541365892,0.2183623795081726,3.5673802162296293,3.4455344545945823,0.028229712633813735,0.031887714951799026,0.02355335762026158,0.09883947531373992,0.0012685220526145362,8.109771627349133,2.8477660766553723
annual,p,300.0,0.1,89.54822228823083,797.8117772434408,128.49869372587887,118.79614490894849,122.03550008979292,0.924493015955256,0.9497022619554902,168.0,174.49720185834363,173.21514960034827,0.9891305503658964,0.9576647157539186,0.9822872247080258,0.07489746386838037,0.23061511444336458,3.3244681947875856,3.2198033176792205,0.03599165421412429,0.039962917487099604,0.027268184361767266,0.008417781576720792,0.0013733377041237299,8.267574927089742,2.875339097756948
annual,p,300.0,0.2,89.54822228823083,797.8117772434408,851.1308239688967,775.7051693622489,805.8579565390493,0.9113818316966462,0.9468085679017755,172.0,178.1615497747185,176.25926372305696,0.9866100027491955,0.9417037064215436,0.978552666331792,0.0876543831162375,0.25897255806090325,2.84978805622275,2.7738725835081928,0.05785658191797712,0.06241981015805512,0.03887145318573902,0.0012891495886538395,0.0016357951363004158,8.61544217624189,2.9352073480832477
annual,p,300.0,0.3,89.54822228823083,797.8117772434408,1717.856944782385,1542.0080389810942,1620.6786123504735,0.8976347207866211,0.9434304860325713,176.0,180.88646763254124,178.32512491689258,0.9845327169966904,0.92556697752139,0.9755509035550392,0.09736711482886161,0.27915045220321466,2.5703499631878106,2.508635447334954,0.07650876548672354,0.0813792097286499,0.05101826409501868,0.0006485050497277339,0.0018408778293007352,8.850560109474943,2.974989094009412
annual,p,300.0,0.5,89.54822228823083,797.8117772434408,2826.2873025555155,2483.281810794759,2651.6357080871226,0.8786374295880633,0.9382045858145865,176.0,183.7664056905397,180.2317242091648,0.9822737482556813,0.9039209504126445,0.9723557429578514,0.10723522827087352,0.2985456230581867,2.3370860055638127,2.285816303502625,0.09660874580638827,0.10169101748233013,0.06779492225189003,0.0004026929185616497,0.002053734942354762,9.068478240907844,3.0113914127704895
annual,p,300.0,1.0,89.54822228823083,797.8117772434408,3673.99276395371,3167.7647299424043,3428.4650259779496,0.862213110766572,0.9331714149290976,176.0,185.82859100581086,181.41468483257614,0.9807079940491288,0.8856240448684396,0.9701795168245015,0.11370316914805213,0.31070721906020915,2.205542542604013,2.1596308037569774,0.11019072592071624,0.1153677065001885,0.08229787192569864,0.00031568000948674677,0.0021956364520800188,9.201589549303755,3.033412195746525
annual,p,300.0,inf,89.54822228823083,797.8117772434408,4052.336642574909,3461.7089189833177,3770.9363108169537,0.8542500844114721,0.9305585007914965,180.0,186.7319219185466,181.8822049460354,0.980044621132681,0.8768570465295117,0.9692663618975648,0.11635990323205182,0.3155842525921885,2.155609521024604,2.11163507274723,0.11583256670694578,0.12103989551284687,0.08932795884076067,0.00028887466375818036,0.0022544588110778225,9.254271998451474,3.0420834962984618
annual,p,310.0,0.05,99.00194568682622,770.5388848440487,6.499420151007119,5.997818651249311,6.172146505718623,0.9228236537870103,0.9496457164355219,172.0,176.9136405688819,175.57402614079083,0.9882747289606425,0.9551194169465184,0.9808480071081311,0.08099981295007,0.2479440195462057,3.02390845846911,2.9552478526346766,0.048610853086525366,0.052065754342219606,0.02906520930455285,0.16672728172461596,0.0014871703987342437,8.425929632648897,2.902745189066532
annual,p,310.0,0.1,99.00194568682622,770.5388848440487,77.15847222227256,70.82694250746522,73.19711267467797,0.9179412249562442,0.9486594351404082,172.0,178.45303092152085,176.89625263149065,0.9872061488750108,0.9490503495667373,0.9792467710544661,0.08657253343975917,0.2604815504400132,2.8294737369027567,2.770252851524605,0.059043918129919735,0.06264616256166343,0.03346424514884192,0.014118920916212065,0.0016010205893218668,8.572682991825571,2.9279144440754363
annual,p,310.0,0.2,99.00194568682622,770.5388848440487,518.2880523614818,467.88528560965335,489.9569668502962,0.9027514400106702,0.9453371819356045,176.0,182.0569247260251,179.79227952314747,0.9844210287203091,0.9307411461069729,0.9751578764447233,0.10018809251231761,0.2894266313546605,2.444666896038985,2.4014075434167887,0.08675502853281473,0.09059035365355562,0.047173274987443836,0.0021372760177679074,0.0018852713817755294,8.898010272268145,2.9829532802690935
annual,p,310.0,0.3,99.00194568682622,770.5388848440487,1056.2834971340355,936.8765679710727,994.4814538360916,0.8869556047340094,0.9414910452869627,180.0,184.78544542595276,181.7639161208029,0.9821339676797035,0.9123531812553369,0.9718827036067743,0.11051833710867774,0.3099521044567696,2.215116337107846,2.1798212182276875,0.10914081638293593,0.11306174221231917,0.06148609948669089,0.001067376465787408,0.002106550020074703,9.119062404530917,3.0197785356762368
annual,p,310.0,0.5,99.00194568682622,770.5388848440487,1754.7526404083485,1518.4215819153153,1641.7334257220464,0.8653194455726612,0.9355925091185494,180.0,187.72960302687127,183.58867512452173,0.9796544384362244,0.8878729019338819,0.9684067324077874,0.12098242078921971,0.32962193939291934,2.0217621539984845,1.992360530200994,0.13242191156097938,0.1363731323064204,0.08121054473632236,0.000658578626588417,0.002335481002419924,9.324637227247475,3.0536268971908593
annual,p,310.0,1.0,99.00194568682622,770.5388848440487,2296.0430000515225,1944.23778816685,2135.2254814535745,0.8467776030863629,0.9299588384911174,184.0,189.88585226479464,184.7214187855606,0.9779399577028447,0.8673420706632367,0.9660447587359264,0.12782444906706342,0.34192523502174493,1.9120207012664918,1.8856546420664129,0.14778146249059979,0.1517296982667711,0.09823268246771392,0.0005143403785721411,0.002487704559970845,9.450495646540405,3.074165845646654
annual,p,310.0,inf,99.00194568682622,770.5388848440487,2539.5650221045344,2127.748755960746,2354.3037754251413,0.8378398416424414,0.9270500085381286,184.0,190.84049006393374,185.1729619149128,0.9772145180607541,0.8575567553377483,0.9650549054830908,0.13063116691491305,0.3468523952005118,1.8702294157606925,1.8449630580318965,0.15408830747359203,0.15803115876384224,0.10647639615801274,0.00046998030063397604,0.0025507173271830303,9.500362327743009,3.082265778245447
annual,p,320.0,0.05,109.51985253604376,742.2018089940344,3.5603819249718147,3.252533831820209,3.3761007997658816,0.9135350926841808,0.9482411917908521,176.0,182.0987529454121,180.40273894691268,0.985432361478604,0.9428193212962024,0.9763939125846907,0.09794832159355739,0.2902693028970671,2.435530846246587,2.4072393592833836,0.08755125845306747,0.0900635848939166,0.03799098620798089,0.30745260517101897,0.0018189871924070896,8.82674121440815,2.9709832066856503
annual,p,320.0,0.1,109.51985253604376,742.2018089940344,42.61945003775102,38.68298782558507,40.36333772937944,0.907636954285446,0.9470637864549357,180.0,183.54590384285115,181.60312997477504,0.9842172667640268,0.9355897718115289,0.9745994191490188,0.10396839289364856,0.3029627346152083,2.2908133353478943,2.2662883849446733,0.10118413174643329,0.10369634762608641,0.043438989546794406,0.025851157219520575,0.001944518151640141,8.959631932000356,2.993264427343558
annual,p,320.0,0.2,109.51985253604376,742.2018089940344,291.5644505537341,259.328283220488,274.98360107654145,0.8894372504191655,0.9431314433371332,184.0,187.10466182066557,184.25731059046942,0.9810612776413112,0.9139209661222779,0.9700318517079812,0.11863002253112687,0.33218204047465183,1.999481934191903,1.981402908451418,0.13540541398408934,0.13787567461810404,0.060368725160390095,0.0038561162229642826,0.00225681882268099,9.256356988437973,3.0424261681161586
annual,p,320.0,0.3,109.51985253604376,742.2018089940344,601.9225664477857,524.1092919032669,564.9825123147318,0.8707254406430885,0.9386298899689811,184.0,189.88091561416914,186.1179879948465,0.9784807393612837,0.8923648023503783,0.9663879356220121,0.12970876428150657,0.3528215178177404,1.8225578671725675,1.807735035501114,0.16161184017450222,0.16402522770787775,0.07798606329423508,0.0019079989907611992,0.002498847126544954,9.459404563824997,3.0756145018231718
annual,p,320.0,0.5,109.51985253604376,742.2018089940344,1013.0316628997014,856.4245314096714,943.9495335248075,0.8454074662960112,0.9318065447459429,184.0,192.93762911080913,187.85291752792693,0.97569311608744,0.8639736458234573,0.9625336856651876,0.1408920509797768,0.3725332989642646,1.6716948909912535,1.6593006092050078,0.18792827761485467,0.19027200806781777,0.10219814928826278,0.0011676452078667153,0.00274828986925018,9.649111788381928,3.1063019473937055
annual,p,320.0,1.0,109.51985253604376,742.2018089940344,1337.3091678101646,1101.9070716768147,1237.4955285904575,0.8239733176144904,0.9253623308489306,184.0,195.2104364471938,188.92919147491557,0.9737711503197728,0.8404259396329307,0.9599217354850581,0.1481837156068635,0.3848280142904341,1.5853160714543544,1.5741794278624923,0.20488302520594326,0.20717748702329433,0.12304890348631001,0.0009075175445405403,0.0029136392236414747,9.765623579962986,3.1249997727940695
annual,p,320.0,inf,109.51985253604376,742.2018089940344,1484.7576367357713,1208.1822022282167,1369.0339541553062,0.8137235144211121,0.9220588736388771,184.0,196.23375003601896,189.35672526613612,0.9729591858425102,0.8292859439854586,0.9588287194077826,0.151170276137044,0.3897440408113667,1.5522771541233733,1.5415973080000782,0.2117652023590998,0.2140389421182522,0.13313534302229835,0.000827689729376685,0.002981969668596802,9.811857805009932,3.132388514378434
annual,p,330.0,0.05,121.31166188766231,712.5908306416193,1.7436112633930894,1.5656835590426434,1.64937067126657,0.8979544878574618,0.9459509157200982,180.0,189.02368282712828,186.70343006793163,0.9807197839513203,0.9223595904696695,0.9691206694463885,0.12469154822822799,0.3538465417008286,1.8157752912821181,1.8090811615728282,0.1627117105058047,0.1638045776171804,0.05345084691002196,0.6386986656559531,0.002353865393295872,9.340264681533519,3.0561846609021384
