m_GeV,delta_keV,N_iso_unit,N_p_unit,G_LZ_iso,G_LZ_p,G_relic_BL,N_th_BL,f_th_BL,NT_fraction_BL,dilution_D_BL,T_RH_NT_BL,G_relic_UB,N_th_UB,f_th_UB,NT_fraction_UB,dilution_D_UB,T_RH_NT_UB,G_relic_Ap,N_th_Ap,f_th_Ap,NT_fraction_Ap,dilution_D_Ap,T_RH_NT_Ap
622.9,285.0,24628.68141781997,5986.475181018019,1.0512434971126997e-07,2.1322509159698728e-07,6.898297598887914e-08,0.4306031554231045,0.4306031554231045,0.5693968445768955,1.0,10.753085314236753,1.2436082853100246e-07,1.3994602551250899,1.3994602551250899,0.0,1.3994602551250899,,6.218041426550123e-08,0.08504143951110747,0.08504143951110747,0.9149585604888926,1.0,2.209812941275257
622.9,287.5,21737.310491014854,5322.191922419402,1.1189765838821969e-07,2.261406504818167e-07,6.898297598887914e-08,0.3800509791429699,0.3800509791429699,0.6199490208570301,1.0,9.497523268545073,1.2436082853100246e-07,1.2351656822146526,1.2351656822146526,0.0,1.2351656822146526,,6.218041426550123e-08,0.07560490083915576,0.07560490083915576,0.9243950991608443,1.0,1.9747562950009836
622.9,290.0,19156.11672302248,4725.338088188416,1.1919832852358655e-07,2.399979098231377e-07,6.898297598887914e-08,0.33492188098297787,0.33492188098297787,0.6650781190170221,1.0,8.37268605960601,1.2436082853100246e-07,1.0884961131946784,1.0884961131946784,0.0,1.0884961131946784,,6.218041426550123e-08,0.06712623723395637,0.06712623723395637,0.9328737627660436,1.0,1.759349355471493
622.9,292.5,16746.52743399679,4167.950745563174,1.2748571387129726e-07,2.555421908157777e-07,6.898297598887914e-08,0.2927930827121357,0.2927930827121357,0.7072069172878643,1.0,7.321445525893172,1.2436082853100246e-07,0.9515775188144414,0.9515775188144414,0.048422481185558586,1.0,23.59238096026701,6.218041426550123e-08,0.05920821860883601,0.05920821860883601,0.940791781391164,1.0,1.5574653040834348
622.9,295.0,14533.486726847941,3654.4792338791917,1.3684816982858374e-07,2.729047869673837e-07,6.898297598887914e-08,0.25410070225491094,0.25410070225491094,0.7458992977450891,1.0,6.355830706132548,1.2436082853100246e-07,0.8258272823284607,0.8258272823284607,0.1741727176715393,1.0,20.50088289325247,6.218041426550123e-08,0.05191405047463777,0.05191405047463777,0.9480859495253622,1.0,1.370982134852429
622.9,297.5,12564.889467617553,3193.623988000938,1.4717856579694353e-07,2.9193220795166196e-07,6.898297598887914e-08,0.2196821242887945,0.2196821242887945,0.7803178757112055,1.0,5.49661625724181,1.2436082853100246e-07,0.7139669039385822,0.7139669039385822,0.2860330960614178,1.0,17.747355475524497,6.218041426550123e-08,0.045367327681899584,0.045367327681899584,0.9546326723181005,1.0,1.2028835151585704
622.9,300.0,10852.758307873319,2788.603127588488,1.5836304258661044e-07,3.1241404342006527e-07,6.898297598887914e-08,0.1897475505543414,0.1897475505543414,0.8102524494456587,1.0,4.75884544176632,1.2436082853100246e-07,0.6166795393016097,0.6166795393016097,0.3833204606983903,1.0,15.349442744227314,6.218041426550123e-08,0.039613765533890344,0.039613765533890344,0.9603862344661096,1.0,1.0545917262488433
622.9,302.5,9276.888228827955,2413.036903379046,1.712863444100649e-07,3.35847346189242e-07,6.898297598887914e-08,0.16219533949350842,0.16219533949350842,0.8378046605064916,1.0,4.095536491279552,1.2436082853100246e-07,0.5271348533539024,0.5271348533539024,0.4728651466460976,1.0,13.139387603146066,6.218041426550123e-08,0.034278624006904006,0.034278624006904006,0.965721375993096,1.0,0.91686153693549
622.9,305.0,7828.938574589526,2065.231014113147,1.8645432425882883e-07,3.6302754911215467e-07,6.898297598887914e-08,0.13687966467391632,0.13687966467391632,0.8631203353260837,1.0,3.481821840477322,1.2436082853100246e-07,0.44485891019022816,0.44485891019022816,0.5551410898097718,1.0,11.105771772590359,6.218041426550123e-08,0.029337834544116474,0.029337834544116474,0.9706621654558836,1.0,0.7890024278113561
622.9,307.5,6571.094461653757,1759.4282819952323,2.0351904104210386e-07,3.9331283447942703e-07,6.898297598887914e-08,0.11488775877883976,0.11488775877883976,0.8851122412211603,1.0,2.9451280512581564,1.2436082853100246e-07,0.3733852160312293,0.3733852160312293,0.6266147839687707,1.0,9.33125805370826,6.218041426550123e-08,0.024993724903739637,0.024993724903739637,0.9750062750962604,1.0,0.6759212456485876
622.9,310.0,5508.902116104124,1497.3564248998919,2.222753869321239e-07,4.263451310361387e-07,6.898297598887914e-08,0.09631659096434998,0.09631659096434998,0.90368340903565,1.0,2.488672983084411,1.2436082853100246e-07,0.3130289206341375,0.3130289206341375,0.6869710793658625,1.0,7.8263541434060855,6.218041426550123e-08,0.021270838345484995,0.021270838345484995,0.978729161654515,1.0,0.5785610212254962
622.9,312.5,4574.276386512488,1263.5284408946166,2.4392858799068063e-07,4.6412118437679033e-07,6.898297598887914e-08,0.0799757734648558,0.0799757734648558,0.9200242265351442,1.0,2.0840388061415496,1.2436082853100246e-07,0.25992126376078145,0.25992126376078145,0.7400787362392185,1.0,6.501108356703827,6.218041426550123e-08,0.017949172798312825,0.017949172798312825,0.9820508272016871,1.0,0.49159155019484857
622.9,315.0,3707.1658465389696,1043.5791544140302,2.709585721765678e-07,5.106945286986462e-07,6.898297598887914e-08,0.06481537862767743,0.06481537862767743,0.9351846213723226,1.0,1.7005058558919859,1.2436082853100246e-07,0.21064998053995168,0.21064998053995168,0.7893500194600483,1.0,5.271095743879285,6.218041426550123e-08,0.014824662401767722,0.014824662401767722,0.9851753375982323,1.0,0.41200754134096595
622.9,317.5,2987.8025130869482,857.7867890830187,3.018199610330106e-07,5.632928337584719e-07,6.898297598887914e-08,0.05223816769116347,0.05223816769116347,0.9477618323088365,1.0,1.379288462509858,1.2436082853100246e-07,0.16977404499628132,0.16977404499628132,0.8302259550037187,1.0,4.278278753293395,6.218041426550123e-08,0.012185371379895324,0.012185371379895324,0.9878146286201047,1.0,0.34392919074406136
622.9,320.0,2398.729189403667,702.7351402780529,3.3684747235346705e-07,6.223405041125426e-07,6.898297598887914e-08,0.04193892236615535,0.04193892236615535,0.9580610776338446,1.0,1.1145882673390537,1.2436082853100246e-07,0.13630149769000494,0.13630149769000494,0.863698502309995,1.0,3.467759151512304,6.218041426550123e-08,0.009982770514739362,0.009982770514739362,0.9900172294852606,1.0,0.2866344981251441
622.9,322.5,1915.6103851671792,573.0969010538606,3.7693833805550617e-07,6.891438308969575e-07,6.898297598887914e-08,0.033492165594274426,0.033492165594274426,0.9665078344057256,1.0,0.8965519211818214,1.2436082853100246e-07,0.10884953818139191,0.10884953818139191,0.8911504618186081,1.0,2.7970725375961396,6.218041426550123e-08,0.00814118224351966,0.00814118224351966,0.9918588177564803,1.0,0.23875206754430905
622.9,325.0,1466.3621880126402,450.08337489657305,4.3082736048626913e-07,7.776378970449857e-07,6.898297598887914e-08,0.025637596038515863,0.025637596038515863,0.9743624039614841,1.0,0.6927087802540968,1.2436082853100246e-07,0.08332218712517657,0.08332218712517657,0.9166778128748234,1.0,2.167161968519771,6.218041426550123e-08,0.006393701960477036,0.006393701960477036,0.9936062980395229,1.0,0.1958091003799638
622.9,327.5,1117.049302810646,351.99651219913255,4.936142990633759e-07,8.793357350814195e-07,6.898297598887914e-08,0.01953027636328976,0.01953027636328976,0.9804697236367103,1.0,0.5328741731963313,1.2436082853100246e-07,0.06347339818069173,0.06347339818069173,0.9365266018193082,1.0,1.6663057038427496,6.218041426550123e-08,0.005000319753303131,0.005000319753303131,0.9949996802466968,1.0,0.1751808052489429
622.9,330.0,843.1254808621269,273.11957004497975,5.681693415381992e-07,9.982687883372376e-07,6.898297598887914e-08,0.014741044651061552,0.014741044651061552,0.9852589553489385,1.0,0.4098637646595995,1.2436082853100246e-07,0.047908395115950055,0.047908395115950055,0.95209160488405,1.0,1.268205133076898,6.218041426550123e-08,0.003879825889686574,0.003879825889686574,0.9961201741103134,1.0,0.15898425262159085
622.9,332.5,633.4790236196094,211.09300772584666,6.554774922069272e-07,1.1354995824406337e-06,6.898297598887914e-08,0.011075626089652684,0.011075626089652684,0.9889243739103473,1.0,0.315026127304615,1.2436082853100246e-07,0.035995784791371235,0.035995784791371235,0.9640042152086288,1.0,0.9611536972356318,6.218041426550123e-08,0.0029987016908809097,0.0029987016908809097,0.9970012983091191,1.0,0.1421404621935256
622.9,335.0,450.2445373220889,155.31750838070084,7.774987090968721e-07,1.3237735379205041e-06,6.898297598887914e-08,0.007871989376687807,0.007871989376687807,0.9921280106233122,1.0,0.2316819311039632,1.2436082853100246e-07,0.02558396547423538,0.02558396547423538,0.9744160345257646,1.0,0.6913111699920039,6.218041426550123e-08,0.002206377558509675,0.002206377558509675,0.9977936224414903,1.0,0.11481074282760965
622.9,337.5,316.24581650590676,113.09002389588073,9.277084412078597e-07,1.551357018744227e-06,6.898297598887914e-08,0.005529181370557244,0.005529181370557244,0.9944708186294428,1.0,0.1829772798381381,1.2436082853100246e-07,0.01796983945431105,0.01796983945431105,0.9820301605456889,1.0,0.49211458401829744,6.218041426550123e-08,0.001606511032893948,0.001606511032893948,0.998393488967106,1.0,0.09169679768017479
622.9,340.0,218.25944188396227,81.14592788262591,1.116702228054225e-06,1.831430900530124e-06,6.898297598887914e-08,0.0038160063375588887,0.0038160063375588887,0.9961839936624411,1.0,0.158083290022063,1.2436082853100246e-07,0.01240202059706639,0.01240202059706639,0.9875979794029336,1.0,0.34953757442245575,6.218041426550123e-08,0.001152726155030935,0.001152726155030935,0.9988472738449691,1.0,0.07059154728630242
622.9,342.5,150.24398385471864,58.10087324966465,1.3459389379204893e-06,2.1643753189406055e-06,6.898297598887914e-08,0.0026268370780243903,0.0026268370780243903,0.9973731629219756,1.0,0.12943595514281955,1.2436082853100246e-07,0.00853722050357927,0.00853722050357927,0.9914627794964207,1.0,0.24911854126838848,6.218041426550123e-08,0.0008253574513548137,0.0008253574513548137,0.9991746425486452,1.0,0.05472769596937292
622.9,345.0,95.32819377602202,38.83127217226168,1.6897140709509043e-06,2.647482471119938e-06,6.898297598887914e-08,0.0016666999074923957,0.0016666999074923957,0.9983333000925076,1.0,0.09443709383923225,1.2436082853100246e-07,0.005416774699350288,0.005416774699350288,0.9945832253006497,1.0,0.18131546150255998,6.218041426550123e-08,0.0005516213103242468,0.0005516213103242468,0.9994483786896757,1.0,0.03796171055088416
622.9,347.5,58.48325720007828,25.207416298849633,2.157287994413051e-06,3.2859408080131595e-06,6.898297598887914e-08,0.001022510083367825,0.001022510083367825,0.9989774899166322,1.0,0.06435902059681288,1.2436082853100246e-07,0.0033231577709454323,0.0033231577709454323,0.9966768422290546,1.0,0.15124554388301154,6.218041426550123e-08,0.0003580863368826975,0.0003580863368826975,0.9996419136631173,1.0,0.024859607060001992
622.9,350.0,34.930087468906514,15.974439939526372,2.791412803911603e-06,4.127728104773693e-06,6.898297598887914e-08,0.0006107109685715182,0.0006107109685715182,0.9993892890314284,1.0,0.04194250726145131,1.2436082853100246e-07,0.0019848106478574344,0.0019848106478574344,0.9980151893521426,1.0,0.10697890563064122,6.218041426550123e-08,0.0002269264177605821,0.0002269264177605821,0.9997730735822394,1.0,0.015902898222167054
622.9,352.5,20.65858598870381,10.022892705467651,3.629724030672786e-06,5.21107546082807e-06,6.898297598887914e-08,0.00036119076626160696,0.00036119076626160696,0.9996388092337384,1.0,0.025070705920610642,1.2436082853100246e-07,0.0011738699903502227,0.0011738699903502227,0.9988261300096498,1.0,0.07159507260273335,6.218041426550123e-08,0.00014238115050422726,0.00014238115050422726,0.9998576188494958,1.0,0.010076681912548027
622.9,355.0,11.015465072995605,5.733078625313651,4.970756440763927e-06,6.890170262715914e-06,6.898297598887914e-08,0.00019259228451641412,0.00019259228451641412,0.9998074077154836,1.0,0.013543078240874236,1.2436082853100246e-07,0.0006259249246783461,0.0006259249246783461,0.9993740750753216,1.0,0.04296622324908938,6.218041426550123e-08,8.144179076745539e-05,8.144179076745539e-05,0.9999185582092326,1.0,0.0057644975843789146
622.9,357.5,5.4107458384290155,3.013371294066356,7.092434533843854e-06,9.50380636957469e-06,6.898297598887914e-08,9.46004453788658e-05,9.46004453788658e-05,0.9999053995546211,1.0,0.006695871720110295,1.2436082853100246e-07,0.0003074514474813139,0.0003074514474813139,0.9996925485525187,1.0,0.021411151085781784,6.218041426550123e-08,4.2806730986108195e-05,4.2806730986108195e-05,0.9999571932690139,1.0,0.0030298888845431823
622.9,360.0,2.635365463101642,1.540668175322715,1.0162568308129108e-05,1.3291357729701773e-05,6.898297598887914e-08,4.607622571639427e-05,4.607622571639427e-05,0.9999539237742836,1.0,0.003261305653725422,1.2436082853100246e-07,0.0001497477335782814,0.0001497477335782814,0.9998502522664218,1.0,0.010586417173823196,6.218041426550123e-08,2.1886107513455777e-05,2.1886107513455777e-05,0.9999781138924866,1.0,0.0015491599039716974
622.9,362.5,1.2942569447012622,0.7617156998139992,1.4501524171311723e-05,1.8902857017697385e-05,6.898297598887914e-08,2.2628540881339674e-05,2.2628540881339674e-05,0.9999773714591187,1.0,0.001601689440350107,1.2436082853100246e-07,7.354275786435395e-05,7.354275786435395e-05,0.9999264572421357,1.0,0.0052054008007850604,6.218041426550123e-08,1.0820624432853243e-05,1.0820624432853243e-05,0.9999891793755672,1.0,
622.9,365.0,0.5862050654965313,0.33383287083900337,2.1547610639673984e-05,2.8553500254311092e-05,6.898297598887914e-08,1.0249097247454563e-05,1.0249097247454563e-05,0.9999897509027525,1.0,,1.2436082853100246e-07,3.330956605422734e-05,3.330956605422734e-05,0.9999666904339458,1.0,0.0023576736583477407,6.218041426550123e-08,4.742294427661306e-06,4.742294427661306e-06,0.9999952577055723,1.0,
622.9,367.5,0.2245499556373525,0.11381699333319147,3.48150814871961e-05,4.8901293669087344e-05,6.898297598887914e-08,3.925988476898366e-06,3.925988476898366e-06,0.9999960740115231,1.0,,1.2436082853100246e-07,1.2759462549919693e-05,1.2759462549919693e-05,0.99998724053745,1.0,,6.218041426550123e-08,1.6168380660077761e-06,1.6168380660077761e-06,0.999998383161934,1.0,
622.9,370.0,0.08587085235191853,0.037232740095189884,5.629904344042878e-05,8.549907248943633e-05,6.898297598887914e-08,1.5013495588462006e-06,1.5013495588462006e-06,0.9999984986504411,1.0,,1.2436082853100246e-07,4.879386066250154e-06,4.879386066250154e-06,0.9999951206139337,1.0,,6.218041426550123e-08,5.289132116805056e-07,5.289132116805056e-07,0.9999994710867883,1.0,
622.9,372.5,0.02995956304128406,0.009371433003485799,9.531388359012027e-05,0.00017042013320731973,6.898297598887914e-08,5.238072701423677e-07,5.238072701423677e-07,0.9999994761927299,1.0,,1.2436082853100246e-07,1.7023736279626954e-06,1.7023736279626954e-06,0.999998297626372,1.0,,6.218041426550123e-08,1.331267780789176e-07,1.331267780789176e-07,0.999999866873222,1.0,
622.9,375.0,0.00037353127781276777,4.849521953082402e-06,0.0008536118119335072,0.007491597533253888,6.898297598887914e-08,6.530749419618718e-09,6.530749419618718e-09,0.9999999934692506,1.0,,1.2436082853100246e-07,2.1224935613760837e-08,2.1224935613760837e-08,0.9999999787750644,1.0,,6.218041426550123e-08,6.889034287463851e-11,6.889034287463851e-11,0.9999999999311097,1.0,
622.9,377.5,0.0,0.0,,,6.898297598887914e-08,0.0,0.0,,1.0,,1.2436082853100246e-07,0.0,0.0,,1.0,,6.218041426550123e-08,0.0,0.0,,1.0,
622.9,380.0,0.0,0.0,,,6.898297598887914e-08,0.0,0.0,,1.0,,1.2436082853100246e-07,0.0,0.0,,1.0,,6.218041426550123e-08,0.0,0.0,,1.0,
622.9,382.5,0.0,0.0,,,6.898297598887914e-08,0.0,0.0,,1.0,,1.2436082853100246e-07,0.0,0.0,,1.0,,6.218041426550123e-08,0.0,0.0,,1.0,
622.9,385.0,0.0,0.0,,,6.898297598887914e-08,0.0,0.0,,1.0,,1.2436082853100246e-07,0.0,0.0,,1.0,,6.218041426550123e-08,0.0,0.0,,1.0,
622.9,387.5,0.0,0.0,,,6.898297598887914e-08,0.0,0.0,,1.0,,1.2436082853100246e-07,0.0,0.0,,1.0,,6.218041426550123e-08,0.0,0.0,,1.0,
622.9,390.0,0.0,0.0,,,6.898297598887914e-08,0.0,0.0,,1.0,,1.2436082853100246e-07,0.0,0.0,,1.0,,6.218041426550123e-08,0.0,0.0,,1.0,
720.8,250.0,84057.15058777924,19723.88074087753,5.690318438391442e-08,1.1747020288792638e-07,5.973561647793889e-08,1.1020303581589574,1.1020303581589574,0.0,1.1020303581589574,,1.0768991409133012e-07,3.5815986640166106,3.5815986640166106,0.0,3.5815986640166106,,5.384495704566506e-08,0.21010415061886611,0.21010415061886611,0.7898958493811339,1.0,6.057133746936805
720.8,252.5,79767.9858571724,18727.01162413258,5.841301051665185e-08,1.2055623121945464e-07,5.973561647793889e-08,1.0457973106285474,1.0457973106285474,0.0,1.0457973106285474,,1.0768991409133012e-07,3.3988412595427784,3.3988412595427784,0.0,3.3988412595427784,,5.384495704566506e-08,0.19948522923095682,0.19948522923095682,0.8005147707690432,1.0,5.751632630591537
720.8,255.0,75701.41269751654,17783.38596342236,5.996142021082243e-08,1.2371338088999577e-07,5.973561647793889e-08,0.9924825474670812,0.9924825474670812,0.0075174525329188,1.0,28.311939612307395,1.0768991409133012e-07,3.225568279268013,3.225568279268013,0.0,3.225568279268013,,5.384495704566506e-08,0.18943347164073795,0.18943347164073795,0.810566528359262,1.0,5.462417235159954
720.8,257.5,71850.58473138319,16893.780289215472,6.154726366885171e-08,1.2692888994766227e-07,5.973561647793889e-08,0.941996309317778,0.941996309317778,0.058003690682222,1.0,26.883999418847505,1.0768991409133012e-07,3.061488005282778,3.061488005282778,0.0,3.061488005282778,,5.384495704566506e-08,0.17995714966229517,0.17995714966229517,0.8200428503377049,1.0,5.189729260088624
720.8,260.0,68177.72147674013,16048.099722035293,6.318335185874647e-08,1.3023031637883642e-07,5.973561647793889e-08,0.8938432755820421,0.8938432755820421,0.10615672441795787,1.0,25.52125178314499,1.0768991409133012e-07,2.9049906456416363,2.9049906456416363,0.0,2.9049906456416363,,5.384495704566506e-08,0.1709487298895052,0.1709487298895052,0.8290512701104948,1.0,4.933063894932766
720.8,262.5,64664.48359580759,15243.846044844058,6.487703535334019e-08,1.3362158710419798e-07,5.973561647793889e-08,0.8477830085714614,0.8477830085714614,0.15221699142853862,1.0,24.21753869589075,1.0768991409133012e-07,2.755294777857249,2.755294777857249,0.0,2.755294777857249,,5.384495704566506e-08,0.1623816006339444,0.1623816006339444,0.8376183993660555,1.0,4.696130160672413
720.8,265.0,61292.46855099978,14474.136005519953,6.663775330143221e-08,1.3712845352143995e-07,5.973561647793889e-08,0.8035742420172545,0.8035742420172545,0.19642575798274553,1.0,22.965770682929396,1.0768991409133012e-07,2.611616286556077,2.611616286556077,0.0,2.611616286556077,,5.384495704566506e-08,0.15418243961894984,0.15418243961894984,0.8458175603810502,1.0,4.468917422573979
720.8,267.5,56412.83326504722,13348.101537635737,6.946002682880266e-08,1.4279537851579685e-07,5.973561647793889e-08,0.7395998366958684,0.7395998366958684,0.2604001633041316,1.0,21.153250416282358,1.0768991409133012e-07,2.4036994692615714,2.4036994692615714,0.0,2.4036994692615714,,5.384495704566506e-08,0.14218761372487204,0.14218761372487204,0.8578123862751279,1.0,4.135733986270831
720.8,270.0,50848.246583224725,12059.04126247799,7.31620577674479e-08,1.5023375150992293e-07,5.973561647793889e-08,0.666645383551855,0.666645383551855,0.333354616448145,1.0,19.08460137801485,1.0768991409133012e-07,2.1665974965435284,2.1665974965435284,0.0,2.1665974965435284,,5.384495704566506e-08,0.128456192521983,0.128456192521983,0.871543807478017,1.0,3.7527714689434504
720.8,272.5,45792.82488388543,10888.458692443544,7.709481758339114e-08,1.5810321410775424e-07,5.973561647793889e-08,0.6003663323704862,0.6003663323704862,0.3996336676295138,1.0,17.20349456603898,1.0768991409133012e-07,1.9511905802040794,1.9511905802040794,0.0,1.9511905802040794,,5.384495704566506e-08,0.11598682810848707,0.11598682810848707,0.884013171891513,1.0,3.403690178792017
720.8,275.0,41173.93559143122,9819.931179873023,8.13041497358612e-08,1.6648291854952588e-07,5.973561647793889e-08,0.5398104345596945,0.5398104345596945,0.46018956544030554,1.0,15.4832061629485,1.0768991409133012e-07,1.7543839123190066,1.7543839123190066,0.0,1.7543839123190066,,5.384495704566506e-08,0.1046045819678358,0.1046045819678358,0.8953954180321642,1.0,3.0837073676303577
720.8,277.5,36973.295806370115,8850.343767312032,8.57985246738013e-08,1.7536536876018763e-07,5.973561647793889e-08,0.48473799236462584,0.48473799236462584,0.5152620076353742,1.0,13.917201025933283,1.0768991409133012e-07,1.5753984751850336,1.5753984751850336,0.0,1.5753984751850336,,5.384495704566506e-08,0.09427627272468186,0.09427627272468186,0.9057237272753181,1.0,2.7921348304820603
720.8,280.0,33103.17239812521,7962.0569728902765,9.067531958175773e-08,1.8488908040304613e-07,5.973561647793889e-08,0.43399878153147187,0.43399878153147187,0.5660012184685281,1.0,12.473007131371988,1.0768991409133012e-07,1.4104960399772832,1.4104960399772832,0.0,1.4104960399772832,,5.384495704566506e-08,0.08481399981298533,0.08481399981298533,0.9151860001870147,1.0,2.523867500874443
720.8,282.5,29608.43794383352,7157.06449646718,9.587737936696698e-08,1.9500980020561046e-07,5.973561647793889e-08,0.3881811034945311,0.3881811034945311,0.611818896505469,1.0,11.167598464778125,1.0768991409133012e-07,1.2615885863572258,1.2615885863572258,0.0,1.2615885863572258,,5.384495704566506e-08,0.07623900066675102,0.07623900066675102,0.923760999333249,1.0,2.2796930098100825
720.8,285.0,26409.382048296546,6419.123532556262,1.0151840439529801e-07,2.0591407630635118e-07,5.973561647793889e-08,0.34623991598487874,0.34623991598487874,0.6537600840151212,1.0,9.971425866459791,1.0768991409133012e-07,1.1252797269508557,1.1252797269508557,0.0,1.1252797269508557,,5.384495704566506e-08,0.0683782524972469,0.0683782524972469,0.9316217475027531,1.0,2.054856499542892
720.8,287.5,23529.94896496256,5752.421224612446,1.0755074181146146e-07,2.1751968356743255e-07,5.973561647793889e-08,0.30848913987681204,0.30848913987681204,0.691510860123188,1.0,8.885571171556297,1.0768991409133012e-07,1.0025897045996388,1.0025897045996388,0.0,1.0025897045996388,,5.384495704566506e-08,0.0612763578971713,0.0612763578971713,0.9387236421028287,1.0,1.8481505326539998
720.8,290.0,20789.019099929486,5122.70083226384,1.1442130684475087e-07,2.305018450176032e-07,5.973561647793889e-08,0.272554208705232,0.272554208705232,0.727445791294768,1.0,7.8532206559695465,1.0768991409133012e-07,0.8858011782920039,0.8858011782920039,0.11419882170799611,1.0,25.29357960300601,5.384495704566506e-08,0.05456840473623079,0.05456840473623079,0.9454315952637692,1.0,1.651365616846037
720.8,292.5,18354.43103252519,4559.2717515274035,1.2177368252408972e-07,2.4432964469899435e-07,5.973561647793889e-08,0.24063556833817262,0.24063556833817262,0.7593644316618273,1.0,6.935333097026364,1.0768991409133012e-07,0.7820655970990609,0.7820655970990609,0.21793440290093913,1.0,22.356536524984875,5.384495704566506e-08,0.04856660468494784,0.04856660468494784,0.9514333953150521,1.0,1.47469665804908
720.8,295.0,16119.810074806584,4039.2504908802293,1.2994032315827887e-07,2.5958136366657636e-07,5.973561647793889e-08,0.21133859458681423,0.21133859458681423,0.7886614054131857,1.0,6.092645964112788,1.0768991409133012e-07,0.6868504324071462,0.6868504324071462,0.31314956759285384,1.0,19.65771490395082,5.384495704566506e-08,0.04302719655794628,0.04302719655794628,0.9569728034420537,1.0,1.311293215006241
720.8,297.5,14150.868204873901,3577.1550205764906,1.3868591613412106e-07,2.758385887326463e-07,5.973561647793889e-08,0.18552480362503082,0.18552480362503082,0.8144751963749692,1.0,5.349946044392498,1.0768991409133012e-07,0.60295561178135,0.60295561178135,0.39704438821864996,1.0,17.27701591773931,5.384495704566506e-08,0.03810482972920257,0.03810482972920257,0.9618951702707974,1.0,1.1654745604784638
720.8,300.0,12274.101537353874,3136.7800448453777,1.4891177726755554e-07,2.9456549279871663e-07,5.973561647793889e-08,0.16091947465152426,0.16091947465152426,0.8390805253484758,1.0,4.655645730957296,1.0768991409133012e-07,0.5229882926174537,0.5229882926174537,0.4770117073825463,1.0,15.005020672720839,5.384495704566506e-08,0.033413835525509535,0.033413835525509535,0.9665861644744904,1.0,1.0260181825170052
720.8,302.5,10622.163164708749,2745.4304627727192,1.6007275465985935e-07,3.148608609905823e-07,5.973561647793889e-08,0.13926175459162843,0.13926175459162843,0.8607382454083716,1.0,4.054388417958969,1.0768991409133012e-07,0.45260070242279227,0.45260070242279227,0.5473992975772077,1.0,13.00264148821536,5.384495704566506e-08,0.02924507317003577,0.02924507317003577,0.9707549268299642,1.0,0.9020085177169508
720.8,305.0,9129.250666568345,2388.466173169827,1.7266580465191276e-07,3.375703976758436e-07,5.973561647793889e-08,0.11968894152907325,0.11968894152907325,0.8803110584709267,1.0,3.5074877133661104,1.0768991409133012e-07,0.38898905996948796,0.38898905996948796,0.611010940030512,1.0,11.190629765272218,5.384495704566506e-08,0.025442592316820785,0.025442592316820785,0.9745574076831792,1.0,0.7885722062630625
720.8,307.5,7833.914451792121,2075.05456377136,1.863950996401701e-07,3.6216722236153145e-07,5.973561647793889e-08,0.10270645017974539,0.10270645017974539,0.8972935498202546,1.0,3.030213406115233,1.0768991409133012e-07,0.3337959630841724,0.3337959630841724,0.6662040369158275,1.0,9.613062712553186,5.384495704566506e-08,0.022104046477295136,0.022104046477295136,0.9778959535227049,1.0,0.6884390939701742
720.8,310.0,6631.72009959019,1781.6073425409356,2.0258664341358844e-07,3.9085701040819624e-07,5.973561647793889e-08,0.08694509420622533,0.08694509420622533,0.9130549057937747,1.0,2.5843890439320454,1.0768991409133012e-07,0.2825715561702322,0.2825715561702322,0.7174284438297678,1.0,8.141316795368226,5.384495704566506e-08,0.01897816673901896,0.01897816673901896,0.981021833260981,1.0,0.5943019586658762
720.8,312.5,5570.719928056537,1519.5790825335528,2.2103866073312656e-07,4.232161669080859e-07,5.973561647793889e-08,0.0730348630020291,0.0730348630020291,0.9269651369979709,1.0,2.188169233625168,1.0768991409133012e-07,0.23736330475659456,0.23736330475659456,0.7626366952434054,1.0,6.841222076419141,5.384495704566506e-08,0.01618697033450545,0.01618697033450545,0.9838130296654946,1.0,0.5098257574882116
720.8,315.0,4647.622147546216,1288.6211830512048,2.419961721841381e-07,4.5958015755735756e-07,5.973561647793889e-08,0.0609325995948345,0.0609325995948345,0.9390674004051655,1.0,1.838081954259373,1.0768991409133012e-07,0.19803094868321208,0.19803094868321208,0.8019690513167879,1.0,5.7097910919510175,5.384495704566506e-08,0.0137267438741574,0.0137267438741574,0.9862732561258426,1.0,0.4374493742689467
720.8,317.5,3862.72488996964,1089.0820104334937,2.654465063533354e-07,4.999120562174747e-07,5.973561647793889e-08,0.050642212639808996,0.050642212639808996,0.949357787360191,1.0,1.535862779433293,1.0768991409133012e-07,0.1645871910793792,0.1645871910793792,0.8354128089206208,1.0,4.757173270425077,5.384495704566506e-08,0.011601198251122456,0.011601198251122456,0.9883988017488775,1.0,0.3745889089359772
720.8,320.0,3170.443872746867,910.2905556550478,2.9299746861395237e-07,5.468067718086464e-07,5.973561647793889e-08,0.04156606989618883,0.04156606989618883,0.9584339301038112,1.0,1.2680603420781547,1.0768991409133012e-07,0.13508972716261367,0.13508972716261367,0.8649102728373863,1.0,3.9377921707938626,5.384495704566506e-08,0.00969666297038107,0.00969666297038107,0.9903033370296189,1.0,0.31761992637304626
