m_GeV,delta_keV,alpha_D_thermal,sigma_p_N1_cm2,eps_mA1GeV,eps_mA10GeV,mA_ceiling_GeV,mA_floor_planck_GeV,mA_floor_chi2_GeV,window_open,window_ratio,k_alphaD_to_open,dilution_D_to_open,alpha_D_diluted
2004.5,357.5,0.07083428947028844,3.6090982457474934e-40,6.368659091000341e-06,0.0006368659091000341,12.530719227033467,18.478510296596983,0.7113367697511496,False,0.6781238869315744,0.8682760736511999,1.3264299902164207,0.061503718741134576
2004.5,360.0,0.07083428947028844,4.529254770257398e-40,7.134475075322382e-06,0.0007134475075322382,11.83910813959545,18.478510296596983,0.6528865704026178,False,0.640696027416006,0.8505339383842564,1.3823458230655064,0.06024696719581489
2004.5,362.5,0.07083428947028844,5.986369378925288e-40,8.202200952773607e-06,0.0008202200952773607,11.041670865679494,18.478510296596983,0.5992391957486091,False,0.5975411809962266,0.8292380371129303,1.4542583634370247,0.0587384871606311
2004.5,365.0,0.07083428947028844,7.921263071545588e-40,9.435086112674817e-06,0.0009435086112674817,10.295016947149822,18.478510296596983,0.55,False,0.5571345731828696,0.8083917227079199,1.5302284916765962,0.05726185329167795
2004.5,367.5,0.07083428947028844,1.0481886017447104e-39,1.0853463904392266e-05,0.0010853463904392266,9.598775114010703,18.478510296596983,0.4822722160234408,False,0.5194561119885525,0.7880671452820028,1.610176766797264,0.05582217629092925
2004.5,370.0,0.07083428947028844,1.387257491682782e-39,1.2486110938001594e-05,0.0012486110938001592,8.94924515669056,18.478510296596983,0.4228845279057461,False,0.4843055534806104,0.7682418850345569,1.694353550414835,0.05441786806773786
2004.5,372.5,0.07083428947028844,1.97035695554259e-39,1.488062270994808e-05,0.0014880622709948078,8.197651418210597,18.478510296596983,0.37080992435478316,False,0.4436316178431485,0.7441226810864329,1.8059715965815097,0.05270940139348351
2004.5,375.0,0.07083428947028844,2.802968941760848e-39,1.774834216096412e-05,0.001774834216096412,7.506216796599524,18.478510296596983,0.32514786171284676,False,0.4062133081140137,0.7206572844561375,1.9254951908500324,0.051047246696038044
2004.5,377.5,0.07083428947028844,3.987503043862812e-39,2.116894251883824e-05,0.002116894251883824,6.873064478243854,18.478510296596983,0.2851086905518871,False,0.3719490569274733,0.6979304843813054,2.052937198614643,0.049437409960804014
2004.5,380.0,0.07083428947028844,5.6742580939958945e-39,2.5252430980375084e-05,0.002525243098037508,6.292864835221467,18.478510296596983,0.25,False,0.3405504412539341,0.6759026709955769,2.1889289980987274,0.04787708545104182
2004.5,382.5,0.07083428947028844,8.990530725535663e-39,3.178639783415428e-05,0.0031786397834154285,5.608921252198691,18.478510296596983,0.25,False,0.3035375234350809,0.6482068184707499,2.3799772730294126,0.045915269416171814
2004.5,385.0,0.07083428947028844,1.4281183575278914e-38,4.006182695820478e-05,0.004006182695820478,4.996140288927476,18.478510296596983,0.25,False,0.2703757071719991,0.6215023691391963,2.5888949181653236,0.044023678722075896
2004.5,387.5,0.07083428947028844,2.268560258272366e-38,5.049214371605027e-05,0.005049214371605027,4.4502877739523585,18.478510296596983,0.25,False,0.24083585216130365,0.5958971704488568,2.8161601812168264,0.042209952666100135
2004.5,390.0,0.07083428947028844,3.6053533994058814e-38,6.365354132536975e-05,0.006365354132536975,3.963589915910617,18.478510296596983,0.25,False,0.2144972647844104,0.571321594334673,3.063646982805002,0.04046915919372893
2319.9,250.0,0.08203691745897324,2.0257205505364212e-42,4.4333079087433085e-07,4.4333079087433085e-05,47.493705199903935,21.40093498929737,4.999999999999999,True,2.2192350578914235,1.0,1.0,0.08203691745897324
2319.9,252.5,0.08203691745897324,2.12020509913703e-42,4.5355197870435857e-07,4.535519787043586e-05,46.95549973758183,21.40093498929737,4.824805475599088,True,2.1940863687060554,1.0,1.0,0.08203691745897324
2319.9,255.0,0.08203691745897324,2.323278399391971e-42,4.7477599864358803e-07,4.74775998643588e-05,45.89396943062962,21.40093498929737,4.655749575474188,True,2.1444843159227034,1.0,1.0,0.08203691745897324
2319.9,257.5,0.08203691745897324,2.5454384512002684e-42,4.969577053729423e-07,4.969577053729423e-05,44.858039148509015,21.40093498929737,4.492617208953199,True,2.0960784737182077,1.0,1.0,0.08203691745897324
2319.9,260.0,0.08203691745897324,2.7870460029814666e-42,5.200082062147657e-07,5.200082062147657e-05,43.85255494413594,21.40093498929737,4.335200821905617,True,2.0490952832699434,1.0,1.0,0.08203691745897324
2319.9,262.5,0.08203691745897324,3.0500393746047496e-42,5.439899190011673e-07,5.4398991900116726e-05,42.875043551497086,21.40093498929737,4.183300132670377,True,2.003419176449017,1.0,1.0,0.08203691745897324
2319.9,265.0,0.08203691745897324,3.329764633697013e-42,5.683879952650688e-07,5.6838799526506884e-05,41.94474433742978,21.40093498929737,4.036721877236486,True,1.9599491498108095,1.0,1.0,0.08203691745897324
2319.9,267.5,0.08203691745897324,3.6349088421423354e-42,5.938611166927208e-07,5.938611166927208e-05,41.03529451043734,21.40093498929737,3.8952795633522452,True,1.917453351031585,1.0,1.0,0.08203691745897324
2319.9,270.0,0.08203691745897324,3.96714218005733e-42,6.204074602356039e-07,6.204074602356039e-05,40.14777617454023,21.40093498929737,3.7587932332502274,True,1.8759823435106073,1.0,1.0,0.08203691745897324
2319.9,272.5,0.08203691745897324,4.3294238994782294e-42,6.481166577795123e-07,6.481166577795123e-05,39.28017447046059,21.40093498929737,3.6270892346861,True,1.8354419790586087,1.0,1.0,0.08203691745897324
2319.9,275.0,0.08203691745897324,4.722478672246961e-42,6.768978446810017e-07,6.768978446810017e-05,38.43602209546488,21.40093498929737,3.5,True,1.795997329774927,1.0,1.0,0.08203691745897324
2319.9,277.5,0.08203691745897324,5.1520478342173465e-42,7.0701409495895e-07,7.0701409495895e-05,37.60849583710772,21.40093498929737,3.377363832919362,True,1.757329567886439,1.0,1.0,0.08203691745897324
2319.9,280.0,0.08203691745897324,5.6231122270576885e-42,7.386292541165938e-07,7.386292541165938e-05,36.79482551944174,21.40093498929737,3.259024702831932,True,1.7193092515744228,1.0,1.0,0.08203691745897324
2319.9,282.5,0.08203691745897324,6.13879866952531e-42,7.717556609816185e-07,7.717556609816184e-05,35.996484455648364,21.40093498929737,3.1448320462672394,True,1.6820052242413823,1.0,1.0,0.08203691745897324
2319.9,285.0,0.08203691745897324,6.712570007192739e-42,8.070167386641381e-07,8.070167386641381e-05,35.201302122459154,21.40093498929737,3.034640575333932,True,1.6448487946934731,1.0,1.0,0.08203691745897324
2319.9,287.5,0.08203691745897324,7.34255543654411e-42,8.440375063330194e-07,8.440375063330193e-05,34.420654743565436,21.40093498929737,2.9283100928692645,True,1.6083715389434734,1.0,1.0,0.08203691745897324
2319.9,290.0,0.08203691745897324,8.037741160952181e-42,8.830903456801166e-07,8.830903456801166e-05,33.65095792270483,21.40093498929737,2.825705314065541,True,1.5724059691566614,1.0,1.0,0.08203691745897324
2319.9,292.5,0.08203691745897324,8.804290974360202e-42,9.242411958029144e-07,9.242411958029144e-05,32.89329188745214,21.40093498929737,2.726695694346572,True,1.5370025610517537,1.0,1.0,0.08203691745897324
2319.9,295.0,0.08203691745897324,9.684537627642335e-42,9.693432134587157e-07,9.693432134587156e-05,32.11894065445553,21.40093498929737,2.6311552632751596,True,1.5008195048729527,1.0,1.0,0.08203691745897324
2319.9,297.5,0.08203691745897324,1.0660094308400899e-41,1.016994612036582e-06,0.00010169946120365821,31.357445343854504,21.40093498929737,2.5389624642802704,True,1.4652371664853145,1.0,1.0,0.08203691745897324
2319.9,300.0,0.08203691745897324,1.174802871074059e-41,1.067629654489126e-06,0.00010676296544891258,30.60480987368055,21.40093498929737,2.45,True,1.430068821244775,1.0,1.0,0.08203691745897324
2319.9,302.5,0.08203691745897324,1.29577926545146e-41,1.1212530612603488e-06,0.00011212530612603488,29.864013903925823,21.40093498929737,2.3329056316913084,True,1.3954536995164393,1.0,1.0,0.08203691745897324
2319.9,305.0,0.08203691745897324,1.438788195954729e-41,1.1815077146800612e-06,0.00011815077146800612,29.092545294065218,21.40093498929737,2.221407627092662,True,1.3594053394683192,1.0,1.0,0.08203691745897324
2319.9,307.5,0.08203691745897324,1.5990254669451899e-41,1.2455633444649959e-06,0.00012455633444649958,28.33460029016826,21.40093498929737,2.1152385157251006,True,1.3239888960149837,1.0,1.0,0.08203691745897324
2319.9,310.0,0.08203691745897324,1.7794347448972556e-41,1.3139509758111924e-06,0.00013139509758111924,27.587377588656754,21.40093498929737,2.0141436104920203,True,1.2890734728390714,1.0,1.0,0.08203691745897324
2319.9,312.5,0.08203691745897324,1.982480708317522e-41,1.3868919059309167e-06,0.00013868919059309168,26.852127040509583,21.40093498929737,1.9178803967150608,True,1.254717471640298,1.0,1.0,0.08203691745897324
2319.9,315.0,0.08203691745897324,2.2301700070332719e-41,1.4709811722953564e-06,0.00014709811722953564,26.073326494058986,21.40093498929737,1.8262179503701736,True,1.218326512701351,1.0,1.0,0.08203691745897324
2319.9,317.5,0.08203691745897324,2.512188313368104e-41,1.5612204240020866e-06,0.00015612204240020866,25.308586366938027,21.40093498929737,1.7389363841283003,True,1.1825925539979856,1.0,1.0,0.08203691745897324
2319.9,320.0,0.08203691745897324,2.8344571013721985e-41,1.6583380778173127e-06,0.00016583380778173128,24.55633014435351,21.40093498929737,1.6558263198717678,True,1.1474419298331666,1.0,1.0,0.08203691745897324
2319.9,322.5,0.08203691745897324,3.202814991167629e-41,1.7628041122103324e-06,0.00017628041122103323,23.81759864073364,21.40093498929737,1.5766883864210368,True,1.1129232742702524,1.0,1.0,0.08203691745897324
2319.9,325.0,0.08203691745897324,3.664764700655444e-41,1.8856503951501806e-06,0.00018856503951501807,23.028699448721763,21.40093498929737,1.5013327412669053,True,1.0760604366229065,1.0,1.0,0.08203691745897324
2319.9,327.5,0.08203691745897324,4.202340444421082e-41,2.019220492647956e-06,0.0002019220492647956,22.254002239901624,21.40093498929737,1.4295786151608625,True,1.0398612140558754,1.0,1.0,0.08203691745897324
2319.9,330.0,0.08203691745897324,4.827721323898759e-41,2.1642589645429337e-06,0.00021642589645429333,21.495392887901094,21.40093498929737,1.3612538784711172,True,1.004413727654935,1.0,1.0,0.08203691745897324
2319.9,332.5,0.08203691745897324,5.558690872995853e-41,2.32233244729588e-06,0.00023223324472958798,20.750941446552183,21.40093498929737,1.2961946282640426,False,0.9696277969597942,0.9888470259904164,1.022684742140404,0.08112196185072695
2319.9,335.0,0.08203691745897324,6.50017543873814e-41,2.5113119765043393e-06,0.0002511311976504339,19.95490507024474,21.40093498929737,1.2342447951204925,False,0.9324314605985304,0.9748810009226669,1.0521963396371643,0.07997623220501404
2319.9,337.5,0.08203691745897324,7.625320191193019e-41,2.719989145785078e-06,0.0002719989145785078,19.174162978664693,21.40093498929737,1.1752557687437883,False,0.8959497792154274,0.9608345387723521,1.0831853754760081,0.07882390374899807
2319.9,340.0,0.08203691745897324,8.962804901615475e-41,2.9489003712616515e-06,0.00029489003712616517,18.41492481015684,21.40093498929737,1.1190860414612578,False,0.8604729101493073,0.946821418008896,1.1154853037898667,0.07767431051758379
2319.9,342.5,0.08203691745897324,1.0568465254597684e-40,3.2021678334025483e-06,0.0003202167833402548,17.671684719901478,21.40093498929737,1.0656008687641227,False,0.8257435821724194,0.9327427744585964,1.149413286814789,0.07651934199871356
2319.9,345.0,0.08203691745897324,1.2699560793987548e-40,3.510204990723617e-06,0.0003510204990723617,16.87849659032402,21.40093498929737,1.0146719460714173,False,0.7886803356379043,0.9172959142775035,1.1884504563703275,0.07525212920503693
2319.9,347.5,0.08203691745897324,1.5338133885571532e-40,3.857663934629585e-06,0.00038576639346295856,16.100442216831365,21.40093498929737,0.9661771009425261,False,0.7523242430708384,0.9016881958880911,1.2299493615053763,0.07397172009980182
2319.9,350.0,0.08203691745897324,1.8569311261926827e-40,4.244592737387046e-06,0.00042445927373870463,15.349067171405993,21.40093498929737,0.92,False,0.7172147936098155,0.8861532082731607,1.2734513896651447,0.0726972776031096
2319.9,352.5,0.08203691745897324,2.259116679230123e-40,4.681741812378869e-06,0.00046817418123788697,14.614914203161174,21.40093498929737,0.8444040436438266,False,0.6829100789507612,0.8704995553479645,1.3196625515481015,0.07141310017015387
2319.9,355.0,0.08203691745897324,2.816822735622316e-40,5.2277870349424905e-06,0.0005227787034942491,13.83060112136204,21.40093498929737,0.7750197705674406,False,0.6462615361561884,0.853213201947584,1.3736777582739241,0.06999498102308022
2319.9,357.5,0.08203691745897324,3.5379824761703995e-40,5.8588984064696e-06,0.00058588984064696,13.064476628958365,21.40093498929737,0.7113367697511496,False,0.6104628903125926,0.8357144584713657,1.4318059680518571,0.06855943804888595
2319.9,360.0,0.08203691745897324,4.454775656252463e-40,6.574323153179423e-06,0.0006574323153179423,12.333163139115607,21.40093498929737,0.6528865704026178,False,0.5762908557632381,0.8183905926608447,1.4930650959979601,0.06713824149931791
2319.9,362.5,0.08203691745897324,5.6433013912176814e-40,7.399540494781219e-06,0.0007399540494781219,11.625124812790597,21.40093498929737,0.5992391957486091,False,0.5432063981599091,0.8009835399397486,1.5586651206030289,0.06571022055203335
2319.9,365.0,0.08203691745897324,7.376880237967351e-40,8.460080491661818e-06,0.0008460080491661818,10.872082830445494,21.40093498929737,0.55,False,0.5080190578534366,0.7817128920962222,1.636460213989737,0.06412931600551303
2319.9,367.5,0.08203691745897324,9.773658569695484e-40,9.737931390509475e-06,0.0009737931390509477,10.133667370495091,21.40093498929737,0.4822722160234408,False,0.47351517004107296,0.7619730285299743,1.7223475916717288,0.06250991844747736
2319.9,370.0,0.08203691745897324,1.299958557337308e-39,1.1230598008567557e-05,0.0011230598008567555,9.436230890295038,21.40093498929737,0.4228845279057461,False,0.44092610416386513,0.7424692587089652,1.814024074581232,0.060909889292532424
2319.9,372.5,0.08203691745897324,1.7445313862629814e-39,1.3010006762824027e-05,0.0013010006762824028,8.767206559211163,21.40093498929737,0.37080992435478316,False,0.40966465080126885,0.7228778305326199,1.9136838346027776,0.05930266891632618
2319.9,375.0,0.08203691745897324,2.4386432874346254e-39,1.5381980905579832e-05,0.0015381980905579832,8.062948132059446,21.40093498929737,0.32514786171284676,False,0.37675681628357527,0.7011975769138964,2.0338512498887718,0.05752408773971736
2319.9,377.5,0.08203691745897324,3.4743145777437745e-39,1.83600008905552e-05,0.00183600008905552,7.380123867180325,21.40093498929737,0.2851086905518871,False,0.3448505343748361,0.6789937598692266,2.1690443596320503,0.055702555033549636
2319.9,380.0,0.08203691745897324,4.9694397584949347e-39,2.1957952627080318e-05,0.002195795262708032,6.748450677657159,21.40093498929737,0.25,False,0.3153343852047617,0.657256711014198,2.314887775719938,0.05391931455082799
2319.9,382.5,0.08203691745897324,7.215836562898698e-39,2.6459490220103353e-05,0.002645949022010335,6.147651833821511,21.40093498929737,0.25,False,0.28726089943714883,0.6353450375649139,2.477312053100463,0.05212174840468109
2319.9,385.0,0.08203691745897324,1.1117017469982279e-38,3.2842202360295284e-05,0.0032842202360295284,5.518027539606562,21.40093498929737,0.25,False,0.25784048885556327,0.6108658688899069,2.6798363847441604,0.05011355286462526
2319.9,387.5,0.08203691745897324,1.7735341719461052e-38,4.148183015972929e-05,0.004148183015972929,4.909881895012373,21.40093498929737,0.25,False,0.22942370964015407,0.5854702550632204,2.917362047933821,0.04803017498930542
2319.9,390.0,0.08203691745897324,2.8459062951946647e-38,5.2547060541160217e-05,0.005254706054116021,4.3624030327058785,21.40093498929737,0.25,False,0.20384170293903145,0.5608333515901415,3.1793060418903654,0.046009039372639754
2684.9,250.0,0.09498476566675192,2.2424331975738007e-42,4.334626732371057e-07,4.334626732371057e-05,48.03127856753855,24.77863452176137,4.999999999999999,True,1.9384150698601244,1.0,1.0,0.09498476566675192
2684.9,252.5,0.09498476566675192,2.3987441922359883e-42,4.483156669025503e-07,4.483156669025502e-05,47.228922984912096,24.77863452176137,4.824805475599088,True,1.9060341256268252,1.0,1.0,0.09498476566675192
2684.9,255.0,0.09498476566675192,2.5964673549062936e-42,4.6642667652781073e-07,4.6642667652781075e-05,46.3029124937252,24.77863452176137,4.655749575474188,True,1.8686627970988692,1.0,1.0,0.09498476566675192
2684.9,257.5,0.09498476566675192,2.842582722118802e-42,4.8803222981735e-07,4.8803222981735005e-05,45.26637824357988,24.77863452176137,4.492617208953199,True,1.826831022662913,1.0,1.0,0.09498476566675192
2684.9,260.0,0.09498476566675192,3.109728328376338e-42,5.10449958545784e-07,5.1044995854578394e-05,44.26122337026833,24.77863452176137,4.335200821905617,True,1.7862656366877985,1.0,1.0,0.09498476566675192
2684.9,262.5,0.09498476566675192,3.399216549540886e-42,5.336805364323971e-07,5.33680536432397e-05,43.287182378031204,24.77863452176137,4.183300132670377,True,1.7469559244685195,1.0,1.0,0.09498476566675192
2684.9,265.0,0.09498476566675192,3.712124459166582e-42,5.577032974370023e-07,5.577032974370023e-05,42.34463501466821,24.77863452176137,4.036721877236486,True,1.708917211619544,1.0,1.0,0.09498476566675192
2684.9,267.5,0.09498476566675192,4.049424296355171e-42,5.82490155757048e-07,5.82490155757048e-05,41.433889640848136,24.77863452176137,3.8952795633522452,True,1.6721619427599856,1.0,1.0,0.09498476566675192
2684.9,270.0,0.09498476566675192,4.416144795049914e-42,6.082940943998695e-07,6.082940943998695e-05,40.545550366826,24.77863452176137,3.7587932332502274,True,1.6363109246886722,1.0,1.0,0.09498476566675192
2684.9,272.5,0.09498476566675192,4.814707648922372e-42,6.351508867923468e-07,6.351508867923468e-05,39.67907557527058,24.77863452176137,3.6270892346861,True,1.6013422991659683,1.0,1.0,0.09498476566675192
2684.9,275.0,0.09498476566675192,5.2488311123217196e-42,6.631675197637155e-07,6.631675197637155e-05,38.83187636684741,24.77863452176137,3.5,True,1.5671515850780255,1.0,1.0,0.09498476566675192
2684.9,277.5,0.09498476566675192,5.7213286764346094e-42,6.923734353910872e-07,6.923734353910873e-05,38.004043071772394,24.77863452176137,3.377363832919362,True,1.5337424279128884,1.0,1.0,0.09498476566675192
2684.9,280.0,0.09498476566675192,6.240091884657564e-42,7.230818163131097e-07,7.230818163131097e-05,37.1882960690125,24.77863452176137,3.259024702831932,True,1.5008210414642738,1.0,1.0,0.09498476566675192
2684.9,282.5,0.09498476566675192,6.809760508195742e-42,7.553667555671916e-07,7.553667555671916e-05,36.38489001015832,24.77863452176137,3.1448320462672394,True,1.4683977027952844,1.0,1.0,0.09498476566675192
2684.9,285.0,0.09498476566675192,7.435515968519162e-42,7.893098149958551e-07,7.893098149958551e-05,35.59395510901516,24.77863452176137,3.034640575333932,True,1.4364776669898998,1.0,1.0,0.09498476566675192
2684.9,287.5,0.09498476566675192,8.124847299854304e-42,8.25086633738519e-07,8.25086633738519e-05,34.813703335323375,24.77863452176137,2.9283100928692645,True,1.404988773886991,1.0,1.0,0.09498476566675192
2684.9,290.0,0.09498476566675192,8.88839421781311e-42,8.629857052907367e-07,8.629857052907367e-05,34.04067780410249,24.77863452176137,2.825705314065541,True,1.373791512773107,1.0,1.0,0.09498476566675192
2684.9,292.5,0.09498476566675192,9.73366202217632e-42,9.030880157511558e-07,9.030880157511559e-05,33.27629459499872,24.77863452176137,2.726695694346572,True,1.3429430328686771,1.0,1.0,0.09498476566675192
2684.9,295.0,0.09498476566675192,1.0676141408799287e-41,9.457995579200504e-07,9.457995579200505e-05,32.51624945394971,24.77863452176137,2.6311552632751596,True,1.3122696258905198,1.0,1.0,0.09498476566675192
2684.9,297.5,0.09498476566675192,1.1735112884615063e-41,9.91597866608713e-07,9.915978666087131e-05,31.756469064090318,24.77863452176137,2.5389624642802704,True,1.2816069035685076,1.0,1.0,0.09498476566675192
2684.9,300.0,0.09498476566675192,1.2925514430107541e-41,1.0406767843939954e-06,0.00010406767843939955,30.998599053032013,24.77863452176137,2.45,True,1.2510212790704056,1.0,1.0,0.09498476566675192
2684.9,302.5,0.09498476566675192,1.4260545568506572e-41,1.0931003120625314e-06,0.00010931003120625315,30.246142285434868,24.77863452176137,2.3329056316913084,True,1.2206541187276387,1.0,1.0,0.09498476566675192
2684.9,305.0,0.09498476566675192,1.5769111660983215e-41,1.1494644974867016e-06,0.00011494644974867016,29.495259328656296,24.77863452176137,2.221407627092662,True,1.1903504732172647,1.0,1.0,0.09498476566675192
2684.9,307.5,0.09498476566675192,1.749636104848099e-41,1.2107816041993177e-06,0.00012107816041993178,28.738698290358265,24.77863452176137,2.1152385157251006,True,1.1598176753896203,1.0,1.0,0.09498476566675192
2684.9,310.0,0.09498476566675192,1.9460934808872234e-41,1.2769497188888924e-06,0.00012769497188888925,27.984213246675427,24.77863452176137,2.0141436104920203,True,1.1293686592010879,1.0,1.0,0.09498476566675192
2684.9,312.5,0.09498476566675192,2.168694021773602e-41,1.3480037149553523e-06,0.00013480037149553523,27.236698004338262,24.77863452176137,1.9178803967150608,True,1.0992009257176034,1.0,1.0,0.09498476566675192
2684.9,315.0,0.09498476566675192,2.4250630131747195e-41,1.4254548364612937e-06,0.00014254548364612936,26.486420464595682,24.77863452176137,1.8262179503701736,True,1.0689217132338136,1.0,1.0,0.09498476566675192
2684.9,317.5,0.09498476566675192,2.725735966750196e-41,1.511241392684858e-06,0.00015112413926848578,25.723678902175962,24.77863452176137,1.7389363841283003,True,1.0381394858374713,1.0,1.0,0.09498476566675192
2684.9,320.0,0.09498476566675192,3.074209729786149e-41,1.6049396052295644e-06,0.00016049396052295644,24.9614984592498,24.77863452176137,1.6558263198717678,True,1.0073799037363351,1.0,1.0,0.09498476566675192
2684.9,322.5,0.09498476566675192,3.475638594108513e-41,1.7065116342526087e-06,0.00017065116342526086,24.207245423443066,24.77863452176137,1.5766883864210368,False,0.9769402507706189,0.9915523257881013,1.0171118751590413,0.09418236531130565
2684.9,325.0,0.09498476566675192,3.9455462250726886e-41,1.8182161703047097e-06,0.00018182161703047097,23.451857254365923,24.77863452176137,1.5013327412669053,False,0.9464547868353993,0.9801872395274114,1.0408350562267985,0.0931028552560516
2684.9,327.5,0.09498476566675192,4.5098308106126254e-41,1.943891732070799e-06,0.0001943891732070799,22.68109218345389,24.77863452176137,1.4295786151608625,False,0.9153487519069967,0.9683480640141269,1.0664414648519063,0.09197831394423472
2684.9,330.0,0.09498476566675192,5.177641079040602e-41,2.082849635248208e-06,0.00020828496352482082,21.911446093750875,24.77863452176137,1.3612538784711172,False,0.8842878760937194,0.9562677656891116,1.093555846357756,0.0908308696386487
2684.9,332.5,0.09498476566675192,5.961550518611408e-41,2.2349693012825843e-06,0.00022349693012825843,21.152622503175202,24.77863452176137,1.2961946282640426,False,0.8536637676542793,0.944090004526336,1.1219492195490306,0.08967416784825678
2684.9,335.0,0.09498476566675192,6.901323150608192e-41,2.404684641896757e-06,0.0002404684641896757,20.39252179620328,24.77863452176137,1.2342447951204925,False,0.8229881181827808,0.931609746979207,1.1522108289934139,0.08848873350968202
2684.9,337.5,0.09498476566675192,8.06320611424397e-41,2.599236689636418e-06,0.00025992366896364176,19.614492945505404,24.77863452176137,1.1752557687437883,False,0.7915889363588355,0.9185246287370566,1.1852729921799707,0.08724584661972963
2684.9,340.0,0.09498476566675192,9.470745793716051e-41,2.8169817786984003e-06,0.00028169817786984,18.841174900427816,24.77863452176137,1.1190860414612578,False,0.7603798701611628,0.9051871998868125,1.2204589932162355,0.08597899406579221
2684.9,342.5,0.09498476566675192,1.1159751166470413e-40,3.0578713044257044e-06,0.00030578713044257045,18.08382927319626,24.77863452176137,1.0656008687641227,False,0.7298154084041427,0.891783192696873,1.2574230985915573,0.08470581758386035
2684.9,345.0,0.09498476566675192,1.3242116818382493e-40,3.3309694940598887e-06,0.00033309694940598884,17.326652778611045,24.77863452176137,1.0146719460714173,False,0.6992577723923503,0.8780201313562145,1.297152547301113,0.08339853642756077
2684.9,347.5,0.09498476566675192,1.5896296388062995e-40,3.6495550903259553e-06,0.00036495550903259557,16.55312665843428,24.77863452176137,0.9661771009425261,False,0.6680403088352915,0.8635587307168735,1.3409612908005233,0.08202492367661995
2684.9,350.0,0.09498476566675192,1.9228450175873162e-40,4.013877264208977e-06,0.0004013877264208977,15.784032109134634,24.77863452176137,0.92,False,0.6370016917305352,0.8487472786540914,1.388171776657399,0.08061806137325227
2684.9,352.5,0.09498476566675192,2.335545637962193e-40,4.423704685706878e-06,0.0004423704685706879,15.03512130954432,24.77863452176137,0.8444040436438266,False,0.606777637256,0.8338763572815941,1.438125142000799,0.07920555039143692
2684.9,355.0,0.09498476566675192,2.8659148061951167e-40,4.900310350653697e-06,0.0004900310350653697,14.28526190100292,24.77863452176137,0.7750197705674406,False,0.5765152994390049,0.818506481008102,1.4926423342943418,0.0777456462952723
2684.9,357.5,0.09498476566675192,3.5700318167126386e-40,5.469252717234606e-06,0.0005469252717234605,13.521846589108916,24.77863452176137,0.7113367697511496,False,0.5457058813000212,0.8023218031043274,1.5534697875653312,0.0762083484571904
2684.9,360.0,0.09498476566675192,4.490823133822261e-40,6.134157511678185e-06,0.0006134157511678185,12.767990128706256,24.77863452176137,0.6528865704026178,False,0.5152822330662736,0.7857586164472246,1.6196519410411776,0.07463509805387082
2684.9,362.5,0.09498476566675192,5.6749274082751644e-40,6.895600670220718e-06,0.0006895600670220719,12.042424949588927,24.77863452176137,0.5992391957486091,False,0.48600034594371594,0.7692184012244787,1.6900543463303408,0.07306402958686066
2684.9,365.0,0.09498476566675192,7.258916970177939e-40,7.798801424492842e-06,0.0007798801424492843,11.323640390128844,24.77863452176137,0.55,False,0.45699210665479045,0.7521949890719891,1.767417407609803,0.0714470647727079
2684.9,367.5,0.09498476566675192,9.455507284320598e-40,8.900909076243905e-06,0.0008900909076243904,10.599437482604552,24.77863452176137,0.4822722160234408,False,0.4277651972022831,0.7343327375155974,1.8544461210550438,0.06975042299434346
2684.9,370.0,0.09498476566675192,1.2545999455117412e-39,1.0252849443714525e-05,0.0010252849443714526,9.87592333565723,24.77863452176137,0.4228845279057461,False,0.3985660843007264,0.7156940329807311,1.952293944904537,0.06798003001176736
2684.9,372.5,0.09498476566675192,1.6776094309032098e-39,1.1855977798570467e-05,0.0011855977798570468,9.183988078560171,24.77863452176137,0.37080992435478316,False,0.3706414116764387,0.6970372356171196,2.058202221809517,0.06620791848609264
2684.9,375.0,0.09498476566675192,2.282087831190333e-39,1.3827960347854093e-05,0.001382796034785409,8.503954683892076,24.77863452176137,0.32514786171284676,False,0.3431970666674,0.6778080957073208,2.1766394518681165,0.06438144313778722
2684.9,377.5,0.09498476566675192,3.177411973241594e-39,1.6316564113484523e-05,0.0016316564113484525,7.82862777129972,24.77863452176137,0.2851086905518871,False,0.315942662797838,0.6577174622038345,2.3116456124224602,0.062473139022361984
2684.9,380.0,0.09498476566675192,4.531219405724529e-39,1.9484958885198462e-05,0.0019484958885198462,7.163912176601153,24.77863452176137,0.25,False,0.28911650358737817,0.6368343827418765,2.4657383739390912,0.060489564613267745
2684.9,382.5,0.09498476566675192,6.518132181500446e-39,2.3369721106831524e-05,0.0023369721106831524,6.541438086226032,24.77863452176137,0.25,False,0.2639950995072443,0.6161283942755751,2.6342534200664343,0.058522811150897636
2684.9,385.0,0.09498476566675192,9.641905650933983e-39,2.842322720388058e-05,0.002842322720388058,5.9314832273729765,24.77863452176137,0.25,False,0.23937893842228325,0.5945837939992235,2.8286151572997804,0.05647640234226453
2684.9,387.5,0.09498476566675192,1.4747108576670405e-38,3.515162340554408e-05,0.003515162340554408,5.33368430373198,24.77863452176137,0.25,False,0.21525335865653825,0.5720530962582145,3.0558168327121535,0.054336329297026385
2684.9,390.0,0.09498476566675192,2.3570281272567867e-38,4.444002867498099e-05,0.004444002867498099,4.7436521484420595,24.77863452176137,0.25,False,0.19144122507138303,0.5481784861445316,3.3277908680063573,0.052068605049993145
