m_GeV,alpha_D,mA_GeV,eps_phi,S_sat,S_GC,S_dSph,S_allowed_CMB,CMB_ok,dSph_ok
1000.0,0.03463814136252493,9.637845831298003,0.2782437351481337,21.665929767617133,21.597446181906413,21.665682256218457,22.727272727272723,True,False
1000.0,0.03463814136252493,9.729939450808365,0.28090246959195114,21.536530189756586,21.470002563279916,21.536289781367778,22.727272727272723,True,False
1000.0,0.03463814136252493,9.82291306309958,0.28358660934755026,21.428356970093756,21.363480991435353,21.42812255879383,22.727272727272723,True,False
1000.0,0.03463814136252493,9.91677507686813,0.28629639717323596,21.34089645608205,21.277388080927945,21.340667010047056,22.727272727272723,True,False
1000.0,0.03463814136252493,10.011533981159085,0.2890320781469695,21.273719583323295,21.211312132984038,21.27349413419593,22.727272727272723,True,False
1000.0,0.03463814136252493,10.10719834613386,0.291793899688534,21.226478026645957,21.16491956375249,21.22625565992867,22.727272727272723,True,False
1000.0,0.03463814136252493,10.203776823845331,0.2945821115819111,21.198901057194586,21.137951994580835,21.19868090350306,22.727272727272723,True,False
1000.0,0.03463814136252493,10.301278149020337,0.29739696599787274,21.190793059160114,21.130223963215553,21.19057428619415,22.727272727272723,True,False
1000.0,0.03463814136252493,10.399711139849629,0.3002387175167861,21.20203166959507,21.141621223691477,21.201813474699737,22.727272727272723,True,False
1000.0,0.03463814136252493,10.499084698785463,0.30310762315164064,21.23256651376519,21.172099610867186,21.232348116968357,22.727272727272723,True,False
1000.0,0.03463814136252493,10.599407813346717,0.3060039423712912,21.282418516891287,21.2216844532558,21.282199154313894,22.727272727272723,True,False
1000.0,0.03463814136252493,10.70068955693174,0.30892793712392536,21.351679781115333,21.29047052515449,21.35145869865926,22.727272727272723,True,False
1000.0,0.03463814136252493,10.802939089638974,0.31187987186075444,21.440514024252586,21.37862253623978,21.440290471476402,22.727272727272723,True,False
1000.0,0.03463814136252493,10.9061656590954,0.31486001355993076,21.549157584528373,21.486376163915914,21.548930808626025,22.727272727272723,True,False
1000.0,0.03463814136252493,11.010378601292924,0.31786863175069413,21.67792100320484,21.614039640922723,21.677690243003788,22.727272727272723,True,False
1000.0,0.03463814136252493,11.115587341432725,0.3209059985377477,21.827191204937083,21.761995918173643,21.826955684833827,22.727272727272723,True,False
1000.0,0.03463814136252493,11.221801394777698,0.32397238862586847,21.997434304030808,21.930705430658275,21.99719322777994,22.727272727272723,True,False
1000.0,0.03463814136252493,11.329030367513033,0.32706807934475174,22.189199073680367,22.120709502670973,22.18895161795037,22.727272727272723,True,False
1000.0,0.03463814136252493,11.437283957614978,0.33019335067409233,22.40312112494337,22.332634437799275,22.402866432547917,22.727272727272723,True,False
1000.0,0.03463814136252493,11.546571955728007,0.3333484852689083,22.63992785287766,22.567196349227174,22.639665025583817,22.727272727272723,True,False
1000.0,0.03463814136252493,11.656904246050253,0.33653376848510347,22.90044421917037,22.82520679720879,22.900172309976625,22.727272727272723,False,False
1000.0,0.03463814136252493,11.768290807227471,0.33974948840527586,23.185599454025063,23.1075793133175,23.185317458789804,22.727272727272723,False,False
1000.0,0.03463814136252493,11.880741713255519,0.3429959358647723,23.4964347753663,23.415336905586184,23.496141623653433,22.727272727272723,False,False
1000.0,0.03463814136252493,11.994267134391466,0.34627340447799215,23.834112240978254,23.749620655294944,23.833806785968555,22.727272727272723,False,False
1000.0,0.03463814136252493,12.108877338073414,0.3495821906649423,24.199924869481634,24.111699535373386,24.199605876776545,22.727272727272723,False,False
1000.0,0.03463814136252493,12.2245826898491,0.35292259367804585,24.595308189639795,24.502981602689793,24.594974324757867,22.727272727272723,False,False
1000.0,0.03463814136252493,12.341393654313377,0.3562949156292073,25.021853405053818,24.92502674253296,25.021503219387558,22.727272727272723,False,False
1000.0,0.03463814136252493,12.459320796054653,0.359699461517136,25.481322393684255,25.3795611741166,25.48095430864648,22.727272727272723,False,False
1000.0,0.03463814136252493,12.578374780610336,0.36313653925492956,25.975664799833865,25.868493961883274,25.97527708887452,22.727272727272723,False,False
1000.0,0.03463814136252493,12.698566375431504,0.3666064596979244,26.507037521476565,26.39393581988939,26.506628289593877,22.727272727272723,False,False
