doy,vE_lz_cosine_kms,vE_wimpydd_kms,vE_wimprates_kms
1.660000000000000000e+02,2.651789472503814977e+02,2.660362993835436782e+02,2.660860645251156029e+02
1.662500000000000000e+02,2.651645057148521687e+02,2.660219355252593232e+02,2.660724981484898990e+02
1.665000000000000000e+02,2.651497939270383881e+02,2.660073235975023067e+02,2.660586832602496656e+02
1.667500000000000000e+02,2.651348121590373239e+02,2.659924638300348647e+02,2.660446200772643692e+02
1.670000000000000000e+02,2.651195606879395541e+02,2.659773564565527977e+02,2.660303088203327206e+02
1.672500000000000000e+02,2.651040397958238373e+02,2.659620017146836517e+02,2.660157497141812541e+02
1.675000000000000000e+02,2.650882497697518829e+02,2.659463998459850700e+02,2.660009429874619968e+02
1.677500000000000000e+02,2.650721909017631788e+02,2.659305510959425760e+02,2.659858888727513886e+02
1.680000000000000000e+02,2.650558634888693632e+02,2.659144557139678113e+02,2.659705876065477810e+02
1.682500000000000000e+02,2.650392678330489389e+02,2.658981139533967735e+02,2.659550394292701867e+02
1.685000000000000000e+02,2.650224042412416452e+02,2.658815260714877127e+02,2.659392445852560627e+02
1.687500000000000000e+02,2.650052730253426034e+02,2.658646923294186877e+02,2.659232033227594343e+02
1.690000000000000000e+02,2.649878745021969166e+02,2.658476129922861446e+02,2.659069158939489625e+02
1.692500000000000000e+02,2.649702089935933600e+02,2.658302883291026433e+02,2.658903825549061253e+02
1.695000000000000000e+02,2.649522768262587533e+02,2.658127186127944697e+02,2.658736035656230001e+02
1.697500000000000000e+02,2.649340783318518788e+02,2.657949041201998170e+02,2.658565791900001614e+02
1.700000000000000000e+02,2.649156138469571715e+02,2.657768451320663416e+02,2.658393096958448609e+02
1.702500000000000000e+02,2.648968837130786369e+02,2.657585419330493437e+02,2.658217953548690957e+02
1.705000000000000000e+02,2.648778882766336551e+02,2.657399948117089252e+02,2.658040364426865949e+02
1.707500000000000000e+02,2.648586278889461596e+02,2.657212040605082279e+02,2.657860332388117399e+02
1.710000000000000000e+02,2.648391029062406119e+02,2.657021699758107616e+02,2.657677860266566086e+02
1.712500000000000000e+02,2.648193136896351234e+02,2.656828928578784712e+02,2.657492950935289855e+02
1.715000000000000000e+02,2.647992606051348616e+02,2.656633730108687814e+02,2.657305607306300317e+02
1.717500000000000000e+02,2.647789440236253995e+02,2.656436107428326636e+02,2.657115832330522380e+02
1.720000000000000000e+02,2.647583643208654962e+02,2.656236063657119644e+02,2.656923628997765263e+02
1.722500000000000000e+02,2.647375218774806171e+02,2.656033601953369612e+02,2.656729000336706576e+02
1.725000000000000000e+02,2.647164170789555442e+02,2.655828725514238045e+02,2.656531949414859355e+02
1.727500000000000000e+02,2.646950503156273271e+02,2.655621437575720165e+02,2.656332479338555004e+02
1.730000000000000000e+02,2.646734219826782351e+02,2.655411741412620472e+02,2.656130593252916015e+02
1.732500000000000000e+02,2.646515324801282532e+02,2.655199640338520339e+02,2.655926294341826974e+02
1.735000000000000000e+02,2.646293822128277498e+02,2.654985137705760394e+02,2.655719585827916376e+02
1.737500000000000000e+02,2.646069715904499162e+02,2.654768236905407548e+02,2.655510470972524786e+02
1.740000000000000000e+02,2.645843010274833205e+02,2.654548941367227712e+02,2.655298953075682675e+02
1.742500000000000000e+02,2.645613709432242331e+02,2.654327254559661924e+02,2.655085035476082567e+02
1.745000000000000000e+02,2.645381817617687261e+02,2.654103179989795649e+02,2.654868721551051181e+02
1.747500000000000000e+02,2.645147339120049423e+02,2.653876721203330362e+02,2.654650014716521582e+02
1.750000000000000000e+02,2.644910278276051372e+02,2.653647881784554556e+02,2.654428918427009876e+02
1.752500000000000000e+02,2.644670639470177775e+02,2.653416665356317594e+02,2.654205436175583372e+02
1.755000000000000000e+02,2.644428427134591288e+02,2.653183075579996739e+02,2.653979571493834442e+02
1.757500000000000000e+02,2.644183645749054108e+02,2.652947116155469303e+02,2.653751327951849248e+02
1.760000000000000000e+02,2.643936299840842139e+02,2.652708790821082516e+02,2.653520709158183308e+02
1.762500000000000000e+02,2.643686393984663709e+02,2.652468103353621700e+02,2.653287718759830227e+02
1.765000000000000000e+02,2.643433932802573167e+02,2.652225057568282409e+02,2.653052360442185886e+02
1.767500000000000000e+02,2.643178920963886185e+02,2.651979657318634054e+02,2.652814637929029686e+02
1.770000000000000000e+02,2.642921363185093924e+02,2.651731906496594888e+02,2.652574554982488166e+02
1.772500000000000000e+02,2.642661264229774361e+02,2.651481809032394494e+02,2.652332115403002604e+02
1.775000000000000000e+02,2.642398628908504747e+02,2.651229368894544791e+02,2.652087323029302866e+02
1.777500000000000000e+02,2.642133462078774642e+02,2.650974590089805361e+02,2.651840181738370461e+02
1.780000000000000000e+02,2.641865768644892114e+02,2.650717476663153320e+02,2.651590695445412962e+02
1.782500000000000000e+02,2.641595553557896210e+02,2.650458032697745239e+02,2.651338868103824211e+02
1.785000000000000000e+02,2.641322821815465431e+02,2.650196262314888713e+02,2.651084703705160450e+02
1.787500000000000000e+02,2.641047578461822241e+02,2.649932169674003148e+02,2.650828206279101096e+02
1.790000000000000000e+02,2.640769828587643815e+02,2.649665758972591334e+02,2.650569379893417477e+02
1.792500000000000000e+02,2.640489577329963709e+02,2.649397034446198518e+02,2.650308228653941001e+02
1.795000000000000000e+02,2.640206829872081471e+02,2.649126000368378300e+02,2.650044756704525639e+02
1.797500000000000000e+02,2.639921591443462603e+02,2.648852661050661368e+02,2.649778968227017799e+02
1.800000000000000000e+02,2.639633867319644196e+02,2.648577020842515708e+02,2.649510867441215964e+02
1.802500000000000000e+02,2.639343662822136025e+02,2.648299084131310792e+02,2.649240458604840569e+02
1.805000000000000000e+02,2.639050983318323915e+02,2.648018855342280062e+02,2.648967746013498754e+02
1.807500000000000000e+02,2.638755834221369128e+02,2.647736338938485687e+02,2.648692734000645146e+02
1.810000000000000000e+02,2.638458220990107748e+02,2.647451539420780477e+02,2.648415426937548318e+02
1.812500000000000000e+02,2.638158149128951209e+02,2.647164461327768663e+02,2.648135829233251002e+02
1.815000000000000000e+02,2.637855624187783974e+02,2.646875109235770083e+02,2.647853945334537684e+02
1.817500000000000000e+02,2.637550651761858944e+02,2.646583487758778119e+02,2.647569779725893682e+02
1.820000000000000000e+02,2.637243237491698551e+02,2.646289601548423889e+02,2.647283336929469897e+02
1.822500000000000000e+02,2.636933387062985048e+02,2.645993455293934176e+02,2.646994621505040755e+02
1.825000000000000000e+02,2.636621106206458762e+02,2.645695053722094485e+02,2.646703638049971801e+02
1.827500000000000000e+02,2.636306400697812364e+02,2.645394401597205274e+02,2.646410391199174228e+02
1.830000000000000000e+02,2.635989276357580593e+02,2.645091503721042727e+02,2.646114885625071338e+02
1.832500000000000000e+02,2.635669739051036800e+02,2.644786364932821243e+02,2.645817126037556477e+02
1.835000000000000000e+02,2.635347794688082104e+02,2.644478990109146253e+02,2.645517117183948130e+02
1.837500000000000000e+02,2.635023449223135685e+02,2.644169384163974428e+02,2.645214863848961500e+02
1.840000000000000000e+02,2.634696708655027351e+02,2.643857552048575030e+02,2.644910370854653934e+02
1.842500000000000000e+02,2.634367579026883277e+02,2.643543498751481025e+02,2.644603643060393097e+02
1.845000000000000000e+02,2.634036066426016305e+02,2.643227229298450993e+02,2.644294685362813766e+02
1.847500000000000000e+02,2.633702176983812251e+02,2.642908748752423662e+02,2.643983502695772358e+02
1.850000000000000000e+02,2.633365916875618495e+02,2.642588062213473563e+02,2.643670100030307140e+02
1.852500000000000000e+02,2.633027292320626316e+02,2.642265174818768969e+02,2.643354482374592180e+02
1.855000000000000000e+02,2.632686309581758906e+02,2.641940091742525283e+02,2.643036654773903820e+02
1.857500000000000000e+02,2.632342974965554845e+02,2.641612818195958994e+02,2.642716622310562116e+02
1.860000000000000000e+02,2.631997294822051003e+02,2.641283359427245614e+02,2.642394390103899013e+02
1.862500000000000000e+02,2.631649275544664306e+02,2.640951720721470792e+02,2.642069963310208323e+02
1.865000000000000000e+02,2.631298923570075203e+02,2.640617907400584841e+02,2.641743347122701948e+02
1.867500000000000000e+02,2.630946245378107733e+02,2.640281924823356121e+02,2.641414546771468963e+02
1.870000000000000000e+02,2.630591247491609579e+02,2.639943778385325004e+02,2.641083567523415923e+02
1.872500000000000000e+02,2.630233936476331564e+02,2.639603473518753276e+02,2.640750414682239580e+02
1.875000000000000000e+02,2.629874318940806575e+02,2.639261015692579804e+02,2.640415093588366631e+02
1.877500000000000000e+02,2.629512401536226776e+02,2.638916410412368236e+02,2.640077609618915631e+02
1.880000000000000000e+02,2.629148190956320832e+02,2.638569663220262100e+02,2.639737968187641286e+02
1.882500000000000000e+02,2.628781693937229988e+02,2.638220779694933071e+02,2.639396174744892392e+02
1.885000000000000000e+02,2.628412917257383583e+02,2.637869765451530384e+02,2.639052234777563513e+02
1.887500000000000000e+02,2.628041867737373991e+02,2.637516626141633083e+02,2.638706153809042689e+02
1.890000000000000000e+02,2.627668552239829864e+02,2.637161367453198295e+02,2.638357937399167099e+02
1.892500000000000000e+02,2.627292977669289940e+02,2.636803995110510641e+02,2.638007591144168487e+02
1.895000000000000000e+02,2.626915150972074571e+02,2.636444514874129368e+02,2.637655120676628258e+02
1.897500000000000000e+02,2.626535079136157833e+02,2.636082932540838328e+02,2.637300531665423478e+02
1.900000000000000000e+02,2.626152769191037919e+02,2.635719253943592548e+02,2.636943829815681397e+02
1.902500000000000000e+02,2.625768228207606967e+02,2.635353484951464793e+02,2.636585020868714651e+02
1.905000000000000000e+02,2.625381463298021458e+02,2.634985631469594978e+02,2.636224110601987718e+02
1.907500000000000000e+02,2.624992481615568636e+02,2.634615699439132186e+02,2.635861104829054966e+02
1.910000000000000000e+02,2.624601290354536332e+02,2.634243694837185217e+02,2.635496009399508921e+02
1.912500000000000000e+02,2.624207896750077680e+02,2.633869623676764604e+02,2.635128830198926835e+02
1.915000000000000000e+02,2.623812308078080946e+02,2.633493492006730321e+02,2.634759573148817822e+02
1.917500000000000000e+02,2.623414531655029691e+02,2.633115305911731525e+02,2.634388244206573972e+02
1.920000000000000000e+02,2.623014574837872601e+02,2.632735071512157674e+02,2.634014849365406690e+02
1.922500000000000000e+02,2.622612445023883652e+02,2.632352794964075429e+02,2.633639394654299508e+02
1.925000000000000000e+02,2.622208149650527957e+02,2.631968482459176357e+02,2.633261886137949546e+02
1.927500000000000000e+02,2.621801696195321938e+02,2.631582140224716113e+02,2.632882329916711228e+02
1.930000000000000000e+02,2.621393092175696893e+02,2.631193774523461570e+02,2.632500732126543994e+02
1.932500000000000000e+02,2.620982345148859167e+02,2.630803391653626022e+02,2.632117098938953177e+02
1.935000000000000000e+02,2.620569462711649749e+02,2.630410997948816316e+02,2.631731436560933162e+02
1.937500000000000000e+02,2.620154452500405569e+02,2.630016599777969191e+02,2.631343751234903721e+02
1.940000000000000000e+02,2.619737322190815689e+02,2.629620203545294430e+02,2.630954049238665675e+02
1.942500000000000000e+02,2.619318079497782037e+02,2.629221815690215749e+02,2.630562336885332684e+02
1.945000000000000000e+02,2.618896732175275588e+02,2.628821442687305421e+02,2.630168620523273830e+02
1.947500000000000000e+02,2.618473288016190850e+02,2.628419091046228573e+02,2.629772906536056212e+02
1.950000000000000000e+02,2.618047754852206594e+02,2.628014767311677815e+02,2.629375201342382979e+02
1.952500000000000000e+02,2.617620140553635224e+02,2.627608478063313555e+02,2.628975511396033653e+02
1.955000000000000000e+02,2.617190453029282367e+02,2.627200229915698060e+02,2.628573843185806140e+02
1.957500000000000000e+02,2.616758700226297378e+02,2.626790029518239180e+02,2.628170203235449662e+02
1.960000000000000000e+02,2.616324890130027256e+02,2.626377883555118729e+02,2.627764598103609615e+02
1.962500000000000000e+02,2.615889030763868845e+02,2.625963798745234499e+02,2.627357034383760492e+02
1.965000000000000000e+02,2.615451130189121614e+02,2.625547781842132622e+02,2.626947518704145637e+02
1.967500000000000000e+02,2.615011196504835880e+02,2.625129839633943334e+02,2.626536057727711864e+02
1.970000000000000000e+02,2.614569237847666727e+02,2.624709978943316742e+02,2.626122658152053191e+02
1.972500000000000000e+02,2.614125262391720526e+02,2.624288206627356317e+02,2.625707326709328413e+02
1.975000000000000000e+02,2.613679278348403727e+02,2.623864529577548979e+02,2.625290070166221312e+02
1.977500000000000000e+02,2.613231293966273370e+02,2.623438954719705407e+02,2.624870895323859372e+02
1.980000000000000000e+02,2.612781317530882461e+02,2.623011489013884443e+02,2.624449809017748976e+02
1.982500000000000000e+02,2.612329357364627640e+02,2.622582139454332264e+02,2.624026818117715152e+02
1.985000000000000000e+02,2.611875421826595129e+02,2.622150913069407920e+02,2.623601929527831658e+02
1.987500000000000000e+02,2.611419519312406123e+02,2.621717816921517965e+02,2.623175150186353903e+02
1.990000000000000000e+02,2.610961658254059898e+02,2.621282858107047105e+02,2.622746487065651309e+02
1.992500000000000000e+02,2.610501847119782042e+02,2.620846043756286008e+02,2.622315947172139659e+02
1.995000000000000000e+02,2.610040094413862448e+02,2.620407381033361958e+02,2.621883537546213461e+02
1.997500000000000000e+02,2.609576408676502410e+02,2.619966877136168932e+02,2.621449265262174322e+02
2.000000000000000000e+02,2.609110798483654889e+02,2.619524539296291437e+02,2.621013137428163873e+02
2.002500000000000000e+02,2.608643272446865922e+02,2.619080374778941405e+02,2.620575161186092146e+02
2.005000000000000000e+02,2.608173839213113752e+02,2.618634390882874072e+02,2.620135343711568794e+02
2.007500000000000000e+02,2.607702507464653650e+02,2.618186594940325449e+02,2.619693692213824079e+02
2.010000000000000000e+02,2.607229285918851360e+02,2.617736994316931032e+02,2.619250213935651459e+02
2.012500000000000000e+02,2.606754183328026784e+02,2.617285596411655320e+02,2.618804916153321187e+02
2.015000000000000000e+02,2.606277208479289129e+02,2.616832408656716780e+02,2.618357806176520057e+02
2.017500000000000000e+02,2.605798370194375480e+02,2.616377438517512815e+02,2.617908891348265570e+02
2.020000000000000000e+02,2.605317677329487651e+02,2.615920693492540750e+02,2.617458179044842268e+02
2.022500000000000000e+02,2.604835138775127916e+02,2.615462181113326210e+02,2.617005676675722157e+02
2.025000000000000000e+02,2.604350763455935862e+02,2.615001908944342972e+02,2.616551391683488532e+02
2.027500000000000000e+02,2.603864560330521272e+02,2.614539884582937361e+02,2.616095331543769476e+02
2.030000000000000000e+02,2.603376538391299846e+02,2.614076115659248671e+02,2.615637503765149177e+02
2.032500000000000000e+02,2.602886706664326653e+02,2.613610609836130720e+02,2.615177915889103133e+02
2.035000000000000000e+02,2.602395074209129575e+02,2.613143374809076818e+02,2.614716575489912316e+02
2.037500000000000000e+02,2.601901650118541056e+02,2.612674418306132793e+02,2.614253490174592685e+02
2.040000000000000000e+02,2.601406443518529841e+02,2.612203748087823669e+02,2.613788667582807648e+02
2.042500000000000000e+02,2.600909463568032152e+02,2.611731371947068396e+02,2.613322115386800419e+02
2.045000000000000000e+02,2.600410719458783433e+02,2.611257297709101408e+02,2.612853841291309891e+02
2.047500000000000000e+02,2.599910220415147819e+02,2.610781533231387925e+02,2.612383853033488208e+02
2.050000000000000000e+02,2.599407975693945900e+02,2.610304086403546648e+02,2.611912158382825737e+02
2.052500000000000000e+02,2.598903994584286465e+02,2.609824965147259945e+02,2.611438765141065232e+02
2.055000000000000000e+02,2.598398286407392561e+02,2.609344177416195407e+02,2.610963681142123960e+02
2.057500000000000000e+02,2.597890860516428688e+02,2.608861731195919447e+02,2.610486914252010706e+02
2.060000000000000000e+02,2.597381726296330271e+02,2.608377634503813169e+02,2.610008472368741650e+02
2.062500000000000000e+02,2.596870893163628011e+02,2.607891895388987678e+02,2.609528363422260782e+02
2.065000000000000000e+02,2.596358370566273948e+02,2.607404521932197099e+02,2.609046595374351796e+02
2.067500000000000000e+02,2.595844167983466946e+02,2.606915522245753891e+02,2.608563176218557373e+02
2.070000000000000000e+02,2.595328294925478758e+02,2.606424904473437891e+02,2.608078113980093349e+02
2.072500000000000000e+02,2.594810760933476104e+02,2.605932676790415030e+02,2.607591416715765718e+02
2.075000000000000000e+02,2.594291575579343885e+02,2.605438847403143541e+02,2.607103092513872298e+02
2.077500000000000000e+02,2.593770748465511247e+02,2.604943424549286988e+02,2.606613149494136792e+02
2.080000000000000000e+02,2.593248289224770815e+02,2.604446416497627865e+02,2.606121595807605900e+02
2.082500000000000000e+02,2.592724207520101345e+02,2.603947831547970964e+02,2.605628439636568032e+02
2.085000000000000000e+02,2.592198513044490937e+02,2.603447678031060377e+02,2.605133689194462931e+02
2.087500000000000000e+02,2.591671215520754572e+02,2.602945964308482303e+02,2.604637352725792994e+02
2.090000000000000000e+02,2.591142324701356188e+02,2.602442698772578638e+02,2.604139438506035162e+02
2.092500000000000000e+02,2.590611850368229057e+02,2.601937889846348071e+02,2.603639954841549979e+02
2.095000000000000000e+02,2.590079802332592749e+02,2.601431545983361389e+02,2.603138910069489498e+02
2.097500000000000000e+02,2.589546190434773507e+02,2.600923675667659722e+02,2.602636312557709175e+02
2.100000000000000000e+02,2.589011024544020074e+02,2.600414287413666443e+02,2.602132170704673513e+02
2.102500000000000000e+02,2.588474314558324636e+02,2.599903389766088253e+02,2.601626492939363402e+02
2.105000000000000000e+02,2.587936070404236375e+02,2.599390991299823668e+02,2.601119287721188584e+02
2.107500000000000000e+02,2.587396302036679572e+02,2.598877100619862404e+02,2.600610563539885334e+02
2.110000000000000000e+02,2.586855019438768295e+02,2.598361726361194428e+02,2.600100328915423233e+02
2.112500000000000000e+02,2.586312232621624503e+02,2.597844877188706505e+02,2.599588592397919911e+02
2.115000000000000000e+02,2.585767951624188754e+02,2.597326561797091244e+02,2.599075362567537013e+02
2.117500000000000000e+02,2.585222186513037741e+02,2.596806788910740238e+02,2.598560648034385849e+02
2.120000000000000000e+02,2.584674947382198411e+02,2.596285567283653108e+02,2.598044457438431323e+02
2.122500000000000000e+02,2.584126244352956974e+02,2.595762905699333487e+02,2.597526799449393025e+02
2.125000000000000000e+02,2.583576087573677569e+02,2.595238812970688400e+02,2.597007682766652010e+02
2.127500000000000000e+02,2.583024487219610705e+02,2.594713297939929362e+02,2.596487116119145639e+02
2.130000000000000000e+02,2.582471453492705109e+02,2.594186369478468919e+02,2.595965108265272079e+02
2.132500000000000000e+02,2.581916996621421276e+02,2.593658036486820038e+02,2.595441667992790826e+02
2.135000000000000000e+02,2.581361126860540480e+02,2.593128307894490376e+02,2.594916804118721529e+02
2.137500000000000000e+02,2.580803854490975482e+02,2.592597192659883945e+02,2.594390525489241668e+02
2.140000000000000000e+02,2.580245189819581810e+02,2.592064699770190259e+02,2.593862840979588213e+02
2.142500000000000000e+02,2.579685143178963358e+02,2.591530838241284300e+02,2.593333759493954176e+02
2.145000000000000000e+02,2.579123724927286503e+02,2.590995617117620213e+02,2.592803289965374915e+02
2.147500000000000000e+02,2.578560945448084567e+02,2.590459045472123876e+02,2.592271441355644583e+02
2.150000000000000000e+02,2.577996815150066254e+02,2.589921132406085462e+02,2.591738222655199024e+02
2.152500000000000000e+02,2.577431344466925225e+02,2.589381887049055990e+02,2.591203642883010048e+02
2.155000000000000000e+02,2.576864543857145122e+02,2.588841318558734201e+02,2.590667711086488225e+02
2.157500000000000000e+02,2.576296423803807443e+02,2.588299436120860832e+02,2.590130436341365794e+02
2.160000000000000000e+02,2.575726994814395994e+02,2.587756248949110613e+02,2.589591827751600022e+02
2.162500000000000000e+02,2.575156267420604763e+02,2.587211766284976306e+02,2.589051894449257816e+02
2.165000000000000000e+02,2.574584252178140673e+02,2.586665997397663546e+02,2.588510645594411699e+02
2.167500000000000000e+02,2.574010959666531448e+02,2.586118951583977719e+02,2.587968090375033512e+02
2.170000000000000000e+02,2.573436400488926665e+02,2.585570638168213122e+02,2.587424238006875044e+02
2.172500000000000000e+02,2.572860585271902778e+02,2.585021066502034728e+02,2.586879097733371964e+02
2.175000000000000000e+02,2.572283524665268715e+02,2.584470245964372452e+02,2.586332678825523317e+02
2.177500000000000000e+02,2.571705229341865220e+02,2.583918185961302356e+02,2.585784990581774991e+02
2.180000000000000000e+02,2.571125709997370450e+02,2.583364895925932956e+02,2.585236042327922519e+02
2.182500000000000000e+02,2.570544977350101590e+02,2.582810385318288127e+02,2.584685843416988291e+02
2.185000000000000000e+02,2.569963042140814196e+02,2.582254663625194553e+02,2.584134403229111854e+02
2.187500000000000000e+02,2.569379915132506653e+02,2.581697740360162925e+02,2.583581731171431102e+02
2.190000000000000000e+02,2.568795607110220089e+02,2.581139625063267999e+02,2.583027836677973141e+02
2.192500000000000000e+02,2.568210128880838852e+02,2.580580327301034345e+02,2.582472729209534350e+02
2.195000000000000000e+02,2.567623491272889282e+02,2.580019856666316969e+02,2.581916418253566690e+02
2.197500000000000000e+02,2.567035705136341335e+02,2.579458222778176832e+02,2.581358913324060609e+02
2.200000000000000000e+02,2.566446781342407348e+02,2.578895435281768869e+02,2.580800223961425672e+02
2.202500000000000000e+02,2.565856730783341391e+02,2.578331503848211241e+02,2.580240359732373463e+02
2.205000000000000000e+02,2.565265564372235758e+02,2.577766438174473365e+02,2.579679330229799916e+02
2.207500000000000000e+02,2.564673293042822024e+02,2.577200247983245163e+02,2.579117145072664812e+02
2.210000000000000000e+02,2.564079927749266403e+02,2.576632943022821678e+02,2.578553813905871266e+02
2.212500000000000000e+02,2.563485479465968524e+02,2.576064533066970625e+02,2.577989346400138402e+02
2.215000000000000000e+02,2.562889959187359068e+02,2.575495027914815864e+02,2.577423752251893347e+02
2.217500000000000000e+02,2.562293377927693996e+02,2.574924437390707794e+02,2.576857041183137653e+02
2.220000000000000000e+02,2.561695746720853322e+02,2.574352771344097732e+02,2.576289222941329626e+02
2.222500000000000000e+02,2.561097076620135340e+02,2.573780039649412856e+02,2.575720307299255296e+02
2.225000000000000000e+02,2.560497378698053126e+02,2.573206252205927740e+02,2.575150304054910748e+02
2.227500000000000000e+02,2.559896664046129899e+02,2.572631418937636454e+02,2.574579223031370816e+02
2.230000000000000000e+02,2.559294943774692968e+02,2.572055549793122964e+02,2.574007074076666299e+02
2.232500000000000000e+02,2.558692229012668804e+02,2.571478654745433232e+02,2.573433867063656066e+02
2.235000000000000000e+02,2.558088530907377560e+02,2.570900743791944478e+02,2.572859611889900293e+02
2.237500000000000000e+02,2.557483860624326155e+02,2.570321826954232733e+02,2.572284318477531997e+02
2.240000000000000000e+02,2.556878229347002218e+02,2.569741914277942101e+02,2.571707996773128571e+02
2.242500000000000000e+02,2.556271648276666895e+02,2.569161015832654016e+02,2.571130656747582748e+02
2.245000000000000000e+02,2.555664128632148504e+02,2.568579141711751390e+02,2.570552308395973000e+02
2.247500000000000000e+02,2.555055681649633641e+02,2.567996302032285598e+02,2.569972961737421429e+02
2.250000000000000000e+02,2.554446318582461117e+02,2.567412506934843464e+02,2.569392626814984055e+02
2.252500000000000000e+02,2.553836050700912494e+02,2.566827766583407993e+02,2.568811313695500758e+02
2.255000000000000000e+02,2.553224889292003468e+02,2.566242091165228203e+02,2.568229032469467370e+02
2.257500000000000000e+02,2.552612845659276672e+02,2.565655490890675878e+02,2.567645793250903239e+02
2.260000000000000000e+02,2.551999931122591079e+02,2.565067975993112555e+02,2.567061606177213662e+02
2.262500000000000000e+02,2.551386157017913376e+02,2.564479556728749117e+02,2.566476481409057442e+02
2.265000000000000000e+02,2.550771534697107654e+02,2.563890243376505964e+02,2.565890429130207053e+02
2.267500000000000000e+02,2.550156075527726500e+02,2.563300046237877723e+02,2.565303459547416196e+02
2.270000000000000000e+02,2.549539790892799829e+02,2.562708975636786022e+02,2.564715582890281098e+02
2.272500000000000000e+02,2.548922692190625128e+02,2.562117041919443636e+02,2.564126809411097270e+02
2.275000000000000000e+02,2.548304790834555718e+02,2.561524255454209538e+02,2.563537149384728195e+02
2.277500000000000000e+02,2.547686098252790146e+02,2.560930626631445648e+02,2.562946613108459815e+02
2.280000000000000000e+02,2.547066625888161298e+02,2.560336165863376436e+02,2.562355210901866371e+02
2.282500000000000000e+02,2.546446385197923803e+02,2.559740883583941979e+02,2.561762953106652958e+02
2.285000000000000000e+02,2.545825387653542862e+02,2.559144790248652725e+02,2.561169850086536144e+02
2.287500000000000000e+02,2.545203644740481650e+02,2.558547896334445113e+02,2.560575912227087656e+02
2.290000000000000000e+02,2.544581167957989578e+02,2.557950212339534062e+02,2.559981149935591134e+02
2.292500000000000000e+02,2.543957968818888276e+02,2.557351748783265748e+02,2.559385573640901441e+02
2.295000000000000000e+02,2.543334058849360133e+02,2.556752516205969528e+02,2.558789193793298296e+02
2.297500000000000000e+02,2.542709449588734287e+02,2.556152525168808722e+02,2.558192020864339042e+02
2.300000000000000000e+02,2.542084152589273458e+02,2.555551786253631406e+02,2.557594065346714842e+02
2.302500000000000000e+02,2.541458179415959933e+02,2.554950310062820051e+02,2.556995337754100035e+02
2.305000000000000000e+02,2.540831541646282403e+02,2.554348107219139479e+02,2.556395848621007474e+02
2.307500000000000000e+02,2.540204250870020815e+02,2.553745188365585648e+02,2.555795608502636469e+02
2.310000000000000000e+02,2.539576318689033485e+02,2.553141564165232751e+02,2.555194627974725847e+02
2.312500000000000000e+02,2.538947756717040818e+02,2.552537245301079452e+02,2.554592917633404738e+02
2.315000000000000000e+02,2.538318576579411570e+02,2.551932242475894554e+02,2.553990488095030003e+02
2.317500000000000000e+02,2.537688789912947414e+02,2.551326566412062675e+02,2.553387349996051796e+02
2.320000000000000000e+02,2.537058408365668356e+02,2.550720227851427921e+02,2.552783513992850430e+02
2.322500000000000000e+02,2.536427443596596447e+02,2.550113237555136152e+02,2.552178990761584316e+02
2.325000000000000000e+02,2.535795907275540628e+02,2.549505606303479226e+02,2.551573790998035918e+02
2.327500000000000000e+02,2.535163811082880727e+02,2.548897344895736126e+02,2.550967925417456854e+02
2.330000000000000000e+02,2.534531166709351737e+02,2.548288464150014363e+02,2.550361404754414139e+02
2.332500000000000000e+02,2.533897985855826960e+02,2.547678974903088829e+02,2.549754239762629879e+02
2.335000000000000000e+02,2.533264280233102568e+02,2.547068888010243484e+02,2.549146441214825245e+02
2.337500000000000000e+02,2.532630061561679611e+02,2.546458214345107933e+02,2.548538019902565281e+02
2.340000000000000000e+02,2.531995341571549147e+02,2.545846964799496277e+02,2.547928986636095487e+02
2.342500000000000000e+02,2.531360132001973113e+02,2.545235150283244536e+02,2.547319352244184358e+02
2.345000000000000000e+02,2.530724444601268885e+02,2.544622781724046945e+02,2.546709127573964793e+02
2.347500000000000000e+02,2.530088291126591571e+02,2.544009870067290251e+02,2.546098323490772657e+02
2.350000000000000000e+02,2.529451683343716297e+02,2.543396426275889439e+02,2.545486950877971992e+02
2.352500000000000000e+02,2.528814633026820218e+02,2.542782461330121464e+02,2.544875020636814895e+02
2.355000000000000000e+02,2.528177151958265654e+02,2.542167986227458698e+02,2.544262543686261608e+02
2.357500000000000000e+02,2.527539251928381816e+02,2.541553011982401813e+02,2.543649530962821927e+02
2.360000000000000000e+02,2.526900944735246526e+02,2.540937549626308964e+02,2.543035993420387229e+02
2.362500000000000000e+02,2.526262242184468221e+02,2.540321610207229241e+02,2.542421942030067896e+02
2.365000000000000000e+02,2.525623156088967391e+02,2.539705204789731852e+02,2.541807387780023078e+02
2.367500000000000000e+02,2.524983698268758587e+02,2.539088344454733885e+02,2.541192341675295552e+02
2.370000000000000000e+02,2.524343880550731285e+02,2.538471040299330923e+02,2.540576814737641769e+02
2.372500000000000000e+02,2.523703714768431325e+02,2.537853303436623378e+02,2.539960818005365013e+02
2.375000000000000000e+02,2.523063212761841783e+02,2.537235144995542555e+02,2.539344362533142601e+02
2.377500000000000000e+02,2.522422386377165253e+02,2.536616576120679269e+02,2.538727459391857906e+02
2.380000000000000000e+02,2.521781247466602167e+02,2.535997607972105641e+02,2.538110119668425853e+02
2.382500000000000000e+02,2.521139807888134783e+02,2.535378251725202006e+02,2.537492354465629205e+02
