n_low,model,cls,op,tau,mass,delta,q0,s_hat,p_local,Z_local,Z_asymptotic
3,O8s_m100,elastic,8,s,100,0.0,0.0332891009747982,0.32169114445423475,0.38284666666666667,0.29801287984531416,0.1824530065059662
3,O8s_m200,elastic,8,s,200,0.0,1.0792443752288818,1.6365181609944557,0.12986666666666666,1.1270216361433538,1.0388668775558472
3,O8s_m400,elastic,8,s,400,0.0,2.1637675762176514,1.9521532538419706,0.059206666666666664,1.561468148807531,1.4709750413894653
3,O8s_m1000,elastic,8,s,1000,0.0,2.7611663341522217,2.034304361550312,0.03932,1.7586322005144683,1.6616758108139038
3,O8s_m4000,elastic,8,s,4000,0.0,3.0241858959198,2.0593205428667716,0.03317333333333333,1.8360743134571342,1.7390186786651611
3,O8v_m10,elastic,8,v,10,0.0,0.022523796185851097,0.14532261400745483,0.41844,0.20588595078658903,0.15007929503917694
3,O8v_m12,elastic,8,v,12,0.0,0.02426271140575409,0.15785436855367152,0.41118,0.22451062547107306,0.15576492249965668
3,O8v_m14,elastic,8,v,14,0.0,0.02156323380768299,0.15995746831322322,0.36628666666666665,0.34170443609948986,0.14684425294399261
3,O8v_m17,elastic,8,v,17,0.0,0.016244778409600258,0.1548842950069229,0.3904533333333333,0.2781376869340569,0.12745501101016998
3,O8v_m21,elastic,8,v,21,0.0,0.01145771611481905,0.14618635785154765,0.4135466666666667,0.21843097533539926,0.10704071819782257
3,O8v_m30,elastic,8,v,30,0.0,0.014277910813689232,0.1923543271914241,0.40330666666666665,0.24479736622613754,0.11949021369218826
3,O8v_m40,elastic,8,v,40,0.0,0.011788075789809227,0.18347605091548758,0.42082,0.19979616595286323,0.10857290774583817
3,O8v_m50,elastic,8,v,50,0.0,0.0023153149522840977,0.08156258085364243,0.44854,0.12935089660804275,0.04811771959066391
3,O8v_m100,elastic,8,v,100,0.0,0.8635985851287842,1.3824439916425035,0.1355,1.1007625841705069,0.92930006980896
3,O8v_m200,elastic,8,v,200,0.0,4.36050271987915,1.7714635192169226,0.013466666666666667,2.2124826554667925,2.088181734085083
3,O8v_m400,elastic,8,v,400,0.0,5.54196310043335,1.7081053770016297,0.006666666666666667,2.474739649219484,2.354137420654297
3,O8v_m1000,elastic,8,v,1000,0.0,6.068563938140869,1.664230323403899,0.00508,2.570335726309084,2.4634454250335693
3,O8v_m4000,elastic,8,v,4000,0.0,6.283724308013916,1.6432103973420453,0.0044533333333333334,2.615615980884349,2.5067358016967773
3,O9s_m10,elastic,9,s,10,0.0,0.029228683561086655,0.16711240943550365,0.4348666666666667,0.16399721868862338,0.17096398770809174
3,O9s_m12,elastic,9,s,12,0.0,0.0240445788949728,0.16389670057833428,0.3574333333333333,0.3653278835164947,0.15506315231323242
3,O9s_m14,elastic,9,s,14,0.0,0.018533265218138695,0.1580882042981102,0.37850666666666666,0.30940517629620984,0.13613693416118622
3,O9s_m17,elastic,9,s,17,0.0,0.011645728722214699,0.14028850175236585,0.40889333333333333,0.2303926568674659,0.10791537910699844
3,O9s_m21,elastic,9,s,21,0.0,0.006971086375415325,0.11962083579419414,0.4183266666666667,0.20617612928930704,0.08349303156137466
3,O9s_m30,elastic,9,s,30,0.0,0.008724477142095566,0.14990992418461246,0.40538,0.23944569606094157,0.09340491145849228
3,O9s_m40,elastic,9,s,40,0.0,0.011430896818637848,0.17748440408468014,0.40846666666666664,0.23149105562085748,0.10691536962985992
3,O9s_m50,elastic,9,s,50,0.0,0.007117059081792831,0.14084572048886912,0.42146,0.19815984948170628,0.08436266332864761
3,O9s_m100,elastic,9,s,100,0.0,2.9871256351470947,1.883481853765261,0.030353333333333333,1.8756259052063289,1.7283302545547485
3,O9s_m200,elastic,9,s,200,0.0,6.342408657073975,1.6836867495658225,0.004913333333333333,2.5818697410032816,2.51841402053833
3,O9s_m400,elastic,9,s,400,0.0,7.174587726593018,1.5264620770540205,0.0030066666666666666,2.7470534520090473,2.678542137145996
3,O9s_m1000,elastic,9,s,1000,0.0,7.515483856201172,1.4499041987073724,0.00238,2.8228421576913325,2.741438388824463
3,O9s_m4000,elastic,9,s,4000,0.0,7.65200138092041,1.417837966546358,0.002193333333333333,2.848929014288338,2.7662250995635986
3,O9v_m10,elastic,9,v,10,0.0,0.02922644093632698,0.16708592575014336,0.43484,0.16406496743657312,0.17095743119716644
3,O9v_m12,elastic,9,v,12,0.0,0.024081973358988762,0.16394231370213674,0.3574733333333333,0.36522070126804823,0.15518367290496826
3,O9v_m14,elastic,9,v,14,0.0,0.018589971587061882,0.15817906063603004,0.37834,0.3098434606720001,0.1363450437784195
3,O9v_m17,elastic,9,v,17,0.0,0.01173823606222868,0.14064354018046288,0.40845333333333333,0.2315253850756763,0.10834313929080963
3,O9v_m21,elastic,9,v,21,0.0,0.007015940733253956,0.11972859192610485,0.41791333333333336,0.2072345746811292,0.08376121520996094
3,O9v_m30,elastic,9,v,30,0.0,0.008336452767252922,0.1458784262285917,0.40479333333333334,0.24095929279669373,0.09130417555570602
3,O9v_m40,elastic,9,v,40,0.0,0.011754835024476051,0.17938717948709382,0.40746666666666664,0.2340665249395834,0.10841971635818481
3,O9v_m50,elastic,9,v,50,0.0,0.009207711555063725,0.15985897905920865,0.41338,0.21885885292516735,0.09595682471990585
3,O9v_m100,elastic,9,v,100,0.0,3.019031047821045,1.929194239746721,0.030013333333333333,1.8805976867129803,1.7375359535217285
3,O9v_m200,elastic,9,v,200,0.0,6.461784839630127,1.7383766854254645,0.004613333333333333,2.603539382019681,2.542004108428955
3,O9v_m400,elastic,9,v,400,0.0,7.306085109710693,1.5733650129186572,0.002693333333333333,2.7829526513421516,2.702977180480957
3,O9v_m1000,elastic,9,v,1000,0.0,7.648636341094971,1.4910846562634106,0.0021533333333333335,2.8547798787769434,2.7656168937683105
3,O9v_m4000,elastic,9,v,4000,0.0,7.7850565910339355,1.4563189386899467,0.00196,2.884528720888937,2.7901713848114014
3,O10s_m10,elastic,10,s,10,0.0,0.029330212622880936,0.16803919668745948,0.4030066666666667,0.24557230097647229,0.17126065492630005
3,O10s_m12,elastic,10,s,12,0.0,0.022819731384515762,0.16220758614508668,0.3607066666666667,0.3565705425762025,0.15106201171875
3,O10s_m14,elastic,10,s,14,0.0,0.016733145341277122,0.15457558602065546,0.3867333333333333,0.2878433314612621,0.12935665249824524
3,O10s_m17,elastic,10,s,17,0.0,0.00894668884575367,0.12772090496582678,0.41636,0.21121436750399353,0.09458693861961365
3,O10s_m21,elastic,10,s,21,0.0,0.005682031158357859,0.11368599774868926,0.42118666666666665,0.19885862780875513,0.07537925243377686
3,O10s_m30,elastic,10,s,30,0.0,0.01754225790500641,0.21930201943177963,0.4021533333333333,0.2477773680566579,0.13244718313217163
3,O10s_m40,elastic,10,s,40,0.0,0.004483163356781006,0.10571477079793112,0.41678,0.21013795879090597,0.06695643067359924
3,O10s_m50,elastic,10,s,50,0.0,0.0,0.0,1.0,0.0,0.0
3,O10s_m100,elastic,10,s,100,0.0,1.5132174491882324,1.3245101132270065,0.07155333333333333,1.4643195180732338,1.2301290035247803
3,O10s_m200,elastic,10,s,200,0.0,4.898542881011963,1.4019974534676294,0.010046666666666667,2.324600475914507,2.2132651805877686
3,O10s_m400,elastic,10,s,400,0.0,5.925025939941406,1.337030750910344,0.005213333333333334,2.5613486303657136,2.4341375827789307
3,O10s_m1000,elastic,10,s,1000,0.0,6.378451347351074,1.3025240329807275,0.00394,2.6571686983428178,2.525559663772583
3,O10s_m4000,elastic,10,s,4000,0.0,6.562907695770264,1.287407671152323,0.00354,2.6930577709256784,2.561817169189453
3,O10v_m10,elastic,10,v,10,0.0,0.0293319933116436,0.1680711596054607,0.403,0.24558952342208087,0.1712658554315567
3,O10v_m12,elastic,10,v,12,0.0,0.022770429030060768,0.1621345174862654,0.36078666666666664,0.3563568585620473,0.150898739695549
3,O10v_m14,elastic,10,v,14,0.0,0.01666386052966118,0.15442190127942013,0.387,0.2871466943147454,0.12908858060836792
3,O10v_m17,elastic,10,v,17,0.0,0.0088498555123806,0.12718995287286816,0.41522,0.21413728610838037,0.09407366812229156
3,O10v_m21,elastic,10,v,21,0.0,0.005650633946061134,0.11354577258316567,0.4206066666666667,0.20034172346187182,0.07517069578170776
3,O10v_m30,elastic,10,v,30,0.0,0.01779460720717907,0.2207026310134097,0.40192666666666665,0.2483632911262167,0.1333964318037033
3,O10v_m40,elastic,10,v,40,0.0,0.004065170418471098,0.10033550639491295,0.41857333333333335,0.20554458650478402,0.06375868618488312
3,O10v_m50,elastic,10,v,50,0.0,0.0,0.0,1.0,0.0,0.0
3,O10v_m100,elastic,10,v,100,0.0,1.4402767419815063,1.2975060387907433,0.07444,1.4434988365488306,1.2001153230667114
3,O10v_m200,elastic,10,v,200,0.0,4.809939861297607,1.3906812409913982,0.010773333333333333,2.2982657829060607,2.193157434463501
3,O10v_m400,elastic,10,v,400,0.0,5.840153217315674,1.328760228389001,0.00552,2.541430159563358,2.4166409969329834
3,O10v_m1000,elastic,10,v,1000,0.0,6.296770095825195,1.2956216925158515,0.0041466666666666666,2.6398883945904643,2.509336471557617
3,O10v_m4000,elastic,10,v,4000,0.0,6.482367992401123,1.2810680931943352,0.0037066666666666667,2.677683044757906,2.5460495948791504
3,O11s_m10,elastic,11,s,10,0.0,0.02942851558327675,0.1677062654562178,0.43522666666666665,0.16308268413030108,0.17154741287231445
3,O11s_m12,elastic,11,s,12,0.0,0.02362186275422573,0.1632596923809615,0.35729333333333335,0.36570305444817364,0.1536940485239029
3,O11s_m14,elastic,11,s,14,0.0,0.017752831801772118,0.1565576816574321,0.38136,0.30191088199163696,0.13323974609375
3,O11s_m17,elastic,11,s,17,0.0,0.010343484580516815,0.13465210799040506,0.41290666666666664,0.22007424407340523,0.10170292109251022
3,O11s_m21,elastic,11,s,21,0.0,0.006066571921110153,0.11449609442934161,0.42066,0.2002053285007073,0.07788819819688797
3,O11s_m30,elastic,11,s,30,0.0,0.012919505126774311,0.18737585389317246,0.40562,0.23882665566726183,0.11366400122642517
3,O11s_m40,elastic,11,s,40,0.0,0.016800902783870697,0.21276762698107632,0.40324,0.244969561228218,0.129618301987648
3,O11s_m50,elastic,11,s,50,0.0,0.012601945549249649,0.17967150972253876,0.4030666666666667,0.24541730224308728,0.11225838959217072
3,O11s_m100,elastic,11,s,100,0.0,0.006551719270646572,0.1263833694611094,0.40814,0.23233220590951753,0.08094269037246704
3,O11s_m200,elastic,11,s,200,0.0,0.2366316169500351,0.8095870403849403,0.2631266666666667,0.6337356833400621,0.4864479601383209
3,O11s_m400,elastic,11,s,400,0.0,0.6968160271644592,1.2728678501662216,0.16460666666666668,0.9756996346677382,0.8347550630569458
3,O11s_m1000,elastic,11,s,1000,0.0,1.030210018157959,1.4477344254919444,0.12532666666666667,1.1487639375407657,1.014992594718933
3,O11s_m4000,elastic,11,s,4000,0.0,1.1920621395111084,1.5099772415487678,0.11006666666666666,1.2261736542400747,1.0918159484863281
3,O11v_m10,elastic,11,v,10,0.0,0.029383894056081772,0.16731064857594902,0.43449333333333334,0.1649457698066919,0.17141731083393097
3,O11v_m12,elastic,11,v,12,0.0,0.024088168516755104,0.1638593151801615,0.35712,0.36616762312573536,0.15520364046096802
3,O11v_m14,elastic,11,v,14,0.0,0.018423788249492645,0.15777523494762136,0.37832,0.30989605879532445,0.13573426008224487
3,O11v_m17,elastic,11,v,17,0.0,0.01133202575147152,0.13895115527702728,0.4099466666666667,0.2276821717452274,0.10645198822021484
3,O11v_m21,elastic,11,v,21,0.0,0.006616103928536177,0.11734639407222858,0.42016,0.2014841778470667,0.08133943378925323
3,O11v_m30,elastic,11,v,30,0.0,0.009722761809825897,0.15960475557221798,0.40582,0.23831085858528978,0.09860406816005707
3,O11v_m40,elastic,11,v,40,0.0,0.016445564106106758,0.21239494297333295,0.4013933333333333,0.2497422704318515,0.12824025750160217
3,O11v_m50,elastic,11,v,50,0.0,0.019217845052480698,0.2278500065949629,0.39869333333333334,0.2567307049432559,0.13862843811511993
3,O11v_m100,elastic,11,v,100,0.0,0.3361821472644806,1.0066555067533045,0.24009333333333333,0.7060023650670941,0.5798121690750122
3,O11v_m200,elastic,11,v,200,0.0,3.7128357887268066,2.0972292520673363,0.02136,2.0264372204659127,1.9268720149993896
3,O11v_m400,elastic,11,v,400,0.0,5.205137252807617,2.1312710227721254,0.008746666666666666,2.3761714308063784,2.2814769744873047
3,O11v_m1000,elastic,11,v,1000,0.0,5.8971076011657715,2.12478624907817,0.005693333333333333,2.5306029408039055,2.428395986557007
3,O11v_m4000,elastic,11,v,4000,0.0,6.186886310577393,2.11844107881916,0.004826666666666667,2.588005878195252,2.4873452186584473
3,O12s_m10,elastic,12,s,10,0.0,0.029475711286067963,0.16791616104455898,0.40911333333333333,0.22982640368888346,0.17168492078781128
3,O12s_m12,elastic,12,s,12,0.0,0.023405712097883224,0.16294328564981697,0.3578133333333333,0.3643098213923652,0.1529892534017563
3,O12s_m14,elastic,12,s,14,0.0,0.0174159724265337,0.15588319667585893,0.38384666666666667,0.2953934539271786,0.13196958601474762
3,O12s_m17,elastic,12,s,17,0.0,0.009818928316235542,0.1321437662045355,0.4142266666666667,0.2166856482443377,0.09909050911664963
3,O12s_m21,elastic,12,s,21,0.0,0.005812917836010456,0.11318455213768175,0.42176,0.1973930090103026,0.07624249160289764
3,O12s_m30,elastic,12,s,30,0.0,0.014877009205520153,0.2020241158970748,0.40335333333333334,0.2446768340436562,0.12197134643793106
3,O12s_m40,elastic,12,s,40,0.0,0.014002550393342972,0.19167659960658057,0.40473333333333333,0.2411141235248423,0.11833237111568451
3,O12s_m50,elastic,12,s,50,0.0,0.004855934996157885,0.10923983401880832,0.41622,0.21157322473689746,0.06968454271554947
3,O12s_m100,elastic,12,s,100,0.0,0.001216503675095737,0.055407854706572834,0.40885333333333335,0.23049561992283985,0.03487841412425041
3,O12s_m200,elastic,12,s,200,0.0,0.9539698958396912,1.3503345363642438,0.13152666666666665,1.1192034983742225,0.9767138361930847
3,O12s_m400,elastic,12,s,400,0.0,1.9654713869094849,1.6161773704152438,0.06222,1.5364012515647882,1.4019527435302734
3,O12s_m1000,elastic,12,s,1000,0.0,2.51296067237854,1.6825629264712916,0.04339333333333333,1.7125972114600152,1.5852320194244385
3,O12s_m4000,elastic,12,s,4000,0.0,2.754427909851074,1.7025012408339535,0.03668,1.790584476297137,1.6596468687057495
3,O12v_m10,elastic,12,v,10,0.0,0.02954983338713646,0.16760575079388218,0.43426,0.1655386895745158,0.1719006448984146
3,O12v_m12,elastic,12,v,12,0.0,0.023971131071448326,0.16358631935872836,0.35672,0.36724000656729494,0.15482613444328308
3,O12v_m14,elastic,12,v,14,0.0,0.01810796745121479,0.15712759759480832,0.37948,0.3068467792290629,0.13456584513187408
3,O12v_m17,elastic,12,v,17,0.0,0.010665970854461193,0.13606017939309822,0.41045333333333334,0.22637899088827385,0.10327618569135666
3,O12v_m21,elastic,12,v,21,0.0,0.006146792322397232,0.11481662757432787,0.4206533333333333,0.20022237766711656,0.07840148359537125
3,O12v_m30,elastic,12,v,30,0.0,0.012689596973359585,0.185668175072351,0.40586666666666665,0.23819051506014163,0.1126481145620346
3,O12v_m40,elastic,12,v,40,0.0,0.014608939178287983,0.1987989635017584,0.40692666666666666,0.23545792311185354,0.12086744606494904
3,O12v_m50,elastic,12,v,50,0.0,0.007099450565874577,0.13542959019105183,0.41244,0.22127283536515982,0.08425823599100113
3,O12v_m100,elastic,12,v,100,0.0,0.04396580159664154,0.3618637711406336,0.33419333333333334,0.4283632631067767,0.2096802294254303
3,O12v_m200,elastic,12,v,200,0.0,1.6083199977874756,1.5375839142870973,0.06799333333333334,1.4909041309638027,1.2681955099105835
3,O12v_m400,elastic,12,v,400,0.0,2.5541460514068604,1.630700544519641,0.035506666666666666,1.8053921842601244,1.5981695652008057
3,O12v_m1000,elastic,12,v,1000,0.0,3.0103373527526855,1.6384978203495848,0.026593333333333333,1.9334022308039862,1.735032320022583
3,O12v_m4000,elastic,12,v,4000,0.0,3.2033073902130127,1.6365084117205697,0.023606666666666668,1.9843814413333318,1.7897785902023315
3,O13s_m10,elastic,13,s,10,0.0,0.03000309318304062,0.17275543246796587,0.3449,0.3991264959854565,0.17321400344371796
3,O13s_m12,elastic,13,s,12,0.0,0.018440961837768555,0.15366485185950296,0.37392,0.3214887979868478,0.13579750061035156
3,O13s_m14,elastic,13,s,14,0.0,0.01152381394058466,0.13749866189755267,0.40302,0.24553785630376807,0.10734903067350388
3,O13s_m17,elastic,13,s,17,0.0,0.00389391602948308,0.08876631396560697,0.4252533333333333,0.1884719952427771,0.06240125000476837
3,O13s_m21,elastic,13,s,21,0.0,0.0033295301254838705,0.08988051016785903,0.42418666666666666,0.19119434576121286,0.05770207941532135
3,O13s_m30,elastic,13,s,30,0.0,0.02363935299217701,0.2415491971987649,0.38246,0.2990262719845775,0.153750941157341
3,O13s_m40,elastic,13,s,40,0.0,0.0074955555610358715,0.12462405578844482,0.40575333333333335,0.23848278389462246,0.08657687902450562
3,O13s_m50,elastic,13,s,50,0.0,0.0,0.0,1.0,0.0,0.0
3,O13s_m100,elastic,13,s,100,0.0,1.4827842712402344,1.3966934532436426,0.08449333333333334,1.3754671389791386,1.2176963090896606
3,O13s_m200,elastic,13,s,200,0.0,5.310443878173828,1.604722231750202,0.007693333333333333,2.423147764131683,2.3044400215148926
3,O13s_m400,elastic,13,s,400,0.0,6.509617328643799,1.5578259289395646,0.0038066666666666665,2.668753362593087,2.5513951778411865
3,O13s_m1000,elastic,13,s,1000,0.0,7.033804893493652,1.5252999068979989,0.0027733333333333334,2.773442352967283,2.652132034301758
3,O13s_m4000,elastic,13,s,4000,0.0,7.242753028869629,1.509705135213153,0.0024,2.8201580593201587,2.6912362575531006
3,O13v_m10,elastic,13,v,10,0.0,0.029856406152248383,0.1725213017562055,0.34458,0.39999527083929354,0.172790065407753
3,O13v_m12,elastic,13,v,12,0.0,0.01814701221883297,0.15296752277208725,0.3757066666666667,0.3167763201683063,0.13471084833145142
3,O13v_m14,elastic,13,v,14,0.0,0.011211712844669819,0.136268897804257,0.40370666666666666,0.24376434843603792,0.10588537901639938
3,O13v_m17,elastic,13,v,17,0.0,0.003550451947376132,0.08506993861374212,0.4274133333333333,0.18296348884372673,0.05958566814661026
3,O13v_m21,elastic,13,v,21,0.0,0.0035769776441156864,0.09370121817482868,0.42185333333333336,0.19715446011211563,0.05980784073472023
3,O13v_m30,elastic,13,v,30,0.0,0.024483591318130493,0.241767994921247,0.37943333333333334,0.3069693961406132,0.1564723402261734
3,O13v_m40,elastic,13,v,40,0.0,0.00137702829670161,0.052266755628807005,0.41711333333333334,0.20928383948782675,0.03710833191871643
3,O13v_m50,elastic,13,v,50,0.0,0.0,0.0,1.0,0.0,0.0
3,O13v_m100,elastic,13,v,100,0.0,0.30801957845687866,0.7519936555399909,0.1965,0.8541895000945975,0.5549951195716858
3,O13v_m200,elastic,13,v,200,0.0,3.774481773376465,1.41685379025148,0.017453333333333335,2.109439457573522,1.9428025484085083
3,O13v_m400,elastic,13,v,400,0.0,5.097949504852295,1.41328751360561,0.008333333333333333,2.3939797998185095,2.257863998413086
3,O13v_m1000,elastic,13,v,1000,0.0,5.711374759674072,1.4005549469220568,0.00578,2.52529866153614,2.389848232269287
3,O13v_m4000,elastic,13,v,4000,0.0,5.964159965515137,1.3934233779946226,0.004953333333333333,2.579070149738089,2.4421629905700684
3,O14s_m10,elastic,14,s,10,0.0,0.029479561373591423,0.16608662310318323,0.4275933333333333,0.18250469945018885,0.17169612646102905
3,O14s_m12,elastic,14,s,12,0.0,0.025628214702010155,0.16527155228686752,0.35312,0.37691065886048714,0.16008815169334412
3,O14s_m14,elastic,14,s,14,0.0,0.020072665065526962,0.15989097137207864,0.37168,0.32740709617914954,0.14167803525924683
3,O14s_m17,elastic,14,s,17,0.0,0.013224917463958263,0.14584091357392026,0.40202,0.24812201837102715,0.11499964445829391
3,O14s_m21,elastic,14,s,21,0.0,0.007631686050444841,0.12265267931070412,0.41670666666666667,0.21032588559044407,0.08735952526330948
3,O14s_m30,elastic,14,s,30,0.0,0.008108795620501041,0.14286830944911344,0.4033933333333333,0.24457352357360201,0.09004884958267212
3,O14s_m40,elastic,14,s,40,0.0,0.01147493626922369,0.17729622868500883,0.4084333333333333,0.23157687976952657,0.10712113231420517
3,O14s_m50,elastic,14,s,50,0.0,0.008827133104205132,0.15680606575187994,0.4150333333333333,0.214616066355104,0.09395282715559006
3,O14s_m100,elastic,14,s,100,0.0,2.1556553840637207,1.8159445042329025,0.05161333333333333,1.6294080458170304,1.468214988708496
3,O14s_m200,elastic,14,s,200,0.0,6.0875139236450195,1.7324220200316631,0.00552,2.541430159563358,2.4672887325286865
3,O14s_m400,elastic,14,s,400,0.0,7.034443378448486,1.5648917190628708,0.003246666666666667,2.721769919291662,2.652252435684204
3,O14s_m1000,elastic,14,s,1000,0.0,7.415264129638672,1.4794739910939825,0.0025666666666666667,2.798545520112208,2.7230982780456543
3,O14s_m4000,elastic,14,s,4000,0.0,7.567284107208252,1.4429789471250842,0.0023133333333333335,2.831939051647811,2.7508697509765625
3,O14v_m10,elastic,14,v,10,0.0,0.02946566976606846,0.16603584412223427,0.42748,0.18279356236085637,0.17165566980838776
3,O14v_m12,elastic,14,v,12,0.0,0.025658348575234413,0.1653046858336893,0.35312,0.37691065886048714,0.16018223762512207
3,O14v_m14,elastic,14,v,14,0.0,0.020123710855841637,0.1599627986070118,0.37110666666666664,0.32892373546516157,0.1418580710887909
3,O14v_m17,elastic,14,v,17,0.0,0.01330874115228653,0.14610870046453783,0.40166,0.2490527215796958,0.11536351591348648
3,O14v_m21,elastic,14,v,21,0.0,0.007703940849751234,0.12298162899242016,0.4162866666666667,0.21140233694507057,0.08777209371328354
3,O14v_m30,elastic,14,v,30,0.0,0.007772012613713741,0.13925245413702214,0.4055666666666667,0.23896421228183304,0.08815901726484299
3,O14v_m40,elastic,14,v,40,0.0,0.011488265357911587,0.17673443919193232,0.4075066666666667,0.23396347646567273,0.10718332231044769
3,O14v_m50,elastic,14,v,50,0.0,0.01046122144907713,0.17027521240379428,0.4104,0.22651614967907158,0.10228011012077332
3,O14v_m100,elastic,14,v,100,0.0,2.1666085720062256,1.8537129264950636,0.0524,1.622015637145923,1.4719403982162476
3,O14v_m200,elastic,14,v,200,0.0,6.1993727684021,1.7879907991664368,0.005193333333333334,2.5626835596905293,2.489853858947754
3,O14v_m400,elastic,14,v,400,0.0,7.1638665199279785,1.6140095782247954,0.0029666666666666665,2.751443062218154,2.6765401363372803
3,O14v_m1000,elastic,14,v,1000,0.0,7.547854900360107,1.5228425571331172,0.00232,2.8310187562875675,2.747335910797119
3,O14v_m4000,elastic,14,v,4000,0.0,7.7003374099731445,1.4834777964642853,0.00206,2.868824756121145,2.7749481201171875
3,O15s_m10,elastic,15,s,10,0.0,0.026716332882642746,0.16713464010535972,0.34791333333333335,0.3909601841089214,0.16345131397247314
3,O15s_m12,elastic,15,s,12,0.0,0.012955520302057266,0.13688428571185796,0.38877333333333336,0.2825175823851743,0.1138223186135292
3,O15s_m14,elastic,15,s,14,0.0,0.006840160582214594,0.11236303409532411,0.4113866666666667,0.22397939888473806,0.08270526677370071
3,O15s_m17,elastic,15,s,17,0.0,0.0008329278789460659,0.0418119215828483,0.4391466666666667,0.15313307507508866,0.028860490769147873
3,O15s_m21,elastic,15,s,21,0.0,0.004542918875813484,0.10650737716787262,0.41985333333333336,0.2022687017083696,0.06740117818117142
3,O15s_m30,elastic,15,s,30,0.0,0.028892673552036285,0.23796163648512447,0.37767333333333336,0.31159719444886763,0.16997845470905304
3,O15s_m40,elastic,15,s,40,0.0,0.0,0.0,1.0,0.0,0.0
3,O15s_m50,elastic,15,s,50,0.0,0.0,0.0,1.0,0.0,0.0
3,O15s_m100,elastic,15,s,100,0.0,1.9949339628219604,1.258967766589194,0.05716,1.5790700083957971,1.4124213457107544
3,O15s_m200,elastic,15,s,200,0.0,5.748049259185791,1.337472259729111,0.00556,2.5389050436149456,2.3975088596343994
3,O15s_m400,elastic,15,s,400,0.0,6.852761745452881,1.2945471983766765,0.0029866666666666665,2.7492416353644042,2.6177780628204346
3,O15s_m1000,elastic,15,s,1000,0.0,7.32571268081665,1.2692379392319708,0.002193333333333333,2.848929014288338,2.7066054344177246
3,O15s_m4000,elastic,15,s,4000,0.0,7.516671180725098,1.2576680368874804,0.0019733333333333334,2.88239338735733,2.741654872894287
3,O15v_m10,elastic,15,v,10,0.0,0.02784007228910923,0.16938632415985921,0.34532,0.39798668586319075,0.16685344278812408
3,O15v_m12,elastic,15,v,12,0.0,0.013672418892383575,0.13894663035898702,0.38520666666666664,0.2918342807409989,0.11692912131547928
3,O15v_m14,elastic,15,v,14,0.0,0.007443263661116362,0.11620937377301743,0.41324,0.2192183010648802,0.08627434819936752
3,O15v_m17,elastic,15,v,17,0.0,0.0011523969005793333,0.049021628983609844,0.43617333333333336,0.16067844570605105,0.03394697234034538
3,O15v_m21,elastic,15,v,21,0.0,0.003265670733526349,0.0897500730570755,0.4254133333333333,0.18806376360524624,0.05714604631066322
3,O15v_m30,elastic,15,v,30,0.0,0.029699191451072693,0.24865254959877348,0.3786933333333333,0.30891436834179054,0.17233453691005707
3,O15v_m40,elastic,15,v,40,0.0,8.716260344954208e-05,0.012305625969020184,0.4242666666666667,0.19099012056452105,0.009336091578006744
3,O15v_m50,elastic,15,v,50,0.0,0.0,0.0,1.0,0.0,0.0
3,O15v_m100,elastic,15,v,100,0.0,2.2812740802764893,1.1474895225910586,0.030453333333333332,1.8741724020146044,1.510388731956482
3,O15v_m200,elastic,15,v,200,0.0,4.837065696716309,1.113558243123407,0.010686666666666667,2.3013238376524257,2.1993329524993896
3,O15v_m400,elastic,15,v,400,0.0,5.557884693145752,1.0828399013917078,0.008193333333333334,2.4001877037791783,2.3575165271759033
3,O15v_m1000,elastic,15,v,1000,0.0,5.872422695159912,1.0697205638643936,0.0074466666666666665,2.434962494170785,2.4233081340789795
3,O15v_m4000,elastic,15,v,4000,0.0,6.001525402069092,1.06447005757218,0.007026666666666666,2.4558972482979593,2.449801206588745
3,O1s_m400_d0,inelastic,1,s,400,0.0,0.037584662437438965,0.3395126452596742,0.38171333333333335,0.3009840375439072,0.19386763870716095
3,O1s_m400_d50,inelastic,1,s,400,50.0,0.04619228094816208,0.35662328144098865,0.36143333333333333,0.3546301757010758,0.2149238884449005
3,O1s_m400_d100,inelastic,1,s,400,100.0,0.15287818014621735,0.575263257669576,0.28302,0.5738933106717118,0.39099639654159546
3,O1s_m400_d150,inelastic,1,s,400,150.0,0.8498455882072449,1.0190698224687367,0.12375333333333334,1.1564266974740744,0.9218707084655762
3,O1s_m400_d200,inelastic,1,s,400,200.0,2.659623861312866,0.9812793512901408,0.0252,1.9565533860502717,1.6308352947235107
3,O1s_m400_d250,inelastic,1,s,400,250.0,4.889979839324951,0.9671463544145809,0.008293333333333333,2.3957440820717224,2.211329936981201
3,O1s_m400_d300,inelastic,1,s,400,300.0,6.379246234893799,0.9846130598816671,0.005373333333333333,2.550830209150738,2.52571702003479
3,O1s_m1000_d0,inelastic,1,s,1000,0.0,0.05673374980688095,0.4221454655271373,0.3578,0.36434553647304213,0.2381884753704071
3,O1s_m1000_d50,inelastic,1,s,1000,50.0,0.07972656935453415,0.476156890472339,0.33722,0.4200622213736279,0.28235894441604614
3,O1s_m1000_d100,inelastic,1,s,1000,100.0,0.2986406087875366,0.7969175531252404,0.23662,0.7172173425446502,0.5464801788330078
3,O1s_m1000_d150,inelastic,1,s,1000,150.0,1.253240704536438,1.1471079726834432,0.08924666666666667,1.3454085572486465,1.1194822788238525
