family,s,z_b,edge,M,b_wall,b_rfr,b_uni,b_leak_lowE,b_total,P_ge1_bkg,d_reco,d_reco_min,feasible,s_L10,Z_L10,Zlo_L10,P5_L10,N5_L10,Zmed_L10,P5lo_L10,s_inel300,Z_inel300,Zlo_inel300,s_inel350,Z_inel350,Zlo_inel350,s_inel366,Z_inel366,Zlo_inel366,P5_inel366,N5_inel366,Zmed_inel366,P5lo_inel366,b_total_220d,FoM_M_sqrtb,reach_MA_L10,reach_MA_inel366
A,4.5,12.0,800,5.147772056400169,0.00555853139940959,9.283427174151977e-05,0.000731862667534244,0.3164431548787574,0.0063832283386853535,0.0063628988156688715,3.7147836393027736,2.7074262666550197,False,3.6679889590942554,6.274448131323749,3.035011416787959,0.7102042625048666,3,6.418475523765346,0.10095288233556386,3.6236064152388074,6.229373510720749,3.0123355789845405,5.216641891000311,7.722048061450794,3.7648517011655236,9.612526182428219,11.025139126146168,5.438855072845854,0.9962197107492301,3,10.489622348471583,0.5517522333878012,0.0026789340652174955,64.43162995257325,1.5393935563619554,4.034216305068856
A,4.5,13.0,800,5.110731916885249,0.005544093888304875,6.45299447121643e-05,0.0007265966427347336,0.3348092411147686,0.006335220475751773,0.006315195276846208,3.686628459793585,2.7074262666550197,False,3.641596410765485,6.252022808082684,3.0241876252149376,0.705649573441858,3,5.357560676003211,0.09934501845861259,3.5975332158630255,6.2071096874004095,3.0015929444165463,5.179106207344353,7.694435351510509,3.751415283822059,9.54336047210014,10.98568606036809,5.41942337599822,0.9960009719127436,3,10.496036292551308,0.5469101120772824,0.002658785968895823,64.20993552845998,1.5283170456945643,4.005188614422117
A,4.5,14.0,800,5.073414973769756,0.005528809585920433,4.48401188675907e-05,0.0007212912645568531,0.35367033286872984,0.006294940969344876,0.006275169337280784,3.659278273251209,2.7074262666550197,False,3.615006629043391,6.228610518066255,3.0127947966656503,0.7010069217751496,3,5.361012491256032,0.09773734329368332,3.5712651696113884,6.183864431353837,2.9902844042673173,5.141290016851161,7.665660725488066,3.7373110719482243,9.473677881492833,10.944687168746139,5.3991083070336385,0.9957681838909889,3,10.501452346865499,0.5420027561435011,0.0026418813344196252,63.944700180479245,1.5171577594740926,3.975943997775838
A,4.5,15.0,800,5.035831909322049,0.005512667915173879,3.114752729140859e-05,0.0007159480517068176,0.37299438182298894,0.006259763494172106,0.0062402119918696375,3.6327296315747133,2.7074262666550197,False,3.588227225462044,6.204449934458172,3.0009776561060275,0.6962758380386547,3,5.364043501235686,0.09613009569849934,3.5448097959186615,6.159875198347921,2.9785539601070266,5.103204144702584,7.636001066506936,3.7227064256548443,9.403498357795721,10.90250163753719,5.378125649786457,0.9955204473432969,3,10.506208551771627,0.5370306407694401,0.0026271179370337683,63.64909938051741,1.5059188921339575,3.946490826631462
A,4.5,16.0,800,4.9979981679600725,0.00549567771436233,2.1629976339313788e-05,0.0007105691999292704,0.3927806180129445,0.006227876890630915,0.006208523862283433,3.6069346915039486,2.7074262666550197,False,3.561269204773381,6.179712103531821,2.988839412283832,0.6914566536861829,3,5.366804333846314,0.09452388259895693,3.5181779663796484,6.135312153529029,2.9665042998540194,5.0648642419408105,7.605655097786326,3.7077208641207866,9.332850740644712,10.859387927894254,5.356629891851728,0.99525684584651,3,10.510541135197071,0.5319951163172989,0.0026137356633756438,63.33241997877034,1.4946050621843034,3.9168412045013437
A,4.5,17.0,800,4.959924646641377,0.005477837429942856,1.501654019947311e-05,0.0007051562584529518,0.4130067456639475,0.006198010228595281,0.006178842184887623,3.5818759433868426,2.7074262666550197,False,3.534140331485919,6.154517005889646,2.9764525508966924,0.686549293405722,3,5.369401925447844,0.09291922293744763,3.491377351552574,6.110294660953556,2.954207544300322,5.026281351309112,7.574762162381921,3.6924382982091783,9.261755378122166,10.815527153500982,5.334729425957663,0.9949763822259097,3,10.514617836089748,0.5268971206865365,0.0026012011253493767,63.00121633236601,1.483219528259362,3.8870036711349814
A,4.5,18.0,800,4.921622705883666,0.005459150428631933,1.0422692282870286e-05,0.0006997108424113023,0.4336569850359555,0.006169283963326105,0.006150293004624441,3.5575272243980973,2.7074262666550197,False,3.506848700412921,6.128949958879169,2.963868431446008,0.6815538788994785,3,5.371911066021159,0.09131672964640032,3.46441594830373,6.084907596414204,2.9417147925872325,4.987466985312688,7.543421452368553,3.67691824411647,9.19023348392455,10.77104848239258,5.312501273332761,0.9946780072249729,3,10.518555989243456,0.5217378062175437,0.0025891451927533764,62.66007885347196,1.4717656876167349,3.856987129565619
A,4.5,19.0,800,4.883101328061213,0.005439615005949609,7.232537416382564e-06,0.000694234228835302,0.4546967786696264,0.006141081772201294,0.006122263869998812,3.533883679259504,2.7074262666550197,False,3.4794007118474237,6.103070844106954,2.9511231215935525,0.6764703392076916,3,5.374384760608873,0.08971696400056224,3.4373000794828226,6.059210531946324,2.929061929730119,4.948430246497141,7.511702575979153,3.661202490987314,9.118301830998858,10.726042532142532,5.289999498917811,0.9943605938279091,3,10.522438767383365,0.5165181288218176,0.002577309205301674,62.31223033104637,1.4602462263522558,3.826798619118299
A,4.5,20.0,800,4.844364929023486,0.005419213511857312,5.017495752753723e-06,0.0006887270455296282,0.4760690874496021,0.006112958053139694,0.006094311938712016,3.510961115937331,2.7074262666550197,False,3.4517995122549134,6.076920733075152,2.938241602414071,0.6712980872350316,3,5.37686185524192,0.08812032980090212,3.410032853483209,6.033244330854564,2.9162738126820646,4.909175609789699,7.479653135951451,3.6453199016482394,9.045968665139235,10.680570955222034,5.267261258593318,0.9940229092762408,3,10.52632713908901,0.5112385201990702,0.0025655061512611156,61.959962113740715,1.4486624649848108,3.7964416004147687
A,5.0,0.0,800,5.4977214734148845,0.005038745782071762,0.007493694027551382,0.0007816152422466417,0.0642034412453844,0.013314055051869784,0.013225815065693314,4.510814988233302,3.2074262666550197,True,3.9173416079271717,6.072760633683525,2.8855457267846436,0.552866265065641,4,5.955624296393037,0.03278142285565248,3.869941905351859,6.028250254250223,2.8633552852895683,5.571273131181275,7.503831658998,3.600950703506065,10.26599294372297,10.777923455889702,5.248204377778221,0.9915828953865605,4,10.490714772253671,0.3736191876127036,0.005587686000275667,47.64612212461545,1.644042688394774,4.308465364390523
A,5.0,1.0,800,5.462104813576571,0.005028018050065309,0.005175571785282717,0.0007765515946351436,0.06641400025619698,0.01098014142998317,0.01092007970680875,4.493921542066984,3.2074262666550197,True,3.8919633445512076,6.16953434320062,2.9473251238570723,0.7473276920080072,3,6.080149566913019,0.11589894509933596,3.844870718114842,6.124584643403124,2.9248543979056083,5.535179971326023,7.614250656060251,3.6713998324874466,10.19948532227521,10.91694690122677,5.336665552213839,0.9976702435773728,3,10.671081567506032,0.5924891388259181,0.0046081815277418045,52.12619959205069,1.6333918561408347,4.280553229144912
A,5.0,2.0,800,5.426488153738257,0.005017290318058855,0.003574958099612302,0.0007714879470236453,0.06892669659268319,0.009363736364694801,0.009320033100331027,4.475388899593367,3.2074262666550197,True,3.8665850811752436,6.243192297181431,2.994940416893166,0.7431507360553928,3,6.181274421866226,0.1139327561329988,3.819799530877825,6.197917841688082,2.972259598619985,5.49908681147077,7.697970174643411,3.725501415946287,10.132977700827446,11.02161051990528,5.404169706219364,0.9975359807857456,3,10.817903935873211,0.5877544817811526,0.003929803383825533,56.07822650240142,1.622741023886895,4.252641093899301
A,5.0,3.0,800,5.390871493899945,0.005006562586052403,0.0024697686820567702,0.0007664242994121473,0.07176147561711065,0.00824275556752132,0.008208877205437948,4.455275001238184,3.2074262666550197,True,3.841206817799281,6.295849497109879,3.0297095050960707,0.738997012634882,3,6.261145473833848,0.11208393539913941,3.7947283436408092,6.250355056919331,3.0068821694647307,5.462993651615518,7.757408238282439,3.7647754838036027,10.066470079379688,11.094964094787878,5.452645963584432,0.9973952301859167,3,10.934083576966195,0.5830945124718034,0.003459346510803631,59.37761762780576,1.6120901916329557,4.224728958653692
A,5.0,4.0,800,5.355254834061631,0.00499583485404595,0.0017066590950203875,0.0007613606518006491,0.07494380732933767,0.007463854600866986,0.007436069209797669,4.43362072519777,3.2074262666550197,True,3.815828554423317,6.330388598847761,3.053415449770194,0.734844717022086,3,6.322667518686818,0.1103184884541326,3.7696571564037926,6.284765059767337,3.0304963814549195,5.426900491760265,7.795880296104918,3.7912768368870284,9.999962457931925,11.141240679705364,5.484714723891255,0.9972474120075653,3,11.023699784932404,0.57847753542199,0.0031324548155222303,61.98670575015919,1.6014393593790164,4.196816823408082
A,5.0,5.0,800,5.319638174223318,0.0049851071220394965,0.0011797482935083199,0.0007562970041891509,0.07850278100474067,0.006921152419736967,0.006897256405429264,4.410466978631313,3.2074262666550197,True,3.7904502910473536,6.350023949527873,3.068035739746667,0.7306785014440651,3,6.369081230807007,0.10861314166548514,3.744585969166776,6.30434640314811,3.0450699942500705,5.3908073319050125,7.817094446885673,3.8072853007063916,9.933454836484165,11.165202209810367,5.5032926042754164,0.9970919797588408,3,11.091380216426106,0.5738815343111024,0.00290469179606608,63.94298218841809,1.590788527125077,4.168904688162472
A,5.0,6.0,800,5.284021514385005,0.004974379390033043,0.0008159276870495356,0.0007512333565776528,0.08247010275034741,0.006541540433660231,0.0065201911358352405,4.385862821148897,3.2074262666550197,True,3.7650720276713905,6.357892409702135,3.0754928622231335,0.7264875548980039,3,6.403557038423011,0.10695195976760687,3.71951478192976,6.312220353702409,3.052516020905323,5.354714172049761,7.824675755664233,3.81501856278145,9.866947215036404,11.171519186808334,5.511222796746254,0.9969284053003391,3,11.141692255684417,0.5692912483425273,0.0027453750010044634,65.33179071169778,1.5801376948711376,4.140992552916861
A,5.0,7.0,800,5.248404854546691,0.00496365165802659,0.0005647173620681715,0.0007461697089661545,0.08688371137590495,0.006274538729060916,0.006254894917688381,4.359844873575687,3.2074262666550197,True,3.7396937642954264,6.356774940240971,3.077486687914987,0.7222642513470898,3,6.428914171104013,0.10532403606444007,3.6944435946927427,6.311153946576653,3.054525936751447,5.318621012194508,7.821841517627756,3.8164384775024334,9.800439593588644,11.164344988658033,5.511024151436762,0.9967561675298954,3,11.17871826846631,0.5646961287208815,0.002633318855748416,66.25771071177753,1.569486862617198,4.113080417671251
A,5.0,8.0,800,5.212788194708377,0.004952923926020137,0.0003912620210101558,0.0007411060613546563,0.09178736561730956,0.006085292008384949,0.006066814119087938,4.332444877147123,3.2074262666550197,True,3.7143155009194624,6.3489691119025675,3.075419059518174,0.7180032000496046,3,6.447489144123602,0.1037219122253389,3.6693724074557257,6.303433192999102,3.052494647838794,5.282527852339254,7.811251674913654,3.8131635471560585,9.73393197214088,11.147117821444533,5.5047767354175345,0.9965747437594255,3,11.205852444591786,0.5600889124478253,0.002553895175464724,66.82352288016031,1.5588360303632582,4.08516828242564
A,5.0,9.0,800,5.177171534870065,0.004942196194013684,0.00027149482854390433,0.0007360424137431583,0.09722879002033204,0.005949733436300748,0.005932068822929182,4.303703370159761,3.2074262666550197,True,3.6889372375434997,6.336277565196923,3.0703884751687482,0.7137005793907754,3,6.461120931060206,0.10214049582519247,3.64430122021871,6.290851635869865,3.0475152087607724,5.246434692484003,7.794994149174451,3.806462390401256,9.66742435069312,11.122538724582203,5.4941120433808806,0.9963836030782548,3,11.225771724635818,0.5554646280077463,0.002497003512293639,67.11874082491971,1.5481851981093193,4.0572561471800315
A,5.0,10.0,800,5.1415458820569695,0.004931448032750171,0.00018878039690858113,0.0007309774875935973,0.10325559022145167,0.0058512059172523495,0.005834120950703459,4.273690124230497,3.2074262666550197,True,3.6635525663212194,6.32005991982929,3.0632234541536265,0.7093525636347038,3,5.400426081638062,0.10057592151381929,3.619223702670103,6.274762030729455,3.0404120355037625,5.210332419340816,7.774643817350076,3.7972917904278307,9.600899936503836,11.092645234693785,5.4802605710281025,0.9961821489183456,3,10.563329441202107,0.5508187228975533,0.0024556531621047753,67.21574624171178,1.5375316765895612,4.02933696430195
A,5.0,11.0,800,5.105703618031596,0.0049201968864660975,0.0001313341022003766,0.0007258817656632791,0.10962893768993359,0.005777412754329752,0.00576075559912137,4.2437999021164154,3.2074262666550197,True,3.6380135511368623,6.301248325746562,3.0545070774266496,0.7049313439993481,3,5.407242210649608,0.09901676012540599,3.5939937087162037,6.256092076073447,3.0317654684946964,5.174010637036839,7.751271780080424,3.786320107067424,9.533971040350975,11.058803458393195,5.464070498302815,0.9959685394368875,3,10.574036942721195,0.5461215352850817,0.0024246834070773054,67.17209643981775,1.526813379492959,4.001248027115624
A,5.0,12.0,800,5.0695582462093425,0.004908208044984745,9.133259196488535e-05,0.0007207429506670009,0.11619201538574545,0.00572028358761663,0.005703953917074345,4.214783639302774,3.2074262666550197,True,3.6122585597903547,6.280517096626178,3.0446563444932657,0.7004237376873825,3,5.4125736273010245,0.09745788354478123,3.5685503519044994,6.2355127834895905,3.0219905024286686,5.137381691786764,7.725655645866119,3.774026861043624,9.466476145625979,11.022011553114476,5.44615393007185,0.9957414171514077,3,10.582413442458044,0.5413596388683214,0.0024007072522689702,67.02878346978115,1.5160044408169924,3.9729215498045676
A,5.0,13.0,800,5.033121726536275,0.004895468499280493,6.348957839515558e-05,0.0007155627429593888,0.12293569917731999,0.005674520820635038,0.005658451137648068,4.186628459793585,3.2074262666550197,True,3.586296114211112,6.2583709030132635,3.033977552262479,0.6958289568895828,3,5.416879304152057,0.09589902792314275,3.542902051049346,6.213526253603684,3.0113919064208563,5.100457703543643,7.6983807351908204,3.7607661524355525,9.398437585348535,10.983028495491379,5.4269672151440185,0.9954999249185837,3,10.589179201273954,0.5365330152564357,0.002381501385130768,66.81482527810614,1.5051084370727632,3.944366905163242
A,5.0,14.0,800,4.996410663796944,0.004881981273369872,4.4119474469518e-05,0.000710343503255288,0.1298611397484958,0.005636444251094679,0.005620589301696177,4.159278273251209,3.2074262666550197,True,3.560138045957669,6.23517292935311,3.02269056970118,0.6911471259441501,3,5.420485916784411,0.09434046243189036,3.517060494547814,6.190493811888633,3.0001884474211153,5.063255499240322,7.66986859550458,3.7467923470981686,9.32988636592773,10.94240163549522,5.406838592846935,0.995243193324665,3,10.59484706985138,0.5316426827426064,0.0023655212863757076,66.55114298439405,1.4941303337673022,3.915597106062429
A,5.0,15.0,800,4.959435645144824,0.004867737005574641,3.0648434932188425e-05,0.0007050867367383586,0.13695656955568616,0.005603472177245188,0.005587802009802689,4.132729631574714,3.2074262666550197,True,3.5337918987910206,6.211180063402497,3.010951081812507,0.686377859216814,3,5.423626957353045,0.09278242476821486,3.491033134881642,6.166671034010551,2.9885350317956325,5.025785807671256,7.640417301115582,3.732285500173196,9.260842256943263,10.900517786109942,5.386000283673822,0.9949702660971634,3,10.599783719541694,0.5266891729820578,0.0023516834590022223,66.25271027942223,1.4830732968908016,3.8866204494637455
A,5.0,16.0,800,4.92221198229311,0.004852743478786636,2.1284372718869004e-05,0.0006997946202865082,0.1442217058822728,0.0055738224717920126,0.005558317543932545,4.106934691503949,3.2074262666550197,True,3.5072685829057773,6.186576409196681,2.9988701546351355,0.6815215838902167,3,5.4264658687754475,0.09122551046696785,3.464830750232451,6.142241075014662,2.9765421651493016,4.988064145398488,7.610240766628882,3.717374231963684,9.191333850229118,10.857655212676217,5.36461855854286,0.9946801718501925,3,10.604245874865304,0.5216738938302657,0.0023392399740213084,65.93010193605622,1.4719419052692797,3.8574489348812246
A,5.0,17.0,800,4.884750477580045,0.0048369993014844865,1.4777254924111779e-05,0.000694468689676379,0.15164836213628416,0.005546245246084978,0.005530893223061328,4.081875943386843,3.2074262666550197,True,3.4805757953904983,6.1614911935563015,2.9865258366305976,0.6765783129710252,3,5.429118686428807,0.08967022810910485,3.438460944554286,6.117332497104063,2.96428750299044,4.95010145928011,7.5794890927362495,3.702148897011539,9.121381317183333,10.81400905435293,5.342810153654072,0.9943718536481805,3,10.608415831175288,0.5165978367653515,0.0023276662740922245,65.59078811990263,1.4607393892419396,3.8280910279129152
A,5.0,18.0,800,4.847062393993541,0.004820507427774439,1.0257038447190481e-05,0.0006891105461755261,0.15923074429193854,0.005519875012397155,0.0055046684945456725,4.057527224398098,3.2074262666550197,True,3.4537215615646537,6.136016270176997,2.9739734196489698,0.6715482588101918,3,5.431666630425665,0.0881171771490017,3.4119316460605185,6.092036678435708,2.951826056980702,4.911909162986718,7.548269076350457,3.6866735666235795,9.051005689383265,10.769718394215195,5.32065798839337,0.9940442011819101,3,10.612421209702848,0.5114622064418816,0.0023165991285060456,65.24000538533944,1.4494691169010028,3.7985555551597185
A,5.0,19.0,800,4.809156636380821,0.0048032663347980205,7.117870760607852e-06,0.0006837214557928505,0.16695616349569126,0.005494105661351479,0.005479040665030022,4.033883679259504,3.2074262666550197,True,3.4267122264802268,6.11021610446886,2.961251728422044,0.6664314377021295,3,5.434167224727187,0.08656690597649584,3.3852491230282165,6.0664177510050035,2.9391964552985175,4.873496280499667,7.516655659204663,3.6709932238275957,8.980223595008276,10.724880804435642,5.298220263754962,0.9936960226787805,3,10.616352414011878,0.5062680086888959,0.0023057841633047495,64.88143082382598,1.4381337511585566,3.768849495190125
A,5.0,20.0,800,4.771037580240965,0.004785260418796218,4.9381332689763285e-06,0.0006783020405963839,0.1748036760498601,0.005468500592661578,0.00545357556153625,4.010961115937331,3.2074262666550197,True,3.3995509078514723,6.084134929186202,2.9483876440722385,0.6612273425556292,3,5.43666245724849,0.08501980891963389,3.358416455447395,6.040519722898357,2.9264254453503624,4.834867245855966,7.484700123232356,3.6551389329251687,8.909043204505505,10.679562737026997,5.275536987607051,0.9933260144558899,3,10.620275445260312,0.5010157225490157,0.0022950381446577434,64.51767457707585,1.426734600467077,3.7389762770040074
A,5.5,0.0,800,5.41299803358991,0.0044488444059532775,0.007369203672742697,0.0007695700463845035,0.023574304319711765,0.012587618125080479,0.012508725430693923,5.010814988233302,3.7074262666550197,True,3.85697284286732,6.051210772999108,2.8787594936007275,0.5406403706395211,4,5.992122918064715,0.03119858133776024,3.8103036003322766,6.006917435146394,2.8566637669740893,5.485416212790512,7.475198352028836,3.5910300767982886,10.107787359897555,10.732510955279732,5.230636971352537,0.9905374045341825,4,10.543530622370081,0.3628318064471334,0.00528281258416839,48.246530712676105,1.618706928397936,4.2420691295497654
A,5.5,1.0,800,5.377973233450694,0.004439380133253232,0.005089602817347659,0.0007645905439164657,0.024385980295745593,0.010293573494517356,0.01024077598052786,4.993921542066984,3.7074262666550197,True,3.832016302679142,6.151964065267821,2.942928560286173,0.7378687844659789,3,6.121340468035101,0.11193493233259581,3.7856490334465636,6.107210578597775,2.9205404998900293,5.449922830871437,7.590252632532342,3.6642478251264348,10.042384928577013,10.87759202098967,5.322686887746028,0.997347698538038,3,10.730849042407767,0.5819450902486483,0.004320040459803098,53.007283906714875,1.6082330863053862,4.2146208240973655
A,5.5,2.0,800,5.342948433311478,0.004429915860553187,0.0035155873230481136,0.000759611041448428,0.02530859545391065,0.008705114225049729,0.008667334423522632,4.975388899593367,3.7074262666550197,True,3.8070597624909652,6.229636184547219,2.9929491583130465,0.7336401192546738,3,6.227076961349336,0.11002725997810044,3.760994466560852,6.184536869121963,2.970338809349686,5.414429448952364,7.678649696209234,3.721138250899448,9.976982497256468,10.988372117179587,5.393809766123056,0.9971979285247943,3,10.884504902409436,0.5772130425348982,0.0036533906985220014,57.265590797739186,1.597759244212837,4.1871725186449655
A,5.5,3.0,800,5.307923633172261,0.004420451587853143,0.002428763386115653,0.0007546315389803901,0.0263494733586568,0.007603846512949185,0.0075750104067839885,4.955275001238184,3.7074262666550197,True,3.782103222302787,6.286055118734761,3.029967043718338,0.7294367838939186,3,6.311193277169195,0.10823371936547632,3.736339899675138,6.240715996566012,3.007198711852568,5.3789360670332895,7.74247355842228,3.7630217051479833,9.91158006593592,11.067465549301726,5.445675814965133,0.9970410960048711,3,11.006977533343779,0.5725572287541164,0.003191207077267135,60.87065779775917,1.5872854021202871,4.159724213192564
A,5.5,4.0,800,5.272898833033044,0.004410987315153098,0.0016783347695187027,0.0007496520365123521,0.027517966118158255,0.006838974121184153,0.006815641558233887,4.93362072519777,3.7074262666550197,True,3.7571466821146084,6.323898475280665,3.0556430220417465,0.7252366716738459,3,6.376396022836417,0.10652129050938851,3.7116853327894246,6.278412762554696,3.0327728540875354,5.343442685114214,7.784800691119342,3.7918109108518117,9.846177634615374,11.118793064242574,5.480720658505781,0.9968765704129543,3,11.102052212804644,0.567945907799849,0.0028702029399992313,63.76082955332803,1.576811560027737,4.132275907740162
A,5.5,5.0,800,5.237874032893827,0.004401523042453054,0.0011601799060942982,0.0007446725340443142,0.0288247547709523,0.006306375482591667,0.0062865320320570905,4.910466978631312,3.7074262666550197,True,3.7321901419264303,6.346282837288855,3.071896967084399,0.7210242415766732,3,6.425839593936325,0.10486737008429574,3.687030765903711,6.300728480068808,3.0489716863832057,5.307949303195138,7.8092249475426545,3.809718477199765,9.780775203294828,11.146966689653425,5.501772991017107,0.99670376049982,3,11.174227873645336,0.5633570452675658,0.0026466802081917514,65.95764443674919,1.5663377179351872,4.104827602287761
A,5.5,6.0,800,5.202849232754612,0.004392058769753009,0.0008024050870743509,0.0007396930315762767,0.03028148120727651,0.005934156888403636,0.005916584555590743,4.885862821148897,3.7074262666550197,True,3.707233601738253,6.356341790698607,3.080650376138987,0.7167885633393054,3,6.462705401779033,0.10325648342195821,3.662376199017999,6.310781171482495,3.057707248923733,5.272455921276066,7.8193671574271555,3.8189605634746404,9.715372771974286,11.156650574030362,5.511673297555178,0.9965220975183041,3,11.228087345247198,0.5587753784686368,0.002490466295925055,67.54010463516325,1.5558638758426377,4.077379296835361
A,5.5,7.0,800,5.1678244326153955,0.004382594497052964,0.0005553692486402474,0.0007347135291082389,0.03190207584938191,0.00567267727480145,0.00565661802173878,4.859844873575687,3.7074262666550197,True,3.6822770615500757,6.356914511145719,3.0836388022251637,0.7125219420376747,3,6.489885869685801,0.10167803982125038,3.637721632132286,6.311395793140031,3.0607065274147094,5.236962539356991,7.818512055107971,3.8215401029975435,9.64997034065374,11.152085444803918,5.512993128065031,0.9963310225279369,3,10.589452812056932,0.5541903660311905,0.0023807276798092055,68.61415393114423,1.545390033750088,4.04993099138296
A,5.5,8.0,800,5.1327996324761775,0.004373130224352919,0.00038479630100237035,0.0007297340266402008,0.033702606087686326,0.005487660551995489,0.005472630848034288,4.832444877147123,3.7074262666550197,True,3.6573205213618976,6.350384482524052,3.0823161548719287,0.7082189523611191,3,5.43479430838814,0.10012479723273014,3.6130670652465726,6.304943828017007,3.059416236779819,5.2014691574379155,7.809419369885248,3.8191357646488515,9.584567909333193,11.136839270747842,5.507890172521258,0.9961299767661145,3,10.617338297575808,0.5495947575453254,0.0023030792588125864,69.28842530762827,1.5349161916575382,4.02248268593056
A,5.5,9.0,800,5.097774832336961,0.004363665951652874,0.00026701933936676127,0.000724754524172163,0.03570059548391331,0.005355439815191798,0.005341125012805925,4.803703370159761,3.7074262666550197,True,3.63236398117372,6.338643731612918,3.0778348974981258,0.7038757615217699,3,5.447808871198741,0.098591810750414,3.5884124983608596,6.293307743188827,3.0549831270586005,5.165975775518842,7.794280936449694,3.813078606223163,9.51916547801265,11.113748401295325,5.49807663342554,0.9959183942803009,3,10.63780307679043,0.5449835967626914,0.0022475884292264218,69.65993699820363,1.5244423495649886,3.9950343804781587
A,5.5,10.0,800,5.062741114231138,0.0043541836439720365,0.00018567926751428946,0.0007197737538300316,0.037913523938515555,0.005259636665316358,0.005245828994774104,4.773690124230497,3.7074262666550197,True,3.607401086585485,6.323131636450837,3.071071609714767,0.6994885297710128,3,5.4574226298438475,0.09707532449106139,3.563751653963118,6.277919638912623,3.048279433155248,5.1304733563235105,7.774764393855156,3.804381052920032,9.453746394014681,11.084971246152111,5.484854997144253,0.9956956379895912,3,10.652924708052396,0.5403523421271418,0.002207381451167838,69.80842633595215,1.5139658406371208,3.9675790861758444
A,5.5,11.0,800,5.027492588796959,0.0043442572944117665,0.00012918471836295133,0.0007147624441666923,0.04025369807626948,0.005188204456941411,0.005174768969592014,4.743799902116416,3.7074262666550197,True,3.5822851333730314,6.3048460791393195,3.0626489040566223,0.6950290364615476,3,5.464694986409328,0.0955641922727161,3.5389396029453972,6.259772603727242,3.039924827729991,5.094753255984702,7.752017332696691,3.793757258843531,9.387926196477617,11.051973668507658,5.469132751761876,0.9954596870404522,3,10.664366018087359,0.5356712300067958,0.002177402549236723,69.79798704035314,1.5034250955671884,3.939955451236647
A,5.5,12.0,800,4.991943471335529,0.004333679679311391,8.984315779168316e-05,0.0007097083991062736,0.04266353760938188,0.005133231236209348,0.005120078719340948,4.714783639302774,3.7074262666550197,True,3.5569549965826983,6.2845100245480365,3.0530130283515935,0.6904839646092547,3,5.4703539746524585,0.09405341886648629,3.5139159599639327,6.239586047082244,3.030363406154311,5.0587285421268255,7.726873978568952,3.7817206312810283,9.321544698109724,11.015827670592024,5.451565896348317,0.9952090675001736,3,10.673270570033093,0.5309268296244639,0.0021543312088616153,69.67456157306069,1.4927944612354989,3.9120962477360943
A,5.5,13.0,800,4.956105612602682,0.0043224392910501275,6.245766740465449e-05,0.0007046133034797439,0.045139692327177704,0.005089510261934526,0.005076580649013951,4.686628459793585,3.7074262666550197,True,3.5314191203415923,6.262664076482552,3.0424918847583458,0.6858526061756622,3,5.474894149659516,0.09254275545717654,3.4886890669721757,6.217897815845967,3.0199214337174554,5.022411224051896,7.699961465488246,3.768650301649365,9.254624028037835,10.977346757489272,5.432643201010356,0.9949428671842654,3,10.680415584186058,0.5261191811301071,0.002135982247938585,69.4708408194889,1.4820774815008264,3.884010762898231
A,5.5,14.0,800,4.919995471337883,0.004310538778142472,4.340466829303609e-05,0.0006994794972386075,0.04768258473926797,0.005053422943674116,0.005040675883085655,4.65927827325121,3.7074262666550197,True,3.505689232145407,6.239697941100712,3.031321285558982,0.6811351784432889,3,5.478668428245421,0.09103247096222673,3.4632705095635146,6.195095619129438,3.00883354015209,4.985817980693794,7.671732203994478,3.754819108638417,9.187194919958445,10.937118529660282,5.412716833921077,0.9946601638907294,3,10.68635592039401,0.5212493621286112,0.0021208370046415124,69.210482847211,1.4712790781967715,3.8557118951409306
A,5.5,15.0,800,4.883623539579719,0.0042979698549321915,3.0153373739749626e-05,0.0006943084720439687,0.05028789402346294,0.00502243170071591,0.005009840379125663,4.632729631574714,3.7074262666550197,True,3.4797728079820636,6.2158877178912055,3.019668461983193,0.6763313793682764,3,5.481929350277428,0.08952280173318629,3.4376676732666653,6.171454144269745,2.997266119699844,4.94895944445959,7.642506626339454,3.7404204864788677,9.119276965841545,10.895558961466241,5.392036348309779,0.994359942784668,3,10.691488749957259,0.5163179588574558,0.002107830498829867,68.91046153148066,1.4604023888703002,3.8272078668859875
A,5.5,16.0,800,4.847004996336636,0.004284739374113436,2.094155253262016e-05,0.0006891023859069999,0.05295551637150125,0.004994783312553055,0.004982330124668866,4.606934691503948,3.7074262666550197,True,3.4536806634888455,6.191431314867768,3.007652776329834,0.6714417310700133,3,5.484854028812554,0.08801433191106255,3.411891242850061,6.147170278400357,2.9853379322962126,4.911850997431177,7.61251471151563,3.7255926687395995,9.050898509719177,10.85296727043897,5.370780469067918,0.994041176326264,3,10.696092684399334,0.511326434186694,0.0020962269332094833,68.58278886133965,1.449451952663305,3.7985105736491116
A,5.5,17.0,800,4.81015054932757,0.004270846089335575,1.4539891550359405e-05,0.000683862761152244,0.055682445819734444,0.004969248742038179,0.004956922451428203,4.581875943386843,3.7074262666550197,True,3.427420428334356,6.16646775329523,2.9953581625173755,0.6664663341171089,3,5.487568224075413,0.08650755972447711,3.3859487556635717,6.1223823271415565,2.9731324891514515,4.874503490581468,7.581917959115985,3.710432830058279,8.982079546305071,10.809553464255254,5.349074768634483,0.9937027464369916,3,10.700365592567435,0.5062758308748462,0.0020855105014662492,68.23595922678464,1.4384309716199615,3.769628406876902
