E_keV,O1s_d250,O1s_d300,O1s_d350,L10_1000,O4_1000,O6_1000,O1s_el,L10_flip,L10_fig1dig
1.950000000000000000e+02,2.430565317633480698e-03,3.658037981756930360e-03,6.321154579385097894e-03,2.449520494787961640e-03,2.236917954644416140e-04,1.542574366309919362e-03,7.674777294210490854e-06,1.625094312253218612e-03,2.422826056536732213e-03
1.955000000000000000e+02,2.391905613788858874e-03,3.640000023025430961e-03,6.231829731179955485e-03,2.449922836051879847e-03,2.223780747751747582e-04,1.540409445707834751e-03,7.538803579808388863e-06,1.623162978083396435e-03,2.418545276248071536e-03
1.960000000000000000e+02,2.353486100974509689e-03,3.600480765613076495e-03,6.409273132509098365e-03,2.449988520339523371e-03,2.208019402893317100e-04,1.535079116453279269e-03,7.398768768117721058e-06,1.618323613762511805e-03,2.433206294730501113e-03
1.965000000000000000e+02,2.315313249233716397e-03,3.567325873745382566e-03,6.534514500450370328e-03,2.449954293797885607e-03,2.194902870468325119e-04,1.532860971354630016e-03,7.266653898779025176e-06,1.616304175991244195e-03,2.428615320808920949e-03
1.970000000000000000e+02,2.277987381576987002e-03,3.508377818817829969e-03,6.512156230530826914e-03,2.449692575052551426e-03,2.179262793581000074e-04,1.527517402403986155e-03,7.131538230700111917e-06,1.611422987319942541e-03,2.433206294730501113e-03
1.975000000000000000e+02,2.243183260301767710e-03,3.451145912299386290e-03,6.597396305741659583e-03,2.449221614773813144e-03,2.166169175744508697e-04,1.525247588327735245e-03,6.998457884818881915e-06,1.609316844837263040e-03,2.433206294730501113e-03
1.980000000000000000e+02,2.215350385175455378e-03,3.393013889034911072e-03,6.688463359626938866e-03,2.448632377405629817e-03,2.150650908663601600e-04,1.519892602814609979e-03,6.866071472648950969e-06,1.604395478551290605e-03,2.433206294730501113e-03
1.985000000000000000e+02,2.178017118163788624e-03,3.372256142110887419e-03,6.703490778437938558e-03,2.447725001990616860e-03,2.137582530640254189e-04,1.517572688452807584e-03,6.735708062066609366e-06,1.602204086307695233e-03,2.433206294730501113e-03
1.990000000000000000e+02,2.140961027510934322e-03,3.335274554863903139e-03,6.692629524974840795e-03,2.446808527687244564e-03,2.122186684352246990e-04,1.512208098657434130e-03,6.606096572012352288e-06,1.597244215423868898e-03,2.433206294730501113e-03
1.995000000000000000e+02,2.105424873261764820e-03,3.298632024308092558e-03,6.744563602567159658e-03,2.445465535699251416e-03,2.109145948391042498e-04,1.509839664186426360e-03,6.478493168331684221e-06,1.594969082479389755e-03,2.433206294730501113e-03
2.000000000000000000e+02,2.072463457895608666e-03,3.242156407221823047e-03,6.968774630635761122e-03,2.444222498851295142e-03,2.093873196150346401e-04,1.504467269806961062e-03,6.351695894409570322e-06,1.589972404307955865e-03,2.433206294730501113e-03
2.005000000000000000e+02,2.036178181224107368e-03,3.184896572001536842e-03,6.836044551379408599e-03,2.442445163547671185e-03,2.080862573634176726e-04,1.502051905215095497e-03,6.226889358265587375e-06,1.587615091832663122e-03,2.433206294730501113e-03
2.010000000000000000e+02,2.000190714903131699e-03,3.128115791597627614e-03,6.990749043509711554e-03,2.440876626067120265e-03,2.065713644263226264e-04,1.496673491672998986e-03,6.102939484631922281e-06,1.582583325965415287e-03,2.435315645431423981e-03
2.015000000000000000e+02,1.971501172974361900e-03,3.098882600199112051e-03,6.854885410756478108e-03,2.444875903176836705e-03,2.056698987760203633e-04,1.496397988896607835e-03,5.989823029959611481e-06,1.582696770882878337e-03,2.433206294730501113e-03
2.020000000000000000e+02,1.936001090839517894e-03,3.065236581561864466e-03,7.069912716575733891e-03,2.436774095006713058e-03,2.037711339382020797e-04,1.488830131882107246e-03,5.866747923400554652e-06,1.575080331467377821e-03,2.440422941363046792e-03
2.025000000000000000e+02,1.900812573730275516e-03,3.011635065254629744e-03,7.012322085224034947e-03,2.440405460231213040e-03,2.028724947633939830e-04,1.488523994254985477e-03,5.749339207077761627e-06,1.575132453842989586e-03,2.441794598514097393e-03
2.030000000000000000e+02,1.865939521975544437e-03,2.975255751036267899e-03,7.069196216078998257e-03,2.431918928939684216e-03,2.009869688869385374e-04,1.480940547025913316e-03,5.629172517370764505e-06,1.567466838064236062e-03,2.446953656367737047e-03
2.035000000000000000e+02,1.831385652335730616e-03,2.920813259717170048e-03,6.927046840907831286e-03,2.435182812720512995e-03,2.000913263534237832e-04,1.480605227491355036e-03,5.516397753187070647e-06,1.567458997807331424e-03,2.450506475014001956e-03
2.040000000000000000e+02,1.804058313054211988e-03,2.865744416018863820e-03,7.131515948232155719e-03,2.426315974669824085e-03,1.982192183335366282e-04,1.473008079464205875e-03,5.397388436245743068e-06,1.559746325000024381e-03,2.448451534612330026e-03
2.045000000000000000e+02,1.770016197582058911e-03,2.811208851789119643e-03,6.986092134622897201e-03,2.429213207961331694e-03,1.973267474480363268e-04,1.472645029486243382e-03,5.287400632617771775e-06,1.559679917116568683e-03,2.443147064961023220e-03
2.050000000000000000e+02,1.736304753196103289e-03,2.786409910765021234e-03,7.108182082828116977e-03,2.425510919362782597e-03,1.960399235820421552e-04,1.470035577337845678e-03,5.177260283007668606e-06,1.556971031493613582e-03,2.441285971391930071e-03
2.055000000000000000e+02,1.702927002594388159e-03,2.749594545857161725e-03,6.960264637336242670e-03,2.422502695764554032e-03,1.945791183651697249e-04,1.464646722278961253e-03,5.064718075449370040e-06,1.551798782000677604e-03,2.450123399593438431e-03
2.060000000000000000e+02,1.669885798571653108e-03,2.713664927660875813e-03,7.153002052757030833e-03,2.418380255117800071e-03,1.932967528097839392e-04,1.461999085192829638e-03,4.956902319561564604e-06,1.549016957550734732e-03,2.434143783930910361e-03
2.065000000000000000e+02,1.637638271164810946e-03,2.660072985974815986e-03,7.002027332953128687e-03,2.415058111729050799e-03,1.918488045968975682e-04,1.456613606040796588e-03,4.849681578993233594e-06,1.543819214307486781e-03,2.447132939858719363e-03
2.070000000000000000e+02,1.605270711028504091e-03,2.608085302792498977e-03,7.107378075044811644e-03,2.410519704413919845e-03,1.905711721537238143e-04,1.453929401254193138e-03,4.742389226818724466e-06,1.540966301934382394e-03,2.433206294730501113e-03
2.075000000000000000e+02,1.573247313762708146e-03,2.555616963839144051e-03,6.954274164070226028e-03,2.406887059542248651e-03,1.891361756075487794e-04,1.448548956109898308e-03,4.638069239407026878e-06,1.535744883196935853e-03,2.441841063681646912e-03
2.080000000000000000e+02,1.541570282295546233e-03,2.503724297514981541e-03,7.134307007991525298e-03,2.401937287465454474e-03,1.878635527245950973e-04,1.445829798783508993e-03,4.534616858133175305e-06,1.532822769815226195e-03,2.433206294730501113e-03
2.085000000000000000e+02,1.511910728529400208e-03,2.473240506916240134e-03,6.978395861050147066e-03,2.397997892388650191e-03,1.864416036757425045e-04,1.440456020116667128e-03,4.432295901239081995e-06,1.527579500836440726e-03,2.433206294730501113e-03
2.090000000000000000e+02,1.487761911287258532e-03,2.439563213324731205e-03,6.912599410598250019e-03,2.392641763808250627e-03,1.851742678314508917e-04,1.437703521850603556e-03,4.331744060210549222e-06,1.524590107096601048e-03,2.433206294730501113e-03
2.095000000000000000e+02,1.456969196581038789e-03,2.390706465250562723e-03,6.909311183330527420e-03,2.388399693476686483e-03,1.837654627770715329e-04,1.432338015175850391e-03,4.232347108784570522e-06,1.519326818076678111e-03,2.433206294730501113e-03
2.100000000000000000e+02,1.426531935622546866e-03,2.356152906830411790e-03,7.075865292204486061e-03,2.382642612394359535e-03,1.825036918869091316e-04,1.429553782560401319e-03,4.135917461527127444e-06,1.516272096082553521e-03,2.433206294730501113e-03
2.105000000000000000e+02,1.396451590893895605e-03,2.306969245293438199e-03,6.915687384696850987e-03,2.378102255778561953e-03,1.811081275108199923e-04,1.424198125172676261e-03,4.042950786620424602e-06,1.510990620141239174e-03,2.433206294730501113e-03
2.110000000000000000e+02,1.366729482482608241e-03,2.257437957905604822e-03,6.781545374608839542e-03,2.378664616740774722e-03,1.802386005196944280e-04,1.423688618595984109e-03,3.950926546273658657e-06,1.510578639149134277e-03,2.433206294730501113e-03
2.115000000000000000e+02,1.337366790859778262e-03,2.208513619030331391e-03,6.826089985954119158e-03,2.367116060992849498e-03,1.784699720674950757e-04,1.416039498120894805e-03,3.854356602956637966e-06,1.502574722310931563e-03,2.433206294730501113e-03
2.120000000000000000e+02,1.309161299503459452e-03,2.160197814576773640e-03,6.783976981035910216e-03,2.367329222158282270e-03,1.776050296031173796e-04,1.415512908224278834e-03,3.765102458574533112e-06,1.502115439849382875e-03,2.433206294730501113e-03
2.125000000000000000e+02,1.280504322573537994e-03,2.130042966616233630e-03,6.814859435707067148e-03,2.360589898086152931e-03,1.763558632039349003e-04,1.412652884030616640e-03,3.675778807630681162e-06,1.498902451343709242e-03,2.433206294730501113e-03
2.130000000000000000e+02,1.252209670669913056e-03,2.097329334158470199e-03,6.653411026692803050e-03,2.355320173934866666e-03,1.749912053567604514e-04,1.407322955832136010e-03,3.586660080100637608e-06,1.493578000906877618e-03,2.430465231318152276e-03
2.135000000000000000e+02,1.224277994182068011e-03,2.051924480352408566e-03,6.569102971096057141e-03,2.348200786108192804e-03,1.737485743134738571e-04,1.404436681752290481e-03,3.498438134405643535e-06,1.490306570193587494e-03,2.416028250928129156e-03
2.140000000000000000e+02,1.198569035088315089e-03,2.019178100200017933e-03,6.543510153237078186e-03,2.342649592820912618e-03,1.723974980519355459e-04,1.399121815875510296e-03,3.412148584459054551e-06,1.484970201688892537e-03,2.420388645156350532e-03
2.145000000000000000e+02,1.171314912171651486e-03,1.973690207088418195e-03,6.496870665267001285e-03,2.335157191355005657e-03,1.711616761597215799e-04,1.396210862018549582e-03,3.326753019321851768e-06,1.481642397484197928e-03,2.416028250928129156e-03
2.150000000000000000e+02,1.144425778540815930e-03,1.927990880922859701e-03,6.513233867863123597e-03,2.329330211468123076e-03,1.698242742801816347e-04,1.390912498405575499e-03,3.243609669949794120e-06,1.476295936872981402e-03,2.416028250928129156e-03
2.155000000000000000e+02,1.117901793637391620e-03,1.882919576961496850e-03,6.373976882344634803e-03,2.321472178103727284e-03,1.685955329008487821e-04,1.387978422499321117e-03,3.161323104661811483e-06,1.472913846811844995e-03,2.416028250928129156e-03
2.160000000000000000e+02,1.091743001183897001e-03,1.838476224131646098e-03,6.259681236043200189e-03,2.315375350618211706e-03,1.672718961082287768e-04,1.382697966819120211e-03,3.080285101492470064e-06,1.467559112235545735e-03,2.416028250928129156e-03
2.165000000000000000e+02,1.065949331771531752e-03,1.794660559592565867e-03,6.223565963747771171e-03,2.307159385869823106e-03,1.660505037177026919e-04,1.379742312988156434e-03,3.001557579726904350e-06,1.464124840591549299e-03,2.399622139108067206e-03
2.170000000000000000e+02,1.040520605429227441e-03,1.765640579327617523e-03,6.279510702168666393e-03,2.300798894854958962e-03,1.647407202769406284e-04,1.374481135722558723e-03,2.925898711470459778e-06,1.458763640503960056e-03,2.398971481343039388e-03
2.175000000000000000e+02,1.015456534168274151e-03,1.736289628045956188e-03,6.175608317182735771e-03,2.292233004914815808e-03,1.635269420340938989e-04,1.371505433303528551e-03,2.846405750688419117e-06,1.455279305920824341e-03,2.398971481343039388e-03
2.180000000000000000e+02,9.907567245024887902e-04,1.693634910782430229e-03,6.036077598395086889e-03,2.285615267920073669e-03,1.622310974398285979e-04,1.366264868876004195e-03,2.773344312477359395e-06,1.449913437241776145e-03,2.398971481343039388e-03
2.185000000000000000e+02,9.699386105636944883e-04,1.663431867412124053e-03,5.916665528642717914e-03,2.283664223173195122e-03,1.613985236230154054e-04,1.365658785942462650e-03,2.701336067975546845e-06,1.449184980803736467e-03,2.398971481343039388e-03
2.190000000000000000e+02,9.458814126919749734e-04,1.622504081978513694e-03,5.871079329625321364e-03,2.274576911780790568e-03,1.601941608738177442e-04,1.362651956581476887e-03,2.629305461445730101e-06,1.445624909047434938e-03,2.398971481343039388e-03
2.195000000000000000e+02,9.221878847276682818e-04,1.581496790926696042e-03,5.915552046241082280e-03,2.267575530761506766e-03,1.589168233566447665e-04,1.357438780526251795e-03,2.557860016790982568e-06,1.440249030299805199e-03,2.386750794851747338e-03
2.200000000000000000e+02,8.988572346629382544e-04,1.541124811138673426e-03,5.807048555285537587e-03,2.258158643515175736e-03,1.577207272133167467e-04,1.354415595130829472e-03,2.487270918476861820e-06,1.436644103702179164e-03,2.382035129798825996e-03
2.205000000000000000e+02,8.758885769062838261e-04,1.501386464730470206e-03,5.653616340168736258e-03,2.250916202697791652e-03,1.564575398714581765e-04,1.349226161626575432e-03,2.418443725019635185e-06,1.431267874039717294e-03,2.382035129798825996e-03
2.210000000000000000e+02,8.532809346639545116e-04,1.462279916564040083e-03,5.511736144579107086e-03,2.241178722990816875e-03,1.552699614759113999e-04,1.346188092123628069e-03,2.351037431745466880e-06,1.427620247970476939e-03,2.382035129798825996e-03
2.215000000000000000e+02,8.310332422983559772e-04,1.423803178365873464e-03,5.491268706906932834e-03,2.233702377643104458e-03,1.540209984273328543e-04,1.341023607110297146e-03,2.284472641425478274e-06,1.422245414642256227e-03,2.382035129798825996e-03
2.220000000000000000e+02,8.091443476571648060e-04,1.396795605468509035e-03,5.433919390371170013e-03,2.223653534183175472e-03,1.528421839226473602e-04,1.337972105792873366e-03,2.219804091258874050e-06,1.418557248943988665e-03,2.365218346163550610e-03
2.225000000000000000e+02,7.876130143761193771e-04,1.367958578589663441e-03,5.412983477371666186e-03,2.215950620144345115e-03,1.516075152598508728e-04,1.332833735911133962e-03,2.157837003558807103e-06,1.413185539905084795e-03,2.365218346163550610e-03
2.230000000000000000e+02,7.664379241591015883e-04,1.332555764103290647e-03,5.262366061497402749e-03,2.205599872968797438e-03,1.504377054732513599e-04,1.329770234479639131e-03,2.093126188683664901e-06,1.409458996749288076e-03,2.365218346163550610e-03
2.235000000000000000e+02,7.456176790276668447e-04,1.305615791359083936e-03,5.122593935158312704e-03,2.197677894495210418e-03,1.492173970358336718e-04,1.324659106510662002e-03,2.033556053723798159e-06,1.404092119045667001e-03,2.365218346163550610e-03
2.240000000000000000e+02,7.251508035471031319e-04,1.270014931888924616e-03,5.089667014694067119e-03,2.194076805432329438e-03,1.484181108264954021e-04,1.324027483038598676e-03,1.975885767036222243e-06,1.403190313991323082e-03,2.355020995052048774e-03
2.245000000000000000e+02,7.050357470245713397e-04,1.234454716282768622e-03,5.029989242614573731e-03,2.183274394362359847e-03,1.472597974936839182e-04,1.320944457053174498e-03,1.916542300740638740e-06,1.399404927391645825e-03,2.348520286307072442e-03
2.250000000000000000e+02,6.852708856768735058e-04,1.199520623693466157e-03,4.959712541929323266e-03,2.175023717652775201e-03,1.460586602068216834e-04,1.315870089343220339e-03,1.858823686351593895e-06,1.394041558120608267e-03,2.348520286307072442e-03
2.255000000000000000e+02,6.658545247774637918e-04,1.165209514088903992e-03,4.847537204953262548e-03,2.163943139732028235e-03,1.449099388783106049e-04,1.312778504537336294e-03,1.801892246734236632e-06,1.390223081982064910e-03,2.348520286307072442e-03
2.260000000000000000e+02,6.467849007726773338e-04,1.131518126454028432e-03,4.703567327325144931e-03,2.155492096932594501e-03,1.437233215115583495e-04,1.307733994260190831e-03,1.746553081541849820e-06,1.384868622887931158e-03,2.339140644875118552e-03
2.265000000000000000e+02,6.280601833690005941e-04,1.098443082514116579e-03,4.569504134979802783e-03,2.144143528547434382e-03,1.425844128497761373e-04,1.304635206274523240e-03,1.692340479282500168e-06,1.381019215420870418e-03,2.331940112058669863e-03
2.270000000000000000e+02,6.096784775967355966e-04,1.065980890415443860e-03,4.525138173521028005e-03,2.135500134831228459e-03,1.414123654024678801e-04,1.299621540520946297e-03,1.639178572824776415e-06,1.375675293055726202e-03,2.331940112058669863e-03
2.275000000000000000e+02,5.894565317734841089e-04,1.034127948352764944e-03,4.464715505929079190e-03,2.123893920828825478e-03,1.402834835611417022e-04,1.296516880580186187e-03,1.587402117096007786e-06,1.371797105603715129e-03,2.316914962763559193e-03
2.280000000000000000e+02,5.718181325821112843e-04,1.015922267485312594e-03,4.392282689354798028e-03,2.115066305611652386e-03,1.391260509579254564e-04,1.291535004689418680e-03,1.537949728354774347e-06,1.366465318961511801e-03,2.315476991164974220e-03
2.285000000000000000e+02,5.545155624680754786e-04,9.857922138907686867e-04,4.281457642078169944e-03,2.103212945112085085e-03,1.380074033689587538e-04,1.288425778870474136e-03,1.487237584754284632e-06,1.362560494045213233e-03,2.315476991164974220e-03
2.290000000000000000e+02,5.375466938969525581e-04,9.553054495386420313e-04,4.145277912911160892e-03,2.094209339941182930e-03,1.368646253232801862e-04,1.283476596159697104e-03,1.439340092687587345e-06,1.357242413213880904e-03,2.314786866149680291e-03
2.295000000000000000e+02,5.209093447546024255e-04,9.336873165888715399e-04,4.018088913600027616e-03,2.089167229713171509e-03,1.361038287368171213e-04,1.282854144324799012e-03,1.393614610385576747e-06,1.356217831682150722e-03,2.299130097248189460e-03
2.300000000000000000e+02,5.046012802415160035e-04,9.041627596188740084e-04,3.949004029302670415e-03,2.076941787838620847e-03,1.349985209158133844e-04,1.279736115403564594e-03,1.347060281025218930e-06,1.352271150208143391e-03,2.299130097248189460e-03
2.305000000000000000e+02,4.886202147335038130e-04,8.756644524331339908e-04,3.904744602391625220e-03,2.067671586789196752e-03,1.338753938993022424e-04,1.274831374538478064e-03,1.301457524091756565e-06,1.346969210957046697e-03,2.288216579840518083e-03
2.310000000000000000e+02,4.729638136186454568e-04,8.473222794572704379e-04,3.831651398182354430e-03,2.055225101382312635e-03,1.327808221187042352e-04,1.271711904484959391e-03,1.257019680332554472e-06,1.343001107474701365e-03,2.282898609764611418e-03
2.315000000000000000e+02,4.570595620465161017e-04,8.195703050842424167e-04,3.723854738562954684e-03,2.045799239775992952e-03,1.316724434426417873e-04,1.266841923967748770e-03,1.213552944999709679e-06,1.337716602820507783e-03,2.278729625906281402e-03
2.320000000000000000e+02,4.420694053502367328e-04,7.924039923956852777e-04,3.596508117503100996e-03,2.033142660586196356e-03,1.305887907973810600e-04,1.263722228521259967e-03,1.171452714696350785e-06,1.333729178733635392e-03,2.269976400462156430e-03
2.325000000000000000e+02,4.273959998609358100e-04,7.658187262819081279e-04,3.477267969467619929e-03,2.023569653751374018e-03,1.294951816023795163e-04,1.258887766376035099e-03,1.131213140985566547e-06,1.328463572511207709e-03,2.266781713963446354e-03
2.330000000000000000e+02,4.130368394979264503e-04,7.398098165983067872e-04,3.351636904752805946e-03,2.010714022392439283e-03,1.284226237156278630e-04,1.255769033348860461e-03,1.090104451463219978e-06,1.324458912196003124e-03,2.266781713963446354e-03
2.335000000000000000e+02,3.989893780085779283e-04,7.143725012668137664e-04,3.292278803415730256e-03,2.001002434955737215e-03,1.273437994917809690e-04,1.250970804978779717e-03,1.051397362313906775e-06,1.319213633982665697e-03,2.259871010413564644e-03
2.340000000000000000e+02,3.852510306390440108e-04,6.895019493329584059e-04,3.234651515561761531e-03,1.987958871170641441e-03,1.262825043961276160e-04,1.247854193764930163e-03,1.012306137593236419e-06,1.315193803091440879e-03,2.250778600845908337e-03
2.345000000000000000e+02,3.718191757777219260e-04,6.651932639728911929e-04,3.163608763010995143e-03,1.981797293988270346e-03,1.255595906671265873e-04,1.247258905922746979e-03,9.769075654285247003e-07,1.314092057499415380e-03,2.250778600845908337e-03
2.350000000000000000e+02,3.584483082847332797e-04,6.446998872886211453e-04,3.062507593202026465e-03,1.971873115777456921e-03,1.245006513274530082e-04,1.242510089958753176e-03,9.403993873923121272e-07,1.308872352913225973e-03,2.241856412221817415e-03
2.355000000000000000e+02,3.456293362175430310e-04,6.259517652178461442e-04,2.947838751811237765e-03,1.958543575091264630e-03,1.234542459659140055e-04,1.239394325098999369e-03,9.047707585791384669e-07,1.304827271302885479e-03,2.234888467124611106e-03
2.360000000000000000e+02,3.331086237189621489e-04,6.035928705923758767e-04,2.840243988700108003e-03,1.948501844306047221e-03,1.224101254585053080e-04,1.234683352057418032e-03,8.701604467653823934e-07,1.299631270730969637e-03,2.226985518062026340e-03
2.365000000000000000e+02,3.207483966886355391e-04,5.811637740221348982e-04,2.727797876942921612e-03,1.935011820036512805e-03,1.213753861136133272e-04,1.231572468877699692e-03,8.365752210180400741e-07,1.295576024777348898e-03,2.219110515183247024e-03
2.370000000000000000e+02,3.088264232859820580e-04,5.641487610954390528e-04,2.722409969741512205e-03,1.924861206386864780e-03,1.203460802374737724e-04,1.226899908169163831e-03,8.045925285035324920e-07,1.290405034649048932e-03,2.215444772534369815e-03
2.375000000000000000e+02,2.971939063269413519e-04,5.429868690786350885e-04,2.611766837789502010e-03,1.911222009997388949e-03,1.193231481938905315e-04,1.223794965822033298e-03,7.720601818891607274e-07,1.286341616327622275e-03,2.206934759567454746e-03
2.380000000000000000e+02,2.858480183156094506e-04,5.222874924397088786e-04,2.544524857761421184e-03,1.900971182353977836e-03,1.183086469276613901e-04,1.219161344614094495e-03,7.416186287205932081e-07,1.281196904596384415e-03,2.203443953036553563e-03
2.385000000000000000e+02,2.747859070955352336e-04,5.018266788912470683e-04,2.451851687764497380e-03,1.894089032463187145e-03,1.176194314387793151e-04,1.218617028275329091e-03,7.123924010023783788e-07,1.280075930322060367e-03,2.190012058364212196e-03
2.390000000000000000e+02,2.623555796275678169e-04,4.818929915337224102e-04,2.350629396364313679e-03,1.880220261003164983e-03,1.166122161631870689e-04,1.215518450094404956e-03,6.829123414907327074e-07,1.275997408857535787e-03,2.187887994290555176e-03
2.395000000000000000e+02,2.519049247542881793e-04,4.624809068883755704e-04,2.255526753898999971e-03,1.869812289786209128e-03,1.156176745875652526e-04,1.210938015555042008e-03,6.544451152315083999e-07,1.270886746560957303e-03,2.180930447944609118e-03
2.400000000000000000e+02,2.417283126988691315e-04,4.435848645968477975e-04,2.156960684232075379e-03,1.855822160837675237e-03,1.146226037306351340e-04,1.207847890572451895e-03,6.266332471272318326e-07,1.266804867261536521e-03,2.172441858103090536e-03
2.405000000000000000e+02,2.318228140693565119e-04,4.251992699081201250e-04,2.091681254682121495e-03,1.845335150795607585e-03,1.136428382920305798e-04,1.203307548421932898e-03,6.004489623255957062e-07,1.261723458009516349e-03,2.171887647502346395e-03
2.410000000000000000e+02,2.221854817118402721e-04,4.073184961163898239e-04,2.046233494547649093e-03,1.831235011358851861e-03,1.126600256450462897e-04,1.200226831392073876e-03,5.739473468587729649e-07,1.257640121184731277e-03,2.157104769144617320e-03
2.415000000000000000e+02,2.128133519838527464e-04,3.899368869523178673e-04,1.952836126144109593e-03,1.820677568807023330e-03,1.116950063814195834e-04,1.195726965363440482e-03,5.491169607130561248e-07,1.252589096855129952e-03,2.155235935467154397e-03
2.420000000000000000e+02,2.036176111188562699e-04,3.730487589252786426e-04,1.892547323042780959e-03,1.806478741119622519e-03,1.107245576880834634e-04,1.192656580036925229e-03,5.240877246203008940e-07,1.248506172378583551e-03,2.141875957559294559e-03
2.425000000000000000e+02,1.947698127375560660e-04,3.566484036228359370e-04,1.814480885745356443e-03,1.798991361431681460e-03,1.100692649351911419e-04,1.192161048909510515e-03,5.014243343622880067e-07,1.247374476712678325e-03,2.141875957559294559e-03
2.430000000000000000e+02,1.861781803912112242e-04,3.407300899609771159e-04,1.727660228590494193e-03,1.788319860292778441e-03,1.091241581976246040e-04,1.187716496482383970e-03,4.784752961641661188e-07,1.242363355384761567e-03,2.134301916688815474e-03
2.435000000000000000e+02,1.773123940402584835e-04,3.252880663954681368e-04,1.648326352846595346e-03,1.773964957381276956e-03,1.081702817629656368e-04,1.184658819535614393e-03,4.560460310933151973e-07,1.238277782241464179e-03,2.126754658926341673e-03
2.440000000000000000e+02,1.692533428321639304e-04,3.103165630801274348e-04,1.566917742384974811e-03,1.763243969843616065e-03,1.072398444059850429e-04,1.180255549963039148e-03,4.345771594208996534e-07,1.233299684982222186e-03,2.121662159099774007e-03
2.445000000000000000e+02,1.614403813910272390e-04,2.958097939862236242e-04,1.508634607980275299e-03,1.748818096044016781e-03,1.062985819513332644e-04,1.177210384652361977e-03,4.138068662016017670e-07,1.229219027683858823e-03,2.111740114221664650e-03
2.450000000000000000e+02,1.538704778287848019e-04,2.817619589765373955e-04,1.467421666216568244e-03,1.738056045652563953e-03,1.053827643772740024e-04,1.172848642194176082e-03,3.939420427978841135e-07,1.224274942958486706e-03,2.105392760167373260e-03
2.455000000000000000e+02,1.465405931126496952e-04,2.708563845849765324e-04,1.392279116453140706e-03,1.723570370523670996e-03,1.044541940045298208e-04,1.169816804964995439e-03,3.741571556316752039e-07,1.220200959945065122e-03,2.097304609171517838e-03
2.460000000000000000e+02,1.394476821204823397e-04,2.578443759628169427e-04,1.340612398839906988e-03,1.715677825651557844e-03,1.038300304666689422e-04,1.169378515794157816e-03,3.561726502214971272e-07,1.219084433381506516e-03,2.096662089638338423e-03
2.465000000000000000e+02,1.325886946742042534e-04,2.452545032894730111e-04,1.270892891807237895e-03,1.698241217800146481e-03,1.026371328899119924e-04,1.162479070340909863e-03,3.372368348462993878e-07,1.211226247332550634e-03,2.082028277255862456e-03
2.470000000000000000e+02,1.254820042717813360e-04,2.328134629000656181e-04,1.206253954202047250e-03,1.690259163568502221e-03,1.020224970897231368e-04,1.162058724901346733e-03,3.205061146025830385e-07,1.210117887708717218e-03,2.080587348597212789e-03
2.475000000000000000e+02,1.190286437140763320e-04,2.231708741573930842e-04,1.142959085602345340e-03,1.679404952534853520e-03,1.011409432800823913e-04,1.157795726103879154e-03,3.037720646711086469e-07,1.205255176910336335e-03,2.067329493588430239e-03
2.480000000000000000e+02,1.128842201454904182e-04,2.115009410784799728e-04,1.078739350311746191e-03,1.664787325362467041e-03,1.002423342522381586e-04,1.154796178361979517e-03,2.874837494486396542e-07,1.201198539605490608e-03,2.064635077302386275e-03
2.485000000000000000e+02,1.069603078648480142e-04,2.002576086646615499e-04,1.017123248884323509e-03,1.653920612985190731e-03,9.937520760477153885e-05,1.150575288470022644e-03,2.721819198002136434e-07,1.196372968911645594e-03,2.052734480961796934e-03
2.490000000000000000e+02,1.012538628380452898e-04,1.895675696416140128e-04,9.967369899239819989e-04,1.639281324652682587e-03,9.848952427412006026e-05,1.147591695091425930e-03,2.569556571627946119e-07,1.192328863461464316e-03,2.048804347706903190e-03
2.495000000000000000e+02,9.568775637863779007e-05,1.791359217697289575e-04,9.382113255439792450e-04,1.628410132541574995e-03,9.763675093046990394e-05,1.143412986950107912e-03,2.428141627302401253e-07,1.187541228948366416e-03,2.038242506769159194e-03
2.500000000000000000e+02,9.041765878073146205e-05,1.691291377832648726e-04,8.818448238951145761e-04,1.613759953283762242e-03,9.676403642228539154e-05,1.140446025281483108e-03,2.287483584797525589e-07,1.183511251017109380e-03,2.025904868714486877e-03
2.505000000000000000e+02,8.534938691779825532e-05,1.595261289805613425e-04,8.418932290008840358e-04,1.605511921432554610e-03,9.618140759834948770e-05,1.140091086756445755e-03,2.160287461128910293e-07,1.182438146755266642e-03,2.023852843575799521e-03
2.510000000000000000e+02,8.048602712987767808e-05,1.503209403193025225e-04,7.914370279516097549e-04,1.594622238195846694e-03,9.534806748797634412e-05,1.135969961431207778e-03,2.034504649650102118e-07,1.177701173348835468e-03,2.017503836371912617e-03
2.515000000000000000e+02,7.582455499476201870e-05,1.415076259631681526e-04,7.436887168721636803e-04,1.579943986313474573e-03,9.449289114541786414e-05,1.133024824218916912e-03,1.912152080881377441e-07,1.173688479908099143e-03,2.009564769082571641e-03
2.520000000000000000e+02,7.076879805553141936e-05,1.330802508156046337e-04,6.987723669711113327e-04,1.569069195770592638e-03,9.367372225965328537e-05,1.128945941967434080e-03,1.798312634113838038e-07,1.168991261057304113e-03,2.002033741044213257e-03
2.525000000000000000e+02,6.652987575213210739e-05,1.250328920239872463e-04,6.539304693587253293e-04,1.554406235465725841e-03,9.283161286276507334e-05,1.126019015723211383e-03,1.685905853204480296e-07,1.164996512959210005e-03,1.995377566089646948e-03
