E_keV,O1s_d250,O1s_d300,O1s_d350,L10_1000,O4_1000,O6_1000,O1s_el,L10_flip,L10_fig1dig
2.005000000000000000e+02,1.868712855389284668e+11,3.685780697818195343e+10,9.787662116448277235e+08,4.672774511393542052e+05,3.848793757031664252e+08,7.289973391243495280e+05,9.415038276928640625e+12,3.338241696567156352e+06,3.264721609270114511e-02
2.010000000000000000e+02,1.835685175608104248e+11,3.620070085341928864e+10,1.000916378828313947e+09,4.669773657139504794e+05,3.820774076382211447e+08,7.263870104484325275e+05,9.227626434909582031e+12,3.327661518341450021e+06,3.267551802020209756e-02
2.015000000000000000e+02,1.809355202960380859e+11,3.586239431769226074e+10,9.814637944967280626e+08,4.677424891411286080e+05,3.804100436272464395e+08,7.262532994959593052e+05,9.056594690291125000e+12,3.327900056357173715e+06,3.264721609270114511e-02
2.020000000000000000e+02,1.776774822488532104e+11,3.547301951933369446e+10,1.012250817596868396e+09,4.661924882126097218e+05,3.768980604975277185e+08,7.225803587624934735e+05,8.870505493499398438e+12,3.311885144577234052e+06,3.274404447202419050e-02
2.025000000000000000e+02,1.744480382399504395e+11,3.485270601868260193e+10,1.004005148094471455e+09,4.668872244185992167e+05,3.752359243768395782e+08,7.224317796655909624e+05,8.692983861971317383e+12,3.311994741096243262e+06,3.276244849617637039e-02
2.030000000000000000e+02,1.712475462239941406e+11,3.443169964967001343e+10,1.012148231010201097e+09,4.652636200199809391e+05,3.717484282230935097e+08,7.187512724659467349e+05,8.511292182850441406e+12,3.295876427309644874e+06,3.283166945658045482e-02
2.035000000000000000e+02,1.680763473085560608e+11,3.380165380953474426e+10,9.917956712253342867e+08,4.658880513548918534e+05,3.700918347338352203e+08,7.185885303878595587e+05,8.340777073239304688e+12,3.295859941781984176e+06,3.287933891984544388e-02
2.040000000000000000e+02,1.655683668827832031e+11,3.316435939018464279e+10,1.021071000265407085e+09,4.641916884044241160e+05,3.666291564432421923e+08,7.149013737207053928e+05,8.160835338314080078e+12,3.279642682264999021e+06,3.285176703516953095e-02
2.045000000000000000e+02,1.624441344656960754e+11,3.253323644650834656e+10,1.000249615316920161e+09,4.647459738426467520e+05,3.649784292803968787e+08,7.147251731067419751e+05,7.994534104813265625e+12,3.279503047937590163e+06,3.278059503165366845e-02
2.050000000000000000e+02,1.593502495552947693e+11,3.224624609662859726e+10,1.017730121066494823e+09,4.640376689007255482e+05,3.625983010948109031e+08,7.134587164242867148e+05,7.828002222239033203e+12,3.273807136514033657e+06,3.275562406061413578e-02
2.055000000000000000e+02,1.562869895612256470e+11,3.182019345004219437e+10,9.965517047071325779e+08,4.634621493040457717e+05,3.598963744658367634e+08,7.108433201219260227e+05,7.657838737557082031e+12,3.262931566603422631e+06,3.287419905724438957e-02
2.060000000000000000e+02,1.532546163001731262e+11,3.140439127174845886e+10,1.024147322101924896e+09,4.626734627915958990e+05,3.575244924365581870e+08,7.095583309787042672e+05,7.494821633809726562e+12,3.257082288387876470e+06,3.265979472714600207e-02
2.065000000000000000e+02,1.502950831131778564e+11,3.078418857517881393e+10,1.002531173546136498e+09,4.620378854946385254e+05,3.548463463096232414e+08,7.069445731197975110e+05,7.332704191464059570e+12,3.246153113355513196e+06,3.283407496855230562e-02
2.070000000000000000e+02,1.473245338615431213e+11,3.018255145803610229e+10,1.017615005425236940e+09,4.611696181394090527e+05,3.524832187137050629e+08,7.056418364165552193e+05,7.170478472581834961e+12,3.240154360200833064e+06,3.264721609270114511e-02
2.075000000000000000e+02,1.443855703319440308e+11,2.957535186273079681e+10,9.956940050855940580e+08,4.604746371171684586e+05,3.498290281783663034e+08,7.030305217343680561e+05,7.012746960422219727e+12,3.229175403251979500e+06,3.276307193627228664e-02
2.080000000000000000e+02,1.414783946992265930e+11,2.897481434582261276e+10,1.021470616588358283e+09,4.595276693349293782e+05,3.474751663380750418e+08,7.017108213640173199e+05,6.856327266174749023e+12,3.223031142729953397e+06,3.264721609270114511e-02
2.085000000000000000e+02,1.387563741059901733e+11,2.862203501862907028e+10,9.991476838605104685e+08,4.587740022647356382e+05,3.448451086440280676e+08,6.991027421521275537e+05,6.701618282240244141e+12,3.212006241781768389e+06,3.264721609270114511e-02
2.090000000000000000e+02,1.365401041528514404e+11,2.823229828505491638e+10,9.897271275630116463e+08,4.577492922125400510e+05,3.425010257875359058e+08,6.977668602795118932e+05,6.549584196257548828e+12,3.205720512399925850e+06,3.264721609270114511e-02
2.095000000000000000e+02,1.337140871394850616e+11,2.766689449582992172e+10,9.892563281523777246e+08,4.569377186952832853e+05,3.398952794173178077e+08,6.951627957492725691e+05,6.399296299935224609e+12,3.194653515772229992e+06,3.264721609270114511e-02
2.100000000000000000e+02,1.309206920741387634e+11,2.726701702481399918e+10,1.013103091138079882e+09,4.558363002420456614e+05,3.375614895811250806e+08,6.938115121077961521e+05,6.253494958731944336e+12,3.188230422174375504e+06,3.264721609270114511e-02
2.105000000000000000e+02,1.281600531768503723e+11,2.669782996883661652e+10,9.901692552711371183e+08,4.549676599555174471e+05,3.349802333625335097e+08,6.912122277745732572e+05,6.112929621471931641e+12,3.177125184325849172e+06,3.264721609270114511e-02
2.110000000000000000e+02,1.254322915993220215e+11,2.612461994815003586e+10,9.709631681765507460e+08,4.550752482858369476e+05,3.333719435612662435e+08,6.909649467469434021e+05,5.973789242476758789e+12,3.176258921380181331e+06,3.264721609270114511e-02
2.115000000000000000e+02,1.227375156798871765e+11,2.555843395182841873e+10,9.773409441210936308e+08,4.528658313561266405e+05,3.301006625878932476e+08,6.872525660671405494e+05,5.827775774046700195e+12,3.159429269745728001e+06,3.264721609270114511e-02
2.120000000000000000e+02,1.201489424019613037e+11,2.499929033309996033e+10,9.713113189518927336e+08,4.529066123765367665e+05,3.285008523941453099e+08,6.869969939180623041e+05,5.692823771950086914e+12,3.158463547089442145e+06,3.264721609270114511e-02
2.125000000000000000e+02,1.175189338064785614e+11,2.465031775566786957e+10,9.757329845711845160e+08,4.516172756815615576e+05,3.261903760082538128e+08,6.856089260225574253e+05,5.557766676137865234e+12,3.151707670142058749e+06,3.264721609270114511e-02
2.130000000000000000e+02,1.149221777740923462e+11,2.427173316950478363e+10,9.526172417641705275e+08,4.506090961300322670e+05,3.236662849561876655e+08,6.830221289478852414e+05,5.423019423920709961e+12,3.140512070811355021e+06,3.261043824540536124e-02
2.135000000000000000e+02,1.123587339946274567e+11,2.374627706767455292e+10,9.405462443376078606e+08,4.492470473737405846e+05,3.213678964598525167e+08,6.816213210817351937e+05,5.289628103183505859e+12,3.133633308779728599e+06,3.241673201525960279e-02
2.140000000000000000e+02,1.099992812315941620e+11,2.336731350273452377e+10,9.368819344881212711e+08,4.481850184329170152e+05,3.188689261066106558e+08,6.790418342687140685e+05,5.159158559097633789e+12,3.122412649602158926e+06,3.247523701457939033e-02
2.145000000000000000e+02,1.074980202748486786e+11,2.284089641312150955e+10,9.302042198228013515e+08,4.467516064111639862e+05,3.165831319153829217e+08,6.776290484597348841e+05,5.030040717397189453e+12,3.115415352328233887e+06,3.241673201525960279e-02
2.150000000000000000e+02,1.050302563949698181e+11,2.231203247523086548e+10,9.325470585353068113e+08,4.456368152379497187e+05,3.141094538984699845e+08,6.750575707616866566e+05,4.904328219266660156e+12,3.104173472710665781e+06,3.241673201525960279e-02
2.155000000000000000e+02,1.025960042247897797e+11,2.179043644091478729e+10,9.126086232111093998e+08,4.441334521916533704e+05,3.118367559271073937e+08,6.736335630286503583e+05,4.779911176135009766e+12,3.097062029816407245e+06,3.241673201525960279e-02
2.160000000000000000e+02,1.001952677769648590e+11,2.127610748767144012e+10,8.962440843469823599e+08,4.429670350085834507e+05,3.093885380156688690e+08,6.710707766649664845e+05,4.657381955230765625e+12,3.085802752722979523e+06,3.241673201525960279e-02
2.165000000000000000e+02,9.782804068146720886e+10,2.076904257372753525e+10,8.910731981742194891e+08,4.413951941649997025e+05,3.071294328411580920e+08,6.696362964245271869e+05,4.538346175369568359e+12,3.078581588815994095e+06,3.219660523069943492e-02
2.170000000000000000e+02,9.549430642136071777e+10,2.043320346343457031e+10,8.990832132164169550e+08,4.401783340799595462e+05,3.047068382913102508e+08,6.670828665370739764e+05,4.423950190530368164e+12,3.067308716840853915e+06,3.218787511821236125e-02
2.175000000000000000e+02,9.319403856633544922e+10,2.009353412959317780e+10,8.842067531569193602e+08,4.385395471472136560e+05,3.024618163553683162e+08,6.656386560287905158e+05,4.303757069142104492e+12,3.059982286744508892e+06,3.218787511821236125e-02
2.180000000000000000e+02,9.092720100399729919e+10,1.959990449357019424e+10,8.642291254499276876e+08,4.372734719364514458e+05,3.000650032992417216e+08,6.630952302590745967e+05,4.193288390842642578e+12,3.048699598229608964e+06,3.218787511821236125e-02
2.185000000000000000e+02,8.901660803619543457e+10,1.925037416580924988e+10,8.471320310325704813e+08,4.369002069682193687e+05,2.985250626279929876e+08,6.628010774110228522e+05,4.084412138313910156e+12,3.047167889651058242e+06,3.218787511821236125e-02
2.190000000000000000e+02,8.680874649725588989e+10,1.877672976905936050e+10,8.406051234063553810e+08,4.351616640651784837e+05,2.962974557263906598e+08,6.613417599295503460e+05,3.975502074465031250e+12,3.039682208744650241e+06,3.218787511821236125e-02
2.195000000000000000e+02,8.463426094855958557e+10,1.830216527877948761e+10,8.469726056596386433e+08,4.338221918321992853e+05,2.939348736299037933e+08,6.588116266768637579e+05,3.867476773639066895e+12,3.028378472289039288e+06,3.202390571144796139e-02
2.200000000000000000e+02,8.249307870318557739e+10,1.783495304606988525e+10,8.314373717982139587e+08,4.320205959823498852e+05,2.917225567630524635e+08,6.573443710505497875e+05,3.760746265945184082e+12,3.020798476140622981e+06,3.196063391392839348e-02
2.205000000000000000e+02,8.038511848552461243e+10,1.737507365330667877e+10,8.094693657670298815e+08,4.306350052900048322e+05,2.893861470371493697e+08,6.548257608726796461e+05,3.656679753179353027e+12,3.009494001824474894e+06,3.196063391392839348e-02
2.210000000000000000e+02,7.831029064983468628e+10,1.692250586301406479e+10,7.891553463803850412e+08,4.287720751551119029e+05,2.871895847207906246e+08,6.533512814781701891e+05,3.554761637284173340e+12,3.001824222480309661e+06,3.196063391392839348e-02
2.215000000000000000e+02,7.626849739668498230e+10,1.647722666552765465e+10,7.862248744851385355e+08,4.273417349165445194e+05,2.848794844551411271e+08,6.508447796591622755e+05,3.454115871364706055e+12,2.990522684204017743e+06,3.196063391392839348e-02
2.220000000000000000e+02,7.425963298671154785e+10,1.616467651317697525e+10,7.780137557798336744e+08,4.254192360908047995e+05,2.826991319591047764e+08,6.493637813441155013e+05,3.356337214943926270e+12,2.982767663115377538e+06,3.173499699587749301e-02
2.225000000000000000e+02,7.228358395195704651e+10,1.583095466491702271e+10,7.750162088651174307e+08,4.239455497652612394e+05,2.804154707978227735e+08,6.468699540947247297e+05,3.262643161775711914e+12,2.971472694210291374e+06,3.173499699587749301e-02
2.230000000000000000e+02,7.034022930512646484e+10,1.542124902037765503e+10,7.534512181113284826e+08,4.219652920998025220e+05,2.782517735596550703e+08,6.453831317124825437e+05,3.164800601240734863e+12,2.963636977725398727e+06,3.173499699587749301e-02
2.235000000000000000e+02,6.842944074603886414e+10,1.510948118335196495e+10,7.334390263296279907e+08,4.204496953673290554e+05,2.759946732806186080e+08,6.429025258982814848e+05,3.074730733520270020e+12,2.952352167557763401e+06,3.173499699587749301e-02
2.240000000000000000e+02,6.655108286592505646e+10,1.469748362646305084e+10,7.287246396749335527e+08,4.197607514582732692e+05,2.745163018535185456e+08,6.425959773503491888e+05,2.987533430763599609e+12,2.950455962835301179e+06,3.159817541768606547e-02
2.245000000000000000e+02,6.470501334916304779e+10,1.428595642823741341e+10,7.201801390563904047e+08,4.176940835198197165e+05,2.723738686239057779e+08,6.410996790320139844e+05,2.897806285392549316e+12,2.942496517595912330e+06,3.151095303805776654e-02
2.250000000000000000e+02,6.289108317222611237e+10,1.388167515488816071e+10,7.101181127516144514e+08,4.161156017423907178e+05,2.701522275844691992e+08,6.386369142331068870e+05,2.810535911294316406e+12,2.931219084528683685e+06,3.151095303805776654e-02
2.255000000000000000e+02,6.110913680072576141e+10,1.348460346781059837e+10,6.940571539929583073e+08,4.139957161927651032e+05,2.680275358658704758e+08,6.371364620254689362e+05,2.724455743120689453e+12,2.923190062677853741e+06,3.151095303805776654e-02
2.260000000000000000e+02,5.935901238362975311e+10,1.309470362830248260e+10,6.734439396322344542e+08,4.123789012903363327e+05,2.658327510823827386e+08,6.346881880633931141e+05,2.640783089164184570e+12,2.911931364834432025e+06,3.138510296880378525e-02
2.265000000000000000e+02,5.764054194482236481e+10,1.271193654065227509e+10,6.542491374470460415e+08,4.102077450292902649e+05,2.637262090152431726e+08,6.331842399053974077e+05,2.558813795027592773e+12,2.903837304391364567e+06,3.128849079442700548e-02
2.270000000000000000e+02,5.595355157249825287e+10,1.233626179473435020e+10,6.478969401059355736e+08,4.085541304281599587e+05,2.615583729672015309e+08,6.307509358491750900e+05,2.478433149832801270e+12,2.892600761885366403e+06,3.128849079442700548e-02
2.275000000000000000e+02,5.409767223593755341e+10,1.196763770798869514e+10,6.392457873798297644e+08,4.063336825845967396e+05,2.594703766533774734e+08,6.292441378298510099e+05,2.400147302038994141e+12,2.884446186430642847e+06,3.108689288761372002e-02
2.280000000000000000e+02,5.247889920215566254e+10,1.175694908556437683e+10,6.288750542834709883e+08,4.046448235674599418e+05,2.573295724340658784e+08,6.268262624850590946e+05,2.325375436650662598e+12,2.873235161429830827e+06,3.106759909833829714e-02
2.285000000000000000e+02,5.089094705231311035e+10,1.140826344553680611e+10,6.130074263206870556e+08,4.023770927850711741e+05,2.552605055426304936e+08,6.253172484883539146e+05,2.248698825644248047e+12,2.865024575992314611e+06,3.106759909833829714e-02
2.290000000000000000e+02,4.933362053085881805e+10,1.105544970403001785e+10,5.935095841668180227e+08,4.006545641739422572e+05,2.531468066066171527e+08,6.229152402658218052e+05,2.176277959425027588e+12,2.853842369884425309e+06,3.105833943936318897e-02
2.295000000000000000e+02,4.780671937316059875e+10,1.080526984622993469e+10,5.752990101889854670e+08,3.996899306784304790e+05,2.517396261472001970e+08,6.226131430281708017e+05,2.107141165540453857e+12,2.851688005890060682e+06,3.084826686197941759e-02
2.300000000000000000e+02,4.631003847935976410e+10,1.046359142832369041e+10,5.654076249036158323e+08,3.973510149871178437e+05,2.496952326850948334e+08,6.210998565838071518e+05,2.036751157357203125e+12,2.843389409632455092e+06,3.084826686197941759e-02
2.305000000000000000e+02,4.484336808513684845e+10,1.013378947660855865e+10,5.590706808884464502e+08,3.955774824703703634e+05,2.476178805791592002e+08,6.187194175142062595e+05,1.967799923866584229e+12,2.832241144053645432e+06,3.070183621945176897e-02
2.310000000000000000e+02,4.340649393029849243e+10,9.805794417029550552e+09,5.486053952919015884e+08,3.931962777402202482e+05,2.455933446539293230e+08,6.172054316388862208e+05,1.900610035647083740e+12,2.823897504232379142e+06,3.063048307581629770e-02
2.315000000000000000e+02,4.194687317400907898e+10,9.484629540374954224e+09,5.331713636131061316e+08,3.913929649568143650e+05,2.435432712935315669e+08,6.148418629590637283e+05,1.834888460493571045e+12,2.812785897979022004e+06,3.057454629922459061e-02
2.320000000000000000e+02,4.057114393867287445e+10,9.170242342314542770e+09,5.149382217832490802e+08,3.889715660438655759e+05,2.415389315602322817e+08,6.133277676928000292e+05,1.771233036899527832e+12,2.804401633167500142e+06,3.045710108169356542e-02
2.325000000000000000e+02,3.922448470604560852e+10,8.862579413634443283e+09,4.978657426483513117e+08,3.871401021075297031e+05,2.395161760473570228e+08,6.109814372978715692e+05,1.710390920565562744e+12,2.793329764211454429e+06,3.041423680804044433e-02
2.330000000000000000e+02,3.790666547930091095e+10,8.561586476765320778e+09,4.798782294963177443e+08,3.846806214428892126e+05,2.375323573411676586e+08,6.094678091267305426e+05,1.648234703697262207e+12,2.784909257179506123e+06,3.041423680804044433e-02
2.335000000000000000e+02,3.661745257481186676e+10,8.267208421674472809e+09,4.713794984626827836e+08,3.828226448988641496e+05,2.355369483265181184e+08,6.071390642264011549e+05,1.589709699483797119e+12,2.773880131460094359e+06,3.032151337861557772e-02
2.340000000000000000e+02,3.535660877548299408e+10,7.979389341244237900e+09,4.631285805822816491e+08,3.803272098609613022e+05,2.335739614429657459e+08,6.056264658440861385e+05,1.530603883423554199e+12,2.765427725607272238e+06,3.019951720402016052e-02
2.345000000000000000e+02,3.412389348157949448e+10,7.698072566071331978e+09,4.529568730610216260e+08,3.791484050616777968e+05,2.322368496690765321e+08,6.053375522243517917e+05,1.477081347096971436e+12,2.763111110520133283e+06,3.019951720402016052e-02
2.350000000000000000e+02,3.289677533434380722e+10,7.460909159008066177e+09,4.384814833494643569e+08,3.772497566219045548e+05,2.302782200261333585e+08,6.030327888605005573e+05,1.421881089977322510e+12,2.752135757877657656e+06,3.007980494589335488e-02
2.355000000000000000e+02,3.172030766978837204e+10,7.243943035033198357e+09,4.220635114304374456e+08,3.746996097896803985e+05,2.283427734119045138e+08,6.015206012428746326e+05,1.368010708679276367e+12,2.743630257919183467e+06,2.998631348575566888e-02
2.360000000000000000e+02,3.057121292844971466e+10,6.985190575190149307e+09,4.066583867429669499e+08,3.727784717283744831e+05,2.264115528971903324e+08,5.992342043480166467e+05,1.315680019669938965e+12,2.732704747161702719e+06,2.988027673647773719e-02
2.365000000000000000e+02,2.943684682237467575e+10,6.725625690305546761e+09,3.905586591897631288e+08,3.701976219101046445e+05,2.244976839174527824e+08,5.977243859772483120e+05,1.264899257758570801e+12,2.724177874872661196e+06,2.977461495133813460e-02
2.370000000000000000e+02,2.834270166530624008e+10,6.528716293718985558e+09,3.897872333336877227e+08,3.682556528765733237e+05,2.225938647607445419e+08,5.954566319059055531e+05,1.216541521351447510e+12,2.713304952999071684e+06,2.972543034555386043e-02
2.375000000000000000e+02,2.727512152019217682e+10,6.283816368834357262e+09,3.739456515108577609e+08,3.656462641297627124e+05,2.207018347376686633e+08,5.939496968250778737e+05,1.167352709572409668e+12,2.704760896860424895e+06,2.961124839851375992e-02
2.380000000000000000e+02,2.623384689216150284e+10,6.044268989044008255e+09,3.643181282317267656e+08,3.636851226127410773e+05,2.188253984033151865e+08,5.917008414297553245e+05,1.121325171294284180e+12,2.693943229967241641e+06,2.956441097441249791e-02
2.385000000000000000e+02,2.521861602310900879e+10,5.807482424916482925e+09,3.510494365435335636e+08,3.623684611345949234e+05,2.175506153857004941e+08,5.914366660299410578e+05,1.077135201499499023e+12,2.691586183172600809e+06,2.938419034583201334e-02
2.390000000000000000e+02,2.407781641380739975e+10,5.576796126514855385e+09,3.365567049729391336e+08,3.597151511340296129e+05,2.156876553258652985e+08,5.899328196973877493e+05,1.032561438784436401e+12,2.683010370002732612e+06,2.935569100364405354e-02
2.395000000000000000e+02,2.311870226117495346e+10,5.352146172355534554e+09,3.229401680437868834e+08,3.577239456263789325e+05,2.138481367262892723e+08,5.877097776176596526e+05,9.895190769488572998e+11,2.672264298071772326e+06,2.926233906734378512e-02
2.400000000000000000e+02,2.218473852717411041e+10,5.133468214158919334e+09,3.088277470553734899e+08,3.550474180654954980e+05,2.120076391602880359e+08,5.862100339123666054e+05,9.474676147035750732e+11,2.663681424459786620e+06,2.914844456218878416e-02
2.405000000000000000e+02,2.127565636537218857e+10,4.920697505629962921e+09,2.994812164002958536e+08,3.530410912108886987e+05,2.101954507191884518e+08,5.840064500448913313e+05,9.078770535939312744e+11,2.652996862232027110e+06,2.914100851647307908e-02
2.410000000000000000e+02,2.039118529922399521e+10,4.713768930670948029e+09,2.929741300757071376e+08,3.503435169459473109e+05,2.083776261170386672e+08,5.825112723419339163e+05,8.678066894578839111e+11,2.644410923915019725e+06,2.894266124716751709e-02
2.415000000000000000e+02,1.953105333893860245e+10,4.512617031054644585e+09,2.796017496351082325e+08,3.483237152653220692e+05,2.065927124161905348e+08,5.803273329255260760e+05,8.302632191081940918e+11,2.633790251363975462e+06,2.891758642427166154e-02
2.420000000000000000e+02,1.868710955603662109e+10,4.317176033530427933e+09,2.709697632616166472e+08,3.456072604150938569e+05,2.047977563629859090e+08,5.788371695527792908e+05,7.924190882272158203e+11,2.625205180082114413e+06,2.873833072914371706e-02
2.425000000000000000e+02,1.787509837108775330e+10,4.127379876435395241e+09,2.597924237173928618e+08,3.441748091369608301e+05,2.035857173324817121e+08,5.785966712903127773e+05,7.581521092450172119e+11,2.622825589664270636e+06,2.873833072914371706e-02
2.430000000000000000e+02,1.708659695395043373e+10,3.943162235735612392e+09,2.473616788535619378e+08,3.421331862884976435e+05,2.018376341301769018e+08,5.764395774630459491e+05,7.234532314229456787e+11,2.612288820236047264e+06,2.863670706101126631e-02
2.435000000000000000e+02,1.627293491396137047e+10,3.764456550617435455e+09,2.360028709298644662e+08,3.393868718393755844e+05,2.000733303682599068e+08,5.749555819031337742e+05,6.895402490306811523e+11,2.603698179663598072e+06,2.853544275160502589e-02
2.440000000000000000e+02,1.553331140096640015e+10,3.591196048464534760e+09,2.243470081487022638e+08,3.373357814791652490e+05,1.983523798661795557e+08,5.728185240619834512e+05,6.570793786139050293e+11,2.593230849184152205e+06,2.846711482451965911e-02
2.445000000000000000e+02,1.481627290117579651e+10,3.423313769385016441e+09,2.160021879481722414e+08,3.345758892039406928e+05,1.966114071056069732e+08,5.713406008284587879e+05,6.256747567503186035e+11,2.584650545045651495e+06,2.833398713044841394e-02
2.450000000000000000e+02,1.412154116152444267e+10,3.260742590213892460e+09,2.101014313662592769e+08,3.325169428861257620e+05,1.949174975671874285e+08,5.692236975211075041e+05,5.956392025675278320e+11,2.574254731937988196e+06,2.824882236662378324e-02
2.455000000000000000e+02,1.344883727323660660e+10,3.134535805527711391e+09,1.993427260634329021e+08,3.297456096937645343e+05,1.932000002663730383e+08,5.677522428629448405e+05,5.657245117392238770e+11,2.565688461664750241e+06,2.814030069547573953e-02
2.460000000000000000e+02,1.279788176868313217e+10,2.983951919567295551e+09,1.919452263709793687e+08,3.282356440634667524e+05,1.920455382858828008e+08,5.675395260865149321e+05,5.385319927965683594e+11,2.563340766969121061e+06,2.813167977661287442e-02
2.465000000000000000e+02,1.216839471622351074e+10,2.838253280260344028e+09,1.819629775334786177e+08,3.248997519030510448e+05,1.898391375343993008e+08,5.641909884232102195e+05,5.099010960028603516e+11,2.546817540109564550e+06,2.793533257985220813e-02
2.470000000000000000e+02,1.151617459930351257e+10,2.694277030195693016e+09,1.727081507679314613e+08,3.233726617509834468e+05,1.887022981964301467e+08,5.639869803553860402e+05,4.846042965204540405e+11,2.544487017850040924e+06,2.791599911462364081e-02
2.475000000000000000e+02,1.092391416031798172e+10,2.582686381453193665e+09,1.636457641362664402e+08,3.212960836801108089e+05,1.870717634162754416e+08,5.619180007354047848e+05,4.593024625600140991e+11,2.534262307824914809e+06,2.773811363967036703e-02
2.480000000000000000e+02,1.036000657023318100e+10,2.447633913925004005e+09,1.544509576146310568e+08,3.184995060255702119e+05,1.854096830558512211e+08,5.604622172735754866e+05,4.346745781601313477e+11,2.525732509973690379e+06,2.770196167387746489e-02
2.485000000000000000e+02,9.816336515465192795e+09,2.317518361808463573e+09,1.456289322873863876e+08,3.164205362547432305e+05,1.838058329652146995e+08,5.584136745505909203e+05,4.115382570280179443e+11,2.515585893591170199e+06,2.754228703338166065e-02
2.490000000000000000e+02,9.292624628239896774e+09,2.193805900196844101e+09,1.427100833386624455e+08,3.136198144860004541e+05,1.821676601627864242e+08,5.569656342888168292e+05,3.885161929928544312e+11,2.507082446182185318e+06,2.748955500242995093e-02
2.495000000000000000e+02,8.781792384231319427e+09,2.073083718162319899e+09,1.343305383578367829e+08,3.115399876729611424e+05,1.805903581521728337e+08,5.549375638170697493e+05,3.671342952723272095e+11,2.497015597333388869e+06,2.734784293133346242e-02
2.500000000000000000e+02,8.298126503652874947e+09,1.957278352334170818e+09,1.262601364071357995e+08,3.087371823021409218e+05,1.789761726728764772e+08,5.534975954949352890e+05,3.458668408830280151e+11,2.488541855533140246e+06,2.718230434279835656e-02
2.505000000000000000e+02,7.832983282288168907e+09,1.846145749796502829e+09,1.205399760293184221e+08,3.071592065269344021e+05,1.778985339048751593e+08,5.533253316474567400e+05,3.266348246367890625e+11,2.486285463911470957e+06,2.715477157326892307e-02
2.510000000000000000e+02,7.386645970560035706e+09,1.739616994716331959e+09,1.133157947964704186e+08,3.050758420762161841e+05,1.763571758858846724e+08,5.513252080925611081e+05,3.076165007752818604e+11,2.476325139005120844e+06,2.706958462853337188e-02
2.515000000000000000e+02,6.958837000586066246e+09,1.637623277798769236e+09,1.064793218629758656e+08,3.022676659791062702e+05,1.747754292534523606e+08,5.498958319280878641e+05,2.891168285961226196e+11,2.467887740905090701e+06,2.696306326783702231e-02
2.520000000000000000e+02,6.494842342693012238e+09,1.540095914036868811e+09,1.000483214060382992e+08,3.001871507305382402e+05,1.732602825381270051e+08,5.479162103866427206e+05,2.719043379434976196e+11,2.458011006987473462e+06,2.686201671855719189e-02
2.525000000000000000e+02,6.105813097885148048e+09,1.446966360118825436e+09,9.362798082470256090e+07,2.973819001481818268e+05,1.717027047189342082e+08,5.464956726299624424e+05,2.549084659445335693e+11,2.449611342146201059e+06,2.677270839210613845e-02
2.530000000000000000e+02,5.734408575865392685e+09,1.358166231254721403e+09,8.754983273960795999e+07,2.957787265553754987e+05,1.706670171110697687e+08,5.463474689915840281e+05,2.395378930942422485e+11,2.447424507511040661e+06,2.665606819887691298e-02
2.535000000000000000e+02,5.377293062191237450e+09,1.273627317590022564e+09,8.180818664495998621e+07,2.925053399289888330e+05,1.686802226135598421e+08,5.431251056744827656e+05,2.237697993888338623e+11,2.431460690655802842e+06,2.658369739108099386e-02
2.540000000000000000e+02,5.040463989321306229e+09,1.193281600317223549e+09,7.961174319278289378e+07,2.908967501875151647e+05,1.676625588811807632e+08,5.429869818534929072e+05,2.098577331244037476e+11,2.429308136581098195e+06,2.645168876741589917e-02
2.545000000000000000e+02,4.712072984626595497e+09,1.117061267207237482e+09,7.432397568761028349e+07,2.888244950886644656e+05,1.662087417880517542e+08,5.410557554604263278e+05,1.964086973489945984e+11,2.419630254373950418e+06,2.635008374054624569e-02
2.550000000000000000e+02,4.409516460674616814e+09,1.044898727775734425e+09,6.936659824199834466e+07,2.860289774525649264e+05,1.647081865673478842e+08,5.396564385666534072e+05,1.831471307627870483e+11,2.411323895264999475e+06,2.620966912997409193e-02
2.555000000000000000e+02,4.123151368834075928e+09,9.767266280834456682e+08,6.573338372814535350e+07,2.839645280370784458e+05,1.632799974760096967e+08,5.377455747112514218e+05,1.710859315738559570e+11,2.401734011239107233e+06,2.614803567520427446e-02
2.560000000000000000e+02,3.852708591966669559e+09,9.124778651124410629e+08,6.147594419532785565e+07,2.811787023290999350e+05,1.618037077657103539e+08,5.363560144580730703e+05,1.592975030983759766e+11,2.393475768020614516e+06,2.602463309528380703e-02
2.565000000000000000e+02,3.597920026526271820e+09,8.520856006387329102e+08,5.740608465273574740e+07,2.795590163667013985e+05,1.608283208446378112e+08,5.362433219553597737e+05,1.487422609037014465e+11,2.391412272281891666e+06,2.594752714034128521e-02
2.570000000000000000e+02,3.347449978696766376e+09,7.954832748743869066e+08,5.367774557496695220e+07,2.763491554581493838e+05,1.589489086702764332e+08,5.330858545980793424e+05,1.380987212585367432e+11,2.375767556810295209e+06,2.584090338513980040e-02
2.575000000000000000e+02,3.123857759078877926e+09,7.426046196142393351e+08,5.038673417419955879e+07,2.747296269411610556e+05,1.579915571612722278e+08,5.329836679495570716e+05,1.288048092716223755e+11,2.373745593059977517e+06,2.574854993071009485e-02
2.580000000000000000e+02,2.915400001166181087e+09,6.933836709765892029e+08,4.721956920969422907e+07,2.726853669077910599e+05,1.566232740466607809e+08,5.311206879110330483e+05,1.199683722439077148e+11,2.364364476232352667e+06,2.555895515107958066e-02
