m_chi_GeV,dmax_E216_June_vesc544,dmax_E248_June_vesc544,dmax_E280_June_vesc544,dabs_June_vesc544,dmax_E216_avg_vesc544,dmax_E248_avg_vesc544,dmax_E280_avg_vesc544,dabs_avg_vesc544,dmax_E216_Dec_vesc544,dmax_E248_Dec_vesc544,dmax_E280_Dec_vesc544,dabs_Dec_vesc544,dmax_E216_June_vesc500,dmax_E248_June_vesc500,dmax_E280_June_vesc500,dabs_June_vesc500,dmax_E216_June_vesc600,dmax_E248_June_vesc600,dmax_E280_June_vesc600,dabs_June_vesc600
819.4936801963806,372.32643609650165,379.92962586598657,384.7504748611249,387.8273015647,361.1536549926375,367.9578037554657,372.02970398444273,373.98840799101214,349.64907745287064,355.6304562058797,358.9311662474256,360.00126650998584,338.5789731283432,343.76865398437957,346.3272980265955,346.79401012217585,415.2777526014306,425.95268098803183,433.65269992325335,443.3689148435289
835.7218348186134,372.9528337113139,380.6488231274376,385.56247176921477,388.8083302795975,361.7800526074497,368.67700101691673,372.84170089253263,374.9344305268102,350.27547506768286,356.3496534673307,359.74316315551545,360.91190786612776,339.2053707431554,344.4878512458306,347.1392949346853,347.67124305732943,415.90415021624284,426.67187824948286,434.4646968313432,444.4904388698148
852.2713500672994,373.56706785626716,381.35405492349514,386.3587012163765,389.77514073330593,362.394286752403,369.3822328129743,373.6379303396943,375.8667421535387,350.88970921263615,357.05488526338826,360.5393926026772,361.8093511002836,339.81960488810864,345.19308304188814,347.9355243818471,348.5357620659627,416.5183843611961,427.3771100455404,435.26092627850494,445.59570840599935
869.1485897376238,374.1693747231918,382.0455924373715,387.1394693772047,390.72785794787274,362.99659361932765,370.07377032685065,374.4186985005225,376.7854634320664,351.4920160795608,357.7464227772646,361.3201607635054,362.6937122643537,340.4219117550333,345.8846205557645,348.71629254267526,349.3876789424153,417.1206912281208,428.0686475594168,436.0416944393331,446.68486637881614
886.3600436448424,374.7599859175143,382.7237015864085,387.90507648095615,391.66660866699465,363.58720481365015,370.7518794758876,375.18430560427396,377.6907165834778,352.0826272738833,358.4245319263016,362.08576786725683,363.5651090083621,341.0125229493558,346.5627297048015,349.4818996464267,350.227107020521,417.7113024224433,428.74675670845374,436.8073015430846,447.75805768320976
903.9123301198154,375.33912854731716,383.3886431243303,388.6558169269968,392.5915212371001,364.166347443453,371.4168210138094,375.93504605031467,378.5826253743985,352.66176990368615,359.0894734642234,362.8365083132975,364.4236604700709,341.59166557915864,347.22767124272326,350.23264009246736,351.05416106727114,418.2904450522461,429.4116982463755,437.55804198912523,448.8154290463869
921.8121985539577,375.9070253106687,384.0406727415117,389.3919793980081,393.502725491068,364.73424420680453,372.0688506309908,376.6712085213259,379.4613150048634,353.2296666670377,359.7415030814048,363.5726707843088,365.26948716704214,342.1595623425102,347.8797008599047,350.9688025634787,351.86895717883675,418.85834181559767,430.06372786355695,438.29420446013654,449.8571288948829
940.066531994588,376.46389458125765,384.680041163299,390.11384697099373,394.4003526346152,365.2911134773935,372.70821905277813,377.3930760943116,380.32691199875825,353.78653593762664,360.3808715031921,364.2945383572944,366.1027108911765,342.7164316130992,348.519069281692,351.69067013646435,352.67161267897643,419.4152110861866,430.7030962853442,439.01607203312216,450.88330722467805
958.6823497916669,377.0099504923637,385.3069942464208,390.8216972261312,395.2845351353787,365.8371693884996,373.33517213589994,378.1009263494491,381.17954409685944,354.33259184873276,361.00782458631386,365.0023886124319,366.92345460575416,343.26248752420526,349.14602236481375,352.3985203916018,353.462246019854,419.9612669972927,431.330049368466,439.72392228825964,451.89411547439516
977.6668102969589,377.54540301919934,385.92177307352836,391.51580235351076,396.15540661471624,366.37262191533523,373.9499509630075,378.7950314768286,382.0193401524961,354.8680443755684,361.6226034134215,365.69649373981144,367.73184234499803,343.7979400510409,349.76080119192136,353.0926255189813,354.24097668528685,420.49671952412837,431.9448281955736,440.4180274156392,452.889706401605
997.0272136166299,378.0704580596509,386.52461404589866,392.1964292577999,397.0131017422388,366.8976769557868,374.5527919353778,379.4756583811177,382.8464300298453,355.39309941601994,362.2254443857918,366.37712064410056,368.5279991161738,344.32299509149243,350.36364216429166,353.77325242327043,355.00792509643725,421.0217745645799,432.5476691679439,441.0986543199283,453.8702339622538
1016.7710044183679,378.5853175134532,387.1157489743384,392.8638396608769,397.85775613308886,367.41253640958905,375.1439268638175,380.1430687841947,383.66094450487617,355.9079588698222,362.8165793142315,367.0445310471776,369.31205080423814,344.83785454529476,350.9547770927314,354.4406628263475,355.76321251995904,421.5366340183822,433.13880409638364,441.76606472300534,454.8358531932314
1036.9057747940824,379.09017935982564,387.69540516832154,393.51829020247084,398.6895062479693,367.91739825596153,375.7235830578007,380.79751932578864,384.4630151689462,356.4128207161947,363.39623550821466,367.6989815887715,370.0841240790404,345.3427163916672,351.53443328671455,355.0951133679414,356.50696097860344,422.04149586475467,433.7184602903668,442.4205152645992,455.78672009808236
1057.4392671792966,379.5852377336018,388.26380552339776,394.16003253884725,399.50848929592814,368.4124566297376,376.2919834128769,381.4392616621651,385.2527743350545,356.9078790899708,363.9646358632909,368.3407239251479,370.8443463050824,345.8377747654433,352.10283364179077,355.73685570431786,357.2392931642898,422.53655423853075,434.286860645443,443.06225760097567,456.72299153586863
1078.379377330352,380.0706829998798,388.8211686069022,394.78931343957805,400.3148431398943,368.89790189601564,376.8493464963813,382.06854256289586,386.03035494674845,357.3933243562488,364.5219989467953,368.97000482587873,371.59284545383196,346.3232200317213,352.6601967252952,356.3661366050486,357.96033235363575,423.0219995048088,434.8442237289474,443.6915385017065,457.64482511317686
1099.7341573605647,380.5467018272237,389.3677087420008,395.40637488243124,401.108706204961,369.37392072335956,377.3958866314799,382.6856040057491,386.7958904896804,357.8693431835927,365.0685390818939,369.5870662687319,372.32975001858665,346.79923885906527,353.2067368603938,356.9831980479018,358.6702023259447,423.4980183321527,435.39076386404605,444.30859994455966,458.5523790792667
1121.5118188365159,381.01347725944333,389.9036360901048,396.0114541464197,401.8902173894069,369.84069615557917,377.9318139795839,383.2906832697375,387.54951490580305,358.3361186158123,365.6044664299979,370.19214553272036,373.0551889318792,347.2660142912848,353.7426642084978,357.58827731189024,359.3690272836408,423.9647937643723,435.92669121215,444.9136792085481,459.4458122243494
1143.7207359356426,381.4711887859801,390.429156731684,396.6047839030413,402.6595159784421,370.2984076821159,378.4573346211631,383.8840130263591,388.2913625101935,358.79383014234907,366.1299870715771,370.785475289342,373.7692914854117,347.72372581782156,354.268184850077,358.1816070685119,360.05693177514115,424.42250529090904,436.4522118537292,445.50700896516975,460.3252837809805
1166.3694486663724,381.9200124109261,390.944472745511,397.18659230574923,403.4167415606612,370.747231307062,378.9726506349901,384.46582142906703,389.02156791048805,359.24265376729517,366.64530308540407,371.3672836920499,374.47218725250394,348.17254944276766,354.78350086390395,358.7634154712198,360.73404062014873,424.8713289158551,436.9675278675562,446.0888173678776,461.19095332854914
1189.4666661520148,382.36012072070366,391.44978228636666,397.75710307768304,404.16203394718764,371.1873396168395,379.47796017584574,385.03633220100085,389.7402659289109,359.68276207707265,367.1506126262597,371.9377944639837,375.16400601303803,348.6126577525452,355.2888104047596,359.3339262431536,361.40047883735065,425.31143722563263,437.47283740841186,446.65932813981146,462.0429807008414
1213.0212699796855,382.79168295042905,391.9452796612366,398.3165355976975,404.8955330934821,371.61890184656494,379.9734575507157,385.5957647210153,390.4475915268734,360.1143243067981,367.64611000112967,372.4972269839982,375.8448776808774,349.0442199822706,355.78430777962956,359.89335876316807,362.05637157450036,425.7429994553581,437.9683347832818,447.21876065982593,462.8815258966519
1237.042317615549,383.2148650489897,392.43115540402835,398.86510498472046,405.61737902379497,372.0420839451255,380.4593332935075,386.14433410803827,391.1436797321218,360.53750640535867,368.13198574392146,373.04579637102114,376.51493223373967,349.4674020808312,356.27018352242135,360.441928150191,362.70184404086257,426.16618155391865,438.4542105260736,447.7673300468489,463.7067489934164
1261.5390458876934,383.6298297428557,392.9075963488375,399.40302218047276,406.3277117582311,372.4570486389916,380.93577423831664,386.68225130379057,391.8286655684048,360.95247109922474,368.6084266887306,373.5837135667734,377.17429964549433,349.88236677469723,356.7466244672305,360.9798453459433,363.3370214419952,426.5811462477847,438.93065147088276,448.3052472426011,464.5188100638313
1286.5208745379675,384.03673659865376,393.3747857017908,399.9304940305813,407.02667124239866,372.8639554947896,381.40296359126995,387.2097231538991,392.5026839876326,361.35937795502275,369.07561604168393,374.111185416882,377.8231098208592,350.28927363049525,357.2138138201838,361.5073171960519,363.96202891684146,426.98805310358273,439.3978408238361,448.83271909270974,465.3178690954278
1311.9974098441692,384.43574208452515,393.832903111495,400.4477233641183,407.7143972796107,373.262960980661,381.8610810009741,387.7269524874361,393.1658698044981,361.75838344089414,369.53373345138806,374.628414750419,378.46149253246654,350.6882791163667,357.67193122988795,362.02454652958886,364.5769914771047,427.3870585894541,439.8559582335402,449.3499484262467,466.1040859130632
1337.9784483139433,384.8269996302924,394.2821247381167,400.9549090715944,408.39102946560286,373.6542185264282,382.3103026275958,388.2341381949122,393.81835763352336,362.1496409866614,369.98295507800975,375.13560045789507,379.0895773602645,351.07953666213393,358.12115285650964,362.53173223706494,365.182033948873,427.77831613522136,440.3051798601619,449.8571341337228,466.87762010429014
1364.4739804518476,385.2106596864581,394.7226233211218,401.45224618143885,409.05670712573334,374.037878582594,382.7508012106009,388.73147530475666,394.4602818285013,362.53330104282713,370.4234536610149,375.63293756773953,379.7074936332229,351.4631967182996,358.5616514395148,363.0290693469094,365.77728091646406,428.1619761913871,440.74567844316704,450.3544712435673,467.6386309475621
1391.494194601002,385.58686978205753,395.1545682456988,401.9399259349936,409.7115692546257,374.41408867819337,383.1827461351779,389.2191550583114,395.0917764242916,362.9095111384265,370.8553985855919,376.1206173212943,380.3153703733068,351.839406813899,358.9935963640918,363.51674910046415,366.3628566684534,428.5381862869865,441.17762336774405,450.842150997122,468.3872773432328
1419.04948086082,385.95577458138786,395.5781256078929,402.41813586005145,410.3557544582164,374.7829934775237,383.60630349737204,389.69736498336925,395.71297508093664,363.27841593775685,371.278955947786,376.59882724635213,380.9133362416817,352.2083116132294,359.4171537262859,363.994959025522,366.93888514585365,428.9070910863168,441.60118072993816,451.3203609221799,469.1237177473043
1447.150435082322,386.31751593963656,395.99345827847475,402.8870598429664,410.9894008981653,375.1447348357724,384.0216361679539,390.16628896628424,396.32401103005515,363.64015729600555,371.69428861836786,377.06775122926706,381.50151948711294,352.5700529714781,359.83248639686775,364.463883008437,367.505489892407,429.26883244456553,442.01651340052,451.7892849050948,469.8481101078761
1475.8078629425568,386.67223295742843,396.4007259655691,403.3468781993633,411.6126462385873,375.49945185356427,384.42890385504825,390.6261073226811,396.92501702347505,363.9948743137974,372.1015563054622,377.52756958566397,382.0800478965187,352.9247699892699,360.2397540839621,364.92370136483385,368.06279400695206,429.6235494623574,442.4237810876144,452.2491032614917,470.56061180424797
1505.0327840997272,387.0200620343146,396.80008527606805,403.797767743475,412.2256275950631,375.84728093045044,384.8282631655472,391.0769968667928,397.5161252840633,364.3427033906836,372.50091561596116,377.9784591297757,382.64904874763977,353.27259906615615,360.63911339446105,365.37459090894555,368.61092009782993,429.9713785392436,442.8231403981133,452.6999928056034,471.26137958862904
1534.8364364305735,387.36113692122194,397.19168977585053,404.2399018561327,412.8284814858832,376.1883558173578,385.2198676653297,391.5191309794505,398.09746745871,364.68377827759093,372.89252011574365,378.4205932424333,383.2086487637812,353.6136739530635,361.03071789424354,365.81672502160325,369.1499902392866,430.3124534261509,443.2147448978958,453.14212691826106,471.9505695303988
1565.2302803516907,387.69558877188456,397.5756900488336,404.6734505514361,413.4213437854812,376.52280766802045,385.60386793831276,391.95267967475394,398.6691745734233,365.0182301282536,373.2765203887267,378.85414193773676,383.7589740705872,353.9481258037261,361.41471816722657,366.25027371690663,369.6801259298333,430.6469052768135,443.59874517087883,453.5756756135645,472.6283369628718
1596.2260032264048,388.0235461932764,397.9522337548761,405.09858054212924,414.0043496800113,376.8507650894123,385.98041164435523,392.37780966544705,399.23137699049136,365.34618754964544,373.6530640947692,379.2792719284299,384.3001501548052,354.27608322511793,361.7912618732691,366.6754037075998,370.2014480525236,430.9748626982054,443.97528887692135,454.00080560425766,473.2948364325128
1627.8355238589224,388.3451352950648,398.321465686559,405.5154553037067,414.5776336250221,377.1723541912006,386.34964357603815,392.7946844270245,399.78420436766766,365.66777665143377,374.0222960264521,379.69614669000737,384.8323018249972,354.59767232690626,362.160493804952,367.09227846917724,370.7140768371059,431.29645179999375,444.3445208086043,454.4176803658351,473.9502216505497
1660.0709970774762,388.66047973810265,398.68352782486176,405.92423513727437,415.1413293051807,377.4876986342385,386.7117057143409,393.20346426059217,400.3277856193315,365.98312109447164,374.3843581647549,380.104926523575,385.35555317415333,354.91301676994414,362.52255594325476,367.5010583027449,371.2181318240087,431.6117962430316,444.706582946907,454.82646019940273,474.5946454469291
1692.9448184082298,388.96970078198115,399.0385593937593,406.3250772311908,415.69556959600123,377.796919678117,387.0667372832384,393.60430635450865,400.862248879582,366.29234213835014,374.7393897336524,380.50576861749147,385.8700275441661,355.22223781382263,362.8775875121523,367.9019003966614,371.71373183011826,431.9210172869101,445.06161451580454,455.2273022933192,475.228259726564
1726.4696288417317,389.2729173316566,399.386696913757,406.71813572151086,416.2404865275269,378.1001362277924,387.41487480323616,393.9973648448287,401.3877214672169,366.59555868802556,375.0875272536501,380.89882710781154,386.3758474921185,355.5254543634981,363.22572503214997,368.2949588869815,372.20099491630344,432.22423383658554,445.4097520358022,455.6203607836393,475.85121542781474
1760.6583196937672,389.5702459831736,399.7280742543877,407.10356175125526,416.7762112499219,378.39746487930944,387.75625214386685,394.38279087457306,401.90432985255126,366.8928873395426,375.4289045942808,381.28425313755594,386.8731347583445,355.82278301501515,363.5671023727807,368.6803849167258,372.68003835664763,432.5215624881026,445.75112937643297,456.0057868133836,476.4636624831531
1795.5240375624671,389.86180106849986,400.0628226856882,407.4815035285299,417.30287400092163,378.6890199646357,388.0910005751673,394.7607326518477,402.41219962603003,367.18444242486885,375.7636530255813,381.6621949148306,387.36201023621464,356.1143381003414,363.90185080408116,369.05832669400047,373.15097860934327,432.8131175734288,446.0858778077334,456.38372859065834,477.0657497819512
1831.0801893835712,390.1476946994899,400.39107092867675,407.8521063835171,417.82060407509636,378.9749135956257,388.4192488181559,395.1313355068349,402.9114554685881,367.47033605585887,376.09190126856987,382.03279776981776,387.8425939436052,356.40023173133136,364.23009904706976,369.42892954898764,373.6139312892076,433.09901120441884,446.414126050722,456.7543314456455,477.6576251353433
1867.3404475858083,390.42803681099593,400.7129452048503,408.2155128243582,418.3295297948782,379.25525570713177,388.74112309432945,395.494741947676,403.4022211237108,367.7506781673649,376.41377554474343,382.3962042106589,388.31500499600344,356.6805738428375,364.5519733232433,369.79233598982876,374.06901114177447,433.3793533159249,446.7360003268956,457.1177378864866,478.23943524310334
1904.3187553483629,390.7029352031409,401.02856928472056,408.5718625919535,418.8297784833049,379.53015409927673,389.05674717419964,395.85109171527137,403.884619371151,368.0255765595099,376.7293996246136,382.7525539782542,388.7793615812077,356.9554722349824,364.8675974031135,370.1486857574241,374.51633201892236,433.65425170806986,447.05162440676577,457.4740876540819,478.8113256624854
1942.0293319624566,390.97249558277116,401.33806453540706,408.92129271369646,419.32147643843257,379.79971447890705,389.3662424248862,396.20052183701426,404.35877200225445,368.2951369391402,377.0388948753002,383.10198409999714,389.2357809355754,357.2250326146127,365.17709265380006,370.498115879167,374.95600685599453,433.9238120877002,447.3611196574523,457.8235177758249,479.373440778972
1980.4866782990923,391.2368216041036,401.6415499673073,409.2639375561645,419.8047489093698,380.0640405002395,389.66972785678644,396.5431666794823,404.82479979684877,368.5594629604727,377.3423803072004,383.44462894246516,389.6843793217769,357.48935863594517,365.4805780857003,370.84076072163504,375.38814765036824,434.18813810903265,447.66460508935256,458.1661626182929,479.92592377887604
2019.7055823850983,391.49601490858447,401.9391422798595,409.5999288767878,420.27972007388695,380.32323380472036,389.9673201693386,396.8791580001057,405.28282250165256,368.8186562649535,377.63997261975254,383.7806202630885,390.1252720080113,357.748551940426,365.7781703982524,371.1767520422584,375.8128654414333,434.44733141351344,447.9621974019047,458.50215393891625,480.46891662374367
2059.7011250895594,391.75017516397304,402.2309559064166,409.92939587451366,420.7465130175525,380.5773940601089,390.25913379589576,397.2086249978315,405.73295881015537,369.07281652034203,377.93178624630974,384.11008726081434,390.5585732486396,358.0027121958145,366.0699840248096,371.5062190399843,376.23027029193616,434.701491668902,448.2540110284619,458.8316209366421,481.0025600265022
2100.488685922888,391.9994001026671,402.51710305825065,410.25246523948755,421.2052497143522,380.826618998803,390.5452809477298,397.5316943628054,406.17532634392876,369.32204145903614,378.21793339814377,384.43315662578823,390.98439626619466,358.25193713450864,366.35613117664366,371.8292884049581,376.6404712706489,434.9507166075961,448.54015818029586,459.154690301616,481.52699342930384
2142.083948950709,392.2437855592844,402.7976937677001,410.5692612017692,421.65605100874313,381.0710044554203,390.82587165717916,397.848490325087,406.610041635321,369.56642691565344,378.49852410759314,384.7499525880699,391.40285323472244,358.49632259112593,366.636721886093,372.1460843672398,377.0435764363228,435.1951020642134,448.8207488897453,459.4714862638976,482.04235498301034
2184.5029088248634,392.48342550751335,403.0728359304815,410.879905579103,422.09903659909975,381.3106444036492,391.1010138199606,398.15913470242083,407.0372201114933,369.80606686388234,378.7736662703746,385.0605969654037,391.8140552644162,358.7359625393549,366.91186404887446,372.4567287445736,377.4396928228853,435.4347420124423,449.0958910525267,459.78213064123145,482.5487815282672
2227.7618769338446,392.7184120962494,403.34263534717843,411.18451782376087,422.53432502250456,381.54563099238527,391.3708132366575,398.4637469470787,407.45697607975364,370.0410534526184,379.0434656870715,385.36520921006155,392.21811238749814,358.9709491280909,367.1816634655714,372.7613409892314,377.8289264258403,435.6697286011784,449.36569046922364,460.08674288588924,483.0464085781173
2271.8774876750194,392.9488356850286,403.6071957639249,411.48321506847464,422.96203364084226,381.7760545811645,391.635373653404,398.76244419179244,407.86942271414676,370.27147704139765,379.30802610381795,385.6639064547753,392.6151335453114,359.20137271687014,367.44622388231784,373.0600382339452,378.21138218983293,435.9001521899576,449.6302508859701,460.385440130603,483.53537030210254
2316.8667048510747,393.1747848787741,403.8666189122994,411.776112171478,423.38227862815137,382.00200377490995,391.89479680177845,399.0553412947959,408.27467204325757,370.4974262351431,379.56744925219243,385.9568035577787,393.0052265765791,359.4273219106156,367.7056470306923,373.3529353369486,378.5871639973402,436.1261013837031,449.8896740343446,460.67833723360644,484.01579951180474
2362.746828193105,393.39634656186695,404.121004548443,412.0633217606725,423.79517495919157,382.2235654580028,392.14918243792215,399.3425508839903,408.67283493918586,370.71898791823594,379.8218348883361,386.2440131469732,393.3884982067921,359.6488835937085,367.960032666836,373.6401449261431,378.95637465844754,436.3476630667959,450.1440596704883,460.96554682280095,484.4878276477756
2409.5355000129016,393.61360593155626,404.37045049141966,412.34495427693645,424.20083639918533,382.4408248276921,392.39862838089874,399.62418340025425,409.06402110765447,370.93624728792526,380.0712808313127,386.52564566323707,393.76505403868634,359.86614296339775,368.2094786098126,373.921777442407,379.3191159016757,436.56492243648523,450.39350561346487,461.2471793390648,484.95158476780875
2457.2507119869533,393.82664653071987,404.6150526608297,412.6211180165929,424.5993754946907,382.6538654268557,392.6432305503088,399.90034713991076,409.4483390792075,371.14928788708886,380.31588300072275,386.8018094028936,394.13499854377113,360.0791835625614,368.45408077922264,374.19794118206346,379.6754883658193,436.77796303564884,450.6381077828749,461.5233430787213,485.4071995365062
2505.9108120748,394.0355502799891,404.8549051136944,412.89191917305305,424.9909035655662,382.86276917612497,392.8830830031735,400.1711482963709,409.8258962014621,371.35819163635813,380.5557354535875,387.07261055935373,394.49843505486956,360.2880873118306,368.6939332320874,374.4687423385236,380.02559159276205,436.9868667849181,450.87796023573964,461.7941442351815,485.8547992160917
2555.5345115743835,394.2403975092501,405.0901000806237,413.15746187765063,425.37553069798656,383.06761640538593,393.1182779701028,400.4366910009685,410.19679863237315,371.5630388656191,380.79093042051676,387.3381532639513,394.8554657596363,360.4929345410916,368.92912819901665,374.7342850431212,380.3695240212313,437.19171401417907,451.1131552026689,462.05968693977906,486.2945096584266
2606.140892317116,394.4412669885327,405.32072800128145,413.4178482396836,425.7533657384711,383.2684858846685,393.3489058907606,400.6970773630015,410.56115133447514,371.76390834490167,381.02155834117457,387.5985396259843,395.2061916950139,360.6938040203742,369.15975611967446,374.9946714051542,380.7073829814584,437.39258349346164,451.3437831233267,462.32007330181204,486.72645529818334
2657.749414005421,394.6382359583002,405.5468775591627,413.6731783856785,426.1245162888858,383.4654548544361,393.57505544864176,400.9524075089963,410.91905807006225,371.96087731466923,381.24770789905574,387.8538697719792,395.5507127425938,360.8907729901417,369.3859056775556,375.25000155114907,381.03926469070905,437.5895524632292,451.5699326812079,462.57540344780693,487.1507591471311
2710.3799216955995,394.83138015915057,405.7686357156946,413.923550497892,426.4890887023815,383.65859905528646,393.7968136051737,401.20277962120986,411.2706213972716,372.1540215155196,381.4694660555877,388.1042418841927,395.88912762484574,361.0839171909921,369.6076638340876,375.5003736633626,381.36526424965194,437.78269666407954,451.79169083773985,462.8257755600204,487.56754278949296
2764.0526534288433,395.02077386094106,405.9860877436763,414.1690608520649,426.8471880802313,383.84799275707695,394.01426563315545,401.44828997538275,411.6159426670334,372.3434152173101,381.6869180835694,388.34975223836557,396.22153390218165,361.2733108927826,369.8251158620693,375.74588401753545,381.6854756395302,437.9720903658701,452.00914286572157,463.0712859141933,487.97692637832955
2818.788248013398,395.20648989134736,406.1993172600687,414.4098038544434,427.1989182695317,384.03370878748325,394.2274951495478,401.6890329777612,411.9551220208544,372.5291312477164,381.90014759996177,388.5904952407441,396.5480279708227,361.4590269231889,370.03834537846166,375.98662701991395,381.9999917201063,438.1578063962764,452.2223723821139,463.31202891657176,488.3790286329122
2874.607752960806,395.3885996638677,406.4084062581475,414.64587207808086,427.54438186173155,384.2158185600036,394.43658414762666,401.92510120139866,412.2882583893989,372.71124102023674,382.10923659804064,388.82656346438154,396.86870506143305,361.64113669570924,370.2474343765405,376.2226952435514,382.30890422834597,438.33991616879666,452.4314613801928,463.5480971402093,488.77396683703967
2931.5326325793235,395.5671732052839,406.61343513903284,414.8773562984352,427.8836801919548,384.3943921014197,394.6416130285119,402.156585421753,412.61544949183605,372.8898145616529,382.3142654789259,389.05804768473587,397.18365923849143,361.8197102371254,370.4524632574258,376.45417946390575,382.61230377781334,438.51848971021286,452.63649026107805,463.77958136056355,489.1618568382654
2989.584776227604,395.7422791825887,406.8144827426049,415.1043455282747,428.2169133390833,384.5694980787245,394.84266063208406,402.3835746515925,412.93679183591973,373.06492053895767,382.51531308249804,389.28503691457536,397.4929834003681,361.99481621443016,370.6535108609979,376.68116869374524,382.9102798587445,438.69359568751764,452.8375378646502,464.0065705904031,489.54281304799116
3048.786506731817,395.9139849293901,407.01162637782153,415.3269270519063,428.54418012656794,384.741203825526,395.0398042673006,402.60615617522416,413.25238071877015,373.23662628575914,382.7124567177146,389.507618438207,397.79676928007734,362.16652196123164,370.8506544962145,376.90375021737685,383.20292083877274,438.8653014343191,453.03468149986674,464.2291521140347,489.9169484423948
3109.1605889694797,396.0823564718039,407.2049418524448,415.54518645873895,428.86557812393363,384.9095753679398,395.2331197419239,402.82441558205676,413.5623102283259,373.40499782817295,382.90577219233785,389.72587784503963,398.0951074466753,362.33489350364545,371.04396997083774,377.1220096242095,383.49031396427466,439.03367297673293,453.22799697449,464.4474115208673,490.2843745641504
3170.730238623221,396.2474585538417,407.39450350219175,415.7592076761953,429.1812036489503,385.0746774499775,395.4226813916709,403.0384367995131,413.8666732454371,373.5700999102107,383.09533384208487,389.93989906249595,398.38808730727413,362.49999558568317,371.23353162058476,377.33603084166583,383.77254536231146,439.19877505877065,453.417558624237,464.6614327383237,490.6452015249111
3233.5191311079484,396.40935466230775,407.5803842193195,415.9690730019846,429.4911517704376,385.2365735584436,395.6085621087986,403.2483021253025,414.1655614465699,373.73199601867674,383.2812145592126,390.1497643882853,398.6757971096467,362.66189169414923,371.41941233771246,377.5458961674552,384.0497000431367,439.3606711672367,453.6034393413647,464.87129806411303,490.9995380085139
3297.5514106747537,396.56810705121126,407.7626554806531,416.1748631357484,429.79551631167396,385.3953259473471,395.7908333701322,403.4540922590663,414.45906530709397,373.89074840758025,383.46348582054617,390.3555545220491,398.9583239453896,362.82064408305274,371.60168359904605,377.75168630121897,384.32186190324416,439.5194235561402,453.7857106026983,465.07708819787683,491.34749127487856
3362.8516996951216,396.7237767657051,407.941387375072,416.37665721009233,430.0943898543821,385.550995661841,395.96956526455114,403.65588633341014,414.7472741051262,374.04641812207416,383.6422177149651,390.557348596393,399.23575375362424,362.97631379754665,371.780415493465,377.9534803755629,384.58911372893306,439.6750932706341,453.96444249711726,465.27888227222076,491.6891671645627
3429.445108128986,396.87642366555957,408.1166486304605,416.57453282101477,430.3878637432625,385.7036425616954,396.1448265199396,403.8537619443326,415.0302759259019,374.19906502192856,383.81747897035353,390.75522420731545,399.508171325204,363.12896069740106,371.9556767488534,378.1513559864853,384.85153720036067,439.82774017048854,454.1397037525057,465.4767578831432,492.0246701039455
3497.3572431802777,397.02610644818,408.2885066401357,416.7685660577449,430.6760280910484,385.8533253443158,396.31668452961486,404.0477951810627,415.30815766664944,374.34874780454896,383.98933698002884,390.9492574440456,399.77566030740667,363.27864348002146,372.1275347585287,378.3453892232155,385.1092128960627,439.97742295310894,454.311561762181,465.67079111987334,492.3541031110055
3566.6142191436697,397.17288267117794,408.45702748876306,416.95883153200157,430.95897178405534,386.00010156731383,396.48520537824214,404.2380606553194,415.58100504194203,374.495524027547,384.1578578286561,391.13952291830225,400.0383032090862,363.4254197030195,372.296055607156,378.5356546974721,385.3622202979159,440.1241991761069,454.48008261080827,465.86105659413,492.6775678016659
3637.242667446343,397.316808774504,408.62227597776706,417.1454024066835,431.2367824882002,386.14402767063984,396.65045386724614,404.4246315300013,415.8489025895021,374.639450130873,384.3231063176601,391.3260937929842,400.2961814062598,363.56934580634555,372.46130409616,378.72222557215406,385.6106377965205,440.268125279433,454.64533109981227,466.0476274688119,492.9951643966753
3709.269746888559,397.45794010215036,408.7843156502499,417.32835042400285,431.5095466554652,386.2851589982862,396.812493539729,404.6075795473207,416.111933676434,374.78058145851935,384.485145990143,391.50904181030353,400.54937514810763,363.7104771339919,372.6233437686429,378.90517358947346,385.85454269697965,440.4092566070793,454.80737077229514,466.2305754861313,493.3069917289971
3782.723154087074,397.5963309234324,408.9432088154256,417.50774593307216,431.7773495307822,386.4235498195682,396.97138670490466,404.78697505638996,416.3701805058633,374.9189722798014,384.64403915531864,391.68843731937284,400.797963563364,363.8488679552739,372.7822369338185,379.0845690985427,386.0940112250557,440.54764742836136,454.9662639374708,466.4099709952006,493.61314725168
3857.631134125323,397.732034453857,409.0990165725798,417.68365791695595,432.0402751593151,386.55925334999284,397.1271944620589,404.96288704027376,416.62372412395916,375.054675810226,384.7998469124729,391.86434930325663,401.0420246670767,363.98457148569855,372.9380446909728,379.2604810824265,386.3291185336824,440.683350958786,455.12207169462505,466.5858829790844,493.91372704618357
3934.0224914145215,397.8651028755855,409.25179883456434,417.8561540191966,432.2984063941167,386.69232177172137,397.2799767240434,405.1353831425144,416.87264442731765,375.1877442319545,384.9526291744574,392.0368454054973,401.2816353677144,364.117639907427,373.0908269529573,379.43297718466715,386.5599387098109,440.8164193805145,455.27485395660955,466.75837908132496,494.20882583113115
