m_GeV,delta_keV,f2,Z5,B,kappa_hat,mu_hi,mu_gap,mu_lomid,mu_he,exo_fraction_of_hi,exo_fraction_of_roi
4000.0,110.0,1.0,1.119642770570783,0.00388639563333639,2.1674661492077665e-08,0.00647240011789267,0.04991145066091656,2.1896958008229435,0.003894955377313208,1.0,1.0
4000.0,120.0,0.0,1.3375711682722635,0.00749261531004085,2.0880120201108264e-07,0.010289319158002684,0.08185732949643067,2.304335415175869,0.0056154974532050045,0.0,0.0
4000.0,120.0,1e-08,1.3375711632286507,0.00749261517945808,2.0880109010860278e-07,0.010289314183455541,0.08185728970142447,2.3043343283163096,0.005615494781859762,6.246127136841342e-08,7.379782527917128e-08
4000.0,120.0,1.7782794100389228e-08,1.3375711593033275,0.007492615077828205,2.0880117802527861e-07,0.010289318935927431,0.08185732733904136,2.3043354138295693,0.005615497409472363,1.1107358826422111e-07,1.3123314668354187e-07
4000.0,120.0,3.162277660168379e-08,1.337571152322987,0.007492614897101934,2.0880115937434966e-07,0.010289318763915029,0.08185732566654666,2.304335412966346,0.005615497375885947,1.9751986066821797e-07,2.3336918205637746e-07
4000.0,120.0,5.6234132519034905e-08,1.33757113990999,0.00749261457572027,2.0880107705590945e-07,0.010289316035918476,0.08185730342313138,2.304334868989631,0.0056154959942691625,3.5124545594924166e-07,4.1499554622792263e-07
4000.0,120.0,1e-07,1.3375711178362402,0.007492614004214093,2.0880101811493316e-07,0.010289315493859547,0.08185729814929196,2.3043348666835013,0.0056154958890920195,6.246124187724768e-07,7.379778290592831e-07
4000.0,120.0,1.7782794100389227e-07,1.3375710785829629,0.007492612987917223,2.0880091319257757e-07,0.010289314524561027,0.08185728872824144,2.3043348613805903,0.005615495699128703,1.110734950050084e-06,1.3123301268765543e-06
4000.0,120.0,3.162277660168379e-07,1.3375710087797223,0.007492611180660064,2.0880077599271914e-07,0.01028931523429117,0.08185729133416085,2.304335396923244,0.005615496689379893,1.9751956575692857e-06,2.333687583245908e-06
4000.0,120.0,5.62341325190349e-07,1.337570884650363,0.007492607966860171,2.0880039515012642e-07,0.010289309752006202,0.08185724231286232,2.30433483883303,0.005615494769505807,3.5124452335918407e-06,4.149942062726741e-06
4000.0,120.0,1e-06,1.3375706639145786,0.007492602251852125,2.0879980564410487e-07,0.01028930432645914,0.0818571895351136,2.3043348146506206,0.005615493715011336,6.2460946967121985e-06,7.379735917617495e-06
4000.0,120.0,1.778279410038923e-06,1.3375702713873692,0.007492592089053849,2.0879880645683118e-07,0.010289297098510052,0.0818571149356257,2.3043353136434845,0.00561549316064308,1.1107256242149463e-05,1.3123167274384094e-05
4000.0,120.0,3.162277660168379e-06,1.3375695733730237,0.00749257401702081,2.0879684345151263e-07,0.010289275069896952,0.08185690928267841,2.304334146088231,0.005615487167218447,1.9751661669246975e-05,2.333645210913543e-05
4000.0,120.0,5.623413251903491e-06,1.3375683321359606,0.007492541880724679,2.087935774340117e-07,0.010289246969188412,0.08185663166210264,2.304334549382121,0.005615482551809355,3.512351977309736e-05,4.149808071960897e-05
4000.0,120.0,1e-05,1.3375661249564927,0.007492484736029483,2.087877311980434e-07,0.0102891950983788,0.08185612286460704,2.3043348405387802,0.005615473306597662,6.245799801902346e-05,7.379312214625146e-05
4000.0,120.0,1.778279410038923e-05,1.3375622002493044,0.0074923831250744395,2.0877724840001053e-07,0.01028909855914762,0.08185518389745952,2.3043343939762235,0.005615454517443374,0.00011106323744759077,0.00013121827481049432
4000.0,120.0,3.1622776601683795e-05,1.3375552218917925,0.0074922024585837715,2.087585603603257e-07,0.010288924479757747,0.08185349505567528,2.304333055833013,0.005615419783722594,0.0001974871308905667,0.0002333221572202648
4000.0,120.0,5.623413251903491e-05,1.3375428151674986,0.007491881265841591,2.087254726933509e-07,0.010288621729584311,0.08185054614697285,2.304332185184679,0.005615361708481642,0.0003511419686773876,0.0004148468640032065
4000.0,120.0,0.0001,1.3375207612225608,0.007491310356962534,2.0866652275269938e-07,0.010288076851051856,0.08184525084376308,2.3043291277262474,0.005615254800611973,0.0006242852384585959,0.000737507785909726
4000.0,120.0,0.00017782794100389227,1.337481570563247,0.007490295947780159,2.085618626341557e-07,0.010287112962419144,0.08183587588940586,2.304324657670493,0.0056150671834978546,0.0011097007375177942,0.0013108444578654765
4000.0,120.0,0.00031622776601683794,1.3374119651910263,0.0074884946533527895,2.0837600566426976e-07,0.010285401228527738,0.08181922735837834,2.304316706962233,0.005614733981242381,0.0019719275633882077,0.0023289936293508138
4000.0,120.0,0.0005623413251903491,1.3372884604228341,0.0074852996721097315,2.0804631360542633e-07,0.010282364642933976,0.08178969345839669,2.3043025655022498,0.005614142827039002,0.003502123929923864,0.004135121723812247
4000.0,120.0,0.001,1.3370696937705446,0.00747964396611379,2.0746258803429215e-07,0.010276987874411664,0.08173739984558921,2.3042774069464818,0.005613095902209425,0.006213530491557732,0.007333000049684566
4000.0,120.0,0.0017782794100389228,1.3366833603169799,0.0074696675388321535,2.0643257893648255e-07,0.010267498981825855,0.08164511529689737,2.304232642853525,0.005611247711424211,0.011004696166740635,0.012976101805382109
4000.0,120.0,0.0031622776601683794,1.3360047476933474,0.007452178448502848,2.046259244625968e-07,0.010250853072259638,0.08148322977114726,2.304153516360283,0.0056080045599428445,0.01942965693692735,0.02287541944151805
4000.0,120.0,0.005623413251903491,1.3348238505267096,0.007421850483211888,2.0148967128161758e-07,0.010221938540704835,0.08120206840220712,2.3040111788870736,0.005602363259755481,0.03411803493949666,0.04006228858582572
4000.0,120.0,0.01,1.3328020148027673,0.007370236085473214,1.9614294334162235e-07,0.010172611460726804,0.0807224900964428,2.3037594151145897,0.005592725103497803,0.059347812741392565,0.06937204411123168
4000.0,120.0,0.01778279410038923,1.329434809521826,0.007285139176596614,1.8730182918530305e-07,0.010090933825133713,0.0799286309423122,2.3033122311280416,0.005576717366478314,0.10159565795902241,0.11786170754067106
4000.0,120.0,0.03162277660168379,1.324077120269607,0.007151928024915424,1.7339709914972725e-07,0.009962210179131284,0.07867809014262916,2.3025358478455886,0.005551374568745796,0.16941451401172805,0.19419173540749193
4000.0,120.0,0.05623413251903491,1.3161415124672393,0.006959450544323904,1.5316418326977288e-07,0.009774272982371473,0.0768536590280219,2.3012332495066365,0.0055141032721638394,0.2712296990076376,0.3054220155597503
4000.0,120.0,0.1,1.3055516088782209,0.006711286330989924,1.268264045549153e-07,0.009528463421267055,0.0744699404002095,2.2992176525213357,0.005464855545576466,0.40968616319497086,0.4505421713647164
4000.0,120.0,0.1778279410038923,1.2932265554505542,0.006434458533329038,9.710644006698668e-08,0.009249385295409173,0.07176726142960213,2.2964760494769774,0.005408216928283613,0.5746450220369298,0.6148181571505169
4000.0,120.0,0.31622776601683794,1.2809723269769044,0.006171418456921763,6.852820845613439e-08,0.008979179437259982,0.06915445297921659,2.293332497749358,0.005352595893658267,0.7428433064173721,0.7733951043214462
4000.0,120.0,0.5623413251903491,1.2705552506782984,0.005956932985265353,4.497743340677939e-08,0.00875503673293346,0.06699018182105979,2.290338308252241,0.005305837998476311,0.8892035407491018,0.9045999685903052
4000.0,120.0,1.0,1.262816072275894,0.005802792022213624,2.7913644733772982e-08,0.008591738168026464,0.06541529436063541,2.287923232107257,0.005271398570874281,1.0,1.0
4000.0,130.0,0.0,1.4898890666221005,0.012116390718437352,3.2399533514350745e-07,0.013938211660964919,0.10924514142862182,2.33174874551875,0.0077223251322828534,0.0,0.0
4000.0,130.0,1e-08,1.4898890591991232,0.012116390391143213,3.2399523512500964e-07,0.01393820824339593,0.1092451143087544,2.331748216424469,0.007722323312642517,7.350930313891493e-08,9.087716659737935e-08
4000.0,130.0,1.7782794100389228e-08,1.489889053422009,0.01211639013641699,3.2399521496535296e-07,0.013938208065069138,0.10924511265143577,2.3317482197753843,0.007722323271302085,1.3072007375701232e-07,1.616049840305654e-07
4000.0,130.0,3.162277660168379e-08,1.489889043148637,0.0121163896834426,3.239953277605454e-07,0.01393821414261908,0.1092451598244673,2.331749295509389,0.007722326740686663,2.3245679520866498e-07,2.8737878349380936e-07
4000.0,130.0,5.6234132519034905e-08,1.489889024879728,0.012116388877927941,3.2399511487516196e-07,0.013938207162943441,0.10924510429804372,2.3317482328021897,0.007722323055371405,4.1337306803093165e-07,5.110396718468117e-07
4000.0,130.0,1e-07,1.4898889923925436,0.012116387445498509,3.239950748926547e-07,0.013938209317082213,0.109245119721804,2.331748779776573,0.007722324571969796,7.350926112221697e-07,9.087710044843713e-07
4000.0,130.0,1.7782794100389227e-07,1.4898889346212476,0.012116384898241513,3.2399486902707637e-07,0.01393820735014988,0.10924510170909446,2.331748782559569,0.007722324056807029,1.3071994088861927e-06,1.6160477484938806e-06
4000.0,130.0,3.162277660168379e-07,1.4898888318879147,0.01211638036851524,3.2399443176812014e-07,0.013938200790543457,0.10924504567924787,2.3317482752845358,0.007722321444313722,2.324563750423201e-06,2.8737812200565987e-06
4000.0,130.0,5.62341325190349e-07,1.4898886491998302,0.0121163723134227,3.2399386061491824e-07,0.013938198005627706,0.10924501564154712,2.3317488587395285,0.007722321718383737,4.133717393505703e-06,5.110375800421942e-06
4000.0,130.0,1e-06,1.4898883243309717,0.012116357989301389,3.2399271234132667e-07,0.013938187348463672,0.10924491751298886,2.331748941907337,0.007722319045048084,7.3508840957879175e-06,9.087643896431155e-06
4000.0,130.0,1.778279410038923e-06,1.4898877466283433,0.012116332517276516,3.239906720424455e-07,0.013938168467456803,0.1092447435650985,2.33174910154907,0.007722314330062946,1.3071861221954434e-05,1.6160268306739854e-05
4000.0,130.0,3.162277660168379e-06,1.489886719327383,0.012116287221737698,3.23987041790229e-07,0.013938134802244454,0.10924443353641883,2.3317493703596304,0.007722305895732817,2.3245217346240993e-05,2.8737150729164857e-05
4000.0,130.0,5.623413251903491e-06,1.4898848925489678,0.012116206676264955,3.239805882345512e-07,0.01393807501737718,0.10924388285846587,2.331749861652002,0.007722290941607899,4.133584530167182e-05,5.110166629378276e-05
4000.0,130.0,1e-05,1.4898816441838434,0.012116063452292991,3.2396903670615623e-07,0.013937965442004922,0.10924287804687705,2.3317501886968572,0.007722262540369848,7.350463957865961e-05,9.086982465265275e-05
4000.0,130.0,1.778279410038923e-05,1.4898758681804893,0.012115808786561297,3.2394870384622736e-07,0.013937779509647577,0.10924116117541038,2.3317522598261093,0.0077222169732740105,0.00013070532701418453,0.00016158176822543734
4000.0,130.0,3.1622776601683795e-05,1.4898655984053137,0.012115356003543099,3.239124191279303e-07,0.013937443182619066,0.10923806360277252,2.3317549810846185,0.007722132773322101,0.00023241016601545204,0.0002873053768956106
4000.0,130.0,5.623413251903491e-05,1.489847340847216,0.012114551093747481,3.2384784137240935e-07,0.013936842123763784,0.10923253218805287,2.331759289788724,0.007721981337172583,0.00041322563663760995,0.0005108075860322222
4000.0,130.0,0.0001,1.489814889520274,0.012113120576405229,3.23733200431251e-07,0.013935779580197085,0.10922274602686803,2.3317679039058135,0.007721715357243652,0.0007346265218553987,0.0009080373445300358
4000.0,130.0,0.00017782794100389227,1.4897572316298777,0.012110579360958499,3.2352960860686517e-07,0.013933895014247683,0.10920538471227857,2.3317837219541713,0.00772124454015317,0.001305726233321395,0.0016137291717201394
4000.0,130.0,0.00031622776601683794,1.4896548564647054,0.012106068712746006,3.2316813845000936e-07,0.013930547040587027,0.10917454543785308,2.3318113769820963,0.007720407350599281,0.00231990925087945,0.0028664574307558288
4000.0,130.0,0.0005623413251903491,1.4894732986430677,0.012098073799140088,3.225271197386034e-07,0.013924602564841198,0.10911980170647836,2.331858847751792,0.007718918057552388,0.00411902152093176,0.005087261882042395
4000.0,130.0,0.001,1.4891519906697914,0.01208393913457985,3.2139357099628193e-07,0.013914094085265142,0.10902302119730946,2.3319435394400996,0.00771628666709743,0.007304540151854395,0.00901480817384901
4000.0,130.0,0.0017782794100389228,1.4885854746068503,0.012059061521864294,3.1939727464974926e-07,0.01389558446455567,0.10885255757583497,2.3320920215862544,0.007711650538617772,0.012926025813718201,0.015931372206336072
4000.0,130.0,0.0031622776601683794,1.4875931396884234,0.01201561974990142,3.1590762227454617e-07,0.013863219059149081,0.1085545061171812,2.332349548854036,0.007703540289911332,0.022788023058313414,0.02802122581114707
4000.0,130.0,0.005623413251903491,1.4858746999413335,0.0119407955509123,3.0988594381683805e-07,0.013807338868091087,0.10803996241726288,2.332787241652957,0.007689525600533649,0.039911911228012985,0.04888086067092817
4000.0,130.0,0.01,1.4829569953264512,0.011814918036468117,2.99724054723431e-07,0.0137129594677209,0.10717105630108321,2.333508907127567,0.007665824911310928,0.06911957165564324,0.08407724405483774
4000.0,130.0,0.01778279410038923,1.4781651480484732,0.011611323357981485,2.8320319959539286e-07,0.013559296247758966,0.10575674401951536,2.3346338203723964,0.007627150099313131,0.11745503468668629,0.1412850750858528
4000.0,130.0,0.03162277660168379,1.470709243689034,0.011302127356775502,2.579084799757896e-07,0.013323456837671997,0.10358707602308939,2.3362335509169054,0.007567573224660744,0.19357948663568225,0.22884926577715736
4000.0,130.0,0.05623413251903491,1.4600299481432886,0.010874825381389626,2.2253508926777955e-07,0.012992453036894553,0.10054399425479968,2.3382133782728403,0.0074834966880485305,0.3045916375093284,0.351277066804126
4000.0,130.0,0.1,1.446415398323475,0.010355472912171433,1.7886711766618264e-07,0.012581756812740649,0.09677185821942835,2.340210046121223,0.007378381681201403,0.4495726194010291,0.5024247778979659
4000.0,130.0,0.1778279410038923,1.4314186556921384,0.009814528928590211,1.325640825026579e-07,0.01214355655997106,0.09275179589136355,2.3417408690913852,0.007265189015709447,0.6138900603408441,0.6627985414871844
4000.0,130.0,0.31622776601683794,1.417339046461333,0.009334609583540546,9.075402714969756e-08,0.011745221628087454,0.08910200758736019,2.3425510855180485,0.00716128743404399,0.7727078436682498,0.8077974568328794
4000.0,130.0,0.5623413251903491,1.4059703722794992,0.00896573482221914,5.8133367170432727e-08,0.01143252420506729,0.0862401363691561,2.34277123140538,0.007079003385937389,0.9042613745033492,0.9211149744480983
4000.0,130.0,1.0,1.3978573458500558,0.008712202940573396,3.546129395820531e-08,0.01121412027948097,0.08424307228999248,2.3426931874571304,0.007021130596862122,1.0,1.0
4000.0,140.0,0.0,1.6329920475530053,0.01970953443924837,4.98949910591374e-07,0.018619928057980475,0.14355436954377773,2.3050109189766825,0.010499867716319772,0.0,0.0
4000.0,140.0,1e-08,1.6329920370775788,0.019709533645527355,4.989497495985333e-07,0.01861992347970788,0.1435543337589012,2.305010416188132,0.010499865256733935,8.678309891914935e-08,1.1276812960926423e-07
4000.0,140.0,1.7782794100389228e-08,1.6329920289247812,0.019709533027790823,4.989497095838158e-07,0.01861992309913173,0.14355433044520627,2.305010418860644,0.01049986513717199,1.543245887250567e-07,2.0053322695364243e-07
4000.0,140.0,3.162277660168379e-08,1.6329920144268453,0.019709531929282934,4.989497512813867e-07,0.018619926633907526,0.14355435702236108,2.305010944971804,0.010499867299469006,2.744322094292219e-07,3.56604057800208e-07
4000.0,140.0,5.6234132519034905e-08,1.6329919886454525,0.019709529975829757,4.989496266321655e-07,0.018619925500891418,0.1435543470868523,2.3050109621468096,0.010499866961119967,4.88017055257141e-07,6.341414931314114e-07
4000.0,140.0,1e-07,1.6329919427989907,0.01970952650204686,4.989494052559471e-07,0.018619923496700785,0.14355432950068647,2.305010994004313,0.01049986636543397,8.678303894791275e-07,1.127680253086318e-06
4000.0,140.0,1.7782794100389227e-07,1.6329918612712,0.01970952032469826,4.989490112607506e-07,0.018619919920494485,0.14355429813355178,2.3050110491455458,0.010499865299259637,1.5432439907947969e-06,2.0053289712637278e-06
4000.0,140.0,3.162277660168379e-07,1.6329917162923406,0.019709509339672568,4.989483112048461e-07,0.018619913582513643,0.14355424251989735,2.3050111498632986,0.010499863415431457,2.744316097179514e-06,3.566030147964334e-06
4000.0,140.0,5.62341325190349e-07,1.6329914584802796,0.019709489805309444,4.989470663169396e-07,0.0186199023119404,0.14355414362431118,2.3050113289772627,0.01049986006551882,4.880151588075297e-06,6.341381948730517e-06
4000.0,140.0,1e-06,1.6329910000210939,0.019709455068013214,4.989449546953912e-07,0.018619886080879142,0.14355399714348294,2.3050121192684525,0.010499856257539204,8.678243924010568e-06,1.127669823129192e-05
4000.0,140.0,1.778279410038923e-06,1.6329901847612351,0.019709393296214395,4.989409062050353e-07,0.01861984626550074,0.1435536522231963,2.305012168782246,0.010499843309867793,1.543225026493448e-05,2.0052959891334878e-05
4000.0,140.0,3.162277660168379e-06,1.6329887350286711,0.019709283451289555,4.989339048890648e-07,0.01861978284852125,0.14355309580311768,2.3050131709589925,0.010499824449862756,2.744256127494022e-05,3.565925850942434e-05
4000.0,140.0,5.623413251903491e-06,1.632986157085455,0.019709088124521094,4.989215665784898e-07,0.018619674240974455,0.14355213845266954,2.305015468169699,0.010499793259328432,4.879961951220498e-05,6.341052141763744e-05
4000.0,140.0,1e-05,1.6329815730550603,0.01970874080487767,4.98899317639837e-07,0.018619469569456763,0.1435503470844024,2.3050181230988356,0.01049973128435201,8.677644261786957e-05,0.00011275655341683272
4000.0,140.0,1.778279410038923e-05,1.632973422231251,0.019708123255482678,4.988599553605293e-07,0.018619113028307845,0.14354721879926044,2.305023756971996,0.01049962524914051,0.00015430354091117187,0.00020049662274924308
4000.0,140.0,3.1622776601683795e-05,1.6329589305175882,0.019707025339266222,4.987898626296368e-07,0.018618474996343212,0.14354162512675847,2.3050332606888575,0.01049943439493845,0.00027436565747600804,0.00035648832161708823
4000.0,140.0,5.623413251903491e-05,1.6329331688265571,0.019705073756581894,4.986655755003442e-07,0.01861735236463232,0.14353177074584128,2.305051581240785,0.010499101634495828,0.00048780663929543877,0.0006337755957926321
4000.0,140.0,0.0001,1.6328873845966874,0.01970160588525057,4.984446235699228e-07,0.018615354120632043,0.14351423379949324,2.3050837325238485,0.010498508457288265,0.0008671652194402332,0.0011265237045110694
4000.0,140.0,0.00017782794100389227,1.6328060535208824,0.019695447212026686,4.980519932975764e-07,0.018611797607409615,0.14348302915048514,2.30513991370444,0.01049745071916356,0.0015411417949788419,0.002001674566343966
4000.0,140.0,0.00031622776601683794,1.6326616957271938,0.019684521136605182,4.973551944994132e-07,0.01860548252773096,0.14342762570804374,2.3052390526856783,0.01049557137854423,0.0027376754246442123,0.0035544903046475207
4000.0,140.0,0.0005623413251903491,1.6324058426035188,0.01966517259665956,4.961210685502224e-07,0.018594302563686414,0.1433295347829828,2.3054154681378023,0.010492245994638655,0.004859191490468587,0.006304981620092832
4000.0,140.0,0.001,1.6319535498987574,0.01963101961027322,4.939414378984752e-07,0.01857455517428694,0.1431562777915103,2.3057266898764395,0.010486371570195566,0.008612183538469393,0.01116210325943999
4000.0,140.0,0.0017782794100389228,1.631157632928711,0.01957107718526514,4.901121639775306e-07,0.018539855593256414,0.1428518443643466,2.3062723675260424,0.010476046912463415,0.01522458177579307,0.019693428038113837
4000.0,140.0,0.0031622776601683794,1.6297682019963593,0.01946691645279994,4.834466402281462e-07,0.01847943511742468,0.14232177890814995,2.3072188848537247,0.01045806220106755,0.0267926759819536,0.03453799672612102
4000.0,140.0,0.005623413251903491,1.6273762506417657,0.019289022051558684,4.720287991232508e-07,0.018375877870284194,0.1414133595371608,2.3088303315022705,0.010427216756118154,0.046781768728450676,0.05994964939831962
4000.0,140.0,0.01,1.6233555501865897,0.018993998704510455,4.5299785921735983e-07,0.018203103235807795,0.13989799129655622,2.3114878821621674,0.010375695147908788,0.08059478750427518,0.10225915764641583
4000.0,140.0,0.01778279410038923,1.6168605952809558,0.018527823920091564,4.226793241913184e-07,0.01792740677672097,0.13748054387133385,2.315646497479276,0.01029332550313488,0.1357843659296005,0.16954824265326499
4000.0,140.0,0.03162277660168379,1.6070136579283065,0.017844811937945338,3.776951195217974e-07,0.017517292697596415,0.1338859349504233,2.321638433458383,0.010170425165760518,0.2208160431527964,0.2691390041200348
4000.0,140.0,0.05623413251903491,1.5934317483600773,0.016947604180443335,3.1754213402449025e-07,0.016966788677622982,0.12906375235837841,2.329297193845194,0.010004719935974448,0.34084579890030836,0.4018877965552017
4000.0,140.0,0.1,1.5769498858022324,0.015924596189547773,2.473999945940478e-07,0.016321553551406937,0.12341637367243086,2.33766942263136,0.009809346044006786,0.49090157849989996,0.5561432902222448
4000.0,140.0,0.1778279410038923,1.5597910246314268,0.014930906736226452,1.7757743230650491e-07,0.015675331992145086,0.11776579452364666,2.3453418015938627,0.009612312915817692,0.6524199932365166,0.7092234504693556
4000.0,140.0,0.31622776601683794,1.544554308117494,0.014105208105391124,1.1820822662831133e-07,0.015122430580614906,0.1129359239083165,2.3512878321573947,0.0094425525337225,0.8005387146343103,0.8391053729250086
4000.0,140.0,0.5623413251903491,1.5328217450969128,0.013503412241805799,7.412167926485337e-08,0.014709599833845288,0.10933272398918868,2.3553230866803943,0.009315026721203412,0.9176997826227296,0.935439786666856
4000.0,140.0,1.0,1.5247416580667752,0.01310529143233268,4.456145032118271e-08,0.0144316355960806,0.10690821932943449,2.3578333502563047,0.009228767287975666,1.0,1.0
4000.0,150.0,0.0,1.7659436765588579,0.032019938152232495,7.625408007566849e-07,0.024546188011322315,0.18578755527199614,2.225251211073724,0.014110995090478903,0.0,0.0
4000.0,150.0,1e-08,1.7659436623087061,0.03201993629661448,7.625408696286829e-07,0.024546192504399326,0.18578758860039002,2.2252517108743506,0.01411099787186288,1.0272669904151352e-07,1.4089495689527647e-07
4000.0,150.0,1.7782794100389228e-08,1.765943651218092,0.03201993485242555,7.62540793418472e-07,0.024546191822624252,0.18578758291146613,2.2252517210410483,0.014110997634357634,1.8267676058350344e-07,2.5055057530089035e-07
4000.0,150.0,3.162277660168379e-08,1.7659436314959023,0.03201993228425488,7.625408252152585e-07,0.024546195996263794,0.18578761356124363,2.225252227394132,0.014111000308299926,3.2485028034905414e-07,4.455488485160748e-07
4000.0,150.0,5.6234132519034905e-08,1.7659435964243404,0.032019927717332246,7.62540587554974e-07,0.02454619394773481,0.18578759638443765,2.2252522692833505,0.014110999619002754,5.776744330573164e-07,7.923100882398737e-07
4000.0,150.0,1e-07,1.7659435340573837,0.03201991959607548,7.625398340497016e-07,0.024546179653868353,0.18578748522289437,2.225251378198886,0.014110992270236777,1.0272661331201484e-06,1.4089479091351657e-06
4000.0,150.0,1.7782794100389227e-07,1.7659434231516562,0.032019905154236104,7.625392479429048e-07,0.024546178501355476,0.18578747121326938,2.2252519934497403,0.014110993151984686,1.8267648948324023e-06,2.5055005042106716e-06
4000.0,150.0,3.162277660168379e-07,1.7659432259307062,0.03201987947268767,7.625379109629656e-07,0.02454616696478886,0.18578737449356897,2.225252227476474,0.014110989266085297,3.248494230559583e-06,4.455471887036432e-06
4000.0,150.0,5.62341325190349e-07,1.7659428752182105,0.0320198338039621,7.625353678927549e-07,0.02454614112031357,0.1857871621625684,2.225252160503662,0.014110979292198289,5.776717220653167e-06,7.923048394707011e-06
4000.0,150.0,1e-06,1.7659422515579795,0.032019752592978616,7.62531306368711e-07,0.02454610999286624,0.18578689683515892,2.2252533859124224,0.014110970081890467,1.0272575602489806e-05,1.4089313111742612e-05
4000.0,150.0,1.778279410038923e-06,1.7659411425302116,0.03201960817959448,7.625237885218809e-07,0.024546045130366394,0.18578635303555982,2.2252547028556773,0.014110948236543465,1.82673778524863e-05,2.5054480174378596e-05
4000.0,150.0,3.162277660168379e-06,1.7659391704146095,0.032019351379949657,7.625104202716969e-07,0.02454592979682649,0.18578538608701115,2.225257045314552,0.014110909394471387,3.2484085037386064e-05,4.455305912594692e-05
4000.0,150.0,5.623413251903491e-06,1.7659356635862622,0.03201889474278587,7.624868146849202e-07,0.024545730046986253,0.1857837070492985,2.2252616943563255,0.014110843393009132,5.776446135447314e-05,7.922523556035548e-05
4000.0,150.0,1e-05,1.765929427921717,0.03201808279133386,7.624443802060735e-07,0.024545360033263384,0.1857806092370158,2.225268616166905,0.014110717506677486,0.0001027171839406421,0.00014087653530710372
4000.0,150.0,1.778279410038923e-05,1.765918340609911,0.03201663915827701,7.623692272927245e-07,0.024544711669940926,0.18577517338902105,2.225281786530892,0.01411049915473689,0.0001826466733658666,0.00025049232706321944
4000.0,150.0,3.1622776601683795e-05,1.765898628830444,0.03201407274505207,7.622356211408058e-07,0.024543559018819223,0.18576550961199287,2.2253052010987315,0.014110110972785944,0.0003247551484316837,0.0004453646848037554
4000.0,150.0,5.623413251903491e-05,1.7658635901881543,0.03200951137776777,7.619981453228638e-07,0.024541510203649773,0.18574833249730668,2.2253468114834325,0.014109420968480295,0.0005773736682072293,0.0007917278991089973
4000.0,150.0,0.0001,1.7658013272177813,0.03200140767585585,7.615762127196553e-07,0.024537870003368635,0.18571781331651738,2.225420743601573,0.014108195017389358,0.0010263154171643695,0.0014071079198125704
4000.0,150.0,0.00017782794100389227,1.7656907499988113,0.03198702127869104,7.608272108861282e-07,0.024531411788353278,0.1856636639169213,2.2255524788772205,0.014106021233914997,0.0018237606352580521,0.00249968786676783
4000.0,150.0,0.00031622776601683794,1.7654945660838612,0.031961514654817634,7.594984322275212e-07,0.02451994319852514,0.1855675172237412,2.2257847036777503,0.014102157323800346,0.0032390060962336903,0.004437123908520764
4000.0,150.0,0.0005623413251903491,1.7651471225697668,0.03191639685918781,7.571473215190128e-07,0.02449966040291351,0.18539746627697185,2.226196839723433,0.014095326876300497,0.005746781291852072,0.007865212728774619
4000.0,150.0,0.001,1.7645337418319447,0.03183691565077041,7.530015241240414e-07,0.02446388007065575,0.1850975006447814,2.2269216105236453,0.014083272603446348,0.010178290915162157,0.013907455923756785
4000.0,150.0,0.0017782794100389228,1.7634568996473676,0.03169790370135492,7.457397952351792e-07,0.02440119768687617,0.18457201186149036,2.228189799610055,0.014062151874159254,0.01797134242293228,0.024485128320153916
4000.0,150.0,0.0031622776601683794,1.7615848027397052,0.031457811060026195,7.331653977072004e-07,0.02429262834675809,0.18366186821610161,2.230382035011084,0.014025560300388859,0.03155962233222207,0.042783962741165416
4000.0,150.0,0.005623413251903491,1.7583847828594075,0.031052015659894572,7.118167031504826e-07,0.024108175964473396,0.18211573060342878,2.2340876635386584,0.01396335312783042,0.05490452839542937,0.07379890303206782
4000.0,150.0,0.01,1.7530699168036055,0.03039065028062945,6.767609908122278e-07,0.023804981379140656,0.17957460755277505,2.2401313104556446,0.013860997838733333,0.0940095156104821,0.12458714417370459
4000.0,150.0,0.01778279410038923,1.7446499884762383,0.029374267104942516,6.222361593436433e-07,0.023332572422332956,0.17561619016558339,2.249422854506352,0.013701249161845284,0.1568183811043218,0.20324235074013394
4000.0,150.0,0.03162277660168379,1.7322595456719847,0.027945659047148186,5.442036270436903e-07,0.022654650500632856,0.16993777475174848,2.2624788005243475,0.013471408831673274,0.2511935067382594,0.3151147600117089
4000.0,150.0,0.05623413251903491,1.715869674846985,0.026171518127041837,4.448873057520932e-07,0.021788432427650377,0.16268589921315815,2.2786508538898853,0.013176634405828218,0.37968931130897726,0.4563800349107033
4000.0,150.0,0.1,1.6969933877220895,0.024279455447582636,3.3579153925032014e-07,0.020832079486432637,0.15468475646235302,2.295779854837462,0.012849629625789526,0.5330175009516037,0.6102123925894812
4000.0,150.0,0.1778279410038923,1.6784269070054623,0.022563461141794357,2.3375915004570623e-07,0.019932496914605503,0.1471642139381382,2.311123923979434,0.012540388133132142,0.6896222377508953,0.752929231328207
4000.0,150.0,0.31622776601683794,1.6627937539433137,0.021221153119522537,1.517236419566969e-07,0.01920517286925805,0.14108816802879792,2.322929499087892,0.01228907437983549,0.8261128578670994,0.8669512939746653
4000.0,150.0,0.5623413251903491,1.6512646253023038,0.020287150199900638,9.340915004025128e-08,0.018685727666623294,0.13675137036324841,2.3310022867553166,0.012108819997348303,0.9295735306690117,0.9476532764124559
