tag,m_GeV,delta_keV,E_star,halfwidth_v250,v_min_248,exo_lo,exo_mid,exo_gap,exo_hi,exo_roi,exo_lomid,exo_he1700,exo_he1000,exo_all,exo_gap_true,exo_hi_true,exo_lomid_true,exo_roi_true,exo_D248,exo_pct248,exo_p16,exo_p50,exo_p84,exo_p95,exo_mode,exo_fwhm,exo_f_hi_of_roi,endo_lomid,endo_gap,endo_hi,endo_roi,endo_he1700,endo_he1000,endo_all,endo_D248,endo_pct248,endo_p16,endo_p50,endo_p84,endo_mode,R_roi,gap_per_hi,lomid_per_hi,he1700_per_hi,D248_per_hi,endo_D248_per_hi,Z5_exo,mu_hi_exo,mu_gap_exo,mu_lomid_exo,mu_he_exo,kappa_exo,Z4_exo,Z5_endo,mu_hi_endo,kappa_endo,Z4_endo,B_exo,B_endo,B_exo_mu3,B_endo_mu3,B_exo_log,B_endo_log,B_exo_noHE,B_endo_noHE,B_exo_bin,B_endo_bin,kappa_f2_one_event,sigmaN_f2_cm2,endo_events_at_exo_coupling_f2fo,endo_gap_at_exo_coupling_f2fo,date_exo,date_endo,B_exo_date,B_endo_date
iso,10000.0,330.0,326.0121500833636,247.02929112806342,96.11026098282402,5448.099635912145,117930.186304544,539475.8787594268,116243.91269553875,779826.8909002994,123378.28594045615,133317.01620650175,111517.6919118863,956901.4461958484,552867.2287671902,111774.90423327859,114619.16593540327,779826.8909002993,482.9240776249267,0.9934150011645162,124.86933038313744,162.4779038952263,198.00432755864983,220.7351357476425,162.5,78.0,0.14906373972476988,7.0598485573721455,542.1504243643656,204.86249593357095,755.8659012266921,312.27619828104497,270.7079413746654,1117.6415578651645,0.9383661995858892,0.9860497784497958,153.80721961827916,181.221066033749,211.5821298235903,178.5,1031.7000537194774,4.640895735954791,1.0613741664357381,1.1468730973954755,0.00415440315476804,0.004580468451825195,2.5673848970616135,0.13989229805356096,0.6492255695296878,0.12858200969156944,0.16043871317045852,1.2034376236109765e-06,3.007000016957438,2.7191816801236492,0.19130273299712763,0.0009338104181800058,3.1074678379354763,1.0407581693272823,2.1167294962507377,3.469193819129192,7.055735416841194,8.279220787278346,12.242020802779871,1.4809162171987316,4.239136897471438,3.5442477872737976,6.560807308872784,1.2823358769348333e-06,3.8011550781617137e-44,0.0009692739632946683,0.0006952189398578707,1.0278931324048088,1.5141256225430426,1.0697881747457145,3.2049943662658693
iso,10000.0,340.0,335.8913061464959,250.32740159864673,108.28129160437543,2422.5380662154394,88525.29831754757,500677.4296214559,112120.19602761653,704464.6605152657,90947.836383763,134120.57359881376,111913.09353799415,879433.7698619666,512887.0848547076,107986.77778323738,83031.12361741965,704464.6605152655,471.2832104994933,0.9928611947434509,130.18973895731432,164.67582980868997,199.5260061732703,221.92600861942773,163.5,78.0,0.15915659409459745,1.354769928525389,279.59394512434693,131.85777590802124,414.0978841810732,234.5856130147966,203.15429436438566,679.220245953596,0.6341147548005039,0.9824454289559977,159.440648204691,185.9740707003648,215.24874753746064,183.5,1701.203235820503,4.46554186810495,0.8111637296938142,1.1962213619906468,0.0042033748351939255,0.0048090812273584626,2.5822132870191505,0.1438009120456999,0.6421489934117502,0.10101550887248155,0.17201772286280434,1.2825602981489617e-06,3.0159256246780015,2.7567272994311165,0.20230425534961768,0.0015342610927302242,3.1250665950111944,1.1110209068018206,2.478564141172213,3.7034028784616946,8.261806462557606,8.591942019375553,13.533702592349155,1.625797115281576,6.088685256095297,3.740985371877612,7.3225431165154005,1.4195176224575571e-06,4.207795099706778e-44,0.0005878192440174219,0.00039688853223644163,1.027688397500806,1.6205268622686424,1.1417832953010554,4.016579770625379
iso,10000.0,350.0,345.7704622096281,253.58262027794183,120.45232222592692,986.6581637707687,66366.60921848041,462348.30214852036,107774.25272077278,638184.0354404004,67353.26738225119,134719.4236798974,112126.69963409551,811211.946581671,473410.89508943853,103971.85613888167,60248.59809842158,638184.0354404004,458.6541615437798,0.9923019545349155,133.85057930871412,166.5735118917504,200.90172033723437,223.0138238755024,164.5,78.0,0.16887644744419145,0.133025434549545,125.22295995205573,79.0245071919773,205.28012842166567,171.4890422479234,148.33492988524566,394.83342517897944,0.4052616743077062,0.9767509683406079,166.31128287017623,191.74537080056794,219.58637849925367,189.5,3108.844681398032,4.289969918384837,0.6249476631190715,1.2500149180243965,0.00425569326592396,0.005128303721315063,2.5963565048060624,0.14747805841671682,0.6326764342295169,0.07981581486103717,0.18434977310216946,1.3683978751289583e-06,3.0240844571542604,2.790599370371702,0.20871287538929673,0.0026411158108491893,3.134762399419646,1.181443127826463,2.806858536964125,3.9381435123101665,9.35606986570424,8.902934164640435,14.83224522439262,1.7819346980572963,9.46504848439837,3.930709299810764,7.78139650251632,1.5669461228529736e-06,4.644808992107046e-44,0.0003216629013290895,0.0001962176315890469,1.0283297209804703,1.7620553774539751,1.2149130819920808,4.945840178810233
iso,10000.0,360.0,355.6496182727604,256.7965782928649,132.62335284747834,362.2168608692709,49738.889663032896,424766.43008107494,103233.76011933226,578797.0627216337,50101.10652390217,135112.40984134623,112158.13977371597,749957.0300708093,434702.1256877074,99767.91695347163,43782.46586863642,578797.0627216336,445.0025696566679,0.9917314276578393,136.63895539018262,168.25220800732848,202.16437992671996,224.0230903431031,165.5,78.0,0.17835916380415606,0.005231513379263528,46.37564844355688,42.67801759947983,89.65696028502886,121.37161495218784,104.8750897955545,221.34390772929416,0.24189165440823343,0.9670306751081686,174.10969105520118,198.37616289807733,224.70880772857382,196.5,6455.684654951242,4.114607756126189,0.4853170752086157,1.308800625736814,0.004310630254504637,0.005667827795524918,2.60987298442816,0.15095095850344292,0.6211039846529487,0.06344236127159708,0.19756470894487796,1.46222474439517e-06,3.0315884783049265,2.8132013748877034,0.20138000127592712,0.004718588458485044,3.1232136861766837,1.252062753076298,2.883953384431592,4.173542109362423,9.613098206859654,9.21235090570188,15.768566822700839,1.9516349457494375,16.03643053584381,4.114044611676206,7.2381377899808665,1.7277212764311132e-06,5.121385607062686e-44,0.00015490223786458366,8.012419452422265e-05,1.0297185426852815,1.9529949374220053,1.2892722334482472,5.632346359555957
iso,10000.0,370.0,365.5287743358926,259.9708059356284,144.79438346902984,119.98617890270316,37420.27569070154,388352.6184451276,98534.43028606189,525109.2384465673,37540.26186960425,135293.97137290865,112004.95685307797,694418.4367909828,397211.7350723782,95405.84533806938,31956.289262757342,525109.2384465671,430.5598123338804,0.9911452587777416,138.8585152716326,169.7575608299714,203.33937496947902,224.97816362595935,166.5,78.0,0.1876455850930307,5.911287428555731e-05,13.129438849895912,19.611255117117093,33.1136786705048,82.02075527724922,70.77623942936083,120.85334990348906,0.12686433114392345,0.9502260229599319,182.9028675988508,205.78642059403197,230.48276851479503,204.5,15857.774174582892,3.9412885152699944,0.380986237608708,1.3730629078600005,0.004369638217665576,0.006468955219148301,2.6228615650477183,0.15419095468223895,0.6077110388476245,0.05087285105019176,0.2117138806017046,1.5648434180275552e-06,3.0384181366625063,2.799372322146359,0.16962835140538704,0.008649540806663213,3.0680474666098903,1.3226281994983355,2.337430828572102,4.4087600471075055,7.791430955862563,9.521397624717908,15.151700306813149,2.1368599930722207,28.567927937527998,4.28866555537175,5.141211569019971,1.904365657245536e-06,5.645002466918817e-44,6.306055244517334e-05,2.50032524446471e-05,1.0317667725499222,2.2115680699913915,1.3646438286799123,5.169387386283582
iso,10000.0,380.0,375.40793039902485,263.106741180679,156.96541409058125,35.1866370076189,28287.57930586735,353159.8035041587,93718.92324659343,475868.27415650693,28322.765942874972,135267.38006142023,111670.12372032108,643293.1596482522,361003.9166911671,90912.71153479535,23426.506910003423,475868.27415650693,415.3077596508814,0.9905336659727334,140.7286915104203,171.1579677747207,204.46141189591694,225.89465035142177,168.5,78.0,0.1969429952284873,1.2412652086676036e-07,2.51682236948194,7.0954240288303385,9.826291110715598,52.3895362724574,45.136279727357355,65.32860911944883,0.05569253426019543,0.918224014219778,192.45228904029113,213.879475055905,237.21932689222092,212.5,48428.065970645956,3.7682870360655323,0.3022096814786492,1.443330496931814,0.0044314183866381255,0.007849077663844172,2.6353701204998288,0.15724899107051413,0.592559334485403,0.041154197058688315,0.22696226442383152,1.6778787636810577e-06,3.0447202243441223,2.7248348440464487,0.11340159568090034,0.015982356406061653,2.935010034259446,1.3934349002266226,1.274045596715973,4.644782085289466,4.246818654824147,9.830405831260153,12.326718921366625,2.341622689376368,52.60485113185206,4.4566807546142995,2.3094405612653572,2.1014218730436166e-06,6.229124964649003e-44,2.0649183070951812e-05,5.288905577794811e-06,1.0343697787563002,2.5573073820655616,1.4413269494587189,3.2581262095698813
iso,10000.0,390.0,385.28708646215705,266.205737298454,169.13644471213274,9.113443006542907,21517.91796760064,319506.77280378697,88789.47965736814,430473.5853289188,21527.031410607182,135032.09940663073,111154.10511447754,595956.8138476658,326387.19820120867,86300.36358731314,17272.124173598542,430473.5853289189,399.2778933377851,0.9898924844871556,142.35803466283045,172.47989825345888,205.54083604139726,226.78151586193073,169.5,78.0,0.20625999523182204,2.8787988538330455e-11,0.2589817019462386,1.7798935374220133,2.1474471997750695,30.7457574490317,26.41668491722576,34.53167093238673,0.018391704590053702,0.8494878268291655,202.88332314792166,223.10158715914017,246.39823996574611,221.5,200458.28617998524,3.598475563059265,0.24245024853933553,1.5208119242021618,0.004496905431573292,0.010333036332438249,2.647287925170263,0.16003160686238774,0.5758698266114096,0.03360054267497183,0.24337797596555175,1.8023712660546898e-06,3.0503346408304877,2.5483599694256487,0.053502439171271635,0.03005934795895952,2.6709425066656647,1.4629279644442164,0.3795182407908821,4.876425253328994,1.2650608026362735,10.135585518594931,7.716719951387025,2.5670707590167545,96.79821416341659,4.612175926278222,0.5226175510485438,2.3230229079814827e-06,6.886004269385767e-44,4.988569038758175e-06,6.016204263691449e-07,1.0374397890754954,2.9840994774964256,1.5176996788656516,1.1325201840444339
iso,10000.0,400.0,395.1662425252893,269.26906968032955,181.30747533368415,2.098080559005557,16477.8132492079,287485.0112378821,83807.05773039265,388404.72254010604,16479.911329766903,134590.03355332738,110457.97869842772,551868.0321460483,293471.20914734347,81621.52578119599,12810.237367870312,388404.7225401061,382.6752014667955,0.9892102934897362,143.8196820683615,173.74505748036736,206.60192815208734,227.65625722705033,170.5,78.0,0.2157724993205737,8.2860869924418e-16,0.010228162866392203,0.25328873083934905,0.3096202119786769,16.023795123367584,13.706105129529616,17.136208846209943,0.003650897827586534,0.6784757143596108,214.4851447753483,235.1733665531169,267.69599167361025,229.5,1254455.3214337793,3.43031982058983,0.1966410917655979,1.6059510642445363,0.004566145284539899,0.014413976553509414,2.6587151625787078,0.16256690546165659,0.5576564779770737,0.027683711049093614,0.2610744948370883,1.9397758358804863e-06,3.0553531235627402,2.1686528664180447,0.014986364695558411,0.059167119855259825,2.1646780311121656,1.5313404041515397,0.04437231878889638,5.1044662525074695,0.1479077292963213,10.438469750775456,3.0440928914150733,2.8184068002579235,163.60666683642154,4.755985860166111,0.04399131392591534,2.574633988639882e-06,7.631840640471745e-44,7.971587213301867e-07,2.633377575715769e-08,1.0409046880125588,3.3868578258235083,1.5939794056243841,0.1502827351401092
iso,10000.0,410.0,405.0453985884215,272.29794197240426,193.47850595523565,0.42130579679439617,12682.853737411364,257318.56420398402,78799.7259557599,349415.67209773086,12683.275043208158,133944.44326138287,109586.73266965075,510772.8248933251,262477.71523299365,76901.48649187312,9547.717672496443,349415.67209773074,365.5891185407318,0.9884827795604864,145.18475781870453,174.98363451735415,207.64783846069417,228.5210671744436,171.5,78.0,0.22551857929749577,6.808338867647619e-22,6.761759432548084e-05,0.01716105001567092,0.03244980887287547,7.117648765916068,6.042848251884502,7.496138791261195,0.00027675786925735303,0.28091318469006443,233.82954668327355,267.53291511079334,288.19684508639887,276.5,10767880.743661469,3.2654753691459404,0.1609558268048909,1.6998084909150897,0.004639471953823577,0.0161270941466068,2.669530524021243,0.1647780616595489,0.5380787017248679,0.02296804260712151,0.2800911483254314,2.091099425295709e-06,3.059653456166517,1.2417177006198625,0.001900316034404091,0.11073425184757246,1.16339959045842,1.5970526806255703,0.0013865253459669296,5.3235066434159855,0.004621751153223099,10.734693077704001,0.41387712829002193,3.0979997145240286,196.5387559731238,4.882962678665994,0.0012556804547732884,2.861920857746478e-06,8.483428715823716e-44,9.286878484316904e-08,1.935162035507335e-10,1.0446753202454038,3.364262307148185,1.668401520581298,0.004664634959342138
iso,10000.0,420.0,414.9245546515537,275.2934916017876,205.64953657678709,0.07407968199759857,9803.718591141975,229070.7763187398,73797.41708190586,313266.45036120695,9803.792670823972,133088.23994537597,108534.53071830462,472414.5826805556,233482.36649089123,72164.46645826667,7144.700389753676,313266.4503612069,348.1466704114204,0.9877004487903654,146.4900052344124,176.21191607984787,208.68855563429045,229.39042994847793,173.5,78.0,0.23557395628167305,3.8752398192730566e-30,6.576554922455716e-09,0.001252247184079219,0.004542077647602669,2.474417980553701,2.0729251947966536,2.5974081638293343,1.2655023451954481e-05,0.021189356327879036,263.5580986674718,278.4408614562779,293.70678607675427,278.5,68969857.99583381,3.1040486967789134,0.13284736862731922,1.8034268028332854,0.0047175996691729925,0.010105850995592181,2.6797182026134347,0.16662151631848862,0.517201300583731,0.019169109179658052,0.300489708457486,2.257823144861014e-06,3.0631805805829413,0.0,3.4555021940763472e-18,2.7594409777948016e-15,1.6858739404357614e-07,1.659057841562331,8.234989381808347e-05,5.530189956262223,0.0002744996460602782,11.022475967874334,0.014780844625313963,3.410376149942112,124.16470787884582,4.989766636740964,9.548565716966047e-05,3.1921707506404396e-06,9.462369631394808e-44,1.4499087413814973e-08,2.099348626344354e-14,1.048704386708759,3.550055834994201,1.739861236249982,0.0002923467210600401
iso,10000.0,430.0,424.80371071468596,278.25679476735183,217.82056719833855,0.011424636922273898,7590.711416969617,202765.00054647974,68832.74525088553,279762.323523497,7590.722841606539,132040.33839999663,107318.87717862954,436610.1892287428,206488.0416671357,67451.30534745488,5362.723258817951,279762.323523497,330.29519148495524,0.9868587025868518,147.76067762774238,177.43904257964553,209.73135020278508,230.26019097295614,174.5,78.0,0.24604008282446344,3.746139502375971e-40,3.756629843976485e-14,4.639683672824929e-05,0.0002830511007134413,0.5826696014012491,0.47601971834198836,0.6105266154640232,2.7376545897871214e-07,0.004918738512032031,269.26907073907245,283.525317244977,298.2917710283232,283.5,988380977.2099284,2.9457636740686466,0.11027778732258081,1.9182779637617016,0.004798518354615618,0.005900519912212607,2.689042524445504,0.16805027243557513,0.49503638795805677,0.016048895767929734,0.32236713441731424,2.44142917477802e-06,3.065873020053641,0.0,1.2937337814125167e-19,2.7884094534074365e-15,1.6858739404357614e-07,1.7152591331319917,8.423019858340833e-06,5.717527070095457,2.807673286113611e-05,11.293522569939135,4.813191530016041e-08,3.7593926765632815,72.53863053932761,5.072947441289758,9.075961781725412e-06,3.574462734672029e-06,1.0595575948538222e-43,1.0117556115080953e-09,1.3427933385250747e-19,1.0529497073037686,4.797801646685986,1.8060816021814465,4.041197854641641e-05
