E_keV,Xe_p_300,Ar_p_300,Ge_p_300,Si_p_300,O_p_300,Ca_p_300,W_p_300,Na_p_300,I_p_300,Xe_p_350,Ar_p_350,Ge_p_350,Si_p_350,O_p_350,Ca_p_350,W_p_350,Na_p_350,I_p_350,Xe_p_380,Ar_p_380,Ge_p_380,Si_p_380,O_p_380,Ca_p_380,W_p_380,Na_p_380,I_p_380,CaWO4_p_300,CaWO4_p_350,CaWO4_p_380,NaI_p_300,NaI_p_350,NaI_p_380
438.0,0.11922555022110554,3.788248546718916,0.5399930928248741,8.709443132984026,6.043140006211767,4.010430419372705,0.042310263775655506,9.086042105391144,0.09490342512638861,4.684410561258946,182.96943219895462,22.75074790641796,482.3418079843374,484.96536909228405,193.6512171678273,1.6225772419904816,556.9435107441265,3.738079854060463,925.2148897562673,38943.207221359145,4612.974898734814,107684.6878176102,122587.89074522447,41213.51351708563,317.76948481702334,128929.35874314482,739.714707446045,1.9284701899057517,135.78525924649043,33187.373551534816,1.4739565858394899,88.58825569075816,20401.332669823223
442.0,0.11277175498751513,3.5335161249275995,0.5271381661528385,8.183736446782023,5.596346160993681,3.7298033637219254,0.03794031638908485,8.513219139691973,0.09067546862200002,4.442364434788929,172.4489362817816,22.3130962455917,460.7654617445062,459.22123544790395,181.9822844965242,1.4580589242651265,532.7074263236865,3.583036291391704,878.9516936525814,36848.869495887324,4535.223038124378,103567.58854949774,118084.7489077533,38882.946826380365,285.8902311649271,124404.27281689642,710.3198400675325,1.7873081963572113,128.33376540154438,31841.69350550713,1.3825180131406383,84.73968267769138,19682.392552972306
446.0,0.10643354990001468,3.292522814351851,0.5135401697670701,7.713507059225984,5.140507055536664,3.465068222959101,0.03374690688238649,8.002748164158147,0.08652480631595508,4.1990903542133395,162.00902362769125,21.837399908897705,439.6641384942853,435.4063026870145,170.45788392483618,1.2986843191054407,508.83628644645154,3.4222340776626274,832.2889210519021,34831.86709563429,4449.39706957985,99673.68563903018,113519.5168958592,36645.10284795884,254.80954320446625,120109.68574288658,679.6801126195301,1.646460562403227,121.33447813254413,30495.629416610893,1.3007083742443826,80.94220915244051,18997.752228436726
450.0,0.09996346246283526,3.064768331836687,0.49930134942893983,7.22989417275379,4.739664358903103,3.2155932439536925,0.02976224016563284,7.475091026244731,0.0820881972302926,3.956224250544991,152.3997299368696,21.32724269184917,419.0556007630325,411.9833885960431,159.85656476519947,1.1467823683398592,485.36710229746103,3.2571786234854376,785.548252891151,32947.82609331131,4361.790155467762,95642.4002519455,108908.36648480517,34556.60623666716,225.46501309817415,115577.57382098695,648.087566823442,1.5200944587926821,114.55558769744248,29161.25650987325,1.2160206479544367,77.20278637093156,18275.873870000563
454.0,0.09368189780098837,2.849755447149705,0.48464430261042624,6.798985002139441,4.332733714491125,2.9806609226659626,0.02601198920170816,7.006904420662809,0.07760610115777969,3.7172888627917438,142.86863235168963,20.790385336241517,398.95604876795176,389.0111490677627,149.39478460963682,1.0043900784208706,462.3349350068289,3.089286834090073,739.0252076280939,31082.601319565867,4262.408988218752,91850.512173289,104545.34131145927,32499.090024316072,197.57065678296607,111303.50306893041,614.9697460550329,1.3945491780564827,107.90236435587127,27887.272791420073,1.1404159508170006,73.52799156083145,17592.28231589228
458.0,0.08751665098823518,2.6573855850979022,0.46941291067447033,6.3867411639856515,3.976938005172992,2.770543251344151,0.02252600938327921,6.558987881025615,0.07329112585024761,3.480909713625936,134.1281459850085,20.243128225471448,379.38009014467593,366.5450763916803,139.80763150791321,0.8712269997191935,439.7727601881702,2.9251088517843025,692.9764579773266,29291.97432184815,4161.360066260865,87927.03409054993,99893.29415355308,30529.67342115156,171.46582138907,106801.62257172052,582.3027856675627,1.2839925624181845,101.48928638498366,26562.45408664859,1.068061746982289,69.92842798063555,16874.131205717986
462.0,0.08148427213002325,2.465877923715114,0.45392011059495857,5.9928387809742265,3.6422909486399586,2.562518667449373,0.019295552519315654,6.131146012648856,0.06880974224653619,3.248460034793453,125.80009940773586,19.67835777936079,360.3407149351334,344.64478224179067,130.69925498930365,0.7478761028936571,417.71134242606047,2.755242358459781,647.6699109802045,27629.071387724613,4052.7866321038937,84256.01203214846,95524.64158804333,28702.14575284098,147.36463487685506,102581.63250883561,549.4639603777641,1.1785911679575916,95.27487416144386,25321.65558150369,0.9986456943217202,66.40085407741462,16199.070704850685
466.0,0.07562191777121384,2.2856589554760633,0.43805622205296885,5.58899135450519,3.3283270416554154,2.3673556910789197,0.01634107236946669,5.723133918865302,0.06453918097071053,3.020529287694378,117.54778045596576,19.057627310692915,341.84927643882077,323.363866560406,121.72092932059424,0.6343353358889492,396.1791214923953,2.5861956058654894,603.4038885457364,25983.426199295878,3942.4738457829844,80651.97737884529,90891.1518939715,26903.009831406223,125.21841015838903,98401.37051325361,516.67633325271,1.0797535478231581,89.22249797812012,24027.192057353488,0.9324496021075219,62.955141940719855,15530.147006401157
470.0,0.06993846891172524,2.1162808785416054,0.42265002182877615,5.231845339002139,3.034511627597842,2.1844606245644016,0.013666006817721529,5.334659879647763,0.06017004838265657,2.8022395498767203,110.02076793748795,18.46051560536335,323.9154784574748,302.7404330000403,113.53786946541562,0.5314684254451154,376.6150216616409,2.4189916081487013,560.2872375639585,24460.88895137981,3829.1938976843253,77118.45675607701,86571.34465617145,25240.177544100145,104.91350562133448,94267.91482675393,484.144110303902,0.987280417214551,83.4337754863828,22822.599705134136,0.8691667874632143,59.8128586501781,14868.618650107666
474.0,0.06453929114429124,1.965731506006377,0.40673316971510964,4.8919135040217085,2.760225052360995,2.021937420538101,0.011277410661790133,4.965388255143703,0.05604321370825851,2.5897491920987616,102.87115000077951,17.851909736346297,307.6236272576298,282.8102365624527,105.78889618517256,0.4389640347803674,356.188260742975,2.2545512978932707,518.3556905537325,22954.809445406627,3709.975337233129,73658.74324513001,82294.90401478147,23603.667283813946,86.80524374676423,90188.09592703664,452.05249778067406,0.9021666072773122,77.86617959333874,21632.71301313231,0.8090343572308477,56.54060093524352,14215.690088270998
478.0,0.059243843874594186,1.8161837813510846,0.3905844996589224,4.5687774775179815,2.504829713477157,1.8614855500844847,0.009156870762633848,4.614942580523037,0.05187566305565045,2.383764247499238,96.08700085690117,17.234711327414434,290.8035412693262,264.905834383631,98.46033355080957,0.3570399447793293,337.7133509331159,2.0979334286505855,478.0349245250125,21566.57913902702,3591.583542397203,70275.88996216525,78073.52900655003,22096.93088831026,70.69154899281577,86168.47083153196,421.26476392874616,0.8217112369441952,72.81413326171307,20474.403628826458,0.7517549640935797,53.574339115672124,13573.097891516964
482.0,0.054254772105008654,1.6836601740904669,0.375275446368552,4.262000861485472,2.285314519823209,1.7193257680624172,0.007300510723994766,4.282908817920114,0.04797054701421504,2.18792085976769,89.65636038295882,16.611665414465104,275.58600414569565,247.65660459267062,91.53443161916337,0.285159448107564,318.46745758435753,1.9411609685278763,439.34010546486473,20242.418064783844,3470.9643163756127,66972.70412776068,73918.12290656786,20664.29352672955,56.52969485136385,82215.29799588569,390.5020107791717,0.7519458600809629,67.97017480857694,19342.31789592407,0.6975217568889672,50.48969362045879,12940.719234727394
486.0,0.04950271289645242,1.5521661789296175,0.35936552434437524,3.993458900326764,2.0642643265463763,1.5791220438568996,0.005701449832668522,3.9688387311891082,0.04407264744431431,2.00054131329741,83.56725936238347,15.988630033956532,259.8933068458436,229.86670534443596,84.99955535447339,0.2230857250020983,301.14716545201213,1.789313651689353,402.165524665381,18980.62021238945,3348.721954634215,63937.22838763526,69839.40906681416,19303.7415066334,44.2547468196197,78585.57319558243,360.62185417571345,0.6822758670901518,63.066733587119664,18238.51753055714,0.6460499125406703,47.70456492188364,12358.69798559836
490.0,0.04496990166383014,1.435992503197278,0.3435112934754807,3.716956675814068,1.8752217362634132,1.4553036654791434,0.004340665369169408,3.696032546851047,0.04044717321102128,1.8212933479103073,77.80774404387536,15.376893567979446,245.75328075173053,214.01869668280233,78.83707896089292,0.1700837613907347,284.4060325191383,1.646482332485443,366.8062991665045,17734.05565759933,3227.2629562585007,60798.4777232653,66113.94903853936,17966.96078623889,33.78290431295292,74780.12953242016,331.73623782433043,0.6221531621994116,58.652546409424,17217.69514514497,0.6011377312201226,45.01590029760086,11750.567126094116
494.0,0.040699340584677154,1.3271998146874031,0.3284067308074586,3.4554382747375736,1.6856918746167262,1.3397369847384828,0.003204666369683691,3.415134323025586,0.03697335780780075,1.6533404314419047,72.61221984513331,14.750778215648122,232.13623217196218,198.86285014180342,73.2822021600151,0.12578268169721643,268.2491130782812,1.505771285521926,333.35925059903184,16593.269348412916,3105.4033432319957,57926.36758758099,62212.50962189175,16744.97957820093,25.015601305133874,71057.33390997323,304.49885518951334,0.5632143024024854,54.482338649788666,16174.826081695113,0.5551127973324981,42.41863690574699,11156.508181425272
498.0,0.03671212723563413,1.219454294600047,0.3136118450063791,3.2084173109014524,1.5244201910874167,1.2260272102632916,0.0022810533185940985,3.1720400270395497,0.03356112178523375,1.4928651418641599,67.46510843268113,14.130790754751617,219.0405943814274,184.40391241355712,67.8130181525498,0.08962820873126598,251.50303375266353,1.3744214407174347,301.48823981655977,15509.626251238042,2983.5766189855326,54958.9106050158,58672.47964124965,15588.318834326537,17.84163938708428,67663.62602520837,277.8352530360038,0.5109504790353322,50.48416285853379,15222.397389373691,0.5149383319513338,39.738934063651854,10613.410207017208
502.0,0.032974190632262194,1.1246846125867955,0.2982987520879833,2.9936393231994787,1.3634596889914943,1.1260489652410428,0.0015479047545780868,2.9223287384941736,0.030420360560162295,1.3436626275865433,62.61219097373419,13.524181823821245,206.4647808061509,170.64364366897317,62.67490517966204,0.06097679690652982,236.56157836699538,1.246302938115306,271.6853522573737,14481.342793091258,2862.6919710203056,52254.90879430395,54984.06094461895,14494.649250250573,12.140994083160091,64353.679568978616,252.40281646510329,0.46078884237188045,46.69215561396707,14246.69532236602,0.4739787941361375,37.33875861968148,10084.20181933578
506.0,0.029436028184531664,1.0362079204386352,0.2841881174350109,2.773146946660989,1.227194187531312,1.0330417210567302,0.0009899369104250338,2.7070197772132825,0.027449287198904403,1.2035289506860376,58.25542824814778,12.913868995110597,194.40256373255914,157.5794401858858,58.065628373386716,0.039063714736486004,222.21007105743737,1.1275906069835138,243.59933267849416,13545.925972175932,2742.103782676751,49463.757561317725,51656.28905283225,13500.509904743269,7.787436097210754,60897.211582296346,228.70128777222118,0.41719837219845096,43.13277848500172,13365.868826199863,0.43843951713706275,35.03703236798114,9533.985507340636
510.0,0.026188256162869523,0.9536902698007839,0.2696985643036505,2.582060437837771,1.1019498622604795,0.9466147510215102,0.0005901126561991474,2.4863885325361124,0.024650526163286196,1.0719520676056322,53.94556736747228,12.32609498077833,182.84685075608223,145.20709941509622,53.535399687824466,0.02330249276401152,209.50563929439588,1.0129241337611758,217.4500015081272,12621.431028105197,2622.6752011753683,46930.91709512267,48438.403610994435,12524.401538676324,4.651112074503798,57767.65311125275,205.82940744224084,0.37707451961439764,39.742113132560654,12512.75389969452,0.40222979607129394,32.991358462555574,9034.612694857036
514.0,0.023159822754348615,0.8768095329008073,0.2560661014748762,2.386192280159618,0.9870948016809595,0.8663923203049946,0.00032900017822905226,2.2968543597037927,0.02202521720826034,0.9511230351331424,50.08843326434928,11.739520486690816,171.78979042534868,133.51809318809208,49.484164339548805,0.013018908735365948,196.28692153822604,0.9074584566337133,193.00187337371614,11746.917527624488,2504.7250882961926,44482.33460084486,45334.19312106309,11604.358442909743,2.6008732088213553,54729.642948793764,184.29622316504918,0.3402121204998746,36.57350523147919,11693.403185541816,0.3709365654367765,30.874593397228868,8550.414851640626
518.0,0.02037436944915209,0.8052553541151753,0.24297155423758485,2.216998981806865,0.8820106296097862,0.7920246050767342,0.00019014802028644067,2.11894190200002,0.019511518289515493,0.8381359931525019,46.277101229052036,11.188041360959433,161.22281054726935,123.31987407240872,45.508928420273826,0.007534712568092107,183.64796150929283,0.8065872244978435,170.42691888903155,10920.601406917414,2388.9958927495613,42117.98413432731,42346.58271427497,10738.469416857753,1.5063742138352232,51785.61650154018,164.4600102172244,0.30641452899007604,33.74989815200098,10908.117589979985,0.3415203549130694,28.850640829190862,8082.068841597001
522.0,0.0178232706431627,0.738729078981807,0.22971593587262107,2.057682412935091,0.7860812116950978,0.7231418988043209,0.00015642965530961276,1.952172189646281,0.017237662541549972,0.7347545857272777,42.87680062543267,10.624493479012623,151.13665983683316,112.91620032873176,41.96528014186715,0.006202461896585372,171.58259001892935,0.7145107953638719,149.54456501525502,10173.794906965157,2277.444135659586,39837.667536108645,39478.120788624496,9956.753706377378,1.2413377294477532,48937.942047691075,145.594873400377,0.2754823988321449,30.943352022639406,10161.561546822684,0.3140162653712102,26.92211064425153,7629.323351197049
526.0,0.015489769186464289,0.6769436612645102,0.21694602136313362,1.9078294249822763,0.6987196759857295,0.659425349692448,0.00021161584747545221,1.7960672755867335,0.015132780916919768,0.6399048714445807,39.52112000287981,10.081895537406321,141.5214525109078,103.88367910849577,38.49283813573783,0.00839788850814478,160.98331766925907,0.6289638743725035,130.4057880092817,9437.03551004141,2166.6455348951195,37490.49722034563,36730.72193187559,9190.818168463164,1.680194804842686,46187.61378341835,128.3548403537298,0.24723053975672604,28.453736325558253,9444.560219230685,0.28829099048699797,25.223977509334425,7192.884582838589
530.0,0.013365689013959405,0.6196235488061584,0.2049738649083394,1.7547150214208063,0.6258264436515047,0.6005710061991543,0.0003398454087141434,1.6501519206022024,0.013193402716558443,0.5531431710177506,36.53720257831385,9.55832170933478,133.04634973553166,94.70802779701147,35.40817606953494,0.013512404579729938,150.0009523488222,0.5484138974468531,112.83116432753104,8743.197609163457,2057.5346797096645,35527.524054993395,34105.46600442494,8472.494118880157,2.706778559521129,43535.32606194406,112.12738687459505,0.22291800171682902,25.98814930491214,8761.710321915947,0.2642687001092528,23.47131641927699,6772.340460060579
534.0,0.01144740114852379,0.5665045489985842,0.1931718319133741,1.6232872269033745,0.5532805554822928,0.546247210304652,0.0005276017309049633,1.513955173224459,0.011415226558172715,0.47450073825331157,33.742460469114704,9.048198186920654,124.3116645260347,86.78092157178216,32.53110474948609,0.021016587932554332,140.38882305928806,0.47578069403448314,96.99027245456513,8119.149323137426,1954.1365630742407,33497.038454562404,31603.11924376204,7827.213254786057,4.208161021397613,40981.49128253948,97.42435579699406,0.19935132128870597,23.83049861969712,8116.650112084208,0.2418735184646236,21.935523465247904,6368.187573128435
538.0,0.009714630186822913,0.5173336748086749,0.18199812685981995,1.5000909416474515,0.4876719715159475,0.49618469481643607,0.0007616456882940662,1.3870118398236477,0.009793236469973304,0.4037386230370862,31.127583139985195,8.553789724631185,116.01529070574145,79.36021994379452,29.85070520862314,0.030325155953603602,130.4507620264571,0.40928468745131785,82.59334992765658,7504.5355542393145,1851.788344469047,31548.89868693896,29399.28928228362,7196.39036631476,6.088156590233198,38713.12985210551,83.93582782337137,0.1779493145016799,21.813935035929365,7540.195529027973,0.221029847925714,20.35493525802803,6008.848567954444
542.0,0.008163605580856997,0.47186897237118397,0.17107777466923854,1.3847394767646084,0.43332803158437844,0.45010191273188205,0.0010273070356299437,1.2688638413067777,0.008321811933263628,0.34015844476922164,28.554779659135978,8.072171841138239,108.7396375659541,71.86972708956911,27.234003921340335,0.04101546253665511,121.78479105492788,0.34873896010580213,69.6154356929868,6953.490260838621,1752.4284793143343,29681.99702624629,27133.330150405425,6631.474254986836,8.236741452833524,36349.74825268043,71.45860350970165,0.15962526150726752,19.79160790016769,6959.2771049089915,0.20166267026468726,18.974496766897182,5635.791641300316
546.0,0.006784414037635322,0.4324892210262958,0.16072911512233368,1.2768545447471484,0.37959466933117936,0.4102035578587991,0.0013176148603823285,1.1590614540058126,0.006994831524829926,0.28334208191731547,26.280698295622866,7.621075842061306,101.25575338921863,65.44584010615553,24.92375720573308,0.052658929361661964,113.55690807273308,0.2931102402561539,58.07303592928051,6435.8574344017225,1654.8772399552533,27895.104159359784,25147.502154774353,6103.228655989638,10.581149118246792,34084.327431687096,60.31897866575259,0.1423135209999854,18.049621916847553,6445.852960633477,0.183697824725429,17.66541467796811,5278.8922946638895
550.0,0.005571659398473164,0.393559503131189,0.15079382073677913,1.1760668194375243,0.3353076867207795,0.37110902754527675,0.001618530032905117,1.0664445250140797,0.005805769918963719,0.2330364360364098,24.159927578620085,7.167006148002236,94.71426331408634,59.4719326209815,22.77937157620569,0.06479352136589174,105.07819572882306,0.24394416397960053,47.85314000668624,5927.062883175651,1563.8120820570678,26309.74232536339,23114.098838185706,5588.130679052498,13.02938289170245,32083.60594992523,50.27899776151689,0.1272200919928865,16.431054094927095,5923.750668082832,0.16848563501761418,16.323332004901285,4963.52328777582
554.0,0.004507696462118033,0.3576857115361743,0.1410915690619893,1.0820164337051605,0.29528462611714906,0.3352569135740175,0.0019234587281646142,0.9713600620379357,0.004747788103126801,0.18871609741998865,22.18429590000331,6.740764105591217,88.50976129710509,53.92865883052421,20.791155179795958,0.0771760887505253,97.72493718868255,0.20003458534167853,38.79408214820267,5473.016668804073,1472.4736864090344,24673.99227967453,21340.755723609287,5129.117645196703,15.5268399176342,30005.211091920555,41.18947462133008,0.11352830705681552,14.930100097144994,5467.290339409388,0.15300595194168345,15.158320734189545,4637.045482238311
558.0,0.003581818396345852,0.32673548308875694,0.1319904452698017,0.9943534155270733,0.2559830787824196,0.3043478597333448,0.0022265283221424583,0.8833679587809339,0.0038138167453318954,0.15036562463032763,20.345917416113725,6.33054633924054,82.1407895490148,48.79583046599745,18.950285423798693,0.0893577308104446,90.77258248347393,0.16112503220390653,30.958115146177768,5047.891517063561,1387.818328646329,23113.90872350927,19666.753556458996,4701.43628769947,18.00295517076856,28176.49393617777,33.22816707967845,0.10068377187724155,13.540757956894863,5037.258222479034,0.13871907877347578,14.05903287665449,4349.818199980908
562.0,0.002789281970584322,0.296220501720939,0.12329897357096012,0.9201188359716098,0.22384690426656625,0.274156700674841,0.0025172219154950535,0.8095093760060964,0.003007660375785647,0.11734981066011077,18.637191165032636,5.94293652319765,76.60069129279354,44.43949691827894,17.247826454840865,0.10119212669620253,84.20821487996764,0.1269499228858345,24.19838745126932,4650.295720107913,1302.633267671318,21736.839668948254,17963.252343811426,4303.4556218887,20.412121217803197,26280.658691250464,26.220541885859873,0.08952391223962927,12.34305221593193,4604.760891127023,0.12670820372317937,13.023262427811519,4053.103809975074
566.0,0.002116528303052357,0.26996154662475025,0.11505071278408598,0.8437266304040857,0.19501993148351562,0.2482004733968412,0.002790934242731305,0.7339307839874036,0.0022974640861009666,0.08929358858008643,17.050799657685335,5.563370708648365,71.36323821459399,40.03790881773087,15.67543941872704,0.11240529932877162,78.01865583964387,0.09723738241921494,18.428126140150432,4278.905281268117,1224.4922319256557,20318.439887284352,16488.356615034558,3933.6227627012913,22.68934973442279,24618.760662022167,20.1146272870401,0.07967824207835991,11.152996887857212,4226.909603620694,0.11451475693106027,12.048757899675836,3793.0339170232505
570.0,0.0015593071655031377,0.24412176897924057,0.10716187970025835,0.772760078061642,0.16922860974078954,0.22290918395399717,0.0030474469226263795,0.6706971411798969,0.0016897371199366957,0.06586497002280343,15.66012702313408,5.196424396081091,66.41718104941732,35.98859921145893,14.298522248452288,0.12288739928099947,72.19052497797239,0.07171182289732267,13.608221170658991,3932.3825717235964,1148.0387151322868,19070.59544471675,15105.078279263533,3590.3927170980332,24.830798698376707,23034.86249729783,14.857394890048418,0.07058888241780877,10.067984819720117,3873.0384930130367,0.10430152055671357,11.133233701843054,3545.646088627822
574.0,0.001101317698907902,0.22194378880446913,0.09966614077208968,0.7129192096643552,0.14621619465442892,0.20122472377594633,0.003281555227511224,0.6061342345346759,0.001177173965819777,0.04661720792695107,14.291911803911528,4.856911346083829,61.75132200390265,32.57444542889779,12.95714755608608,0.13229523996712703,66.71029830539814,0.050096291325315505,9.647937628465344,3609.4286658345336,1075.3266017474314,17882.631110757666,13810.46941844472,3272.255246820203,26.762673456222295,21527.29194460956,10.395235363215145,0.0626049499361728,9.128410413782014,3542.234983929704,0.09396497049979805,10.274381062180838,3310.6384493573005
578.0,0.0007365165194865246,0.200164758443687,0.09281674638114228,0.6514683915460144,0.1257431571587258,0.18015176788304862,0.003479068351006769,0.5522945449518712,0.0007525544304613696,0.03124302371943567,13.02605199926754,4.532884243029183,57.35454143233647,29.14477460367483,11.723163579347695,0.14078172408896167,61.564364441969325,0.032114590254469326,6.4777853799311576,3308.787883431336,1005.1808281380619,16661.272943742548,12601.457000289889,2977.7748122925927,28.509100408159068,20094.271450707525,6.655837261216162,0.0552471990983458,8.199747352133878,3233.631613422653,0.08534759320614496,9.46987844435364,3087.6771392368696
582.0,0.00045584156501446985,0.1815211555522992,0.08609506379122517,0.5945765350613187,0.10758337963314077,0.1621337593008612,0.003657955708766126,0.502517084080394,0.00040878829656773726,0.019398726598422747,11.85633276301738,4.22414733175727,53.215823189105926,26.26596302851007,10.589681716959817,0.14817797457103307,57.16972469530407,0.017493177683484115,4.030055352382905,3029.2477781571247,937.9533226739978,15592.00343200534,11566.075997267231,2705.574995818388,30.00093986906077,18733.92845299315,3.631065901234054,0.048816967719373286,7.406817423832956,2966.560179873059,0.07742172925373743,8.78345356590216,2876.4680592246254
586.0,0.000252817453618561,0.16440691748819183,0.07983296223398423,0.5468091815703456,0.09152942383797441,0.14569413746337062,0.003807369704887497,0.45186517178903574,0.00013950516235811054,0.010737342989936291,10.836483808481635,3.9304661425540526,49.32427857181048,23.385491092498278,9.602785681215789,0.15427703459255104,52.62508027253247,0.005962854137826812,2.238715425775995,2769.6390488783873,875.2018229273094,14577.30824236464,10512.006450819783,2454.2983175628,31.282651235579824,17444.305794983287,1.2396192587604282,0.04305568732890558,6.633094687853504,2698.1131404594807,0.06942480155135884,8.076638078961984,2676.642190343602
590.0,0.00011676720743157286,0.14765664476843404,0.07382443703445633,0.4978648303953429,0.07738575540176411,0.12978508743695444,0.003924824983936364,0.40983515979655616,-6.392212058497457e-05,0.004999487320901558,9.836931964419513,3.651572602650981,45.66916878854844,20.978515982661893,8.646130344699737,0.15912296735207118,48.37494957808256,-0.002739754273531466,1.0412153315836723,2528.8353740764674,814.8151546823632,13615.407119779076,9533.705445313199,2222.680353390286,32.28865556008852,16223.372187870162,-0.5704506049402693,0.037772455411351824,5.968025448386049,2449.0675997485623,0.06280604847968906,7.417388858381526,2487.8439950454876
594.0,4.173414080481302e-05,0.1333737211889857,0.0682875038074148,0.4568864266840943,0.06497369604126904,0.11624084711195515,0.004013911851042402,0.37113206786590647,-0.00020639771942463256,0.001801857945290143,8.91673271346371,3.3827077403962025,42.23992589072623,18.579876098867626,7.771151281409671,0.16293665041357047,44.76264214873293,-0.008870907264406275,0.37840495154763276,2305.753169739055,757.0893669718995,12704.511302591345,8701.370343251398,2009.4964393450566,33.080162066138485,15069.032644347959,-1.8499090560874822,0.03318517253787728,5.315518983368644,2234.8949422653045,0.05674917852853562,6.858145472463253,2309.7091669513784
598.0,2.0399785491334447e-05,0.12030917946175276,0.0629908934595289,0.418848519379531,0.055103608748527697,0.10393540560830064,0.0040607349883515645,0.33553978260941925,-0.0002953788442673216,0.0009032173673317481,8.117706784357518,3.1326638360754937,39.02617212896835,16.584841516066838,7.01275910402581,0.16546415183091623,41.03806858165486,-0.01267864597618553,0.1880886275723916,2099.351271807111,703.1248931842335,11842.828352524266,7858.684353441096,1813.5801290299353,33.59462131026225,13979.138813545105,-2.648102140882761,0.02930834694254933,4.768129364774783,2020.648317156699,0.05121473098174011,6.283649853344902,2141.8664164502234
602.0,4.654508317074843e-05,0.1083734824005872,0.057968608113362775,0.37996016156286055,0.04554000625947334,0.09277171072642244,0.004091148674168429,0.3028523959802752,-0.0003346054708267449,0.0019899523575148056,7.337149631290116,2.8963862069792614,36.28159004707139,14.766766857579439,6.280721662820069,0.1667009527473287,37.569221870141305,-0.014401862199670384,0.41640481717931427,1918.3003096055404,651.9530603016879,11028.56684262591,7081.563767654467,1642.0737378496253,33.90588035815387,12951.499151060923,-3.0127538013826505,0.025648095426972557,4.262917052560522,1824.2429952257417,0.04616795749775577,5.7501422008233405,1983.939202251619
606.0,0.00011312465703164888,0.0967498034852644,0.053450561277150546,0.347537903361495,0.0372588382996644,0.08203810747481906,0.004094105628775164,0.2728740497427272,-0.0003306191193582683,0.0048518517509135006,6.661204188969203,2.6741991623687027,33.452283912075615,13.113407055473713,5.648098460123701,0.16709846867781142,34.635092643353275,-0.014319458437224394,1.0136253062254297,1741.5770072465637,603.5085475759827,10259.940882522766,6424.705523552952,1476.680689558739,33.99610219563681,11983.888860998024,-2.9897950923204877,0.02231522737564305,3.8076183331781825,1655.2782258581403,0.041573279320426544,5.300177734305211,1835.5474008748356
610.0,0.0002152674831411521,0.08689054225214671,0.04905932340762021,0.3175342470279529,0.0307718242553736,0.07295295803011069,0.004071154460245426,0.24541875157292892,-0.00029004769855354534,0.009226827658876502,6.002467717393438,2.4680828299824498,30.80936219063106,11.61304156669021,5.039425125538177,0.16621007661235593,31.61905961406288,-0.012544426441767759,1.9292055586799863,1578.7009399760534,557.721214798509,9535.174461957842,5817.3064922501535,1325.3839321805501,33.85192854091101,11154.642717427718,-2.6232234177685787,0.01959406554928169,3.3888383883288453,1499.1192763786257,0.03739655778047362,4.839083946973416,1708.6686838478113
614.0,0.0003461509347600542,0.07791808273937949,0.04493194133054551,0.2869314031631923,0.0245823992891443,0.0647496693694361,0.004021945324086062,0.2203101658052473,-0.00021522980578413172,0.01491992559035972,5.4335748136922035,2.2703419748414797,28.561819839118296,10.254535279850371,4.515002805498312,0.16440013599626818,29.07601298153508,-0.00933440939276041,3.1171952962285867,1436.4264948682144,514.5167702632089,8852.505595983168,5207.006601286278,1193.5594070643403,33.51837648532595,10295.620036387276,-1.9612328431319486,0.017045036476369547,3.012728685779451,1344.905135820032,0.03360876675901414,4.451751296908068,1577.4729747731672
618.0,0.0005031875475413701,0.06976342993362679,0.04120578100461724,0.2615267248903176,0.019797923162879226,0.05735476122003796,0.0039527275396328745,0.19738138176408182,-0.00011283323726886209,0.021648276269385557,4.8806011454199725,2.0885296747500273,26.24936384324256,9.02714181051762,4.012193996364419,0.1617070674589021,26.704810459002104,-0.004885985154948401,4.53364296231847,1298.043326303383,473.81740426398903,8210.190256815518,4694.501014873255,1067.0401484758574,33.003434532496335,9490.017817134874,-1.0282322228666583,0.014908035015957237,2.6682061182752963,1213.0504078316837,0.03017866054404445,4.091824410809897,1454.7002931940021
622.0,0.0006781017078496511,0.06236205956710669,0.03764395411037573,0.23809159259198218,0.015298830491594695,0.05069984151161745,0.003863478360427162,0.17647466254036298,1.4183341032275429e-05,0.0293105182247347,4.4043721948065375,1.9165776945755795,24.096374717093887,7.920818707366485,3.580351636130699,0.15831817395095252,24.274899744012625,0.0006181272479491157,6.137263076223893,1171.0309930302487,435.64413153920975,7606.506080160106,4223.3877283467755,951.8990091242489,32.30217138483865,8802.904305865126,0.1298141634377376,0.012924680696108738,2.3600279937781843,1091.8607972296145,0.027079540715057315,3.723786679982754,1350.2918367414738
626.0,0.000871685150487401,0.0556536972986622,0.034331103375814596,0.2164957517997344,0.011884036855403762,0.04472200518723741,0.003756386536888527,0.15744117701700328,0.00016071939520246716,0.0376803350715766,3.968354349594475,1.7534195351996422,22.27323453469987,6.926050106688494,3.1883933135283864,0.15411298739138235,22.23568690686844,0.007023953634626187,7.899360147443045,1060.5576494800923,399.7038046054428,7088.502655249885,3791.1306124656408,852.0518862518188,31.460252524574756,8093.159277133619,1.4774361746078193,0.011265189800757525,2.0816756788318256,981.3468428614524,0.024284261464221087,3.416437265362196,1242.5726761749258
