experiment,window,model,date,k_expected,b,truth,P_BF_gt100,P_BF_lt0p01,P_settled,BF_if_zero,N_min_for_BF100
present,600phd,d380,end-2032,15.025645478266059,0.010834706494013984,C one-off,5.8273184828419594e-05,0.9892237775287478,0.9892820507135762,0.003891675171588544,2
present,1000phd,L10,end-2027,6.495076470565791,0.02853008588943614,A/B best fit,0.988952608455314,0.0,0.988952608455314,0.017799058771633826,2
present,1000phd,L10,end-2027,6.495076470565791,0.02853008588943614,A/B x0.30,0.5877474503886182,0.0,0.5877474503886182,0.017799058771633826,2
present,1000phd,L10,end-2027,6.495076470565791,0.02853008588943614,C one-off,0.0003993242535491187,0.0,0.0003993242535491187,0.017799058771633826,2
present,1000phd,L10,end-2028,7.991497192795791,0.035103220466900925,A/B best fit,0.9865287518865173,0.0,0.9865287518865173,0.01236695630660588,3
present,1000phd,L10,end-2028,7.991497192795791,0.035103220466900925,A/B x0.30,0.4387725931063664,0.0,0.4387725931063664,0.01236695630660588,3
present,1000phd,L10,end-2028,7.991497192795791,0.035103220466900925,C one-off,7.022081038252212e-06,0.0,7.022081038252212e-06,0.01236695630660588,3
present,1000phd,L10,end-2030,10.98433863725579,0.0482494896218305,A/B best fit,0.9988216202513136,1.6166196576117804e-05,0.9988377864478897,0.0069605236100442475,3
present,1000phd,L10,end-2030,10.98433863725579,0.0482494896218305,A/B x0.30,0.6492447482472066,0.03531134139034839,0.684556089637555,0.0069605236100442475,3
present,1000phd,L10,end-2030,10.98433863725579,0.0482494896218305,C one-off,1.8056354120823646e-05,0.9528960197508864,0.9529140761050072,0.0069605236100442475,3
present,1000phd,L10,end-2032,12.480759359485791,0.05482262419929529,A/B best fit,0.9996687515985533,3.596382842158533e-06,0.9996723479813955,0.005500559503221098,3
present,1000phd,L10,end-2032,12.480759359485791,0.05482262419929529,A/B x0.30,0.7309499164524973,0.022392024513072144,0.7533419409655694,0.005500559503221098,3
present,1000phd,L10,end-2032,12.480759359485791,0.05482262419929529,C one-off,2.635699451221756e-05,0.9466530464045781,0.9466794033990904,0.005500559503221098,3
present,1000phd,d300,end-2027,3.3217474876669444,0.02853008588943614,A/B best fit,0.8474156804232476,0.0,0.8474156804232476,0.053538268896957744,2
present,1000phd,d300,end-2027,3.3217474876669444,0.02853008588943614,A/B x0.30,0.2734571390921954,0.0,0.2734571390921954,0.053538268896957744,2
present,1000phd,d300,end-2027,3.3217474876669444,0.02853008588943614,C one-off,0.0003993242535491187,0.0,0.0003993242535491187,0.053538268896957744,2
present,1000phd,d300,end-2028,4.087055147566944,0.035103220466900925,A/B best fit,0.916972422020141,0.0,0.916972422020141,0.038640585162009335,2
present,1000phd,d300,end-2028,4.087055147566944,0.035103220466900925,A/B x0.30,0.3593777940690317,0.0,0.3593777940690317,0.038640585162009335,2
present,1000phd,d300,end-2028,4.087055147566944,0.035103220466900925,C one-off,0.0006018875955020082,0.0,0.0006018875955020082,0.038640585162009335,2
present,1000phd,d300,end-2030,5.617670467366945,0.0482494896218305,A/B best fit,0.9213537754726306,0.0,0.9213537754726306,0.02283232313777588,3
present,1000phd,d300,end-2030,5.617670467366945,0.0482494896218305,A/B x0.30,0.25165853755262113,0.0,0.25165853755262113,0.02283232313777588,3
present,1000phd,d300,end-2030,5.617670467366945,0.0482494896218305,C one-off,1.8056354120823646e-05,0.0,1.8056354120823646e-05,0.02283232313777588,3
present,1000phd,d300,end-2032,6.382978127266944,0.05482262419929529,A/B best fit,0.954945508292984,0.0,0.954945508292984,0.018343724486860082,3
present,1000phd,d300,end-2032,6.382978127266944,0.05482262419929529,A/B x0.30,0.31512724447379,0.0,0.31512724447379,0.018343724486860082,3
present,1000phd,d300,end-2032,6.382978127266944,0.05482262419929529,C one-off,2.635699451221756e-05,0.0,2.635699451221756e-05,0.018343724486860082,3
present,1000phd,d350,end-2027,15.255849095409745,0.02853008588943614,A/B best fit,0.9999693644608689,2.3018576472470862e-07,0.9999695946466335,0.0037821748687838397,3
present,1000phd,d350,end-2027,15.255849095409745,0.02853008588943614,A/B x0.30,0.8379224905115805,0.009998853780453306,0.8479213442920338,0.0037821748687838397,3
present,1000phd,d350,end-2027,15.255849095409745,0.02853008588943614,C one-off,3.7885391664163203e-06,0.9718730540410316,0.9718768425801981,0.0037821748687838397,3
present,1000phd,d350,end-2028,18.770691272409746,0.035103220466900925,A/B best fit,0.9999986621497958,6.803732400786394e-09,0.9999986689535283,0.0025562460788742932,3
present,1000phd,d350,end-2028,18.770691272409746,0.035103220466900925,A/B x0.30,0.9213754805186744,0.0034606093171655338,0.9248360898358399,0.0025562460788742932,3
present,1000phd,d350,end-2028,18.770691272409746,0.035103220466900925,C one-off,7.022081038252212e-06,0.9655057511594858,0.965512773240524,0.0025562460788742932,3
present,1000phd,d350,end-2030,25.800375626409746,0.0482494896218305,A/B best fit,0.9999999978546411,5.944081388667317e-12,0.9999999978605852,0.0013901717781290533,3
present,1000phd,d350,end-2030,25.800375626409746,0.0482494896218305,A/B x0.30,0.9837845093548128,0.00041453125690087025,0.9841990406117135,0.0013901717781290533,3
present,1000phd,d350,end-2030,25.800375626409746,0.0482494896218305,C one-off,1.8056354120823646e-05,0.9528960197508864,0.9529140761050072,0.0013901717781290533,3
present,1000phd,d350,end-2032,29.315217803409745,0.05482262419929529,A/B best fit,0.9999999999188975,1.7569261585465087e-13,0.9999999999190732,0.0010860436215153803,3
present,1000phd,d350,end-2032,29.315217803409745,0.05482262419929529,A/B x0.30,0.9929692444836268,0.0001434695177453089,0.993112714001372,0.0010860436215153803,3
present,1000phd,d350,end-2032,29.315217803409745,0.05482262419929529,C one-off,2.635699451221756e-05,0.9466530464045781,0.9466794033990904,0.0010860436215153803,3
present,1000phd,d366,end-2027,48.330671876641595,0.02853008588943614,A/B best fit,0.9999999999999881,9.950970492392692e-22,0.9999999999999881,0.0004088511821879567,3
present,1000phd,d366,end-2027,48.330671876641595,0.02853008588943614,A/B x0.30,0.9999406159449908,4.905534228025389e-07,0.9999411064984135,0.0004088511821879567,3
present,1000phd,d366,end-2027,48.330671876641595,0.02853008588943614,C one-off,3.7885391664163203e-06,0.9718730540410316,0.9718768425801981,0.0004088511821879567,3
present,1000phd,d366,end-2028,59.465724595921586,0.035103220466900925,A/B best fit,1.0000000000000133,1.4425099274007822e-26,1.0000000000000133,0.0002714413599104376,3
present,1000phd,d366,end-2028,59.465724595921586,0.035103220466900925,A/B x0.30,0.9999969166909866,1.726092433309399e-08,0.9999969339519108,0.0002714413599104376,3
present,1000phd,d366,end-2028,59.465724595921586,0.035103220466900925,C one-off,7.022081038252212e-06,0.9655057511594858,0.965512773240524,0.0002714413599104376,3
present,1000phd,d366,end-2030,81.7358300344816,0.0482494896218305,A/B best fit,1.000000000000002,2.5094143627814433e-34,1.000000000000002,0.00014402176694859313,4
present,1000phd,d366,end-2030,81.7358300344816,0.0482494896218305,A/B x0.30,0.9999999401795763,5.464283748777466e-10,0.9999999407260046,0.00014402176694859313,4
present,1000phd,d366,end-2030,81.7358300344816,0.0482494896218305,C one-off,2.1727491141502318e-07,0.9988727663665404,0.9988729836414518,0.00014402176694859313,4
present,1000phd,d366,end-2032,92.87088275376159,0.05482262419929529,A/B best fit,1.0000000000000178,4.127274865211681e-39,1.0000000000000178,0.00011142434536736438,4
present,1000phd,d366,end-2032,92.87088275376159,0.05482262419929529,A/B x0.30,0.9999999969587225,2.1743867527562747e-11,0.9999999969804665,0.00011142434536736438,4
present,1000phd,d366,end-2032,92.87088275376159,0.05482262419929529,C one-off,3.6024516986695263e-07,0.9985510506147344,0.9985514108599043,0.00011142434536736438,4
present,1000phd,d380,end-2027,310.31340385487226,0.02853008588943614,A/B best fit,0.9999999999999779,5.169496017720187e-133,0.999999999999978,8.464903275186037e-06,4
present,1000phd,d380,end-2027,310.31340385487226,0.02853008588943614,A/B x0.30,0.9999999999999883,3.396906125210026e-39,0.9999999999999882,8.464903275186037e-06,4
present,1000phd,d380,end-2027,310.31340385487226,0.02853008588943614,C one-off,2.6983198523657904e-08,0.9996006757464508,0.9996007027296494,8.464903275186037e-06,4
present,1000phd,d380,end-2028,381.80746709162224,0.035103220466900925,A/B best fit,1.000000000000124,5.635065662502521e-164,1.000000000000124,5.073162988237766e-06,4
present,1000phd,d380,end-2028,381.80746709162224,0.035103220466900925,A/B x0.30,1.0000000000000613,2.0070802638953446e-48,1.0000000000000613,5.073162988237766e-06,4
present,1000phd,d380,end-2028,381.80746709162224,0.035103220466900925,C one-off,6.151593745965368e-08,0.9993981124044979,0.9993981739204354,5.073162988237766e-06,4
present,1000phd,d380,end-2030,524.7955935651223,0.0482494896218305,A/B best fit,0.9999999999998822,1.599190723578228e-223,0.9999999999998824,2.095250090438048e-06,5
present,1000phd,d380,end-2030,524.7955935651223,0.0482494896218305,A/B x0.30,0.9999999999999312,5.049758113977099e-65,0.9999999999999313,2.095250090438048e-06,5
present,1000phd,d380,end-2030,524.7955935651223,0.0482494896218305,C one-off,2.0932946206797884e-09,0.9999819436458792,0.9999819457391739,2.095250090438048e-06,5
present,1000phd,d380,end-2032,596.2896568018723,0.05482262419929529,A/B best fit,0.9999999999998673,1.82938115916942e-254,0.9999999999998673,1.39933368393018e-06,5
present,1000phd,d380,end-2032,596.2896568018723,0.05482262419929529,A/B x0.30,0.9999999999999394,3.132172826870582e-74,0.9999999999999394,1.39933368393018e-06,5
present,1000phd,d380,end-2032,596.2896568018723,0.05482262419929529,C one-off,3.942664967211311e-09,0.9999736430054877,0.9999736469481528,1.39933368393018e-06,5
world,600phd,L10,end-2027,3.2214727602386404,0.005365090860211168,A/B best fit,0.8322673087931519,0.0,0.8322673087931519,0.05611201874294861,2
world,600phd,L10,end-2027,3.2214727602386404,0.005365090860211168,A/B x0.30,0.2538708562667979,0.0,0.2538708562667979,0.05611201874294861,2
world,600phd,L10,end-2027,3.2214727602386404,0.005365090860211168,C one-off,1.434072677142309e-05,0.0,1.434072677142309e-05,0.05611201874294861,2
world,600phd,L10,end-2028,4.04253144462864,0.006732494768661873,A/B best fit,0.9119650567829372,0.0,0.9119650567829372,0.039325999011238774,2
world,600phd,L10,end-2028,4.04253144462864,0.006732494768661873,A/B x0.30,0.34440602332601156,0.0,0.34440602332601156,0.039325999011238774,2
world,600phd,L10,end-2028,4.04253144462864,0.006732494768661873,C one-off,2.2561779146370987e-05,0.0,2.2561779146370987e-05,0.039325999011238774,2
world,600phd,L10,end-2030,5.684648813408639,0.00946730258556328,A/B best fit,0.9774695413417156,0.0,0.9774695413417156,0.022377026631608028,2
world,600phd,L10,end-2030,5.684648813408639,0.00946730258556328,A/B x0.30,0.5113558885452185,0.0,0.5113558885452185,0.022377026631608028,2
world,600phd,L10,end-2030,5.684648813408639,0.00946730258556328,C one-off,4.453305991114155e-05,0.0,4.453305991114155e-05,0.022377026631608028,2
world,600phd,L10,end-2032,17.04847549779864,0.037876960015140744,A/B best fit,0.9999937699860801,3.797444293554977e-08,0.9999938079605231,0.0030677802116166556,3
world,600phd,L10,end-2032,17.04847549779864,0.037876960015140744,A/B x0.30,0.887612253108886,0.005785389395564268,0.8933976425044503,0.0030677802116166556,3
world,600phd,L10,end-2032,17.04847549779864,0.037876960015140744,C one-off,8.803360508394518e-06,0.962831400364347,0.9628402037248553,0.0030677802116166556,3
world,600phd,d300,end-2027,1.679369069637569,0.005365090860211168,A/B best fit,0.5019986278122903,0.0,0.5019986278122903,0.13929272202570758,2
world,600phd,d300,end-2027,1.679369069637569,0.005365090860211168,A/B x0.30,0.09299936610088798,0.0,0.09299936610088798,0.13929272202570758,2
world,600phd,d300,end-2027,1.679369069637569,0.005365090860211168,C one-off,1.434072677142309e-05,0.0,1.434072677142309e-05,0.13929272202570758,2
world,600phd,d300,end-2028,2.1073908663575693,0.006732494768661873,A/B best fit,0.624003586233908,0.0,0.624003586233908,0.10356177700372368,2
world,600phd,d300,end-2028,2.1073908663575693,0.006732494768661873,A/B x0.30,0.13488610610023266,0.0,0.13488610610023266,0.10356177700372368,2
world,600phd,d300,end-2028,2.1073908663575693,0.006732494768661873,C one-off,2.2561779146370987e-05,0.0,2.2561779146370987e-05,0.10356177700372368,2
world,600phd,d300,end-2030,2.963434459797569,0.00946730258556328,A/B best fit,0.796767576626979,0.0,0.796767576626979,0.06365645144271379,2
world,600phd,d300,end-2030,2.963434459797569,0.00946730258556328,A/B x0.30,0.2269679602263268,0.0,0.2269679602263268,0.06365645144271379,2
world,600phd,d300,end-2030,2.963434459797569,0.00946730258556328,C one-off,4.453305991114155e-05,0.0,4.453305991114155e-05,0.06365645144271379,2
world,600phd,d300,end-2032,8.78329625651757,0.037876960015140744,A/B best fit,0.9928090005750652,0.0,0.9928090005750652,0.01044583093796431,3
world,600phd,d300,end-2032,8.78329625651757,0.037876960015140744,A/B x0.30,0.49970540469585145,0.0,0.49970540469585145,0.01044583093796431,3
world,600phd,d300,end-2032,8.78329625651757,0.037876960015140744,C one-off,8.803360508394518e-06,0.0,8.803360508394518e-06,0.01044583093796431,3
world,600phd,d350,end-2027,4.758657886138112,0.005365090860211168,A/B best fit,0.9508258555327176,0.0,0.9508258555327176,0.030152785540501704,2
world,600phd,d350,end-2027,4.758657886138112,0.005365090860211168,A/B x0.30,0.41949265433072597,0.0,0.41949265433072597,0.030152785540501704,2
world,600phd,d350,end-2027,4.758657886138112,0.005365090860211168,C one-off,1.434072677142309e-05,0.0,1.434072677142309e-05,0.030152785540501704,2
world,600phd,d350,end-2028,5.9714998606781124,0.006732494768661873,A/B best fit,0.9823220418014575,0.0,0.9823220418014575,0.020573282066134565,2
world,600phd,d350,end-2028,5.9714998606781124,0.006732494768661873,A/B x0.30,0.5366221052828822,0.0,0.5366221052828822,0.020573282066134565,2
world,600phd,d350,end-2028,5.9714998606781124,0.006732494768661873,C one-off,2.2561779146370987e-05,0.0,2.2561779146370987e-05,0.020573282066134565,2
world,600phd,d350,end-2030,8.397183809758111,0.00946730258556328,A/B best fit,0.9978987736071785,0.0,0.9978987736071785,0.011322039336537412,2
world,600phd,d350,end-2030,8.397183809758111,0.00946730258556328,A/B x0.30,0.7185259140895368,0.0,0.7185259140895368,0.011322039336537412,2
world,600phd,d350,end-2030,8.397183809758111,0.00946730258556328,C one-off,4.453305991114155e-05,0.0,4.453305991114155e-05,0.011322039336537412,2
world,600phd,d350,end-2032,34.373225784298114,0.037876960015140744,A/B best fit,0.9999999999992872,1.1361821498207409e-15,0.9999999999992883,0.0007971110742207564,3
world,600phd,d350,end-2032,34.373225784298114,0.037876960015140744,A/B x0.30,0.9979230418818097,3.199775879400726e-05,0.9979550396406038,0.0007971110742207564,3
world,600phd,d350,end-2032,34.373225784298114,0.037876960015140744,C one-off,8.803360508394518e-06,0.962831400364347,0.9628402037248553,0.0007971110742207564,3
world,600phd,d366,end-2027,7.315616516392665,0.005365090860211168,A/B best fit,0.994495566264338,0.0,0.994495566264338,0.014459341983015609,2
world,600phd,d366,end-2027,7.315616516392665,0.005365090860211168,A/B x0.30,0.6454420925806086,0.0,0.6454420925806086,0.014459341983015609,2
world,600phd,d366,end-2027,7.315616516392665,0.005365090860211168,C one-off,1.434072677142309e-05,0.0,1.434072677142309e-05,0.014459341983015609,2
world,600phd,d366,end-2028,9.180152062552665,0.006732494768661873,A/B best fit,0.9989571349441722,0.00010237330657484299,0.999059508250747,0.009647120524441437,2
world,600phd,d366,end-2028,9.180152062552665,0.006732494768661873,A/B x0.30,0.7621588422304952,0.06324253933342973,0.825401381563925,0.009647120524441437,2
world,600phd,d366,end-2028,9.180152062552665,0.006732494768661873,C one-off,2.2561779146370987e-05,0.993290117699677,0.9933126794788233,0.009647120524441437,2
world,600phd,d366,end-2030,12.909223154872665,0.00946730258556328,A/B best fit,0.9999658742348715,2.4517942427569087e-06,0.9999683260291141,0.005166770992811213,2
world,600phd,d366,end-2030,12.909223154872665,0.00946730258556328,A/B x0.30,0.8994028443968276,0.020604737599962817,0.9200075819967903,0.005166770992811213,2
world,600phd,d366,end-2030,12.909223154872665,0.00946730258556328,C one-off,4.453305991114155e-05,0.9905773712322216,0.9906219042921327,0.005166770992811213,2
world,600phd,d366,end-2032,93.22380670103267,0.037876960015140744,A/B best fit,0.9999999999999811,2.960060623204506e-39,0.9999999999999811,0.0001105759708519825,4
world,600phd,d366,end-2032,93.22380670103267,0.037876960015140744,A/B x0.30,0.9999999971918297,1.9954826193846258e-11,0.9999999972117846,0.0001105759708519825,4
world,600phd,d366,end-2032,93.22380670103267,0.037876960015140744,C one-off,8.320276173597291e-08,0.9993005268172693,0.999300610020031,0.0001105759708519825,4
world,600phd,d380,end-2027,7.440344901706061,0.005365090860211168,A/B best fit,0.9950682006278274,0.0,0.9950682006278274,0.014035088562538555,2
world,600phd,d380,end-2027,7.440344901706061,0.005365090860211168,A/B x0.30,0.6544703580735338,0.0,0.6544703580735338,0.014035088562538555,2
world,600phd,d380,end-2027,7.440344901706061,0.005365090860211168,C one-off,1.434072677142309e-05,0.0,1.434072677142309e-05,0.014035088562538555,2
world,600phd,d380,end-2028,9.336670045846061,0.006732494768661873,A/B best fit,0.9990945275079477,8.754106673276808e-05,0.9991820685746804,0.009357116191643202,2
world,600phd,d380,end-2028,9.336670045846061,0.006732494768661873,A/B x0.30,0.7702352629721515,0.06034160124745811,0.8305768642196096,0.009357116191643202,2
world,600phd,d380,end-2028,9.336670045846061,0.006732494768661873,C one-off,2.2561779146370987e-05,0.993290117699677,0.9933126794788233,0.009357116191643202,2
world,600phd,d380,end-2030,13.12932033412606,0.00946730258556328,A/B best fit,0.9999721830697235,1.967419766874272e-06,0.9999741504894903,0.005006991296908789,2
world,600phd,d380,end-2030,13.12932033412606,0.00946730258556328,A/B x0.30,0.9045570617692056,0.01928816848681433,0.9238452302560201,0.005006991296908789,2
world,600phd,d380,end-2030,13.12932033412606,0.00946730258556328,C one-off,4.453305991114155e-05,0.9905773712322216,0.9906219042921327,0.005006991296908789,2
world,600phd,d380,end-2032,518.724445478266,0.037876960015140744,A/B best fit,0.9999999999998924,2.631423446650438e-223,0.9999999999998924,2.17021861064062e-06,4
world,600phd,d380,end-2032,518.724445478266,0.037876960015140744,A/B x0.30,1.00000000000001,3.933197914393842e-66,1.00000000000001,2.17021861064062e-06,4
world,600phd,d380,end-2032,518.724445478266,0.037876960015140744,C one-off,8.320276173597291e-08,0.9993005268172693,0.999300610020031,2.17021861064062e-06,4
world,1000phd,L10,end-2027,6.495076470565791,0.02853008588943614,A/B best fit,0.988952608455314,0.0,0.988952608455314,0.017799058771633826,2
world,1000phd,L10,end-2027,6.495076470565791,0.02853008588943614,A/B x0.30,0.5877474503886182,0.0,0.5877474503886182,0.017799058771633826,2
world,1000phd,L10,end-2027,6.495076470565791,0.02853008588943614,C one-off,0.0003993242535491187,0.0,0.0003993242535491187,0.017799058771633826,2
world,1000phd,L10,end-2028,7.991497192795791,0.035103220466900925,A/B best fit,0.9865287518865173,0.0,0.9865287518865173,0.01236695630660588,3
world,1000phd,L10,end-2028,7.991497192795791,0.035103220466900925,A/B x0.30,0.4387725931063664,0.0,0.4387725931063664,0.01236695630660588,3
world,1000phd,L10,end-2028,7.991497192795791,0.035103220466900925,C one-off,7.022081038252212e-06,0.0,7.022081038252212e-06,0.01236695630660588,3
world,1000phd,L10,end-2030,10.98433863725579,0.0482494896218305,A/B best fit,0.9988216202513136,1.6166196576117804e-05,0.9988377864478897,0.0069605236100442475,3
world,1000phd,L10,end-2030,10.98433863725579,0.0482494896218305,A/B x0.30,0.6492447482472066,0.03531134139034839,0.684556089637555,0.0069605236100442475,3
world,1000phd,L10,end-2030,10.98433863725579,0.0482494896218305,C one-off,1.8056354120823646e-05,0.9528960197508864,0.9529140761050072,0.0069605236100442475,3
world,1000phd,L10,end-2032,23.02352735948579,0.08186487772042206,A/B best fit,0.9999997832569698,9.235398702738267e-11,0.9999997833493238,0.0017306304360218403,4
world,1000phd,L10,end-2032,23.02352735948579,0.08186487772042206,A/B x0.30,0.9176553218790808,0.0009220389542547627,0.9185773608333357,0.0017306304360218403,4
world,1000phd,L10,end-2032,23.02352735948579,0.08186487772042206,C one-off,1.752973884503094e-06,0.9213964514742035,0.921398204448088,0.0017306304360218403,4
world,1000phd,d300,end-2027,3.3217474876669444,0.02853008588943614,A/B best fit,0.8474156804232476,0.0,0.8474156804232476,0.053538268896957744,2
world,1000phd,d300,end-2027,3.3217474876669444,0.02853008588943614,A/B x0.30,0.2734571390921954,0.0,0.2734571390921954,0.053538268896957744,2
world,1000phd,d300,end-2027,3.3217474876669444,0.02853008588943614,C one-off,0.0003993242535491187,0.0,0.0003993242535491187,0.053538268896957744,2
world,1000phd,d300,end-2028,4.087055147566944,0.035103220466900925,A/B best fit,0.916972422020141,0.0,0.916972422020141,0.038640585162009335,2
world,1000phd,d300,end-2028,4.087055147566944,0.035103220466900925,A/B x0.30,0.3593777940690317,0.0,0.3593777940690317,0.038640585162009335,2
world,1000phd,d300,end-2028,4.087055147566944,0.035103220466900925,C one-off,0.0006018875955020082,0.0,0.0006018875955020082,0.038640585162009335,2
world,1000phd,d300,end-2030,5.617670467366945,0.0482494896218305,A/B best fit,0.9213537754726306,0.0,0.9213537754726306,0.02283232313777588,3
world,1000phd,d300,end-2030,5.617670467366945,0.0482494896218305,A/B x0.30,0.25165853755262113,0.0,0.25165853755262113,0.02283232313777588,3
world,1000phd,d300,end-2030,5.617670467366945,0.0482494896218305,C one-off,1.8056354120823646e-05,0.0,1.8056354120823646e-05,0.02283232313777588,3
world,1000phd,d300,end-2032,11.774818127266943,0.08186487772042206,A/B best fit,0.9994104028718948,7.0910083578478775e-06,0.9994174938802527,0.006125519077390854,3
world,1000phd,d300,end-2032,11.774818127266943,0.08186487772042206,A/B x0.30,0.6997788535012095,0.02693549579573798,0.7267143492969474,0.006125519077390854,3
world,1000phd,d300,end-2032,11.774818127266943,0.08186487772042206,C one-off,8.600651002283641e-05,0.9213964514742035,0.9214824579842262,0.006125519077390854,3
world,1000phd,d350,end-2027,15.255849095409745,0.02853008588943614,A/B best fit,0.9999693644608689,2.3018576472470862e-07,0.9999695946466335,0.0037821748687838397,3
world,1000phd,d350,end-2027,15.255849095409745,0.02853008588943614,A/B x0.30,0.8379224905115805,0.009998853780453306,0.8479213442920338,0.0037821748687838397,3
world,1000phd,d350,end-2027,15.255849095409745,0.02853008588943614,C one-off,3.7885391664163203e-06,0.9718730540410316,0.9718768425801981,0.0037821748687838397,3
world,1000phd,d350,end-2028,18.770691272409746,0.035103220466900925,A/B best fit,0.9999986621497958,6.803732400786394e-09,0.9999986689535283,0.0025562460788742932,3
world,1000phd,d350,end-2028,18.770691272409746,0.035103220466900925,A/B x0.30,0.9213754805186744,0.0034606093171655338,0.9248360898358399,0.0025562460788742932,3
world,1000phd,d350,end-2028,18.770691272409746,0.035103220466900925,C one-off,7.022081038252212e-06,0.9655057511594858,0.965512773240524,0.0025562460788742932,3
world,1000phd,d350,end-2030,25.800375626409746,0.0482494896218305,A/B best fit,0.9999999978546411,5.944081388667317e-12,0.9999999978605852,0.0013901717781290533,3
world,1000phd,d350,end-2030,25.800375626409746,0.0482494896218305,A/B x0.30,0.9837845093548128,0.00041453125690087025,0.9841990406117135,0.0013901717781290533,3
world,1000phd,d350,end-2030,25.800375626409746,0.0482494896218305,C one-off,1.8056354120823646e-05,0.9528960197508864,0.9529140761050072,0.0013901717781290533,3
world,1000phd,d350,end-2032,54.07841780340975,0.08186487772042206,A/B best fit,1.000000000000002,1.6600248006365677e-22,1.0000000000000018,0.0003275624043499794,4
world,1000phd,d350,end-2032,54.07841780340975,0.08186487772042206,A/B x0.30,0.9999276319723096,1.4349619964252362e-06,0.9999290669343059,0.0003275624043499794,4
world,1000phd,d350,end-2032,54.07841780340975,0.08186487772042206,C one-off,1.752973884503094e-06,0.9968264593061699,0.9968282122800544,0.0003275624043499794,4
world,1000phd,d366,end-2027,48.330671876641595,0.02853008588943614,A/B best fit,0.9999999999999881,9.950970492392692e-22,0.9999999999999881,0.0004088511821879567,3
world,1000phd,d366,end-2027,48.330671876641595,0.02853008588943614,A/B x0.30,0.9999406159449908,4.905534228025389e-07,0.9999411064984135,0.0004088511821879567,3
world,1000phd,d366,end-2027,48.330671876641595,0.02853008588943614,C one-off,3.7885391664163203e-06,0.9718730540410316,0.9718768425801981,0.0004088511821879567,3
world,1000phd,d366,end-2028,59.465724595921586,0.035103220466900925,A/B best fit,1.0000000000000133,1.4425099274007822e-26,1.0000000000000133,0.0002714413599104376,3
world,1000phd,d366,end-2028,59.465724595921586,0.035103220466900925,A/B x0.30,0.9999969166909866,1.726092433309399e-08,0.9999969339519108,0.0002714413599104376,3
world,1000phd,d366,end-2028,59.465724595921586,0.035103220466900925,C one-off,7.022081038252212e-06,0.9655057511594858,0.965512773240524,0.0002714413599104376,3
world,1000phd,d366,end-2030,81.7358300344816,0.0482494896218305,A/B best fit,1.000000000000002,2.5094143627814433e-34,1.000000000000002,0.00014402176694859313,4
world,1000phd,d366,end-2030,81.7358300344816,0.0482494896218305,A/B x0.30,0.9999999401795763,5.464283748777466e-10,0.9999999407260046,0.00014402176694859313,4
world,1000phd,d366,end-2030,81.7358300344816,0.0482494896218305,C one-off,2.1727491141502318e-07,0.9988727663665404,0.9988729836414518,0.00014402176694859313,4
world,1000phd,d366,end-2032,171.32093075376162,0.08186487772042206,A/B best fit,0.9999999999999196,6.269833072854815e-73,0.9999999999999197,3.1668042276674934e-05,5
world,1000phd,d366,end-2032,171.32093075376162,0.08186487772042206,A/B x0.30,1.0,2.308365340343029e-21,1.0,3.1668042276674934e-05,5
world,1000phd,d366,end-2032,171.32093075376162,0.08186487772042206,C one-off,2.862252613363926e-08,0.9968264593061699,0.996826487928696,3.1668042276674934e-05,5
world,1000phd,d380,end-2027,310.31340385487226,0.02853008588943614,A/B best fit,0.9999999999999779,5.169496017720187e-133,0.999999999999978,8.464903275186037e-06,4
world,1000phd,d380,end-2027,310.31340385487226,0.02853008588943614,A/B x0.30,0.9999999999999883,3.396906125210026e-39,0.9999999999999882,8.464903275186037e-06,4
world,1000phd,d380,end-2027,310.31340385487226,0.02853008588943614,C one-off,2.6983198523657904e-08,0.9996006757464508,0.9996007027296494,8.464903275186037e-06,4
world,1000phd,d380,end-2028,381.80746709162224,0.035103220466900925,A/B best fit,1.000000000000124,5.635065662502521e-164,1.000000000000124,5.073162988237766e-06,4
world,1000phd,d380,end-2028,381.80746709162224,0.035103220466900925,A/B x0.30,1.0000000000000613,2.0070802638953446e-48,1.0000000000000613,5.073162988237766e-06,4
world,1000phd,d380,end-2028,381.80746709162224,0.035103220466900925,C one-off,6.151593745965368e-08,0.9993981124044979,0.9993981739204354,5.073162988237766e-06,4
world,1000phd,d380,end-2030,524.7955935651223,0.0482494896218305,A/B best fit,0.9999999999998822,1.599190723578228e-223,0.9999999999998824,2.095250090438048e-06,5
world,1000phd,d380,end-2030,524.7955935651223,0.0482494896218305,A/B x0.30,0.9999999999999312,5.049758113977099e-65,0.9999999999999313,2.095250090438048e-06,5
world,1000phd,d380,end-2030,524.7955935651223,0.0482494896218305,C one-off,2.0932946206797884e-09,0.9999819436458792,0.9999819457391739,2.095250090438048e-06,5
world,1000phd,d380,end-2032,1099.9884568018724,0.08186487772042206,A/B best fit,1.0000000000000666,0.0,1.0000000000000666,1.0249752467800776e-07,5
world,1000phd,d380,end-2032,1099.9884568018724,0.08186487772042206,A/B x0.30,0.9999999999998419,2.4412211186075313e-139,0.9999999999998419,1.0249752467800776e-07,5
world,1000phd,d380,end-2032,1099.9884568018724,0.08186487772042206,C one-off,2.862252613363926e-08,0.9999139934899771,0.9999140221125032,1.0249752467800776e-07,5
