delta_keV,Nunit_LZ,kappa_1event,sigma_1event_cm2,kappa_hat_P021,kappa_90lo_P021,kappa_90hi_P021,kappa_68lo_P021,kappa_68hi_P021,Z_P021,kappa_hat_P021sun,kappa_90lo_P021sun,kappa_90hi_P021sun,LZ_fig6_upper,LZ_fig6_lower,N_X_at_1event_LZlike,N_P_at_1event_LZlike,N_XP_at_1event_LZlike,P0_XP_LZlike,kappa90_n0_X_LZlike,lim_over_kappa1event_X_LZlike,lim_over_LZupper_X_LZlike,kappa90_n0_P_LZlike,lim_over_kappa1event_P_LZlike,lim_over_LZupper_P_LZlike,kappa90_n0_XP_LZlike,lim_over_kappa1event_XP_LZlike,lim_over_LZupper_XP_LZlike,N_X_at_1event_hiedge,N_P_at_1event_hiedge,N_XP_at_1event_hiedge,P0_XP_hiedge,kappa90_n0_X_hiedge,lim_over_kappa1event_X_hiedge,lim_over_LZupper_X_hiedge,kappa90_n0_P_hiedge,lim_over_kappa1event_P_hiedge,lim_over_LZupper_P_hiedge,kappa90_n0_XP_hiedge,lim_over_kappa1event_XP_hiedge,lim_over_LZupper_XP_hiedge,Nunit_LZ_annual12,kappa_1event_annual12,sigma_1event_annual12_cm2,sigma90_n0_XP_annual12_cm2,sigma90_n0_XP_sun_cm2,frac_LZ90_excluded_X_LZlike_sun,lim_over_kappahat_X_LZlike_sun,LZ90hi_over_kappahat_sun,frac_LZ90_excluded_X_LZlike_ann,lim_over_kappahat_X_LZlike_ann,LZ90hi_over_kappahat_ann,frac_LZ90_excluded_P_LZlike_sun,lim_over_kappahat_P_LZlike_sun,frac_LZ90_excluded_P_LZlike_ann,lim_over_kappahat_P_LZlike_ann,frac_LZ90_excluded_XP_LZlike_sun,lim_over_kappahat_XP_LZlike_sun,frac_LZ90_excluded_XP_LZlike_ann,lim_over_kappahat_XP_LZlike_ann,frac_LZ90_excluded_X_hiedge_sun,lim_over_kappahat_X_hiedge_sun,frac_LZ90_excluded_X_hiedge_ann,lim_over_kappahat_X_hiedge_ann,frac_LZ90_excluded_P_hiedge_sun,lim_over_kappahat_P_hiedge_sun,frac_LZ90_excluded_P_hiedge_ann,lim_over_kappahat_P_hiedge_ann,frac_LZ90_excluded_XP_hiedge_sun,lim_over_kappahat_XP_hiedge_sun,frac_LZ90_excluded_XP_hiedge_ann,lim_over_kappahat_XP_hiedge_ann
300.0,12555.653349002576,7.964539735237595e-05,2.3610081451402415e-42,7.424304645888034e-05,7.2165332752376605e-06,0.0002754606105611,2.2065338558622377e-05,0.0001778075567887,2.674021695590583,8.017960648068125e-05,7.796058637184192e-06,0.0002970514367263,0.0002594999999999998,1.2840000000000002e-05,1.091549295774648,0.5422535211267606,1.6338028169014087,0.19518590474638756,0.00016800917555672337,2.1094649677419355,0.6474342025307264,0.0003382002884583392,4.246325584415584,1.3032766414579555,0.00011224750953143154,1.409340818965517,0.4325530232425111,0.9810017789988135,0.4873363676316686,1.4683381466304821,0.23030790530408712,0.00018694186003391785,2.3471771910036314,0.7203925242154836,0.00037631153643191256,4.724837202669648,1.4501407954987007,0.0001248965013157641,1.568157175023978,0.4812967295405171,13556.515560479469,7.37652677444079e-05,2.1866975840732908e-42,3.08180216396777e-42,3.327465152856204e-42,0.15471356114100224,2.1094649677419355,3.704825326099256,0.155039903518576,2.1094649677419355,3.7102546797249825,0.0,4.246325584415584,0.0,4.246325584415584,0.2655048954009257,1.409340818965517,0.2657770005358644,1.409340818965517,0.1253809659263228,2.3471771910036314,0.12572166790245495,2.3471771910036314,0.0,4.724837202669648,0.0,4.724837202669648,0.23617230018624627,1.568157175023978,0.23645876491974335,1.568157175023978
305.0,9619.170162683171,0.0001039590716337905,3.0817627012727194e-42,9.6163374887565e-05,9.382819903863738e-06,0.0003554580027416,2.8541573437740024e-05,0.0002294658750855,2.7009477553753696,0.0001049121587323,1.02400150456316e-05,0.0003871166710424,0.000405400176286358,2.050322276943161e-05,1.0915492957746482,0.5422535211267606,1.633802816901409,0.1951859047463875,0.00021929801969045542,2.109464967741935,0.5409420925746029,0.00044144406561065703,4.246325584415584,1.0889094071306942,0.00014651376315526115,1.409340818965517,0.3614052773666528,0.9826563565175276,0.48815831904419105,1.4708146755617186,0.22973824679255367,0.00024359950187084737,2.343225060040538,0.6008865218124096,0.0004903626336361214,4.716881614367318,1.2095767646873181,0.00016274966719819547,1.5655167426994978,0.40145435724535994,,,,,4.343253969269078e-42,0.15393811673847635,2.109464967741935,3.689912358301477,0.15433211291885332,2.109464967741935,3.696396919900164,0.0,4.246325584415584,0.0,4.246325584415584,0.26496930747386527,1.409340818965517,0.26529903693957557,1.409340818965517,0.12500595087181543,2.343225060040538,0.12541669347485201,2.343225060040538,0.0,4.716881614367318,0.0,4.716881614367318,0.23603714160720435,1.5655167426994978,0.23638361749557424,1.5655167426994978
310.0,7201.964742267327,0.00013885099910738793,4.1160989931783375e-42,0.0001267581369349,1.241443100828976e-05,0.0004668308641886,3.757203787002183e-05,0.0003013920528807,2.72958524830328,0.0001400736289305,1.3723973387503428e-05,0.0005147951470265,0.0006333306471406941,3.274004236237842e-05,1.091549295774648,0.5422535211267605,1.6338028169014085,0.19518590474638758,0.0002929013183530016,2.1094649677419355,0.46247772735358206,0.0005896065499313668,4.246325584415584,0.9309616589585092,0.0001956883807961864,1.4093408189655172,0.3089829643957121,0.9847679278758273,0.48920729320283035,1.4739752210786579,0.22901329483188354,0.00032466149508881946,2.3382006408014746,0.5126255875261568,0.0006535393732307404,4.70676752369128,1.031908650214991,0.00021690746439123712,1.5621599108802955,0.3424869227006651,,,,,5.800986325989099e-42,0.1531652292113874,2.1094649677419355,3.6751753414050876,0.1536353264865182,2.1094649677419355,3.682847314396499,0.0,4.246325584415584,0.0,4.246325584415584,0.2644352971502452,1.4093408189655172,0.26482923583027296,1.4093408189655172,0.12476302622512148,2.3382006408014746,0.12525256333629625,2.3382006408014746,0.0,4.70676752369128,0.0,4.70676752369128,0.2360330941639798,1.5621599108802955,0.23644647268005103,1.5621599108802955
315.0,5250.760075680186,0.00019044861802611682,5.64565879935246e-42,0.0001712400173704,1.6850675175033615e-05,0.0006285141870638,5.071411754855521e-05,0.0004058246127643,2.76389943569619,0.0001923720525059,1.894251950121807e-05,0.0007044676350794,0.0009894117764870551,5.228009205891541e-05,1.091549295774648,0.5422535211267606,1.6338028169014087,0.19518590474638756,0.00040174468788095873,2.1094649677419355,0.40604397221485355,0.0008087068392408909,4.246325584415585,0.8173612427701598,0.0002684070112997784,1.409340818965517,0.27127937798837193,0.9875269456228039,0.49057790201907037,1.4781048476418743,0.2280695055361559,0.00044406295249098453,2.331668022028329,0.44881510716159784,0.0008938929563130207,4.693617446940142,0.9034589819486708,0.00029667998981078704,1.557795445751685,0.29985492073296405,,,,,7.956657395879274e-42,0.15253642056253314,2.1094649677419355,3.662006127723745,0.1530431027713784,2.1094649677419355,3.6703697927353915,0.0,4.246325584415585,0.0,4.246325584415585,0.26407086255525813,1.409340818965517,0.26448710246531726,1.409340818965517,0.12484044896108586,2.331668022028329,0.12536958958989533,2.331668022028329,0.0,4.693617446940142,0.0,4.693617446940142,0.2363748909538111,1.557795445751685,0.23681358928383447,1.557795445751685
320.0,3711.4173006676597,0.00026943884747751394,7.987245147351032e-42,0.0002374157069474,2.348268737376692e-05,0.0008688722117566,7.028511868974057e-05,0.0005610899548754,2.8012985245581183,0.0002724277639723,2.698119831877401e-05,0.0009948691737925,0.0015456944455015443,8.34821163465993e-05,1.091549295774648,0.5422535211267606,1.6338028169014085,0.19518590474638758,0.0005683718097025782,2.1094649677419355,0.36771291464281214,0.0011441250714792157,4.246325584415584,0.7402013216835828,0.00037973116596508457,1.4093408189655172,0.24567026624843052,0.9912113057413705,0.4924081970457131,1.4836195027870838,0.2268152424568162,0.0006259067516940625,2.3230011468420404,0.4049356284585531,0.001259942162501035,4.676171139746965,0.8151301611828016,0.0004181704591059469,1.5520050765539493,0.27053888970291257,4255.685670100443,0.00023497976061197161,6.965739982354659e-42,9.817101691432562e-42,1.1256750617246057e-41,0.1521296802561656,2.1094649677419355,3.6518641099064206,0.15257805459923185,2.1094649677419355,3.65970820940293,0.0,4.246325584415584,0.0,4.246325584415584,0.2639288484216272,1.4093408189655172,0.26427004588326375,1.4093408189655172,0.12540026164984533,2.3230011468420404,0.12587426029562923,2.3230011468420404,0.0,4.676171139746965,0.0,4.676171139746965,0.23719942981530692,1.5520050765539493,0.23756625157966135,1.5520050765539493
325.0,2528.80934747623,0.00039544301787638016,1.1722512752547896e-41,0.0003390609689002,3.3725481734702476e-05,0.0012381402110723,0.0001004027639956,0.0007996495823453,2.8417865671418348,0.0003999313513782,3.987682100090151e-05,0.0014580460309306,0.0024147391163436257,0.00013330626391884218,1.0915492957746482,0.5422535211267606,1.6338028169014087,0.19518590474638756,0.0008341731929483717,2.109464967741935,0.34545064818905513,0.001679179803986982,4.246325584415584,0.6953876684325137,0.0005573139866680932,1.409340818965517,0.23079676926423942,0.9963194814307127,0.49494580690428946,1.4912652883350022,0.22508767447698336,0.000913904804921961,2.3110910133900955,0.3784693753194286,0.0018396785034143373,4.652196195785257,0.7618539373313173,0.0006105829515642413,1.5440478753252795,0.2528566947177217,,,,,1.652101572300957e-41,0.152019039469437,2.109464967741935,3.645740765023898,0.15229929416032342,2.109464967741935,3.651674255189005,0.0,4.246325584415584,0.0,4.246325584415584,0.2640795670213036,1.409340818965517,0.26423371442581783,1.409340818965517,0.12665535082018078,2.3110910133900955,0.12696414853168136,2.3110910133900955,0.0,4.652196195785257,0.0,4.652196195785257,0.23871587837204736,1.5440478753252795,0.23889856879717578,1.5440478753252795
330.0,1652.5132621379262,0.000605138865092228,1.7938736410623862e-41,0.0005016806913988,5.024089906645365e-05,0.0018293703137318,0.000148733489009,0.0011816462456497,2.8897186783599556,0.000613660981346,6.16862393003909e-05,0.0022356678196944,0.0037723917666715647,0.00021286666866734147,1.091549295774648,0.5422535211267606,1.6338028169014087,0.19518590474638756,0.001276519236531168,2.109464967741935,0.33838458873995986,0.0025696166449653383,4.246325584415584,0.6811637825284906,0.0008528469037169441,1.4093408189655172,0.22607591058057663,1.003471115093427,0.49849855394963793,1.5019696690430648,0.22269110012282956,0.001388563808883187,2.294620109504219,0.3680857913939137,0.002795160913985636,4.61904048017083,0.740951917740995,0.0009277042688659224,1.533043607642905,0.24591938649162337,,,,,2.5281793464155176e-41,0.15219571518670638,2.109464967741935,3.6431643654297536,0.1522515951205771,2.109464967741935,3.646483400888121,0.0,4.246325584415584,0.0,4.246325584415584,0.26453162747416387,1.4093408189655172,0.2644417854499652,1.4093408189655172,0.12876188171975186,2.294620109504219,0.1288481599833138,2.294620109504219,0.0,4.61904048017083,0.0,4.61904048017083,0.24109779400720938,1.533043607642905,0.2410383503127019,1.533043607642905
335.0,1023.8312877199018,0.000976723423081771,2.895398898247227e-41,0.0007726724375584,7.791744141514641e-05,0.002815575361372,0.0002294736499965,0.0018188818336894,2.9405934631464987,0.0009923826251732,0.0001005667420189,0.0036150009804773,0.005893365268708507,0.00033991064858826276,1.0915492957746482,0.5422535211267607,1.6338028169014087,0.19518590474638756,0.002060363844163981,2.1094649677419355,0.3496073550885632,0.004147485660330091,4.246325584415584,0.7037550654380168,0.0013765361889888665,1.409340818965517,0.23357387947727284,1.013939559252703,0.5036990068545686,1.5176385661072718,0.2192289709043036,0.0022180697879016545,2.2709292471999603,0.37636726840583734,0.004464945676944889,4.571351082025894,0.7576224234143479,0.0014819000738136054,1.5172156608448009,0.2514522698401069,,,,,4.080603854487603e-41,0.1525126694069179,2.1094649677419355,3.6427491662768428,0.15238107061731734,2.1094649677419355,3.643944347580269,0.0,4.246325584415584,0.0,4.246325584415584,0.2651060111005065,1.409340818965517,0.2648097475706348,1.409340818965517,0.13192243183664287,2.2709292471999603,0.1318209457168559,2.2709292471999603,0.0,4.571351082025894,0.0,4.571351082025894,0.2445157735302312,1.5172156608448009,0.24424962267017314,1.5172156608448009
340.0,594.7540128367577,0.0016813673862079014,4.984245450175521e-41,0.0012483790537958,0.0001267842805269,0.0045479718537674,0.0003715417733119,0.0029383546169681,2.99727226855284,0.001713520407423,0.0001750330147457,0.0062427513021541,0.009206825891538845,0.0005427775506002443,1.091549295774648,0.5422535211267606,1.6338028169014085,0.19518590474638758,0.003546785599109393,2.1094649677419355,0.3852343512185802,0.007139633348856571,4.246325584415584,0.7754717459594797,0.0023696196890601547,1.4093408189655172,0.25737639844344795,1.0301071563237265,0.5117306518511416,1.5418378081748683,0.21398747190480663,0.003758338440039773,2.2352868688122953,0.4082121769559821,0.0075654864702099315,4.499603437219554,0.8217258107555484,0.0025109588715782963,1.4934028649392488,0.27272796305248803,814.2806000004255,0.0012280778886289043,3.6405140715051964e-41,5.130725082990623e-41,7.024500564675521e-41,0.15288356182912924,2.1094649677419355,3.6432313704058576,0.1526281510820025,2.1094649677419355,3.6431017005122865,0.0,4.246325584415584,0.0,4.246325584415584,0.26572337681878777,1.4093408189655172,0.26528679143623035,1.4093408189655172,0.13667428416854338,2.2352868688122953,0.1364448988980715,2.2352868688122953,0.0,4.499603437219554,0.0,4.499603437219554,0.2495140991582019,1.4934028649392488,0.24910353925229928,1.4934028649392488
345.0,318.64783059081014,0.0031382608133433193,9.303060300014912e-41,0.0021288289598065,0.000217645847153,0.0077561006918474,0.0006349797960073,0.0050115720711266,3.057318191141144,0.003208516461162,0.0003301183850753,0.0116915406074883,0.014383232522033343,0.0008667203297666079,1.0915492957746482,0.5422535211267606,1.6338028169014087,0.19518590474638756,0.006620051245385044,2.109464967741935,0.46026171343916883,0.013326077182268596,4.246325584415584,0.9265008517281971,0.004422879064804664,1.4093408189655172,0.3075024378580654,1.0565926191508963,0.5248879462878646,1.581480565438761,0.2056703642381921,0.006839071316529929,2.1792552382680976,0.47548917157901144,0.01376696174106674,4.386812492617599,0.9571535272045035,0.0045692071295781855,1.4559679393601515,0.31767595514977054,,,,,1.3111182622108607e-40,0.15323705275039948,2.109464967741935,3.643908563041649,0.15292957918398775,2.109464967741935,3.6433648913496515,0.0,4.246325584415584,0.0,4.246325584415584,0.2662993153028012,1.4093408189655172,0.2657957888152255,1.4093408189655172,0.14411249641740861,2.1792552382680976,0.14382084507039197,2.1792552382680976,0.0,4.386812492617599,0.0,4.386812492617599,0.25717475896981035,1.4559679393601515,0.25668705470162967,1.4559679393601515
350.0,154.64333658664543,0.006466492653821576,1.9169270709535636e-40,0.0038654568033961,0.0003975834419544,0.0140852610965333,0.001155345434548,0.0091019626778602,3.1213293475899477,0.0066516796930199,0.0006887306650269,0.024242367962278,0.022469999999999997,0.0013840000000000002,1.091549295774648,0.5422535211267606,1.6338028169014085,0.19518590474638758,0.013640839717397192,2.1094649677419355,0.6070689682864795,0.027458833197357986,4.246325584415584,1.2220219491481081,0.009113492052571401,1.4093408189655174,0.40558487105346697,1.1042323296918504,0.5485541250727256,1.652786454764576,0.19151551511527343,0.013484163238957958,2.0852359943514465,0.6000962723167761,0.027143445481019268,4.197552975642522,1.2079860027155884,0.00900881595706243,1.3931533582951476,0.4009263888323289,264.68845796288053,0.003778026468159176,1.1199581595926505e-40,1.5784027498474193e-40,2.701603568074866e-40,0.1535515420428708,2.1094649677419355,3.6445483067558575,0.15322155182877,2.1094649677419355,3.643880093074207,0.0,4.246325584415584,0.0,4.246325584415584,0.2668094697327438,1.4093408189655174,0.26627399329684726,1.4093408189655174,0.15679565543268473,2.0852359943514465,0.1564597793559589,2.0852359943514465,0.0,4.197552975642522,0.0,4.197552975642522,0.27005358312255767,1.3931533582951476,0.26951222082403614,1.3931533582951476
355.0,65.41680329875703,0.015286592275581292,4.531557387353364e-40,0.0076135339161373,0.000787312265672,0.0277468961319234,0.0022798205865089,0.0179316380851895,3.1902611593535912,0.0158983439457313,0.0016549831211567,0.0579509942135837,,,1.0915492957746478,0.5422535211267605,1.6338028169014085,0.19518590474638758,0.032246530881493214,2.109464967741936,,0.06491184787833049,4.246325584415584,,0.02154401847685969,1.4093408189655172,,1.1966980873997521,0.5944887272889091,1.7911868146886614,0.1667621364228846,0.029413164811979326,1.9241152168991733,,0.05920831877736099,3.8732189431087263,,0.019651036835589636,1.285508011290396,,,,,,6.38650879948183e-40,0.15381837202646617,2.109464967741936,3.64509626986297,0.15348769271554824,2.109464967741936,3.6444174856977174,0.0,4.246325584415584,0.0,4.246325584415584,0.2672419251830234,1.4093408189655172,0.26670595828141586,1.4093408189655172,0.1796825747863401,1.9241152168991733,0.17930508332995584,1.9241152168991733,0.0,3.8732189431087263,0.0,3.8732189431087263,0.2931061279428973,1.285508011290396,0.2925233488958232,1.285508011290396
360.0,23.050873027713532,0.043382304817597285,1.286025036401534e-39,0.0164070003005577,0.0017043196895279,0.0598015276103108,0.0049206360716496,0.0386498480073068,3.26156854308436,0.0452970356549126,0.0047337561749538,0.1651302736742213,,,1.091549295774648,0.5422535211267606,1.6338028169014085,0.19518590474638758,0.09151345223262367,2.1094649677419355,,0.18421539085787883,4.246325584415585,,0.06114045300024426,1.4093408189655172,,1.4046716124018284,0.6978046074512309,2.102476219853059,0.1221535743353987,0.0711137346668694,1.6392336683325166,,0.14315102432941246,3.299756085604417,,0.047511331350710166,1.0951776663428452,,63.04116543230853,0.015862650906632844,4.7023242069316046e-40,6.627177448838364e-40,1.812447578012297e-39,0.15401361056551374,2.1094649677419355,3.6454984589330945,0.1537126171982337,2.1094649677419355,3.6448788026339005,0.0,4.246325584415585,0.0,4.246325584415585,0.26755822561378023,1.4093408189655172,0.26707055346016156,1.4093408189655172,0.22501709421233307,1.6392336683325166,0.22459936396459984,1.6392336683325166,0.028052960290282224,3.299756085604417,0.02795905892212351,3.299756085604417,0.3385617092605996,1.0951776663428452,0.3379573002265276,1.0951776663428452
365.0,6.5057285121913315,0.15371068714688324,4.55659958281404e-39,0.040200342638515,0.0041925601012998,0.1465418171407603,0.012073141829094,0.0947160624449229,3.3404037256998405,0.1655763170791913,0.0173461823752747,0.6036504019597823,,,1.091549295774648,0.5422535211267605,1.6338028169014085,0.19518590474638758,0.32424730970389076,2.1094649677419355,,0.6527056234299101,4.246325584415585,,0.2166307457073408,1.4093408189655172,,1.9320711913739577,0.9598031079728694,2.8918742993468274,0.0554721437110884,0.1831878266930805,1.1917702672035382,,0.36875471607048677,2.399018070344785,,0.12238841869580809,0.7962258250713293,,,,,,6.421801787741073e-39,0.15413712813713518,2.1094649677419355,3.6457532853026944,0.15391138870723534,2.1094649677419355,3.645287764297861,0.0,4.246325584415585,0.0,4.246325584415585,0.2677582872861766,1.4093408189655172,0.26739263141309155,1.4093408189655172,0.314997749054535,1.1917702672035382,0.3145739211163335,1.1917702672035382,0.11790083523350259,2.399018070344785,0.1177197182423744,2.399018070344785,0.4286189082035765,0.7962258250713293,0.42805516382218983,0.7962258250713293
370.0,1.427382641483941,0.7005829908092313,2.076808205663327e-38,0.1158542165870576,0.0121214340043454,0.4223603308002881,0.0348325951003224,0.2730025458418824,3.4218606768763364,0.7876520664426365,0.0825896940079742,2.8716575100009125,,,1.091549295774648,0.5422535211267606,1.6338028169014087,0.19518590474638756,1.4778552761079435,2.1094649677419355,,2.9749034778796264,4.246325584415584,,0.9873602060203933,1.409340818965517,,3.4183154291565385,1.6981308906132482,5.1164463197697865,0.005997297548692171,0.4719142862396743,0.6736022604467948,,0.9499573294435003,1.3559526021980937,,0.3152875619273686,0.450035992970919,,9.441322556465616,0.10591736422723731,3.139814326569279e-39,4.4250684944068115e-39,2.926930577403859e-38,0.1541817168433875,2.1094649677419355,3.6458452054477672,0.15407202682107546,2.1094649677419355,3.6456189791150955,0.0,4.246325584415584,0.0,4.246325584415584,0.2678305071314054,1.409340818965517,0.2676528446929842,1.409340818965517,0.4758574233447046,0.6736022604467948,0.475555341701513,0.6736022604467948,0.27871257820297124,1.3559526021980937,0.2785284072864471,1.3559526021980937,0.5895062136327225,0.450035992970919,0.5891361595734217,0.450035992970919
375.0,0.2894016067777598,3.4554058325181662,1.0243204989292596e-37,0.4128926870899337,0.0433013335305354,1.505349975326116,0.1242412861033742,0.9730538612711848,3.498587091919899,4.243372489507618,0.4445135806698236,15.470257047175451,,,1.091549295774648,0.5422535211267606,1.6338028169014085,0.19518590474638758,7.289057553028229,2.1094649677419355,,14.672778191160722,4.246325584415585,,4.869844485859377,1.4093408189655172,,6.722316441624264,3.339473329064957,10.06178977068922,4.2679588602698044e-05,1.18357499352506,0.34252850486812897,,2.382521090862134,0.6895054318774025,,0.7907505344671737,0.22884447523517237,,2.818881754060262,0.35475060227681404,1.0516226791653746e-38,1.48209476789764e-38,1.44361669084413e-37,0.15413345223107486,2.1094649677419355,3.6457457094393684,0.15419011644211825,2.1094649677419355,3.645862526497666,0.0,4.246325584415585,0.0,4.246325584415585,0.2677523332357898,1.4093408189655172,0.2678441113053676,1.4093408189655172,0.666243726785074,0.34252850486812897,0.6664586584211768,0.34252850486812897,0.46915076482669965,0.6895054318774025,0.46930478498116174,0.6895054318774025,0.779862607789789,0.22884447523517237,0.7801126532844262,0.22884447523517237
380.0,0.0676139406225526,14.789849412599542,4.384302933922577e-37,2.1940883486518437,0.2305725535623667,7.999810480921796,0.6606808666440377,5.171218677040487,3.585577826369484,20.242762754324843,2.1101042069857305,73.78966075464646,,,1.0915492957746478,0.5422535211267606,1.6338028169014083,0.19518590474638764,31.19866921405738,2.1094649677419355,,62.80251595037524,4.246325584415584,,20.843938483529715,1.4093408189655174,,10.158269996489578,5.046366385352887,15.204636381842464,2.492931355129153e-07,3.3524296382631062,0.22667097850280718,,6.7483973237763815,0.45628573594720917,,2.239769801425782,0.15143966236178927,,0.7008209970472186,1.42689788721131,4.229896071814631e-38,5.961365193990256e-38,6.178977087487366e-37,0.15388657263863106,2.1094649677419355,3.645236653227157,0.15429304445673794,2.1094649677419355,3.646074911175421,0.0,4.246325584415584,0.0,4.246325584415584,0.2673524265354057,1.4093408189655174,0.26801080118066184,1.4093408189655174,0.7814577736965188,0.22667097850280718,0.7832575013211504,0.22667097850280718,0.5846302655579425,0.45628573594720917,0.5859930211415759,0.45628573594720917,0.8949236275932937,0.15143966236178927,0.8969752580450743,0.15143966236178927
385.0,0.012923260752237584,77.37985166219417,2.293848309097977e-36,12.517976682573696,1.3118699089055164,45.63790470554293,3.765790875775019,29.499885841467968,3.4734718075432687,116.78519135528992,12.063959741521488,425.6013855804272,,,1.091549295774648,0.5422535211267606,1.6338028169014087,0.19518590474638756,163.23008629046618,2.1094649677419355,,328.58004383145783,4.246325584415584,,109.05458351302696,1.409340818965517,,13.629313843074138,6.770691393011023,20.400005236085164,1.3816253567525664e-09,13.072828741861716,0.16894357460042495,,26.31543448037099,0.340081221598258,,8.734001961157611,0.11287178475459424,,0.15710837405709033,6.36503309261299,1.886850398806899e-37,2.6592152863199274e-37,3.2328140545268096e-36,0.15343516694499043,2.1094649677419355,3.6443095279575353,0.15415457211689268,2.1094649677419355,3.64578924077048,0.0,4.246325584415584,0.0,4.246325584415584,0.26662081985967334,1.409340818965517,0.2677865417125022,1.409340818965517,0.8619465198925897,0.16894357460042495,0.8654597459004658,0.16894357460042495,0.6656050721782645,0.340081221598258,0.6683440793605601,0.340081221598258,0.9751321728072727,0.11287178475459424,0.9790917154960753,0.11287178475459424
390.0,0.00028599156823491223,3496.606582396179,1.0365340491508121e-34,43.10253822083189,4.448267136536276,157.07480940484643,12.897816007220309,101.50766328146112,3.162829729474149,10987.72227473505,816.2497192634125,41557.86411869554,,,1.091549295774648,0.5422535211267606,1.6338028169014087,0.19518590474638756,7375.9690915405945,2.1094649677419355,,14847.729989464833,4.246325584415584,,4927.910384434448,1.409340818965517,,51.66199352360146,25.66434516978911,77.32633869339057,2.615759430130475e-34,155.84442872589787,0.04457019257199353,,313.71281107161263,0.08971921881375322,,104.1202002263542,0.029777499347668098,,,,,,1.4608297457158489e-34,0.14856382994558745,2.1094649677419355,3.782209185815781,0.15338779840356087,2.1094649677419355,3.644212519459715,0.0,4.246325584415584,0.0,4.246325584415584,0.2511846351122638,1.409340818965517,0.2665440180098196,1.409340818965517,1.0,0.04457019257199353,1.0,0.04457019257199353,0.951975238345799,0.08971921881375322,1.0,0.08971921881375322,1.0,0.029777499347668098,1.0,0.029777499347668098
395.0,8.757304160577033e-15,114190392575574.12,3.385059977475892e-24,0.0,0.0,1133168.9322384507,0.0,442711.9613692229,0.0,,,,,,1.091549295774648,0.5422535211267606,1.6338028169014085,0.19518590474638758,240880632790872.4,2.1094649677419355,,484889585488119.8,4.246325584415584,,160933181390453.56,1.4093408189655172,,540201.3529143193,268358.09144775855,808559.4443620779,0.0,486731630.10447305,4.262456929398343e-06,,979784450.2103031,8.580270442295368e-06,,325187080.4577299,2.8477621726583763e-06,,,,,,4.7707032009032696e-24,,,,,,,,,,,,,,,,,,,,,,,,,,
