m_GeV,delta_keV,halo,eff_sigma_keV,N_p,N_p_lo,N_p_hi,N_p_noeff,N_iso,N_iso_lo,N_iso_hi,N_iso_noeff,N_hig,N_hig_lo,N_hig_hi,N_hig_noeff
3000.0,275.0,annual,15.0,5177.366435585993,0.0,1332.5074804109245,5468.648413866386,21559.36598901933,0.0,3196.6887002708395,23264.865528867154,1351.6839280530837,0.0,101.76656095959677,1543.6678892352754
3000.0,275.0,sun,8.0,4968.651403579834,0.0,1303.442352641671,5232.411510647388,20619.822500360577,0.0,3101.2300886990056,22260.71265774907,1288.9571768570802,0.0,99.5356343082141,1477.5864604074743
3000.0,275.0,sun,11.5,4962.2139790407045,0.0,1296.2584024089404,5232.411510647388,20621.73482630551,0.0,3095.7438076414155,22260.71265774907,1290.5992264567474,0.0,98.81164295913818,1477.5864604074743
3000.0,275.0,sun,15.0,4953.037244806553,0.0,1286.4952363394264,5232.411510647388,20621.47455300809,0.0,3085.460582892958,22260.71265774907,1292.6307485350364,0.0,98.21767098016484,1477.5864604074743
3000.0,280.0,june16,8.0,5595.713602444847,0.0,1470.0555026368063,5893.848639200629,23179.078343033914,0.0,3496.3237273244595,25040.669550771054,1447.0788815560663,0.0,112.2354555153123,1661.8223301438534
3000.0,280.0,june16,11.5,5588.3984087694325,0.0,1461.8863402270283,5893.848639200629,23181.25974933689,0.0,3490.0837282149687,25040.669550771054,1448.9571756587407,0.0,111.41831991255069,1661.8223301438534
3000.0,280.0,june16,15.0,5577.988397168004,0.0,1450.805647575521,5893.848639200629,23181.021364001885,0.0,3478.4158222239557,25040.669550771054,1451.2813015918548,0.0,110.74766660942329,1661.8223301438534
3000.0,280.0,annual,8.0,4375.6147128492275,0.0,1182.8159034455643,4610.4495861374435,18056.611513694592,0.0,2809.137335964532,19533.767768316873,1122.1129946260692,0.0,90.1543805655125,1293.811968571097
3000.0,280.0,annual,11.5,4369.71009154415,0.0,1176.2233900480335,4610.4495861374435,18058.425866193404,0.0,2804.1114657466537,19533.767768316873,1123.6341252847615,0.0,89.4901896026608,1293.811968571097
3000.0,280.0,annual,15.0,4361.309901740277,0.0,1167.2823051557748,4610.4495861374435,18058.304322709366,0.0,2794.7160557159405,19533.767768316873,1125.5162437194008,0.0,88.94551687084179,1293.811968571097
3000.0,280.0,sun,8.0,4182.1495723942,0.0,1140.0122435754054,4407.074013839593,17247.908573582976,0.0,2706.599855796058,18666.020293161753,1071.037101626069,0.0,86.85872615534385,1236.2335625279547
3000.0,280.0,sun,11.5,4176.4545165653935,0.0,1133.6540158706025,4407.074013839593,17249.670148422843,0.0,2701.7547300770843,18666.020293161753,1072.5053340962488,0.0,86.2171075403363,1236.2335625279547
3000.0,280.0,sun,15.0,4168.353005703425,0.0,1125.0309075781258,4407.074013839593,17249.56829196345,0.0,2692.697693913534,18666.020293161753,1074.321986217849,0.0,85.6910432392285,1236.2335625279547
3000.0,285.0,june16,8.0,4733.061843275714,0.0,1291.2135877000526,4988.622554910025,19496.44953950596,0.0,3064.1219958748666,21114.574947946196,1210.1778966153413,0.0,98.35995993584267,1399.3913006723587
3000.0,285.0,june16,11.5,4726.579247703184,0.0,1283.9676545595328,4988.622554910025,19498.487925251255,0.0,3058.598617898907,21114.574947946196,1211.8637944166449,0.0,97.62874539859314,1399.3913006723587
3000.0,285.0,june16,15.0,4717.364278775387,0.0,1274.1526322001978,4988.622554910025,19498.44224494415,0.0,3048.287288563421,21114.574947946196,1213.951373855267,0.0,97.02983337519915,1399.3913006723587
3000.0,285.0,annual,8.0,3674.7334503702646,0.0,1030.2649034541496,3874.690192544883,15051.431484586146,0.0,2440.8190830637245,16326.262329710155,928.032505011902,0.0,78.33289132146481,1078.2335479907688
3000.0,285.0,annual,11.5,3669.540653772456,0.0,1024.4616138406252,3874.690192544883,15053.119456796145,0.0,2436.4050194694914,16326.262329710155,929.3887496624905,0.0,77.74250992689804,1078.2335479907688
3000.0,285.0,annual,15.0,3662.1619552806787,0.0,1016.60238098993,3874.690192544883,15053.157136608417,0.0,2428.1675813788743,16326.262329710155,931.0681422854744,0.0,77.25942460880093,1078.2335479907688
3000.0,285.0,sun,8.0,3507.2777562311276,0.0,991.0770395844794,3698.5388201913524,14349.760848432452,0.0,2347.0751422555063,15571.775716653485,883.5327533794133,0.0,75.32003382953529,1027.813250679666
3000.0,285.0,sun,11.5,3502.2779506672164,0.0,985.4896433681567,3698.5388201913524,14351.398233498405,0.0,2342.827419423744,15571.775716653485,884.8398662224375,0.0,74.75057065614517,1027.813250679666
3000.0,285.0,sun,15.0,3495.1741091173567,0.0,977.9231556428072,3698.5388201913524,14351.450880247348,0.0,2334.9010584761913,15571.775716653485,886.4584228025277,0.0,74.28470605176321,1027.813250679666
3000.0,290.0,june16,8.0,4003.7584115396953,0.0,1131.379260432514,4224.869307861579,16370.35075932841,0.0,2678.6657504390378,17798.296068452837,1008.1539682368443,0.0,85.96217018931584,1177.1078900697057
3000.0,290.0,june16,11.5,3998.0176952744296,0.0,1124.96361143387,4224.869307861579,16372.238857808741,0.0,2673.7832995306794,17798.296068452837,1009.6617021898081,0.0,85.31104875226903,1177.1078900697057
3000.0,290.0,june16,15.0,3989.872532757138,0.0,1116.286220231487,4224.869307861579,16372.341507122415,0.0,2664.6865788270043,17798.296068452837,1011.5318198524202,0.0,84.77854669564752,1177.1078900697057
3000.0,290.0,annual,8.0,3080.7437648241503,0.0,894.6631254391475,3252.3725420140217,12498.854291397432,0.0,2114.1498382862214,13614.927756942283,762.9106128451277,0.0,67.82858495179745,895.9881201435788
3000.0,290.0,annual,11.5,3076.182141615264,0.0,889.5661395430471,3252.3725420140217,12500.4102083476,0.0,2110.2802109218414,13614.927756942283,764.1148525204287,0.0,67.30669788442759,895.9881201435788
3000.0,290.0,annual,15.0,3069.713333322478,0.0,882.674488098825,3252.3725420140217,12500.56826985866,0.0,2103.074256137403,13614.927756942283,765.6086892478247,0.0,66.88036423419682,895.9881201435788
3000.0,290.0,sun,8.0,2934.6157270663603,0.0,858.8238033011102,3098.498598620615,11885.57336982286,0.0,2028.536495041793,12953.488954536197,723.9349633909496,0.0,65.0776591002534,851.5352022324402
3000.0,290.0,sun,11.5,2930.2318335540713,0.0,853.9256177829941,3098.498598620615,11887.081122729396,0.0,2024.8198887749215,12953.488954536197,725.0936681949057,0.0,64.57509893253676,851.5352022324402
3000.0,290.0,sun,15.0,2924.01583107798,0.0,847.3032632516024,3098.498598620615,11887.250172538672,0.0,2017.899726619217,12953.488954536197,726.5310554343314,0.0,64.16466000124953,851.5352022324402
3000.0,295.0,june16,8.0,3373.6185720248263,0.0,985.5664720635073,3562.647543480945,13671.001303065732,0.0,2327.102513387788,14907.6821764217,833.9947835397151,0.0,74.65501513236609,982.1499710110676
3000.0,295.0,june16,11.5,3368.5606665305927,0.0,979.9090753446985,3562.647543480945,13672.750327295085,0.0,2322.8070252245657,14907.6821764217,835.3414530654411,0.0,74.07669560591962,982.1499710110676
3000.0,295.0,june16,15.0,3361.3974708860633,0.0,972.2725132371789,3562.647543480945,13672.982027397149,0.0,2314.824721168954,14907.6821764217,837.0122768815854,0.0,73.60457258938554,982.1499710110676
3000.0,295.0,annual,8.0,2567.3553345278056,0.0,771.6847334179338,2712.651996533055,10299.575087178227,0.0,1818.0054896478655,11257.121549616584,621.3408788591611,0.0,58.30675622757648,737.0255511966266
3000.0,295.0,annual,11.5,2563.371571266058,0.0,767.2293983227669,2712.651996533055,10301.008995132019,0.0,1814.6317906035765,11257.121549616584,622.4083239553161,0.0,57.846830021562745,737.0255511966266
3000.0,295.0,annual,15.0,2557.733493701134,0.0,761.2182975755073,2712.651996533055,10301.270226435801,0.0,1808.3670792039607,11257.121549616584,623.7328817554956,0.0,57.471841276911405,737.0255511966266
3000.0,295.0,sun,8.0,2439.264752882707,0.0,739.0153488218805,2577.6894235615227,9761.619115507292,0.0,1740.092529043282,10675.789866206635,587.1430607777189,0.0,55.80394845140739,697.8324366407235
3000.0,295.0,sun,11.5,2435.4441875058565,0.0,734.7426679931899,2577.6894235615227,9763.007135053193,0.0,1736.8592299685909,10675.789866206635,588.1683216395421,0.0,55.36185515419566,697.8324366407235
3000.0,295.0,sun,15.0,2430.0379691487815,0.0,728.9786656432724,2577.6894235615227,9763.275649131161,0.0,1730.8562956524843,10675.789866206635,589.4405734335852,0.0,55.00151525945659,697.8324366407235
3000.0,300.0,june16,8.0,2832.051482367357,0.0,855.6297937503625,2989.6671014010712,11351.75952037074,0.0,2014.9616334631764,12381.816470012627,684.6001957548336,0.0,64.64470118955725,809.8634750029249
3000.0,300.0,june16,11.5,2827.608163353807,0.0,850.6564639580935,2989.6671014010712,11353.36720363203,0.0,2011.1919660501294,12381.816470012627,685.7981416727655,0.0,64.1329361869589,809.8634750029249
3000.0,300.0,june16,15.0,2821.324427897421,0.0,843.9536329956572,2989.6671014010712,11353.689409715378,0.0,2004.2027190859085,12381.816470012627,687.2859751300441,0.0,63.7158665072945,809.8634750029249
3000.0,300.0,annual,8.0,2127.134352093846,0.0,662.7682904873046,2246.831216675527,8419.89762825819,0.0,1556.7215337490907,9208.533268590767,500.95834618255935,0.0,49.929998649155756,597.8146252103378
3000.0,300.0,annual,11.5,2123.6678317602928,0.0,658.8886385590005,2246.831216675527,8421.208203971575,0.0,1553.7895914352898,9208.533268590767,501.9000961575166,0.0,49.52643351684875,597.8146252103378
3000.0,300.0,annual,15.0,2118.769587527044,0.0,653.6630588961226,2246.831216675527,8421.539463879015,0.0,1548.3587624462825,9208.533268590767,503.0699864866253,0.0,49.198022556247984,597.8146252103378
3000.0,300.0,sun,8.0,2014.3538357866487,0.0,633.0294388329428,2128.047796006219,7946.687079398559,0.0,1485.9051099136047,8697.449519630989,470.9426683544777,0.0,47.655170325537355,563.3869025460966
3000.0,300.0,sun,11.5,2011.036978783833,0.0,629.3173708692526,2128.047796006219,7947.954187855771,0.0,1483.1018648497086,8697.449519630989,471.84542599172875,0.0,47.26802742622697,563.3869025460966
3000.0,300.0,sun,15.0,2006.3511743813613,0.0,624.3182767842618,2128.047796006219,7948.289770593592,0.0,1477.910646541957,8697.449519630989,472.96693616075885,0.0,46.95309154135899,563.3869025460966
3000.0,305.0,june16,8.0,2359.1783260436205,0.0,737.9366150220516,2494.2204405305342,9336.430319751282,0.0,1732.3974886759213,10238.818894450134,555.7096705846799,0.0,55.57119813951319,666.817649534601
3000.0,305.0,june16,11.5,2355.2945899054826,0.0,733.5873399243869,2494.2204405305342,9337.91148871762,0.0,1729.1108383807593,10238.818894450134,556.7712952054286,0.0,55.120236781721175,666.817649534601
3000.0,305.0,june16,15.0,2349.81532410562,0.0,727.7387688013062,2494.2204405305342,9338.32790968154,0.0,1723.0339437514206,10238.818894450134,558.0924020681869,0.0,54.75336866546303,666.817649534601
3000.0,305.0,annual,8.0,1744.540287592275,0.0,564.7867217519546,1845.7862524226816,6799.691430082331,0.0,1321.8577950628903,7482.948694149489,398.3075341938503,0.0,42.39096000159861,483.37491281110545
3000.0,305.0,annual,11.5,1741.5418928696056,0.0,561.4291077798846,1845.7862524226816,6800.891700015726,0.0,1319.3291491245375,7482.948694149489,399.13467793380545,0.0,42.03860760369774,483.37491281110545
3000.0,305.0,annual,15.0,1737.3162407998536,0.0,556.9178089764326,1845.7862524226816,6801.2952667364525,0.0,1314.6595946110417,7482.948694149489,400.1643648370422,0.0,41.75243383373093,483.37491281110545
3000.0,305.0,sun,8.0,1645.09446521885,0.0,537.8073348981342,1740.9382364054081,6383.615829093163,0.0,1257.7250773504954,7032.13305075346,372.0375815318514,0.0,40.33117462079368,453.01951961525305
3000.0,305.0,sun,11.5,1642.2329667812921,0.0,534.6030633768142,1740.9382364054081,6384.77481629278,0.0,1255.3139868140668,7032.13305075346,372.82875439964727,0.0,39.99391170109029,453.01951961525305
3000.0,305.0,sun,15.0,1638.2013381811446,0.0,530.2987036376873,1740.9382364054081,6385.179532726975,0.0,1250.862919839675,7032.13305075346,373.81375080424573,0.0,39.7201054629728,453.01951961525305
3000.0,310.0,june16,8.0,1953.064926168185,0.0,633.8443755403115,2066.89993061452,7612.670821080607,0.0,1483.1123923187847,8384.774600636667,446.12844967514496,0.0,47.56710285323146,542.5306399705878
3000.0,310.0,june16,11.5,1949.6834104966897,0.0,630.0555427440032,2066.89993061452,7614.0277097783655,0.0,1480.2566383945616,8384.774600636667,447.0656438856458,0.0,47.170961096369275,542.5306399705878
3000.0,310.0,june16,15.0,1944.9216778547345,0.0,624.9697831076214,2066.89993061452,7614.50185287191,0.0,1474.989491537166,8384.774600636667,448.23341355843854,0.0,46.84932318658114,542.5306399705878
3000.0,310.0,annual,8.0,1418.667887599579,0.0,478.7659290838953,1502.7587239218017,5430.534081438228,0.0,1116.2307856584137,6007.866571818622,312.4022593466789,0.0,35.79123314507825,385.4167300760515
3000.0,310.0,annual,11.5,1416.0869153020037,0.0,475.8741217072569,1502.7587239218017,5431.626481277154,0.0,1114.059511471254,6007.866571818622,313.12537999244825,0.0,35.48478666863424,385.4167300760515
3000.0,310.0,annual,15.0,1412.4572282363379,0.0,471.9964667392798,1502.7587239218017,5432.071303351669,0.0,1110.0610120251688,6007.866571818622,314.02683908154313,0.0,35.23644415674492,385.4167300760515
3000.0,310.0,sun,8.0,1330.8674525521387,0.0,454.3261102454188,1410.1403715458239,5065.1826562296965,0.0,1058.2387601215762,5611.227104484329,289.5101948318888,0.0,33.92900439451139,358.81273992611835
3000.0,310.0,sun,11.5,1328.411494308537,0.0,451.57438444910537,1410.1403715458239,5066.235999521433,0.0,1056.174726895911,5611.227104484329,290.2001945236214,0.0,33.63640388882416,358.81273992611835
3000.0,310.0,sun,15.0,1324.9587897658855,0.0,447.88556344954236,1410.1403715458239,5066.679557044398,0.0,1052.3752504754168,5611.227104484329,291.06046906158525,0.0,33.399395994703895,358.81273992611835
3000.0,315.0,june16,8.0,1601.959656807694,0.0,540.0491027602562,1695.9892837910154,6141.490329375698,0.0,1259.1999325270665,6784.818440281426,353.9659636186131,0.0,40.392821316808615,435.6583717941629
3000.0,315.0,june16,11.5,1599.0349644561015,0.0,536.7695361328222,1695.9892837910154,6142.731180387516,0.0,1256.7350447912875,6784.818440281426,354.789997324145,0.0,40.04657594295755,435.6583717941629
3000.0,315.0,june16,15.0,1594.925942198225,0.0,532.3777326886509,1695.9892837910154,6143.248592918549,0.0,1252.2028566324077,6784.818440281426,355.8172228685781,0.0,39.76605857360866,435.6583717941629
3000.0,315.0,annual,8.0,1139.9732266609515,0.0,401.8874086396857,1208.243136749213,4279.003720317834,0.0,933.0958708005486,4753.241711508289,241.46396145869625,0.0,29.925991060312192,302.60375577452857
3000.0,315.0,annual,11.5,1137.7692756994109,0.0,399.4159103895946,1208.243136749213,4279.995645853278,0.0,931.2464245252876,4753.241711508289,242.0930480332039,0.0,29.661067959603297,302.60375577452857
3000.0,315.0,annual,15.0,1134.6778271823302,0.0,396.1105897093876,1208.243136749213,4280.469177363425,0.0,927.8524748863082,4753.241711508289,242.87767660948737,0.0,29.446899036316438,302.60375577452857
3000.0,315.0,sun,8.0,1062.5524245310712,0.0,379.8334439595107,1126.577428093138,3959.2694750767973,0.0,880.8598625299982,4405.906733989926,221.62749597329963,0.0,28.24855953211125,279.46232713698646
3000.0,315.0,sun,11.5,1060.4622656363774,0.0,377.4895179355054,1126.577428093138,3960.224464299666,0.0,879.1079383235964,4405.906733989926,222.226141903685,0.0,27.996309970522102,279.46232713698646
3000.0,315.0,sun,15.0,1057.5316962818335,0.0,374.3559230281839,1126.577428093138,3960.6945848913497,0.0,875.8946453520149,4405.906733989926,222.9729086806619,0.0,27.7925022370418,279.46232713698646
3000.0,320.0,june16,8.0,1299.518552456192,0.0,457.64972565081354,1378.6599307924166,4884.192363240112,0.0,1062.5357806221398,5440.012700963767,276.00013079089854,0.0,34.06074536178285,347.5644121275636
3000.0,320.0,june16,11.5,1296.9991969893529,0.0,454.82247294981136,1378.6599307924166,4885.321341592893,0.0,1060.417997354947,5440.012700963767,276.72258555674904,0.0,33.75996086005591,347.5644121275636
3000.0,320.0,june16,15.0,1293.4694603841642,0.0,451.04682293567964,1378.6599307924166,4885.8653750478015,0.0,1056.5373473748648,5440.012700963767,277.62336507152054,0.0,33.516809454984696,347.5644121275636
3000.0,320.0,annual,8.0,903.5006220874494,0.0,334.9659102587306,959.9544603981847,3313.8167253593165,0.0,773.7795705912763,3717.9317030004204,182.83689127235536,0.0,24.798954230167897,235.75328245187174
3000.0,320.0,annual,11.5,901.628629245996,0.0,332.86486184377065,959.9544603981847,3314.7122100280885,0.0,772.2136348407843,3717.9317030004204,183.3821157318492,0.0,24.571612885089078,235.75328245187174
3000.0,320.0,annual,15.0,899.0110815697421,0.0,330.0637088031931,959.9544603981847,3315.200213878765,0.0,769.3511844362368,3717.9317030004204,184.06229963979928,0.0,24.38828614159437,235.75328245187174
3000.0,320.0,sun,8.0,835.4995657123468,0.0,315.1021256485414,888.141787219411,3036.086945294606,0.0,726.8329016173998,3415.031299737201,165.8375042725886,0.0,23.292200629237897,215.7156144387355
3000.0,320.0,sun,11.5,833.7310119981317,0.0,313.1170995316578,888.141787219411,3036.947608381651,0.0,725.3555062890131,3415.031299737201,166.35477902058943,0.0,23.07642573644785,215.7156144387355
3000.0,320.0,sun,15.0,831.2594684278457,0.0,310.47186698063575,888.141787219411,3037.4303914406178,0.0,722.6567509125642,3415.031299737201,167.0001935610253,0.0,22.902542912620735,215.7156144387355
3000.0,325.0,june16,8.0,1040.7055986431785,0.0,384.0154225915,1106.778305880928,3827.4935610903494,0.0,887.6216174018202,4305.025420390243,211.75311245496195,0.0,28.46444691275765,274.1184701401444
3000.0,325.0,june16,11.5,1038.5526793103068,0.0,381.5973128701797,1106.778305880928,3828.5157924035097,0.0,885.8153006432574,4305.025420390243,212.38231071447294,0.0,28.204288379334077,274.1184701401444
3000.0,325.0,june16,15.0,1035.543031101884,0.0,378.3750533744398,1106.778305880928,3829.07672440179,0.0,882.5169740954241,4305.025420390243,213.16786675398714,0.0,27.99444204230409,274.1184701401444
3000.0,325.0,annual,8.0,704.7083752571863,0.0,275.77003955884754,750.9428586242323,2520.251012658566,0.0,633.582755752057,2862.455947167758,135.75296972178208,0.0,20.31620554292541,181.27892846564714
3000.0,325.0,annual,11.5,703.1338923648954,0.0,274.0012100485457,750.9428586242323,2521.0548052258127,0.0,632.2689547769893,2862.455947167758,136.22173416839175,0.0,20.122192230142524,181.27892846564714
3000.0,325.0,annual,15.0,700.9380818855053,0.0,271.6489149131471,750.9428586242323,2521.548964896155,0.0,629.877196181753,2862.455947167758,136.8074062036848,0.0,19.966140220085922,181.27892846564714
3000.0,325.0,sun,8.0,645.3221684743274,0.0,257.9554482527315,688.1488710311367,2281.016250488704,0.0,591.5673016442746,2600.3711170157508,121.34224569721773,0.0,18.96763242154093,164.0867054386941
3000.0,325.0,sun,11.5,643.8413696547369,0.0,256.2917544434778,688.1488710311367,2281.7872947514306,0.0,590.3336361386265,2600.3711170157508,121.78542909610513,0.0,18.784156625602105,164.0867054386941
3000.0,325.0,sun,15.0,641.777638153925,0.0,254.08058089625408,688.1488710311367,2282.2746267385314,0.0,588.0897514247141,2600.3711170157508,122.33925194356443,0.0,18.636697780554552,164.0867054386941
3000.0,330.0,june16,8.0,822.2213133376454,0.0,319.45074754835093,875.3936740666571,2951.211693300043,0.0,734.5118765924905,3343.0058294806836,159.49147722141333,0.0,23.556653954637678,211.77391000845012
3000.0,330.0,june16,11.5,820.3930620875716,0.0,317.39537195823044,875.3936740666571,2952.1395406440543,0.0,732.9841139012245,3343.0058294806836,160.03738483276314,0.0,23.332905806156475,211.77391000845012
3000.0,330.0,june16,15.0,817.8469124902905,0.0,314.666531025787,875.3936740666571,2952.716843820641,0.0,730.2075354495769,3343.0058294806836,160.72009207615864,0.0,23.152936977688032,211.77391000845012
3000.0,330.0,annual,8.0,540.5109770162551,0.0,224.48002413872322,576.8829155014864,1879.3203166521039,0.0,512.3899418598417,2155.428938548856,98.60349120874403,0.0,16.43406411025638,136.22871434346663
3000.0,330.0,annual,11.5,539.1975501714495,0.0,223.00290827459955,576.8829155014864,1880.0430626815398,0.0,511.2993624435209,2155.428938548856,99.00450595320834,0.0,16.26968101750192,136.22871434346663
3000.0,330.0,annual,15.0,537.3738352427464,0.0,221.0468605316802,576.8829155014864,1880.5424746493673,0.0,509.3248886096904,2155.428938548856,99.50646784575781,0.0,16.13789136693494,136.22871434346663
3000.0,330.0,sun,8.0,489.03119849548364,0.0,208.55458158999653,522.4387956825462,1675.4529424047787,0.0,474.9199672932699,1931.62162887788,86.55793057200235,0.0,15.231561693559293,121.7249770354001
3000.0,330.0,sun,11.5,487.80242723125343,0.0,207.17252181483897,522.4387956825462,1676.1447823168369,0.0,473.90166305787466,1931.62162887788,86.93556232360935,0.0,15.076757296016016,121.7249770354001
3000.0,330.0,sun,15.0,486.0978133021961,0.0,205.3437997551087,522.4387956825462,1676.6357132469648,0.0,472.060216559707,1931.62162887788,87.40838157808696,0.0,14.952766240734585,121.7249770354001
3000.0,335.0,june16,8.0,638.9493088876937,0.0,263.21729786734426,681.0915236067633,2229.608559091217,0.0,601.6093264019372,2546.448262081375,117.30146102129775,0.0,19.29630970206689,160.58438811679667
3000.0,335.0,june16,11.5,637.4112813965552,0.0,261.48632932141635,681.0915236067633,2230.441541884493,0.0,600.3279460302515,2546.448262081375,117.77078915619572,0.0,19.105125367771596,160.58438811679667
3000.0,335.0,june16,15.0,635.2735226008282,0.0,259.19287089572697,681.0915236067633,2231.0091675079248,0.0,598.005470552095,2546.448262081375,118.35874384379282,0.0,18.951761101851123,160.58438811679667
3000.0,335.0,annual,8.0,406.3646386442454,0.0,180.40856243491112,434.4766425580429,1367.8164773093424,0.0,408.68484060600156,1587.0659870977368,69.66149732937272,0.0,13.112264150454624,100.31984133362775
3000.0,335.0,annual,11.5,405.282032476289,0.0,179.18952041771755,434.4766425580429,1368.4583368582842,0.0,407.789453056846,1587.0659870977368,70.00075562965087,0.0,12.97413928804779,100.31984133362775
3000.0,335.0,annual,15.0,403.7825286069076,0.0,177.5792602006392,434.4766425580429,1368.9417425655565,0.0,406.17391170639195,1587.0659870977368,70.42625414956035,0.0,12.863752489174582,100.31984133362775
3000.0,335.0,sun,8.0,362.21896872236334,0.0,166.2179343785167,387.7792748678219,1196.6872869987194,0.0,375.382373002392,1398.734735444966,59.78423416428338,0.0,12.04372197960639,88.29038990961799
3000.0,335.0,sun,11.5,361.21256550759824,0.0,165.084510182154,387.7792748678219,1197.300184006695,0.0,374.5519709069836,1398.734735444966,60.10221156291352,0.0,11.91428156761258,88.29038990961799
3000.0,335.0,sun,15.0,359.8201803471495,0.0,163.58882351375152,387.7792748678219,1197.7741422044953,0.0,373.05589846196193,1398.734735444966,60.5011608850847,0.0,11.810955263134959,88.29038990961799
3000.0,340.0,june16,8.0,487.2008229064323,0.0,213.67297489260758,522.0625735891684,1648.2345447556256,0.0,484.7574093736539,1923.4288467290464,84.26021525408389,0.0,15.552926483171403,122.29829385288333
3000.0,340.0,june16,11.5,485.91680160151725,0.0,212.22625121735155,522.0625735891684,1648.9825850251593,0.0,483.69153342518985,1923.4288467290464,84.6623365172038,0.0,15.390585710303132,122.29829385288333
3000.0,340.0,june16,15.0,484.13999510586683,0.0,210.31747864377715,522.0625735891684,1649.5442466527209,0.0,481.77084936914287,1923.4288467290464,85.16706213439176,0.0,15.260766663455016,122.29829385288333
3000.0,340.0,annual,8.0,298.4842948715826,0.0,142.20336309640456,321.23321980990016,969.5817596073879,0.0,319.06567215778136,1157.1007808079194,47.857148605568376,0.0,10.244384974084523,74.38217363903135
3000.0,340.0,annual,11.5,297.6012052634725,0.0,141.20766749505017,321.23321980990016,970.151336844803,0.0,318.3388004208826,1157.1007808079194,48.14273470333149,0.0,10.12928116518631,74.38217363903135
3000.0,340.0,annual,15.0,296.38457372972715,0.0,139.8990468270145,321.23321980990016,970.6213813761668,0.0,317.0365373641565,1157.1007808079194,48.50169727795488,0.0,10.037633663146183,74.38217363903135
3000.0,340.0,sun,8.0,261.1013890465346,0.0,129.63336962471453,281.58470777721755,828.2257189483802,0.0,289.6576837527016,1000.0147853941845,39.913843985346354,0.0,9.301046374585452,64.44812757824545
3000.0,340.0,sun,11.5,260.28673161000273,0.0,128.71460759483023,281.58470777721755,828.7681008628747,0.0,288.9890920536315,1000.0147853941845,40.180073276924375,0.0,9.193799167118847,64.44812757824545
3000.0,340.0,sun,15.0,259.16607969423166,0.0,127.50871429518783,281.58470777721755,829.2275815026753,0.0,287.7936615269058,1000.0147853941845,40.51485890968066,0.0,9.108528500855535,64.44812757824545
3000.0,345.0,june16,8.0,364.4090744202954,0.0,171.40024936637354,391.4496067052176,1190.5659883629642,0.0,385.7444615476699,1410.937573809832,58.962467454969484,0.0,12.384818027331438,90.19603298599945
3000.0,345.0,june16,11.5,363.3504714066515,0.0,170.20561909697125,391.4496067052176,1191.232527805774,0.0,384.8696260569436,1410.937573809832,59.30401469526538,0.0,12.248427024510603,90.19603298599945
3000.0,345.0,june16,15.0,361.8912074240161,0.0,168.6355091306204,391.4496067052176,1191.7752916911074,0.0,383.3009579739617,1410.937573809832,59.733325401987,0.0,12.139743541696468,90.19603298599945
3000.0,345.0,annual,8.0,214.20185243861238,0.0,110.21993592544732,231.3532749002987,668.6778182166788,0.0,244.66368938412148,815.8746000170389,31.910398343452773,0.0,7.866514441958945,53.28435019738247
3000.0,345.0,annual,11.5,213.49326391716144,0.0,109.41948525279555,231.3532749002987,669.1783284118475,0.0,244.08391738141526,815.8746000170389,32.14812694953894,0.0,7.771885887470816,53.28435019738247
3000.0,345.0,annual,15.0,212.5217445489731,0.0,108.37246391196146,231.3532749002987,669.6244511610591,0.0,243.0517088375799,815.8746000170389,32.44744341388418,0.0,7.696859661539885,53.28435019738247
3000.0,345.0,sun,8.0,183.02466692499334,0.0,99.122776706494,198.26131698792315,554.2478804644096,0.0,218.78016027393514,688.0152382417821,25.68082557373185,0.0,7.036330959145699,45.32043262699363
3000.0,345.0,sun,11.5,182.37723534134494,0.0,98.39113724455228,198.26131698792315,554.722939256261,0.0,218.2523862072726,688.0152382417821,25.901009052874805,0.0,6.948778883587008,45.32043262699363
3000.0,345.0,sun,15.0,181.49134348968175,0.0,97.43582974724757,198.26131698792315,555.1577324945293,0.0,217.31528831070074,688.0152382417821,26.178394920270787,0.0,6.879485920855141,45.32043262699363
3000.0,350.0,june16,8.0,265.79716288220175,0.0,134.98612418482642,286.86689522544214,834.3319296829166,0.0,300.5819487802103,1013.8903360638133,39.905938316990614,0.0,9.662535914523561,65.88983903820488
3000.0,350.0,june16,11.5,264.9322892266495,0.0,134.00922712482935,286.86689522544214,834.9203360201227,0.0,299.8708701924007,1013.8903360638133,40.19333102476482,0.0,9.548825351682844,65.88983903820488
3000.0,350.0,june16,15.0,263.7454684207563,0.0,132.7305529364726,286.86689522544214,835.4360043965793,0.0,298.60508116462546,1013.8903360638133,40.55525026086614,0.0,9.458555636368802,65.88983903820488
3000.0,350.0,annual,8.0,149.14767318544904,0.0,83.31468023599099,162.13989707977555,444.9032360101698,0.0,182.28785619191834,562.4578718741984,20.4879694417731,0.0,5.875739859063695,37.90749992215006
3000.0,350.0,annual,11.5,148.58650681640515,0.0,82.68002877748927,162.13989707977555,445.3379901438389,0.0,181.83188371485372,562.4578718741984,20.683445527225807,0.0,5.798764787625277,37.90749992215006
3000.0,350.0,annual,15.0,147.82153199514917,0.0,81.85416074697005,162.13989707977555,445.75356852682467,0.0,181.0275571509462,562.4578718741984,20.930106617755772,0.0,5.738012904585735,37.90749992215006
