edge,A,B,hellinger,KL_pq,KL_qp,N_rej_q_if_p,N_rej_p_if_q,N_simple,KL_pq_w1e3,KL_qp_w1e3,N_rej_B_if_A_w1e3,N_rej_A_if_B_w1e3,N_toy_rej_B_if_A,N_toy_rej_A_if_B,N3_max_gauss,N3_min_gauss
LZ,O9s,O9v,0.031745953481292756,0.004023205230427246,0.0039192912269389495,1090.0707065595996,1179.069273178129,1133.1449813431182,0.004081570865538638,0.00397443884597819,1074.0170645244677,1163.204597210139,,,1179.069273178129,1090.0707065595996
LZ,O9s,O14s,0.0177061854810513,0.0012359190878292654,0.0012341277744813645,3634.655009618026,3650.5066697006177,3643.655566753442,0.0012531507332147235,0.0012511446961411268,3584.116223326479,3601.385683973087,,,3650.5066697006177,3634.655009618026
LZ,O9s,O14v,0.041799139675811184,0.0068542299157132265,0.0069429517757783514,664.3073180797726,639.1997848454104,652.3071306330701,0.006939712698272713,0.007027790564235146,655.9536331269793,631.6342099421763,,,664.3073180797726,639.1997848454104
LZ,O9s,O15s,0.40062210832488576,0.7429640234981427,0.6293309690471149,4.907374470256545,8.12552563430736,6.558356657198969,0.7601828643604723,0.6377530736061922,4.761224232424641,8.14412176396748,6.0,8.0,8.12552563430736,4.907374470256545
LZ,O9s,O15v,0.32202130702678755,0.6245565547852087,0.31433704969074583,2.904648674584319,22.616399636832206,9.585750671955392,0.6450983211584737,0.3186313010522679,2.757269514849931,22.69708830924056,7.0,15.0,22.616399636832206,2.904648674584319
LZ,O9s,O5v,0.22361955386677135,0.22638393463472367,0.18156766363522944,15.654025074652191,29.965295621530704,22.061440715436163,0.22951031944468764,0.18396960030350326,15.426434909638337,29.579782245331575,20.0,25.0,29.965295621530704,15.654025074652191
LZ,O9s,O13s,0.377827547738857,0.6132775807996071,0.5863652322855151,6.673966230685674,7.873101232336558,7.502233082907981,0.6269580606302599,0.5943877439279186,6.486288867200376,7.864683692231386,7.0,8.0,7.873101232336558,6.673966230685674
LZ,O9s,O4s,0.33897196339502506,0.5238419830106675,0.42030589567100907,6.20565249198535,11.858412028466569,9.532405042912126,0.5354907063841283,0.42673311103055334,6.011242300021765,11.721742932320906,10.0,12.0,11.858412028466569,6.20565249198535
LZ,O9s,O1s,0.5718538035024183,2.2415378067873193,0.9421304159281736,0.3817541288864322,5.829865018104221,2.826927735680792,2.5956952595380876,0.9615670094677117,0.26595005073308153,5.98804156493624,2.0,6.0,5.829865018104221,0.3817541288864322
LZ,O9s,inel300,0.5647358159058238,2.6636169009520465,0.8423481138675886,0.240931727560206,7.840639152162386,2.5670535678357322,3.6958402161675026,0.858223857645825,0.12183872566369625,8.224218841642362,2.0,6.0,7.840639152162386,0.240931727560206
LZ,O9s,inel350,0.6346596100879988,3.2375108643105666,1.1068924170172236,0.17803241370046757,5.083802096405496,2.0716308816637548,4.531626759482358,1.1275193277832773,0.08451158662012384,5.285742248472416,1.0,5.0,5.083802096405496,0.17803241370046757
LZ,O9s,inel366,0.6826862675678843,3.6322506764767164,1.3394572513881213,0.15409245844030864,3.6859185878505905,1.8102431057057615,5.08513364652878,1.3646365548040564,0.07182740273105688,3.8359820920662218,1.0,4.0,3.6859185878505905,0.15409245844030864
LZ,O9s,inel380,0.7404360209049533,4.103543342759269,1.6956600377928763,0.15002813320699968,2.4145408039599237,1.551937293694829,5.747557588566021,1.7356588782957925,0.0759306384569623,2.510815545814743,1.0,3.0,2.4145408039599237,0.15002813320699968
LZ,O9s,inelO4_300_sun,0.5446423924264243,2.568120168623521,0.7459089818354185,0.18656357235404158,8.950100968594237,2.7157274699148757,3.5929862189799455,0.7609095492751613,0.0875994055314412,9.189258640316742,2.0,7.0,8.950100968594237,0.18656357235404158
LZ,O9s,inelO4_350_sun,0.7159627951637278,3.8442924811584285,1.582001729787574,0.1977607090765389,2.889945574324775,1.658590494751476,5.360607397636785,1.6140793580378014,0.10194561469669644,3.0687932787017473,1.0,3.0,2.889945574324775,0.1977607090765389
LZ,O9v,O14s,0.03074646533145134,0.003609038332335227,0.0038178497391533886,1317.6013910076197,1113.0947207649692,1211.8130653605067,0.0036716293595726607,0.0038847484027541286,1295.4016867841576,1093.7670386838001,,,1317.6013910076197,1113.0947207649692
LZ,O9v,O14v,0.018045072103761706,0.0012841700955925621,0.001281363129571081,3495.4340832196617,3518.4580086126825,3508.0426601865324,0.0013020672962093121,0.0012990135015772037,3446.8203199033146,3471.188768776946,,,3518.4580086126825,3495.4340832196617
LZ,O9v,O15s,0.4245846264717761,0.8275190825510244,0.7313501665910763,4.642073856188107,6.816608012954683,5.773415573469686,0.8465610148563714,0.7413203923038774,4.5085733199081055,6.836329299582506,6.0,7.0,6.816608012954683,4.642073856188107
LZ,O9v,O15v,0.34674262960866453,0.7344906476802001,0.36407954776753776,2.3522962858585763,19.31685765385691,8.192466933195764,0.7582727679456973,0.3690210107171344,2.2333985749152583,19.375427570995736,6.0,15.0,19.31685765385691,2.3522962858585763
LZ,O9v,O5v,0.25250033363864827,0.28853977036899225,0.23535753390176542,12.6433960072984,22.838187113167315,17.178939320040232,0.2924561112247231,0.23846821288458622,12.465136680843445,22.538447528020345,15.0,25.0,22.838187113167315,12.6433960072984
LZ,O9v,O13s,0.39393691924146895,0.6451919132852554,0.6663396630560163,6.789751134499941,6.418243008653205,6.862206112571799,0.659067347776594,0.6756460410918762,6.611837935808685,6.408338154396491,7.0,8.0,6.789751134499941,6.418243008653205
LZ,O9v,O4s,0.3332625959334469,0.506569172843864,0.4053372680188047,6.437824766782587,12.410339946695519,9.869433525972191,0.5182206165428661,0.41173003571837336,6.231110435602603,12.266970641948433,10.0,12.0,12.410339946695519,6.437824766782587
LZ,O9v,O1s,0.5583429453705764,2.1551404948907504,0.8798100923689229,0.36977413022809735,6.4032597252034815,2.9654519048121664,2.5069843697246528,0.8985920349202448,0.2516501016618907,6.567299469513202,2.0,6.0,6.4032597252034815,0.36977413022809735
LZ,O9v,inel300,0.5715456456572149,2.7753081380534437,0.866219788526191,0.22572506173127332,7.59871161573797,2.47149003974642,3.837287867823341,0.8823022776256951,0.1149475849415466,7.940577367747228,2.0,6.0,7.59871161573797,0.22572506173127332
LZ,O9v,inel350,0.637877257619176,3.318442834463313,1.1214443275715615,0.17179899721505454,5.03243639888598,2.027078543112152,4.629354509733028,1.1421239772287541,0.08224908030126157,5.210675039222706,1.0,5.0,5.03243639888598,0.17179899721505454
LZ,O9v,inel366,0.6840960954011804,3.6975299502768815,1.3467575451652234,0.1500781188079476,3.692181110119977,1.78419648129338,5.161421367219925,1.3717890491849842,0.07043389023278557,3.824168569293144,1.0,5.0,3.692181110119977,0.1500781188079476
LZ,O9v,inel380,0.7397632317846904,4.153838847088574,1.6849872018217278,0.14065718156810064,2.4592979528419643,1.5414057422861,5.803288711565937,1.7237137214091693,0.07020671740370714,2.541050146990627,1.0,4.0,2.4592979528419643,0.14065718156810064
LZ,O9v,inelO4_300_sun,0.5494668143172842,2.672513629080268,0.7571072703636232,0.1635729863436445,8.772719602042017,2.62419674473623,3.7270192943568543,0.7720007378858907,0.07591840183073795,8.953505376752943,2.0,7.0,8.772719602042017,0.1635729863436445
LZ,O9v,inelO4_350_sun,0.7154727189160681,3.9005100904310988,1.5707350300836098,0.18468364062129514,2.940766078906676,1.6449637699934239,5.425801324939131,1.6020788061846667,0.09448985042231135,3.0994415786998712,1.0,4.0,2.940766078906676,0.18468364062129514
LZ,O14s,O14v,0.03234379896793075,0.004178835766676645,0.004067266402557792,1048.4285252512839,1137.0712710885539,1091.4247501781263,0.004238738657559597,0.004123806326732623,1033.1641135783275,1121.9537510246357,,,1137.0712710885539,1048.4285252512839
LZ,O14s,O15s,0.4021943754344368,0.7616143225238631,0.6258227657097513,4.636872863441233,8.366327368770557,6.486780608883791,0.7794502719574853,0.6341614049827035,4.495885557529432,8.386251779387928,6.0,7.0,8.366327368770557,4.636872863441233
LZ,O14s,O15v,0.33310351698243285,0.6763432493355027,0.3347752889402268,2.574397721096516,21.183787149516828,8.901033518135064,0.6983068280862483,0.3392556947906379,2.4439892976079474,21.256459233452752,7.0,15.0,21.183787149516828,2.574397721096516
LZ,O14s,O5v,0.23260315078942836,0.24943140317124465,0.19325063009753618,13.487107572701955,28.658086983914504,20.33061954998187,0.2528755241241223,0.19581400068870264,13.290635913115807,28.285111601853945,20.0,25.0,28.658086983914504,13.487107572701955
LZ,O14s,O13s,0.3732142614015916,0.6015367618950332,0.5684159406543171,6.762718540019351,8.236367105096686,7.692618667736585,0.6149833953730544,0.5761696367421419,6.571956172834169,8.227267621119495,8.0,8.0,8.236367105096686,6.762718540019351
LZ,O14s,O4s,0.3228911033013457,0.4727719398900945,0.38126001067345483,7.0148475582004854,13.188465141456085,10.538247420440392,0.4832807372064444,0.3871562039385184,6.798621818936351,13.035402840754385,10.0,12.0,13.188465141456085,7.0148475582004854
LZ,O14s,O1s,0.5571936812232718,2.124113912076746,0.886483049902274,0.4116754960527063,6.367233338194149,2.989440338132753,2.4583539304710804,0.9052006478534254,0.2876020746342338,6.528442557489072,2.0,7.0,6.367233338194149,0.4116754960527063
LZ,O14s,inel300,0.5774180013029859,2.812137516775932,0.8844200246080215,0.21630047001345634,7.294976316854302,2.4346976610650817,3.8968356263365154,0.900754404339272,0.10889901692080968,7.620979679388476,1.0,6.0,7.294976316854302,0.21630047001345634
LZ,O14s,inel350,0.6475880873741306,3.3879896393243496,1.1637807251529022,0.16455997148530332,4.697974748040205,1.9772526466267826,4.733955500104308,1.185111463995757,0.07801031455455107,4.8701249475781605,1.0,5.0,4.697974748040205,0.16455997148530332
LZ,O14s,inel366,0.6947667874471419,3.77376482561107,1.403867508308098,0.14476076276015998,3.4065463015266118,1.738246252257066,5.275243031277609,1.4299756750762032,0.0674451877569257,3.5347245665877924,1.0,4.0,3.4065463015266118,0.14476076276015998
LZ,O14s,inel380,0.7509721644325689,4.227405403353103,1.7679946842043412,0.14351275160334903,2.2355723284047953,1.5011508604201667,5.913766257071436,1.8098327477606455,0.07294983369349892,2.3163601118239283,1.0,3.0,2.2355723284047953,0.14351275160334903
LZ,O14s,inelO4_300_sun,0.5602948541104367,2.727630764518761,0.7996790869980724,0.17717551831814743,8.161173431989301,2.551519537227434,3.8053688530154677,0.8154808359995763,0.08447429498294888,8.376917358621427,1.0,7.0,8.161173431989301,0.17717551831814743
LZ,O14s,inelO4_350_sun,0.7273963389198234,3.9788630556699283,1.6546711408708783,0.1888828038331426,2.672586970642119,1.5975761726140447,5.5419603671941,1.6881911101775953,0.0976851830519405,2.8287861644885774,1.0,3.0,2.672586970642119,0.1888828038331426
LZ,O14v,O15s,0.42697852229906424,0.852012225183674,0.7294879991072772,4.368888552452724,7.004088739149207,5.690799066459225,0.8717839069093379,0.7393685755612254,4.24077681586516,7.024454044746488,6.0,7.0,7.004088739149207,4.368888552452724
LZ,O14v,O15v,0.3579865738762222,0.7925425518285333,0.3861036452835476,2.0794828749956022,18.1378702204471,7.635879216385545,0.8179028163597775,0.39124111980526965,1.9741487454529276,18.19008710803173,6.0,12.0,18.1378702204471,2.0794828749956022
LZ,O14v,O5v,0.26181501429367005,0.3161122574096815,0.2486640864309917,10.920945729766641,21.98596522443636,15.93551163775187,0.32039788650186424,0.2519383534478037,10.765119569881554,21.69602563811886,15.0,20.0,21.98596522443636,10.920945729766641
LZ,O14v,O13s,0.39032157860820105,0.6368569327956849,0.6499963354652416,6.838958659587177,6.674751011784658,6.993804361364943,0.650526713941881,0.6590281814494869,6.659916401497073,6.6637081172765775,7.0,8.0,6.838958659587177,6.674751011784658
LZ,O14v,O4s,0.31724824436065974,0.4558450027409005,0.36789080901259763,7.332256819891786,13.759572898442133,10.925833102777908,0.4663244409555555,0.3737636801879186,7.100978988441841,13.599310510630756,10.0,15.0,13.759572898442133,7.332256819891786
LZ,O14v,O1s,0.5432370319076911,2.03514320681852,0.825742029884999,0.4016243273273911,7.00679128178371,3.145879423800422,2.366311498676241,0.8438203065087359,0.2742278527776323,7.173969739314507,3.0,7.0,7.00679128178371,0.4016243273273911
LZ,O14v,inel300,0.5844181156231897,2.930398738056869,0.909831531420316,0.20238690830121794,7.058209433894172,2.3436094630922417,4.046410440463025,0.9263882263699701,0.10259913918240754,7.345149066518549,1.0,6.0,7.058209433894172,0.20238690830121794
LZ,O14v,inel350,0.6510251226112502,3.475177455734287,1.1798582813650729,0.15842268137189974,4.64312546328729,1.9333900980120227,4.839129468999939,1.201255533068824,0.07573055182877296,4.792297059899783,1.0,5.0,4.64312546328729,0.15842268137189974
LZ,O14v,inel366,0.6964224612759251,3.8452940367999884,1.412730808052047,0.14062197312798158,3.4070989151684645,1.7116693559962186,5.358862687316723,1.43869996586528,0.06595330000044114,3.517469852751302,1.0,4.0,3.4070989151684645,0.14062197312798158
LZ,O14v,inel380,0.7505908872435524,4.283996627232929,1.7590335326506619,0.13435694856805244,2.2735438152253193,1.4893190604518463,5.976765071198834,1.7995680080509249,0.06735969973556212,2.340002071046676,1.0,3.0,2.2735438152253193,0.13435694856805244
LZ,O14v,inelO4_300_sun,0.5654220635728782,2.839286942338835,0.8124651964095397,0.1553802115740386,7.98255716149186,2.464570337209337,3.9482669575726135,0.8281661892737054,0.07328118205610526,8.14440857899947,1.0,7.0,7.98255716149186,0.1553802115740386
LZ,O14v,inelO4_350_sun,0.7272206415766967,4.041529792663787,1.6450924447842448,0.17617238984902409,2.7145816606182147,1.5826618375900599,5.61465293074492,1.677865078828826,0.0904494471897041,2.8511505494169835,1.0,3.0,2.7145816606182147,0.17617238984902409
LZ,O15s,O15v,0.4221366083104655,0.6423021468740323,0.8786548168160332,8.029575826284853,3.096820945944248,5.917327192588457,0.6513505534316797,0.8948589691888937,7.927485059387968,3.0159801733164677,7.0,6.0,8.029575826284853,3.096820945944248
LZ,O15s,O5v,0.2624071680828552,0.24274073228505152,0.3263360746117412,23.71473288355381,9.851583692853787,15.815088386886643,0.24618488388670454,0.33336504432486114,23.51789972819759,9.564573974084228,20.0,15.0,23.71473288355381,9.851583692853787
LZ,O15s,O13s,0.20562415249370763,0.16653065159878797,0.17447576389461714,28.767099495675183,25.20969992268056,26.39246533522785,0.1697057991625611,0.1774589223712488,28.258736831520743,24.91893851367096,30.0,25.0,28.767099495675183,25.20969992268056
LZ,O15s,O4s,0.4842331373918605,0.788116351290096,1.4432259967237793,8.323925008919861,1.4451106478082067,4.033446507216128,0.8025045825739576,1.5011435029230853,8.51690021089138,1.3838597153088428,6.0,3.0,8.323925008919861,1.4451106478082067
LZ,O15s,O1s,0.6950227075458127,2.3867997448435525,2.46843990531675,1.754297213823272,1.5249417461167498,1.8536675114899535,2.7053267922681212,2.5574974531476165,1.6087165296493775,1.8118716780368165,2.0,2.0,1.754297213823272,1.5249417461167498
LZ,O15s,inel300,0.7346075023898114,4.211048062460015,1.8306229238815552,0.275094259500881,2.4988821246950152,1.489654107339896,5.696763508392488,1.864190700892502,0.16537742523568097,2.7379091035363836,1.0,3.0,2.4988821246950152,0.275094259500881
LZ,O15s,inel350,0.71380488378158,4.282371350795714,1.4666431339690718,0.08948292357083919,2.9974105627036085,1.5654857060893672,6.002779316407517,1.4913061816909468,0.03878944403325781,2.986021213784007,1.0,4.0,2.9974105627036085,0.08948292357083919
LZ,O15s,inel366,0.7181238217697271,4.309226082567853,1.485755345587562,0.08652579302943234,2.916395011866645,1.5530679626120503,6.046961319277985,1.5114662269704413,0.03627722094850906,2.8936036088064623,1.0,4.0,2.916395011866645,0.08652579302943234
LZ,O15s,inel380,0.7465012735187678,4.480331272626487,1.6845685495854466,0.09721261081613246,2.3587660510405746,1.4598777367919737,6.2629467238040535,1.721283355199456,0.04573866761397441,2.3618135719794364,1.0,4.0,2.3587660510405746,0.09721261081613246
LZ,O15s,inelO4_300_sun,0.6824691925071467,3.994763520252487,1.3265639437119359,0.12801046761985305,3.6700376719114485,1.6913073027261027,5.469467087680316,1.3510796970251486,0.06701667579177353,3.771206631341523,1.0,4.0,3.6700376719114485,0.12801046761985305
LZ,O15s,inelO4_350_sun,0.7301822396845805,4.36859913985444,1.5800083853972253,0.10096639673764354,2.671773123839907,1.5129591188854303,6.116582571817366,1.6098342050151,0.045773318294537145,2.67491578582082,1.0,4.0,2.671773123839907,0.10096639673764354
LZ,O15v,O5v,0.2147156566302341,0.171391303498966,0.19760591869754532,29.638420004797073,19.25549849040061,24.39042751169277,0.1742610467648032,0.2032032894312738,29.602216577943754,18.563471269914398,30.0,25.0,29.638420004797073,19.25549849040061
LZ,O15v,O13s,0.49642064851769313,1.1958604791072802,0.9570204189930622,2.4754951609306395,4.926890781708053,4.180444913576694,1.2230946355331478,0.9714991188445743,2.39999304129066,4.890542078418874,4.0,5.0,4.926890781708053,2.4754951609306395
LZ,O15v,O4s,0.582530265818168,1.237506947878671,2.0620411733936486,4.601757363262982,0.9997007889499765,2.727646231911769,1.2568467386871984,2.1518558509867995,4.770263439215903,0.940792805274089,4.0,3.0,4.601757363262982,0.9997007889499765
LZ,O15v,O1s,0.8141657202823721,3.8228875172953214,3.367041866992164,0.7023589332286558,0.7222636467155154,1.2517508196489597,4.205250077439699,3.501225444479208,0.6753199125624182,0.7285349602612626,2.0,2.0,0.7222636467155154,0.7023589332286558
LZ,O15v,inel300,0.41175400069325185,1.2318420618699857,0.4257745115876093,0.7402128937998905,17.9898947111137,5.429482393040418,1.7015936354325447,0.43597217290194246,0.38617406467699056,19.620529009122055,3.0,15.0,17.9898947111137,0.7402128937998905
LZ,O15v,inel350,0.5914857372364912,2.5335515918316975,0.989799197831153,0.3511664721122068,6.057258416577208,2.5543865874510923,3.4336168749449287,1.0092174689827649,0.19328724723793347,6.699953321962235,2.0,5.0,6.057258416577208,0.3511664721122068
LZ,O15v,inel366,0.6857343712458259,3.3877536542884075,1.4406458984655781,0.24558932038093034,3.362257475931937,1.863971674603161,4.611431167140124,1.4696972805023893,0.134815076655134,3.720722646552005,1.0,4.0,3.362257475931937,0.24558932038093034
LZ,O15v,inel380,0.7764801954689973,4.229081723904801,2.1022066733410947,0.2448276868068585,1.7123942397169096,1.4215116158529426,5.818823511993715,2.1670710979906733,0.15188137139611002,1.8855148484543163,1.0,3.0,1.7123942397169096,0.2448276868068585
LZ,O15v,inelO4_300_sun,0.45661273973989486,1.3235020304803682,0.649561438255834,1.8162602538285029,11.922838291756918,4.561434613030838,1.788583538656578,0.666755199159778,1.1592782010971305,14.160802389662688,3.0,8.0,11.922838291756918,1.8162602538285029
LZ,O15v,inelO4_350_sun,0.7473236937858801,3.795419982062036,2.0020867770050854,0.3742145499993825,2.093921881056459,1.5523914630930404,5.145686348138336,2.0510993389842644,0.2315806091314292,2.420210024128926,1.0,3.0,2.093921881056459,0.3742145499993825
LZ,O5v,O13s,0.3414493440953145,0.5680939388992255,0.418192432861188,5.474054587388988,13.78115299799754,9.125138760597475,0.582619998622465,0.42398528418677245,5.277413939876214,13.751163897404457,8.0,12.0,13.78115299799754,5.474054587388988
LZ,O5v,O4s,0.46084186365429763,0.8179858192735159,1.0226247418537222,6.006521799219405,3.113044167572524,4.889681820845451,0.8356508255720208,1.0391069826915653,5.866868571085916,3.091631641850905,6.0,5.0,6.006521799219405,3.113044167572524
LZ,O5v,O1s,0.7084340756141071,2.9704292675690502,1.9576048414197578,0.6633822869103492,1.9943990233122444,1.82628606072021,3.413327683915464,1.99299770570114,0.5281907622217115,2.210993419028585,2.0,3.0,1.9943990233122444,0.6633822869103492
LZ,O5v,inel300,0.5634765561611115,2.3857596838909014,0.8810186519367423,0.37664241635372336,7.339376164395317,2.755007862423526,3.264435023322693,0.897914333915049,0.2059891049954388,8.087354339279873,2.0,6.0,7.339376164395317,0.37664241635372336
LZ,O5v,inel350,0.6362426300298617,3.0720653299355596,1.141205850994445,0.23421653389801866,4.816322738428916,2.136107459860538,4.318688782996699,1.1625903792762613,0.11581647545294728,5.1523300085706305,1.0,5.0,4.816322738428916,0.23421653389801866
LZ,O5v,inel366,0.6733807551124775,3.4251611011287904,1.2978380473976168,0.18261680292286178,3.795118501895052,1.9055688381413394,4.847480885015765,1.3221981043392526,0.08526005156658571,3.9994017916759246,1.0,4.0,3.795118501895052,0.18261680292286178
LZ,O5v,inel380,0.7151691933451881,3.8091745721681325,1.4961933755073018,0.1289671890819705,2.8389460468543457,1.6963950641620213,5.413012608432386,1.5287333899419813,0.05645454118025447,2.944406455673046,1.0,4.0,2.8389460468543457,0.1289671890819705
LZ,O5v,inelO4_300_sun,0.5234967936970661,2.196415412379866,0.69327347173278,0.2566762294512659,9.673085590445504,3.1145221374804453,3.061507471200018,0.7072494257170491,0.12313321238217359,10.232758170960654,2.0,8.0,9.673085590445504,0.2566762294512659
LZ,O5v,inelO4_350_sun,0.690379944597917,3.5759706454517013,1.3731548995479927,0.15107241139911157,3.3792517174001633,1.8185030705258776,5.060858588697264,1.4003032830930304,0.06760818127523414,3.5505181075461896,1.0,4.0,3.3792517174001633,0.15107241139911157
LZ,O13s,O4s,0.3736990871690777,0.4846458892651188,0.7254114222717173,12.513762100646822,3.7642031433070007,7.437664244654272,0.493266723130447,0.7415175449660132,12.415186620781947,3.6847654646038075,10.0,7.0,12.513762100646822,3.7642031433070007
LZ,O13s,O1s,0.5462116760428093,1.4208180377224233,1.290672616718864,2.97439864459318,3.8152087325357043,3.3192074570710566,1.6150306195792372,1.3187862334948597,2.564463836834452,4.527683133275463,3.0,4.0,3.8152087325357043,2.97439864459318
LZ,O13s,inel300,0.7704796378299217,4.877783520762343,1.953318512601363,0.1381333819875714,1.9181651851859134,1.3175033773530545,6.681012577112689,1.9898047550981943,0.07664922917723828,1.9748712252757075,1.0,3.0,1.9181651851859134,0.1381333819875714
LZ,O13s,inel350,0.7574211473227519,4.862013382364514,1.7426299436651933,0.07011549991051447,2.145567412184115,1.3626776732257286,6.7419399359106835,1.7706953753296077,0.030345730139789372,2.1099958800812892,1.0,4.0,2.145567412184115,0.07011549991051447
LZ,O13s,inel366,0.7705783788926411,4.932221643634027,1.8513836060188011,0.07577757145149715,1.9345086730352086,1.326728143631383,6.828731029419675,1.8823320064327964,0.03332513448543087,1.912517613838915,1.0,3.0,1.9345086730352086,0.07577757145149715
LZ,O13s,inel380,0.7986375602332164,5.103859471010021,2.0895683554087343,0.07798256095948031,1.5234058539552222,1.2511420448185195,7.054557826669912,2.134921676950069,0.03709043102074698,1.5067597934120027,1.0,3.0,1.5234058539552222,0.07798256095948031
LZ,O13s,inelO4_300_sun,0.7383572807571684,4.758183306246985,1.5886649380264783,0.053593180621486124,2.4614825081203047,1.4180266572657352,6.557582802286173,1.6188347555057887,0.023171091199882768,2.4287334660755,1.0,4.0,2.4614825081203047,0.053593180621486124
LZ,O13s,inelO4_350_sun,0.7839265769763911,4.998957289532755,1.9800602768227955,0.08739280663347372,1.734817238725709,1.289579788907138,6.909797072407507,2.017100232697705,0.04125185387543689,1.7282520855470243,1.0,3.0,1.734817238725709,0.08739280663347372
LZ,O4s,O1s,0.2877474352978235,0.49196380038709786,0.22140284585138187,2.8221957957693187,33.06306496809315,12.616233247596051,0.5665620376230173,0.22975314043003764,2.068090879019058,33.35196589079206,8.0,25.0,33.06306496809315,2.8221957957693187
LZ,O4s,inel300,0.8223905762284083,5.597257886254027,2.3584387350816853,0.07404217996988353,1.2212628745836278,1.131264856915692,7.582386619225805,2.399532167357346,0.03704558710814477,1.2217621542879922,1.0,3.0,1.2212628745836278,0.07404217996988353
LZ,O4s,inel350,0.8680037786946043,5.897032122913399,2.888669286954438,0.0694540618369672,0.7436795558900474,1.0243917451931008,8.038229745187744,2.9447633792089105,0.0322912870826549,0.7114972921161156,1.0,2.0,0.7436795558900474,0.0694540618369672
LZ,O4s,inel366,0.8891595174749921,6.012906329884494,3.2027463996090413,0.06722860043642183,0.5692342702347852,0.976599299493636,8.209836337051252,3.2723307155822092,0.029896478672152442,0.5285991064437908,1.0,2.0,0.5692342702347852,0.06722860043642183
LZ,O4s,inel380,0.9103485730040461,6.1134031435126035,3.566069697256735,0.06305570727845872,0.42521408971976493,0.929802701867457,8.358803152012669,3.6835741931399286,0.03115708595034691,0.37607500965297114,1.0,2.0,0.42521408971976493,0.06305570727845872
LZ,O4s,inelO4_300_sun,0.8242515756665557,5.586133649339788,2.4046280172157,0.0916350003373906,1.2134297405934464,1.126300642611902,7.569442170556922,2.459184038911824,0.05033186079384727,1.2158502295385591,1.0,3.0,1.2134297405934464,0.0916350003373906
LZ,O4s,inelO4_350_sun,0.9014805723937174,6.059515743313922,3.461128045443195,0.08183928509091748,0.48600046926302365,0.9453142245094872,8.274368901192798,3.559283832337336,0.04163817489416015,0.446689624393964,1.0,2.0,0.48600046926302365,0.08183928509091748
LZ,O1s,inel300,0.9693187149347677,7.139880195049392,5.172319970013731,0.033527422597737076,0.11192391328580661,0.7309822679408866,9.504628785495767,5.624164257762714,0.012234216705761395,0.06461673669043233,1.0,1.0,0.11192391328580661,0.033527422597737076
LZ,O1s,inel350,0.9786796542261831,7.149858359014112,5.7363453036056615,0.05118371935301238,0.09244548849027984,0.6984213687470382,9.516470992006749,6.470340277422573,0.02983493973924803,0.04913187843500759,1.0,1.0,0.09244548849027984,0.05118371935301238
LZ,O1s,inel366,0.9846020235081345,7.156613266792936,6.080545265496847,0.05478543628849059,0.08174931123701729,0.6799042240104657,9.524937347715547,7.085831947227296,0.032127924192312605,0.03988444552232777,1.0,1.0,0.08174931123701729,0.05478543628849059
LZ,O1s,inel380,0.9902189237100636,7.162063159567362,6.271995927591929,0.047471384210769144,0.07498775023210628,0.6699389917528717,9.532696539128668,7.714470362335754,0.027403392937457596,0.032402676453051935,1.0,1.0,0.07498775023210628,0.047471384210769144
LZ,O1s,inelO4_300_sun,0.9728963356498853,7.1387514994430505,5.213861907856727,0.04627776283981922,0.11223257326210019,0.7285907607762945,9.505649840324853,6.0425553574080055,0.05070082659369283,0.06011840494159514,1.0,1.0,0.11223257326210019,0.04627776283981922
LZ,O1s,inelO4_350_sun,0.9885125963233886,7.158980258347393,6.192552175113372,0.05368234978847,0.07836791013399674,0.6740799263944243,9.528363295571712,7.661336365124994,0.04609601421694972,0.03505873150387914,1.0,1.0,0.07836791013399674,0.05368234978847
LZ,inel300,inel350,0.3917989282133407,0.899285571298354,0.49038107223515875,2.4541752295706645,14.361923907473901,6.47637333879991,0.9955880524530749,0.4992113392616525,2.1121384117612996,15.663423796382181,5.0,10.0,14.361923907473901,2.4541752295706645
LZ,inel300,inel366,0.5748264433453352,2.2391006180601187,1.0863366827245782,0.7589894248636848,5.9080508989235465,2.7064109727392207,2.65530074595607,1.1087830307729114,0.5921514967750632,6.760072203582218,2.0,5.0,5.9080508989235465,0.7589894248636848
LZ,inel300,inel380,0.734708884897466,3.8702147667630937,2.0641384329362973,0.5041656541406434,2.318822904992858,1.5165932490260103,4.893374289117624,2.142837572292705,0.3911719529182811,2.7045244923261462,1.0,3.0,2.318822904992858,0.5041656541406434
LZ,inel300,inelO4_300_sun,0.2760241745504637,0.24611787136147784,0.3977981143720243,26.092441570678368,6.210992409660168,13.976978673309151,0.2501235359825911,0.41231941322076665,26.086330681198305,5.862502068222441,20.0,12.0,26.092441570678368,6.210992409660168
LZ,inel300,inelO4_350_sun,0.6924281442018085,3.0272661306368183,2.0131000280576092,0.9299478876608298,2.65696945927062,1.7855845620412647,3.6303774313363917,2.0733117270307257,0.7536050407398941,3.225667269141534,2.0,3.0,2.65696945927062,0.9299478876608298
LZ,inel350,inel366,0.2486163050344742,0.29842718959617726,0.21167469473063644,10.434846880040046,28.874572069735983,17.643534118438684,0.3124217243699685,0.21562519486745302,9.823011414825377,29.523378744389923,20.0,25.0,28.874572069735983,10.434846880040046
