rho,N_lo_O1O6,f_hi_O1,N_lo_O4O6_p,f_hi_O4_incoh_p,R_hi_ratio_p,N_lo_O4O6_m,f_hi_O4_incoh_m,R_hi_ratio_m
0.0007757018861034357,2034.8577470736834,0.7181783535228735,0.49742837788667577,0.00023360001252634155,1.0243129774371067,0.3697787544206753,0.0002451218613599965,0.9761655816116137
0.0007828829743895996,2045.38184212811,0.7218934876218766,0.498110592182696,0.00023789236095464922,1.024540291351294,0.3692843838116676,0.0002497371952889137,0.9759471692663119
0.0007901305418604826,2055.820214148374,0.72557836044277,0.4987999291231436,0.00024226308493938817,1.0247697512170082,0.3687863875626528,0.0002544399592694895,0.9757267765455568
0.0007974452039495446,2066.172155265494,0.7292327220991581,0.49949646901982353,0.0002467136017852948,1.0250013776739815,0.36828475052018983,0.00025923182445792984,0.9755043858894604
0.0008048275817876412,2076.436998394678,0.7328563371019611,0.500200293177902,0.0002512453540436503,1.0252351915674078,0.36777945775365334,0.00026411449437489814,0.9752799795899593
0.0008122783022557691,2086.614116960249,0.7364489842623118,0.5009114839092766,0.0002558598099513367,1.02547121395011,0.36727049456464406,0.00026908970554419764,0.9750535397897139
0.000819797998038301,2096.7029245885437,0.740010456583145,0.5016301245461303,0.00026055846387723034,1.0257094660847381,0.36675784649664117,0.0002741592281443959,0.9748250484809968
0.0008273873076767049,2106.702874769919,0.7435405611398814,0.5023562994546805,0.0002653428367760436,1.025949969445986,0.36624149934490047,0.000279324866673652,0.9745944875045803
0.0008350468756237728,2116.6134604910635,0.7470391189506285,0.5030900940491192,0.0002702144766497405,1.0261927457228404,0.3657214391666062,0.0002845884606280405,0.9743618385486146
0.0008427773522983391,2126.4342138387738,0.7505059648363114,0.5038315948057527,0.00027517495901663254,1.02643781682085,0.3651976522912798,0.0002899518851936387,0.9741270831475038
0.0008505793941405144,2136.1647055764415,0.753940947271164,0.504580889277336,0.0002802258873882814,1.0266852048644262,0.3646701253314539,0.0002954170519526801,0.9738902026807771
0.0008584536636674295,2145.8045446944425,0.7573439282240129,0.5053380661076144,0.0002853688937543285,1.026934932199166,0.36413884519361533,0.00030098590960406533,0.9736511783719531
0.0008664008295294895,2155.3533779356617,0.7607147829907817,0.5061032150460648,0.000290605639075366,1.027187021394206,0.3636037990894275,0.00030666044469852897,0.9734099912873988
0.0008744215665671543,2164.8108892974,0.7640534000186585,0.5068764269628476,0.0002959378137839831,1.0274414952446007,0.3630649745472331,0.0003124426823887792,0.9731666223351868
0.0008825165558682468,2174.1767995109117,0.767359680722364,0.5076577938639681,0.0003013671382941092,1.02769837677373,0.3625223594238468,0.00031833468719492464,0.9729210522639461
0.0008906864848257822,2183.450865499767,0.7706335392929504,0.5084474089066512,0.00030689536351877466,1.027957689235735,0.3619759419166471,0.0003243385637855054,0.9726732616617049
0.0008989320471963414,2192.6328798183445,0.7738749024995788,0.5092453664149307,0.00031252427139642747,1.0282194561179827,0.36142571057596795,0.0003304564577744662,0.9724232309547354
0.0009072539431589848,2201.7226700716365,0.777083709484706,0.510051761895461,0.000318255675425934,1.0284837011435575,0.3608716543178028,0.00033669055653441036,0.9721709404063865
0.0009156528793747022,2210.7200983176103,0.78025991155311,0.5108666920535464,0.00032409142121038546,1.0287504482737846,0.360313762436826,0.0003430430900264667,0.9719163701159191
0.0009241295690464264,2219.6250604533625,0.7834034719551937,0.5116902548093997,0.00033003338700986245,1.0290197217107813,0.3597520246197379,0.0003495163316471435,0.9716595000173313
0.0009326847319795898,2228.437485586233,0.7865143656649822,0.5125225493146245,0.0003360834843032723,1.0292915459000396,0.3591864309589448,0.00035611259909250825,0.9714003098781805
0.0009413190946432495,2237.157335391109,0.7895925791532435,0.5133636759689323,0.0003422436583594129,1.0295659455330377,0.35861697196657655,0.0003628342552400774,0.9711387792984055
0.0009500333902317789,2245.784603455087,0.7926381101561435,0.514213736437093,0.0003485158888173956,1.0298429455498845,0.35804363858885374,0.00036968370904879157,0.970874887709137
0.0009588283587271222,2254.3193146106255,0.7956509674398438,0.5150728336661196,0.0003549021902765603,1.0301225711419935,0.3574664222208114,0.0003766634164774486,0.9706086143715097
0.0009677047469616331,2262.7615242583724,0.7986311705614487,0.5159410719026972,0.00036140461289603835,1.0304048477547891,0.3568853147213853,0.0003837758814220061,0.9703399383754694
0.0009766633086814957,2271.1113176807476,0.8015787496266957,0.5168185567108552,0.0003680252430041017,1.0306898010904448,0.3563003084288746,0.0003910236566721502,0.9700688386385714
0.000985704804610724,2279.368809347405,0.8044937450447699,0.5177053949898834,0.0003747662037174349,1.0309774571106551,0.3557113961767819,0.00039840934488753017,0.9697952939047839
0.0009948300025157616,2287.534142213628,0.8073762072806322,0.5186016949925008,0.000381629655570493,1.0312678420394394,0.35511857131004815,0.00040593559959410273,0.9695192827432778
0.0010040396772706814,2295.607487012717,0.8102261966052239,0.5195075663432797,0.0003886177971550883,1.0315609823659773,0.35452182770168367,0.00041360512620100114,0.9692407835472195
0.0010133346109229766,2303.5890415433855,0.813043782843906,0.5204231200573205,0.0003957328657703459,1.0318569048474826,0.3539211597698108,0.00042142068303836766,0.9689597745325582
0.0010227155927599772,2311.479029953159,0.8158290451234934,0.5213484685591944,0.00040297713808320394,1.0321556365121074,0.35331656249512294,0.00042938508241661575,0.9686762337368091
0.0010321834193758668,2319.2777020187445,0.8185820716182138,0.522283725702143,0.00041035293079958954,1.0324572046618823,0.35270803143877316,0.000437501191707563,0.9683901390178341
0.0010417388947393284,2326.985332424296,0.8213029592949301,0.5232290067875491,0.0004178626013464417,1.0327616368756933,0.35209556276070064,0.00044577193444791957,0.9681014680526183
0.0010513828302618166,2334.6022200385155,0.823991813657943,0.5241844285846772,0.0004255085485647394,1.0330689610122918,0.35147915323840606,0.00045420029146561313,0.9678101983360432
0.0010611160448664543,2342.128687191404,0.8266487484936806,0.5251501093506858,0.00043329321341367986,1.033379205213344,0.35085880028618416,0.00046278930202942774,0.96751630717966
0.001070939365057575,2349.565078951576,0.8292738856155785,0.5261261688509214,0.00044121907968619093,1.033692397906511,0.3502345019748285,0.0004715420650224831,0.967219771710455
0.001080853624990909,2356.911762404906,0.8318673546094338,0.5271127283794896,0.00044928867473592577,1.0340085678085762,0.34960625705181414,0.0004804617401400549,0.9669205688696167
0.00109085966654441,2364.169125935297,0.834429292579509,0.5281099107801134,0.0004575045702159056,1.0343277439286005,0.348974064961975,0.0004895515491122605,0.9666186754112969
0.0011009583393897476,2371.337578508339,0.8369598438956523,0.5291178404672793,0.00046586938282898937,1.0346499555711197,0.3483379258686812,0.0004988147769521612,0.9663140679013725
0.001111150501064461,2378.4175489585527,0.8394591599416867,0.5301366434476745,0.0004743857750903298,1.034975232339384,0.3476978406755344,0.0005082547732298284,0.9660067227162014
0.0011214370170447706,2385.409485280907,0.8419273988653087,0.5311664473419224,0.0004830564561019863,1.035303604138629,0.34705381104858823,0.0005178749533729231,0.965696616041381
0.0011318187608190743,2392.31385392728,0.8443647253297288,0.5322073814066148,0.0004918841823398742,1.0356351011793943,0.3464058394391102,0.0005276787999943892,0.9653837238704981
0.001142296613962124,2399.1311391084773,0.846771310267275,0.5332595765566498,0.0005008717584532247,1.035969753980878,0.3457539291068927,0.0005376698642478373,0.9650680220038835
0.0011528714662098773,2405.8618421023702,0.8491473306351598,0.5343231653878746,0.0005100220380767201,1.0363075933743326,0.345098084144132,0.0005478517672112145,0.9647494860473619
0.0011635442155350588,2412.5064805687707,0.8514929691736188,0.5353982822000413,0.0005193379246555046,1.0366486505065045,0.3444383094998837,0.000558228201299403,0.9644280914109978
0.001174315768223405,2419.0655878715024,0.8538084141665968,0.536485063020077,0.0005288223722832258,1.036992956843112,0.3437746110051108,0.0005688029317063469,0.9641038133078457
0.0011851870389506254,2425.539712408216,0.8560938592051625,0.537583645625672,0.0005384783865533107,1.0373405441723702,0.3431069953983368,0.0005795797978773813,0.9637766267526947
0.0011961589508600761,2431.9294169483837,0.858349502953814,0.538694169569191,0.0005483090254236523,1.037691444608555,0.34243547035191896,0.0005905627150124136,0.9634465065608125
0.0012072324356411433,2438.235277979925,0.8605755489198279,0.5398167762019122,0.0005583174000948818,1.0380456905956141,0.3417600444989562,0.0006017556756006221,0.9631134273466921
0.0012184084336083608,2444.4578850648586,0.8627722052257977,0.540951608698595,0.0005685066759024345,1.0384033149108205,0.3410807274608469,0.0006131627509873878,0.9627773635227919
0.0012296878937812627,2450.5978402043597,0.8649396843854918,0.542098812082385,0.0005788800732225883,1.0387643506684714,0.34039752987550914,0.000624788092974153,0.9624382892982808
0.001241071773964961,2456.655757213581,0.8670782030831556,0.5432585332500551,0.0005894408683926568,1.039128831323633,0.3397104634262842,0.000636635935451922,0.9620961786777814
0.001252561040831484,2462.632261106535,0.8691879819563709,0.5444309209975915,0.0006001923946455504,1.0394967906759327,0.33901954087153396,0.00064871059606917,0.9617510054601117
0.0012641566700018645,2468.52798749137,0.8712692453825766,0.5456161260461265,0.00061113804305889,1.0398682628733955,0.33832477607495237,0.0006610164779349035,0.9614027432370276
0.001275859646128978,2474.3435819762562,0.8733222212693427,0.5468143010682215,0.000622281263518859,1.0402432824163308,0.33762618403660605,0.0006735580713576394,0.9610513653919674
0.0012876709629811643,2480.0796995861715,0.8753471408484872,0.548025600714507,0.0006336255656990214,1.040621884161265,0.3369237809247205,0.0006863399556211254,0.9606968450987963
0.0012995916235266057,2485.737004190772,0.8773442384741076,0.5492501816406803,0.0006451745200542699,1.0410041033249255,0.3362175841082331,0.0006993668007975819,0.9603391553205489
0.0013116226400184984,2491.31616794356,0.879313751424599,0.5504882025348681,0.000656931758830137,1.0413899754882727,0.33550761219012587,0.0007126433695993222,0.9599782688081786
0.0013237650340810138,2496.8178707324932,0.8812559197087168,0.5517398241453586,0.0006689009770876633,1.0417795366005824,0.3347938850415607,0.0007261745192696,0.9596141580993021
0.0013360198367960417,2502.242799642223,0.883170985875734,0.5530052093087037,0.0006810859337440121,1.0421728229835792,0.3340764238368341,0.0007399652035135329,0.9592467955169497
0.0013483880887907498,2507.5916484280397,0.8850591948297416,0.5542845229781979,0.0006934904526290646,1.0425698713356228,0.3333552510891708,0.0007540204744700248,0.9588761531683174
0.001360870840325954,2512.8651170016615,0.8869207936481255,0.5555779322527418,0.000706118423558194,1.0429707187359456,0.3326303906873769,0.0007683454847255901,0.958502202943517
0.0013734691513852925,2518.063910928936,0.8887560314042481,0.5568856064060862,0.0007189738034214107,1.043375402648944,0.3319018679333724,0.0007829454893709929,0.9581249165143341
0.001386184091765242,2523.1887409395276,0.8905651589943618,0.5582077169164699,0.0007320606172891275,1.043783960928522,0.3311697095806239,0.0007978258481016948,0.9577442653329861
0.0013990167411659614,2528.2403224486275,0.8923484289687674,0.5595444374966503,0.0007453829595347306,1.0441964318224928,0.3304339438734997,0.0008129920273630684,0.9573602206308819
0.0014119681892829684,2533.2193750907168,0.8941060953672263,0.5608959441243322,0.0007589449949741748,1.0446128539770345,0.32969460058756733,0.0008284496025413727,0.9569727534173889
0.0014250395358996815,2538.1266222653953,0.8958384135586338,0.5622624150730017,0.0007727509600228418,1.0450332664411985,0.3289517110708586,0.0008442042602015456,0.9565818344785983
0.0014382318909807999,2542.9627906952755,0.897545640084948,0.5636440309431646,0.0007868051638698457,1.0454577086714818,0.32820530828612327,0.0008602618003728286,0.9561874343760988
0.001451546374766561,2547.7286099959056,0.899228032509369,0.5650409746940007,0.0008011119896700391,1.0458862205364519,0.32745542685409484,0.000876628138883329,0.955789523445753
0.0014649841178678716,2552.4248122577023,0.9008858492687564,0.5664534316754326,0.0008156758957539286,1.0463188423214316,0.32670210309779363,0.0008933093097446115,0.9553880717964782
0.001478546261362305,2557.0521316398363,0.9025193495302646,0.5678815896606155,0.0008305014168557075,1.0467556147332446,0.32594537508789206,0.0009103114675874343,0.9549830493090308
0.001492233956891001,2561.611303976007,0.904128793052177,0.5693256388788543,0.0008455931653596596,1.0471965789050213,0.32518528268916586,0.0009276408901498043,0.9545744256347993
0.0015060483667564649,2566.103066392035,0.905714440048912,0.5707857720489502,0.0008609558325651462,1.0476417764010637,0.3244218676080586,0.0009453039808185342,0.9541621701945995
0.0015199906640212535,2570.5281569351832,0.9072765510601679,0.572262184412982,0.0008765941899703887,1.0480912492217758,0.32365517344138656,0.0009633072712254807,0.9537462521774777
0.0015340620326075932,2574.887314215108,0.9088153868241752,0.5737550737705263,0.0008925130905753032,1.0485450398086547,0.3228852457262092,0.0009816574238997488,0.9533266405395197
0.0015482636673979182,2579.181277056339,0.9103312081550169,0.5752646405133254,0.0009087174702036093,1.049003191049346,0.3221121319908954,0.0010003612349771098,0.952903304002666
0.0015625967743363237,2583.4107841621562,0.9118242758239744,0.5767910876603985,0.0009252123488444183,1.0494657462827652,0.3213358818074135,0.0010194256369679164,0.9524762110535351
0.0015770625705309818,2587.5765737897623,0.9132948504448566,0.5783346208936112,0.0009420028320135796,1.0499327493042838,0.3205565468448732,0.0010388577015848913,0.9520453299422534
0.0015916622843574835,2591.679383436578,0.9147431923632612,0.5798954485936993,0.0009590941121349738,1.0504042443709811,0.31977418092435184,0.0010586646426321035,0.9516106286812945
0.0016063971555631508,2595.7199495375553,0.9161695615497216,0.5814737818767572,0.0009764914699420149,1.0508802762069693,0.31898884007503403,0.0010788538189565706,0.9511720750443237
0.0016212684353723163,2599.6990071733417,0.9175742174966852,0.5830698346311948,0.000994200275899602,1.0513608900087783,0.3182005825916963,0.001099432737463901,0.9507296365650554
0.0016362773865925627,2603.6172897891356,0.9189574191192648,0.5846838235551618,0.001012225991646717,1.0518461314508178,0.3174094690935717,0.0011204090561994277,0.9502832805361174
0.001651425283721959,2607.475528924074,0.9203194246597112,0.5863159681944534,0.001030574171459956,1.052336046690908,0.31661556258462437,0.001141790587496366,0.949832974007924
0.0016667134130572917,2611.274453950996,0.9216604915955456,0.5879664909808952,0.0010492504637382109,1.0528306823758795,0.3158189285152693,0.0011635853011925201,0.949378683787562
0.001682143072803281,2615.0147918263883,0.922980876551288,0.589635617271212,0.0010682606125087197,1.0533300856472498,0.3150196348455742,0.0011858013279170915,0.9489203764376851
0.0016977155731828244,2618.697266850363,0.9242808352137234,0.5913235753863914,0.0010876104589547647,1.0538343041469713,0.31421775210997654,0.0012084469624492457,0.9484580182754201
0.0017134322365482601,2622.322600436454,0.9255606222506414,0.5930305966515366,0.0011073059429652404,1.054343386023255,0.3134133534835536,0.0012315306671500709,0.9479915753712846
0.0017292943974936466,2625.8915108910796,0.9268204912329807,0.594756915436225,0.0011273531047063122,1.0548573799364698,0.3126065148498844,0.0012550610754695987,0.947521013548118
0.0017453034029680944,2629.404713202459,0.928060694560317,0.5965027691953663,0.0011477580862154443,1.0553763350651204,0.31179731487054047,0.0012790469955306718,0.9470462983800227
0.0017614606123901493,2632.862918838822,0.9292814833896244,0.5982683985105716,0.0011685271330180251,1.0559003011119017,0.31098583505624555,0.0013034974137914115,0.9465673951913209
0.0017777673977632173,2636.2668355556757,0.9304831075672425,0.6000540471320345,0.0011896665957668031,1.056429328309833,0.31017215983974544,0.0013284214987880848,0.9460842690555245
0.0017942251437920822,2639.6171672119885,0.931665815563984,0.6018599620209326,0.0012111829319044357,1.0569634674284742,0.3093563766504293,0.0013538286049603013,0.9455968847943177
0.0018108352480004767,2642.9146135950514,0.9328298544133093,0.6036863933923469,0.0012330827073493218,1.0575027697802235,0.30853857599074613,0.0013797282765603788,0.9451052069765566
0.0018275991208497604,2646.159870253837,0.9339754696525028,0.605533594758713,0.0012553725982050287,1.058047287226695,0.307718851514457,0.0014061302516489018,0.9446091999172842
0.001844518185858696,2649.3536283406806,0.9351029052667797,0.6074018229738006,0.0012780593924935151,1.0585970721851865,0.30689730010677285,0.001433044466178461,0.9441088276767586
0.001861593879724316,2652.4965744610395,0.9362124036362537,0.6092913382772291,0.0013011499919123861,1.059152177635226,0.30607402196642053,0.0014604810581676016,0.9436040540595022
0.0018788276524439285,2655.589390531181,0.9373042054856957,0.6112024043395232,0.0013246514136164606,1.0597126571252113,0.30524912068968474,0.0014884503719671531,0.9430948426133651
0.0018962209674382496,2658.6327536435715,0.9383785498370167,0.6131352883077154,0.0013485707920238674,1.060278564779133,0.3044227033564759,0.0015169629626210674,0.9425811566286075
0.00191377530167566,2661.62733593978,0.9394356739644005,0.6150902608514923,0.0013729153806468946,1.0608499553033897,0.3035948806184736,0.0015460296003239726,0.9420629591369996
0.0019314921457976287,2664.573804490704,0.9404758133520216,0.6170675962098994,0.0013976925539478748,1.0614268839936918,0.3027657667893932,0.0015756612749777462,0.9415402129109447
0.0019493730042452972,2667.472821183916,0.9414992016542777,0.6190675722386005,0.001422909809220323,1.0620094067420598,0.30193547993743425,0.001605869200849443,0.9410128804626156
0.0019674193953872184,2670.3250426179425,0.9425060706584683,0.6210904704576968,0.0014485747684955413,1.0625975800439131,0.30110414197995805,0.0016366648213329018,0.940480924043119
0.0019856328516483046,2673.1311200032765,0.9434966502498514,0.623136576100117,0.001474695180474993,1.0631914610052573,0.30027187878045464,0.0016680598138165915,0.939944305641676
0.002004014919639941,2675.891699069939,0.9444711683790125,0.6252061781605691,0.0015012789224886074,1.0637911073499637,0.2994388202478518,0.0017000660946600874,0.939402986984827
0.0020225671602913243,2678.6074199814034,0.945429851031476,0.6272995694450746,0.0015283340024793062,1.064396577427149,0.2986051004382276,0.0017326958242818427,0.9388569295356597
0.002041291148982015,2681.278917254682,0.9463729221994975,0.6294170466210737,0.0015558685610139776,1.0650079302186557,0.2977708576589819,0.0017659614123608685,0.93830609449306
0.0020601884756757008,2683.9068196864,0.9473006038559671,0.631558910268115,0.0015838908733210861,1.0656252253466276,0.2969362345755339,0.001799875523154988,0.9377504427909871
0.0020792607450552166,2686.491750284688,0.9482131159303625,0.6337254649291296,0.0016124093513552144,1.0662485230811936,0.29610137832060124,0.0018344510809385048,0.9371899350977762
0.0020985095766588124,2689.034326206663,0.9491106762866862,0.6359170191622944,0.0016414325458887283,1.0668778843482523,0.29526644060613066,0.0018697012755621038,0.9366245318154642
0.0021179366050176657,2691.535158701398,0.9499935007033256,0.6381338855934876,0.0016709691486307774,1.0675133707373619,0.2944315778379449,0.0019056395681378686,0.9360541930791441
0.002137543479794686,2693.99485305812,0.950861802854772,0.6403763809693407,0.0017010279943739028,1.0681550445097376,0.29359695123317087,0.0019422796968524678,0.9354788787563479
0.0021573318659246035,2696.4140085595373,0.9517157942951405,0.6426448262108915,0.001731618063168446,1.068802968606357,0.2927627269405225,0.0019796356829115567,0.934898548446457
0.002177303443755332,2698.7932184400674,0.9525556844434271,0.6449395464678358,0.001762748482524951,1.0694572066561752,0.291929076163508,0.002017721836618496,0.934313161480142
0.0021974599091906773,2701.1330698488464,0.9533816805704476,0.6472608711733913,0.0017944285296448536,1.070117822984455,0.29109617528663273,0.0020565527635907125,0.9337226769188347
0.0022178029738343283,2703.4341438173137,0.9541939877873977,0.6496091340997658,0.0018266676336795827,1.0707848826212052,0.2902642060046781,0.002096143371116903,0.9331270535542301
0.0022383343651352075,2705.6970152312456,0.9549928090359785,0.6519846734142412,0.0018594753780183499,1.071458451309738,0.289433355455128,0.002136508874658562,0.9325262499078225
0.0022590558265341647,2707.9222528070627,0.9557783450800319,0.6543878317358706,0.001892861502604818,1.0721385955153437,0.2886038163538251,0.0021776648044992976,0.9319202242304722
0.0022799691176120106,2710.110419072243,0.9565507944986299,0.6568189561927951,0.0019268359062828207,1.0728253824340805,0.2877757871339392,0.0022196270125454517,0.9313089345020106
0.0023010760142389373,2712.262070349728,0.9573103536805649,0.6592783984801811,0.001961408649171377,1.0735188800016902,0.2869494720883282,0.0022624116792817743,0.9306923384308781
0.0023223783087253282,2714.377756746127,0.9580572168201893,0.6617665149187815,0.0019965899550691978,1.074219156902631,0.2861250815153799,0.0023060353208858887,0.9300703934537986
0.0023438778099739367,2716.4580221436013,0.9587915759145498,0.6642836665141214,0.00203239021388881,1.0749262825792383,0.2853028318684215,0.0023505147965053306,0.9294430567354938
0.0023655763436334996,2718.5034041952867,0.9595136207617704,0.6668302190163129,0.0020688199841205775,1.0756403272410107,0.2844829459087882,0.002395867315701241,0.928810285168434
0.0023874757522537693,2720.5144343241004,0.9602235389606308,0.6694065429805018,0.0021058899953267526,1.0763613618740233,0.2836656528626421,0.0024421104460627062,0.9281720353726303
0.002409577895441963,2722.4916377248005,0.9609215159112966,0.6720130138279422,0.002143611150665712,1.0770894582504742,0.28285118858163855,0.002489262120995885,0.9275282636954665
0.0024318846500206784,2724.4355333691706,0.9616077348171461,0.6746500119077101,0.0021819945294466155,1.0778246889383567,0.282039795707537,0.002537340647692269,0.9268789262115756
0.002454397910187274,2726.346634014205,0.9622823766876607,0.6773179225590502,0.0022210513897146147,1.0785671273112742,0.2812317238408558,0.002586364715280448,0.9262239787227563
0.0024771195876746987,2728.2254462131414,0.9629456203423211,0.6800171361743579,0.002260793170866742,1.0793168475583848,0.2804272297136767,0.0026363534031657956,0.9255633767579385
0.0025000516119138487,2730.0724703292485,0.9635976424154727,0.6827480482628061,0.002301231496298738,1.0800739246944862,0.27962657736670243,0.002687326189562871,0.9248970755731898
0.002523195930197388,2731.888200552235,0.9642386173621186,0.685511059514603,0.0023423781760828224,1.0808384345702435,0.27883003833067843,0.00273930296022507,0.9242250301517744
0.002546554507845115,2733.6731249171517,0.9648687174645925,0.6883065758658974,0.0023842452096766954,1.0816104538825555,0.27803789181228855,0.002792304017376582,0.9235471952042562
0.0025701293283708526,2735.4277253256955,0.9654881128400802,0.691135008564322,0.0024268447886638153,1.08239006018507,0.2772504248846413,0.002846350088851548,0.9228635251686537
0.0025939223936508687,2737.1524775697835,0.9660969714489397,0.6939967742351781,0.0024701892995250855,1.0831773318988418,0.27646793268246367,0.002901462337445521,0.9221739742106477
0.0026179357240938717,2738.847851357305,0.9666954591037928,0.6968922949482624,0.00251429132644212,1.0839723483231463,0.2756907186021243,0.002957662370484601,0.9214784962238382
0.0026421713588125864,2740.514310339928,0.967283739479342,0.6998219982853376,0.0025591636541321804,1.0847751896464375,0.2749190945066095,0.003014972249617579,0.9207770448300577
0.0026666313557968876,2742.152312142883,0.9678619741228826,0.7027863174082406,0.0026048192707148355,1.0855859369574667,0.2741533809355815,0.003073414500836588,0.9200695733797413
0.002691317792088568,2743.762308396593,0.9684303224654716,0.7057856911276364,0.0026512713706105385,1.0864046722565535,0.27339390732065016,0.003133012124732086,0.9193560349523493
0.0027162327639577155,2745.344744770096,0.9689889418337209,0.7088205639724087,0.0026985333574711433,1.0872314784670185,0.27264101220598996,0.003193788606987921,0.9186363823568536
0.0027413783870807056,2746.9000610061107,0.9695379874621828,0.7118913862596926,0.002746618847142426,1.0880664394467745,0.2718950434744477,0.0032557679291224675,0.917910568132281
0.0027667567967198737,2748.4286909577145,0.9700776125062924,0.714998614165544,0.002795541670658764,1.0889096400000857,0.27115635857927606,0.003318974579482114,0.9171785445483188
0.0027923701479048166,2749.9310626265005,0.9706079680558399,0.7181427097962462,0.0028453158772699235,1.0897611658894897,0.27042532478164405,0.003383433564493265,0.9164402636059857
0.0028182206156153944,2751.4075982021477,0.9711292031489395,0.721324141260251,0.002895955737500079,1.0906211038478906,0.26970231939407496,0.0034491704201795054,0.9156956770383634
0.0028443103949664307,2752.858714103332,0.971641464786469,0.7245433827407546,0.0029474757462391223,1.0914895415908248,0.26898773002996235,0.0035162112239505395,0.9149447363114006
0.0028706417013940966,2754.284821019865,0.972144897946948,0.7278009145689004,0.002999890625866172,1.092366567828898,0.268281954859329,0.003584582606669701,0.9141873926247811
0.0028972167708440424,2755.686323956017,0.9726396456018319,0.7310972232976116,0.003053215329405432,1.0932522722804048,0.2675854028709875,0.003654311765007182,0.913423596912863
0.002924037859961276,2757.063622274942,0.9731258487311912,0.7344328017760491,0.0031074650437143583,1.094146745684123,0.26689849414127176,0.003725426474086162,0.9126532998456918
0.0029511072462817672,2758.4171097441154,0.9736036463397544,0.7378081492246882,0.0031626551927040505,1.095050079812294,0.2662216601095138,0.003797955100429183,0.9118764518300847
0.0029784272284258608,2759.747174581727,0.9740731754732848,0.7412237713110131,0.0032188014405919794,1.0959623674837893,0.2655553438604404,0.003871926615212546,0.9110930030107939
0.0030060001262934687,2761.0541995039766,0.9745345712352754,0.7446801802258288,0.003275919695186935,1.0968837025774631,0.26490000041367373,0.003947370607836466,0.9103029032717431
0.0030338282812610493,2762.338561773177,0.9749879668039295,0.7481778947601737,0.0033340261112061106,1.0978141800457004,0.2642560970205237,0.004024317299818978,0.909506102237349
0.003061914056380451,2763.6006332466122,0.9754334934494129,0.7517174403828446,0.0033931370936243995,1.0987538959281573,0.2636241134682629,0.004102797559022054,0.9087025492739191
0.00309025983657955,2764.840780426126,0.9758712805513501,0.7552993493185132,0.0034532693010556545,1.099702947365699,0.2630045423920848,0.004182842914218161,0.9078921934911379
0.0031188680288647794,2766.059364508308,0.9763014556165507,0.7589241606264407,0.003514439649165953,1.1006614326145412,0.2623978895949463,0.0042644855700062,0.9070749837436356
0.00314774106252553,2767.2567414352993,0.976724144296938,0.762592420279778,0.003576665314118734,1.101629451060594,0.2618046743755059,0.00434775842208572,0.9062508686326464
0.0031768813893404153,2768.4332619461134,0.9771394704076676,0.7663046812454414,0.0036399637360515786,1.1026071032340135,0.26122542986437286,0.004432695072898496,0.9054197965077558
0.0032062914837854934,2769.58927162844,0.9775475559454149,0.7700615035645701,0.0037043526225846884,1.1035944908239663,0.2606607033688872,0.004519329847647182,0.9045817154687413
0.003235973843244352,2770.7251109708764,0.9779485211068133,0.773863454433542,0.0037698499523606682,1.104591716693603,0.2601110567266599,0.004607697810700421,0.9037365733675081
0.003265930988220217,2771.841115415534,0.9783424843070262,0.7777111082855526,0.003836473978615715,1.1055988848952556,0.25957706666810637,0.004697834782394824,0.9028843178101189
0.0032961654625499642,2772.937615410995,0.9787295621984389,0.7816050468727403,0.0039042432327817556,1.1066161006858541,0.2590593251882151,0.00478977735624368,0.9020248961589259
0.0033266798336201112,2774.0149364655404,0.9791098696894505,0.7855458593488525,0.003973176528119424,1.1076434705425644,0.2585584399277977,0.004883562916563089,0.9011582555348048
0.00335747669258487,2775.073399200639,0.9794835199633555,0.7895341423524485,0.004043292963381818,1.1086811021786578,0.2580750345644763,0.004979229656526604,0.9002843428194894
0.0033885586545861555,2776.1133194046333,0.9798506244972962,0.7935705000906164,0.004114611926508458,1.109729104559613,0.25760974921366964,0.005076816596659096,0.8994031046580164
0.003419928358975634,2777.1350080866005,0.9802112930812749,0.797655544423203,0.0041871530983493815,1.1107875879194513,0.25716324083984826,0.005176363603781515,0.8985144874612789
0.003451588469538885,2778.1387715303317,0.980565633837212,0.8017898949475495,0.0042609364564191714,1.111856663777313,0.25673618367833373,0.005277911410418499,0.8976184374086896
0.003483541674721581,2779.124911348423,0.9809137532380372,0.8059741790837102,0.004335982278680343,1.1129364449542778,0.25632926966792935,0.005381501634680544,0.8967149004509612
0.0035157906878577547,2780.0937245364053,0.9812557561268007,0.8102090321601457,0.004412311147355904,1.114027045590427,0.2559432088946761,0.00548717680063337,0.8958038223130025
0.0035483382474002494,2781.0455035269138,0.9815917457357947,0.8144950974998888,0.004489943952770842,1.1151285811621674,0.2555787300470318,0.0055949803591674565,0.8948851484969348
0.003581187117153227,2781.9805362438465,0.9819218237056722,0.8188330265071525,0.004568901897221903,1.1162411684997993,0.25523658088278856,0.005704956709380485,0.8939588242852324
0.003614340086506874,2782.899106156492,0.9822460901045538,0.8232234787543773,0.004649206498875458,1.1173649258053526,0.25491752870804496,0.005817151220486554,0.8930247947439872
0.003647799970674235,2783.8014923335822,0.982564643447111,0.8276671220697004,0.004730879595692875,1.118499972670679,0.2546223608685636,0.005931610254265769,0.8920830047263023
