E_keV,K_Xe_L10,K_Xe_O1_delta366,K_F_L10 (velocity-independent kernels, unit coupling, arbitrary norm)
1.140000000000000000e+02,1.792254782142244318e+00,5.088827366194924340e+06,2.000242633588865360e+01
1.150000000000000000e+02,1.820889884830282135e+00,5.670056686178011820e+06,2.028518842028684688e+01
1.160000000000000000e+02,1.849993176767946501e+00,6.259560589007823728e+06,2.056881647495347920e+01
1.170000000000000000e+02,1.879594769347878724e+00,6.853634535198810510e+06,2.085328978472153238e+01
1.180000000000000000e+02,1.909723683141290929e+00,7.448890208667489700e+06,2.113858778977895980e+01
1.190000000000000000e+02,1.940407725596741129e+00,8.042237051481003873e+06,2.142469008486092363e+01
1.200000000000000000e+02,1.971673375975754983e+00,8.630864676921734586e+06,2.171157641844548181e+01
1.210000000000000000e+02,2.003545677622002419e+00,9.212226124433726072e+06,2.199922669195271041e+01
1.220000000000000000e+02,2.036048137636641275e+00,9.784021921369249001e+06,2.228762095894697737e+01
1.230000000000000000e+02,2.069202634002935248e+00,1.034418491777319275e+07,2.257673942434281500e+01
1.240000000000000000e+02,2.103029330180215428e+00,1.089086586174728721e+07,2.286656244361387991e+01
1.250000000000000000e+02,2.137546597164047490e+00,1.142241968411739171e+07,2.315707052200543359e+01
1.260000000000000000e+02,2.172770942987650500e+00,1.193739246235270984e+07,2.344824431374995299e+01
1.270000000000000000e+02,2.208716949617506309e+00,1.243450903481787816e+07,2.374006462128623696e+01
1.280000000000000000e+02,2.245397217178561444e+00,1.291266123754627444e+07,2.403251239448154308e+01
1.290000000000000000e+02,2.282822315423927328e+00,1.337089673676677607e+07,2.432556872985721341e+01
1.300000000000000000e+02,2.321000742350242341e+00,1.380840843150486238e+07,2.461921486981747620e+01
1.310000000000000000e+02,2.359938889840093257e+00,1.422452440148168802e+07,2.491343220188141316e+01
1.320000000000000000e+02,2.399641016203040600e+00,1.461869837658791430e+07,2.520820225791836933e+01
1.330000000000000000e+02,2.440109225466748466e+00,1.499050070504321903e+07,2.550350671338632225e+01
1.340000000000000000e+02,2.481343453266405152e+00,1.533960979832836241e+07,2.579932738657368674e+01
1.350000000000000000e+02,2.523341459159510247e+00,1.566580403174484707e+07,2.609564623784415360e+01
1.360000000000000000e+02,2.566098825189981447e+00,1.596895408037936315e+07,2.639244536888493187e+01
1.370000000000000000e+02,2.609608960515177323e+00,1.624901567096375860e+07,2.668970702195781541e+01
1.380000000000000000e+02,2.653863111894751547e+00,1.650602273093682528e+07,2.698741357915388761e+01
1.390000000000000000e+02,2.698850379844477843e+00,1.674008091677320376e+07,2.728554756165085848e+01
1.400000000000000000e+02,2.744557740240662902e+00,1.695136150428705662e+07,2.758409162897399725e+01
1.410000000000000000e+02,2.790970071160806754e+00,1.714009562439133972e+07,2.788302857825994252e+01
1.420000000000000000e+02,2.838070184741043445e+00,1.730656882839752734e+07,2.818234134352370290e+01
1.430000000000000000e+02,2.885838863826096112e+00,1.745111596761741862e+07,2.848201299492864891e+01
1.440000000000000000e+02,2.934254903182691887e+00,1.757411637261943892e+07,2.878202673805998657e+01
1.450000000000000000e+02,2.983295155049221936e+00,1.767598931808973476e+07,2.908236591320074638e+01
1.460000000000000000e+02,3.032934578787397584e+00,1.775718975984475017e+07,2.938301399461126096e+01
1.470000000000000000e+02,3.083146294404804255e+00,1.781820433106359839e+07,2.968395458981168034e+01
1.480000000000000000e+02,3.133901639712922460e+00,1.785954758534362540e+07,2.998517143886734004e+01
1.490000000000000000e+02,3.185170230889636134e+00,1.788175847471151128e+07,3.028664841367723781e+01
1.500000000000000000e+02,3.236920026212277257e+00,1.788539705120419711e+07,3.058836951726570774e+01
1.510000000000000000e+02,3.289117392727738842e+00,1.787104138108500466e+07,3.089031888307696860e+01
1.520000000000000000e+02,3.341727175634174429e+00,1.783928466127171740e+07,3.119248077427257471e+01
1.530000000000000000e+02,3.394712770139542979e+00,1.779073252791222185e+07,3.149483958303212106e+01
1.540000000000000000e+02,3.448036195580168606e+00,1.772600054756115004e+07,3.179737982985679778e+01
1.550000000000000000e+02,3.501658171568033051e+00,1.764571188172819465e+07,3.210008616287586847e+01
1.560000000000000000e+02,3.555538195953150016e+00,1.755049511601384357e+07,3.240294335715621798e+01
1.570000000000000000e+02,3.609634624384579826e+00,1.744098224541100487e+07,3.270593631401476387e+01
1.580000000000000000e+02,3.663904751256076509e+00,1.731780680771139637e+07,3.300905006033391942e+01
1.590000000000000000e+02,3.718304891832867387e+00,1.718160215728514642e+07,3.331226974787988837e+01
1.600000000000000000e+02,3.772790465351321121e+00,1.703299987189405411e+07,3.361558065262391182e+01
1.610000000000000000e+02,3.827316078900390384e+00,1.687262828543945774e+07,3.391896817406649234e+01
1.620000000000000000e+02,3.881835611885883441e+00,1.670111113991186023e+07,3.422241783456438924e+01
1.630000000000000000e+02,3.936302300892481121e+00,1.651906635011972114e+07,3.452591527866059096e+01
1.640000000000000000e+02,3.990668824760736477e+00,1.632710487498198636e+07,3.482944627241727176e+01
1.650000000000000000e+02,4.044887389703476721e+00,1.612582968953842856e+07,3.513299670275134190e+01
1.660000000000000000e+02,4.098909814286772146e+00,1.591583485202888213e+07,3.543655257677303894e+01
1.670000000000000000e+02,4.152687614115011527e+00,1.569770466068774275e+07,3.574010002112746776e+01
1.680000000000000000e+02,4.206172086057873294e+00,1.547201289509482868e+07,3.604362528133871280e+01
1.690000000000000000e+02,4.259314391864790217e+00,1.523932213722884841e+07,3.634711472115703401e+01
