tau_s,P_tpc_resolved,P_tpc_merged,P_rfr,P_prompt,P_delayed,P_clean,P_tpc,P_notclean
0.01778279410038923,4.8702482141556086e-05,7.897881400074382e-06,1.5611435045096318e-06,0.0,3.880175345040208e-05,0.9999017653638967,5.660036354163047e-05,9.8234636103256e-05
0.01995262314968883,4.3406323064096536e-05,7.038997247187973e-06,1.391381665625978e-06,0.0,3.45824684908407e-05,0.9999124476937739,5.044532031128451e-05,8.755230622614629e-05
0.022387211385683423,3.868607720688864e-05,6.27351531491688e-06,1.24007899430795e-06,0.0,3.082195085563237e-05,0.9999219684525944,4.495959252180552e-05,7.803154740559926e-05
0.025118864315095822,3.447912259127241e-05,5.591278327992975e-06,1.1052285409045874e-06,0.0,2.747032564981744e-05,0.99993045393497,4.0070400919265384e-05,6.95460650299573e-05
0.02818382931264455,3.0729645665722246e-05,4.983233578851638e-06,9.85041513507485e-07,0.0,2.448313861390966e-05,0.9999380167062637,3.571287924457388e-05,6.198329373630074e-05
0.03162277660168379,2.7387901235994088e-05,4.441312812381426e-06,8.779235732791384e-07,0.0,2.1820767295558214e-05,0.9999447570945699,3.182921404837551e-05,5.524290543013066e-05
0.03548133892335761,2.4409552807237462e-05,3.95832517194536e-06,7.824537035662754e-07,0.0,1.9447896119804994e-05,0.9999507645206606,2.836787797918282e-05,4.923547933943784e-05
0.039810717055349776,2.175508460765586e-05,3.527861786576361e-06,6.973653737550189e-07,0.0,1.7333048437142777e-05,0.999956118683475,2.528294639423222e-05,4.388131652499627e-05
0.04466835921509635,1.9389277509952985e-05,3.1442107334746173e-06,6.215297489674789e-07,0.0,1.544816937504576e-05,0.999960890616828,2.2533488243427604e-05,3.9109383171975765e-05
0.05011872336272725,1.728074191070788e-05,2.802281247722988e-06,5.539407236518252e-07,0.0,1.3768253986068277e-05,0.9999651436313087,2.008302315843087e-05,3.485636869127173e-05
0.05623413251903491,1.540150138085015e-05,2.497536173676543e-06,4.937015811389072e-07,0.0,1.2271015780232459e-05,0.9999689341538385,1.7899037554526694e-05,3.106584616152652e-05
0.06309573444801943,1.3726621571631353e-05,2.225931761823191e-06,4.4001310266927187e-07,0.0,1.0936591261356234e-05,0.9999723124759969,1.5952553333454542e-05,2.7687524003061625e-05
0.07079457843841387,1.2233879459110305e-05,1.9838640124309933e-06,3.9216296853607387e-07,0.0,9.747276560580663e-06,0.9999753234210205,1.4217743471541299e-05,2.4676578979532238e-05
0.07943282347242822,1.0903468544078802e-05,1.7681208540273595e-06,3.4951631102327263e-07,0.0,8.687292683670624e-06,0.9999780069383127,1.2671589398106162e-05,2.1993061687264337e-05
0.08912509381337459,9.71773610008445e-06,1.5758395222536485e-06,3.115072940693633e-07,0.0,7.742576265881688e-06,0.9999803986333341,1.1293575622338098e-05,1.9601366665900066e-05
0.1,8.660948986697521e-06,1.4044685735850978e-06,2.7763160811485654e-07,0.0,6.900593064957709e-06,0.9999825302398954,1.006541756028262e-05,1.7469760104638077e-05
0.11220184543019653,7.719084923356913e-06,1.2517340299248523e-06,2.474397807248904e-07,0.0,6.1501717229803e-06,0.9999844300411121,8.970818953281765e-06,1.5569958887851065e-05
0.12589254117941662,6.879646456441749e-06,1.1156092048267792e-06,2.2053121435023318e-07,0.0,5.481355595689686e-06,0.9999861232445966,7.995255661268528e-06,1.3876755403430252e-05
0.14125375446227553,6.1314951528116726e-06,9.942878110517248e-07,1.965488722205039e-07,0.0,4.885270686613779e-06,0.9999876323168628,7.125782963863397e-06,1.236768313717107e-05
0.15848931924611173,5.464703821169584e-06,8.861599925573272e-07,1.7517454194030902e-07,0.0,4.354007936467443e-06,0.9999889772813764,6.350863813726911e-06,1.1022718623632244e-05
0.1778279410038923,4.870424801401557e-06,7.897909629749539e-07,1.5612461399514492e-07,0.0,3.880518308005011e-06,0.9999901759841993,5.660215764376511e-06,9.824015800741215e-06
0.19952623149688828,4.340772575108255e-06,7.039019670835704e-07,1.391463192219074e-07,0.0,3.4585192760705698e-06,0.9999912443307545,5.044674542191825e-06,8.755669245519293e-06
