tau_s,P_tpc_resolved,P_tpc_merged,P_rfr,P_prompt,P_delayed,P_clean,P_tpc,P_notclean
0.008912509381337459,9.795191356829711e-05,1.5722761705761175e-05,4.1763091261649576e-06,0.0,5.445941658032086e-05,0.9998251469054046,0.00011367467527405829,0.00017485309459541742
0.01,8.73004954090513e-05,1.4012938159351363e-05,3.7221979745048234e-06,0.0,4.853807551656693e-05,0.9998441600300185,0.00010131343356840267,0.00015583996998147498
0.011220184543019653,7.780725256545043e-05,1.2489053843490222e-05,3.317458943653144e-06,0.0,4.3260454813225576e-05,0.9998611059034759,9.029630640894065e-05,0.00013889409652412255
0.012589254117941687,6.934626672695126e-05,1.113088855054969e-05,2.956725338054883e-06,0.0,3.8556595711598595e-05,0.9998762092534317,8.047715527750095e-05,0.00012379074656831968
0.014125375446227554,6.180530646559081e-05,9.920420896771158e-06,2.635213576026251e-06,0.0,3.4364138102219186e-05,0.9998896703858868,7.172572736236197e-05,0.00011032961411316933
0.01584893192461114,5.508434016079954e-05,8.841589223772762e-06,2.3486598813816346e-06,0.0,3.0627496091166814e-05,0.9999016678374696,6.392592938457231e-05,9.833216253041233e-05
0.01778279410038923,4.9094210362491615e-05,7.880078497376052e-06,2.09326383826722e-06,0.0,2.729712282961648e-05,0.9999123607400133,5.6974288859867666e-05,8.763925998667155e-05
0.01995262314968883,4.3755452093715685e-05,7.0231303774389275e-06,1.8656380672339108e-06,0.0,2.4328854980118385e-05,0.9999218909285692,5.077858247115461e-05,7.81090714307986e-05
0.022387211385683423,3.899723948521643e-05,6.259373939645781e-06,1.6627633604054226e-06,0.0,2.1683328223441e-05,0.9999303848206355,4.5256613424862204e-05,6.961517936454609e-05
0.025118864315095822,3.475644682227682e-05,5.578674803909533e-06,1.4819486848731213e-06,0.0,1.93254561313866e-05,0.9999379550913872,4.0335121626186355e-05,6.204490861283496e-05
0.02818382931264455,3.0976811590426736e-05,4.972000668161873e-06,1.320795527083721e-06,0.0,1.7223965555101528e-05,0.9999447021670186,3.594881225858861e-05,5.529783298141577e-05
0.03162277660168379,2.7608188450671708e-05,4.431301463814319e-06,1.1771661079591203e-06,0.0,1.535098241507355e-05,0.9999507155559162,3.203948991448602e-05,4.9284444083808054e-05
0.03548133892335761,2.460588427390265e-05,3.949402543080346e-06,1.0491550491616918e-06,0.0,1.3681662437285591e-05,0.9999560750352502,2.8555286816982996e-05,4.392496474980856e-05
0.039810717055349776,2.1930065433860467e-05,3.5199094812052568e-06,9.350641163327545e-07,0.0,1.2193861967896878e-05,0.9999608517086732,2.5449974915065723e-05,3.914829132678488e-05
0.04466835921509635,1.9545229512086707e-05,3.1371232306554504e-06,8.333797055684478e-07,0.0,1.086784452427462e-05,0.9999651089491102,2.2682352742742158e-05,3.4891050889829245e-05
0.05011872336272725,1.7419734419204552e-05,2.7959645016504847e-06,7.42752775510206e-07,0.0,9.686019208659794e-06,0.9999689032391113,2.0215698920855038e-05,3.109676088874913e-05
0.05623413251903491,1.5525378695885913e-05,2.491906365795595e-06,6.619809596405636e-07,0.0,8.632707529874368e-06,0.9999722849198925,1.801728506168151e-05,2.7715080107459933e-05
0.06309573444801943,1.3837027433388894e-05,2.2209141886642682e-06,5.899926221404621e-07,0.0,7.693935551610983e-06,0.9999752988589756,1.6057941622053163e-05,2.4701141024374706e-05
0.07079457843841387,1.2332278857290672e-05,1.979392094375058e-06,5.25832646302529e-07,0.0,6.857248619600197e-06,0.9999779850452696,1.431167095166573e-05,2.2014954730420477e-05
