tau_s,P_tpc_resolved,P_tpc_merged,P_rfr,P_prompt,P_delayed,P_clean,P_tpc,P_notclean
0.002511886431509582,0.0003447027389736351,5.59113684693566e-05,1.10471427680441e-05,0.0,0.00024866255856515395,0.9993306848863641,0.0004006141074429917,0.0006693151136358821
0.002818382931264455,0.0003072261673402391,4.983121196200916e-05,9.846330057747037e-06,0.0,0.00022163808136859952,0.9994034436461303,0.0003570573793022483,0.0005965563538696816
0.0031622776601683794,0.000273823178407799,4.441223543487615e-05,8.775990746805568e-06,0.0,0.00019754892494277968,0.9994682958460215,0.0003182354138426751,0.0005317041539785183
0.0035481338923357606,0.00024405117676428367,3.9582542630171754e-05,7.82195938532454e-06,0.0,0.00017607660895155335,0.9995261001066807,0.0002836337193944554,0.00047389989331925175
0.003981071705534978,0.00021751561599735438,3.5278054615219624e-05,6.971606190133016e-06,0.0,0.000156937136827816,0.9995776219233568,0.000252793670612574,0.00042237807664324833
0.004466835921509635,0.000193864790440188,3.144165992829387e-05,6.213671031688988e-06,0.0,0.00013987727665574684,0.9996235437420721,0.00022530645036848186,0.00037645625792792625
0.005011872336272725,0.0001727851898098329,2.8022457089215463e-05,5.538115271472014e-06,0.0,0.00012467124014441566,0.9996644739505227,0.00020080764689904836,0.00033552604947728604
0.005623413251903491,0.00015399735624322585,2.497507944169956e-05,4.935989550405876e-06,0.0,0.00011111771770610474,0.9997009548995734,0.0001789724356849254,0.00029904510042655374
0.006309573444801942,0.00013725218966719144,2.2259093383066455e-05,4.399315826822496e-06,0.0,9.903723195107828e-05,0.9997334700590549,0.00015951128305025789,0.00026652994094511495
0.007079457843841388,0.0001223276532005989,1.9838462007829972e-05,3.920982140727641e-06,0.0,8.826977579601237e-05,0.9997624504006465,0.00014216611520842886,0.00023754959935351483
0.00794328234724282,0.00010902583544634208,1.7681067057209112e-05,3.494648741332254e-06,0.0,7.867270489010662e-05,0.9997882800908131,0.0001267069025035512,0.00021171990918689154
0.008912509381337459,9.71703311484208e-05,1.575828283845188e-05,3.1146643587661164e-06,0.0,7.011885722307048e-05,0.9998113015679692,0.00011292861398687267,0.0001886984320308427
0.01,8.660390581992266e-05,1.4044596465948159e-05,2.775991530024395e-06,0.0,6.249487562302018e-05,0.9998318200701466,0.00010064850228587082,0.00016817992985340702
0.011220184543019653,7.71864136412957e-05,1.2517269389594117e-05,2.4741400050286423e-06,0.0,5.569971140928342e-05,0.9998501076723871,8.970368303088981e-05,0.00014989232761286608
0.012589254117941687,6.879294122977603e-05,1.1156035722717903e-05,2.2051073624324125e-06,0.0,4.96432897609362e-05,0.9998664068867373,7.994897695249393e-05,0.00013359311326266443
0.014125375446227554,6.131215283089006e-05,9.942833369511306e-06,1.965326057770864e-06,0.0,4.424531942243946e-05,0.9998809338720743,7.125498620040136e-05,0.00011906612792567106
0.01584893192461114,5.464481511824339e-05,8.861564386516765e-06,1.7516162097008481e-06,0.0,3.943423121481283e-05,0.99989388129592,6.350637950476015e-05,0.00010611870407994939
0.01778279410038923,4.8702482141556086e-05,7.897881400074382e-06,1.5611435045096318e-06,0.0,3.5146231475956125e-05,0.9999054208858712,5.660036354163047e-05,9.457911412880105e-05
0.01995262314968883,4.3406323064096536e-05,7.038997247187973e-06,1.391381665625978e-06,0.0,3.132445803593188e-05,0.9999157057042287,5.044532031128451e-05,8.429429577128111e-05
0.022387211385683423,3.868607720688864e-05,6.27351531491688e-06,1.24007899430795e-06,0.0,2.7918227659267668e-05,0.9999248721757907,4.495959252180552e-05,7.512782420926456e-05
0.025118864315095822,3.447912259127241e-05,5.591278327992975e-06,1.1052285409045874e-06,0.0,2.488236507320921e-05,0.9999330418955467,4.0070400919265384e-05,6.695810445334072e-05
0.02818382931264455,3.0729645665722246e-05,4.983233578851638e-06,9.85041513507485e-07,0.0,2.217660476161085e-05,0.999940323240116,3.571287924457388e-05,5.967675988405308e-05
0.03162277660168379,2.7387901235994088e-05,4.441312812381426e-06,8.779235732791384e-07,0.0,1.9765057652941826e-05,0.9999468128042125,3.182921404837551e-05,5.318719578750741e-05
0.03548133892335761,2.4409552807237462e-05,3.95832517194536e-06,7.824537035662754e-07,0.0,1.7615735678003556e-05,0.9999525966811023,2.836787797918282e-05,4.740331889774296e-05
0.039810717055349776,2.175508460765586e-05,3.527861786576361e-06,6.973653737550189e-07,0.0,1.5700127930490984e-05,0.9999577516039817,2.528294639423222e-05,4.224839601829622e-05
0.04466835921509635,1.9389277509952985e-05,3.1442107334746173e-06,6.215297489674789e-07,0.0,1.3992822839169999e-05,0.999962345963364,2.2533488243427604e-05,3.765403663602562e-05
0.05011872336272725,1.728074191070788e-05,2.802281247722988e-06,5.539407236518252e-07,0.0,1.247117136481042e-05,0.9999664407139299,2.008302315843087e-05,3.355928607007286e-05
0.05623413251903491,1.540150138085015e-05,2.497536173676543e-06,4.937015811389072e-07,0.0,1.1114986773245118e-05,0.9999700901828454,1.7899037554526694e-05,2.990981715456087e-05
0.06309573444801943,1.3726621571631353e-05,2.225931761823191e-06,4.4001310266927187e-07,0.0,9.906277017670404e-06,0.9999733427902405,1.5952553333454542e-05,2.6657209759473055e-05
0.07079457843841387,1.2233879459110305e-05,1.9838640124309933e-06,3.9216296853607387e-07,0.0,8.82900619204413e-06,0.999976241691389,1.4217743471541299e-05,2.375830861101047e-05
0.07943282347242822,1.0903468544078802e-05,1.7681208540273595e-06,3.4951631102327263e-07,0.0,7.86888190081426e-06,0.9999788253490955,1.2671589398106162e-05,2.117465090445414e-05
0.08912509381337459,9.71773610008445e-06,1.5758395222536485e-06,3.115072940693633e-07,0.0,7.013165731786827e-06,0.9999811280438682,1.1293575622338098e-05,1.8871956131816248e-05
0.1,8.660948986697521e-06,1.4044685735850978e-06,2.7763160811485654e-07,0.0,6.25050432384156e-06,0.9999831803286364,1.006541756028262e-05,1.6819671363577093e-05
0.11220184543019653,7.719084923356913e-06,1.2517340299248523e-06,2.474397807248904e-07,0.0,5.570778793139072e-06,0.999985009434042,8.970818953281765e-06,1.4990565957995194e-05
0.12589254117941662,6.879646456441749e-06,1.1156092048267792e-06,2.2053121435023318e-07,0.0,4.964970523998397e-06,0.9999866396296683,7.995255661268528e-06,1.3360370331727545e-05
0.14125375446227553,6.1314951528116726e-06,9.942878110517248e-07,1.965488722205039e-07,0.0,4.425041546777253e-06,0.9999880925460027,7.125782963863397e-06,1.1907453997261896e-05
0.15848931924611173,5.464703821169584e-06,8.861599925573272e-07,1.7517454194030902e-07,0.0,3.943827918237647e-06,0.9999893874613947,6.350863813726911e-06,1.0612538605347943e-05
0.1778279410038923,4.870424801401557e-06,7.897909629749539e-07,1.5612461399514492e-07,0.0,3.514944691555067e-06,0.9999905415578157,5.660215764376511e-06,9.458442184251403e-06
0.19952623149688828,4.340772575108255e-06,7.039019670835704e-07,1.391463192219074e-07,0.0,3.132701216780568e-06,0.9999915701488138,5.044674542191825e-06,8.429851186209092e-06
0.22387211385683378,3.8687191404027204e-06,6.273533126654794e-07,1.2401437534496362e-07,0.0,2.7920256490700393e-06,0.9999924868826813,4.4960724530682e-06,7.513117318724838e-06
