tau_s,P_tpc_resolved,P_tpc_merged,P_rfr,P_prompt,P_delayed,P_clean,P_tpc,P_notclean
3.5481338923357606e-07,0.5512841269645121,0.33987674194086487,0.005191801525591118,0.0,0.0022938429662607025,0.10133471718324182,0.8911608689053769,0.8986652828167582
3.981071705534969e-07,0.5577615119271269,0.30939625105041013,0.0063205070504513215,0.0,0.002894961893772487,0.12358876201394982,0.867157762977537,0.8764112379860501
4.466835921509635e-07,0.5594925165357868,0.28104230984380785,0.007476108930188896,0.0,0.0035709955862015877,0.148347016486989,0.8405348263795946,0.851652983513011
5.011872336272725e-07,0.5566652565133495,0.2547888841044674,0.008611917058129888,0.0,0.00430950717512383,0.17550083312546552,0.8114541406178168,0.8244991668745345
5.62341325190349e-07,0.5495587317002484,0.23058090347420923,0.009682062670896486,0.0,0.005092740767980109,0.20488408520457782,0.7801396351744576,0.7951159147954222
6.309573444801942e-07,0.5385301589638063,0.20834132995081867,0.010645396295965103,0.0,0.005898384127783765,0.23627506851766034,0.746871488914625,0.7637249314823397
7.079457843841374e-07,0.5240004205597717,0.1879772969796965,0.011468496752851822,0.0,0.0067008914266555135,0.26940161081000963,0.7119777175394681,0.7305983891899903
7.943282347242822e-07,0.5064377185657132,0.16938530819967992,0.012127525086351757,0.0,0.007473249133465509,0.3039494545375085,0.6758230267653931,0.6960505454624915
8.912509381337459e-07,0.4863399720009968,0.15245553749581048,0.012608884658877694,0.0,0.008188973334209992,0.33957337726861436,0.6387955094968073,0.6604266227313856
1e-06,0.4642168599786761,0.13707530445037425,0.012908831155663965,0.0,0.008824074563453466,0.3759100764928239,0.6012921644290503,0.6240899235071762
1.1220184543019652e-06,0.4405725932278474,0.12313181652417289,0.013032289354530095,0.0,0.009358733011615002,0.41259164985814994,0.5637044097520203,0.5874083501418501
1.2589254117941661e-06,0.4158904595561925,0.11051427562442473,0.01299117550439352,0.0,0.00977848819349884,0.4492585381630767,0.5264047351806173,0.5507414618369233
1.4125375446227554e-06,0.39061997440652874,0.09911544561410576,0.012802508976204408,0.0,0.010074841764291994,0.48557100227314964,0.4897354200206345,0.5144289977268504
1.584893192461114e-06,0.3651671493851648,0.08883277150336072,0.01248654524244087,0.0,0.010245272898091445,0.5212184950535588,0.45399992088852553,0.4787815049464412
1.778279410038923e-06,0.339888048410807,0.07956913255888923,0.012065094642275285,0.0,0.01029274913722986,0.5559265941506895,0.4194571809696962,0.44407340584931054
