rho0,v0,vesc,dVsun,k,frame_idx,frame,vE_june,vE_sun,vmax_june,deltamax_june,deltamax_sun,a1_300,phase_300,a1_350,phase_350,a1_366,phase_366,a1_380,phase_380,a1_L10,phase_L10,Niso_300__sun,Niso_300__june,Niso_300__annual,Niso_300,pct248_300__sun,pct248_300__june,pct248_300__annual,pct248_300,Niso_350__sun,Niso_350__june,Niso_350__annual,Niso_350,pct248_350__sun,pct248_350__june,pct248_350__annual,pct248_350,Niso_366__sun,Niso_366__june,Niso_366__annual,Niso_366,Niso_380__sun,Niso_380__june,Niso_380__annual,Niso_380,deltaH_N1__sun,deltaH_N1__june,deltaH_N1__annual,deltaH_N1,Nhig_300__sun,Nhig_300__june,Nhig_300__annual,Nhig_300,Nhig_366__sun,Nhig_366__june,Nhig_366__annual,Nhig_366,NL10_lz__sun,NL10_lz__june,NL10_lz__annual,NL10_lz,log10kappa_300,log10kappa_300__sun,log10kappa_300__june,log10kappa_300__annual,log10kappa_350,log10kappa_350__sun,log10kappa_350__june,log10kappa_350__annual,log10kappa_366,log10kappa_366__sun,log10kappa_366__june,log10kappa_366__annual,log10kappa_380,log10kappa_380__sun,log10kappa_380__june,log10kappa_380__annual,d10,log10d10,d10__sun,log10d10__sun,d10__june,log10d10__june,d10__annual,log10d10__annual
0.330284,235.163,581.789,6.17251,1.05966,0,sun,269.302,253.883,851.091,421.109,408.438,0.394709,151.978,0.785051,151.979,1.01881,151.98,1.26829,151.98,0.0226134,151.977,12249,18460.6,13164.3,12249,99.5051,99.5326,99.5121,99.5051,474.298,1107.51,594.606,474.298,98.4737,98.8021,98.615,98.4737,86.7322,280.73,128.36,86.7322,11.2213,59.0996,22.6727,11.2213,375.596,386.922,379.965,375.596,727.298,1112.38,784.603,727.298,4.20181,13.9508,6.32245,4.20181,14.1301,14.4613,14.1594,14.1301,-4.0881,-4.0881,-4.26625,-4.1194,-2.67605,-2.67605,-3.04435,-2.77423,-1.93818,-1.93818,-2.44829,-2.10843,-1.05004,-1.05004,-1.77158,-1.3555,0.266028,-0.575072,0.266028,-0.575072,0.262964,-0.580103,0.265753,-0.575522
0.485721,244.755,567.627,-3.08239,1.9325,2,annual,269.638,254.22,837.265,409.746,397.075,0.5317,151.986,1.05819,151.988,1.31774,151.988,1.5256,151.988,0.0247072,151.985,6382.58,11160.4,7167.32,7167.32,99.4081,99.4545,99.4229,99.4229,72.9582,255.083,113.025,113.025,97.3292,98.1024,97.7771,97.7771,6.06929,36.91,13.5778,13.5778,0.268377,3.78321,1.16395,1.16395,358.076,369.301,362.443,362.443,361.727,646.612,409.206,409.206,0.339771,1.83069,0.697639,0.697639,20.695,21.2249,20.7417,20.7417,-3.85536,-3.805,-4.04768,-3.85536,-2.05317,-1.86307,-2.40668,-2.05317,-1.13283,-0.783138,-1.56714,-1.13283,-0.0659342,0.571255,-0.57786,-0.0659342,0.219572,-0.658422,0.21982,-0.657933,0.217059,-0.663423,0.219572,-0.658422
0.467796,242.025,568.048,-5.20123,1.85743,0,sun,264.805,249.378,832.853,406.12,393.442,0.544594,151.872,1.10226,151.873,1.36872,151.873,1.56603,151.874,0.0254566,151.87,5354.34,9501.64,6046.86,5354.34,99.3972,99.4468,99.4134,99.3972,50.4948,190.774,82.0802,50.4948,97.0522,97.9676,97.6055,97.0522,3.4816,24.7303,8.75745,3.4816,0.115357,2.12795,0.628502,0.115357,355.285,366.466,359.698,355.285,301.918,548.366,343.687,301.918,0.210174,1.24017,0.460764,0.210174,19.7577,20.2809,19.8054,19.7577,-3.72871,-3.72871,-3.9778,-3.78153,-1.70325,-1.70325,-2.28052,-1.91424,-0.541779,-0.541779,-1.39323,-0.942378,0.937954,0.937954,-0.327962,0.201693,0.224974,-0.647868,0.224974,-0.647868,0.222053,-0.653544,0.224703,-0.648391
0.440298,238.123,566.432,5.7864,1.80981,2,annual,271.867,256.454,838.299,410.596,397.929,0.518215,152.038,1.03215,152.039,1.29252,152.039,1.50778,152.04,0.0251905,152.037,6223.43,10717,6951.31,6951.31,99.4187,99.4627,99.4324,99.4324,81.3451,271.79,122.632,122.632,97.4807,98.1911,97.8814,97.8814,7.39271,41.8599,15.6977,15.6977,0.365892,4.64733,1.4552,1.4552,359.062,370.26,363.353,363.353,354.393,623.407,398.596,398.596,0.400935,2.06359,0.797118,0.797118,18.7978,19.2878,18.8403,18.8403,-3.84207,-3.79403,-4.03008,-3.84207,-2.0886,-1.91033,-2.43423,-2.0886,-1.19584,-0.868804,-1.6218,-1.19584,-0.162923,0.436647,-0.667203,-0.162923,0.230386,-0.637544,0.230647,-0.637053,0.227698,-0.642641,0.230386,-0.637544
0.422966,222.798,583.609,-1.49878,1.71179,1,june,249.336,233.877,832.945,406.196,393.491,0.540582,151.471,1.08473,151.472,1.35315,151.473,1.5564,151.473,0.0311711,151.47,2990.29,5306.44,3389.25,5306.44,99.396,99.4435,99.4117,99.4435,29.5346,109.028,47.5973,109.028,97.1311,98.0072,97.6562,98.0072,2.12873,14.5781,5.24393,14.5781,0.0739349,1.30713,0.391788,1.30713,351.681,362.684,355.805,362.684,168.656,306.035,192.634,306.035,0.125824,0.72778,0.273741,0.72778,17.1336,17.6967,17.1906,17.6967,-3.7248,-3.47571,-3.7248,-3.5301,-2.03754,-1.47033,-2.03754,-1.67758,-1.1637,-0.32812,-1.1637,-0.719657,-0.116318,1.13115,-0.116318,0.406949,0.237713,-0.623946,0.241588,-0.616924,0.237713,-0.623946,0.241187,-0.617645
0.34506,240.635,574.436,0.630523,0.592589,2,annual,269.232,253.814,843.668,415.009,402.337,0.361539,151.977,0.779375,151.977,1.04575,151.978,1.32532,151.979,0.0202369,151.976,19663.3,28564.6,20922.8,20922.8,99.5271,99.5527,99.5331,99.5331,871.572,2002.78,1082.93,1082.93,98.5107,98.8601,98.6577,98.6577,154.369,514.999,232.165,232.165,17.2071,104.077,38.4373,38.4373,378.871,390.549,383.663,383.663,1180.13,1739.29,1259.95,1259.95,7.37853,25.3875,11.3303,11.3303,14.8418,15.1529,14.8692,14.8692,-4.32062,-4.29366,-4.45583,-4.32062,-3.0346,-2.9403,-3.30163,-3.0346,-2.3658,-2.18856,-2.71181,-2.3658,-1.58475,-1.23571,-2.01736,-1.58475,0.259332,-0.586144,0.259572,-0.585743,0.256893,-0.590248,0.259332,-0.586144
0.432673,228.462,558.04,-9.23448,1.91651,2,annual,247.272,231.808,805.311,383.485,370.777,0.721677,151.414,1.47647,151.416,1.66833,151.416,1.73501,151.416,0.0320897,151.412,1058.48,2316.5,1299.72,1299.72,99.2395,99.3334,99.2787,99.2787,0.788361,8.68451,2.82469,2.82469,90.5881,95.4998,94.6407,94.6407,0.00562115,0.262393,0.0691058,0.0691058,1.66337e-05,0.00376203,0.000912574,0.000912574,332.944,343.957,337.369,337.369,56.1346,127.218,69.9922,69.9922,0.00201952,0.0269181,0.00839462,0.00839462,17.4134,18.0034,17.4738,17.4738,-3.11385,-3.02468,-3.36483,-3.11385,-0.450971,0.103275,-0.938745,-0.450971,1.16049,2.25017,0.581048,1.16049,3.03973,4.77901,2.42458,3.03973,0.239225,-0.621194,0.239639,-0.620442,0.23568,-0.627678,0.239225,-0.621194
0.475813,226.407,578.506,2.16146,1.30969,0,sun,256.578,241.134,835.084,407.954,395.262,0.482543,151.665,1.00055,151.666,1.27973,151.667,1.51067,151.667,0.0276691,151.664,6840.73,11348,7570.9,6840.73,99.4417,99.4815,99.4535,99.4417,109.286,346.987,160.717,109.286,97.6349,98.3155,98.0086,97.6349,10.3762,56.9235,21.6782,10.3762,0.495737,6.5236,2.04923,0.495737,361.145,372.382,365.572,361.145,393.478,666.123,438.232,393.478,0.549797,2.776,1.0857,0.549797,19.7227,20.2945,19.7778,19.7227,-3.8351,-3.8351,-4.05492,-3.87915,-2.03857,-2.03857,-2.54031,-2.20606,-1.01604,-1.01604,-1.75529,-1.33602,0.304749,0.304749,-0.814487,-0.31159,0.225173,-0.647483,0.225173,-0.647483,0.221979,-0.653689,0.224859,-0.648089
0.461082,242.328,589.867,0.184097,0.986903,1,june,270.475,255.058,860.342,428.712,416.042,0.358006,152.006,0.690057,152.006,0.891861,152.007,1.12084,152.007,0.0201759,152.005,25236.4,36600,26858.7,36600,99.5296,99.5531,99.5352,99.5531,1381.87,2872.83,1648.82,2872.83,98.7275,98.9618,98.8169,98.9618,320.802,860.592,429.282,860.592,58.7914,226.131,96.3801,226.131,386.559,398.165,391.102,398.165,1517.93,2228.34,1620.11,2228.34,15.749,43.798,21.494,43.798,19.8648,20.2796,19.9011,20.2796,-4.56348,-4.40203,-4.56348,-4.42908,-3.45831,-3.14047,-3.45831,-3.21717,-2.9348,-2.50624,-2.9348,-2.63274,-2.35436,-1.76931,-2.35436,-1.98399,0.22206,-0.65353,0.224366,-0.649042,0.22206,-0.65353,0.224162,-0.649439
0.338441,245.208,522.269,0.770683,0.0493208,2,annual,273.931,258.521,796.2,375.997,363.333,0.503446,152.084,1.44745,152.086,1.68884,152.086,1.75697,152.086,0.0188088,152.083,13511.5,22501.7,14851.3,14851.3,99.4366,99.4959,99.4529,99.4529,34.3956,312.379,105.454,105.454,92.0278,96.833,95.924,95.924,0.203204,11.0982,2.82068,2.82068,3.18139e-08,0.14878,0.035439,0.035439,352.75,364.884,358.485,358.485,766.787,1320.9,851.651,851.651,0.0951642,0.980271,0.317523,0.317523,14.6831,14.9682,14.7075,14.7075,-4.17177,-4.1307,-4.35221,-4.17177,-2.02306,-1.5365,-2.49468,-2.02306,-0.450353,0.692068,-1.04525,-0.450353,1.45052,7.49738,0.827457,1.45052,0.260754,-0.583769,0.260971,-0.583409,0.258473,-0.587585,0.260754,-0.583769
0.305873,248.964,581.414,0.605719,1.06462,0,sun,277.51,262.107,858.925,427.547,414.888,0.364306,152.164,0.711482,152.164,0.919684,152.165,1.15249,152.165,0.0182639,152.163,19096,27839.5,20327,19096,99.5268,99.5515,99.5327,99.5268,981.819,2090.16,1180.87,981.819,98.6802,98.9324,98.7787,98.6802,217.665,605.779,296.193,217.665,37.4513,152.512,63.5011,37.4513,383.373,394.885,387.791,383.373,1146.56,1693.31,1224.2,1146.56,10.6457,30.6667,14.771,10.6457,13.3361,13.5867,13.357,13.3361,-4.28094,-4.28094,-4.44466,-4.30807,-2.99203,-2.99203,-3.32018,-3.0722,-2.33779,-2.33779,-2.78231,-2.47158,-1.57347,-1.57347,-2.1833,-1.80278,0.273833,-0.562515,0.273833,-0.562515,0.271296,-0.566557,0.273619,-0.562854
0.319967,231.894,516.804,-0.554635,0.774707,1,june,259.339,243.901,776.143,359.514,346.826,0.817458,151.737,1.72785,151.738,1.84712,151.731,,,0.0256069,151.735,1598.24,3842.98,2029.96,3842.98,99.1497,99.3091,99.2213,99.3091,0.0138563,1.47333,0.357102,1.47333,15.9482,83.4698,79.942,83.4698,0,0.00464873,0.00092734,0.00464873,0,0,0,0,328.183,339.728,333.784,339.728,81.488,207.18,106.324,207.18,0,0.00264342,0.000531136,0.00264342,13.4006,13.7593,13.4345,13.7593,-3.58467,-3.20364,-3.58467,-3.30749,-0.168299,1.85835,-0.168299,0.447208,2.33267,,2.33267,3.03276,,,,,0.269589,-0.569298,0.273174,-0.563561,0.269589,-0.569298,0.272828,-0.564111
0.403185,222.686,532.604,-2.57649,1.11887,2,annual,248.151,232.689,780.755,363.304,350.597,0.827213,151.439,1.70066,151.44,1.80027,151.443,1.93535,148.472,0.030791,151.437,976.335,2408.01,1261.24,1261.24,99.1319,99.2843,99.2024,99.2024,0.0168596,1.26815,0.321578,0.321578,38.9296,87.0618,84.4252,84.4252,0,0.00535627,0.00118491,0.00118491,0,2.09863e-11,4.17997e-12,4.17997e-12,326.344,337.62,331.513,331.513,49.7256,129.081,65.8719,65.8719,3.65428e-10,0.00284457,0.000640611,0.000640611,16.3208,16.8511,16.3749,16.3749,-3.1008,-2.9896,-3.38166,-3.1008,0.492713,1.77315,-0.103172,0.492713,2.92631,,2.27114,2.92631,11.3788,,10.6781,11.3788,0.247122,-0.607089,0.247531,-0.60637,0.243605,-0.613315,0.247122,-0.607089
0.316649,231.514,513.874,2.26753,1.7772,2,annual,261.773,246.34,775.648,359.106,346.423,0.992272,151.798,1.75058,151.799,1.88389,151.796,,,0.031507,151.796,246.671,770.376,358.755,358.755,98.9208,99.143,99.0428,99.0428,0.000381272,0.0631254,0.0147419,0.0147419,6.0986,73.5178,69.1554,69.1554,0,0.000104965,1.927e-05,1.927e-05,0,0,0,0,315.688,326.674,320.467,320.467,11.9589,39.546,17.9717,17.9717,0,6.16743e-05,1.14833e-05,1.14833e-05,13.099,13.5298,13.1391,13.1391,-2.5548,-2.39212,-2.8867,-2.5548,1.83145,3.41876,1.1998,1.83145,4.71512,,3.97896,4.71512,,,,,0.275878,-0.559283,0.2763,-0.558619,0.271866,-0.565645,0.275878,-0.559283
0.321899,222.956,552.276,1.52501,1.55383,2,annual,252.505,237.053,804.782,383.05,370.351,0.680285,151.558,1.4561,151.56,1.66259,151.56,1.72941,151.56,0.0313357,151.556,1223.48,2536.07,1465.9,1465.9,99.2812,99.3665,99.3146,99.3146,1.29645,12.8572,4.26207,4.26207,91.4884,95.9228,95.0934,95.0934,0.0100401,0.440163,0.116678,0.116678,3.41384e-05,0.00659519,0.00160865,0.00160865,335.243,346.225,339.653,339.653,65.7338,140.992,79.8823,79.8823,0.00342288,0.0408934,0.0129385,0.0129385,13.1054,13.5373,13.1482,13.1482,-3.1661,-3.0876,-3.40416,-3.1661,-0.62962,-0.112757,-1.10915,-0.62962,0.933013,1.99826,0.356386,0.933013,2.79354,4.46676,2.18077,2.79354,0.275783,-0.559433,0.276233,-0.558725,0.27179,-0.565766,0.275783,-0.559433
0.357622,235.849,520.171,3.26182,0.69969,1,june,267.084,251.661,787.255,368.646,355.971,0.683491,151.927,1.62273,151.928,1.7408,151.928,1.92181,151.933,0.0231779,151.925,4046.64,8263.52,4785.11,8263.52,99.2873,99.3922,99.3268,99.3922,0.697297,21.061,5.90376,21.061,75.092,93.2082,91.6359,93.2082,0.000922703,0.186817,0.0442285,0.186817,0,0.000673587,0.000113781,0.000673587,338.21,349.875,343.801,349.875,216.107,461.356,260.236,461.356,0.000562058,0.0588111,0.0157206,0.0588111,15.2371,15.6039,15.2701,15.6039,-3.91716,-3.60709,-3.91716,-3.67989,-1.32348,0.156582,-1.32348,-0.771129,0.728583,3.03494,0.728583,1.3543,3.17161,,3.17161,3.94393,0.253153,-0.596617,0.256182,-0.591451,0.253153,-0.596617,0.255905,-0.591921
0.391411,246.19,540.253,3.13804,0.240942,2,annual,277.269,261.865,817.522,393.521,380.861,0.407399,152.158,1.08022,152.16,1.43648,152.161,1.6425,152.161,0.0180141,152.158,23931,36221.7,25647.6,25647.6,99.5006,99.5368,99.5092,99.5092,428.229,1481.33,655.226,655.226,97.3325,98.3555,97.9226,97.9226,23.8999,208.679,70.7462,70.7462,0.408554,13.9078,3.74251,3.74251,367.631,379.797,373.011,373.011,1410,2182.58,1519.79,1519.79,1.54409,9.91019,3.59175,3.59175,17.0682,17.3847,17.0946,17.0946,-4.40905,-4.37896,-4.55897,-4.40905,-2.81639,-2.63168,-3.17065,-2.81639,-1.8497,-1.3784,-2.31948,-1.8497,-0.573163,0.38875,-1.14326,-0.573163,0.241863,-0.61643,0.242051,-0.616094,0.239837,-0.620084,0.241863,-0.61643
0.340698,244.923,591.625,0.355759,1.52286,1,june,273.232,257.821,864.858,432.423,419.757,0.395468,152.069,0.731827,152.069,0.922951,152.07,1.13331,152.07,0.0210508,152.068,13293.4,20068.1,14291.8,20068.1,99.5052,99.5316,99.512,99.5316,581.118,1276.87,709.796,1276.87,98.6109,98.8641,98.714,98.8641,125.883,355.503,173.008,355.503,22.1865,88.2477,37.1296,88.2477,379.757,390.982,383.83,390.982,789.828,1208.52,852.112,1208.52,6.19954,18.0106,8.65845,18.0106,14.7009,15.0205,14.7284,15.0205,-4.30251,-4.12364,-4.30251,-4.15509,-3.10615,-2.76426,-3.10615,-2.85113,-2.55084,-2.09997,-2.55084,-2.23807,-1.9457,-1.34609,-1.9457,-1.56972,0.258022,-0.588343,0.260812,-0.583672,0.258022,-0.588343,0.260569,-0.584077
0.439409,242.907,513.493,-3.60724,0.928135,1,june,267.272,251.85,780.765,363.313,350.638,0.788751,151.931,1.69694,151.933,1.7955,151.933,1.93187,151.745,0.0226789,151.93,2926.79,6789.95,3651.75,6789.95,99.1833,99.3254,99.2448,99.3254,0.0717987,4.96695,1.25859,4.96695,42.6871,88.1936,85.6597,88.1936,0,0.0224233,0.00496252,0.0224233,0,1.72238e-10,2.69746e-11,1.72238e-10,332.581,344.245,338.299,344.245,150.981,368.761,192.944,368.761,3.91764e-09,0.0117276,0.00265348,0.0117276,18.7528,19.1943,18.7924,19.1943,-3.83187,-3.46639,-3.83187,-3.5625,-0.69609,1.14388,-0.69609,-0.0998832,1.6493,,1.6493,2.3043,9.76387,,9.76387,10.569,0.228251,-0.641586,0.230923,-0.636533,0.228251,-0.641586,0.23068,-0.636991
0.343306,231.21,543.649,0.957229,0.112813,2,annual,260.165,244.728,803.814,382.255,369.568,0.470983,151.757,1.31376,151.759,1.61628,151.759,1.70006,151.76,0.0241311,151.756,9369.83,15178.1,10254.2,10254.2,99.4549,99.5033,99.4679,99.4679,56.3728,323.033,121.639,121.639,95.0783,97.5957,96.9093,96.9093,0.754408,21.961,6.19948,6.19948,0.00626617,0.440751,0.110528,0.110528,354.597,366.44,360.129,360.129,538.261,897.014,594.013,594.013,0.163289,1.2706,0.430739,0.430739,14.4515,14.8157,14.4858,14.4858,-4.0109,-3.97173,-4.18122,-4.0109,-2.08507,-1.75107,-2.50925,-2.08507,-0.792355,0.122394,-1.34165,-0.792355,0.956526,2.203,0.355806,0.956526,0.262741,-0.580472,0.263053,-0.579957,0.2598,-0.585362,0.262741,-0.580472
0.308349,227.256,564.527,2.67012,1.27615,0,sun,257.932,242.491,822.459,397.578,384.888,0.53373,151.7,1.16704,151.702,1.45725,151.702,1.63393,151.702,0.027529,151.699,3571.69,6253.48,4018,3571.69,99.4048,99.4557,99.421,99.4048,28.2884,119.847,49.5281,28.2884,96.5931,97.83,97.3854,96.5931,1.31654,13.0771,4.32582,1.31654,0.0240812,0.772463,0.211018,0.0240812,351.141,362.298,355.562,351.141,201.71,362.063,228.824,201.71,0.0979584,0.668138,0.238869,0.0979584,12.8139,13.1832,12.8492,12.8139,-3.55287,-3.55287,-3.79612,-3.60401,-1.45161,-1.45161,-2.07863,-1.69485,-0.119435,-0.119435,-1.11651,-0.636068,1.61832,1.61832,0.112122,0.67568,0.279357,-0.553841,0.279357,-0.553841,0.275417,-0.56001,0.278972,-0.554439
0.351602,227.761,559.841,-0.711404,0.472307,1,june,255.065,239.618,814.906,391.371,378.676,0.460682,151.626,1.16393,151.627,1.49477,151.628,1.66494,151.627,0.0259279,151.625,7970.63,12831.6,8726.38,12831.6,99.4593,99.5024,99.4711,99.5024,85.7744,353.071,147.443,353.071,96.6776,98.0333,97.5397,98.0333,3.27245,39.1172,12.596,39.1172,0.0461989,1.86748,0.489176,1.86748,357.572,369.128,362.66,369.128,460.264,759.368,507.554,759.368,0.275951,1.94241,0.688591,1.94241,14.6163,15.0138,14.655,15.0138,-4.10828,-3.90149,-4.10828,-3.94083,-2.54786,-1.93336,-2.54786,-2.16862,-1.59237,-0.514872,-1.59237,-1.10023,-0.271257,1.33537,-0.271257,0.310535,0.25808,-0.588245,0.261566,-0.582419,0.25808,-0.588245,0.26122,-0.582994
0.372011,239.754,575.695,-4.85118,0.221402,1,june,262.891,247.46,838.586,410.832,398.15,0.340645,151.825,0.769014,151.825,1.06094,151.826,1.36354,151.827,0.0208741,151.824,22276.3,31680.8,23600.4,31680.8,99.5391,99.5625,99.5444,99.5625,1093.16,2467.45,1347.86,2467.45,98.55,98.9067,98.6967,98.9067,190.482,646.029,289.532,646.029,18.8203,127.409,45.9055,127.409,379.794,391.659,384.795,391.659,1345.97,1940.17,1430.15,1940.17,8.99852,31.6758,14.0317,31.6758,15.8554,16.1999,15.8871,16.1999,-4.5008,-4.34784,-4.5008,-4.37292,-3.39225,-3.03869,-3.39225,-3.12964,-2.81025,-2.27985,-2.81025,-2.4617,-2.1052,-1.27463,-2.1052,-1.66186,0.248453,-0.604756,0.251138,-0.600088,0.248453,-0.604756,0.250887,-0.600522
0.364349,225.909,597.342,0.411925,1.50382,1,june,254.339,238.891,851.681,421.594,408.898,0.446081,151.606,0.84847,151.607,1.07622,151.608,1.30965,151.608,0.0282402,151.605,5676.94,9077.77,6221.45,9077.77,99.4664,99.4982,99.4755,99.4982,153.3,393.457,201.959,393.457,98.2398,98.627,98.4227,98.627,24.1824,87.5836,38.4486,87.5836,2.70282,16.22,6.02682,16.22,366.248,377.293,370.24,377.293,330.968,537.87,364.437,537.87,1.18638,4.33078,1.89872,4.33078,15.0231,15.4684,15.0667,15.4684,-3.95798,-3.75411,-3.95798,-3.79389,-2.5949,-2.18554,-2.5949,-2.30526,-1.94242,-1.3835,-1.94242,-1.58488,-1.21005,-0.431817,-1.21005,-0.780088,0.254259,-0.594723,0.258001,-0.588379,0.254259,-0.594723,0.257627,-0.589009
0.45364,249.442,533.309,-2.3471,1.36933,0,sun,275.043,259.635,808.351,385.984,373.321,0.61702,152.11,1.38986,152.111,1.62764,152.111,1.70889,152.111,0.0219067,152.108,5845.87,11155.7,6744.71,5845.87,99.344,99.4169,99.3695,99.344,12.99,96.6228,33.7699,12.99,93.6266,96.7053,95.9924,93.6266,0.15924,4.81704,1.32876,0.15924,0.00129228,0.0949151,0.0233938,0.00129228,347.217,358.751,352.298,347.217,321.01,632.773,374.892,321.01,0.0362962,0.343252,0.111798,0.0362962,19.5892,20.0319,19.6268,19.5892,-3.76685,-3.76685,-4.0475,-3.82896,-1.11361,-1.11361,-1.98508,-1.52853,0.797947,0.797947,-0.68278,-0.123445,2.88864,2.88864,1.02266,1.6309,0.225939,-0.646009,0.225939,-0.646009,0.223429,-0.650861,0.225723,-0.646425
0.428135,232.593,571.172,1.65145,1.57464,1,june,262.235,246.803,833.407,406.576,393.893,0.515807,151.809,1.05927,151.81,1.33376,151.81,1.54596,151.811,0.0264445,151.808,5546.73,9534.6,6201.4,9534.6,99.4186,99.4635,99.4326,99.4635,66.5324,232.6,103.27,232.6,97.3231,98.1315,97.7924,98.1315,5.26085,33.4691,12.2054,33.4691,0.200821,3.25107,0.982804,3.25107,357.326,368.524,361.71,368.524,315.67,554.684,355.474,554.684,0.298213,1.65166,0.626221,1.65166,17.965,18.4604,18.011,18.4604,-3.9793,-3.74404,-3.9793,-3.79249,-2.36661,-1.82303,-2.36661,-2.01397,-1.52464,-0.721056,-1.52464,-1.08655,-0.512026,0.697191,-0.512026,0.00753316,0.232744,-0.633121,0.235932,-0.627214,0.232744,-0.633121,0.23563,-0.627769
0.419532,221.679,534.169,-6.94406,1.73447,1,june,242.797,227.323,776.966,360.19,347.473,0.969639,151.286,1.74046,151.287,1.86251,151.274,,,0.0352142,151.284,242.409,738.734,350.169,738.734,98.9436,99.1541,99.0581,99.1541,0.000578213,0.0811432,0.0194178,0.0811432,10.7373,76.8608,72.9419,76.8608,0,0.000176164,3.43503e-05,0.000176164,0,0,0,0,315.941,326.904,320.687,326.904,11.8174,38.0673,17.6159,38.0673,0,0.000101807,2.00395e-05,0.000101807,16.559,17.1773,16.6242,17.1773,-2.86849,-2.38455,-2.86849,-2.54428,1.09075,3.23791,1.09075,1.7118,3.75408,,3.75408,4.46407,,,,,0.241281,-0.617477,0.245744,-0.609516,0.241281,-0.617477,0.245262,-0.61037
0.393914,226.618,514.579,0.304221,0.106723,2,annual,254.938,239.491,769.516,354.067,341.372,0.775451,151.623,1.75507,151.624,1.93184,151.621,,,0.0266881,151.621,2943.08,6630.66,3623.79,3623.79,99.1978,99.356,99.2639,99.2639,0.00931506,1.68597,0.392022,0.392022,0.0232968,75.4169,69.943,69.943,0,0.00129698,0.000218379,0.000218379,0,0,0,0,330.383,342.272,336.517,336.517,151.229,362.387,191.569,191.569,0,0.00094051,0.000158513,0.000158513,16.3345,16.792,16.3792,16.3792,-3.55916,-3.4688,-3.82156,-3.55916,0.406689,2.03081,-0.22685,0.406689,3.66079,,2.88707,3.66079,,,,,0.247089,-0.607146,0.247427,-0.606553,0.244033,-0.612551,0.247089,-0.607146
0.446891,235.513,579.478,-1.78061,1.98248,2,annual,261.724,246.291,841.202,412.982,400.298,0.525912,151.796,1.02072,151.797,1.27096,151.798,1.4847,151.798,0.0273709,151.795,4654.86,8109.97,5230.92,5230.92,99.4102,99.4542,99.4243,99.4243,59.9589,198.239,90.1687,90.1687,97.5141,98.1879,97.8928,97.8928,5.73082,31.0597,11.8397,11.8397,0.318391,3.63127,1.16339,1.16339,357.094,368.165,361.251,361.251,264.281,470.132,299.059,299.059,0.307316,1.53508,0.600674,0.600674,18.6916,19.2254,18.7413,18.7413,-3.71858,-3.66791,-3.90902,-3.71858,-1.95506,-1.77785,-2.29719,-1.95506,-1.07334,-0.758217,-1.4922,-1.07334,-0.0657263,0.497039,-0.560059,-0.0657263,0.230994,-0.6364,0.231301,-0.635823,0.228067,-0.641937,0.230994,-0.6364
0.450434,236.412,585.525,1.3124,0.44407,2,annual,265.702,250.277,851.227,421.221,408.543,0.332788,151.893,0.681002,151.894,0.912703,151.894,1.1798,151.895,0.0216487,151.892,26351.2,37225.1,27881.4,27881.4,99.5448,99.5661,99.5496,99.5496,1616.78,3304.87,1914.88,1914.88,98.7621,99.0087,98.8536,98.8536,368.014,1005.95,496.908,496.908,60.4259,257.091,105.759,105.759,386.43,398.212,391.24,391.24,1598.11,2282.95,1694.93,1694.93,17.8162,50.8933,24.6605,24.6605,19.2244,19.6569,19.2636,19.2636,-4.44531,-4.4208,-4.57084,-4.44531,-3.28214,-3.20865,-3.51915,-3.28214,-2.69628,-2.56586,-3.00258,-2.69628,-2.02432,-1.78122,-2.41009,-2.02432,0.227841,-0.642368,0.228073,-0.641927,0.22555,-0.646757,0.227841,-0.642368
0.300547,232.926,515.13,-1.99657,0.780473,1,june,258.93,243.492,774.061,357.802,345.114,0.844001,151.726,1.74135,151.728,1.88534,151.719,,,0.0254367,151.725,1351.42,3360.8,1743.76,3360.8,99.1194,99.2922,99.1994,99.2922,0.00629689,0.833898,0.197824,0.833898,6.07658,79.6553,75.4189,79.6553,0,0.00190679,0.000349702,0.00190679,0,0,0,0,326.495,337.987,332.08,337.987,68.2738,179.984,90.6844,179.984,0,0.00109978,0.000205597,0.00109978,12.5862,12.921,12.618,12.921,-3.52644,-3.13079,-3.52644,-3.24149,0.0788869,2.20087,0.0788869,0.703721,2.7197,,2.7197,3.4563,,,,,0.278197,-0.555648,0.281872,-0.549948,0.278197,-0.555648,0.281517,-0.550496
0.464406,248.281,531.548,-2.07879,1.08165,0,sun,274.153,258.744,805.701,383.806,371.142,0.593281,152.09,1.40017,152.091,1.64084,152.092,1.71423,152.091,0.0206767,152.088,8058.03,14932.7,9195.2,8058.03,99.3642,99.4348,99.3879,99.3642,18.5993,142.67,49.5818,18.5993,93.396,96.7354,95.9867,93.396,0.195052,6.74236,1.83063,0.195052,0.00123312,0.119277,0.029314,0.00123312,349.22,360.927,354.549,349.22,445.417,853.071,514.365,445.417,0.051814,0.494449,0.160777,0.051814,20.081,20.5096,20.1176,20.081,-3.90623,-3.90623,-4.17414,-3.96356,-1.2695,-1.2695,-2.15433,-1.69532,0.709849,0.709849,-0.828812,-0.2626,2.90899,2.90899,0.923445,1.53293,0.223155,-0.651393,0.223155,-0.651393,0.220811,-0.655979,0.222952,-0.651788
