rho0,v0,vesc,dVsun,k,frame_idx,frame,vE_june,vE_sun,vmax_june,deltamax_june,deltamax_sun,a1_300,phase_300,a1_350,phase_350,a1_366,phase_366,a1_380,phase_380,a1_L10,phase_L10,Niso_300__sun,Niso_300__june,Niso_300__annual,Niso_300,pct248_300__sun,pct248_300__june,pct248_300__annual,pct248_300,Niso_350__sun,Niso_350__june,Niso_350__annual,Niso_350,pct248_350__sun,pct248_350__june,pct248_350__annual,pct248_350,Niso_366__sun,Niso_366__june,Niso_366__annual,Niso_366,Niso_380__sun,Niso_380__june,Niso_380__annual,Niso_380,deltaH_N1__sun,deltaH_N1__june,deltaH_N1__annual,deltaH_N1,Nhig_300__sun,Nhig_300__june,Nhig_300__annual,Nhig_300,Nhig_366__sun,Nhig_366__june,Nhig_366__annual,Nhig_366,NL10_lz__sun,NL10_lz__june,NL10_lz__annual,NL10_lz,log10kappa_300,log10kappa_300__sun,log10kappa_300__june,log10kappa_300__annual,log10kappa_350,log10kappa_350__sun,log10kappa_350__june,log10kappa_350__annual,log10kappa_366,log10kappa_366__sun,log10kappa_366__june,log10kappa_366__annual,log10kappa_380,log10kappa_380__sun,log10kappa_380__june,log10kappa_380__annual,d10,log10d10,d10__sun,log10d10__sun,d10__june,log10d10__june,d10__annual,log10d10__annual
0.395355,247.823,576.876,-8.51794,0.249572,1,june,267.278,251.856,844.154,415.408,402.733,0.322246,151.931,0.710509,151.931,0.975785,151.932,1.27092,151.932,0.0181305,151.93,32639.5,45522.4,34405.6,45522.4,99.5517,99.5735,99.5564,99.5735,1951.81,4105.86,2334.34,4105.86,98.7046,98.9935,98.8145,98.9935,401.891,1192.58,565.711,1192.58,53.2668,275.637,106.474,275.637,385.756,397.814,390.784,397.814,1985.91,2803.29,2098.48,2803.29,19.1418,59.489,27.7131,59.489,17.0524,17.3729,17.0809,17.3729,-4.65822,-4.51374,-4.65822,-4.53663,-3.6134,-3.29044,-3.6134,-3.36816,-3.07649,-2.60411,-3.07649,-2.7526,-2.44034,-1.72646,-2.44034,-2.02724,0.239919,-0.619936,0.242163,-0.615892,0.239919,-0.619936,0.24196,-0.616256
0.404885,226.419,562.213,0.678531,1.69785,0,sun,255.113,239.666,817.326,393.359,380.665,0.616132,151.627,1.29427,151.629,1.54947,151.629,1.67633,151.629,0.0301496,151.626,2222.91,4282.01,2588.8,2222.91,99.3375,99.4032,99.3613,99.3375,7.67755,43.9822,16.5482,7.67755,95.199,97.156,96.5996,95.199,0.192044,3.18785,0.964251,0.192044,0.00243666,0.110465,0.0285074,0.00243666,343.347,354.428,347.701,343.347,122.178,242.135,143.839,122.178,0.0229866,0.187794,0.0638975,0.0229866,16.6198,17.1456,16.6711,16.6198,-3.34692,-3.34692,-3.63165,-3.4131,-0.885223,-0.885223,-1.64328,-1.21875,0.7166,0.7166,-0.503498,0.0158098,2.61321,2.61321,0.956777,1.54504,0.245294,-0.610313,0.245294,-0.610313,0.241503,-0.617077,0.244917,-0.610982
0.369975,249.194,559.191,6.09122,1.98497,0,sun,283.209,267.815,842.4,413.966,401.315,0.513695,152.286,1.00688,152.287,1.25696,152.287,1.47354,152.288,0.0228437,152.285,6579.21,11254.2,7319.28,6579.21,99.4244,99.4673,99.4375,99.4244,95.4697,305.608,140.04,95.4697,97.6226,98.2583,97.971,97.6226,9.71464,50.122,19.2466,9.71464,0.586573,6.19276,1.99645,0.586573,360.544,371.703,364.769,360.544,375.652,656.051,420.696,375.652,0.511505,2.46843,0.969591,0.511505,16.1215,16.499,16.1516,16.1215,-3.81817,-3.81817,-4.05131,-3.86447,-1.97987,-1.97987,-2.48517,-2.14625,-0.987427,-0.987427,-1.70003,-1.28435,0.231678,0.231678,-0.791884,-0.300258,0.249056,-0.603702,0.249056,-0.603702,0.246191,-0.608728,0.248824,-0.604108
0.309135,238.859,535.562,6.71355,0.655157,0,sun,273.526,258.115,809.088,386.589,373.924,0.511883,152.075,1.29514,152.077,1.58592,152.077,1.69479,152.077,0.0210609,152.074,8683.72,14692.1,9612.21,8683.72,99.4275,99.4821,99.4434,99.4275,47.8008,262.607,99.4314,47.8008,95.3569,97.5175,96.8937,95.3569,0.903367,19.421,5.65402,0.903367,0.0101058,0.512004,0.127883,0.0101058,353.891,365.582,359.172,353.891,493.063,858.851,550.836,493.063,0.139455,1.10218,0.372813,0.139455,13.3432,13.6335,13.3681,13.3432,-3.93871,-3.93871,-4.16708,-3.98282,-1.67944,-1.67944,-2.41931,-1.99752,0.0441359,0.0441359,-1.28827,-0.752358,1.99543,1.99543,0.290727,0.893188,0.27376,-0.562629,0.27376,-0.562629,0.27083,-0.567303,0.273505,-0.563035
0.302815,220.901,570.923,-0.354951,0.203485,2,annual,248.585,233.125,819.509,395.153,382.447,0.417278,151.45,1.0391,151.452,1.39536,151.453,1.61967,151.453,0.0291725,151.449,6197.17,9558.72,6715.52,6715.52,99.4867,99.5202,99.4953,99.4953,116.346,382.777,174.567,174.567,97.4974,98.4017,98.0061,98.0061,7.59431,58.0113,20.4648,20.4648,0.150771,4.50346,1.26009,1.26009,360.319,371.7,365.148,365.148,363.525,572.052,396.059,396.059,0.450386,2.7501,1.02335,1.02335,12.3311,12.7105,12.3696,12.3696,-3.82708,-3.79219,-3.9804,-3.82708,-2.24196,-2.06575,-2.58295,-2.24196,-1.31101,-0.880489,-1.76351,-1.31101,-0.100402,0.821681,-0.653547,-0.100402,0.284329,-0.546178,0.284774,-0.5455,0.280491,-0.552081,0.284329,-0.546178
0.439557,246.388,558.969,2.93489,1.58602,0,sun,277.265,261.861,836.234,408.899,396.239,0.496851,152.159,1.02428,152.16,1.29602,152.16,1.51728,152.16,0.0220007,152.157,9534.95,15997.5,10548.2,9534.95,99.4361,99.4787,99.4488,99.4361,139.02,455.421,206.802,139.02,97.5432,98.2539,97.939,97.5432,12.6823,71.8151,26.8875,12.6823,0.597346,7.95125,2.46737,0.597346,362.56,373.95,367.107,362.56,546.737,937.127,608.888,546.737,0.683267,3.51838,1.3569,0.683267,19.0297,19.4609,19.0658,19.0297,-3.97932,-3.97932,-4.20405,-4.02318,-2.14308,-2.14308,-2.65841,-2.31555,-1.1032,-1.1032,-1.85622,-1.42955,0.223774,0.223774,-0.900435,-0.392234,0.229236,-0.639716,0.229236,-0.639716,0.226683,-0.644581,0.22902,-0.640127
0.396321,236.512,540.791,0.51072,0.231868,2,annual,265.003,249.577,805.794,383.882,371.204,0.468972,151.876,1.29313,151.878,1.59999,151.878,1.69686,151.878,0.021966,151.875,13186,21290.4,14403.2,14403.2,99.4574,99.5059,99.4704,99.4704,87.1501,472.047,180.143,180.143,95.3908,97.6629,97.0097,97.0097,1.40518,34.9398,10.0467,10.0467,0.0144722,0.801842,0.200661,0.200661,357.076,369.006,362.605,362.605,758.359,1259.64,835.273,835.273,0.25333,1.95157,0.663315,0.663315,16.8884,17.2743,16.9236,16.9236,-4.15846,-4.12011,-4.32818,-4.15846,-2.25562,-1.94027,-2.67398,-2.25562,-1.00202,-0.147731,-1.54332,-1.00202,0.697537,1.83947,0.095911,0.697537,0.243083,-0.614246,0.243336,-0.613794,0.240603,-0.6187,0.243083,-0.614246
0.347629,246.464,553.157,1.64543,0.0439145,1,june,276.054,260.648,829.211,403.127,390.466,0.351433,152.132,0.862863,152.132,1.20335,152.133,1.49798,152.133,0.0178331,152.131,27095.9,38823.1,28684.8,38823.1,99.5351,99.5613,99.5408,99.5613,1054.86,2653.61,1360.24,2653.61,98.293,98.7917,98.5186,98.7917,135.888,591.857,240.57,591.857,7.26573,86.9204,27.8108,86.9204,376.816,388.898,381.986,388.898,1631.25,2375.15,1733,2375.15,6.47297,28.2773,11.5395,28.2773,15.1434,15.4216,15.1668,15.4216,-4.58909,-4.4329,-4.58909,-4.45765,-3.42384,-3.02319,-3.42384,-3.13361,-2.77222,-2.13318,-2.77222,-2.38124,-1.93912,-0.861279,-1.93912,-1.44421,0.254645,-0.594064,0.256973,-0.590112,0.254645,-0.594064,0.256775,-0.590447
0.405921,238.72,572.852,-4.19654,1.67796,2,annual,262.513,247.081,835.365,408.185,395.502,0.514797,151.816,1.04724,151.817,1.31644,151.817,1.53048,151.817,0.0252765,151.814,5627.77,9664.14,6289.95,6289.95,99.4193,99.464,99.4333,99.4333,70.0122,240.23,107.488,107.488,97.3878,98.1565,97.8293,97.8293,5.85973,35.5378,13.1228,13.1228,0.248729,3.64669,1.11955,1.11955,357.805,368.997,362.151,362.151,320.429,562.367,360.691,360.691,0.325818,1.75254,0.670214,0.670214,17.0949,17.5453,17.1366,17.1366,-3.79865,-3.75034,-3.98516,-3.79865,-2.03136,-1.84517,-2.38063,-2.03136,-1.11803,-0.767878,-1.55069,-1.11803,-0.0490431,0.604274,-0.561899,-0.0490431,0.241567,-0.616962,0.241861,-0.616433,0.238737,-0.62208,0.241567,-0.616962
0.303593,239.157,530.073,-6.7301,1.89485,0,sun,260.423,244.988,790.496,371.31,358.624,0.841882,151.764,1.64219,151.765,1.74758,151.766,1.89653,151.767,0.029558,151.762,553.474,1400.78,722.566,553.474,99.118,99.2582,99.1842,99.118,0.0342312,1.22847,0.335047,0.0342312,70.7238,91.101,89.4234,70.7238,4.57554e-05,0.00944863,0.00222148,4.57554e-05,0,3.49372e-05,6.2527e-06,0,324.234,335.276,328.81,324.234,28.2244,74.6967,37.6721,28.2244,2.72877e-05,0.00319776,0.000824563,2.72877e-05,12.5983,12.9873,12.6348,12.5983,-2.7431,-2.7431,-3.14637,-2.85888,1.46558,1.46558,-0.0893658,0.474894,4.33956,4.33956,2.02463,2.65336,,,4.45671,5.20393,0.281737,-0.550157,0.281737,-0.550157,0.277486,-0.556759,0.281329,-0.550785
0.420209,225.665,537.892,-2.32542,0.705414,0,sun,251.368,235.914,789.26,370.294,357.592,0.668576,151.527,1.59717,151.529,1.73185,151.53,1.89031,151.526,0.02776,151.526,3236.87,6537.39,3827.93,3236.87,99.2952,99.3938,99.3323,99.2952,0.829824,20.3191,5.89504,0.829824,79.7449,93.9304,92.5245,79.7449,0.00188726,0.224131,0.0539197,0.00188726,0,0.00146831,0.000268093,0,337.924,349.468,343.354,337.924,173.566,365.69,208.823,173.566,0.00108815,0.0574497,0.0160463,0.00108815,17.2717,17.7763,17.3221,17.2717,-3.51013,-3.51013,-3.8154,-3.58296,0.0810139,0.0810139,-1.30791,-0.770487,2.72417,2.72417,0.649499,1.26825,,,2.83318,3.57171,0.240621,-0.618667,0.240621,-0.618667,0.237181,-0.62492,0.24027,-0.6193
0.483692,233.329,554.271,4.59956,0.0655658,1,june,265.906,250.481,820.177,395.703,383.026,0.393537,151.898,1.00694,151.899,1.37174,151.9,1.61009,151.901,0.0226957,151.897,20485.4,30687.5,21951.9,30687.5,99.5066,99.5382,99.514,99.5382,473.289,1461.39,680.521,1461.39,97.7065,98.5165,98.1406,98.5165,35.2392,241.964,86.8707,241.964,0.778284,21.082,5.95011,21.082,369.009,381.084,374.363,381.084,1213.22,1853.28,1306.4,1853.28,1.95284,11.3849,4.26781,11.3849,20.5958,21.0816,20.6397,21.0816,-4.48696,-4.31144,-4.48696,-4.34147,-3.16477,-2.67513,-3.16477,-2.83284,-2.38375,-1.54703,-2.38375,-1.93887,-1.32391,0.108862,-1.32391,-0.774525,0.217795,-0.661952,0.220349,-0.656889,0.217795,-0.661952,0.220114,-0.657352
0.401804,237.419,543.021,5.65607,1.79733,1,june,271.036,255.621,814.057,390.673,378.004,0.643552,152.019,1.35231,152.02,1.59104,152.021,1.69413,152.021,0.026768,152.018,2686.74,5316.84,3148.54,5316.84,99.3189,99.3917,99.3458,99.3917,6.5155,43.4724,15.6042,43.4724,94.3434,96.8135,96.1858,96.8135,0.116353,2.55531,0.735872,2.55531,0.00125348,0.0672193,0.016853,0.0672193,342.906,354.09,347.444,354.09,146.515,298.923,173.755,298.923,0.0186678,0.166808,0.0551473,0.166808,17.0747,17.548,17.116,17.548,-3.72565,-3.42923,-3.72565,-3.49811,-1.63821,-0.813948,-1.63821,-1.19324,-0.407443,0.934221,-0.407443,0.133198,1.17251,2.90188,1.17251,1.77332,0.238719,-0.622114,0.242005,-0.616176,0.238719,-0.622114,0.241712,-0.616702
0.476747,235.039,551.895,4.46923,1.13172,2,annual,267.48,252.058,819.375,395.044,382.369,0.525623,151.936,1.19314,151.937,1.48799,151.938,1.65333,151.938,0.0239375,151.935,8334.43,14404.9,9313.06,9313.06,99.4139,99.4656,99.4299,99.4299,63.3565,280.04,113.644,113.644,96.412,97.7894,97.3104,97.3104,2.51866,28.648,9.21039,9.21039,0.0394335,1.45609,0.386422,0.386422,355.952,367.444,360.908,360.908,471.968,837.144,531.894,531.894,0.208353,1.47873,0.52046,0.52046,20.2854,20.7896,20.3306,20.3306,-3.96909,-3.92088,-4.15851,-3.96909,-2.05555,-1.80179,-2.44722,-2.05555,-0.964278,-0.40117,-1.45709,-0.964278,0.412938,1.40413,-0.163189,0.412938,0.221781,-0.654075,0.222028,-0.653592,0.219319,-0.658923,0.221781,-0.654075
0.303869,221.33,555.233,-0.254646,0.633632,1,june,249.113,233.654,804.346,382.692,369.987,0.546269,151.465,1.3696,151.467,1.63286,151.467,1.7078,151.468,0.0292607,151.464,3461.42,6116.51,3905.89,6116.51,99.3952,99.4564,99.4147,99.4564,11.02,77.1231,27.7012,77.1231,93.9568,97.0554,96.325,97.0554,0.120159,4.0756,1.12739,4.0756,0.000760548,0.0733111,0.0183563,0.0733111,346.075,357.42,351.004,357.42,193.795,353.215,221.016,353.215,0.0311977,0.275886,0.0918704,0.275886,12.3815,12.7635,12.4202,12.7635,-3.7865,-3.53925,-3.7865,-3.59172,-1.88718,-1.04218,-1.88718,-1.4425,-0.610192,0.920245,-0.610192,-0.0520733,1.13483,3.11887,1.13483,1.73622,0.279908,-0.552985,0.284193,-0.546386,0.279908,-0.552985,0.28375,-0.547065
0.45637,247.679,558.278,3.99538,1.46789,0,sun,279.608,264.208,837.886,410.256,397.6,0.475901,152.209,0.987137,152.21,1.25904,152.211,1.49048,152.211,0.0208837,152.208,12426,20364.7,13642.8,12426,99.4517,99.4914,99.4631,99.4517,217.976,671.944,313.149,217.976,97.7338,98.367,98.0728,97.7338,22.4211,115.251,44.3703,22.4211,1.24048,14.2323,4.53374,1.24048,365.962,377.445,370.611,365.962,717.647,1200.46,792.773,717.647,1.16476,5.61978,2.21145,1.16476,19.8563,20.2825,19.8913,19.8563,-4.09433,-4.09433,-4.30888,-4.1349,-2.33841,-2.33841,-2.82733,-2.49575,-1.35066,-1.35066,-2.06165,-1.64709,-0.0935893,-0.0935893,-1.15328,-0.656457,0.224414,-0.648949,0.224414,-0.648949,0.222044,-0.653561,0.224217,-0.649331
0.385615,228.092,532.015,-0.568849,1.56304,0,sun,255.537,240.091,787.552,368.89,356.196,0.826167,151.639,1.65659,151.64,1.75586,151.64,1.92493,151.662,0.0305734,151.637,789.434,1953.34,1020.4,789.434,99.1348,99.2746,99.1996,99.1348,0.0388726,1.66325,0.446495,0.0388726,65.1207,90.5178,88.6612,65.1207,2.40265e-05,0.0108762,0.00254086,2.40265e-05,0,1.76925e-05,3.00951e-06,0,326.239,337.371,331.075,326.239,40.3807,104.629,53.384,40.3807,1.58198e-05,0.00426552,0.00107151,1.58198e-05,15.8218,16.3292,15.871,15.8218,-2.89732,-2.89732,-3.29078,-3.00877,1.41036,1.41036,-0.220957,0.350184,4.61931,4.61931,1.96352,2.59502,,,4.75221,5.5215,0.251404,-0.599627,0.251404,-0.599627,0.247467,-0.606482,0.251014,-0.600303
0.393418,229.075,542.129,5.78326,1.38658,0,sun,262.846,247.415,804.975,383.209,370.527,0.652414,151.824,1.44019,151.826,1.65699,151.826,1.72471,151.826,0.0277308,151.823,2565.62,5120.97,3019.25,2565.62,99.31,99.3902,99.3399,99.31,3.51883,32.1048,10.781,3.51883,92.1528,96.2062,95.4023,92.1528,0.0298023,1.21767,0.324286,0.0298023,0.000124886,0.0191277,0.00467072,0.000124886,340.664,351.881,345.427,340.664,139.143,287.283,165.956,139.143,0.0094797,0.104595,0.0333523,0.0094797,16.4671,16.9433,16.5112,16.4671,-3.40919,-3.40919,-3.70935,-3.4799,-0.546398,-0.546398,-1.50657,-1.03266,1.52575,1.52575,-0.0855286,0.489071,3.90349,3.90349,1.71834,2.33062,0.246429,-0.608309,0.246429,-0.608309,0.242941,-0.614499,0.246099,-0.608889
0.46308,249.323,567.639,-1.75841,1.01854,2,annual,275.511,260.104,843.15,414.583,401.921,0.404298,152.12,0.855139,152.121,1.1206,152.121,1.3811,152.122,0.0186125,152.119,22937.4,34818.8,24658.4,24658.4,99.5003,99.5312,99.5081,99.5081,729.095,1854,948.75,948.75,98.2679,98.6968,98.4664,98.4664,108.591,415.07,177.001,177.001,9.91802,71.853,25.2747,25.2747,376.201,387.901,381.041,381.041,1356.87,2095.09,1465.14,1465.14,5.26896,20.292,8.65142,8.65142,20.1344,20.5207,20.167,20.167,-4.39196,-4.36054,-4.54181,-4.39196,-2.97715,-2.86278,-3.26811,-2.97715,-2.24798,-2.0358,-2.61812,-2.24798,-1.40269,-0.996425,-1.85644,-1.40269,0.222679,-0.652321,0.222859,-0.651969,0.220752,-0.656096,0.222679,-0.652321
0.388844,223.234,574.617,2.67145,0.497656,2,annual,253.925,238.475,828.541,402.576,389.88,0.412922,151.595,0.953045,151.597,1.27816,151.597,1.53605,151.598,0.0276641,151.594,9196.56,14124.7,9948.99,9948.99,99.4904,99.5224,99.4986,99.4986,219.06,636.423,306.428,306.428,97.8941,98.5413,98.2283,98.2283,21.747,116.348,44.7247,44.7247,0.87265,13.5778,4.18123,4.18123,365.637,377.127,370.442,370.442,541.019,846.434,588.185,588.185,1.10986,5.56119,2.18687,2.18687,16.0488,16.5151,16.0946,16.0946,-3.99778,-3.96363,-4.14998,-3.99778,-2.48633,-2.34056,-2.80375,-2.48633,-1.65055,-1.3374,-2.06576,-1.65055,-0.621304,0.0591601,-1.13283,-0.621304,0.249264,-0.60334,0.249619,-0.602722,0.246071,-0.60894,0.249264,-0.60334
0.475653,235.237,556.428,1.27283,0.345912,1,june,264.493,249.065,820.92,396.313,383.634,0.41294,151.864,1.04079,151.865,1.38981,151.866,1.61411,151.866,0.0223113,151.863,18772.6,28690.9,20223.8,28690.9,99.4937,99.5289,99.5024,99.5289,359.738,1179.79,535.922,1179.79,97.5148,98.4043,98.0123,98.4043,24.427,180.23,63.6004,180.23,0.524442,14.5494,4.0819,14.5494,367.127,379.088,372.424,379.088,1103.71,1722.93,1195.66,1722.93,1.42643,8.56257,3.17959,8.56257,20.2371,20.7068,20.28,20.7068,-4.45774,-4.27352,-4.45774,-4.30586,-3.0718,-2.55599,-3.0718,-2.7291,-2.25583,-1.38787,-2.25583,-1.80346,-1.16285,0.280303,-1.16285,-0.610863,0.219757,-0.658057,0.222293,-0.653074,0.219757,-0.658057,0.222058,-0.653534
0.461808,220.28,537.31,-0.46657,0.0913678,2,annual,247.856,232.394,785.166,366.929,354.221,0.606428,151.43,1.61264,151.433,1.7356,151.436,1.93137,151.497,0.0296906,151.429,4622.05,8655.25,5309.39,5309.39,99.3503,99.4362,99.3792,99.3792,1.21645,35.4518,10.1457,10.1457,76.0811,94.0028,92.4607,92.4607,0.00108657,0.322129,0.0775019,0.0775019,0,0.000787505,0.000133918,0.000133918,340.536,352.284,346.277,346.277,252.293,492.747,294.386,294.386,0.000757059,0.101693,0.0278711,0.0278711,18.7497,19.3374,18.8097,18.8097,-3.72504,-3.66483,-3.93728,-3.72504,-1.00628,-0.0850939,-1.54964,-1.00628,1.11069,2.96394,0.49197,1.11069,3.87316,,3.10375,3.87316,0.230573,-0.637191,0.230942,-0.636497,0.227406,-0.643199,0.230573,-0.637191
0.489829,223.636,529.893,5.45559,0.168003,0,sun,257.099,241.657,786.993,368.43,355.739,0.598445,151.679,1.59473,151.681,1.73223,151.682,1.91902,151.713,0.0273372,151.678,6431.22,11908.7,7341.84,6431.22,99.3597,99.443,99.3871,99.3597,2.3586,56.975,16.6096,2.3586,80.138,94.5072,93.0847,80.138,0.00464119,0.623779,0.149651,0.00464119,0,0.00344449,0.000590945,0,342.878,354.74,348.68,342.878,352.424,680.07,408.427,352.424,0.00271029,0.164033,0.0461691,0.00271029,20.3373,20.9198,20.3934,20.3373,-3.80829,-3.80829,-4.07586,-3.8658,-0.372653,-0.372653,-1.75568,-1.22036,2.33337,2.33337,0.204969,0.824921,,,2.46287,3.22845,0.221745,-0.654146,0.221745,-0.654146,0.218636,-0.660278,0.22144,-0.654744
0.39301,231.544,572.659,-9.14089,0.595846,1,june,250.435,234.979,823.094,398.1,385.397,0.437226,151.501,1.04756,151.503,1.37932,151.503,1.60132,151.503,0.0250618,151.5,9870.38,15536.8,10751.9,15536.8,99.4737,99.5116,99.4839,99.5116,163.095,549.339,248.192,549.339,97.4268,98.3202,97.9368,98.3202,11.2015,81.3522,28.9463,81.3522,0.264897,6.72469,1.92278,6.72469,362.497,374.06,367.465,374.06,574.939,924.765,630.142,924.765,0.656737,3.90711,1.4613,3.90711,16.2752,16.7044,16.3182,16.7044,-4.19136,-3.99433,-4.19136,-4.03148,-2.73984,-2.21244,-2.73984,-2.39479,-1.91037,-1.04928,-1.91037,-1.46159,-0.827672,0.576923,-0.827672,-0.283929,0.244672,-0.611415,0.247877,-0.605763,0.244672,-0.611415,0.24755,-0.606337
0.410111,228.67,579,0.00218183,0.337052,1,june,256.682,241.238,835.681,408.445,395.753,0.368699,151.668,0.827651,151.669,1.13057,151.669,1.42284,151.67,0.0252291,151.667,14716.4,21580.1,15725.1,21580.1,99.5198,99.5456,99.5259,99.5456,565.664,1380.41,724.092,1380.41,98.3638,98.7936,98.5556,98.7936,83.7704,323.404,138.142,323.404,6.44516,54.8829,18.8258,54.8829,374.074,385.715,378.993,385.715,880.017,1309.89,943.688,1309.89,3.99021,15.6798,6.67869,15.6798,17.1242,17.5766,17.1677,17.5766,-4.33405,-4.1678,-4.33405,-4.19659,-3.14001,-2.75256,-3.14001,-2.85979,-2.50974,-1.92309,-2.50974,-2.14033,-1.73944,-0.809234,-1.73944,-1.27475,0.238525,-0.622467,0.241655,-0.616805,0.238525,-0.622467,0.241348,-0.617356
0.380223,242.116,568.027,4.05968,0.763789,2,annual,274.127,258.717,842.154,413.764,401.1,0.383646,152.089,0.826008,152.09,1.09757,152.09,1.36976,152.091,0.0197148,152.088,20160.3,29946.7,21554.9,21554.9,99.5137,99.542,99.5205,99.5205,743.141,1812.91,947.943,947.943,98.3705,98.7708,98.5487,98.5487,117.617,429.047,186.301,186.301,11.2692,78.2355,27.8391,27.8391,376.754,388.429,381.571,381.571,1201,1812.69,1289.14,1289.14,5.65373,20.9976,9.07977,9.07977,16.4675,16.8025,16.4961,16.4961,-4.33355,-4.3045,-4.47635,-4.33355,-2.97678,-2.87107,-3.25838,-2.97678,-2.27022,-2.07047,-2.6325,-2.27022,-1.44466,-1.05189,-1.8934,-1.44466,0.246212,-0.60869,0.246426,-0.608313,0.243957,-0.612687,0.246212,-0.60869
0.314985,231.994,564.336,1.07569,0.680033,1,june,261.064,245.629,825.399,399.994,387.31,0.439378,151.779,1.02978,151.781,1.35426,151.781,1.58345,151.781,0.0239919,151.778,8914.73,14045.9,9696.43,14045.9,99.4745,99.512,99.4845,99.512,156.695,511.32,233.287,511.32,97.5379,98.3583,97.9957,98.3583,11.9898,79.4727,28.7603,79.4727,0.337128,7.28399,2.12164,7.28399,362.591,374.089,367.416,374.089,519.62,836.236,568.569,836.236,0.671915,3.81672,1.44035,3.81672,13.2813,13.6138,13.3124,13.6138,-4.14755,-3.95011,-4.14755,-3.98661,-2.70869,-2.19505,-2.70869,-2.36789,-1.90022,-1.07881,-1.90022,-1.45879,-0.86237,0.472205,-0.86237,-0.326672,0.271026,-0.566989,0.274398,-0.561619,0.271026,-0.566989,0.274077,-0.562128
0.469416,231.014,559.976,4.86601,0.474308,1,june,263.865,248.436,823.84,398.713,386.033,0.420551,151.849,1.01837,151.85,1.3562,151.85,1.59027,151.851,0.023802,151.848,15569,24017.9,16823.5,24017.9,99.4881,99.5232,99.497,99.5232,307.159,977.303,450.06,977.303,97.6168,98.4252,98.0601,98.4252,23.6873,156.629,56.6937,156.629,0.628264,14.3424,4.14482,14.3424,366.632,378.443,371.793,378.443,913.428,1438.46,992.498,1438.46,1.31356,7.46622,2.81636,7.46622,19.8776,20.3703,19.9228,20.3703,-4.38053,-4.19226,-4.38053,-4.22592,-2.99003,-2.48736,-2.99003,-2.65327,-2.19487,-1.37451,-2.19487,-1.75353,-1.15662,0.201858,-1.15662,-0.617505,0.221565,-0.654498,0.224294,-0.649182,0.221565,-0.654498,0.224039,-0.649676
0.335895,247.16,575.226,2.4015,1.2925,2,annual,277.502,262.099,852.728,422.455,409.795,0.40536,152.164,0.801533,152.164,1.03089,152.165,1.27218,152.165,0.0197123,152.163,14609.5,22236.7,15722.1,15722.1,99.4996,99.5287,99.5071,99.5071,527.33,1257.02,666.177,666.177,98.4277,98.7667,98.5761,98.5761,94.0353,310.365,140.43,140.43,12.0408,63.991,24.4093,24.4093,376.148,387.534,380.553,380.553,864.788,1336.82,934.422,934.422,4.57111,15.4127,6.9242,6.9242,14.6068,14.9032,14.6315,14.6315,-4.19651,-4.16463,-4.34707,-4.19651,-2.82359,-2.72208,-3.09934,-2.82359,-2.14746,-1.97329,-2.49187,-2.14746,-1.38755,-1.08066,-1.80612,-1.38755,0.26143,-0.582645,0.261651,-0.582278,0.259036,-0.58664,0.26143,-0.582645
0.445048,228.923,559.179,-3.61568,1.83021,0,sun,253.328,237.878,812.507,389.399,376.702,0.660917,151.58,1.37474,151.581,1.60541,151.582,1.69881,151.582,0.0305592,151.579,1793.79,3642.66,2132.64,1793.79,99.2981,99.3747,99.3276,99.2981,3.44247,25.0897,8.87443,3.44247,93.7926,96.5878,95.9263,93.7926,0.0515725,1.31179,0.373204,0.0515725,0.000501329,0.0303002,0.00760856,0.000501329,339.426,350.477,343.827,339.426,97.1237,203.45,116.932,97.1237,0.00967474,0.0915913,0.0301358,0.00967474,18.1918,18.776,18.2494,18.1918,-3.25377,-3.25377,-3.56142,-3.32892,-0.536871,-0.536871,-1.39949,-0.94814,1.28758,1.28758,-0.117865,0.428054,3.29988,3.29988,1.51855,2.1187,0.234456,-0.629938,0.234456,-0.629938,0.23078,-0.636801,0.234086,-0.630624
0.316429,222.46,546.32,2.84619,1.43462,1,june,253.328,237.877,799.648,378.831,366.133,0.702059,151.58,1.51481,151.582,1.69559,151.582,1.76947,151.581,0.0310715,151.579,1170.54,2484.93,1415.2,2484.93,99.2618,99.3559,99.2996,99.3559,0.69711,9.29463,2.92324,9.29463,88.6298,95.1922,94.1985,95.1922,0.00352834,0.215422,0.054511,0.215422,3.80948e-07,0.00260876,0.000604733,0.00260876,333.476,344.566,338.018,344.566,62.3895,137.426,76.6237,137.426,0.00167315,0.0275391,0.00836909,0.0275391,12.9116,13.3333,12.9533,13.3333,-3.39531,-3.06839,-3.39531,-3.15082,-0.968232,0.156699,-0.968232,-0.465864,0.666711,2.45243,0.666711,1.26352,2.58357,6.41913,2.58357,3.21844,0.273861,-0.56247,0.278297,-0.555491,0.273861,-0.56247,0.27785,-0.556189
