rho0,v0,vesc,dVsun,k,frame_idx,frame,vE_june,vE_sun,vmax_june,deltamax_june,deltamax_sun,a1_300,phase_300,a1_350,phase_350,a1_366,phase_366,a1_380,phase_380,a1_L10,phase_L10,Niso_300__sun,Niso_300__june,Niso_300__annual,Niso_300,pct248_300__sun,pct248_300__june,pct248_300__annual,pct248_300,Niso_350__sun,Niso_350__june,Niso_350__annual,Niso_350,pct248_350__sun,pct248_350__june,pct248_350__annual,pct248_350,Niso_366__sun,Niso_366__june,Niso_366__annual,Niso_366,Niso_380__sun,Niso_380__june,Niso_380__annual,Niso_380,deltaH_N1__sun,deltaH_N1__june,deltaH_N1__annual,deltaH_N1,Nhig_300__sun,Nhig_300__june,Nhig_300__annual,Nhig_300,Nhig_366__sun,Nhig_366__june,Nhig_366__annual,Nhig_366,NL10_lz__sun,NL10_lz__june,NL10_lz__annual,NL10_lz,log10kappa_300,log10kappa_300__sun,log10kappa_300__june,log10kappa_300__annual,log10kappa_350,log10kappa_350__sun,log10kappa_350__june,log10kappa_350__annual,log10kappa_366,log10kappa_366__sun,log10kappa_366__june,log10kappa_366__annual,log10kappa_380,log10kappa_380__sun,log10kappa_380__june,log10kappa_380__annual,d10,log10d10,d10__sun,log10d10__sun,d10__june,log10d10__june,d10__annual,log10d10__annual
0.353756,222.328,531.511,8.71517,0.178958,1,june,259.044,243.606,790.555,371.358,358.67,0.572293,151.729,1.54648,151.731,1.72053,151.731,1.84771,151.718,0.027568,151.727,5041.13,9079.96,5700.29,9079.96,99.3807,99.455,99.4042,99.455,3.83828,62.7751,19.2934,62.7751,86.1914,95.5172,94.327,95.5172,0.0141558,1.06279,0.258085,1.06279,0,0.0113784,0.00226694,0.0113784,343.512,355.229,349.111,355.229,279.02,522.093,319.743,522.093,0.00801737,0.182848,0.0548096,0.182848,14.7216,15.1462,14.7619,15.1462,-3.95808,-3.70253,-3.95808,-3.7559,-1.79779,-0.584137,-1.79779,-1.28541,-0.0264469,1.84907,-0.0264469,0.588237,1.94392,,1.94392,2.64456,0.25695,-0.590151,0.260629,-0.583977,0.25695,-0.590151,0.260272,-0.584572
0.455942,220.025,501.117,5.37703,1.60135,0,sun,253.423,237.973,754.541,341.76,329.062,1.27138,151.584,1.92525,151.625,,,,,0.0356197,151.581,52.7835,280.972,108.092,52.7835,98.307,98.8401,98.6831,98.307,0,4.76444e-05,8.11596e-06,0,,0.00748182,0.00776366,,0,0,0,0,0,0,0,0,304.083,315.216,309.309,304.083,2.3215,13.3749,5.0314,2.3215,0,0,0,0,18.3472,19.0345,18.415,18.3472,-1.7225,-1.7225,-2.44866,-2.0338,,,4.32199,5.09066,,,,,,,,,0.233461,-0.631785,0.233461,-0.631785,0.229208,-0.63977,0.233031,-0.632586
0.44421,237.365,543.787,-2.89307,1.46987,0,sun,262.462,247.03,806.249,384.256,371.573,0.65035,151.815,1.42875,151.816,1.64887,151.816,1.71947,151.816,0.0260149,151.813,3209.14,6391.76,3774,3209.14,99.3116,99.3913,99.3413,99.3116,4.7612,41.5201,14.0721,4.7612,92.5072,96.292,95.5145,92.5072,0.0445121,1.67787,0.451681,0.0445121,0.000241247,0.0279353,0.0068544,0.000241247,342.16,353.474,347.02,342.16,174.173,358.748,207.571,174.173,0.0129326,0.137806,0.044184,0.0129326,18.6702,19.1765,18.7171,18.6702,-3.50639,-3.50639,-3.80562,-3.5768,-0.677717,-0.677717,-1.61826,-1.14836,1.35152,1.35152,-0.224758,0.345168,3.61754,3.61754,1.55385,2.16403,0.231433,-0.635574,0.231433,-0.635574,0.228358,-0.641384,0.231143,-0.636119
0.304843,222.692,513.935,-1.85503,0.205502,0,sun,248.876,233.416,762.811,348.557,335.851,0.8921,151.459,1.78978,151.452,,,,,0.02891,151.457,1184.69,3099.25,1566.97,1184.69,99.0598,99.2833,99.168,99.0598,0,0.11899,0.0265318,0,,39.4612,33.1196,,0,0,0,0,0,0,0,0,322.95,334.608,328.977,322.95,58.4225,164.473,80.3122,58.4225,0,0,0,0,12.4315,12.8106,12.47,12.4315,-3.07361,-3.07361,-3.49126,-3.19506,,,0.92449,1.57623,,,,,,,,,0.283621,-0.547262,0.283621,-0.547262,0.279393,-0.553785,0.283182,-0.547934
0.456108,238.519,512.46,-7.99068,0.81523,1,june,258.531,243.092,770.991,355.279,342.591,0.888953,151.716,1.75892,151.718,1.92971,151.749,,,0.0241933,151.714,1800.63,4750.47,2391.19,4750.47,99.0648,99.2622,99.161,99.2622,0.00264628,0.566981,0.130872,0.566981,0.277395,71.1283,65.7679,71.1283,0,0.00045324,7.6099e-05,0.00045324,0,0,0,0,326.389,338.069,332.292,338.069,89.5771,251.554,122.889,251.554,0,0.000299831,5.09231e-05,0.000299831,19.1608,19.6455,19.2069,19.6455,-3.67674,-3.25543,-3.67674,-3.37861,0.246431,2.57736,0.246431,0.883155,3.34367,,3.34367,4.11862,,,,,0.225615,-0.646632,0.228451,-0.641207,0.225615,-0.646632,0.228177,-0.641729
0.338484,248.912,599.649,1.79734,1.70272,1,june,278.647,263.245,878.296,443.467,430.809,0.376269,152.189,0.660841,152.189,0.818797,152.189,0.995345,152.19,0.0200462,152.188,15929.4,23570.5,17030.8,23570.5,99.5192,99.5428,99.5251,99.5428,881.045,1780.33,1039.71,1780.33,98.7852,98.9718,98.8547,98.9718,228.562,560.95,292.946,560.95,52.323,164.847,76.1736,164.847,386.56,397.798,390.507,397.798,953.384,1427,1022.2,1427,11.4917,29.0515,14.9477,29.0515,14.73,15.0336,14.7551,15.0336,-4.37237,-4.2022,-4.37237,-4.23124,-3.2505,-2.945,-3.2505,-3.01691,-2.74892,-2.359,-2.74892,-2.46679,-2.21708,-1.71869,-2.21708,-1.8818,0.25791,-0.588532,0.260555,-0.584101,0.25791,-0.588532,0.260333,-0.584471
0.322811,232.793,513.438,5.48672,0.587101,2,annual,266.256,250.831,779.694,362.432,349.755,0.741614,151.907,1.69566,151.909,1.79678,151.909,,,0.0240018,151.905,2898.28,6316.03,3516.39,3516.39,99.2329,99.363,99.2855,99.2855,0.0901775,6.19508,1.57446,1.57446,42.0661,88.8884,86.3729,86.3729,0,0.0285802,0.00634021,0.00634021,0,0,0,0,333.393,345.061,339.124,339.124,151.534,347.625,188.052,188.052,0,0.0151301,0.00342417,0.00342417,13.7101,14.0522,13.7411,13.7411,-3.5461,-3.46214,-3.80044,-3.5461,-0.19713,1.0449,-0.792047,-0.19713,2.1979,,1.54393,2.1979,,,,,0.269767,-0.56901,0.270072,-0.568521,0.266764,-0.573873,0.269767,-0.56901
0.40713,248.327,597.427,1.06318,1.03088,1,june,277.331,261.927,874.758,440.56,427.9,0.327508,152.16,0.593541,152.16,0.753133,152.161,0.938666,152.161,0.0179574,152.159,31946.5,44884.7,33728.2,44884.7,99.5513,99.5716,99.5559,99.5716,2426.52,4515.22,2774.65,4515.22,98.9417,99.099,98.9942,99.099,711.02,1593.53,873.969,1593.53,181.632,520.149,250.91,520.149,396.293,407.851,400.673,407.851,1943.12,2755.63,2055.53,2755.63,36.0592,83.7344,45.0516,83.7344,17.7558,18.0838,17.7831,18.0838,-4.6521,-4.50442,-4.6521,-4.52799,-3.65468,-3.38498,-3.65468,-3.44321,-3.20236,-2.85188,-3.20236,-2.9415,-2.71613,-2.25919,-2.71613,-2.39952,0.235156,-0.628645,0.237318,-0.62467,0.235156,-0.628645,0.237136,-0.625003
0.378353,240.234,579.16,-1.35533,1.8651,1,june,266.853,251.43,846.013,416.935,404.26,0.491526,151.921,0.95169,151.922,1.19439,151.922,1.41898,151.923,0.02501,151.92,5969.57,10000,6617.74,10000,99.437,99.476,99.4488,99.476,106.566,315.534,150.494,315.534,97.8543,98.3898,98.1345,98.3898,12.739,57.641,23.2199,57.641,0.972896,8.27351,2.80715,8.27351,361.957,373.073,366.082,373.073,342.995,585.707,382.535,585.707,0.647238,2.83349,1.15647,2.83349,16.044,16.4608,16.0814,16.4608,-4,-3.77594,-4,-3.82071,-2.49905,-2.02762,-2.49905,-2.17752,-1.76073,-1.10514,-1.76073,-1.36586,-0.91769,0.0119336,-0.91769,-0.448266,0.246476,-0.608225,0.249657,-0.602656,0.246476,-0.608225,0.249366,-0.603162
0.477492,248.41,569.995,-5.64801,0.728923,0,sun,270.724,255.308,840.719,412.584,399.915,0.379461,152.011,0.8332,152.012,1.11186,152.013,1.38665,152.013,0.018334,152.01,28257.5,41780.6,30184.2,28257.5,99.5159,99.5446,99.5228,99.5159,1031.17,2538.2,1321.7,1031.17,98.3472,98.764,98.5345,98.3472,158.204,591.981,254.778,158.204,14.2097,104.698,36.7887,14.2097,378.538,390.401,383.516,378.538,1684.78,2532.03,1806.87,1684.78,7.60269,28.8858,12.3967,7.60269,20.6637,21.0556,20.698,20.6637,-4.45113,-4.45113,-4.62097,-4.47978,-3.01333,-3.01333,-3.40453,-3.12113,-2.19922,-2.19922,-2.77231,-2.40616,-1.15258,-1.15258,-2.01994,-1.56571,0.219986,-0.657604,0.219986,-0.657604,0.217929,-0.661684,0.219804,-0.657964
0.405303,247.03,588.991,-2.06641,1.5859,1,june,272.919,257.507,861.909,430,417.334,0.407734,152.062,0.762825,152.062,0.962996,152.063,1.17963,152.063,0.0210045,152.061,14662.1,22420.2,15816.4,22420.2,99.4969,99.5249,99.5043,99.5249,570.474,1302.68,708.477,1302.68,98.5257,98.8085,98.6453,98.8085,114.597,343.295,162.504,343.295,18.2339,79.5002,32.368,79.5002,378.484,389.795,382.681,389.795,867.393,1345.56,939.27,1345.56,5.622,17.2678,8.09257,17.2678,17.4842,17.8636,17.5169,17.8636,-4.35064,-4.16619,-4.35064,-4.19911,-3.11484,-2.75624,-3.11484,-2.85033,-2.53567,-2.05918,-2.53567,-2.21086,-1.90037,-1.26088,-1.90037,-1.51012,0.2366,-0.625985,0.239153,-0.621323,0.2366,-0.625985,0.23893,-0.621728
0.426085,223.69,538.337,-3.23517,0.190964,1,june,248.495,233.034,786.832,368.298,355.592,0.601611,151.448,1.59672,151.449,1.73209,151.45,1.92096,151.507,0.0282534,151.447,4849.62,9032.88,5559.64,9032.88,99.3543,99.439,99.3827,99.439,1.64059,41.0006,11.9498,41.0006,79.4704,94.3897,92.9516,94.3897,0.00297685,0.435017,0.104862,0.435017,0,0.00221532,0.000382187,0.00221532,341.265,353.002,346.966,353.002,265.213,514.933,308.752,514.933,0.00175866,0.117836,0.0331129,0.117836,17.4037,17.9224,17.4565,17.9224,-3.95583,-3.68571,-3.95583,-3.74505,-1.61279,-0.215,-1.61279,-1.07736,0.361494,2.52624,0.361494,0.979383,2.65456,,2.65456,3.41772,0.236212,-0.626698,0.239706,-0.620321,0.236212,-0.626698,0.239344,-0.620978
0.431855,231.439,599.396,2.21719,0.0293056,2,annual,261.648,246.215,861.044,429.288,416.605,0.302755,151.794,0.555949,151.794,0.736058,151.795,0.962187,151.795,0.0236061,151.793,24656.4,33863.9,25959.4,25959.4,99.5641,99.5809,99.5678,99.5678,2218.55,3946.92,2501.39,2501.39,99.0194,99.1667,99.0649,99.0649,675.945,1472.17,821.724,821.724,168.856,493.434,236.194,236.194,394.607,406.273,399.254,399.254,1511.48,2089.87,1593.31,1593.31,34.0705,77.6247,42.2717,42.2717,18.2398,18.6887,18.2815,18.2815,-4.41429,-4.39193,-4.52974,-4.41429,-3.39818,-3.34607,-3.59626,-3.39818,-2.91473,-2.82991,-3.16796,-2.91473,-2.37327,-2.22752,-2.69323,-2.37327,0.23388,-0.631006,0.234148,-0.63051,0.231319,-0.635789,0.23388,-0.631006
0.438223,247.262,588.024,-0.45066,0.244894,2,annual,274.761,259.352,862.785,430.72,418.056,0.288262,152.103,0.554844,152.103,0.738372,152.104,0.963926,152.104,0.017524,152.102,46749.1,63063,48925.3,48925.3,99.5756,99.5933,99.5794,99.5794,4467.54,7904.45,5012.68,5012.68,99.0327,99.1842,99.0788,99.0788,1368.17,2975.31,1656.66,1656.66,342.962,1000.66,477.565,477.565,399.899,411.971,404.676,404.676,2881.72,3915.01,3019.44,3019.44,68.9574,156.909,85.2227,85.2227,19.0727,19.4171,19.1018,19.1018,-4.68953,-4.66977,-4.79977,-4.68953,-3.70007,-3.65007,-3.89787,-3.70007,-3.21923,-3.13614,-3.47353,-3.21923,-2.67903,-2.53525,-3.00029,-2.67903,0.228803,-0.640537,0.228978,-0.640206,0.226938,-0.644092,0.228803,-0.640537
0.402351,248.275,556.8,-6.74556,0.0981454,2,annual,269.495,254.077,826.295,400.731,388.059,0.360682,151.983,0.909704,151.984,1.26225,151.985,1.54022,151.985,0.0179386,151.982,28917.1,41830.5,30700.1,30700.1,99.5283,99.5564,99.5346,99.5346,960.229,2575.08,1279.84,1279.84,98.1215,98.7103,98.4043,98.4043,104.567,522.877,203.905,203.905,4.14773,65.4441,20.057,20.057,375.122,387.344,380.429,380.429,1733.34,2551.62,1847.57,1847.57,5.1244,24.7711,9.80803,9.80803,17.4034,17.7266,17.4319,17.4319,-4.48714,-4.46115,-4.62149,-4.48714,-3.10716,-2.98237,-3.41079,-3.10716,-2.30943,-2.01939,-2.7184,-2.30943,-1.30227,-0.617811,-1.81587,-1.30227,0.239512,-0.620672,0.239708,-0.620317,0.237513,-0.624313,0.239512,-0.620672
0.406573,240.485,595.027,3.20565,1.19109,1,june,271.65,256.236,866.677,433.918,421.25,0.364044,152.033,0.673608,152.033,0.856611,152.034,1.06461,152.034,0.0209899,152.032,19762.2,28865.2,21072.9,28865.2,99.5259,99.5491,99.5316,99.5491,1100.95,2251.23,1305.68,2251.23,98.7607,98.972,98.8402,98.972,269.928,693.037,353.632,693.037,54.9115,192.243,85.0228,192.243,386.359,397.786,390.641,397.786,1186.69,1753.67,1268.93,1753.67,13.3867,35.5572,17.8525,35.5572,17.5096,17.8897,17.5427,17.8897,-4.46037,-4.29584,-4.46037,-4.32372,-3.35242,-3.04177,-3.35242,-3.11584,-2.84076,-2.43125,-2.84076,-2.54855,-2.28385,-1.73966,-2.28385,-1.92954,0.236427,-0.626302,0.23898,-0.621639,0.236427,-0.626302,0.238755,-0.622048
0.351692,248.694,571.86,0.00327516,0.29723,1,june,276.641,261.236,848.501,418.981,406.32,0.315845,152.145,0.67724,152.145,0.922385,152.146,1.20412,152.146,0.0171039,152.144,33928,46978.4,35671.3,46978.4,99.5574,99.5785,99.5619,99.5785,2260.14,4569.86,2656.37,4569.86,98.7879,99.0391,98.8788,99.0391,513.865,1410.4,692.565,1410.4,81.0824,358.273,144.946,358.273,388.398,400.377,393.32,400.377,2070.95,2899.59,2182.07,2899.59,24.7349,71.212,34.2527,71.212,15.3501,15.6203,15.3727,15.6203,-4.6719,-4.53056,-4.6719,-4.55232,-3.6599,-3.35413,-3.6599,-3.42429,-3.14934,-2.71085,-3.14934,-2.84046,-2.55421,-1.90893,-2.55421,-2.16121,0.253021,-0.596844,0.255237,-0.593056,0.253021,-0.596844,0.25505,-0.593375
0.438739,244.048,596.444,1.00807,0.724909,0,sun,273.011,257.599,869.455,436.201,423.535,0.314807,152.063,0.58432,152.064,0.7541,152.064,0.955295,152.065,0.0188493,152.063,35190.1,48807.9,37060.7,35190.1,99.5586,99.578,99.5629,99.5586,2845.25,5229.6,3239.7,2845.25,98.9637,99.1226,99.0156,98.9637,836.895,1871.71,1027.83,836.895,209.218,610.855,292.083,209.218,396.834,408.521,401.381,396.834,2149.03,3006.73,2267.2,2149.03,42.2707,98.2929,52.8559,42.2707,19.0094,19.3794,19.0412,19.0094,-4.54642,-4.54642,-4.68849,-4.56891,-3.45412,-3.45412,-3.71847,-3.5105,-2.92267,-2.92267,-3.27224,-3.01192,-2.3206,-2.3206,-2.78594,-2.46551,0.229359,-0.639485,0.229359,-0.639485,0.227159,-0.64367,0.229168,-0.639847
0.399436,239.776,550.95,-0.423089,0.999008,0,sun,267.326,251.903,818.276,394.14,381.466,0.510135,151.932,1.19018,151.933,1.49193,151.934,1.6572,151.934,0.0222129,151.931,8874.57,15061.7,9855.89,8874.57,99.4259,99.4762,99.4409,99.4259,72.3345,316.48,128.877,72.3345,96.4494,97.8366,97.3512,96.4494,2.81821,32.7,10.4862,2.81821,0.0427077,1.62325,0.428463,0.0427077,356.683,368.224,361.697,356.683,504.893,879.463,565.404,504.893,0.236089,1.67673,0.589994,0.236089,17.0639,17.4574,17.0992,17.0639,-3.94815,-3.94815,-4.17788,-3.9937,-1.85935,-1.85935,-2.50035,-2.11017,-0.449974,-0.449974,-1.51455,-1.02062,1.36949,1.36949,-0.210384,0.368087,0.242081,-0.61604,0.242081,-0.61604,0.239337,-0.62099,0.241831,-0.616488
0.371608,248.102,561.633,-3.58829,1.60954,0,sun,272.47,257.057,834.103,407.148,394.481,0.507372,152.052,1.05271,152.053,1.32736,152.053,1.54126,152.053,0.0222479,152.05,7256.29,12322.5,8063.76,7256.29,99.4274,99.4721,99.441,99.4274,92.8151,319.154,142.19,92.8151,97.3818,98.1689,97.8335,97.3818,7.58917,47.0012,17.1963,7.58917,0.30368,4.70304,1.4255,0.30368,359.625,370.895,364.079,359.625,414.368,719.454,463.751,414.368,0.42461,2.31314,0.878133,0.42461,15.9812,16.3487,16.0129,15.9812,-3.86071,-3.86071,-4.0907,-3.90654,-1.96762,-1.96762,-2.504,-2.15287,-0.880194,-0.880194,-1.67211,-1.23543,0.517584,0.517584,-0.672379,-0.153969,0.250147,-0.601805,0.250147,-0.601805,0.247319,-0.606742,0.249899,-0.602235
0.342156,231.528,546.95,-3.52907,0.685537,2,annual,256.011,240.566,802.961,381.554,368.861,0.556819,151.651,1.39887,151.652,1.64902,151.652,1.71668,151.653,0.0249971,151.649,5300.05,9447.92,5986.83,5986.83,99.3893,99.4545,99.4102,99.4102,13.8282,106.536,37.3193,37.3193,93.3266,96.8601,96.0849,96.0849,0.126643,4.93334,1.33298,1.33298,0.000511275,0.0802147,0.0198855,0.0198855,347.566,359.136,352.782,352.782,295.724,544.58,337.831,337.831,0.0386983,0.363757,0.119507,0.119507,14.2852,14.6594,14.3214,14.3214,-3.7772,-3.72428,-3.97534,-3.7772,-1.57193,-1.14076,-2.0275,-1.57193,-0.124823,0.897419,-0.693141,-0.124823,1.70146,3.29135,1.09575,1.70146,0.264245,-0.577993,0.26458,-0.577443,0.261181,-0.583058,0.264245,-0.577993
0.349511,236.704,523.67,-5.87424,1.7136,2,annual,258.832,243.393,782.502,364.739,352.051,0.899247,151.724,1.70455,151.725,1.80006,151.726,1.93201,151.226,0.0295654,151.722,513.627,1401.41,695.839,695.839,99.0484,99.2202,99.1344,99.1344,0.00607568,0.465691,0.116846,0.116846,39.7406,85.7454,83.0758,83.0758,2.63562e-09,0.00188473,0.000412922,0.000412922,0,3.76192e-09,6.34311e-10,6.34311e-10,321.757,332.87,326.614,326.614,25.6644,73.677,35.7107,35.7107,1.37973e-08,0.00098658,0.000220576,0.000220576,14.4654,14.9126,14.5078,14.5078,-2.84251,-2.71065,-3.14656,-2.84251,0.932387,2.21641,0.331902,0.932387,3.38413,8.57912,2.72475,3.38413,9.1977,,8.42459,9.1977,0.262542,-0.580801,0.262927,-0.580165,0.258954,-0.586777,0.262542,-0.580801
0.312641,238.788,504.473,-8.89132,1.52657,0,sun,257.902,242.461,762.374,348.198,335.508,1.13518,151.701,1.82578,151.703,,,,,0.0294582,151.698,148.987,588.785,249.395,148.987,98.6637,99.0193,98.8867,98.6637,0,0.00261206,0.000545159,0,,16.6083,13.9723,,0,0,0,0,0,0,0,0,310.394,321.514,315.624,310.394,6.85833,29.1471,12.0343,6.85833,0,0,0,0,12.9252,13.3236,12.9632,12.9252,-2.17315,-2.17315,-2.76996,-2.39689,,,2.58302,3.26348,,,,,,,,,0.278151,-0.555719,0.278151,-0.555719,0.273961,-0.562311,0.277743,-0.556356
0.308842,221.642,500.793,0.652344,1.56822,1,june,250.327,234.87,751.119,338.948,326.245,1.32047,151.5,1.93206,151.106,,,,,0.0354677,151.497,25.3165,153.633,57.0657,153.633,98.1291,98.7652,98.5963,98.7652,0,6.94471e-07,1.19752e-07,6.94471e-07,,0,0,0,0,0,0,0,0,0,0,0,300.408,311.344,305.489,311.344,1.09485,7.2056,2.62059,7.2056,0,0,0,0,12.36,12.8221,12.4065,12.8221,-2.18649,-1.4034,-2.18649,-1.75637,6.15835,,6.15835,6.92172,,,,,,,,,0.279268,-0.553979,0.28444,-0.546009,0.279268,-0.553979,0.283907,-0.546824
0.47876,240.722,559.637,1.51493,0.559854,1,june,270.2,254.783,829.837,403.642,390.971,0.401288,151.999,0.94384,152,1.26593,152.001,1.52605,152.001,0.0202585,151.998,23026.6,34786.1,24721.7,34786.1,99.502,99.5344,99.5099,99.5344,595.302,1694.44,819.524,1694.44,97.9585,98.5795,98.2727,98.5795,62.2774,319.404,123.536,319.404,2.7495,39.1177,12.1271,39.1177,372.077,383.986,377.258,383.986,1361.29,2096,1468.64,2096,3.13823,15.2731,6.02368,15.2731,20.6159,21.0483,20.6538,21.0483,-4.54141,-4.36223,-4.54141,-4.39308,-3.22903,-2.77474,-3.22903,-2.91356,-2.50434,-1.79433,-2.50434,-2.0918,-1.59237,-0.439253,-1.59237,-1.08376,0.217967,-0.661609,0.220242,-0.657101,0.217967,-0.661609,0.220039,-0.6575
0.305737,249.749,598.133,1.31711,1.57912,1,june,279.002,263.601,877.135,442.513,429.856,0.367936,152.196,0.652004,152.197,0.81171,152.197,0.991293,152.197,0.0193768,152.195,16125.2,23643.9,17198.5,23643.9,99.5249,99.5479,99.5305,99.5479,936.513,1870.77,1099.93,1870.77,98.808,98.9917,98.8754,98.9917,246.585,598.658,314.352,598.658,57.0104,178.103,82.5838,178.103,387.209,398.477,391.181,398.477,967.761,1435.04,1034.97,1435.04,12.4008,31.0477,16.0508,31.0477,13.3262,13.5916,13.348,13.5916,-4.37372,-4.2075,-4.37372,-4.23549,-3.27202,-2.97151,-3.27202,-3.04136,-2.77718,-2.39197,-2.77718,-2.49742,-2.25067,-1.75595,-2.25067,-1.91689,0.271247,-0.566635,0.273935,-0.562353,0.271247,-0.566635,0.273711,-0.562708
0.372567,227.588,515.001,-6.95819,0.0651403,2,annual,248.669,233.208,763.669,349.262,336.556,0.852268,151.453,1.78018,151.455,,,,,0.0270107,151.452,1994.96,4942,2568.41,2568.41,99.1098,99.3124,99.203,99.203,0,0.297445,0.0669908,0.0669908,,48.3559,41.2506,41.2506,0,0,0,0,0,0,0,0,326.008,337.858,332.212,332.212,99.6417,265.009,132.96,132.96,0,0,0,0,15.2877,15.7232,15.332,15.332,-3.40966,-3.29993,-3.6939,-3.40966,1.17398,,0.526593,1.17398,,,,,,,,,0.255388,-0.592799,0.255758,-0.592171,0.252191,-0.59827,0.255388,-0.592799
0.3377,228.891,509,-3.7713,0.392734,1,june,253.142,237.691,762.141,348.006,335.308,0.939949,151.576,1.80093,151.574,,,,,0.0264432,151.574,1220.2,3415.91,1669.58,3415.91,98.9971,99.246,99.1245,99.246,0,0.0816826,0.0179142,0.0816826,,31.0702,25.7382,31.0702,0,0,0,0,0,0,0,0,322.251,333.943,328.332,333.943,59.3125,179.04,84.591,179.04,0,0,0,0,13.9779,14.3663,14.0162,14.3663,-3.53351,-3.08643,-3.53351,-3.22261,1.08787,,1.08787,1.7468,,,,,,,,,0.263832,-0.578672,0.267473,-0.57272,0.263832,-0.578672,0.267107,-0.573316
0.369112,248.019,580.528,1.16535,1.85578,2,annual,277.126,261.722,857.655,426.503,413.843,0.445645,152.155,0.836071,152.156,1.04866,152.157,1.26811,152.157,0.0219793,152.154,9937.01,15817.3,10832.7,10832.7,99.4717,99.5039,99.4806,99.4806,285.521,717.043,370.047,370.047,98.3018,98.6571,98.4654,98.4654,48.2049,165.508,73.725,73.725,6.14331,32.7207,12.4693,12.4693,371.472,382.671,375.606,375.606,580.573,939.314,635.866,635.866,2.36871,8.22884,3.65348,3.65348,15.9772,16.3388,16.0074,16.0074,-4.03474,-3.99726,-4.19913,-4.03474,-2.56826,-2.45564,-2.85555,-2.56826,-1.86761,-1.68309,-2.21882,-1.86761,-1.09584,-0.788402,-1.51482,-1.09584,0.249942,-0.60216,0.250179,-0.60175,0.247394,-0.60661,0.249942,-0.60216
0.404927,234.396,570.941,2.04624,0.25113,2,annual,264.425,248.997,835.366,408.186,395.506,0.356556,151.862,0.8154,151.863,1.12241,151.864,1.42041,151.864,0.0224375,151.861,20116.4,29077.3,21389.6,21389.6,99.5293,99.5543,99.535,99.535,842.399,2013.56,1065.16,1065.16,98.4167,98.8326,98.5976,98.5976,128.682,485.475,208.543,208.543,10.1335,84.5341,29.0442,29.0442,376.84,388.644,381.859,381.859,1208.71,1772.93,1289.49,1289.49,6.09648,23.5499,10.066,10.066,17.2199,17.6218,17.2566,17.2566,-4.3302,-4.30355,-4.46355,-4.3302,-3.02742,-2.92552,-3.30397,-3.02742,-2.3192,-2.10952,-2.68617,-2.3192,-1.46306,-1.00576,-1.92703,-1.46306,0.240726,-0.618478,0.240982,-0.618015,0.238218,-0.623025,0.240726,-0.618478
0.360597,243.08,520.132,-1.67773,0.635177,2,annual,269.368,253.95,789.5,370.491,357.819,0.648248,151.98,1.59235,151.982,1.73167,151.982,1.88525,151.982,0.0208067,151.979,5852.69,11460.1,6805.17,6805.17,99.3196,99.4147,99.3536,99.3536,1.85619,42.3141,12.2968,12.2968,81.0746,94.2453,92.8713,92.8713,0.00468601,0.499466,0.119178,0.119178,0,0.00362954,0.000661011,0.000661011,341.548,353.326,347.215,347.215,316.241,646.098,373.852,373.852,0.00268795,0.120462,0.0337855,0.0337855,15.4964,15.8306,15.526,15.526,-3.83284,-3.76736,-4.05919,-3.83284,-1.08979,-0.268623,-1.62648,-1.08979,0.923806,2.3292,0.301494,0.923806,3.17979,,2.44015,3.17979,0.253788,-0.595529,0.25403,-0.595116,0.251334,-0.599749,0.253788,-0.595529
0.349721,243.603,546.361,-5.37694,0.716171,0,sun,266.203,250.778,812.564,389.446,376.77,0.497723,151.905,1.24178,151.907,1.54592,151.907,1.68251,151.907,0.0204851,151.904,10188.5,17012.9,11250.2,10188.5,99.4358,99.4872,99.4506,99.4358,72.1908,350.399,137.998,72.1908,95.9709,97.7209,97.1617,95.9709,1.92221,30.9492,9.42926,1.92221,0.0241379,1.08496,0.276092,0.0241379,356.326,368.011,361.581,356.326,581.175,997.635,647.293,581.175,0.217994,1.64455,0.566943,0.217994,14.9825,15.3014,15.0113,14.9825,-4.00811,-4.00811,-4.23078,-4.05116,-1.85848,-1.85848,-2.54456,-2.13987,-0.283801,-0.283801,-1.49065,-0.974478,1.6173,1.6173,-0.0354131,0.558946,0.258349,-0.587793,0.258349,-0.587793,0.255643,-0.592365,0.258101,-0.58821
0.493573,224.153,542.419,3.06061,0.482406,1,june,255.228,239.782,797.647,377.187,364.492,0.56522,151.63,1.46381,151.632,1.68686,151.632,1.75556,151.631,0.027425,151.629,6621.06,11889.6,7494.14,11889.6,99.3835,99.4526,99.4056,99.4526,10.8755,109.797,36.4753,109.797,91.2261,96.394,95.4744,96.394,0.0631131,3.48841,0.893948,3.48841,9.89945e-07,0.0460414,0.0109798,0.0460414,347.058,358.791,352.554,358.791,367.93,684.05,421.54,684.05,0.029027,0.340079,0.108675,0.340079,20.4287,21.0165,20.486,21.0165,-4.07517,-3.82093,-4.07517,-3.87472,-2.04059,-1.03645,-2.04059,-1.562,-0.542627,1.19988,-0.542627,0.0486876,1.33685,6.00439,1.33685,1.95941,0.218132,-0.66128,0.221248,-0.65512,0.218132,-0.66128,0.220939,-0.655728
