m_chi_GeV,kind,ff,T_GeV,E_R_max_keV,N_lo
10.0,const,helm,0.03498320935775036,9783.893458746423,349.9347414458844
10.0,const,helm,0.035800138910285786,10012.66147353682,349.9347414458844
10.0,const,helm,0.036636145440207164,10246.785577498282,349.93474144588436
10.0,const,helm,0.037491674433988875,10486.391501954517,349.9347414458844
10.0,const,helm,0.03836718178112645,10731.607945256892,349.93474144588436
10.0,const,helm,0.03926313401706837,10982.566643530086,349.93474144588436
10.0,const,helm,0.04018000857182091,11239.402443138522,349.93474144588447
10.0,const,helm,0.04111829402435831,11502.253374917094,349.9347414458843
10.0,const,helm,0.04207849036297403,11771.260730210726,349.93474144588447
10.0,const,helm,0.043061109251711714,12046.569138768495,349.9347414458844
10.0,const,helm,0.04406667430301786,12328.3266485395,349.9347414458844
10.0,const,helm,0.045095721356761466,12616.684807418562,349.9347414458844
10.0,const,helm,0.04614879876576939,12911.798746991555,349.9347414458844
10.0,const,helm,0.047226467688029516,13213.827268331177,349.93474144588436
10.0,const,helm,0.04832930238571752,13522.932929895604,349.9347414458844
10.0,const,helm,0.049457890531206423,13839.282137583745,349.93474144588436
10.0,const,helm,0.05061283352022219,14163.045237002365,349.93474144588447
10.0,const,helm,0.0517947467923121,14494.396608001864,349.93474144588447
10.0,const,helm,0.05300426015879673,14833.51476153903,349.93474144588436
10.0,const,helm,0.05424201813838027,15180.582438926687,349.9347414458844
10.0,const,helm,0.05550868030059805,15535.78671353194,349.93474144588436
10.0,const,helm,0.05680492161728426,15899.319094986224,349.93474144588436
10.0,const,helm,0.058131432822247135,16271.37563597237,349.93474144588447
10.0,const,helm,0.05948892077934334,16652.157041655457,349.9347414458844
10.0,const,helm,0.06087810885914762,17041.868781826433,349.9347414458844
10.0,const,helm,0.06229973732441844,17440.72120582905,349.9347414458844
10.0,const,helm,0.06375456372456506,17848.92966034293,349.9347414458844
10.0,const,helm,0.06524336329932624,18266.714610097577,349.93474144588447
10.0,const,helm,0.06676692939187563,18694.301761594135,349.93474144588447
10.0,const,helm,0.06832607387157402,19131.92218991414,349.9347414458844
10.0,const,helm,0.06992162756659374,19579.81246869645,349.93474144588436
10.0,const,helm,0.07155444070664578,20038.214803366307,349.9347414458844
10.0,const,helm,0.07322538337604534,20507.37716770231,349.9347414458844
10.0,const,helm,0.07493534597735753,20987.553443830195,349.93474144588436
10.0,const,helm,0.0766852397058701,21479.00356573439,349.93474144588447
10.0,const,helm,0.07847599703514611,21981.99366638123,349.9347414458843
10.0,const,helm,0.08030857221391513,22496.79622855035,349.9347414458844
10.0,const,helm,0.08218394177456802,23023.690239473628,349.93474144588436
10.0,const,helm,0.08410310505352604,23562.96134938397,349.93474144588436
10.0,const,helm,0.08606708472376164,24114.902034079216,349.9347414458844
10.0,const,helm,0.08807692733975461,24679.81176160954,349.93474144588436
10.0,const,helm,0.09013370389517433,25257.997163200063,349.93474144588447
10.0,const,helm,0.09223851039358476,25849.772208523507,349.93474144588447
10.0,const,helm,0.09439246843247669,26455.458385441307,349.93474144588436
10.0,const,helm,0.09659672580093832,27075.38488433515,349.9347414458843
10.0,const,helm,0.09885245709128276,27709.88878715441,349.9347414458843
10.0,const,helm,0.10116086432495808,28359.31526130893,349.93474144588447
10.0,const,helm,0.10352317759307378,29024.017758540445,349.9347414458844
10.0,const,helm,0.1059406557118851,29704.35821890995,349.9347414458844
10.0,const,helm,0.10841458689358349,30400.70728004247,349.9347414458844
10.0,const,helm,0.11094628943275218,31113.444491775204,349.9347414458844
10.0,const,helm,0.11353711240885178,31842.958536359434,349.9347414458845
10.0,const,helm,0.11618843640511002,32589.647454370846,349.9347414458844
10.0,const,helm,0.118901674244199,33353.91887648825,349.93474144588436
10.0,const,helm,0.1216782717410923,34136.19026130548,349.93474144588436
10.0,const,helm,0.12451970847350319,34936.88913934621,349.9347414458844
10.0,const,helm,0.12742749857031335,35756.45336345676,349.93474144588447
10.0,const,helm,0.13040319151841315,36595.331365757505,349.93474144588436
10.0,const,helm,0.13344837298838383,37453.98242133945,349.93474144588436
10.0,const,helm,0.13656466567946096,38332.87691889817,349.93474144588436
10.0,const,helm,0.1397537301842291,39232.49663850298,349.9347414458844
10.0,const,helm,0.1430172658735088,40153.33503670646,349.93474144588436
10.0,const,helm,0.14635701180190797,41095.897539205216,349.93474144588436
10.0,const,helm,0.14977474763452,42060.701841270056,349.93474144588447
10.0,const,helm,0.15327229459526134,43048.278216170045,349.9347414458844
10.0,const,helm,0.1568515164373548,44059.16983182301,349.93474144588436
10.0,const,helm,0.16051432043647615,45093.933075912086,349.93474144588447
10.0,const,helm,0.16426265840709303,46153.13788971597,349.9347414458844
10.0,const,helm,0.16809852774253636,47237.36811090793,349.9347414458844
10.0,const,helm,0.1720239724793599,48347.22182558802,349.93474144588447
10.0,const,helm,0.17604108438655525,49483.31172982094,349.9347414458844
10.0,const,helm,0.18015200408020238,50646.26550096124,349.93474144588436
10.0,const,helm,0.1843589221641488,51836.72617905646,349.9347414458844
10.0,const,helm,0.18866408039732582,53055.35255862882,349.93474144588447
10.0,const,helm,0.19306977288832497,54302.819591146515,349.9347414458844
10.0,const,helm,0.19757834731786994,55579.818798505126,349.93474144588447
10.0,const,helm,0.20219220618983536,56887.058697850756,349.9347414458844
10.0,const,helm,0.20691380811147903,58225.2652380879,349.93474144588436
10.0,const,helm,0.21174566910357118,59595.18224842679,349.93474144588447
10.0,const,helm,0.2166903639411181,60997.57189933644,349.9347414458844
10.0,const,helm,0.22175052752539318,62433.215176282065,349.9347414458844
10.0,const,helm,0.2269288562880081,63902.9123666386,349.93474144588436
10.0,const,helm,0.23222810962777246,65407.48356018662,349.9347414458844
10.0,const,helm,0.23765111138110728,66947.76916360851,349.93474144588447
10.0,const,helm,0.24320075132679475,68524.63042941905,349.93474144588436
10.0,const,helm,0.24887998672586673,70138.9499997785,349.93474144588436
10.0,const,helm,0.25469184389745403,71791.63246565333,349.9347414458844
10.0,const,helm,0.26063941983143474,73483.60494180351,349.9347414458843
10.0,const,helm,0.2667258838387405,75215.81765809405,349.93474144588436
10.0,const,helm,0.2729544792402007,76989.2445676446,349.9347414458844
10.0,const,helm,0.2793285250948253,78804.88397235003,349.93474144588447
10.0,const,helm,0.28585141796844715,80663.75916632287,349.9347414458844
10.0,const,helm,0.2925266337436645,82566.91909782759,349.9347414458844
10.0,const,helm,0.29935772947204903,84515.43905029769,349.93474144588436
10.0,const,helm,0.3063483452696084,86510.42134304777,349.9347414458843
10.0,const,helm,0.3135022062565112,88552.99605231325,349.93474144588436
10.0,const,helm,0.32082312454210776,90644.32175327395,349.9347414458844
10.0,const,helm,0.3283150012563047,92785.58628374028,349.9347414458844
10.0,const,helm,0.3359818286283781,94978.00753020734,349.9347414458844
10.0,const,helm,0.34382769211433073,97222.83423700482,349.9347414458844
10.0,const,helm,0.3518567725739263,99521.34683929774,349.9347414458844
10.0,const,helm,0.360073348498562,101874.85832072151,349.9347414458844
10.0,const,helm,0.3684817982911677,104284.71509646194,349.9347414458844
10.0,const,helm,0.3770866025993452,106752.2979226207,349.9347414458844
10.0,const,helm,0.3858923467029903,109279.0228327366,349.9347414458844
10.0,const,helm,0.3949037229576702,111866.34210236592,349.9347414458844
10.0,const,helm,0.40412553329506,114515.74524265724,349.9347414458844
10.0,const,helm,0.4135626917817706,117228.76002389171,349.93474144588436
10.0,const,helm,0.4232202272379275,120006.95352999197,349.9347414458844
10.0,const,helm,0.4331032859169001,122851.93324504454,349.93474144588447
10.0,const,helm,0.44321713424760856,125765.34817291546,349.9347414458844
10.0,const,helm,0.45356716164087024,128748.88999108081,349.9347414458844
10.0,const,helm,0.46415888336127775,131804.29423983255,349.9347414458844
10.0,const,helm,0.47499794346614127,134933.34154806708,349.93474144588447
10.0,const,helm,0.48609011781306305,138137.85889690524,349.9347414458843
10.0,const,helm,0.49744131713774514,141419.72092244113,349.93474144588447
10.0,const,helm,0.5090575902036681,144780.85125896355,349.93474144588436
10.0,const,helm,0.5209451270253211,148223.22392404423,349.93474144588447
10.0,const,helm,0.5331102621667033,151748.86474694288,349.9347414458844
10.0,const,helm,0.5455594781168515,155359.85284182683,349.93474144588447
10.0,const,helm,0.5582994087441919,159058.32212736347,349.9347414458844
10.0,const,helm,0.571336842831558,162846.46289430084,349.9347414458844
10.0,const,helm,0.584678727693759,166726.52342271386,349.93474144588447
10.0,const,helm,0.5983321728796283,170700.81165065378,349.9347414458844
10.0,const,helm,0.6123044539605184,174771.69689600516,349.93474144588436
10.0,const,helm,0.6266030164072656,178941.6116334234,349.9347414458844
10.0,const,helm,0.6412354795576917,183213.053328296,349.9347414458844
10.0,const,helm,0.6562096406767555,187588.5863297431,349.93474144588447
10.0,const,helm,0.6715334791115142,192070.84382474903,349.93474144588436
10.0,const,helm,0.6872151605431122,196662.5298555957,349.9347414458844
10.0,const,helm,0.7032630413380644,201366.42140285214,349.93474144588436
10.0,const,helm,0.7196856730011514,206185.37053625783,349.93474144588447
10.0,const,helm,0.7364918067322965,211122.306635924,349.93474144588436
10.0,const,helm,0.7536903980898542,216180.23868637343,349.9347414458844
10.0,const,helm,0.7712906117627992,221362.25764603104,349.93474144588436
10.0,const,helm,0.7893018264543568,226671.5388948776,349.93474144588447
10.0,const,helm,0.8077336398796711,232111.3447630796,349.93474144588436
10.0,const,helm,0.8265958738801813,237685.02714351658,349.9347414458844
10.0,const,helm,0.84589857965743,243396.03019123766,349.9347414458844
10.0,const,helm,0.8656520431290936,249247.8931129933,349.93474144588447
10.0,const,helm,0.8858667904100823,255244.25305010309,349.93474144588436
10.0,const,helm,0.9065535934216359,261388.8480580501,349.93474144588436
10.0,const,helm,0.927723475631406,267685.5201863155,349.93474144588436
10.0,const,helm,0.949387717927582,274138.21866210253,349.93474144588436
10.0,const,helm,0.9715578646301858,280751.0031817304,349.93474144588436
10.0,const,helm,0.9942457296427418,287528.04731362883,349.9347414458844
10.0,const,helm,1.0174634027476064,294473.642017006,349.93474144588436
10.0,const,helm,1.0412232560483043,301592.19928041846,349.93474144588436
10.0,const,helm,1.0655379505623053,308888.2558846265,349.93474144588436
10.0,const,helm,1.0904204429677526,316366.4772942851,349.9347414458844
10.0,const,helm,1.115883992507748,324031.66168319137,349.9347414458844
10.0,const,helm,1.1419421680558648,331888.7440979849,349.93474144588436
10.0,const,helm,1.168608855346651,339942.80076537386,349.9347414458844
10.0,const,helm,1.1958982643749794,348199.05354815756,349.9347414458844
10.0,const,helm,1.2238249369681924,356662.87455550674,349.93474144588436
10.0,const,helm,1.252403754535072,365339.7909131648,349.9347414458844
10.0,const,helm,1.2816499459957584,374235.48969943984,349.93474144588447
10.0,const,helm,1.3115790958968503,383355.8230530789,349.9347414458844
10.0,const,helm,1.342207152716012,392706.8134593373,349.9347414458844
10.0,const,helm,1.3735504373605123,402294.65922078537,349.9347414458844
10.0,const,helm,1.405625651864215,412125.7401196329,349.93474144588447
10.0,const,helm,1.438449888287663,422206.6232786017,349.93474144588436
10.0,const,helm,1.4720406378260014,432544.0692276305,349.9347414458844
10.0,const,helm,1.506415800129591,443145.03818396165,349.93474144588436
10.0,const,helm,1.5415936928422718,454016.69655342045,349.93474144588436
10.0,const,helm,1.5775930613623614,465166.4236609943,349.9347414458844
10.0,const,helm,1.6144330888316019,476601.81871909625,349.93474144588447
10.0,const,helm,1.6521334063573685,488330.7080422049,349.93474144588436
10.0,const,helm,1.69071410347358,500361.1525168667,349.9347414458844
10.0,const,helm,1.7301957388458944,512701.45533637947,349.93474144588436
10.0,const,helm,1.770599351226898,525360.1700097967,349.93474144588447
10.0,const,helm,1.8119464706671222,538346.1086552237,349.93474144588436
10.0,const,helm,1.8542591299878524,551668.35058773,349.9347414458843
10.0,const,helm,1.8975598765218504,565336.2512125542,349.9347414458844
10.0,const,helm,1.941871784128255,579359.4512346511,349.93474144588436
10.0,const,helm,1.9872184654880534,593747.8861960006,349.9347414458844
10.0,const,helm,2.0336240846866724,608511.7963524868,349.93474144588436
10.0,const,helm,2.081113370090395,623661.7369025563,349.9347414458844
10.0,const,helm,2.129711627523478,639208.5885802765,349.93474144588436
10.0,const,helm,2.1794447537529833,655163.5686258285,349.93474144588447
10.0,const,helm,2.2303392502884964,671538.2421468955,349.9347414458844
10.0,const,helm,2.2824222375040977,688344.5338848599,349.9347414458844
10.0,const,helm,2.3357214690901213,705594.7404001723,349.9347414458844
10.0,const,helm,2.3902653468423893,723301.5426917076,349.93474144588436
10.0,const,helm,2.446082935796798,741478.0192654058,349.9347414458844
10.0,const,helm,2.5032039797173256,760137.6596679752,349.93474144588436
10.0,const,helm,2.561658916945727,779294.3785019395,349.93474144588447
10.0,const,helm,2.6214788966213534,798962.529938803,349.93474144588436
10.0,const,helm,2.6826957952797246,819156.9227476242,349.9347414458844
10.0,const,helm,2.745342233838714,839892.8358568224,349.9347414458844
10.0,const,helm,2.809451594981406,861186.0344675772,349.9347414458845
10.0,const,helm,2.8750580409448774,883052.7867377137,349.9347414458844
10.0,const,helm,2.942196531724374,905509.8810555286,349.93474144588447
10.0,const,helm,3.0109028437025924,928574.6439235744,349.93474144588436
10.0,const,helm,3.081213588714002,952264.9584729945,349.93474144588447
10.0,const,helm,3.1531662335543613,976599.2836295763,349.9347414458844
10.0,const,helm,3.2267991199458086,1001596.6739532687,349.9347414458844
10.0,const,helm,3.3021514849681757,1027276.8001735195,349.9347414458844
10.0,const,helm,3.379263481967431,1053659.9704433829,349.93474144588447
10.0,const,helm,3.4581762019523774,1080767.1523359497,349.9347414458844
10.0,const,helm,3.538931695490988,1108619.9956072567,349.93474144588436
10.0,const,helm,3.6215729951180746,1137240.855750457,349.9347414458844
10.0,const,helm,3.706144138266228,1166652.8183666556,349.93474144588447
10.0,const,helm,3.792690190732246,1196879.7243784142,349.93474144588447
10.0,const,helm,3.881257270691536,1227946.1961125573,349.9347414458844
10.0,const,helm,3.971892573273302,1259877.6642795354,349.93474144588436
10.0,const,helm,4.064644395709628,1292700.395877223,349.9347414458844
10.0,const,helm,4.1595621630718425,1326441.5230476337,349.9347414458844
10.0,const,helm,4.256696454607871,1361129.0729156449,349.9347414458844
10.0,const,helm,4.356099030694608,1396791.998439435,349.9347414458844
10.0,const,helm,4.457822860419706,1433460.2103029473,349.93474144588436
10.0,const,helm,4.561922149807459,1471164.6098812625,349.9347414458844
10.0,const,helm,4.66845237070379,1509937.1233103345,349.9347414458844
10.0,const,helm,4.777470290335773,1549810.7366931387,349.9347414458844
10.0,const,helm,4.889034001561443,1590819.5324748163,349.9347414458845
10.0,const,helm,5.003202953825999,1632998.7270199282,349.93474144588436
10.0,const,helm,5.120037984840887,1676384.70942544,349.9347414458844
10.0,const,helm,5.239601353002644,1721015.0816035795,349.93474144588436
10.0,const,helm,5.361956770568817,1766928.6996691593,349.93474144588447
10.0,const,helm,5.487169437608599,1814165.7166664025,349.93474144588447
10.0,const,helm,5.615306076746273,1862767.6266707226,349.9347414458844
10.0,const,helm,5.746434968715974,1912777.3103012946,349.9347414458844
10.0,const,helm,5.880625988746757,1964239.0816806257,349.9347414458844
10.0,const,helm,6.017950643797328,2017198.7368776102,349.9347414458844
10.0,const,helm,6.158482110660261,2071703.6038708412,349.93474144588447
10.0,const,helm,6.302295274956023,2127802.5940692024,349.9347414458844
10.0,const,helm,6.449466771037621,2185546.2554269168,349.9347414458844
10.0,const,helm,6.600075022827088,2244986.8271904024,349.9347414458844
10.0,const,helm,6.754200285605586,2306178.2963143256,349.9347414458844
10.0,const,helm,6.911924688779366,2369176.455584295,349.9347414458844
10.0,const,helm,7.073332279644439,2434038.9634836437,349.93474144588436
10.0,const,helm,7.238509068173248,2500825.405841607,349.9347414458844
10.0,const,helm,7.4075430728471625,2569597.3593000514,349.93474144588436
10.0,const,helm,7.580524367559261,2640418.4566357434,349.9347414458844
10.0,const,helm,7.757545129612414,2713354.4539748007,349.9347414458844
10.0,const,helm,7.9386996888382235,2788473.2999356445,349.9347414458844
10.0,const,helm,8.124084577862966,2865845.2067362894,349.9347414458844
10.0,const,helm,8.313798583547333,2945542.7233013124,349.9347414458844
10.0,const,helm,8.507942799627445,3027640.8104032883,349.93474144588436
10.0,const,helm,8.706620680585118,3112216.9178726976,349.9347414458844
10.0,const,helm,8.909938096776107,3199351.0639096154,349.9347414458844
10.0,const,helm,9.118003390845681,3289125.9165296117,349.9347414458844
10.0,const,helm,9.330927435461664,3381626.8771753632,349.9347414458844
10.0,const,helm,9.548823692395656,3476942.166524403,349.93474144588447
10.0,const,helm,9.771808272983899,3575162.912522338,349.93474144588436
10.0,const,helm,10.0,3676383.240669587,349.9347414458844
10.0,const,shell,0.001,279.33211054168606,1184.4834036485386
10.0,const,shell,0.0010233520470972575,285.85532766449796,1184.4834036485386
10.0,const,shell,0.0010472494122981486,292.53088662512897,1184.4834036485383
10.0,const,shell,0.0010717048298967114,299.3623454542967,1184.4834036485383
10.0,const,shell,0.0010967313315588178,306.3533452953897,1184.4834036485383
10.0,const,shell,0.0011223422532664173,313.5076123465168,1184.4834036485383
10.0,const,shell,0.001148551242423938,320.82895984796414,1184.4834036485386
10.0,const,shell,0.0011753722651306367,328.3212901161223,1184.4834036485383
10.0,const,shell,0.0012028196136227775,335.98859662497216,1184.4834036485383
10.0,const,shell,0.0012309079138896018,343.83496613624465,1184.4834036485388
10.0,const,shell,0.0012596521334671401,351.8645808793891,1184.4834036485386
10.0,const,shell,0.001289067589414027,360.08172078252085,1184.4834036485383
10.0,const,shell,0.0013191699564735716,368.4907657555413,1184.4834036485381
10.0,const,shell,0.0013499752754264297,377.09619802665225,1184.4834036485383
10.0,const,shell,0.0013814999616383224,385.90260453351317,1184.4834036485383
10.0,const,shell,0.0014137608138073614,394.91467937032235,1184.4834036485386
10.0,const,shell,0.001446775022915648,404.1372262921334,1184.4834036485383
10.0,const,shell,0.0014805601813899102,413.57516127774807,1184.4834036485381
10.0,const,shell,0.001515134292476053,423.2335151525534,1184.4834036485383
10.0,const,shell,0.0015505157798326253,433.1174362727121,1184.4834036485383
10.0,const,shell,0.0015867234973483179,443.23219327214184,1184.4834036485381
10.0,const,shell,0.001623776739188721,453.58317787375796,1184.4834036485383
10.0,const,shell,0.001661695250077689,464.17590776647916,1184.4834036485383
10.0,const,shell,0.001700499235818794,475.01602954954257,1184.4834036485383
10.0,const,shell,0.001740209374062485,486.10932174570536,1184.4834036485381
10.0,const,shell,0.0017808468253246812,497.46169788494814,1184.4834036485386
10.0,const,shell,0.0018224332442626666,509.07920966032856,1184.4834036485383
10.0,const,shell,0.001864990791214298,520.9680501576803,1184.4834036485386
10.0,const,shell,0.001908542144006686,533.1345571608914,1184.4834036485383
10.0,const,shell,0.0019531105100406311,545.5852165345296,1184.4834036485383
10.0,const,shell,0.0019987196386572507,558.3266656856298,1184.4834036485383
10.0,const,shell,0.00204539383379339,571.3656971064997,1184.4834036485386
10.0,const,shell,0.002093157966932574,584.7092620004489,1184.4834036485383
10.0,const,shell,0.002142037490358383,598.3644739923817,1184.4834036485386
10.0,const,shell,0.0021920584507173256,612.3386129262442,1184.4834036485383
10.0,const,shell,0.0022432475028984203,626.6391287513666,1184.4834036485381
10.0,const,shell,0.0022956319242369095,641.273645499786,1184.4834036485383
10.0,const,shell,0.0023492396290496578,656.2499653566869,1184.4834036485388
10.0,const,shell,0.002404099183509972,671.5760728261394,1184.4834036485381
10.0,const,shell,0.0024602398208697774,687.2601389943748,1184.4834036485383
10.0,const,shell,0.0025176914570372772,703.3105258928935,1184.4834036485386
10.0,const,shell,0.0025764847065183746,719.7357909637448,1184.4834036485383
10.0,const,shell,0.0026366508987303583,736.5446916293762,1184.4834036485381
10.0,const,shell,0.0026982220946965385,753.7461899695084,1184.4834036485383
10.0,const,shell,0.002761231104130753,771.3494575075588,1184.4834036485383
10.0,const,shell,0.002825711502920827,789.3638801091753,1184.4834036485381
10.0,const,shell,0.0028916976510202992,807.7990629955227,1184.4834036485381
10.0,const,shell,0.0029592247107579576,826.6648358740104,1184.4834036485383
10.0,const,shell,0.0030283286655749457,845.9712581892311,1184.4834036485383
10.0,const,shell,0.003099046339199427,865.7286244969349,1184.4834036485381
10.0,const,shell,0.003171415415268999,885.9474699639203,1184.4834036485381
10.0,const,shell,0.0032454744574113323,906.638575996814,1184.4834036485383
10.0,const,shell,0.0033212629297937482,927.8129760027695,1184.4834036485386
10.0,const,shell,0.003398821218152667,949.4819612851869,1184.4834036485383
10.0,const,shell,0.00347819065131413,971.6570870776239,1184.4834036485383
10.0,const,shell,0.003559413523216862,994.3501787191556,1184.4834036485383
10.0,const,shell,0.003642533115449638,1017.5733379745144,1184.4834036485386
10.0,const,shell,0.003727593720314938,1041.3389495024135,1184.4834036485381
10.0,const,shell,0.003814640664431178,1065.6596874755407,1184.4834036485386
10.0,const,shell,0.0039037203328860922,1090.5485223557962,1184.4834036485383
10.0,const,shell,0.0039948801939541706,1116.0187278284336,1184.483403648538
10.0,const,shell,0.004088168824391289,1142.083887898844,1184.4834036485386
10.0,const,shell,0.004183635935320019,1168.7579041558179,1184.4834036485383
10.0,const,shell,0.004281332398719396,1196.055003205193,1184.4834036485381
10.0,const,shell,0.004381310274533306,1223.989744277933,1184.4834036485383
10.0,const,shell,0.0044836228384119055,1252.5770270167247,1184.4834036485381
10.0,const,shell,0.004588324610100845,1281.8320994453143,1184.4834036485383
10.0,const,shell,0.004695471382493431,1311.770566124879,1184.4834036485383
10.0,const,shell,0.004805120251361242,1342.4083965018747,1184.4834036485383
10.0,const,shell,0.004917329645779016,1373.7619334518495,1184.4834036485386
10.0,const,shell,0.005032159359259993,1405.8479020238606,1184.4834036485383
10.0,const,shell,0.005149670581618343,1438.6834183902258,1184.4834036485386
10.0,const,shell,0.005269925931575657,1472.2859990064671,1184.4834036485381
10.0,const,shell,0.00539298949012887,1506.6735699864034,1184.4834036485381
10.0,const,shell,0.00551892683469738,1541.86447669748,1184.4834036485383
10.0,const,shell,0.005647805074067557,1577.8774935815218,1184.4834036485383
10.0,const,shell,0.005779692884153313,1614.7318342062754,1184.4834036485386
10.0,const,shell,0.005914660544591745,1652.4471615531643,1184.4834036485386
10.0,const,shell,0.0060527799761933496,1691.0435985468566,1184.4834036485381
10.0,const,shell,0.00619412477926676,1730.5417388323597,1184.4834036485383
10.0,const,shell,0.0063387702728384876,1770.9626578055156,1184.4834036485381
10.0,const,shell,0.006486793534788508,1812.3279239028857,1184.4834036485383
10.0,const,shell,0.006638273442923081,1854.6596101571527,1184.4834036485383
10.0,const,shell,0.006793290717006703,1897.9803060243573,1184.4834036485381
10.0,const,shell,0.0069519279617756054,1942.3131294893901,1184.4834036485383
10.0,const,shell,0.007114269710955731,1987.681739456355,1184.4834036485381
10.0,const,shell,0.007280402472308569,2034.110348430525,1184.4834036485383
10.0,const,shell,0.007450414773728917,2081.6237354988393,1184.4834036485383
10.0,const,shell,0.007624397210419138,2130.2472596160133,1184.4834036485383
10.0,const,shell,0.007802442493165045,2180.0068732035234,1184.4834036485386
10.0,const,shell,0.007984645497739086,2230.9291360688726,1184.4834036485383
10.0,const,shell,0.008171103315457203,2283.0412296527697,1184.4834036485386
10.0,const,shell,0.008361915304916317,2336.3709716120125,1184.4834036485386
10.0,const,shell,0.008557183144940002,2390.9468307460456,1184.4834036485381
10.0,const,shell,0.008757010888760509,2446.7979422753706,1184.4834036485388
10.0,const,shell,0.00896150501946605,2503.954123480173,1184.4834036485383
10.0,const,shell,0.00917077450674293,2562.44588970776,1184.4834036485383
10.0,const,shell,0.009384930864942721,2622.3044707575823,1184.4834036485383
10.0,const,shell,0.009604088212505378,2683.561827652815,1184.4834036485383
10.0,const,shell,0.00982836333277003,2746.250669807742,1184.4834036485381
10.0,const,shell,0.010057875736205835,2810.4044726003644,1184.4834036485383
10.0,const,shell,0.010292747724096083,2876.0574953599175,1184.4834036485383
10.0,const,shell,0.01053310445370937,2943.244799779163,1184.4834036485386
10.0,const,shell,0.01077907400499273,3012.0022687616442,1184.4834036485383
10.0,const,shell,0.011030787448822152,3082.366625714269,1184.4834036485386
10.0,const,shell,0.011288378916846888,3154.375454295875,1184.4834036485381
10.0,const,shell,0.011551985672964792,3228.06721863268,1184.4834036485386
10.0,const,shell,0.011821748186466717,3303.481284011792,1184.4834036485386
10.0,const,shell,0.012097810206889013,3380.6579380642233,1184.4834036485383
10.0,const,shell,0.012380318840613974,3459.638412449141,1184.4834036485381
10.0,const,shell,0.012669424629259064,3540.4649050513544,1184.4834036485383
10.0,const,shell,0.012965281629896682,3623.1806027043745,1184.4834036485386
10.0,const,shell,0.013268047497147245,3707.8297044516207,1184.4834036485383
10.0,const,shell,0.013577883567189284,3794.457445358741,1184.4834036485381
10.0,const,shell,0.013894954943731374,3883.1101208902533,1184.4834036485383
10.0,const,shell,0.014219430585991668,3973.8351118640894,1184.4834036485386
10.0,const,shell,0.014551483398731937,4066.680909997951,1184.4834036485383
10.0,const,shell,0.014891290324394095,4161.697144061712,1184.4834036485383
10.0,const,shell,0.015239032437388288,4258.934606650473,1184.4834036485386
10.0,const,shell,0.015594895040582823,4358.44528159325,1184.483403648538
10.0,const,shell,0.01595906776404731,4460.282372012583,1184.4834036485386
10.0,const,shell,0.016331744666101676,4564.500329050839,1184.4834036485383
10.0,const,shell,0.016713124336724876,4671.154881279268,1184.4834036485383
10.0,const,shell,0.017103410003378405,4780.303064806346,1184.4834036485386
10.0,const,shell,0.017502809639301013,4892.003254102325,1184.4834036485381
10.0,const,shell,0.01791153607433231,5006.31519355731,1184.4834036485381
10.0,const,shell,0.018329807108324356,5123.300029790669,1184.4834036485383
10.0,const,shell,0.018757845627201602,5243.0203447299855,1184.4834036485381
10.0,const,shell,0.01919587972173111,5365.540189478223,1184.4834036485383
10.0,const,shell,0.019644142809066276,5490.925118988277,1184.4834036485383
10.0,const,shell,0.020102873757128856,5619.242227564524,1184.4834036485383
10.0,const,shell,0.02057231701189556,5750.560185211501,1184.4834036485381
10.0,const,shell,0.02105272272765707,5884.949274850368,1184.4834036485383
10.0,const,shell,0.021544346900318832,6022.481430424265,1184.4834036485383
10.0,const,shell,0.022047451503814746,6163.230275914333,1184.4834036485383
10.0,const,shell,0.02256230462970634,6307.271165288548,1184.4834036485383
10.0,const,shell,0.023089180630041926,6454.681223406282,1184.4834036485383
10.0,const,shell,0.023628360263551765,6605.539387901888,1184.4834036485383
10.0,const,shell,0.024180130845257206,6759.926452071354,1184.4834036485386
10.0,const,shell,0.024744786399573514,6917.925108786615,1184.4834036485383
10.0,const,shell,0.025322627816987946,7079.619995462741,1184.4834036485383
10.0,const,shell,0.025913963014396586,7245.097740103894,1184.4834036485383
10.0,const,shell,0.02651910709918538,7414.447008454596,1184.4834036485381
10.0,const,shell,0.027138382537142788,7587.758552283505,1184.4834036485381
10.0,const,shell,0.02777211932429355,7765.1252588276975,1184.4834036485383
10.0,const,shell,0.028420655162745122,7946.642201426011,1184.4834036485383
10.0,const,shell,0.029084335640640478,8132.4066913709385,1184.4834036485383
10.0,const,shell,0.029763514416313176,8322.518331009152,1184.4834036485383
10.0,const,shell,0.03045855340674284,8517.079068121651,1184.4834036485383
10.0,const,shell,0.03116982298041145,8716.193251615237,1184.4834036485381
10.0,const,shell,0.03189770215466321,8919.967688557934,1184.4834036485386
10.0,const,shell,0.03264257879767322,9128.51170259174,1184.4834036485381
10.0,const,shell,0.03340484983513244,9341.937193757056,1184.4834036485381
10.0,const,shell,0.03418492146175929,9560.358699763945,1184.4834036485383
10.0,const,shell,0.03498320935775036,9783.893458746423,1184.4834036485386
10.0,const,shell,0.035800138910285786,10012.66147353682,1184.4834036485381
10.0,const,shell,0.036636145440207164,10246.785577498282,1184.4834036485383
10.0,const,shell,0.037491674433988875,10486.391501954517,1184.4834036485383
